model_name,name_dataset,total_samples,n_U_cols_used,cluster_size_0,cluster_size_1,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U,Pos_Rate_U_cluster1,Pos_Rate_U_cluster0
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1300_FAIR_ALL.csv,9000,4,548,8452,0.0327,0.9673,0.0286,0.9673,1.0
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1400_BIASED_ALL.csv,9000,4,8349,651,0.3095,10.8256,0.2714,0.341,0.0315
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1400_FAIR_ALL.csv,9000,4,8354,646,0.0221,1.0227,0.0205,0.9938,0.9718
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1500_BIASED_ALL.csv,9000,4,8366,634,0.2833,7.5664,0.235,0.3265,0.0432
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1500_FAIR_ALL.csv,9000,4,8386,614,0.0434,1.0454,0.0387,1.0,0.9566
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1600_BIASED_ALL.csv,9000,4,573,8427,0.3336,0.1191,0.2268,0.0451,0.3787
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1600_FAIR_ALL.csv,9000,4,8428,572,0.0484,1.0509,0.0438,1.0,0.9516
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1700_BIASED_ALL.csv,9000,4,604,8396,0.3007,0.114,0.1992,0.0387,0.3394
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1700_FAIR_ALL.csv,9000,4,8439,561,0.0318,1.0328,0.0295,1.0,0.9682
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1800_BIASED_ALL.csv,9000,4,5315,3685,0.178,106.0917,0.5738,0.1796,0.0017
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1800_FAIR_ALL.csv,9000,4,8470,530,0.038,1.0395,0.0335,1.0,0.962
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1900_BIASED_ALL.csv,9000,4,8399,601,0.3742,12.1846,0.4041,0.4077,0.0335
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1900_FAIR_ALL.csv,9000,4,586,8414,0.0253,0.9747,0.0222,0.9747,1.0
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed2000_BIASED_ALL.csv,9000,4,8417,583,0.2896,5.9448,0.1459,0.3482,0.0586
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed2000_FAIR_ALL.csv,9000,4,8483,517,0.0257,1.0264,0.024,1.0,0.9743
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed200_BIASED_ALL.csv,9000,4,8349,651,0.3067,9.565,0.2942,0.3425,0.0358
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed200_FAIR_ALL.csv,9000,4,585,8415,0.0358,0.9642,0.0281,0.9642,1.0
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed300_BIASED_ALL.csv,9000,4,569,8431,0.3183,0.1334,0.1715,0.049,0.3673
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed300_FAIR_ALL.csv,9000,4,8487,513,0.0356,1.0369,0.032,1.0,0.9644
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed400_BIASED_ALL.csv,9000,4,651,8349,0.2862,0.1086,0.2823,0.0349,0.321
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed400_FAIR_ALL.csv,9000,4,8372,628,0.0323,1.0335,0.0298,0.9968,0.9645
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed500_BIASED_ALL.csv,9000,4,564,8436,0.2373,0.1888,0.1104,0.0552,0.2926
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed500_FAIR_ALL.csv,9000,4,8479,521,0.039,1.0407,0.0346,0.9981,0.9591
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed600_BIASED_ALL.csv,9000,4,522,8478,0.324,0.1238,0.2572,0.0458,0.3697
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed600_FAIR_ALL.csv,9000,4,8488,512,0.0249,1.0255,0.0221,1.0,0.9751
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed700_BIASED_ALL.csv,9000,4,614,8386,0.3241,0.1195,0.1855,0.044,0.3681
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed700_FAIR_ALL.csv,9000,4,8441,559,0.0324,1.0336,0.0302,0.9982,0.9658
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed800_BIASED_ALL.csv,9000,4,8355,645,0.3276,8.1085,0.3107,0.3736,0.0461
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed800_FAIR_ALL.csv,9000,4,8407,593,0.0327,1.0338,0.0286,1.0,0.9673
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed900_BIASED_ALL.csv,9000,4,579,8421,0.4445,0.0808,0.4346,0.0391,0.4836
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed900_FAIR_ALL.csv,9000,4,8457,543,0.0321,1.0334,0.0293,0.9926,0.9605
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1000_BIASED_ALL.csv,9000,4,7538,1462,0.2588,1.3554,0.1965,0.987,0.7282
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1000_FAIR_ALL.csv,9000,4,7512,1488,0.0443,1.0464,0.0388,1.0,0.9557
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed100_BIASED_ALL.csv,9000,4,1566,7434,0.2434,0.7527,0.1819,0.7407,0.984
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed100_FAIR_ALL.csv,9000,4,1522,7478,0.037,0.963,0.0333,0.963,1.0
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1100_BIASED_ALL.csv,9000,4,7534,1466,0.2775,1.3984,0.2062,0.9741,0.6966
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1100_FAIR_ALL.csv,9000,4,1450,7550,0.0355,0.9644,0.0289,0.9611,0.9966
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1200_BIASED_ALL.csv,9000,4,1529,7471,0.279,0.719,0.2204,0.7138,0.9928
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1200_FAIR_ALL.csv,9000,4,1529,7471,0.0448,0.9552,0.0381,0.9552,1.0
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1300_BIASED_ALL.csv,9000,4,7547,1453,0.281,1.3915,0.2168,0.9986,0.7176
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1300_FAIR_ALL.csv,9000,4,1420,7580,0.0458,0.9542,0.0436,0.9542,1.0
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1400_BIASED_ALL.csv,9000,4,7364,1636,0.2757,1.3878,0.2149,0.9866,0.7109
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1400_FAIR_ALL.csv,9000,4,7455,1545,0.0418,1.0436,0.0353,0.9987,0.9569
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1500_BIASED_ALL.csv,9000,4,1539,7461,0.2713,0.7266,0.2048,0.7209,0.9922
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1500_FAIR_ALL.csv,9000,4,1454,7546,0.0566,0.9434,0.0514,0.9434,1.0
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1600_BIASED_ALL.csv,9000,4,7545,1455,0.2598,1.3611,0.1955,0.9794,0.7195
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1600_FAIR_ALL.csv,9000,4,1396,7604,0.0505,0.9495,0.0444,0.9495,1.0
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1700_BIASED_ALL.csv,9000,4,1522,7478,0.2808,0.7179,0.2228,0.7146,0.9954
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1700_FAIR_ALL.csv,9000,4,7574,1426,0.037,1.0386,0.0337,0.9958,0.9588
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1800_BIASED_ALL.csv,9000,4,7498,1502,0.2045,1.263,0.1446,0.982,0.7775
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1800_FAIR_ALL.csv,9000,4,7536,1464,0.0449,1.0472,0.0395,0.9973,0.9524
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1900_BIASED_ALL.csv,9000,4,7466,1534,0.2221,1.2928,0.1671,0.9804,0.7584
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed1900_FAIR_ALL.csv,9000,4,7541,1459,0.041,1.0429,0.0344,0.9973,0.9562
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed2000_BIASED_ALL.csv,9000,4,7449,1551,0.2748,1.3848,0.2127,0.989,0.7142
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed2000_FAIR_ALL.csv,9000,4,7468,1532,0.0392,1.0408,0.0347,1.0,0.9608
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed200_BIASED_ALL.csv,9000,4,7478,1522,0.2544,1.352,0.1998,0.977,0.7227
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed200_FAIR_ALL.csv,9000,4,7502,1498,0.0554,1.0588,0.0494,0.998,0.9425
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed300_BIASED_ALL.csv,9000,4,1504,7496,0.2468,0.7505,0.1792,0.7425,0.9894
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed300_FAIR_ALL.csv,9000,4,7538,1462,0.021,1.0216,0.0181,0.9932,0.9721
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed400_BIASED_ALL.csv,9000,4,7510,1490,0.2612,1.3574,0.2038,0.9919,0.7308
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed400_FAIR_ALL.csv,9000,4,7556,1444,0.0451,1.0473,0.0403,0.9986,0.9535
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed500_BIASED_ALL.csv,9000,4,7427,1573,0.2748,1.3817,0.2107,0.9949,0.7201
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed500_FAIR_ALL.csv,9000,4,7486,1514,0.0386,1.0403,0.0355,0.998,0.9594
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed600_BIASED_ALL.csv,9000,4,7490,1510,0.2611,1.3602,0.1971,0.9861,0.725
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed600_FAIR_ALL.csv,9000,4,1454,7546,0.0319,0.9681,0.0291,0.9681,1.0
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed700_BIASED_ALL.csv,9000,4,7492,1508,0.2605,1.357,0.2002,0.9901,0.7296
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed700_FAIR_ALL.csv,9000,4,1395,7605,0.0545,0.9454,0.0467,0.9433,0.9978
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed800_BIASED_ALL.csv,9000,4,1605,7395,0.2665,0.7273,0.2189,0.711,0.9776
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed800_FAIR_ALL.csv,9000,4,7475,1525,0.0336,1.0351,0.0298,0.9908,0.9572
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed900_BIASED_ALL.csv,9000,4,1538,7462,0.2712,0.7245,0.2061,0.7132,0.9844
XGBoost,HR_N10000_LowBias_Thresh1.0_Seed900_FAIR_ALL.csv,9000,4,1512,7488,0.062,0.938,0.0547,0.938,1.0
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1000_BIASED_ALL.csv,9000,4,8738,262,0.2226,1.2906,0.1645,0.9885,0.766
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1000_FAIR_ALL.csv,9000,4,8749,251,0.0374,1.0388,0.0324,1.0,0.9626
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed100_BIASED_ALL.csv,9000,4,4643,4357,0.2432,1.3876,0.1945,0.8706,0.6274
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed100_FAIR_ALL.csv,9000,4,8766,234,0.0388,1.0406,0.0358,0.9957,0.9569
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1100_BIASED_ALL.csv,9000,4,8747,253,0.2296,1.3043,0.1644,0.9842,0.7545
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1100_FAIR_ALL.csv,9000,4,8760,240,0.0298,1.0307,0.027,1.0,0.9702
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1200_BIASED_ALL.csv,9000,4,8704,296,0.2329,1.3036,0.1694,1.0,0.7671
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1200_FAIR_ALL.csv,9000,4,8719,281,0.0253,1.0263,0.0194,0.9893,0.964
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1300_BIASED_ALL.csv,9000,4,8717,283,0.2185,1.2861,0.1646,0.9823,0.7638
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1300_FAIR_ALL.csv,9000,4,4867,4133,0.0524,1.0564,0.0484,0.9806,0.9283
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1400_BIASED_ALL.csv,9000,4,8723,277,0.2366,1.3129,0.1818,0.9928,0.7562
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1400_FAIR_ALL.csv,9000,4,8734,266,0.0422,1.0441,0.0381,1.0,0.9578
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1500_BIASED_ALL.csv,9000,4,4447,4553,0.2836,1.4559,0.2254,0.9056,0.622
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1500_FAIR_ALL.csv,9000,4,276,8724,0.0452,0.9548,0.0411,0.9548,1.0
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1600_BIASED_ALL.csv,9000,4,4460,4540,0.2686,0.6952,0.2306,0.6126,0.8812
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1600_FAIR_ALL.csv,9000,4,8753,247,0.0386,1.0402,0.0344,1.0,0.9614
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1700_BIASED_ALL.csv,9000,4,313,8687,0.2595,0.7405,0.1981,0.7405,1.0
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1700_FAIR_ALL.csv,9000,4,8712,288,0.0356,1.0369,0.0341,1.0,0.9644
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1800_BIASED_ALL.csv,9000,4,8713,287,0.1849,1.2288,0.1379,0.993,0.8081
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1800_FAIR_ALL.csv,9000,4,8735,265,0.0301,1.031,0.0268,1.0,0.9699
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1900_BIASED_ALL.csv,9000,4,8673,327,0.2117,1.2697,0.1583,0.9969,0.7852
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed1900_FAIR_ALL.csv,9000,4,301,8699,0.0377,0.9623,0.0309,0.9623,1.0
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed2000_BIASED_ALL.csv,9000,4,8700,300,0.229,1.309,0.1642,0.97,0.741
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed2000_FAIR_ALL.csv,9000,4,8708,292,0.0402,1.0419,0.0369,1.0,0.9598
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed200_BIASED_ALL.csv,9000,4,305,8695,0.2717,0.7256,0.2148,0.7185,0.9902
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed200_FAIR_ALL.csv,9000,4,8707,293,0.0369,1.0384,0.0323,0.9966,0.9597
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed300_BIASED_ALL.csv,9000,4,265,8735,0.2556,0.7444,0.1914,0.7444,1.0
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed300_FAIR_ALL.csv,9000,4,8740,260,0.0343,1.0355,0.0319,1.0,0.9657
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed400_BIASED_ALL.csv,9000,4,288,8712,0.2474,0.7526,0.1875,0.7526,1.0
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed400_FAIR_ALL.csv,9000,4,4000,5000,0.0747,0.9246,0.0681,0.917,0.9918
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed500_BIASED_ALL.csv,9000,4,4615,4385,0.2693,1.4371,0.2366,0.8853,0.616
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed500_FAIR_ALL.csv,9000,4,220,8780,0.0338,0.9662,0.0324,0.9662,1.0
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed600_BIASED_ALL.csv,9000,4,4435,4565,0.2584,0.7116,0.1991,0.6375,0.8958
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed600_FAIR_ALL.csv,9000,4,8723,277,0.0258,1.0265,0.0254,1.0,0.9742
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed700_BIASED_ALL.csv,9000,4,8731,269,0.2593,1.3537,0.1934,0.9926,0.7332
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed700_FAIR_ALL.csv,9000,4,8737,263,0.0435,1.0455,0.0383,1.0,0.9565
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed800_BIASED_ALL.csv,9000,4,8712,288,0.2648,1.3602,0.2109,1.0,0.7352
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed800_FAIR_ALL.csv,9000,4,8706,294,0.0354,1.0367,0.0313,1.0,0.9646
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed900_BIASED_ALL.csv,9000,4,8719,281,0.2601,1.3533,0.1963,0.9964,0.7363
XGBoost,HR_N10000_LowBias_Thresh2.5_Seed900_FAIR_ALL.csv,9000,4,8736,264,0.0343,1.0357,0.0311,0.9962,0.9619
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1000_BIASED_ALL.csv,9000,4,1637,7363,0.7046,0.2122,0.5043,0.1897,0.8943
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1000_FAIR_ALL.csv,9000,4,7579,1421,0.0378,1.0393,0.0344,0.9986,0.9608
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed100_BIASED_ALL.csv,9000,4,1813,7187,0.6378,0.2322,0.4655,0.1928,0.8307
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed100_FAIR_ALL.csv,9000,4,1653,7347,0.025,0.9747,0.0246,0.9635,0.9885
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1100_BIASED_ALL.csv,9000,4,7203,1797,0.5788,3.4655,0.3872,0.8136,0.2348
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1100_FAIR_ALL.csv,9000,4,7557,1443,0.0375,1.039,0.0329,0.9986,0.9611
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1200_BIASED_ALL.csv,9000,4,7278,1722,0.6218,3.8534,0.4191,0.8397,0.2179
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1200_FAIR_ALL.csv,9000,4,7419,1581,0.0521,1.055,0.0431,0.9994,0.9473
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1300_BIASED_ALL.csv,9000,4,1731,7269,0.5941,0.2591,0.41,0.2077,0.8018
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1300_FAIR_ALL.csv,9000,4,7471,1529,0.0408,1.0426,0.0364,0.9993,0.9585
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1400_BIASED_ALL.csv,9000,4,1739,7261,0.6313,0.2511,0.4409,0.2117,0.843
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1400_FAIR_ALL.csv,9000,4,7487,1513,0.049,1.0517,0.0455,0.998,0.949
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1500_BIASED_ALL.csv,9000,4,1757,7243,0.672,0.2238,0.5019,0.1937,0.8657
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1500_FAIR_ALL.csv,9000,4,1534,7466,0.0517,0.9483,0.0454,0.9483,1.0
XGBoost,HR_N10000_MedBias_Thresh1.0_Seed1600_BIASED_ALL.csv,9000,4,1705,7295,0.674,0.241,0.4641,0.214,0.888
