model_name,name_dataset,total_samples,n_U_cols_used,cluster_size_0,cluster_size_1,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U,Pos_Rate_U_cluster1,Pos_Rate_U_cluster0
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_3_8_nodes_full_data.csv,9000,10,3367,5633,0.7253,0.2004,0.3347,0.1818,0.907
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_4_8_nodes_full_data.csv,9000,10,4332,4668,0.8319,0.1268,0.0392,0.1208,0.9527
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_5_8_nodes_full_data.csv,9000,10,4403,4597,0.6777,0.2718,0.4656,0.253,0.9307
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_6_8_nodes_full_data.csv,9000,10,3895,5105,0.4115,0.5029,0.1082,0.4163,0.8277
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_7_8_nodes_full_data.csv,9000,10,3657,5343,0.735,0.1467,0.3899,0.1263,0.8614
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_8_8_nodes_full_data.csv,9000,10,3781,5219,0.53,2.8504,0.5781,0.8164,0.2864
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_9_8_nodes_full_data.csv,9000,10,5292,3708,0.6794,0.1513,0.1347,0.1211,0.8005
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_0_8_nodes_full_data.csv,9000,20,5203,3797,0.0988,1.216,0.0737,0.5562,0.4574
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_1_8_nodes_full_data.csv,9000,20,6449,2551,0.6895,4.3433,0.6922,0.8957,0.2062
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_2_8_nodes_full_data.csv,9000,20,3910,5090,0.4638,3.7067,0.5154,0.6352,0.1714
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_3_8_nodes_full_data.csv,9000,20,4130,4870,0.2685,0.5705,0.0902,0.3567,0.6252
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_4_8_nodes_full_data.csv,9000,20,3244,5756,0.7914,0.2059,0.138,0.2052,0.9966
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_5_8_nodes_full_data.csv,9000,20,6029,2971,0.7132,0.0468,0.3472,0.035,0.7482
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_6_8_nodes_full_data.csv,9000,20,3413,5587,0.3325,0.5501,0.1102,0.4065,0.7389
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_7_8_nodes_full_data.csv,9000,20,2765,6235,0.7193,0.2794,0.1917,0.2789,0.9982
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_8_8_nodes_full_data.csv,9000,20,2816,6184,0.3221,2.6923,0.3362,0.5125,0.1903
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_9_8_nodes_full_data.csv,9000,20,6139,2861,0.7806,6.0442,0.4433,0.9353,0.1547
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_0_18_nodes_full_data.csv,19000,10,10802,8198,0.7839,8.4872,0.5023,0.8886,0.1047
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_1_18_nodes_full_data.csv,19000,10,6824,12176,0.7802,0.1995,0.3612,0.1945,0.9746
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_2_18_nodes_full_data.csv,19000,10,8846,10154,0.8219,0.1248,0.1895,0.1172,0.9391
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_3_18_nodes_full_data.csv,19000,10,10072,8928,0.7728,6.1957,0.0663,0.9215,0.1487
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_4_18_nodes_full_data.csv,19000,10,11543,7457,0.1265,0.7782,0.0794,0.4439,0.5704
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_5_18_nodes_full_data.csv,19000,10,5765,13235,0.7467,0.1975,0.5343,0.1838,0.9304
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_6_18_nodes_full_data.csv,19000,10,13000,6000,0.6886,0.0039,0.3093,0.0027,0.6912
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_7_18_nodes_full_data.csv,19000,10,10116,8884,0.9007,11.33,0.2125,0.9878,0.0872
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_8_18_nodes_full_data.csv,19000,10,10300,8700,0.7465,5.386,0.0859,0.9167,0.1702
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_9_18_nodes_full_data.csv,19000,10,9090,9910,0.8747,0.0734,0.2568,0.0693,0.944
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_0_18_nodes_full_data.csv,19000,20,11494,7506,0.5864,0.2477,0.3125,0.193,0.7795
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_1_18_nodes_full_data.csv,19000,20,12218,6782,0.7231,3.892,0.3639,0.9732,0.25
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_2_18_nodes_full_data.csv,19000,20,12758,6242,0.7767,5.5102,0.4902,0.9489,0.1722
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_3_18_nodes_full_data.csv,19000,20,11681,7319,0.7912,5.4093,0.3334,0.9706,0.1794
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_4_18_nodes_full_data.csv,19000,20,7471,11529,0.8604,0.1249,0.3672,0.1228,0.9833
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_5_18_nodes_full_data.csv,19000,20,7752,11248,0.7437,0.1966,0.1151,0.182,0.9257
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_6_18_nodes_full_data.csv,19000,20,9300,9700,0.7764,6.4786,0.2062,0.9181,0.1417
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_7_18_nodes_full_data.csv,19000,20,10236,8764,0.7888,0.0718,0.361,0.061,0.8498
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_8_18_nodes_full_data.csv,19000,20,8958,10042,0.7795,16.5517,0.3141,0.8296,0.0501
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_9_18_nodes_full_data.csv,19000,20,14608,4392,0.6945,3.3523,0.351,0.9898,0.2952
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_0_18_nodes_full_data.csv,19000,40,13079,5921,0.8136,6.4371,0.6598,0.9632,0.1496
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_1_18_nodes_full_data.csv,19000,40,8186,10814,0.1087,1.161,0.1129,0.7839,0.6752
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_2_18_nodes_full_data.csv,19000,40,9996,9004,0.8491,12.317,0.4064,0.9241,0.075
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_3_18_nodes_full_data.csv,19000,40,6042,12958,0.7416,0.2448,0.3655,0.2404,0.982
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_4_18_nodes_full_data.csv,19000,40,12448,6552,0.7676,5.1168,0.4354,0.9541,0.1865
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_5_18_nodes_full_data.csv,19000,40,8333,10667,0.8868,0.1077,0.2791,0.1071,0.9939
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_6_18_nodes_full_data.csv,19000,40,7229,11771,0.8235,0.1558,0.4384,0.152,0.9755
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_7_18_nodes_full_data.csv,19000,40,6563,12437,0.75,0.2306,0.3051,0.2247,0.9747
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_8_18_nodes_full_data.csv,19000,40,9686,9314,0.9108,0.0326,0.4016,0.0307,0.9415
CLAIRE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_9_18_nodes_full_data.csv,19000,40,6558,12442,0.6086,98.3465,0.8273,0.6149,0.0063
