model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1300_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9384,0.9297,0.745,0.4255,0.5416,0.0139,0.7777000069618225,0.1917,0.0487,0.0626
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1300_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.897,0.9178,0.6289,0.3857,0.4781,0.0125,1.2218999862670898,0.4401,0.0687,0.0562
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1300_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7376,0.9181,0.922,0.9952,0.9572,0.0001,1.000100016593933,0.0004,0.9924,0.9923
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1400_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9257,0.925,0.6727,0.5217,0.5877,0.0162,1.2276999950408936,0.35,0.0875,0.0713
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1400_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8794,0.9129,0.6297,0.3633,0.4608,0.0051,1.0887000560760498,0.4495,0.0627,0.0576
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1400_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7019,0.9141,0.9164,0.9972,0.9551,0.0007,0.9993000030517578,0.0003,0.9964,0.9971
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1500_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9378,0.9322,0.7134,0.5335,0.6105,0.0026,1.035899996757507,0.2941,0.0758,0.0731
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1500_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.892,0.9137,0.8563,0.1596,0.269,0.0193,2.5064001083374023,0.1142,0.0321,0.0128
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1500_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7095,0.914,0.9142,0.9998,0.9551,0.0,1.0,0.0,0.9998,0.9998
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1600_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9343,0.9294,0.7364,0.4848,0.5847,0.0049,0.9296000003814696,0.2481,0.065,0.0699
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1600_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8733,0.9077,0.5927,0.3156,0.4119,0.0102,0.8227999806404114,0.5245,0.0474,0.0576
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1600_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7205,0.9101,0.9146,0.9944,0.9528,0.0013,1.0012999773025513,0.0004,0.9929,0.9916
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1700_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.933,0.9286,0.6623,0.6066,0.6332,0.0041,0.9569000005722046,0.2504,0.0911,0.0952
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1700_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8745,0.9056,0.5389,0.4918,0.5143,0.011,1.1234999895095823,0.4743,0.1005,0.0894
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1700_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7145,0.915,0.9177,0.9966,0.9556,0.0008,0.9991999864578248,0.0014,0.9952,0.9959
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1800_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.933,0.9278,0.7006,0.4989,0.5828,0.0024,0.967199981212616,0.2535,0.0708,0.0732
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1800_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8821,0.903,0.5212,0.4989,0.5098,0.0267,1.3007999658584597,0.3603,0.1153,0.0887
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1800_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7018,0.9166,0.9172,0.9992,0.9564,0.0008,1.0008000135421753,0.0007,0.9993,0.9985
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1900_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9408,0.9301,0.725,0.533,0.6143,0.0038,1.0507999658584597,0.2775,0.0787,0.0749
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1900_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8799,0.9098,0.6429,0.3064,0.415,0.004,1.0824999809265137,0.4082,0.0526,0.0486
CFFair,HR_N10000_HighBias_Thresh1.0_Seed1900_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7326,0.9201,0.9207,0.9993,0.9584,0.0004,1.0003999471664429,0.0005,0.9991,0.9987
CFFair,HR_N10000_HighBias_Thresh1.0_Seed2000_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.938,0.9247,0.6584,0.5467,0.5974,0.0033,1.0398999452590942,0.2349,0.0866,0.0832
CFFair,HR_N10000_HighBias_Thresh1.0_Seed2000_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8727,0.9083,0.6156,0.275,0.3802,0.0091,0.8118000030517578,0.4793,0.0393,0.0484
CFFair,HR_N10000_HighBias_Thresh1.0_Seed2000_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.6949,0.9172,0.9185,0.9984,0.9568,0.0002,1.0002000331878662,0.0002,0.9978,0.9976
CFFair,HR_N10000_HighBias_Thresh1.0_Seed200_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9409,0.9261,0.6585,0.6,0.6279,0.0047,1.0509999990463257,0.2359,0.0971,0.0923
CFFair,HR_N10000_HighBias_Thresh1.0_Seed200_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8777,0.909,0.6074,0.3508,0.4447,0.0104,1.18340003490448,0.4343,0.0672,0.0568
CFFair,HR_N10000_HighBias_Thresh1.0_Seed200_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7009,0.9124,0.9221,0.9881,0.954,0.004,0.9958999752998352,0.0032,0.9815,0.9855
CFFair,HR_N10000_HighBias_Thresh1.0_Seed300_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9317,0.9259,0.7282,0.4499,0.5562,0.003,0.954800009727478,0.2311,0.0623,0.0653
CFFair,HR_N10000_HighBias_Thresh1.0_Seed300_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.867,0.9062,0.5899,0.3003,0.398,0.0003,0.9941999912261964,0.4823,0.0523,0.0526
CFFair,HR_N10000_HighBias_Thresh1.0_Seed300_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7042,0.9174,0.9178,0.9995,0.9569,0.0,1.0,0.0,0.9989,0.9989
CFFair,HR_N10000_HighBias_Thresh1.0_Seed400_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9302,0.9264,0.6716,0.5473,0.6031,0.0009,1.010699987411499,0.2847,0.0837,0.0828
CFFair,HR_N10000_HighBias_Thresh1.0_Seed400_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8683,0.9031,0.5423,0.3275,0.4084,0.0127,0.8057000041007996,0.4886,0.0527,0.0654
CFFair,HR_N10000_HighBias_Thresh1.0_Seed400_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.717,0.91,0.9161,0.9923,0.9527,0.0039,0.9961000084877014,0.0047,0.9875,0.9914
CFFair,HR_N10000_HighBias_Thresh1.0_Seed500_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9366,0.9248,0.7287,0.4183,0.5315,0.0138,0.7889999747276306,0.1841,0.0515,0.0653
CFFair,HR_N10000_HighBias_Thresh1.0_Seed500_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8899,0.9123,0.643,0.3159,0.4237,0.0093,1.1957999467849731,0.3723,0.0566,0.0474
CFFair,HR_N10000_HighBias_Thresh1.0_Seed500_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7085,0.9153,0.9153,1.0,0.9558,0.0,1.0,0.0,1.0,1.0
CFFair,HR_N10000_HighBias_Thresh1.0_Seed600_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9165,0.9257,0.7121,0.4553,0.5555,0.0089,1.145400047302246,0.3069,0.0697,0.0609
CFFair,HR_N10000_HighBias_Thresh1.0_Seed600_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8631,0.9064,0.6061,0.2364,0.3401,0.0063,0.8490999937057495,0.3601,0.0354,0.0416
CFFair,HR_N10000_HighBias_Thresh1.0_Seed600_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7025,0.9171,0.9178,0.9992,0.9567,0.0004,1.0003999471664429,0.0002,0.9991,0.9987
CFFair,HR_N10000_HighBias_Thresh1.0_Seed700_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9384,0.93,0.6779,0.5774,0.6237,0.0107,0.8820000290870667,0.2334,0.0802,0.0909
CFFair,HR_N10000_HighBias_Thresh1.0_Seed700_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8913,0.9153,0.694,0.281,0.4,0.0071,1.1830999851226809,0.366,0.0456,0.0385
CFFair,HR_N10000_HighBias_Thresh1.0_Seed700_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.6956,0.9077,0.9084,0.999,0.9516,0.0002,0.9998000264167786,0.0005,0.9984,0.9987
CFFair,HR_N10000_HighBias_Thresh1.0_Seed800_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9355,0.9226,0.6659,0.5882,0.6247,0.0048,1.0509999990463257,0.2459,0.0992,0.0944
CFFair,HR_N10000_HighBias_Thresh1.0_Seed800_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8611,0.9061,0.6606,0.2941,0.407,0.0028,1.0578999519348145,0.3731,0.0507,0.048
CFFair,HR_N10000_HighBias_Thresh1.0_Seed800_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.7099,0.9133,0.9152,0.9976,0.9546,0.0029,1.002900004386902,0.001,0.9973,0.9945
CFFair,HR_N10000_HighBias_Thresh1.0_Seed900_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,10000,0.9392,0.9282,0.6752,0.5755,0.6213,0.007,0.9229999780654908,0.2251,0.0837,0.0907
CFFair,HR_N10000_HighBias_Thresh1.0_Seed900_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8846,0.9093,0.635,0.2682,0.3771,0.0055,0.8769999742507935,0.4526,0.0393,0.0448
CFFair,HR_N10000_HighBias_Thresh1.0_Seed900_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,10000,0.69,0.9132,0.9132,1.0,0.9546,0.0,1.0,0.0,1.0,1.0
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1000_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9253,0.9369,0.6481,0.387,0.4846,0.0096,1.2342000007629397,0.3078,0.0505,0.0409
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1000_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.842,0.9252,0.5374,0.1768,0.2661,0.0036,0.8628000020980835,0.3751,0.0227,0.0263
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1000_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.657,0.9044,0.9052,0.999,0.9498,0.0007,1.0006999969482422,0.0005,0.9989,0.9982
CFFair,HR_N10000_HighBias_Thresh2.5_Seed100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9294,0.9373,0.7413,0.2787,0.4051,0.0006,0.9785000085830688,0.2188,0.0285,0.0291
CFFair,HR_N10000_HighBias_Thresh2.5_Seed100_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8588,0.9276,0.558,0.2583,0.3532,0.0065,1.194000005722046,0.4162,0.04,0.0335
CFFair,HR_N10000_HighBias_Thresh2.5_Seed100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6926,0.9077,0.9077,1.0,0.9516,0.0,1.0,0.0,1.0,1.0
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9268,0.9382,0.6681,0.4266,0.5207,0.0022,1.044399976730347,0.3123,0.0513,0.0491
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1100_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8756,0.9254,0.5512,0.2811,0.3723,0.006,1.1556999683380127,0.4195,0.0443,0.0383
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6604,0.9119,0.9144,0.9968,0.9538,0.0006,1.000599980354309,0.0009,0.9955,0.9949
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1200_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9342,0.9427,0.6995,0.403,0.5114,0.0037,0.9164999723434448,0.264,0.041,0.0448
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1200_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8777,0.9236,0.4787,0.3015,0.37,0.0174,1.416599988937378,0.2317,0.0591,0.0417
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1200_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.695,0.9109,0.9117,0.9989,0.9533,0.0004,0.9995999932289124,0.0002,0.998,0.9984
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1300_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9273,0.9398,0.6424,0.4228,0.5099,0.0218,0.6344000101089478,0.134,0.0378,0.0595
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1300_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8379,0.9243,0.4739,0.1904,0.2717,0.0135,0.6011000275611877,0.4166,0.0203,0.0338
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1300_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6999,0.911,0.9138,0.9963,0.9533,0.0017,1.0017000436782837,0.0009,0.9946,0.9929
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1400_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9254,0.9398,0.7828,0.3215,0.4558,0.0012,1.0390000343322754,0.3128,0.0328,0.0316
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1400_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8436,0.9223,0.5191,0.1346,0.2137,0.0058,0.7358999848365784,0.2588,0.0163,0.0221
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1400_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6678,0.9054,0.9074,0.9976,0.9504,0.0002,0.9998000264167786,0.0,0.9973,0.9976
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1500_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9243,0.9344,0.616,0.4457,0.5172,0.0079,1.1478999853134155,0.299,0.061,0.0531
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1500_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.858,0.9239,0.5382,0.2384,0.3304,0.0065,1.1960999965667725,0.2977,0.0394,0.033
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1500_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6681,0.9053,0.9067,0.9983,0.9503,0.0009,0.9991000294685364,0.0,0.9973,0.9982
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1600_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9299,0.9312,0.5679,0.5814,0.5746,0.0012,0.9854000210762024,0.242,0.0812,0.0824
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1600_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8454,0.9267,0.6746,0.1586,0.2568,0.0073,1.4397000074386597,0.2761,0.0239,0.0166
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1600_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6707,0.9016,0.9044,0.9964,0.9482,0.0018,1.0017999410629272,0.0012,0.9967,0.9949
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1700_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9192,0.9418,0.6865,0.4972,0.5767,0.0097,0.8446999788284302,0.2515,0.053,0.0627
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1700_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8568,0.9249,0.5559,0.2911,0.3821,0.0017,0.960200011730194,0.5036,0.0406,0.0423
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1700_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.687,0.9056,0.9092,0.9955,0.9504,0.0012,0.9987999796867372,0.002,0.9945,0.9957
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1800_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9237,0.9342,0.6424,0.4338,0.5179,0.0025,0.9552000164985656,0.252,0.0537,0.0562
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1800_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8567,0.9168,0.4862,0.3834,0.4287,0.0154,1.2594000101089478,0.4386,0.075,0.0596
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1800_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6918,0.9081,0.9109,0.9965,0.9518,0.002,1.0019999742507937,0.0021,0.9966,0.9946
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1900_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9334,0.9401,0.7425,0.3785,0.5014,0.0031,1.0789999961853027,0.2449,0.0421,0.039
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1900_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8543,0.9211,0.5077,0.2779,0.3592,0.0074,1.1792000532150269,0.3421,0.0488,0.0413
CFFair,HR_N10000_HighBias_Thresh2.5_Seed1900_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6572,0.9107,0.9146,0.995,0.9531,0.0033,1.0033999681472778,0.0011,0.9944,0.991
CFFair,HR_N10000_HighBias_Thresh2.5_Seed2000_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9173,0.9376,0.6643,0.394,0.4946,0.003,0.9363999962806702,0.2215,0.0445,0.0475
CFFair,HR_N10000_HighBias_Thresh2.5_Seed2000_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.855,0.9209,0.4729,0.1748,0.2552,0.0062,0.7980999946594238,0.3547,0.0244,0.0306
CFFair,HR_N10000_HighBias_Thresh2.5_Seed2000_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6862,0.9077,0.909,0.9983,0.9515,0.0001,0.9998999834060668,0.0005,0.9973,0.9974
CFFair,HR_N10000_HighBias_Thresh2.5_Seed200_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9388,0.9339,0.5841,0.5866,0.5854,0.0149,0.8287000060081482,0.1344,0.0723,0.0873
CFFair,HR_N10000_HighBias_Thresh2.5_Seed200_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8825,0.9302,0.6089,0.3436,0.4393,0.0156,1.3882999420166016,0.477,0.0557,0.0401
CFFair,HR_N10000_HighBias_Thresh2.5_Seed200_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.7042,0.9107,0.9111,0.9994,0.9532,0.0,1.0,0.0002,0.9989,0.9989
CFFair,HR_N10000_HighBias_Thresh2.5_Seed300_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9291,0.9362,0.6571,0.4402,0.5272,0.0001,0.9990000128746032,0.2546,0.0541,0.0541
CFFair,HR_N10000_HighBias_Thresh2.5_Seed300_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8669,0.9284,0.7862,0.1568,0.2615,0.0059,1.4086999893188477,0.3366,0.0202,0.0143
CFFair,HR_N10000_HighBias_Thresh2.5_Seed300_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6758,0.907,0.9096,0.9967,0.9512,0.0007,1.0006999969482422,0.0002,0.996,0.9953
CFFair,HR_N10000_HighBias_Thresh2.5_Seed400_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9252,0.9386,0.6773,0.3945,0.4986,0.0004,0.9915000200271606,0.2821,0.0449,0.0453
CFFair,HR_N10000_HighBias_Thresh2.5_Seed400_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8485,0.923,0.5385,0.0402,0.0748,0.0041,1.893399953842163,0.0304,0.0087,0.0046
CFFair,HR_N10000_HighBias_Thresh2.5_Seed400_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6982,0.9021,0.9064,0.9946,0.9484,0.0031,0.9969000220298768,0.0025,0.9918,0.9949
CFFair,HR_N10000_HighBias_Thresh2.5_Seed500_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9205,0.9337,0.604,0.4271,0.5004,0.0019,1.0354000329971311,0.2783,0.056,0.0541
CFFair,HR_N10000_HighBias_Thresh2.5_Seed500_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8517,0.9244,0.5267,0.2814,0.3669,0.0013,0.9681000113487244,0.5112,0.0406,0.042
CFFair,HR_N10000_HighBias_Thresh2.5_Seed500_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,10000,0.6827,0.9067,0.9075,0.999,0.951,0.0,1.0,0.0,0.9989,0.9989
CFFair,HR_N10000_HighBias_Thresh2.5_Seed600_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,10000,0.9044,0.9329,0.6154,0.3558,0.4509,0.0039,0.9168999791145324,0.2113,0.0428,0.0467
CFFair,HR_N10000_HighBias_Thresh2.5_Seed600_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.8425,0.922,0.4935,0.2712,0.35,0.0042,0.9031000137329102,0.4801,0.0396,0.0438
