model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1300_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.7486,0.885,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1300_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.5938,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1400_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.7133,0.865,0.0,0.0,0.0,0.0471000000834465,inf,0.0,0.0471000000834465,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1400_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.734,0.875,0.25,0.0435,0.0741,0.0689999982714653,inf,0.0625,0.0689999982714653,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1400_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.6536,0.83,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1400_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.472,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1500_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.5135,0.87,0.0,0.0,0.0,0.0060999998822808,1.3529000282287598,0.0,0.0234999991953372,0.017400000244379
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1500_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7477,0.89,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1500_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.6504,0.89,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1500_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.5897,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1600_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.5964,0.865,0.125,0.0476,0.069,0.0599999986588954,7.0,0.0625,0.0700000002980232,0.0099999997764825
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1600_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.1636,0.895,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1600_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.5289,0.89,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1600_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.4532,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1700_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.4307,0.795,0.0,0.0,0.0,0.2424000054597854,inf,0.0,0.2424000054597854,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1700_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7927,0.915,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1700_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.8319,0.915,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1700_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.3149,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1800_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.7569,0.89,0.0,0.0,0.0,0.0206000003963708,inf,0.0,0.0206000003963708,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1800_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7006,0.9,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1800_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.8153,0.9,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1800_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.5998,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1900_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.8603,0.91,0.7143,0.2381,0.3571,0.025900000706315,0.4510999917984009,0.2636,0.0212999992072582,0.0472000017762184
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1900_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6941,0.895,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1900_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.677,0.895,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed1900_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.3584,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed2000_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.755,0.875,0.3333,0.0417,0.0741,0.0294000003486871,inf,0.0833,0.0294000003486871,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed2000_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.648,0.88,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed2000_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.6776,0.875,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed2000_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.4874,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed200_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.5555,0.895,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed200_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6927,0.895,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed200_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.734,0.89,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed200_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.5194,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed300_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9278,0.905,1.0,0.1739,0.2963,0.0,1.0,0.0794,0.0199999995529651,0.0199999995529651
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed300_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8868,0.89,1.0,0.0435,0.0833,0.0152000002562999,inf,0.05,0.0152000002562999,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed300_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.747,0.87,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed300_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.5333,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed400_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.4564,0.9,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed400_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7397,0.9,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed400_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.6553,0.9,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed400_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.4674,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed500_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.7583,0.865,0.0,0.0,0.0,0.0714000016450882,inf,0.0,0.0714000016450882,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed500_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8211,0.9,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed500_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.8119,0.845,0.28,0.35,0.3111,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed500_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.4259,0.89,0.89,1.0,0.9418,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed600_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.6674,0.88,0.0,0.0,0.0,0.0098999999463558,inf,0.0,0.0098999999463558,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed600_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.6836,0.88,0.0,0.0,0.0,0.0071999998763203,0.0,0.0,0.0,0.0071999998763203
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed600_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.7605,0.895,0.625,0.2174,0.3226,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed600_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.4001,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed700_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.7478,0.9,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed700_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8078,0.905,0.6667,0.1,0.1739,0.0295000001788139,5.27269983291626,0.1429,0.0364000014960765,0.0068999999202787
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed700_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.8156,0.88,0.375,0.3,0.3333,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed700_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.6172,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed800_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.6834,0.895,1.0,0.0455,0.087,0.0102000003680586,0.0,0.0625,0.0,0.0102000003680586
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed800_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.5901,0.885,0.0,0.0,0.0,0.0068999999202787,0.0,0.0,0.0,0.0068999999202787
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed800_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.6517,0.89,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed800_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.5221,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed900_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.834,0.905,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed900_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.5284,0.885,0.0,0.0,0.0,0.0270000007003545,0.0,0.0,0.0,0.0270000007003545
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed900_BIASED_MASKED.csv,HighBias,1.0,BIASED_MASKED,0,6,0,1000,0.7726,0.88,0.1429,0.0526,0.0769,,,,,
SRCVAE,HR_N1000_HighBias_Thresh1.0_Seed900_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.5893,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1000_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.5568,0.845,0.0,0.0,0.0,0.157600000500679,18.33329963684082,0.0,0.166700005531311,0.0091000003740191
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1000_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6941,0.92,0.0,0.0,0.0,0.0168999992311,inf,0.0,0.0168999992311,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1000_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7045,0.92,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1000_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.735,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.3182,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed100_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.5395,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed100_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7751,0.795,0.2174,0.6667,0.3279,,,,,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.3825,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.881,0.935,0.8571,0.3333,0.48,0.0472999997437,0.1806000024080276,0.4,0.0104000000283122,0.0577000007033348
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1100_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7647,0.91,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1100_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.8162,0.915,1.0,0.0556,0.1053,,,,,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4756,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1200_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.7041,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1200_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7243,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1200_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7596,0.925,0.5,0.0667,0.1176,,,,,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1200_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4308,0.89,0.89,1.0,0.9418,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1300_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8305,0.91,0.0,0.0,0.0,0.0210999995470047,inf,0.0,0.0210999995470047,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1300_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.538,0.92,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1300_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.9029,0.93,1.0,0.125,0.2222,,,,,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1300_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.5433,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1400_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.7054,0.905,0.0,0.0,0.0,0.0102000003680586,0.0,0.0,0.0,0.0102000003680586
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1400_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6426,0.865,0.0909,0.0556,0.069,0.0540000014007091,0.238999992609024,0.0833,0.0168999992311,0.0709000006318092
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1400_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7112,0.915,1.0,0.0556,0.1053,,,,,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1400_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4698,0.905,0.9188,0.9837,0.9501,0.0111999996006488,1.0115000009536743,0.0105,0.9904000163078308,0.979200005531311
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1500_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.6974,0.92,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1500_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6151,0.92,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1500_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.6892,0.92,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1500_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4003,0.9,0.9,1.0,0.9474,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1600_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8414,0.935,1.0,0.1333,0.2353,0.0012000000569969,0.8867999911308289,0.0556,0.0093999998643994,0.0105999996885657
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1600_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6303,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1600_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7294,0.925,0.0,0.0,0.0,,,,,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1600_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6853,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1700_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.6041,0.925,0.0,0.0,0.0,0.0104999998584389,inf,0.0,0.0104999998584389,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1700_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7945,0.935,1.0,0.0714,0.1333,0.0196000002324581,inf,0.0833,0.0196000002324581,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1700_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.9259,0.94,0.6667,0.2857,0.4,,,,,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1700_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4796,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1800_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8251,0.92,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1800_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6328,0.87,0.0,0.0,0.0,0.0751999989151954,0.0,0.0,0.0,0.0751999989151954
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1800_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.8322,0.9,0.0,0.0,0.0,,,,,
