model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed500_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.9326,0.9224,0.6335,0.5686,0.5993,0.2254,10.0936,0.2592,0.2502,0.0248
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed500_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,1,6,4,10000,0.6583,0.9,0.9185,0.9775,0.9471,0.0108,0.989,0.0101,0.9666,0.9774
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed600_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,1,6,4,10000,0.9308,0.9239,0.6812,0.4771,0.5612,0.1986,16.5459,0.3637,0.2114,0.0128
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed600_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.9308,0.9239,0.6812,0.4771,0.5612,0.1986,16.5459,0.3637,0.2114,0.0128
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed600_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,1,6,4,10000,0.6564,0.8938,0.9201,0.9683,0.9436,0.0047,1.0049,0.0039,0.9689,0.9642
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed700_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,1,6,4,10000,0.9352,0.9166,0.5847,0.5841,0.5844,0.2668,15.0283,0.3849,0.2858,0.019
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed700_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.9352,0.9166,0.5847,0.5841,0.5844,0.2668,15.0283,0.3849,0.2858,0.019
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed700_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,1,6,4,10000,0.66,0.8779,0.9121,0.9578,0.9344,0.0341,1.0361,0.032,0.9771,0.943
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed800_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,1,6,4,10000,0.939,0.9236,0.6813,0.568,0.6195,0.2006,7.2639,0.1234,0.2326,0.032
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed800_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.939,0.9236,0.6813,0.568,0.6195,0.2006,7.2639,0.1234,0.2326,0.032
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed800_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,1,6,4,10000,0.6497,0.8911,0.9177,0.9677,0.942,0.0253,1.0264,0.0231,0.9812,0.956
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed900_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,1,6,4,10000,0.9448,0.9272,0.6532,0.6156,0.6339,0.1875,5.4813,0.1227,0.2294,0.0418
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed900_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.9448,0.9272,0.6532,0.6156,0.6339,0.1875,5.4813,0.1227,0.2294,0.0418
XGBoost,HR_N10000_HighBias_Thresh1.0_Seed900_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,1,6,4,10000,0.6689,0.8938,0.9158,0.9731,0.9436,0.0203,0.9793,0.0156,0.956,0.9762
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1000_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.931,0.9437,0.6717,0.5188,0.5854,0.1468,10.1469,0.0784,0.1629,0.0161
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1000_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.931,0.9437,0.6717,0.5188,0.5854,0.1468,10.1469,0.0784,0.1629,0.0161
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1000_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6069,0.8748,0.9078,0.959,0.9327,0.0053,0.9944,0.0059,0.952,0.9573
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9338,0.9388,0.6211,0.5138,0.5624,0.1648,13.3091,0.2291,0.1782,0.0134
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed100_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9338,0.9388,0.6211,0.5138,0.5624,0.1648,13.3091,0.2291,0.1782,0.0134
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6309,0.8843,0.9099,0.9684,0.9383,0.0092,0.9905,0.0079,0.9596,0.9688
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9312,0.9294,0.5547,0.5226,0.5382,0.1944,13.4762,0.3426,0.21,0.0156
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1100_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9312,0.9294,0.5547,0.5226,0.5382,0.1944,13.4762,0.3426,0.21,0.0156
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6219,0.8916,0.9167,0.9693,0.9423,0.0175,1.0182,0.0179,0.9776,0.9601
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1200_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9302,0.9357,0.5794,0.4955,0.5342,0.1583,10.6925,0.2864,0.1746,0.0163
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1200_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9302,0.9357,0.5794,0.4955,0.5342,0.1583,10.6925,0.2864,0.1746,0.0163
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1200_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6444,0.8969,0.9168,0.9754,0.9452,0.0064,1.0066,0.0041,0.9738,0.9674
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1300_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9254,0.9353,0.5712,0.5112,0.5396,0.1593,9.2749,0.1263,0.1785,0.0192
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1300_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9254,0.9353,0.5712,0.5112,0.5396,0.1593,9.2749,0.1263,0.1785,0.0192
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1300_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6377,0.8934,0.9152,0.9733,0.9433,0.015,0.9846,0.0096,0.9588,0.9738
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1400_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9352,0.9383,0.6557,0.4504,0.534,0.1337,10.7856,0.1971,0.1474,0.0137
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1400_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9352,0.9383,0.6557,0.4504,0.534,0.1337,10.7856,0.1971,0.1474,0.0137
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1400_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6189,0.8884,0.9088,0.9749,0.9407,0.0176,0.9821,0.0189,0.9611,0.9786
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1500_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9264,0.9363,0.6197,0.4965,0.5513,0.1752,17.2571,0.2886,0.1859,0.0108
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1500_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9264,0.9363,0.6197,0.4965,0.5513,0.1752,17.2571,0.2886,0.1859,0.0108
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1500_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6191,0.8818,0.9106,0.9642,0.9366,0.0149,0.9845,0.0172,0.9491,0.964
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1600_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9251,0.9433,0.675,0.5605,0.6125,0.1757,13.4818,0.2489,0.1898,0.0141
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1600_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9251,0.9433,0.675,0.5605,0.6125,0.1757,13.4818,0.2489,0.1898,0.0141
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1600_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6379,0.8756,0.9082,0.9593,0.933,0.0115,0.988,0.0115,0.9466,0.9581
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1700_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9376,0.9398,0.666,0.4916,0.5657,0.1581,14.4931,0.2955,0.1698,0.0117
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1700_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9376,0.9398,0.666,0.4916,0.5657,0.1581,14.4931,0.2955,0.1698,0.0117
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1700_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6188,0.8887,0.911,0.9725,0.9408,0.0026,0.9973,0.0031,0.9684,0.971
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1800_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9323,0.9356,0.614,0.5621,0.5869,0.1893,11.9042,0.2657,0.2066,0.0174
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1800_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9323,0.9356,0.614,0.5621,0.5869,0.1893,11.9042,0.2657,0.2066,0.0174
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1800_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6324,0.8888,0.9143,0.9686,0.9407,0.0038,0.9961,0.0069,0.9616,0.9654
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1900_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9327,0.9384,0.654,0.4804,0.5539,0.1454,10.6591,0.1174,0.1604,0.015
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1900_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9327,0.9384,0.654,0.4804,0.5539,0.1454,10.6591,0.1174,0.1604,0.015
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed1900_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.5995,0.8986,0.9153,0.9794,0.9463,0.0083,1.0086,0.0085,0.9821,0.9738
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed2000_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.936,0.9358,0.5862,0.5845,0.5854,0.2114,17.5183,0.3368,0.2242,0.0128
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed2000_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.936,0.9358,0.5862,0.5845,0.5854,0.2114,17.5183,0.3368,0.2242,0.0128
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed2000_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6298,0.8914,0.9097,0.9775,0.9424,0.004,1.0041,0.0041,0.9786,0.9746
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed200_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9287,0.9362,0.636,0.4637,0.5363,0.1475,12.6384,0.1848,0.1602,0.0127
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed200_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9287,0.9362,0.636,0.4637,0.5363,0.1475,12.6384,0.1848,0.1602,0.0127
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed200_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6421,0.8966,0.9176,0.9739,0.9449,0.009,1.0094,0.0048,0.9728,0.9638
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed300_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9411,0.9383,0.6383,0.5461,0.5886,0.1874,16.0771,0.2694,0.1998,0.0124
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed300_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9411,0.9383,0.6383,0.5461,0.5886,0.1874,16.0771,0.2694,0.1998,0.0124
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed300_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6106,0.8878,0.912,0.97,0.9402,0.0051,0.9947,0.005,0.9629,0.968
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed400_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9301,0.9388,0.646,0.4634,0.5397,0.1524,15.4282,0.2117,0.163,0.0106
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed400_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9301,0.9388,0.646,0.4634,0.5397,0.1524,15.4282,0.2117,0.163,0.0106
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed400_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6164,0.8829,0.9076,0.9693,0.9374,0.0211,1.022,0.0199,0.9816,0.9605
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed500_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.932,0.9294,0.5515,0.4971,0.5229,0.2077,28.2207,0.3636,0.2153,0.0076
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed500_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.932,0.9294,0.5515,0.4971,0.5229,0.2077,28.2207,0.3636,0.2153,0.0076
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed500_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6274,0.8838,0.9115,0.9657,0.9378,0.0135,1.0141,0.01,0.9708,0.9573
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed600_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9192,0.936,0.6041,0.5036,0.5493,0.1756,14.7599,0.2818,0.1884,0.0128
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed600_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.9192,0.936,0.6041,0.5036,0.5493,0.1756,14.7599,0.2818,0.1884,0.0128
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed600_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,1,6,4,10000,0.6179,0.8969,0.9138,0.9793,0.9454,0.0025,1.0026,0.0008,0.9783,0.9758
XGBoost,HR_N10000_HighBias_Thresh2.5_Seed700_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,1,6,4,10000,0.9394,0.9376,0.6134,0.5237,0.565,0.1699,12.5834,0.2136,0.1845,0.0147
