S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,0,-0.5742514681619861,17.052382707570523,1,0,4.030423146537039,75.71318791912297,0.8110632625591744,8.347137629553341,0,23.796282986674672,0.5004635012624138,2.0190603350755074,-4.496806447285716,0,55.33672783342705,0,34.13119219639745,1,0,26.86559502510223,-0.15233305630098273,14.449207005766095,60.71003238611779,25.006777597540907,3,1,0.9846191345406667,33.915633854366696
0,0,0.9216031909411923,55.07797083415665,1,0,5.6950807374589,18.827713846153436,0.21374781116714808,1.8459702434446943,1,26.530359786468043,0.7410546448951336,1.7012143370393,-2.68993804955298,0,45.61659119371865,0,25.832225727986238,0,0,29.546350145629813,-0.5358050774469848,20.509161958064034,60.02937244078965,69.47575309810783,1,0,0.5027178793630317,36.010253273423764
0,0,-0.10129696448219866,38.261778182403624,1,0,3.5198319406905867,36.17871071743962,0.43158347891797055,3.0374045852537863,0,22.178031877234567,0.37977172637330514,1.3716171132710984,-5.945672493500707,0,53.04306123688128,0,28.069688179196394,0,1,38.71347068911683,0.7925173649839974,19.05428992843069,61.679194806187866,36.98824848181207,1,0,0.7648948148223904,32.753092541647796
0,0,1.2156594744812799,19.32913101276108,1,0,4.044751834906561,51.226339579518026,0.4906618832267233,5.124766785800482,0,24.027334252660577,0.27364186956474645,1.6571610665866312,-5.024731498149519,0,54.31636893635193,0,28.930925226036365,1,1,28.310712076984828,0.543216453273139,13.879568206112957,60.08925301900548,24.322706304958075,1,0,0.4960897963797967,48.143736174022976
1,0,0.28549780825570004,98.19211375591759,0,3,2.0505476071548028,18.529412417620712,-2.201204702735146,2.02086307186505,1,96.77299331374066,0.960829674053358,11.807809255397189,8.715746231739928,1,18.74974940862731,2,0.8358356365210251,0,1,1.8631178188424968,0.27385974044433203,36.224203441492435,4.694876532410244,47.51474728900019,0,1,0.15192236877414156,46.805534858892486
0,2,0.017714728472147886,32.140951864344395,1,0,4.358668878483552,55.91732905149602,0.7010531417564774,3.7321008037822643,0,22.20084808431666,0.6095719883885873,1.533661162285656,-4.156310837576504,0,52.920137560882566,0,32.4980689430367,0,1,11.811322141639176,-1.4371256947379223,4.55149013086343,60.72681576443831,54.65098220741466,0,1,0.3685509812019831,28.783511737307162
0,0,1.2623048222906939,28.31342070008685,1,0,-3.205377864384422,13.626024173541303,0.9360535309324923,1.984918971663563,0,23.56592683559555,0.1479061176881103,1.460263649554746,-5.2180413767975695,0,62.74931199290094,0,29.313626212828304,2,0,25.69115170427316,0.7909864584156595,20.508140213017985,58.31567617648196,0.08535876401840059,0,1,0.9923658353956826,61.0852715672755
0,1,-0.8328752417077153,19.060276488913942,1,1,3.2837157847304965,20.918476904326937,0.3782508506008781,1.4700676793935286,0,25.704771154698104,0.34314582177432795,1.4993055486566806,0.19877167431335607,1,49.94053800282346,0,26.387134507387575,0,1,38.40813548184127,-1.0555144271473236,5.888246701286912,51.96960076672141,28.070350956880397,0,0,0.8087404176189879,25.29740486308863
0,0,-0.3009983026269224,29.3108016096972,1,0,9.788333368698673,79.61156181026598,-0.6394625970269553,19.60182421463069,0,32.26563161414363,0.92791357678684,2.7836394838297003,-5.6965481732185586,0,27.671418966162506,1,25.488308865975085,0,1,24.402555448994097,1.9728362958752397,7.564971063590466,63.300915532945574,53.380249400932534,1,1,0.8676873949131421,19.06832529333308
1,2,-1.1271638453256867,11.851708660617277,0,2,3.2444963987034203,22.408175658575313,-0.15858440818696648,1.4681208923781408,1,43.192759836292296,0.38508969677688965,2.4358398376695556,1.940491967434589,1,38.95561538162727,1,18.091248528207746,0,1,10.23100992763338,-0.5310134032859971,37.81466648136825,42.87840603479723,50.4267135493029,2,0,0.7293771959022072,36.359131695978725
0,0,1.7147210521702148,36.841329472751546,1,0,-0.821801988623367,69.19190563773788,0.8170799819233854,3.470829807446672,0,32.08203286868309,0.21970229976159,2.160462473887227,-5.1017359030053555,1,59.71927585280652,0,30.822891154328723,2,0,30.176216890224218,-0.5819075773480685,7.73508662376959,52.73172835282446,79.31428783878395,0,0,0.2960813462387556,45.34208035053027
0,0,-0.03632997356926622,35.27613319417515,1,0,8.414672483418315,39.303861508050495,0.15094488447167478,4.570222361361453,0,24.745438354183037,0.6685366999405785,1.7001399677723334,-5.095453430889185,0,42.285708027182295,1,27.116627232735677,0,1,35.665158409034454,0.2496820499019742,5.5627152037502725,59.91884122967985,42.669214704685594,0,0,0.5613766044467117,24.697916111624316
1,1,1.3860748930508626,80.83388998464065,0,2,-3.35384860520416,34.96987821915649,-0.8060235305362654,1.5566758036209054,1,84.48059745120821,0.5249030711775275,5.557600739203178,5.138805674433975,1,30.327633745807447,2,6.81312545185115,0,0,10.539627199872946,0.016416646992757168,26.978430304390464,12.680355165377506,73.92751754907286,1,1,0.14182655137012024,55.960848619940954
0,0,-1.685923338996794,36.81239970369802,1,1,-2.678605493837991,26.601765110933876,0.6220261917623693,1.696964319450863,0,28.12445651263883,0.24325469039865838,1.4456582534936389,-4.148963034287632,0,57.55909438406207,0,27.18057491667522,1,0,26.444446231870625,0.7498056741351179,0.6699687309870361,56.15223929082745,39.99750735747754,2,1,0.2173975669805009,45.22547151180433
1,2,-0.31313790179791484,98.4236131215664,0,3,-2.458376503637467,7.293218593540836,-2.3487882553576327,2.2535967303819024,1,98.52239385000708,0.9441834193837835,14.34639130718468,9.888736322171592,1,18.496363670375487,2,0.3693722533868615,0,0,1.1644401756267109,1.2196348157454249,36.99930590751837,1.8875400100316453,39.63797421014471,2,1,0.12836720367727256,47.45668906158495
1,0,-1.176021684965223,34.570558736868406,1,0,8.968420965705253,59.862704224653065,-0.12437323954811252,6.909941358272422,0,22.662388885425006,0.8031173290038867,1.7662511296072958,-5.39398077673585,0,37.25241079084218,1,26.483274666243588,0,0,18.140110158019112,1.748932047106738,27.57397036839243,59.895973502953375,35.460926455212594,1,1,0.6147414590954284,19.083581808153024
1,0,1.2498960772043914,84.19166415095236,0,2,-3.111167993002473,29.79195882560304,-0.4009353690320315,1.7613161101969477,1,62.6074454741489,0.7680374871058144,3.4139753030490625,-0.7706486728407,1,35.824959053111385,1,14.151754560606369,0,0,11.405498259175404,0.18105094217692316,35.47277086358604,37.02457041082553,76.17429670469187,0,0,0.3059817627491887,50.72674860901699
0,0,-0.4657134337771066,16.269044286965013,1,0,1.6360014294762628,41.475995528490415,0.8021829162549814,3.571663438213756,0,24.29866994265672,0.32757060578643593,1.5503784340092164,-5.489168083206164,0,58.9783633399519,0,32.041870536334315,1,0,27.990159991287953,-0.10667591085554526,16.259014067805715,59.28053386150195,35.807693673292384,1,0,0.9840530903579043,41.80077033175667
0,1,-1.8189379524131528,27.192715335267113,1,0,5.33921558809288,77.23433435102612,0.5333724583201961,8.525402771396132,0,25.477454948105738,0.3598397216098085,1.8775036725773204,-5.20426264157229,0,55.04988642471875,0,31.428891577796065,1,1,32.91370420052239,-0.615288437803733,15.171203472187303,63.24739035488899,37.38658575272774,0,1,0.4312109380221036,25.483620422919813
0,2,0.3982013968898978,6.2830062524573735,1,1,-4.322344026714821,46.61381279250705,1.2283129196371325,2.6876155976991347,0,22.105139662774647,0.14891472801500233,1.4998424585904964,-3.482501274236416,0,63.77739886799779,0,33.93512641308184,2,0,34.9743712467407,-0.10291708691242844,8.029285284046681,53.750286352183025,46.53487157219345,0,0,0.7613171695949397,64.43265810247827
1,2,0.052792609651617146,99.99395021365525,0,3,-4.676382781545746,43.051133364113134,-3.237163191989462,1.5853743372167217,1,99.9721582669074,0.995603160341761,40.599160683470465,9.978636708204004,1,18.03800417237423,2,0.04081480330504483,0,1,0.6963531025832181,-0.3855180092375402,38.913900473457886,0.04655154888791202,41.00255486017458,0,1,0.10760144494625828,50.47066255093591
0,0,-0.05181908376526421,18.83250997091382,1,0,9.387710047327552,76.8652010339987,-0.11159415830444111,12.92033383732818,0,21.825031143222024,0.6084778117542623,1.687680460457337,-5.652841356185129,0,38.05318158623652,1,27.68936475051669,0,1,39.193895564332365,-1.371395780373571,0.026241096454600044,60.293265390070204,33.808679194418495,1,1,0.9978940266302012,19.701495113875367
1,0,-0.3372329705932266,42.622281192791256,1,0,4.886365697218842,36.283493718995,0.20870423985000652,2.524094820944469,0,23.251033119457592,0.7597244707152113,1.6362477154930655,-5.226605922607406,0,45.64632382968786,0,27.305810467882043,0,0,14.633061117677642,1.1200360168881776,18.511235085673373,60.67492769732886,34.476213957510694,3,1,0.20821130910253072,31.507283037476103
0,1,0.2691408650862227,22.52781101006957,1,0,-6.1767898050724,45.757060530819516,1.235189238368671,3.0510734747133403,0,27.676792114780802,0.18130530938328565,1.6856183970904617,-5.454406146971216,1,65.05078759037637,0,33.95713751344832,2,0,22.058931582097895,0.1592592685990699,10.185760550640497,55.57301472917753,47.60269828996832,1,1,0.9012181798636425,62.77868997441168
0,0,0.5045900402080868,48.7416265382197,0,0,7.223379988889057,65.65268340449525,0.37617124712871686,8.647591574852049,0,23.667517872761014,0.5873767089712084,1.73766199610579,-5.845139015843138,0,48.0041834194316,0,29.58721143889864,0,0,29.27956228654353,-0.31438153478728476,26.60598430158307,60.97625078281869,54.53063044018987,2,1,0.753071877054742,22.034562254963213
0,0,-0.030374113025946576,25.136367466515786,1,1,7.483085311943441,15.245991757700645,0.21920034825601986,2.530004160136353,0,25.185177747446986,0.593626084521794,1.4251621655560238,-1.8797610692150464,0,45.309900707369216,0,26.236597930587074,0,1,39.25722938332309,-0.6160315808978635,0.1834969005874143,55.35570882100902,38.2352862055377,0,0,0.982928711083138,25.36978875872114
0,0,0.30991588023499833,38.15744591630621,1,0,7.439259867304706,37.4427914737266,-0.05423563098865204,2.9213926336731117,1,28.772208173866897,0.7318638358033319,1.670880922284867,-4.381570822653127,0,40.32567645570244,1,23.753080302558175,0,1,28.892455678685288,0.027525312154840536,24.599340968325585,63.090651483121114,40.01441995473198,0,1,0.691580146848572,24.161504872508637
1,1,1.965893971789219,98.83149850541429,0,3,-3.6424555229277615,54.40257379090099,-1.8266114331802448,1.6459306566726528,1,96.67329161301693,0.9459180301501351,11.60538278248105,8.154291658891932,1,19.90088707359796,2,2.0184556517345453,0,0,4.7573332308147,0.15550104164716816,28.281801905965665,4.237329529712195,88.82961035125854,0,0,0.11883480749245007,62.87765589112704
0,2,-0.5676165381679188,99.99999977913549,1,3,-1.575916504438208,19.235361811401823,-2.557963237385945,1.6656090075073868,1,99.51008407011037,0.9999983011069298,16.282495136484755,9.062097155622556,1,18.131329682962598,2,0.47011496693396326,0,0,30.278601145094044,-0.5730634728139976,9.514690675239502,4.502612128275798,32.621673217601085,1,0,0.42549798145396783,29.875972995605352
1,0,-0.20523544713820624,96.37410824752965,0,3,-0.3094817672159049,39.67533670226669,-2.320326944136541,1.81315910529566,1,97.79316405225143,0.8649392988772855,13.478362524456099,9.212892138960768,1,18.744037849473994,2,0.6353512245068704,0,1,5.216601908763008,-0.4375029864934389,30.000464686994594,2.7432379064881873,33.76397869641789,1,1,0.09045178541687204,44.678427258665955
0,0,0.05614900397368753,19.07099831415205,1,0,9.198722568767945,78.21947027801761,0.11189494810741818,16.094032524807815,0,24.660061000612256,0.7914336144268102,1.9680100897257116,-5.131061924727622,0,40.741695578799934,1,30.949720590903034,0,1,36.5267451133863,1.0291087762085487,16.66894929168626,62.679970534691165,45.49434282876344,2,1,0.859535339233912,20.913217508356013
1,1,0.519363705536312,90.27912553261963,0,3,-4.567412080109047,54.639117602335894,-1.7444236775567576,1.898450534749907,1,98.6437344065028,0.6363002136092027,15.215215771946308,9.353811932470894,1,20.6948968947599,2,1.2297286205852087,0,1,3.819785819967081,-0.19265818500596843,26.707548069005433,0.987234964229704,48.451345046183,2,0,0.044458546423432,64.61295447374795
1,1,1.329285219516002,20.899296833037674,0,1,-5.362990095199977,25.50446095173274,0.3637939873913491,1.9308236278986188,1,45.154798951092225,0.15845979096387264,2.089997669165133,-0.3371640634568003,1,54.65866908407846,0,22.059187745001154,1,1,22.20284507383877,-0.4812773824097786,39.15720160615759,42.97135261452418,67.0079947833452,2,0,0.2612671680318923,56.044708278774365
1,0,2.3134404836961164,54.98516229345455,1,2,-3.6129733996375935,36.809125756845354,-0.4076696285799571,1.8143388198090042,1,75.27908805257645,0.3498734385036694,4.556863334481394,4.697126134926354,1,40.20151928542043,1,10.71554881643908,1,0,14.031024645224646,-1.1870359096152663,15.37199249547244,18.771911158258767,93.99465418187667,1,1,0.12129027264684716,64.74989186820551
0,2,-1.5438153146976017,21.724905843643842,1,1,-5.790747933625391,19.766271146961024,1.13787566848974,1.527133554920805,0,28.246808714584926,0.1433732580625754,1.4836342068474526,-3.109042469034275,1,63.61240746821736,0,31.894985192844246,2,0,26.632981979992035,-1.4673355932925143,5.279812829803651,51.228935665945514,44.769554689404046,0,0,0.5542931781823631,47.551963223297264
0,1,0.8774593683028784,40.20792519526821,1,1,-5.658787027632574,30.63923965252426,0.5492406871010199,1.9359440640720642,1,45.91416243253232,0.1255169505997475,2.3803180468386516,-1.510462004585655,1,58.58944889167766,0,22.959352785482015,2,0,23.267880244447603,-2.2795376422132345,11.233134726923879,32.37648613246118,61.01335841860253,0,1,0.9719847908929851,63.381199491841826
1,0,-0.4997215240878904,72.44559995355169,0,1,8.31206052862521,21.729816753951354,-0.5303889663034421,1.9437561598917494,1,29.345783585225902,0.9744544971382307,2.006130547451,-3.740047815505042,0,29.510296283488554,1,20.011028058460848,0,0,6.751506020961533,0.9212995166534662,7.925951707145007,60.50453410368249,38.95890794329958,1,1,0.2964050273033764,20.16153754773471
0,0,0.6865419184911488,5.854254065952253,1,1,-8.1137766530801,21.134211596522153,1.341871249857607,1.8578814981518523,0,23.609859095559234,0.21229644249972573,1.3983334099488882,-4.2841666596449475,0,65.38823411455994,0,33.88834076205134,2,1,34.2871354668058,1.403298314945974,13.349064436075121,55.01828675687128,61.39038993665513,0,0,0.9560627406099123,67.60700538138701
1,0,-0.49236958886835847,17.695826732755204,0,0,-6.231802142162888,69.1865318043418,1.2386883225259255,4.841907136658305,0,25.068293869053115,0.25339369991065963,1.6724219845152457,-6.021891015925065,0,65.30169626275308,0,34.90608023293628,2,0,19.369175134356134,0.4433778719737227,2.2624390711239206,59.24017774330065,24.613173049316927,0,0,0.28241698903962276,47.77822991371954
0,1,-0.2654077298618007,23.204553719750432,1,1,-2.2752631051452887,11.969174503988448,0.6588352357287237,2.5728931382254223,0,28.723707801469008,0.10369643251455268,1.5420276010060412,-1.6985486637047913,0,57.98575976908146,0,25.03912354375081,1,0,37.171064483870325,-0.431334909175746,8.187138865268523,54.02006610204581,37.26456925414386,2,1,0.9229013100749273,34.597905525703936
1,0,-0.548922376356138,56.280763398318676,1,0,7.689318706627255,47.77392415482794,-0.08171371694019088,3.235472656707263,1,32.55259884930588,0.8039669060131884,2.208837757219551,-5.196709745936917,0,38.39517190082381,1,24.89938741202331,0,1,18.675076201506965,1.3214643766660166,17.079068658721717,60.96374950175702,49.28592772168867,0,1,0.34685385747636044,20.158780676117306
0,0,-0.81183199597521,40.55311877706027,1,0,1.9634189560033306,51.84104007779923,0.5284710191371006,3.2485646301610647,0,29.467715506529185,0.3897362723329408,1.8563556966159869,-5.392004046909716,0,54.44240716359215,0,29.418458521709923,1,1,35.68840860322417,1.1314912870451839,9.097267410072423,58.1217136586219,38.201857474724335,0,0,0.7544592672959037,25.971405636680917
0,2,0.3633113740603031,36.611899674472,1,1,-6.189756709034475,20.32143698953627,1.0017882962260825,1.8079040445011734,0,30.226535310936033,0.1055565645060354,1.5051849946505205,-3.021778022659303,1,62.90488396461068,0,28.458233192843032,2,1,30.962922907283456,-1.6455088676860399,19.354643098002782,49.149073201539686,57.44831034003764,0,1,0.8912426689927317,63.35265603504082
1,0,-1.8331419858565141,57.84487974009254,0,1,-5.2345388050520185,4.575985408811132,0.12347916260516587,1.70169983509156,1,48.72791181474469,0.3131892944592982,2.2780135145647966,1.0713968970021206,1,49.75456670148867,0,16.03753612051303,1,0,13.014821447853617,0.44514518816132126,37.16778915700378,42.39535516628634,39.062484618904314,1,1,0.48185576957694676,53.05501499159394
0,0,0.4703581381047852,37.59355942899657,1,0,-9.862402324254013,52.221883289515446,1.3001240488472774,1.812361884019489,0,41.70999884752099,0.10824800317321037,1.7892159350861503,-5.101395601334932,1,67.49007717364188,0,31.656409752323917,2,0,34.49707788999238,0.7254695843051977,27.58274588344031,43.936203130571116,19.270103006332324,2,1,0.9117324941049327,69.57579356230457
1,1,0.5589342809098383,97.34825157194416,1,2,-1.8185484965932215,48.92367698171215,-0.9285956324776407,1.8795548574747873,1,84.73129742695313,0.9247147302407004,5.890252082650774,4.305139264989233,1,27.055420221426623,2,7.655677392290665,0,1,15.676328010260347,-1.285731994911943,20.355963939878762,20.424214749674547,59.10351315084126,0,1,0.23665399436409984,47.148217550138924
0,1,-1.6683428146658164,41.20236483388789,1,1,-3.391686409210757,25.51124759489669,0.65693498608063,1.516959575420676,0,27.477269159758656,0.20214930801406494,1.588756008915153,-5.032888033699408,0,58.7978049379937,0,26.742771251085593,1,0,25.870229832299433,-0.21728690786755211,20.912173076635018,59.167230117587266,36.38511355941664,2,0,0.4540640457819363,39.440262523833255
1,1,0.42734104253878774,52.01021592895587,0,2,-4.358538236691912,8.79863337119735,-0.02523456738746892,1.6934389761732653,1,53.717059572462,0.242794132219475,2.4677697757924193,4.0432232775107035,1,46.83697769568468,1,15.024056058557651,0,1,18.941449162196843,-0.47123795452251915,25.643261949420726,32.89126439914573,64.08106907662311,1,1,0.4158233094302044,61.60947343316481
0,0,-0.41378284177221963,17.105886147316674,1,0,4.435848308399727,76.99925389463777,0.46767101078609596,9.941265856623371,0,23.186098306670385,0.18868376403349713,1.7762583037263824,-5.559346742219153,0,55.26007788013675,0,30.92789606024391,1,0,31.479539891562155,1.262354435289774,12.513646078277723,58.122351150200906,42.16145318143421,0,0,0.86526164027381,29.81752625136228
1,1,0.9345655587078401,13.00304930671013,0,0,-5.566652193510394,39.36670765641366,1.1402170448597893,2.141960291895645,0,24.631844904915358,0.2739679155343432,1.5945370025302743,-6.406814536927419,0,62.898863762013065,0,31.178396214585568,2,0,17.512911714694454,-0.43881098899364956,34.343294797976526,60.218234666120566,0.01816300058198328,0,0,0.08951307548162013,61.15700343405692
1,0,-0.029089194235466426,63.39351910564031,0,1,-3.6231367256942626,17.084743122739766,0.36181207759879924,1.5721573281206136,1,42.35526365967881,0.5304480258614385,2.2038535973020394,-2.3980208131048064,1,51.12338667681855,0,22.69531441639956,1,0,9.591391609576217,1.1226093140303655,20.383033053170333,49.62618223244797,28.92410860108071,0,0,0.17045159254309233,53.698694117109554
0,1,0.5993435223773319,35.520520271237544,0,1,-5.999305660693992,36.17003200389122,0.8404669566970595,1.4350689869791522,1,40.4938841981851,0.2034940572074211,2.0775862964892418,-3.9060330936220167,1,61.09851684329857,0,27.487478031326713,2,0,21.92334524869437,0.01759582163505333,11.588904548634655,50.908933731589165,55.40872842798878,2,1,0.0782140535919213,61.65937452258444
0,1,0.45840524787533504,30.723243005686417,1,0,9.622964446370801,71.87392111350675,-0.052988333877874404,11.434382636200288,0,24.179254134337647,0.8879908030879096,1.7198687427802042,-4.180405522257139,0,34.453685047931685,1,29.459455926752796,0,0,36.920976942723605,-0.6415340430220663,0.3789809156337953,59.62363051365769,63.80306036736124,0,1,0.9987213156833059,20.61089655359343
0,0,-0.22539674401968898,26.092264227540497,1,0,2.982084630234114,70.74662354942326,0.5749808401336113,5.2284441786865985,0,23.320145671945586,0.42175777726943253,1.7197786261939882,-5.046869647762302,0,54.41933542706665,0,31.301831470721847,1,0,30.755572786418924,-0.24564041238542084,5.388142421763849,60.50495472488717,38.91221193403573,1,0,0.6433098378616637,34.756316431294294
0,2,0.8638665586133621,13.238766505849275,1,0,-4.346231017587487,22.032382150430383,1.570297193172571,1.8687601104607965,0,23.322846958163296,0.08613289822806708,1.5022251438251737,-4.890365017963452,1,66.36668465333705,0,35.53454008610483,2,0,32.934640169638286,-2.1492506177096997,10.797956742653984,52.03952187384209,62.57530634844245,0,0,0.7912701622111404,65.1792799215064
1,0,-0.3154410324163602,39.73491158609524,1,0,3.2818856914070125,26.44160743632682,0.4725682289434525,2.7066078169924745,0,22.400410688283845,0.3893476741801006,1.5509750553912776,-5.619259394424309,0,54.46862206299378,0,27.63823964222249,1,1,28.000513741431266,0.3020280591424096,22.91113525459189,61.527247659729305,43.10076766260801,0,0,0.15776099510007086,22.60304821274007
1,0,-0.44374850381553,38.28981899033417,1,0,-1.149655489325962,46.36082036788102,0.8055054252443413,2.7649963216226547,0,22.909772225409313,0.2633531626384499,1.7378995853232295,-7.068069119304878,0,58.653923614338616,0,30.148544304883906,1,0,18.31672813450138,1.1879900607824505,24.18817481249663,61.4827802579612,33.64056054620342,1,1,0.46478526768480166,46.79879495262687
1,0,-0.7048825723421192,85.51355009184654,0,0,4.771504494546191,56.94342557692763,-0.22198111202804205,2.3875569579520257,1,49.7956088138545,0.950281744622079,3.317583773091555,-5.3073719672603,0,35.7365976587362,1,22.711569727005898,0,0,5.15459539754368,3.776052396549916,38.745881265181445,60.873092984718866,45.500384647163074,2,1,0.06772980824079061,24.611525447498177
0,0,-0.5607530900521092,29.622122949472896,1,0,-4.377898292890695,21.095341750850558,0.9222359400572798,1.6027358632205226,0,20.978981708671856,0.15706579190202608,1.4177538820993045,-4.670019521153989,0,62.153790692755464,0,29.88173262659043,2,1,24.400718255540248,0.6981858840450801,6.418927291191132,61.47257784217115,43.05610228125623,1,0,0.1839169404905297,53.44814736338163
0,1,0.8217968528370883,31.623227053184788,1,1,4.774110604456803,24.612777949076794,0.22217582900896668,1.794788107539464,0,27.929720851923356,0.6085652996728936,1.6389799793718076,-2.1794349009564797,0,45.781847527537266,0,25.541259958354768,0,1,23.36520034397997,0.28484598501690384,25.041643118183494,59.460981859221675,68.31974821322527,2,0,0.3436035358773744,33.402870467407865
1,1,0.6501933555432308,44.21897209056784,0,1,-2.7510858511672005,55.46126595642363,0.5600677889445075,1.7619563638315756,1,43.418137283127756,0.19833107204274864,2.4955280111366127,-3.371348543157632,1,56.02725373353183,0,25.617563307364936,2,1,13.927861547952446,-0.2413638942169106,28.448272866763055,41.91131994194969,57.69750254316459,0,0,0.6449162432489124,62.62440013241626
1,0,-2.12140015059524,92.86065439781012,0,2,-7.203490045192293,27.555950174309906,-0.7617512663012341,1.9209798320095528,1,90.43653399576624,0.5791425323497725,7.284160205765681,2.9018646682771116,1,34.5522899340812,2,5.962372353619783,1,1,3.832892454290726,1.4980645268677775,38.52181834240209,11.664415839628198,34.62777091588117,1,0,0.41036191154336604,54.35408303260675
0,2,-1.5960244354663946,1.8745519073094963,1,0,-0.8700832613882561,71.0883291129241,1.1015028958787287,6.70659256768006,0,23.620202577080125,0.3680009446794487,1.7731398698244598,-5.687862174617506,0,61.512048161319086,0,35.349577569128876,2,0,31.526136870897908,-0.5404922309226303,7.57156510704589,58.48647731481927,26.151178213245597,0,1,0.5744929345513657,31.179445258098248
1,2,0.48178695062492527,97.19135534723979,0,3,-4.5551895586093885,20.78339076352197,-1.8464083302911787,1.6097503942433833,1,98.00084421036433,0.7922048635509435,12.529156403897648,9.845919877796948,1,19.81870478180386,2,0.8747629900518894,0,0,5.905286056995493,-1.2766703303663838,37.973602458503635,0.9769146711993093,57.08792459145863,0,0,0.9468728293824331,59.333344078462524
1,1,-0.3192905827540681,26.901322783712423,0,1,-2.127549289396258,28.932478637712677,0.27833538630726495,1.781295650470553,1,42.4839889309792,0.20300557042367695,2.2393885787309764,-0.9080256420708697,1,51.06076598873226,0,20.723097290800332,1,1,15.874663543796652,-0.7479488045629361,13.821278251002674,41.699825796076624,22.795704306829183,0,0,0.1855835985659201,60.3684612451653
