S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,1,0.31319710049956423,1,10.373036682594552,1,1,21.888826502976634,0.6326033086978933,1,-4.562337303755526,59.0208576635791,0.389866510848207,-1.7699280411882192,2.5155528273742904,0,13.263620066371793,0.3259620922174916,24.0220407271361,1,2.0424492053022334,1,2,0.2211820891081275,0.5679166648373307,1,36.21834242645413,67.19031250222763,62.491313658691645,15.510796794740058,-0.6998135023742161,3.4418184092551916,1,1.7970240294025464,0.6257091941573134,0,57.83879517996465,5.818920718038845,0,50.4198407929634
1,0,-0.11451901541462818,1,7.812595064553625,0,1,28.578329922503787,0.6126838173947624,1,-2.6767203365629078,48.65713279870086,0.4886014218024318,-0.8101637000546926,2.832472093296424,1,73.32367191158356,0.3106822117190428,22.490927908956564,1,-1.0650217144692462,1,0,0.8743486101701953,1.6125727757983432,0,60.70059298256167,74.08813109779663,24.163858224757906,7.802490503119897,-0.6483057634717838,9.034739783657171,1,1.490757552396262,0.10431351076451634,0,63.172897557628396,52.42166669899662,0,63.94970385576501
1,1,0.23947963324409685,0,24.902174552084876,0,1,44.460251057706735,0.2922000650795115,1,4.005870638909455,54.19757762002318,0.40262067511084954,-3.0685672268675575,2.4519610493080575,1,50.89596742678264,0.26014171531847785,16.434721413177417,1,-2.8648122064757997,1,2,0.3562990987235379,0.5248040106881696,0,50.54767213571674,73.36672782782723,21.279511779140716,12.182482872245492,-0.6718415154088712,3.6110659086675874,0,3.4407801905065254,0.26800423885368074,0,58.07640609925205,39.59047901333344,0,28.330177571623956
1,0,0.17923716028529563,0,8.934956440436961,1,1,56.234295537255576,0.4519699514931753,0,-6.776789864585579,25.14466418041912,0.553309533802159,2.151768599982942,3.1571986823453373,2,67.15229987572783,0.3839460009523682,19.603470698462637,1,-9.947739591999522,0,1,0.25126339781467666,0.7529116198493396,1,64.63025022785516,59.02700445552031,26.876350848069244,11.030416805532097,-0.649451934884962,0.8968681373821494,0,1.2134365550966282,0.5084603871564268,0,60.34598881910424,86.1276383912907,0,69.21399390086594
0,0,2.267572489961949,0,28.219581073351407,0,0,29.713582576424436,-0.5852181455495945,1,9.99600997204189,79.97741367711482,0.034059469233892914,-9.755616839558186,1.2280456475230466,0,79.99905556916028,0.28942742919222847,10.911293628913072,1,4.340884938022542,0,0,-0.19286549567429354,-0.7724170963373458,0,36.78373958301032,80.20811989429275,18.279213392069142,26.300622516936663,-0.5487603496433454,4.220985185506096,0,5.294256741812432,0.21354861581684403,1,37.61896881411887,21.57877900973405,1,37.22501208173719
1,1,1.0786913589423595,0,5.839635624429147,0,1,32.12405231551232,3.5354014499169546,0,-3.882638455015897,78.68192118179168,0.8212798865190807,6.1183223072516135,13.530805111139905,2,40.6825899938298,0.25102518276529606,38.44949122028973,1,-0.9631902369136807,0,0,0.3857869793891109,3.38097655458709,1,61.80940852155836,91.02879750575836,54.716859335420956,0.789657586891408,-0.6944938374078697,12.438491129943767,1,3.4532191571084443,0.18384875095109265,0,69.6066699499545,2.8622334180683717,2,24.022085423111157
1,0,-0.7643863103024774,1,7.735525538794283,1,0,42.70047445580668,-0.8959159460298604,1,-2.1449211856457637,14.527803620606683,0.36479515698664944,-1.3943225511006503,1.50526505941183,1,68.91553795826164,0.3971076464217683,11.66052221958767,0,2.929798233616193,1,1,-0.5276169292382478,-0.9351277695676035,0,21.13510981380012,66.17596919289119,36.405829209634206,27.324645375743817,0.7586621278534439,1.7256996305292813,0,1.4024783404881467,0.3933651156731346,1,28.84171607242715,0.045398922336004066,0,57.977228745200335
0,0,-0.5969246064920477,1,19.351089050793018,2,1,64.90393967950618,-0.5977987624686867,0,-3.380356273165739,40.245297253887,0.8418257009019461,4.335556763568203,2.9672721016263512,2,23.403632763347815,0.4407821748975696,28.557944432985288,0,9.812212832938432,1,0,-0.1311091761593445,-0.7202809572643754,1,37.64771452287141,47.48862148657365,47.614792172416,19.337838505110344,0.6131339322415116,2.6695985932714668,1,1.9706829961310877,0.8246707363098795,0,35.080259164168936,72.68066710360507,0,70.67315674204552
0,0,-0.9093415297380466,1,25.76102367537382,3,0,97.443357358523,-0.7619697771140661,0,-6.005455023233286,21.15265477935698,0.7097319871338512,5.396033711520561,2.9398773508126914,3,24.86906800642254,0.99240897582733,9.036594628178209,0,9.053655408033762,1,0,-0.6601808826513194,-0.440265174553633,1,47.021306671308764,22.99936282481159,39.90683592155326,32.52048463445104,2.396708826163027,2.763126263181047,0,3.172105252772233,0.31764196297531966,2,22.185468761663756,31.615787651332912,2,61.761669380680985
1,1,-0.26437099561790095,0,31.539056697668926,2,0,27.656347064941944,-0.20793708799460017,1,-6.624100646005873,40.12890070434448,0.3409608866164273,-0.44173299070537375,2.0098227755134928,0,59.61108524352059,0.31736494362875517,27.7290879697213,0,0.413740233411124,0,1,-0.15426690911775853,0.31422004647505225,0,68.02512009223199,27.131514100417238,67.38520543349225,24.012305966191004,-0.4073744125433432,1.5829691346793777,0,2.6386540211140614,0.12548240691808515,1,46.47635001317134,16.907913795430446,1,27.37639874373615
1,2,-0.11540577085930172,0,12.560237539254452,3,1,27.096736056458333,0.6967385319654537,0,-1.3081251321273708,15.153717611625037,0.6030767349652332,5.7898650454898455,5.531796878413132,0,24.298371150207338,0.29798597471501687,27.785806342766286,1,-3.167866955456531,0,0,-0.5317442980875138,0.12225897548891541,1,27.18238090584993,57.88498509468627,45.339548033372076,17.886173251938963,-0.450777623035222,9.647471916498613,1,1.9811494846715714,0.964319451743429,0,55.019839023458516,51.902816576782506,2,16.943830940523902
1,0,-0.49911749085961105,0,10.537001710216787,0,1,67.89454309995558,0.5007730051365158,0,-3.2163231009484825,46.96264764143797,0.5680673628174335,3.295182292419348,3.677870199307035,2,39.92911464986797,0.3560175590515202,10.107061929895501,1,2.1996355707857784,1,0,-2.0662485582689936,0.5777149328654391,1,44.96251476693115,62.898290033464654,40.02878184489117,17.908097856708796,-0.6633654823538454,2.6712743617679404,0,1.1292884890310517,0.4590574889686626,0,57.03162544989957,32.48945949710949,2,62.44776359045402
1,1,1.5569247121728853,1,14.235305416698942,1,1,96.91115953800305,1.0346789306109903,0,-3.1077331166777586,50.53078233168975,0.6306397246938089,4.607474097311574,5.1399347256768415,3,10.50739911876374,0.996013650756358,10.184433060569589,1,6.409299306335413,0,2,0.30047347359640003,0.6502177836218511,1,44.43667426122893,89.4309948528096,56.334746452900774,5.824664197316054,-0.6546631671441648,6.890181126713713,0,2.6823836005752,0.8288861047975632,0,59.53165985455948,79.8086956895933,1,62.790372133137154
0,1,-0.39686921651182877,1,16.50782918075611,0,1,42.49828173409073,-0.1798094789186581,1,0.4786236722425201,30.765479554136107,0.5186867154950395,-1.997692617637444,2.5544277790136753,1,21.537440253733998,0.3207810170360376,9.77402212049514,0,-7.9191124276729745,1,1,1.5740465030475916,0.7755890293916394,1,37.22714373061518,47.24335168193402,22.36224683089258,6.371209658652372,-0.6057222071639573,2.363327605409926,1,1.4672093185276454,0.4823903871778559,0,58.940899412798245,58.20667506918473,1,49.38063676409186
0,1,-0.33596057190002837,1,10.581856531516287,1,0,42.856719945276126,-0.7073371088682622,1,0.9091472811057226,17.410238851752766,0.4691119268006536,-2.714091812524357,1.731478508082026,1,10.636817991880312,0.6688031905771319,18.03471787495775,0,9.494641636879269,0,1,-0.12646852025500177,-0.7375915464856617,1,46.191788678358776,57.39684135568122,27.80208015394247,22.01725143575767,-0.05634902851402401,2.562939460485124,0,1.4477779365980996,0.4140659208277757,1,36.25884936806109,37.9947926291952,1,59.49986149400492
0,0,1.4678756061787692,1,15.82538855127763,3,0,92.41338982737504,-0.7639879915927721,1,0.39611385405200394,49.95865232195891,0.19486228205646938,-2.7317510632272395,1.6329787521633194,2,25.208503713859173,0.9972787893214796,4.877342544068228,0,7.88377246081069,0,0,-0.7737165941537704,-0.7455370187810545,0,41.37718810719342,91.40805493987526,47.845212959633905,29.571837448161045,0.9872215949112627,3.3445264208112557,0,1.213545802452238,0.9098898188792275,2,32.38824027325437,94.10074125357461,0,60.197087706250876
1,1,-0.8264806059280134,1,10.097538108927214,0,1,36.09901123916564,-0.18505189570681174,0,-2.2518075286135675,20.714486041978173,0.7024217220418387,1.449289644784944,2.657560792796088,1,24.84855621375873,0.30479430428096693,24.246423490417413,0,2.2623297972953225,0,1,0.29781282295413386,0.5393994059589647,1,59.98409872560474,59.80674229676256,42.10389244922365,8.616140410308608,-0.8100829814909303,4.102250134685344,1,2.0124164112459866,0.8046018970411701,0,55.21666438967061,86.67480592296472,1,23.490501201899676
1,1,0.31867208212773024,1,4.008008199232094,1,0,13.978520031621427,-0.6257606885883435,1,-1.8635950720286036,63.524609594782916,0.12004149671145597,-8.778154137157024,1.195767106497305,0,75.25969492945934,0.27242223788184716,14.061469545147567,1,-0.6961933734712993,0,0,-0.8805572964110917,-0.6666243170367602,0,44.35485697556305,90.94606510412846,35.10517578875435,27.554196472755173,0.17352287255155863,1.8000176028061028,1,1.0149147781130994,0.3313813390777385,1,32.48688481981738,24.632067832735306,0,52.20216567570033
0,2,0.7780904505433801,0,39.7230151891809,1,0,54.793064931789694,-0.781616763063143,1,9.997056689648964,74.90882856347972,0.05819667731528455,-9.521146849815347,1.2138033813815743,0,79.3483132903061,0.3058219202486278,1.1775017185652148,1,4.946275069066434,0,2,-0.6376635392178752,-0.9246941552582298,0,55.89053439072238,0.9996737073701745,68.9081615585026,36.721410020548774,0.6021707349554938,2.263265555836427,0,20.23977363859413,0.7516998595426665,2,23.227638209444777,19.22586868625163,2,2.7413384221553327
0,0,-0.47279635375557544,1,17.069482712803275,2,0,26.85446616983493,-0.6956567649913188,1,1.5225866912542223,41.1271629420212,0.09682785680426831,-7.345789741718694,1.2163905161831243,0,62.489866363996605,0.29781220034815425,3.6798844173124867,0,2.482990488428392,0,0,-0.9540987438463037,-0.6861669199269338,0,21.756136557687395,47.86491841556039,50.24688889844104,34.78495501554214,1.0994860791960572,1.8089675704414057,0,2.273684226345837,0.4650192567748694,1,23.166763548781688,44.4101305844907,0,61.367740872267746
0,0,0.0009778631581234805,1,20.67027651710823,0,1,60.89672023293562,0.7141980386204393,0,-3.1994752510152598,19.151613331861466,0.9220366750110132,7.414450862775116,6.632503171616127,2,18.032660716379908,0.3092645150434364,35.067564851592785,1,0.6641830829280053,1,0,3.114565328099706,0.4889068817619191,0,31.969407967942068,54.77620373211513,29.774637621502883,1.9297261805416221,-0.49080261318777246,4.271506425953793,1,3.2801765985225053,0.5540663349763065,0,59.06005065076503,58.87459373868117,0,65.62696504518419
1,1,-0.44119312036480124,0,14.163496056565597,3,0,14.494223096378644,-0.9226752704057282,1,-7.024519168196156,53.656712688115675,0.10061554344415624,-6.562253711085718,1.199537017565536,0,69.65796673323702,0.27060955360031325,11.28633885177997,0,2.571371065411185,1,0,-1.1838090535099035,-0.7438930545847958,0,50.845759421428255,25.48571565908967,37.32240202832217,39.00058733896567,1.5156817865519359,1.3391482050601138,1,3.6370386884410135,0.44119958360629763,2,21.786589396701775,67.26080586792037,0,45.06918400346882
1,2,0.9998954532755894,0,8.71875489151255,3,0,48.07337263560406,-0.45245172646889487,1,6.38560111711806,46.2458587398133,0.024674081640294665,-6.09841440594721,1.4748580752189506,1,31.061572262878656,0.5783335009039252,4.778589468498908,1,9.99864245803871,0,2,1.8447634401727693,-0.7005043653267659,1,66.51161513772115,83.68849633823912,60.39389847644121,32.69014292510764,-0.4221164163233044,3.510578312651141,1,0.6339225117538189,0.425571729078755,1,29.766568704079504,93.40063490734907,0,13.111429329911957
0,0,-0.4293028162156311,1,11.421457269487245,4,0,96.36986790571828,-0.9966718780238105,0,3.979230285602039,25.51405757148145,0.6989839179628068,6.834303229695973,3.2621883043686113,3,18.764267076532377,0.9872827045726733,12.569851479269186,0,-4.753303308211159,1,0,-0.9722120005351993,-0.759696223259488,0,38.606582954071094,52.89757054430386,53.39224800146764,38.10131025349818,2.824794222719807,2.750009759866053,1,3.768457000895424,0.8099540986888796,2,18.95069986959461,61.84450164864218,1,62.55071137707587
0,2,-0.8163777129253114,0,24.089640729743582,4,0,97.8328902599078,-0.920790008805627,0,-5.850782092767063,20.769464368128794,0.8644857389830134,7.70530651136999,3.501731439891726,3,27.563537216070564,0.988734770552089,12.022289342946308,0,-3.3193906485214715,0,0,-0.08990185870828575,-0.680551013945633,0,66.27012382016335,28.118848795630825,39.71404543237398,35.89415782508182,1.3489952982325548,3.199518892357247,1,3.362108914980269,0.5589191393579833,2,22.451895843368888,60.68754403638831,2,24.92606802768
0,1,-1.0616331457299966,0,39.989603152908956,2,0,46.078108827251754,-0.9059147032474423,1,9.68039826657169,49.335326863745046,0.07779788111419439,-7.886620063131485,1.2022175712508612,0,78.81692166890674,0.27754803969333497,1.243109246718903,0,9.781769396151788,0,0,-0.49171035182830763,-0.6590773694576848,1,33.82702188524171,0.025513806534138705,57.330137331487485,39.1395032507625,1.6887081023753134,1.587915847588235,0,25.52711298931885,0.9337756703114047,2,19.466726199961073,4.454945072892963,2,8.443160216591806
1,1,-0.3887239439103956,0,17.61778157677024,0,0,11.475056590792992,-0.7768006185668971,1,-0.9095816395297724,50.00714867288533,0.3398753081060698,-6.2147675135928,1.2075948871051199,0,40.99128332995767,0.29867208405928636,23.445287391062095,0,-6.214823406810245,1,0,-1.273448140436199,-1.246688815359636,0,25.72707477068812,39.78553792833657,39.4592026845048,24.340138360650016,-0.5257038603991355,2.228726658164345,1,1.608920492669675,0.7983811596872785,1,39.94185715775383,50.31548455512236,1,28.141216644945555
0,2,0.774195127309436,0,11.463090211333643,0,0,35.91721686085654,-0.6181975863400194,1,9.041408225824501,76.73536061956752,0.18291325561750138,-7.242692825988365,1.642877619682756,0,57.33894706703806,0.3189629139442267,9.57036771039853,1,2.3743504448514923,0,2,-0.6852459432156227,-0.50265130335562,0,58.07670913800408,41.93227396871636,47.979111625579925,23.04262753849274,-0.38984979418063936,1.8636045767242848,0,1.3886603825813197,0.8199242006826971,1,38.855179243729474,55.35839267240424,0,4.799609948778243
0,1,-1.0394577174343587,0,33.85716747535467,0,0,26.846865590021007,-0.7573485705104539,1,1.3479111991867967,70.3884865989061,0.6149476012744812,-3.0038222659572806,1.6047169172551474,0,32.361250106591115,0.32257833157476323,26.90888052111902,0,0.5178063567204454,0,0,-0.4328759238097211,-0.764471759214921,1,26.29047490627704,10.478973426619714,61.056999645687185,26.39907558223955,0.060417039349087605,1.405018644913759,0,3.0807799033179477,0.010389408022917934,1,40.32036237489268,62.11461754020233,2,27.829690646216868
1,1,-0.2765574716976637,1,11.192258086590805,2,1,32.896378007044355,0.7010102076205249,0,-4.854440599684546,24.67113777243199,0.8722826796846515,6.606573831103315,5.59297141417555,1,27.63144084405198,0.30870061833571494,37.31756284053934,1,-7.386766427983019,1,2,0.293430168491907,0.6831229984398913,0,35.08538184303528,27.210683649887144,46.3091438962425,10.087496290776077,-0.3808423961881524,4.390323721888686,0,0.6647685304344052,0.4978491373648904,0,54.980737458798814,36.86075308789945,1,6.438421790989852
0,1,-1.531685685568999,0,19.549678365173953,3,0,37.443553404015994,-0.6151930077410598,1,-5.890939552841842,29.6295245120928,0.49266542337172364,-1.6677951332869636,1.6037416181125494,0,14.95784850174605,0.47627011401063074,16.928320756755152,0,6.395591286514215,0,0,-0.32279800822298227,-0.7569879337724015,1,21.987392757034527,33.65212764918038,42.62034885055101,39.520298249907995,2.662660532897279,1.3034421222747448,0,1.4297125000931092,0.6443784241361381,2,18.62677806010487,19.87804363475029,2,11.022667949132309
0,2,-0.3480383622594548,1,18.54498807258065,2,0,34.21710793405731,-0.7228940740657308,1,-4.132457357188459,21.344521346247987,0.2488269286802448,-5.448030907561446,1.1982068434193605,1,46.794853070939496,0.8464210212443053,13.37882080204575,0,3.0777194546049884,1,0,-1.2226995423400153,-0.8606062949748153,0,21.77661698648892,46.45069955968151,30.58167194975158,35.97711237404381,1.468826905825995,2.294509468174681,1,2.318182602029348,0.5767302251932549,2,21.588111281892814,32.359214988826615,1,13.417929966861877
0,2,0.28376991448041733,0,28.822797799567365,1,0,15.601458086925806,-0.9259564321912299,1,6.517776287813511,55.10480081362953,0.06251498003345457,-9.07193623136618,1.2111547483655314,0,78.12037346310717,0.3083612103679895,8.665112913303217,1,-1.2807517629134875,0,0,-0.7135993483343853,-0.6702054679817399,1,42.69450143289258,75.12909681391724,55.69838455249908,32.38680324769913,0.4618938383005003,0.8599344062098621,1,8.108448400039196,0.6207694652219045,1,28.495347374084265,22.5298424228365,1,31.482318358774684
0,0,0.7817620142609479,0,17.588092418150286,0,0,37.54171743454726,-0.14032864158383287,1,9.099044955609365,68.9317111012621,0.1803870197147971,-7.699922337156309,1.836311144177744,1,14.246754227388184,0.3087716746077663,10.94869507324396,1,-2.7495479045307487,0,0,-0.7312724645273246,-0.08869319103024545,0,29.625071124415335,71.55917331735108,41.657133987294934,19.920342075353812,-0.6497376063494119,4.816837991389674,1,3.831025151277296,0.7240636149561697,0,47.87345363546194,76.87101912913936,1,45.201284100207346
0,2,1.1766789347313744,0,13.370547982392587,0,1,55.098304789871165,0.5424603141066067,0,1.1659952299062386,28.51059538281456,0.4738331585622981,-3.744453217832639,2.4540979276435424,1,30.520208094843923,0.7189795973440166,22.683353520479095,1,1.3510645366812284,0,2,0.9530563375401315,0.9326450464043766,1,67.45645775986219,78.89415339831237,37.89413020053904,7.885396246067811,-0.1986747652907999,4.541865821073938,1,1.8544373516495292,0.28479679652691914,0,63.483876262002,76.03320320337197,1,1.9502208861386316
0,2,-0.9503276748357001,0,17.434650606786864,0,0,13.975864329376902,-0.43839638455004054,1,3.048676776363479,59.30608527079414,0.4801555337916877,-3.63211613368801,1.809253804563132,0,56.06364605287415,0.3286740510462007,28.986107522842843,0,-8.752838648411558,1,0,-0.4762382960336501,-0.02892317780111021,0,33.15507917980385,94.25273795449766,29.08610292289134,19.338491940791712,-1.0065942420307241,1.1280771428835754,0,2.5251864252765586,0.05796137891179376,0,47.177624209315766,70.7917372251757,0,1.4177235238325059
0,0,0.46776391842555165,0,23.258641592902,1,1,88.13956261749864,0.03911544525602373,0,-2.0240778249797806,32.18682218757409,0.8104227415614774,2.7207665971909023,3.2895194625482778,2,51.782465871540786,0.7439844635729853,18.978098608347874,1,1.8154268964080433,0,0,1.4895810964963683,0.46127443223885145,1,55.35611501333263,51.22392266098614,25.903179348269077,6.999081718319388,-0.5956583551720833,4.1668941646513264,0,3.5132910654384695,0.21759245906768687,0,58.06170266625989,99.96375277926565,0,31.468576113903097
0,0,1.0446124159072345,1,31.51035254480993,2,1,99.89888664722304,0.9655162277976336,0,5.486784315657459,22.844762976709493,0.935350654889879,9.474671251745534,13.774328333341867,3,44.45132003230392,0.9900653786302637,5.195687912713735,1,-2.8983938354306815,1,1,1.787531712548781,-0.15240066896649473,1,22.284377669408347,46.011843004428066,59.44749767252294,3.824232077811396,-0.21387923694137637,2.7159547478652484,1,7.506990339468735,0.2459578000752064,0,52.726120680351094,45.52173113210946,1,78.78376563874598
0,1,0.5918142962132588,0,33.330443963636554,0,1,94.41602867609473,-0.0764946000259021,0,9.485506161648228,31.122190884235586,0.7210478829030793,4.58023031923107,6.112812861716656,3,24.35113795466318,0.32424754523248833,11.650814717983673,1,-3.686374014842462,1,0,1.617589262668089,1.1201843606846589,0,69.99182615522562,44.06237984403328,62.38174071843845,9.171271190109973,-0.653589773884521,2.979844390916599,0,15.935759822980227,0.03930121591515223,0,61.1943947659751,44.84599955512892,1,13.88886659108806
1,2,0.16693005195829916,1,27.63428436400114,0,1,23.13572458113507,1.1461542227570352,0,-3.5167073224900713,31.743694330092712,0.8228832877592167,4.931971576627962,5.7524342524964895,1,8.889408015086758,0.3070758032825901,37.81181941844502,1,-7.136719987106748,0,0,1.7461429248744786,1.5916549780503928,1,60.27086028417928,49.149194343207974,51.532695582397665,4.151445297758293,-0.5669367555977163,1.9118647401999393,1,3.0907882037414334,0.35656742556448795,0,64.88825875594318,54.43721231815696,0,9.064081045962617
0,0,0.4224290213603586,1,10.998105170957713,3,0,99.627122787655,-0.7611025899682767,0,-6.215890070970507,22.326065053200352,0.6255642913685753,4.011076080160743,2.4723305353844838,3,14.235015703629097,0.9999991875290046,1.6756401118927022,0,-2.604164316324309,0,0,0.4005865963146744,-0.7783899612497089,0,22.041129725177683,68.47702926074429,20.574447691530285,21.19671690380399,1.6943238545135644,0.3668321164360623,0,0.5387881995498064,0.4598964614372711,1,27.461177343361157,62.82384464293626,2,74.7331407148655
1,0,0.3580537882280025,0,18.880445274858335,1,1,26.135944034026103,2.633561277470978,0,-2.6005895360304088,62.341232448178786,0.8446745832588416,8.372345853476752,14.834491510509748,1,13.138773661110225,0.30688298246070933,39.397995933812304,1,-0.41748059297311,0,1,-1.2472598738323102,2.605846595028368,0,29.75751399293504,62.78720772928874,63.340375830694356,3.111511687312225,-0.588652274819839,54.598150033144236,1,1.6146966889159013,0.43356079663002794,0,68.69271216663316,19.204596062883667,1,62.69455038100447
1,0,0.2923997279830838,1,22.24493617113933,0,1,34.47995425674711,0.6916722591720199,1,-4.12310964165963,24.28212944736536,0.4656363300079518,-2.391893505802254,2.542489269862248,0,36.01216675324578,0.30989109599615505,19.08745945353641,1,3.2597704543540225,0,1,1.0424374197206725,0.2787681439508751,1,48.80268692765556,49.66978185771268,61.74240494340259,7.617409588017756,-0.4776925541506534,2.658460491049388,0,4.583711477577866,0.5091712447657517,0,54.58564650323477,36.57470617980662,0,63.95185572768497
0,2,-1.0858500782730396,1,32.256965650710754,1,0,4.152638370976719,-0.9305493580792171,1,0.9726159163194907,65.29611633125161,0.11304100778078824,-9.059045007220766,1.430657506442699,0,77.45542652741639,0.3153112878361889,11.038720029102432,1,9.942110934005811,1,0,-0.4581726646436701,-0.7090328581871724,0,25.987591058413997,15.294627960841062,51.75163306402151,37.75464426883093,1.3442296083669159,8.001249692209504,1,2.7041024889461305,0.40250718978760486,2,21.9844348721689,21.86142988786367,1,32.89053167256402
