S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
0,0,0.37230155946119176,46.12935109743589,0.40458555327916607,0,0,0,1.500590357351614,0.17644222166812928,1,1,39.9777714818479,12.033293584635011,34.861959833810126,-7.681117595716545,37.51143429445983,10.78854071911952,0,48.850548802132145,-0.5538458159550738,32.28068596853832,3,0,-0.8109675083910481,-0.24619457780939238,87.23914529705448,2.894858205056999,1,3.039099182674547
0,0,-0.9398825833965062,36.503360036676845,0.7817202357708537,0,0,2,-5.788114376244121,0.17529407795988355,1,0,16.164231115348883,13.470072772424896,36.06795183363033,-6.3914834934607,40.37176491483518,7.7069502788748245,1,17.670150355762736,0.25492339912488315,4.1220078957235495,3,0,-0.9983864149395636,-0.26030379195020686,54.396001764702795,4.634772202783664,0,2.692322505902528
1,1,0.2748127745331602,79.01640451835651,0.29755649049144184,0,1,0,9.551040859889174,0.902967734972781,0,3,7.953018675558237,12.389455693767918,44.22835586452689,7.727257627741295,67.68857983053176,17.904572216914197,0,45.080486816120526,0.25498846699597255,70.91457968161703,0,0,5.776905521550194,-4.673094941406432,37.067651497749054,2.1149826099687177,0,4.304779209316
0,0,-0.2906436401171009,25.22181305086757,0.9833377406871341,1,1,2,-0.9870124317766695,0.3802918211180608,1,1,16.17874271089258,14.592866674251788,32.03737863061488,-2.1081337441535624,44.55489817352755,2.8680701025021094,1,52.529983709652406,0.4837949325884451,58.37681432692803,2,1,-5.0320034091310255,0.05035885837689862,39.46929723853057,2.656954481891668,0,2.755929162323421
1,0,0.055983293685378945,59.843169019464696,0.45352267927539053,0,0,0,3.990637182172339,0.36086250581025114,1,2,22.699443267973702,5.186031739467882,51.39346422855614,-0.7170606853128643,59.737023677260105,6.727138510932118,0,56.5751817589488,0.4607055513884501,2.597074007582627,2,1,-1.6429052564068964,-0.002352042652121426,30.00597123671771,1.6841602589149325,0,0.6985110271600903
0,0,0.42031169173247307,41.63305255433917,0.4036560921384002,0,0,0,-5.764317927282221,0.1884798642286981,1,0,20.285434378210674,5.37348796072,46.33452968759546,-4.973129288160932,26.38188770592678,38.510457960103004,0,58.42863592872381,0.8028169664335949,74.29782705131915,2,2,0.668630371354288,-0.2152086913265765,63.41909013572089,2.137691665510531,1,6.744589131546534
1,1,-1.0408408371991134,70.09425892498844,0.6926242587810068,1,0,1,6.819935594216911,0.23309774718083404,0,1,25.56805262622656,11.73970562685419,25.58060506701145,-2.294970124278324,62.47916585649583,15.651696509643093,1,4.727417844808244,-1.331852278180306,6.976493082411412,0,1,2.6993879848824864,-4.673094941406432,34.30283992575125,4.844940961545544,0,4.80524322432192
1,0,0.3464861967649955,62.59555794054468,0.504226518068857,0,1,0,-0.934757296652533,0.4830080576439378,0,2,0.1594827939622312,4.599946203049918,40.97942632919165,0.8065934715092347,55.28032828350275,10.8491055627414,0,43.99033089086279,-0.6662020543880497,29.722328383553027,2,1,-4.389028227600697,-0.05975398998909562,31.162810052282342,4.274855681469665,1,6.758031040709081
1,1,-0.6878386295658989,23.626971337446168,0.7766627462277206,1,1,1,-2.609131341322163,0.6650610081655517,1,2,17.062704372310506,33.835365747911254,31.25958632835972,5.729268101263383,49.67984673408337,16.22273267841694,0,40.73890336996645,-0.4235569578203096,17.479347750935197,2,1,-2.295753301886421,-0.9884252587524707,30.734743249351343,1.5880105170483345,1,2.306427541343202
0,1,-0.34274607421510395,1.7364814880619583,0.9363112465399045,1,1,2,-9.945359188260936,0.45247943564317505,0,1,12.403335270178534,35.9999107820508,37.98025454142416,-0.1692595016384022,36.09512036936435,26.479644202083218,0,16.453132861437815,0.2043715993333947,79.85774412630715,2,1,-4.1820729195205715,0.1388298394463261,31.36028939682466,2.177474586289347,0,5.570819120925422
1,0,-0.5711634422895023,19.2757951683038,0.859186354333539,1,0,2,-0.843205948134262,0.19109195480213426,1,0,36.194386505771085,19.810846590084083,22.12425773060629,-6.978783114934758,41.550928874824336,14.673650725623567,1,19.303309489784702,-0.16341323805193964,42.822249767595224,2,1,-9.328710543141685,-0.8587053731274688,85.22065726388428,3.6526672679602608,1,1.706772125918268
1,0,-0.23456342274714992,45.496659406016185,0.6176029745517606,1,0,0,6.1754772829161695,0.28376958790049067,0,1,10.385057312584177,15.462772860690688,42.58939809233568,-2.3035458606623527,47.09065606032991,23.13159353064684,0,12.38559761199458,0.3412234542014589,20.13386489250149,2,0,-4.34584591062622,-0.10588126737681856,30.27719657959774,6.119000099199907,1,0.6188358612612829
1,0,0.9615882419461356,88.70068081113239,0.10075734132805347,0,0,0,4.465830976128656,0.3455217099726508,0,0,16.316296998418363,5.601257244645906,55.57462553226245,-4.1428731633241425,59.25266466916145,39.21280020586597,0,69.0111173453146,-0.3197308824501497,21.756658689789248,2,0,7.060529992711373,-0.02873579516042612,30.15076392454043,5.70553978268594,0,0.542210110440231
1,2,-0.48155307199570785,29.30969419711046,0.35441877213690953,1,1,0,-4.296662760798842,0.35730290883831206,1,1,0.8139284071602959,20.658598209347897,30.108301823720033,-0.272977013834625,35.925194875116745,24.895967925718416,0,24.157851470004807,0.1595787003461669,11.077056985438611,0,0,-6.888154123138231,0.07838014593346153,36.448253655324514,2.3877103455825965,1,3.06851598535401
1,1,-0.05877852148175796,55.31579872942096,0.47256126389151987,1,1,1,4.3839512900721385,0.645753407302483,0,2,24.866400642706754,17.906689403998293,52.92199641202377,3.50334598383572,61.51437594512615,6.2128419931284125,1,30.74737149189218,-0.6600737607259828,22.78264549922687,0,1,-1.9547840099622604,-0.05913571024751278,31.517277823261335,2.552694869073051,1,2.4363974589262747
0,0,-0.019952332343360052,52.481421384651185,0.500566907048441,0,1,0,-1.8926159146129464,0.5007622617373876,0,1,20.845649733479796,6.884080965112915,42.31991193274423,0.8283476757672048,28.053736210940244,1.3440327333648483,1,50.89397129417837,-1.016544262642141,71.88519911923608,2,0,2.480545082330117,1.594067857367294e-05,31.04070735186554,2.7453662068937,0,2.016735350097961
1,1,-0.437085990166397,94.5947657335707,0.24833006368109217,1,0,0,9.313509967865471,0.17364227998556603,0,2,26.133713183247693,15.73347866390783,32.14756945276383,-5.564756060813084,51.813620592621376,10.469240668671338,1,13.913861380557,-0.6888646442397346,4.264041886195291,0,0,-4.857023170675852,-0.2799803273658205,32.306640467356004,2.95182955959319,0,1.5971612360556382
0,2,1.8455339041818315,26.011103278960253,0.095037548397992,0,1,0,-8.565836919623282,0.9932654601134911,0,1,38.37460861830344,37.69276330442366,64.41375597349392,9.735610571580182,30.62030563181698,23.95854696125418,0,76.39215223035538,-0.004947662144977866,68.67660021823637,0,2,1.6514494009984446,-1.0436292382702552,42.16590737616164,1.1113076497067236,1,2.789602028123226
1,0,0.6700050286731629,45.799988822803115,0.37263328149886343,1,1,1,2.762436809206637,0.7758968174245051,1,1,14.269288915408765,13.066219065680482,55.32956322588939,5.92931414557081,52.26170843590588,2.2902821715031685,1,68.74900366499159,-0.2720679718073847,64.81236504355873,2,0,2.501361607711278,0.13492849302854598,35.221880855572365,4.914279956777905,1,3.0597371275814838
0,1,0.9225083436556478,14.205792084719487,0.491990469388996,0,1,0,-7.170677163510614,0.841739879307726,0,0,7.288526170722762,20.205215539032537,53.750905370235095,6.503210254884717,28.08544720855971,37.703753658732566,0,65.39013805175479,-0.7974141410369509,58.14864403972312,0,1,6.681318836018896,0.06087062021342167,28.91508465345027,3.5526047523756183,1,3.617039228205919
1,1,0.41486566382086343,75.90056961552285,0.299301411907306,0,1,0,7.966701750746935,0.4883812885659576,1,1,22.61465879950069,19.105153337607852,41.1277519078323,1.6615521304717529,53.700733994016396,38.73115126850399,1,46.4351891998762,0.1528618766698927,19.97304091365455,0,2,3.882863578515108,0.12339348321650782,31.674405803536764,2.0206483025107147,1,5.067711623705864
0,0,-0.17458421882609224,17.18096949781446,0.7554892742166939,1,0,1,-6.946558557800757,0.17882445243302797,1,0,31.290481644622798,4.471372400063522,42.29158468014873,-7.003145114727268,28.593576502189322,16.44410140643413,1,67.3225241507147,0.48493863376161256,63.60446780020429,2,2,-7.71643916158091,0.5937625007023563,88.19086031347811,2.4610632772206764,0,2.995208617215791
0,0,1.9997377384275086,67.85266068884272,0.055652606338218724,0,1,0,2.708551819037609,0.5957500584370838,0,0,9.151036334854329,10.173999405820824,69.51744630593741,-1.4376243848159795,68.05960393398219,18.14917655587744,0,73.62921278560111,0.9202400123112532,71.23655409147196,4,2,2.2379116801544097,-0.27322041366237193,34.046599386575735,33.11791758394975,1,3.530197737715188
1,1,-0.14196338272594358,86.93180186101122,0.37788390653459125,1,1,1,8.670237595586912,0.7239712048840858,0,2,24.879832574120194,19.93980299447252,29.903823523703046,5.489791216697956,59.517926878152075,23.57432334482304,1,30.96265795868731,-1.0534626893628385,30.74700970506216,0,1,4.447004538548278,-0.008125582416918783,41.99896582273813,2.567216924962029,1,1.2213163563302774
1,2,1.8689299144624711,67.04942549694906,0.06255985806734327,0,1,0,3.3677338836012787,0.9818780137212921,0,2,19.547735966797166,31.052793721893906,68.51179490226136,9.261196316350386,47.453802684497845,26.10747318994614,1,76.43832271353006,0.48775922348775996,11.213689351120477,0,2,9.259978470197701,1.4009908300565037,32.726558813505406,1.3055804867428196,1,3.6858115055329863
1,1,-0.1400815822649222,33.82546765871092,0.6152317973684687,1,0,1,-4.447969761721129,0.23650454655121556,0,2,3.4149699722910754,23.539892154319013,25.134638395361662,-0.8748740023235264,60.00606191436425,24.897694391666732,0,17.681561545672167,-0.2524930751613155,26.903645357614945,0,0,-2.6574709411554913,0.2808865205033684,36.80044402454208,2.6378546961250313,0,1.1914488406687105
1,0,-0.3887698990616235,88.32739854095823,0.30990177607953573,0,1,0,8.401791657915574,0.45808391924912784,1,3,2.362829137508571,14.455732332464635,26.50839041176875,2.1546514901702736,55.77873195326168,31.060263594777577,1,32.341833096142324,-0.565891025416029,31.13160648161037,1,0,1.9604666477150907,-0.6190396939309155,32.96327966088202,3.359137122848886,1,2.8868583676131667
1,0,-0.33535266101523703,90.82104755506629,0.2916326356950397,0,0,0,7.378681501663625,0.1722118911657003,1,2,3.699800484353606,2.0604797235494066,36.74004890057971,-7.727967302546167,54.029757887916254,18.388062252181257,1,19.963810609499212,0.9027641219018555,59.32847305393036,3,0,-5.891733288307397,1.8018898855713341,68.28711823780658,3.338654182059536,1,1.9259087196127576
1,0,0.15680059988829995,70.8963050915391,0.29571874715679497,0,1,0,2.889536233152148,0.538885507650399,0,2,10.745465196521238,13.208466587289763,40.334429244077384,1.237495980413259,43.21892766880963,14.868390865562237,0,34.63158214941465,0.3448892511960235,54.91263574180035,2,1,4.896694983100012,-0.05109297821242349,29.094383277319025,2.9220309919648852,0,7.001375803095159
0,2,-0.42409190012094217,0.2683562298012476,0.9727511239405187,1,1,2,-9.92916322860914,0.844814021617537,1,0,1.7361650639535076,39.62059542779617,27.157691202643637,8.430301329953195,26.747293850377808,39.60874544154698,1,31.892182555668498,-5.09045698259405,79.08460183434427,0,0,-2.3662064050610407,0.00018779456539369142,18.30385991880722,2.307820420444298,0,3.670996980613097
1,0,-0.15663076138058235,45.08171989171502,0.5769705766752805,1,0,1,-3.8450302487692625,0.3304354534356659,0,1,18.375775590249482,18.307785578089785,41.934409032158314,-2.9461746972014886,44.90063181813974,18.43525047284904,0,42.11751709577713,-0.2753560734984018,44.994366408001206,2,1,3.186546661800719,3.1483796030556013,28.583198791753773,1.6620022662158696,1,5.201646154929495
1,1,-0.6708674737526616,42.20298863664643,0.08768665993989794,0,0,0,-5.538738028210119,0.3359600101347106,0,2,24.479330644328098,14.82151535984508,28.119886224828917,-2.03830720487079,48.229793212923596,37.191078273124376,0,71.91140081915213,0.48531587318840075,18.821724135672945,0,0,2.105985383375508,-0.010820817823446986,32.29527617530902,3.0675485956632036,0,0.7982744662870379
1,0,0.11467416995404278,51.77102258876916,0.4190866688878991,0,1,0,3.89992259419194,0.3789367331895663,0,2,28.71819110988345,20.887276007342635,34.854840827730385,1.6658192213918337,29.6348745998982,13.478437602024655,0,42.896914716540024,1.4944854536112666,36.865652279685584,2,0,3.54233215239368,0.3260012095694203,33.47434611076285,3.054090240514109,1,1.113403854865693
0,0,-0.0780663989826735,31.79552235496216,0.6385437583198912,0,0,1,-1.5171595211375344,0.26114627195000245,0,1,20.424919331286787,18.19818976636837,27.80912515565972,-4.4132926145530025,39.81390664962932,7.174162533582342,1,20.57902631011652,-0.4272393843075085,49.903574020227914,1,0,-4.284279924184036,0.08543349656307973,35.771742647916106,8.0193646456171,1,0.8957144007312633
0,1,-0.9872727344050019,7.531700797453233,0.9377962655782373,1,0,2,-5.678274943803482,0.23690713958978266,1,0,19.256468499122484,26.45136372838062,35.10318580664645,-1.8399409873384727,31.33373133876478,9.860427955701983,0,13.5128608118344,0.34396176794870625,55.25227642162115,1,0,-5.4265222508581505,-0.9019984635841254,31.069899820771806,0.73254073987737,1,3.974336552707112
0,2,-0.05070462663325139,66.03745695571483,0.2360572040166245,0,0,0,-1.3966553470580916,0.3293225873973118,0,0,31.52416653488197,35.86077733725951,31.471815558571347,-0.386208544200187,41.66970840270925,25.019963410186186,1,52.96254235847809,-0.8445610669941112,14.902615907567998,0,0,-9.254070183759435,-0.13802675113587393,36.11396555491796,2.305863962631102,1,2.7833292786559074
1,0,-0.35938777718497256,64.5389054885077,0.46180242760860957,1,1,1,1.047250066528889,0.46727797286695716,0,1,23.867503876532133,26.475718480685142,38.52541697732761,1.252383068224919,38.17177147210379,20.075971783567603,0,16.84622729872352,-1.5649666518103547,22.343351466868416,2,2,-3.4039511475919104,-0.15886441025160017,28.615744529126985,2.3713157435906558,0,1.2477205919578878
1,0,0.03929351657958046,97.65580808476997,0.0628063750367358,1,0,0,8.931506050847915,0.17127302164052205,0,1,24.17157612820253,6.278134086053981,27.676224286524835,-5.629978859954788,61.084694381560695,15.760937922583073,0,46.52759772580676,0.0643007932151431,27.690281378096433,2,1,-0.39059001358712564,1.3405775430298525,41.30849540799188,7.212714179653355,1,1.4278575897420418
1,2,-1.4924862809682382,59.08781344002677,0.8125832115782539,0,1,1,8.088199663533672,0.3675606037750996,1,3,14.580552432313034,21.249627910850542,27.20338736828936,3.081894978507025,64.59933494465845,38.805483094134836,1,7.408716581369181,-1.2440009236076983,14.146984453672404,0,0,-1.889135753434898,0.025626035159729627,28.81025307176791,7.498477558475563,0,0.48320008469867465
1,0,0.7908835253669028,89.13865107663075,0.09727472714201091,0,1,0,8.414856567217868,0.5963599670879445,0,1,21.94441336185918,7.400249164748567,55.716709129482716,0.9347424704073486,39.087758212402946,31.380517919508335,0,77.1621324477629,0.3027932068588266,43.86537899521993,3,2,7.357281524098262,0.2777266865858032,29.70211961727154,7.353558866867579,0,0.9505257088903541
0,0,0.1128534898211786,44.60370249366489,0.4752033253658674,0,1,0,-8.941962976527035,0.6750158044051668,1,0,21.640907919948297,14.494542210155359,46.48613381464271,3.565178540466441,22.47433312094889,1.1912605511725771,0,50.10348298106286,0.7058855087848757,78.39218770122736,3,1,5.528357212248364,0.14093878039947527,38.090167414537405,5.5593022369123934,1,7.721682766944436
0,0,-0.6583001250401179,85.9548001386238,0.4388245153552364,0,0,0,6.8848349658269115,0.19349000298877772,0,0,24.00063500569637,16.183896305720353,24.398581043608587,-4.307520931396638,27.902990773387934,0.5904901455697464,1,27.16108037755025,-0.6995418064766744,23.878310175573123,2,0,-3.317551807259507,0.36360408653186044,33.05814715532454,4.563716428586415,1,1.382830646756876
0,1,-0.5729439362237776,18.186255157189997,0.8309061013512423,1,0,1,-4.960620321490533,0.21930546948865676,1,0,38.14273126352486,28.457995665712758,30.299212490027443,-7.168600417046969,31.13178010524596,9.863136343165564,1,40.835314783918086,-0.7388623001252752,45.45431579196867,1,0,-0.15438896139333735,3.697222132075278,94.60543442734703,3.374451371992203,0,1.6739906669327638
1,0,-0.35031771148408825,62.54504305598536,0.647300058136928,0,0,1,0.5210939044119733,0.16447874269999324,1,0,38.4909841635918,6.144806692685664,35.85829919152064,-8.130504686051648,52.07625449052675,14.121257052600487,1,23.73570809484839,-0.048660011608632536,19.9053791624446,3,2,5.594546942721985,-0.34599716283698234,94.02676259059677,3.8820756921347495,0,5.116078057291535
1,1,-0.03980996108568931,37.41635825280245,0.6270219935671113,0,1,1,-2.9776732539263397,0.4893941293961127,0,2,28.388536550593262,18.458731357061843,30.581320401486337,1.2112981429544174,52.27137671078968,23.731934118305915,1,68.86199613078188,0.12476848421534148,1.6624148524117066,1,0,4.5310577994120305,-0.05973699388245574,31.65882042690555,1.7908835807449865,1,4.879214744676185
0,0,0.12975955481793283,43.475067507362944,0.40931444313967946,0,0,0,-6.304712446769556,0.19117244902939035,1,0,28.88462926041246,16.47884030503994,44.56637936106132,-4.679252773110764,41.53498607862756,20.59705632870946,1,52.664473486156275,-0.37878042785147226,2.589139090363708,2,1,0.2605218943721592,0.5644234424641396,52.431543208402864,1.5540156727422034,1,2.2478003856589615
0,1,2.148277009589767,9.015686185725624,0.21078969225433652,0,1,0,-5.594333987976869,0.963308403335646,0,1,26.50046417639643,20.26816560935027,68.034973016989,8.847172466154916,26.704428458399764,6.0706495559450175,0,78.14185876957828,-0.22747560615911505,38.11669190925377,0,2,9.567230979061197,0.12889571738205355,41.587268084528326,3.259821410501593,0,5.766563460453776
0,2,-0.683218596717831,4.819558543329333,0.9184925240429542,1,0,2,-8.949009541005973,0.277927592691366,1,0,6.9960404676769645,34.27823351864128,24.216401196642394,-0.42410811458282005,36.3373913511539,36.92593442983922,0,7.705810733053453,-2.0184994314223603,4.064208546422559,0,1,-3.693042026578901,0.08099062892649732,35.592975915601464,2.0773328598937297,0,7.498167832004623
0,0,0.991508423640395,10.044810271348936,0.5221483722417832,0,1,0,-6.038726103081639,0.6905487781233702,1,0,25.60806841672923,6.0437515392707635,63.94053506195634,3.6997607254333964,22.069656161035038,20.401362691305344,1,45.953390396338484,1.146689580887466,78.01453661655121,1,2,8.455114037301069,0.18973247121533357,29.410804919737,1.9513587112726447,0,6.8962478585271505
1,2,1.9334070185759016,13.211653848245053,0.2507409168521504,0,1,0,-6.260637967812551,0.9994482951145566,1,1,2.603389146235573,39.97870623347994,68.2503031242457,9.971013479594358,43.09625654615728,38.70066176724998,0,73.89048689309054,-0.5432906623929098,9.282645991597974,0,2,7.565320603558217,1.5439403013144162,27.912653575430703,2.213512548744241,1,1.0223927173498952
1,0,-0.28289523957032175,64.85537750834074,0.5575551240114832,1,0,1,1.3519010096102395,0.2475827234965256,0,1,22.40222387273359,25.21631069851349,32.37591858881245,-2.440494239579925,42.56833100752486,11.63209590542402,1,63.354437518664035,0.9828305103863078,20.74966230158995,3,1,-3.6008240916757934,-0.030765958587404104,31.68108518633407,9.577946580254201,0,2.0275885931336073
1,0,-0.4288015979443578,60.18034652009209,0.5699070579931057,1,0,1,5.552009319423558,0.1717824999946601,1,2,28.512616547546653,7.425915880944974,29.392459101937767,-7.937558586103107,53.74193803976082,12.933724070627816,1,22.95675538500708,-0.005555726354698237,38.432556201409284,3,0,3.29934525270777,0.6362608287643072,79.39692267413918,4.293893464277337,1,3.1042999236195996
0,1,-0.6038891492377274,31.02042330458347,0.7514386823551146,1,0,2,-2.7849536824764627,0.25375406400318556,1,0,39.03618320197768,20.75657785825779,34.285458697306254,-6.646817049447391,38.96544463842337,1.1609517311472306,1,26.440106132355158,0.369297764826119,10.659888864244135,0,0,-0.18902965067828603,0.6215432651170628,93.35274453381976,2.7299982937763105,1,4.1787773254221365
1,0,-0.7045862478583885,90.3423538878704,0.2877413102844312,0,1,1,5.524800298842752,0.4429612794522394,1,2,12.963423159921103,12.475237388670287,36.74061972825014,0.11158988529395586,53.77768365144793,7.379175939263247,0,48.05009287837939,-0.13737230914806248,28.237878740439157,1,0,6.581504026911421,-0.01336622674422259,34.6451256308159,2.501350713888407,0,1.4119646204184055
1,2,1.468692934306189,36.80485349089667,0.1505122756549198,1,1,0,-4.476071510542874,0.8958476364493902,0,0,18.572069962711904,30.777582355687613,68.7202111294906,6.9979335462879995,48.08505663897253,36.76864030169941,1,45.76725574576675,-0.6347546667665659,43.92104447704916,0,1,8.454588975461402,0.14809957778019103,31.116309299142774,0.9101398455756947,0,3.530773186769197
1,0,-0.5012769873552889,68.5297533947148,0.5548261299144404,0,0,1,2.2100316508898725,0.21437151597127396,1,1,19.16075973141052,6.92259268352786,36.5010675192883,-6.2478417820613075,33.76646953591673,9.066672308429226,1,19.74135856524102,1.1380973663620528,30.243972106120726,2,0,-4.267210248599378,0.07293096836957966,87.93516318697536,2.8333798749698724,1,8.422870592701718
0,2,0.43537916767056273,19.048378064012983,0.6172692215647226,0,1,1,-6.010894064476961,0.9856163084738707,1,1,7.362052295044961,39.95494389828602,42.00048290591714,9.879192842013559,44.22065606669855,39.84003074040013,0,56.100442604445824,-3.701333538917268,29.11085486734433,0,1,6.493707373176161,-0.011069488881017307,36.61324858901091,1.5038788214512941,0,1.0642980437530973
0,0,0.019382179947920533,32.02103527741319,0.5585200534819217,0,1,1,-5.144086703485894,0.6237945482569796,0,0,14.587511124860173,27.730842329528826,45.4688015607859,3.0754847739802376,32.52468044212223,15.850320796369243,1,72.49337645454622,-0.9697358233916626,4.733541913819774,3,1,5.241607355078131,1.0452124090714,34.537409262436825,3.287671899209942,1,4.962064976721273
0,2,1.7563749911852282,6.595419012398857,0.013360858587354196,1,1,0,-5.872538805736298,0.980154390139581,0,1,12.902792350909722,29.56217140378131,69.15948585748522,9.237049901735134,32.13794977816269,39.31604137226579,1,72.0867613855643,-0.6490488184074229,55.82010832566934,0,2,7.526214925859605,0.07305374418481123,19.606856558956988,4.737455657882749,1,2.883138107890894
1,2,-0.3670042790534507,27.74525388099438,0.7520859251704917,1,1,1,-0.8052547322108357,0.7673392546101634,1,2,0.8273542732967365,37.00588733257011,20.160101128082726,6.930279176942506,60.875356193637245,29.133941628603015,1,9.500160018151341,-2.41519572305982,53.438807059108306,0,1,2.011604142237875,-0.05440069122611508,28.456337081508092,2.466867322604782,0,1.9081929035885692
1,0,-0.984004309248657,93.04599449724086,0.37530245451296695,0,0,0,6.298954463968155,0.14823060462573262,1,3,21.83265376681865,4.5978643330030184,31.119740897671313,-7.3578206989291655,68.06209753384134,31.58726893855559,1,52.83074825996273,0.6377862171110806,7.4054837383434124,3,0,-1.9229915076147357,0.2801247158194997,46.427437242389935,3.8418913306573153,1,1.9000404958733463
0,1,-0.253301931945111,7.925386587160032,0.8404075855243593,1,0,2,-4.479156048259215,0.1758784232284591,1,0,13.74871172257273,6.893541433876898,29.225784098368273,-7.205401958813322,38.74591437963507,3.836423901878041,1,19.206047686056724,0.276062968419243,44.24881633652744,1,0,5.936211157136393,-0.4359301128158433,87.21932950301601,1.1950369475464493,0,5.0990364902066885
0,1,-0.9341208657544693,60.11736195080359,0.7149247431354104,0,0,1,-3.9795880290252104,0.23886933283486111,1,0,0.46014681420921466,7.856393954664654,27.497562944936437,-3.2496712682460327,41.45305996629077,15.571452043802413,1,20.159337913081593,-0.36567571493776,17.029210611020975,0,0,-2.1760787602491742,0.08342308032900256,35.700132189600744,2.710462857278456,1,3.6009863663165183
1,1,0.41319646257868,40.027436506626415,0.3883365653646389,1,1,0,1.0572973274620843,0.6043647681270718,0,2,14.22992566161614,30.00751693105277,40.29193988191768,2.5386269969955286,57.69251795995703,25.549618394787494,1,57.60981179051293,-0.10398116113535065,27.95458857016773,0,0,-1.5661594363439821,0.5327801753400884,23.691298270232263,2.4255741399751236,0,2.306747717953515
1,0,0.9039478377979211,71.16898896123132,0.16187541717712017,1,0,0,1.6141793318014503,0.44533685029052195,0,1,18.809870897061764,17.348699973812252,48.56982089478023,-4.486727322751241,61.6270815578783,17.737356919265604,1,58.379288010812274,2.9547205991497014,15.189819074608879,4,2,3.418512934689124,0.13226799640160408,40.56533150708885,2.050911248626317,1,1.1570143579861294
