S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
0,0,-0.35704792175996547,0,0.4034346608593573,14.684730386474998,0,17.139988702574353,0,8.158504801206561,66.15704873887313,0,49.04725392006305,20.31859604270587,-0.6148436976299961,0.3480481732735959,1.8271505398442272,-0.3333262276362871,39.793782942778726,23.608523549988504,1,3,0,36.966584627441506,-7.932413593433277,0.4694232637886674,3.179921280203572,2,0.6465685719038028,1
0,0,0.7267629502507665,0,-4.693487681094963,11.184183156118475,0,11.917894192766836,1,6.611617121284887,43.74383986753023,0,95.98362982142477,20.012184297257694,-1.3095927658310715,0.2736956333681754,1.8223437857059694,-0.8063301926039428,74.43174919524482,38.797111854710884,1,0,0,44.04268614442108,-3.733967946045034,0.5307125610340232,3.160251042717406,0,-0.24364069852064815,0
1,0,0.01890105704460945,0,1.499095719842991,8.101371873284434,0,9.66371302197114,1,-5.124135486025951,18.065670756744908,1,10.601332738816538,19.554050869252507,-0.6007172845599339,0.2045828014579667,2.550735861021542,-0.7667175383552255,52.66848950001092,18.918551189581567,0,0,0,47.37770578638862,-6.432522916052705,0.4686147485490591,2.086796470945658,0,0.518252589365903,0
1,0,-0.6992749029766474,0,-5.428702649475456,14.037191689678615,1,15.079368696873818,0,-2.905778370959899,28.774595378330112,1,43.48807510273679,32.273647302432245,-0.1169570325540621,0.3356851405465117,2.024534677773741,-0.84960554177525,50.321817978610575,20.849430650287353,0,2,0,41.876958504613796,-7.813007746065386,0.5079450413759271,2.8589528206134176,2,0.14015934946639413,1
0,1,0.2939536123227763,1,-3.312061510308216,20.727555985080986,0,22.395789273709823,1,9.57094067143409,69.81598246121968,0,39.9064516005894,25.114590878101623,-0.10513232707482278,0.5775655446870432,1.7912039444199805,0.169841570548551,42.2565131162535,64.16675010738385,2,0,0,43.254906595112445,-6.818499245944004,0.520098014038868,3.7363026755510464,2,0.10162028379231783,0
1,1,-0.9119140976322098,1,2.575821247898734,25.470129785612357,1,25.03722483976471,0,-1.9225146492317062,45.83121408906962,0,15.619833040105712,50.802427947174095,-0.09949288435576666,0.6884659870324183,1.651913619322124,0.29112330368274913,32.27256117970666,53.77538682883188,1,3,1,33.942670756236694,1.0145864372783748,0.5426238941672991,3.605057182412776,0,-0.18633330069731327,1
0,1,0.01710841082053176,1,-5.905538029473024,19.604080382932242,1,22.57034592862592,0,1.3761027192287365,69.9979410707727,0,61.70721368011889,31.06107394244446,0.12549867168964648,0.526610976581422,1.936882045108079,0.05672690395370122,55.08904816343456,33.83918797920864,1,1,1,46.778380587478765,0.9887129240998593,0.45606184040072056,1.3488355390096587,2,0.7202092022909201,1
0,0,1.7708464964338573,1,-6.547111263764056,27.965673574892488,0,28.30478758873653,0,8.118182714268443,60.96504561071911,0,51.683165620277215,50.51340509336111,-0.6350752671298865,0.6721617284830588,1.8626770016817822,0.7541740184884993,83.73692719247686,45.998719455249635,2,3,0,42.426115991965524,-6.198483275171464,0.8004277913802702,0.5636569388341252,2,-0.3963187955897134,0
1,2,1.3267324080492189,1,-4.973364541965777,39.07197891323576,1,39.01566198612404,0,-3.064053026439143,47.88463367013732,1,35.41028005339467,78.8155943697386,1.9335507418648041,0.9706875673610998,1.9479654611930988,1.8982759923600423,95.57002205320931,10.186307668157237,1,3,1,49.07483133317826,9.062089430529667,0.5645548726313945,2.7029906440336964,1,-1.3205027675486742,0
0,0,-0.09005448441207625,1,-1.6846967917580287,17.244996843703397,0,19.15582710867423,0,8.657666149813682,59.228517034271064,0,58.92777326247127,23.162240643388856,-0.7463960042412962,0.4683124109835803,1.9011099629774735,0.32563606369063963,39.76426474744192,24.3964228005834,1,1,0,41.28583706159083,-7.124845870183446,0.6506832189198821,2.5337618477154105,1,-0.5768765185669448,0
1,0,-0.21384001305554742,0,-5.852473207494372,14.5378338678192,0,16.11481333174502,1,-3.866077930179764,38.259688469171344,1,1.0889101513180732,40.39409657254015,-1.0181306228094964,0.39943149569947384,1.8368716868767543,-0.6833298971287826,41.05671659152782,56.959931388799845,0,1,0,43.9301803451946,-4.333955499405809,0.22269429575774957,2.282237872054522,1,-0.5648505794781598,1
1,0,0.11972116094078623,0,-3.5881977737296644,11.611256657751346,1,11.141231486858228,1,-7.534328923452868,19.43740196904414,1,48.005986414438965,22.717224661599296,-0.285287210776738,0.2747745241683002,1.9518395873765537,-0.7101220587381896,35.294480887484056,78.79771583347161,0,0,1,47.41745332688235,-4.366208114423689,0.5253449142018726,2.566712962569216,0,-1.1240299848890938,1
0,2,1.5325438001521927,1,-3.0648317703015193,39.53048311532069,1,39.53392566995312,0,1.2190626757995826,58.476714642270146,0,86.53514831288666,79.31981283649976,2.6161404427632755,0.9887188196187098,1.8724881767368828,2.2064597749698964,92.45683800600327,45.972796523965556,0,3,1,45.6898909286909,9.817087534840457,0.5504096804856538,5.333187889357383,2,-0.6524568861771184,1
0,1,-0.6951998844063245,0,9.778812906511071,5.108870195524007,1,6.141328319954342,3,-2.596355056135563,41.264463839353525,0,47.134444260104985,18.353150955912028,-0.6386510286964827,0.1817094252410411,7.613985006677547,-0.7427369809406285,21.41930340108355,9.06024462595665,0,2,1,44.71356110082803,0.41777533386556875,0.44606510928302096,1.7423813724002146,0,0.44777300135338965,0
1,0,0.47532238430469026,0,0.18873385374523366,13.41735500258375,0,11.374363798335557,0,1.536353937015452,46.58923188123366,1,15.2164091627222,19.41472984788327,-1.4419992344320778,0.3497469545837003,1.831473431053952,-0.6692302868558123,63.826971743339755,34.04651423571687,0,1,1,44.061271254455846,-6.673066792996929,0.4468936242744458,1.9552009211818833,0,-0.3657372855854062,0
1,1,-0.8864259394946844,0,9.884474784934074,3.7649927006461836,1,3.5962891977562195,3,-4.801980480023493,44.69646579047122,1,61.83994411861092,18.391393013940025,0.6434070336057793,0.08819538318407932,21.44447186939363,-0.7665064540643802,13.499464424113233,6.975623816467538,0,1,0,51.38385334731634,6.4553889953151184,0.48598805373869114,2.307224189645028,0,0.2698824055450397,0
1,0,0.3940233904553967,0,0.34663375640993266,5.717085158778601,1,6.476721760891319,2,-5.19848128611191,21.29373421584516,1,42.367002882684965,21.31586040370447,-0.6856991121520079,0.1271598935097652,4.1418243443493115,-0.7351755670099009,53.6800959964298,37.30566564853739,0,1,0,45.93116782128418,-4.717873904320281,0.5083808376062251,2.336427615266206,0,0.6499118782145406,1
0,1,1.0165495362758417,1,-5.733506853940867,35.247907073173224,1,33.228889347570004,1,2.6856736947346924,56.040039627818096,0,81.61667801624924,69.92518011239127,0.2303230152859468,0.8740306022677053,1.8685733818670098,1.2453180090719362,90.30102335479754,64.74797689982576,1,1,0,42.112396070255414,-4.189546211518422,0.39089064750214264,5.3946899229446394,1,-0.6931992403073657,0
0,0,-0.5516816180782915,0,0.6935493711712759,14.116148172772522,0,14.570987584068815,2,9.951508059022508,58.610844591569375,0,11.600554528421997,16.838962817139624,-1.12683395506033,0.4270514737634992,1.7084683120029502,-0.2569812647065489,14.877799243421608,34.775773133187684,2,1,1,49.993005334201655,-8.46311193985893,0.40916563506219045,2.4894680095673754,1,-0.5304057427188734,0
0,0,-0.5181861209095618,1,-4.879851704568038,23.19024855986897,0,25.430459951745227,0,6.680161751177653,48.39969911678781,1,42.85465017280507,41.80990020084533,-1.1003143001621631,0.47959213834605474,1.8662536948996253,0.272609302321629,47.00934291608541,44.73157385480732,1,1,0,46.11339281124589,-3.162781721074338,0.5081854457471023,3.30008938245064,0,-0.42338547086136075,0
1,1,-0.04592773276116373,0,7.4201227425372736,6.311417537518262,1,6.019830050832573,2,-6.192109139681064,30.64800971010633,1,88.00283608202972,22.35085236145542,0.7086174841710653,0.1950846684843095,5.1383377275237585,-0.7590841017596942,17.69367717745845,76.73507499772982,0,2,0,38.37596728519757,-0.5446931375527058,0.328470392528847,1.1402333269555687,0,3.235994398371767,1
1,0,-0.6335907946647005,0,-6.341339013786013,18.824119363682758,0,15.869106059180492,1,-1.2057400195916763,51.60773561806436,1,57.981639231139106,26.805683532412505,-0.37469954108374526,0.4248721902918594,1.5553485406727818,-1.0461694092888612,27.20659449175405,32.74798801597286,0,3,1,45.58327653252945,-4.072205914300746,0.7236191568629677,2.923922184691476,2,0.2822599434756353,1
0,1,-0.6549544621317638,1,-3.1040937612823916,27.6201798770834,0,27.639003979012415,1,-0.3353144555704155,45.55867112072632,0,9.794265202630193,49.3738012982767,0.0048895201335757,0.6322715308498148,1.7634774674349132,0.4267295412865182,37.801310414026,64.95424763295057,1,1,1,47.49381766904941,-0.276436804128819,0.8143664215165751,3.275658833574807,0,0.42725428760172673,0
1,0,-1.0070354280825602,0,0.20732388288599424,6.697034406343107,0,6.4449185005583765,2,-4.210456923042418,22.779501413403136,1,52.801069266327936,24.099346196903284,-1.1822631881902588,0.15428706677085335,6.856381130830815,-0.6965804062498093,43.6005407001372,31.73020546067137,0,3,0,23.624330771125862,-7.363838700545864,0.4630912715586574,1.9032854793138556,0,-0.49252028359580335,1
1,1,1.5879276429725826,1,-1.820167645593532,37.8427619736415,1,37.8865575605299,0,-6.157177478032777,47.01710862852275,1,31.251187350260977,78.0840500618915,0.29610858187863653,0.9446203336532781,1.7154113919753236,1.749819110431152,92.24818506954315,79.51680764940478,0,2,1,43.79986032831829,5.992278277316338,0.5087045683179274,3.9320334417523197,0,-0.8036130785881377,1
0,0,-0.39827464413086006,0,9.507635216517361,5.707242550685723,0,5.456322259135842,3,8.021984035119885,35.64978874134839,0,41.7560814257147,19.76345409035284,-0.4974506339321426,0.14975872235151338,7.282013694940809,-0.2755979963045974,22.373920702560774,36.11811320913197,2,1,1,69.99661624290184,-6.172091796254765,0.46802132058117374,1.279108947290863,1,-0.5635192003650297,0
1,2,-0.10046455579763933,1,2.9113867619616336,32.49146846798544,1,31.566021406411227,0,-7.041947307236872,19.362845768761805,1,38.333655213690676,68.73182913402613,0.8036165905761073,0.8122321857045343,1.3421636883812862,0.44385567059679126,42.15479885563357,70.8343751237693,0,0,1,41.352963545279806,7.448319397684024,0.5871417289827422,0.6991761990842001,0,-0.08181586037080392,1
1,0,-0.046702907517629365,1,-4.29291684142399,18.960404834048916,0,21.0237313863417,1,-3.984959372606963,45.56488835688914,1,57.84236919214217,43.27288446883401,-1.1956153106218725,0.4931832853483732,0.9496306501148456,-0.33040456763605985,56.789716340141126,38.48357042261185,0,1,1,36.847070031717465,-6.169262783398296,0.2551864410381254,1.9506024057167022,1,-0.27059140346677507,1
1,0,1.9356442269818606,1,-4.904211041881849,32.11288529422811,0,33.45966649460054,0,-6.439360210183361,64.32986804329886,1,50.62721652738416,69.40474085396345,-0.8738755805443222,0.7850969937949344,1.7610324077208,0.9225986364142837,95.5426641831521,79.19396906871,0,3,1,54.83948657431648,-6.090828098788488,0.4747176096726623,1.980767627449551,1,-0.34136799838130527,0
1,0,2.4142831763307147,1,-3.0985635094599555,37.49958702890953,1,36.2655512400531,0,-2.277460976005763,32.54060899407818,1,41.31201873191838,78.1190140224423,-0.07844816567749668,0.9029742943548269,1.594788640661181,1.1330095055166725,99.61129761067873,78.86364841320058,0,4,0,39.9154355328392,-7.188009215596461,0.3623310839056539,3.9384333114961203,2,-0.8872121995562208,0
1,2,-0.5847550123479178,0,9.998041718262826,1.6051525447703896,1,1.3731643111870495,3,-1.9095318944724653,49.081328876992416,1,98.34159138347431,17.945258735874845,0.268515571773459,0.04684462526206096,37.94866876018321,-0.2755979963045974,5.479481416809379,15.144549771219594,0,1,0,65.53612905858498,3.2890087181496206,0.617244103170749,4.821309043852992,0,0.7644697529984158,1
1,0,-0.9780044393804395,1,-4.954417345235118,18.92012576251241,0,20.80830965956041,0,-4.63138432529941,38.58070353953667,1,48.89706982504298,38.25086458991873,-0.545671440882733,0.48077850965864394,1.8797433541397277,-0.15668751048163104,34.112894576076556,7.351939920777899,0,0,0,47.28608388153014,-4.272212557621828,0.5557031824012224,4.3171505190119115,2,0.994484929314989,1
0,0,-0.7538685844507452,1,-6.0129344490177195,34.63967916344057,0,35.16661182428308,0,9.994396348932185,26.712874381942903,0,65.26766214243749,61.160806386284996,-0.46709141645228536,0.8497903796202271,1.6731700133579215,1.647538177985888,33.75314948420886,18.544081963714724,2,0,1,44.12613883918588,-2.811199972502446,0.9999972963510235,1.8917109609709766,1,0.7996273084056689,0
0,0,1.0140368319572621,1,-6.453267282949188,31.459162387849,0,31.5056454240693,0,-3.2187474436744434,53.74338642839274,0,46.508895498311865,64.53233506022048,-0.37434791709099097,0.7639615329368763,1.7601778159735673,0.8151553010482971,88.26588338466506,73.05547962091235,1,3,0,32.122216989524745,-4.750608161497345,0.506720064993873,3.832676247453989,2,1.3507858768402214,0
0,0,-0.24075814564218087,0,2.352481015138073,9.4104578660227,0,9.067689123744664,2,1.5752075676785324,49.40104014053465,0,44.684372197028544,16.8018114011538,-0.7658388567590524,0.22590352242099632,2.7090425318958817,-0.7437635089953097,24.88718631530422,26.60658679391404,1,3,0,42.21014618414931,-4.894765353834716,0.4333741298958318,1.678325843028784,1,-0.9786717261230271,0
0,0,1.385895299070215,1,-5.757300222542429,36.3393278603041,0,36.417755486966655,0,9.350500282008788,60.2014805388988,0,66.07227654885523,73.72673543272623,-0.6115338858113182,0.9104202934565784,1.7122566700607889,1.6809126475256655,94.80883368653994,76.95617702350931,2,0,0,43.48981331081731,-6.684632560053556,0.5214667732812726,1.69386918175601,1,-1.5693928541180537,0
1,0,-0.6005339757546158,0,9.989697774591516,2.4821283959696383,1,2.4650020222144753,3,-8.86482701485362,39.56712618137296,0,59.8220060721506,14.521544749347717,-0.6292690211166333,0.052869510261815855,14.295169214582431,-0.74630974001799,17.841649999618415,7.359306693461556,0,1,1,38.09001613384403,-2.940193570346991,0.44288560141494404,2.8361939656490422,0,0.40799760044979955,0
0,0,0.1893297772874366,1,-3.9620889757787836,26.85140270028714,0,27.398154016722806,0,8.522802841072522,46.82601243281363,1,33.038123048835104,57.9577592216568,-1.6149016483521477,0.601776338102474,1.9572143844444758,0.6175080731778483,81.88881198763423,6.9162605987243175,2,1,1,46.49489179865269,-7.7653655978698355,0.3618225664059619,1.4984633778336574,1,0.1208172534044204,0
0,1,-0.6477014680671185,1,-6.822847960758505,21.598423794012575,1,21.052937136166506,0,0.35932089964986247,62.90794373143159,0,70.15351831547714,27.792437074908342,0.20445410006775638,0.5734106524632441,1.864105685594537,-0.045702932129168705,27.277669287854955,53.698752470468335,1,0,1,42.879949787777434,1.4536281947392418,0.9793632786961727,3.050920317900766,0,-0.08427695863847355,1
1,0,0.18552364400128468,0,3.9283123782382354,6.996184260811413,0,8.058684429163495,2,-5.079593813087515,56.14392762044804,1,64.75008517613323,18.531765357809412,-1.341872540434023,0.1578737211826381,3.5154482372891724,-0.7125701377119387,56.1561887876439,33.60334799024336,0,0,0,50.0295780031716,-5.887671558893308,0.1592331839586908,3.2386527926332085,2,0.8921030960502683,0
0,0,0.25712617910409474,0,-2.653664011606426,14.32117958734623,0,13.963500764412375,0,5.80590457037024,53.510993376311276,0,41.563168351057314,22.604497880012993,-0.7531059972104482,0.3339144688506597,1.8008893918635798,-0.49940853776437316,49.066786361738224,76.63182317273771,1,1,0,51.380601745455984,-4.897977770805938,0.5463818870823915,2.37184687725536,0,0.818577738217101,0
1,2,-0.6883786685337488,1,-7.100480707809682,22.631225112247925,1,22.03754615270508,1,-3.40110287189405,29.331511219806707,1,86.81832297569466,34.604270654264056,1.2699286879382352,0.5611441836836816,1.8503442145586178,-0.39979482200561184,19.856648273092368,58.44158337493917,0,0,1,29.491055288613573,8.959533884881289,0.27483358747895886,3.657793591731476,0,-0.20969539878957616,1
0,0,-0.21077924690568095,0,8.019586462554528,4.690645520396779,0,6.208813513250182,2,7.899259144004116,47.875265161503506,0,41.10824425802988,20.26429977219534,-1.5432055365017692,0.1294773019530111,4.860284146497808,-0.6999411747915047,27.338273063025355,11.809716099438203,2,0,1,42.786395136197534,-6.27400115327343,0.47083014856551664,2.525933022503131,0,2.8902116786153114,1
0,0,0.25393016316259603,1,-2.0270603763613106,26.743087766751195,0,24.244294922164343,0,-2.355728905065031,58.1441678804931,1,45.20900568945986,43.23019960226968,-0.26804566960782283,0.5944434287100989,1.7606227033018698,0.14487125559907002,55.81375312974903,43.69758579267982,1,4,0,40.816866921849346,-1.4253064674434253,0.8555396488138358,2.5312871485197097,0,-0.16308398531854673,1
0,0,0.4743906777886484,1,-1.2038522970579475,22.58890891325685,0,26.99490125058469,1,0.9952128888880694,24.274155856185295,0,62.704055340663714,43.281451123953474,-0.9936497346766343,0.5494972018343,1.6821084572318343,0.15918398135414474,51.97977757992817,69.63068841877143,1,1,1,42.01191463595796,-6.9267852323160515,0.6122220452075383,0.6827373514739052,1,-0.2674037469590199,0
0,0,0.1930612724987212,0,1.7467287023281752,10.054316719964177,0,11.025273540313943,2,6.223275956431429,32.103048186914705,0,68.75287469903739,19.525396343523326,-0.4217451698219784,0.2581265088229099,1.9469043009451508,-0.7498259375276564,43.207554589841095,40.60830005505099,1,0,1,31.179044400670385,-7.869300732256383,0.5338743058080391,1.186826087438934,0,-0.7275940110189183,0
0,0,-0.3515081264227083,0,-2.4493884946227693,14.338255777140908,0,16.677200066220664,0,7.670532337431666,24.29907013238825,0,34.84255568942388,17.15809144884789,-1.3827547332757466,0.3360957109601738,2.352411208833366,-0.47293704943031845,22.233441310510806,30.82521274930455,1,0,0,41.24902397838799,-5.536313527809993,0.4355996117469847,6.02509572963984,2,-1.2067191178198173,0
1,1,-0.15513810174826134,0,7.854818042615275,2.138324270842873,1,1.577533862138314,2,-2.0677013155125135,57.597577417305445,1,48.82677738227793,17.48705801745801,-0.13937227388289394,0.06585634136244967,18.649704205170885,-0.7501610656610023,17.558638847205703,43.95218127794707,0,3,1,51.55862485260641,-1.9064496142753171,0.006357890587245119,3.528565616378356,0,0.7370871997091377,1
0,0,0.5943394427554435,1,-3.9198594030537777,22.17785202733957,0,23.4318926059235,0,-1.1006121669868865,56.87984832455571,0,81.58584140217083,40.32515497110002,-0.5956482660439528,0.5946129407433554,1.7789331483551971,0.10726265393158936,59.219549220918054,62.45982824608616,1,1,0,44.084772139703446,-6.413379223251198,0.4189525676703722,5.337250079215853,2,-0.36129646954594963,0
1,0,-0.9075849767963232,0,-2.3762946242472225,5.770006255729596,0,6.936267800487457,1,-6.270658104396123,18.745864345604215,1,19.123778069426134,19.225741323381254,-1.7264208866168032,0.11478925738668966,5.435590099275458,-0.7523426356728513,49.54498583685509,18.470177036202223,0,1,1,43.58919962169241,-8.363453848393247,0.4763146834394724,0.6469470799662457,1,0.9083118625805079,1
0,2,-1.233237634131632,0,-3.671004044023758,16.635554519774637,1,15.88828987377767,1,-3.482414468172756,36.66574294473784,0,96.67858245388757,18.207262139146255,1.5316331753775807,0.38047848019300284,2.840871173017588,-0.6379977659953605,20.975171729402692,35.108078973897655,1,1,0,57.05928264447971,8.06253364588271,0.5002175906537932,4.162984545848551,2,-0.21793533841450755,0
0,0,-0.3296602641412706,0,-3.446969999512792,14.768891867230458,0,13.978145306885759,1,-4.288598207265128,53.10837045215312,0,0.2710330346462009,19.23167893225177,0.7325945917604827,0.346504128291774,1.6972079306782908,-0.620903950830597,16.75318003710823,35.452363085053435,0,2,1,43.977177588307725,-5.1770736256986085,0.43559043527645314,1.4832327634951916,0,-0.8212370633270437,0
1,2,0.29957652645635247,1,-6.247929794751474,29.4070941097381,1,26.196011786773738,1,-0.0037946145101983575,19.42685403334637,1,2.9025551513674417,54.04718988263866,1.2657264201447576,0.7334617528405191,1.7541687478337717,0.21176004861990688,65.98542347350312,64.89331339026657,0,1,0,45.93835945655129,7.046699228964762,0.5233515030450976,2.283374907962241,0,-0.7115313558659442,0
1,0,-0.5478306374607285,0,1.6790177318217836,6.9069259809363,0,6.066707003350496,2,0.4739308562047455,46.46413349286494,0,16.88074642434143,17.402727406360246,-1.1019593755348152,0.12224462013903342,4.400909628041006,-0.7771647577614769,42.52400749041091,9.297203070828353,1,0,0,39.05804960158659,-5.34263760794508,0.39248793995513326,2.415594620177149,1,0.4074642845890498,0
0,2,1.6281789956609958,1,-3.8041332007085584,38.00735114994002,1,37.89167876854644,1,-2.746812475015541,60.63698025671205,0,91.35040766274247,75.58192965218979,1.0590735026077767,0.9420544958143924,1.9815101002547368,1.7563285301416447,85.80937868453809,70.48777971188916,1,0,1,44.481319379893534,7.725036278019193,0.5585365646604842,3.6223941906891537,2,-0.8369733049931553,1
1,0,1.0819238967698246,1,-3.137478037221914,29.86817459686779,0,31.336540082787536,0,-4.785044477725865,43.841078452613374,0,73.71534352326711,62.150118777316685,-0.22760694057505154,0.7683553205860646,1.382631071659042,0.6516175286366167,77.33044128181389,27.95383671247702,0,1,0,40.5555469192654,-1.2374485423721033,0.4601384279506001,3.860633755914833,2,-0.8724862330943026,1
1,1,0.5296493275323122,1,-2.06607939057208,35.181636040575,1,35.67161445146545,1,-5.191935230204336,44.67741143513279,0,36.134945439842824,72.93392876717766,1.1613845996247163,0.9232926459628158,1.6392367702852344,1.2580389810995314,64.23056568905463,69.42117567364285,0,1,1,49.77775446586771,0.2551004100125489,0.2817360416423489,4.509281628003563,1,-0.6550132709597016,1
