S0,S1,S2,X3,X4,X5,Y,X7,X8,X9
1,0,0.4469659232840035,2,15.7674450663363,5.469600235032136,1,0.7093307987202454,89.33764063154099,1
0,0,-0.3409378215643078,0,9.92993158509919,3.5171335456826327,0,0.4541160531464604,29.67576640899286,0
1,2,-0.09016329429666584,0,8.030987317987181,2.580754717331586,0,0.21474410587860973,68.76095692387774,0
1,0,1.0659703787430281,1,14.747295263259492,2.3236222773858075,0,-0.6137092877753972,62.3426195528719,0
1,1,0.4246103100207189,2,27.29168076971627,2.5253983043535504,1,-0.5603123800137804,28.91649299381361,1
0,1,-1.2047314914494878,0,35.1164207002755,2.9352211947156777,1,-0.13216957735320622,4.628056620227866,0
0,0,-0.0026828552057672514,1,38.66562770291475,0.8515367557216204,1,-1.5095641562807907,12.853958178903396,1
1,2,0.3727383441211647,0,11.303009769290245,1.60805129821403,0,-0.5967773431985033,77.56521105784353,0
1,0,-0.7214404244277925,0,26.24494039515261,2.314174011580919,0,-0.30399218083185814,3.173661399385841,0
0,0,0.7468482449002686,2,38.99675589390054,1.8944626947714622,1,-1.3376900809109826,53.05569250369552,1
1,0,-0.7339009638700112,0,4.226622496971779,6.51598916065216,0,-0.7488405264127562,84.91477199095729,0
1,2,1.1310471265081288,2,13.407105757304853,28.034054726818113,1,0.01621891689096352,49.28655688957665,0
0,2,0.585709046606138,0,4.489026139086334,1.9681082856269576,0,1.2694222293153103,76.45363213096867,1
0,0,0.2322828565750145,2,25.265284918252565,2.1554292609586936,1,0.027479025768844582,44.397865823298964,0
1,0,1.015951247411046,1,19.051189728726964,2.923947044488457,1,-1.4418970110686526,87.91916242341316,0
0,2,-0.7014410438383428,0,3.365978505914211,1.9911793360335923,0,2.0841274549048,12.68720228316248,1
0,1,-0.47476023546307633,2,24.57845167589408,1.5655950369587586,1,0.9468413296631046,41.116924364665806,0
0,0,-0.6818927352587886,1,19.79222694423305,4.049574079647928,1,0.5667136851046767,32.674845739303215,0
0,0,-2.0855925747199495,0,34.11674894318474,2.1410766705732014,1,0.1921271601166696,8.954143601280402,1
1,1,-0.44496387877804794,0,14.569895088455795,2.132832980502319,0,-0.13494576843468187,46.37835697429315,1
1,2,0.0417140625134147,0,11.715325910613057,2.555600093916322,0,0.5247075731382341,89.13106104124284,0
0,0,-1.6169304969873948,0,29.7802487813587,2.171652001745744,1,-0.2541251588891629,61.69193104256727,1
0,0,1.2425088094963337,2,38.30784105687117,2.368091913329176,1,-0.8541223463792966,16.298755647454215,0
1,0,0.3218945921723839,1,9.785972103907039,3.414446759168519,1,0.4606695797040795,77.41853163231627,0
1,0,-1.8656077157324293,0,4.381170794933434,3.087027127536863,0,0.48237103209416143,72.91901612460437,1
0,0,0.14016522958719105,0,38.36070902621664,0.1532169109052017,0,-1.0810415228336983,0.6755896177517928,1
0,2,0.3943419596334222,1,27.12747751885161,2.2434169736098477,1,0.42341102294556654,30.00990262983293,0
1,2,1.8413008120815664,1,0.00011665495438517581,41.610245792158906,0,2.209284694363177,99.9975624138853,0
0,0,-0.12274723349971113,0,19.725630887230274,2.630386364362711,0,0.4162559018168246,31.003062913275176,0
1,1,0.20406864079240367,0,20.7629026256432,2.582733006327815,0,-0.41222774676896945,47.696485044736484,0
1,0,-2.835378307954514,0,32.519849592939515,3.0807342721823123,1,-1.610090604548804,93.3091388965766,1
1,0,0.282596253383237,0,17.351426523410524,2.2037837328997942,0,-1.2674171110420647,91.18222766859924,1
0,1,-0.42877557036967734,0,0.10296736933818051,16.415848626512474,0,4.237465644329642,0.153893335720362,1
1,0,1.2157767475508712,1,12.970849974390038,3.010629709868118,0,-0.03614121254642596,82.39646503328426,0
0,2,-0.24129863700908727,0,11.464818061327659,1.8222395063827481,0,1.1354237222778731,35.96834502491191,0
1,0,-0.6271077833703327,0,17.068886148995386,6.395556544066325,1,-0.5435712354943412,87.80735609546156,0
1,0,-0.11200740670668398,0,12.414666690818244,3.8808251939171323,0,-0.40961032802161623,85.04329070563716,1
0,1,0.7400000953172636,2,17.212025099590083,40.433025156358404,1,0.562380823101156,47.45685490875953,1
0,0,0.08647012742766105,1,10.135927173503456,5.536178860618819,1,1.2628978243217148,61.08787525268489,1
1,0,0.8391455532614177,2,32.944557018544835,2.767721249795471,1,-0.798491038013284,73.57103593881808,0
1,0,-1.2198350496297024,0,8.946355292982386,4.04736661907671,1,0.08800069958172693,70.87636218529921,1
1,2,0.698250658638409,0,12.777364916510727,1.3501847162166631,0,0.08411942468579525,94.505770376504,1
1,0,1.2101426829277744,2,26.766523443661903,2.290562440165446,1,-0.8699526694048783,69.34316020500754,0
1,2,-0.0511696743794043,1,11.294892188294046,0.775010610268441,0,0.3912240967484504,20.585827707056076,1
1,1,0.865344185655512,1,22.813506868695757,2.037557844782537,1,-1.0483218843904856,28.83940838109218,1
0,1,0.6497431892171341,2,10.433214227312671,1.3044108607681422,0,0.2357979205406748,44.09361808108629,1
1,0,-0.2747424882943612,0,32.87872751597223,1.1080676450222744,1,-1.0396649184257951,85.12756687632317,1
1,1,0.6335261744576639,2,18.289253063542155,2.5690465483466687,1,0.14906846907625743,60.921902013144866,0
0,0,-0.039174641686159736,1,24.070031053619587,2.440081329842404,1,0.21781428629953922,26.477785033576456,1
0,1,-1.2213739543467457,0,15.917791266818426,2.4077295403610406,0,1.326467542181199,21.000908767222953,1
0,0,1.9584648165551968,2,35.616849401542595,0.1353352832366127,0,-0.29391080685261867,1.5354705180317285,1
0,1,-0.18283478193651273,1,19.20408891745593,2.1581860213250104,1,1.1053505266492627,12.40378541361053,0
0,2,0.9929983896517659,2,17.34393099205279,2.1579220070119667,0,1.9547740271923368,8.228775261314858,0
1,1,0.024427915747932197,1,9.552207767912899,4.0475274238568195,0,1.1031962016876318,74.66594155180827,1
0,0,0.8169276533240447,1,40.0,2.324032762726025,1,-10.662363920273066,30.191914579633917,0
1,1,-0.12086878487315829,0,6.101282231756208,1.6977419123069848,0,0.09247363012082982,21.162351505982862,1
0,1,-0.4318636087303912,0,16.62623375304823,1.6952316488493933,0,-0.18210609685844376,80.27209594037375,0
1,1,1.0438426097545908,1,3.330922264524625,4.90075855432706,0,0.6029675084345862,79.38416797668988,0
1,0,0.6636433825088195,1,15.627824132463623,4.942242909293343,1,-0.2608274715246326,72.14677822695006,0
1,0,-1.8856084430277131,0,12.371789709145887,3.3383046854917726,0,-0.28750407098122344,88.19327501392465,1
1,0,0.2661744320575168,0,16.608813962405222,6.398032776577438,0,-0.39796889135335134,93.10260027632495,0
0,1,-0.4595868597911733,0,37.73660513300043,2.2409132476820632,1,-0.1823571154932564,16.332717356244093,1
0,0,1.7814738363994755,2,14.534341644386888,2.334784114211974,1,1.0252096465079779,30.4060465705457,0
0,1,0.37919423733932855,1,16.052332790635983,2.4046032758913642,0,0.9712894067020235,22.306553668472027,0
1,0,-1.0412737969649033,0,9.195380519409248,27.27880691701494,1,0.49240128184113,97.12907462880969,0
1,0,-0.8558303273331165,0,9.79537713598291,3.130356240808042,0,-0.38121818329828255,82.124846562573,0
1,1,1.4394016987725726,2,11.580314657330861,2.0313082458897793,0,1.5128239276740558,61.039639865059925,0
0,2,1.0374078929650663,2,12.004617598606448,2.184610444877439,0,0.9503624141092937,33.182532102145636,1
1,0,2.229313255722582,2,15.296426293091834,3.6320954259752445,1,-0.5699935470336484,73.8388263656556,0
0,1,-0.5438952506843953,0,11.82814483630781,1.9262597729083766,1,0.7837602781008504,48.921083943604536,1
1,2,0.3162859719422163,0,7.216912122387202,1.7470310225793928,0,0.37673153653634284,47.04842366008609,1
1,0,1.8210933736904835,2,5.322022671356095,4.400962436366097,0,0.10374003776654366,49.68107825024387,0
0,0,0.8239472980292275,2,17.571794125266372,2.680218481861868,1,0.051540255218180675,38.33159261154102,0
1,0,0.191056447792914,0,11.53630172331859,3.653927228408433,1,-1.1469974105225536,93.23462554743183,0
1,1,0.6274985155697838,2,14.65075416841274,2.142620395223983,0,-0.030971542531734564,74.65471109933385,0
1,0,2.4165710419830893,2,1.428382255165599,13.843267119672474,0,0.5516400108531607,99.19622796465173,1
1,1,0.885543355490868,2,8.63743477753371,2.424375053549547,0,0.07196915184678933,69.1239082336074,1
0,1,1.3373871028795479,1,17.385492190753734,2.7521846050963443,1,0.5153390446149309,46.61720265431659,0
0,0,1.7404978107289797,2,25.896567603001785,3.062413122022056,1,0.3298647257980563,41.46174738480276,0
0,0,-1.002370278833061,1,34.97169919013744,1.989584383683295,1,0.08345359690039073,0.7961605144782946,1
0,2,2.022565788518885,2,37.134934531529574,2.373489858714526,1,0.044089884012504965,23.1441727390557,1
0,1,-0.49632834819465166,0,18.2257705023213,2.176133833984217,0,0.8354296241335478,94.30157902557524,1
1,0,0.8032282436504249,1,23.730461841691213,4.445975510209296,1,-0.8358068780877762,54.86547530975328,0
1,2,-1.3684911027130238,0,5.372435824942836,2.2633682330679976,0,0.3625917748785699,67.06232018987752,1
1,0,-0.5670979382991537,0,38.22762498655215,2.4598287158215677,1,-1.631484566606194,44.92527067957941,1
1,0,-0.4537598237617697,0,11.03467553942596,5.868822167777398,1,-0.6356188538132286,91.51508560927131,0
1,2,0.24498863352580214,0,4.181693574091758,2.619516081628956,0,0.8083742515984307,62.7657271255607,0
0,0,-0.781562882111845,1,34.006230133352005,1.384803614509146,1,-0.1775577452105412,11.141083833350867,1
1,0,-1.7524188735972897,0,26.945003435070987,1.1795834198385344,1,-1.2621923616040944,58.306591884635786,1
0,0,0.11987285780559184,0,32.067513438217176,1.8401536549851216,0,-0.2002607410727454,23.850707711512374,0
1,1,0.2522443854141604,2,13.586130121248184,2.196201210904819,0,0.4125667339754517,64.88090745081865,0
0,0,1.1283594618087032,2,34.90390031069874,2.0440687928243237,1,0.5950948230861633,11.278470078481966,0
0,0,-0.11061091625580487,0,39.99998490958335,2.4515015510091334,1,-3.9893594003085058,61.88378675099142,0
1,1,0.8919006861120921,2,3.362392745625642,1.7630648925899008,0,0.9936270831582589,80.76744239179658,1
0,1,0.332886608899329,1,37.828624595124296,2.448662347367908,1,-1.1101277369092906,19.940060544201582,1
0,0,-0.39156906093572075,0,25.97762105844193,2.3432973598890006,0,0.08563447119176137,17.85763007620746,0
0,0,0.7419713567911317,1,22.01175835945694,2.33473559175347,0,-1.6849140908487583,53.80764924465409,0
0,0,-1.323737622484568,0,39.928930044424945,3.0019314076738493,1,-1.2256603684477565,15.179158040577734,0
0,0,0.3228035577394698,2,38.98971059420202,2.2766419285840582,1,-1.8938096501452575,21.19490653029819,0
1,0,-0.3453130981590564,0,22.734306745348608,3.3307171843983463,1,0.4480930988173758,66.54715826247323,1
1,0,-0.9265330417443494,0,21.018465476390947,2.864306409792805,1,-1.6814561049395413,65.6589879550379,0
0,2,1.1280998523811423,2,28.313512941402507,2.2532495655809193,1,-0.08048566666302516,47.20583062894427,1
0,0,0.6098724838445869,2,31.829662755118072,1.5247278368288681,1,0.23501783606986087,3.9605861852418656,1
0,2,-1.0017490647348215,0,24.525350523413366,1.4872488172813714,1,0.14775267924017957,28.50490591200836,1
1,1,-0.47564686343449725,0,14.300093891833377,2.493123430926061,0,-0.34534162836002996,50.83168965875989,1
1,0,-0.9582841652661424,0,19.4380691560128,1.282824994335615,0,0.25032241970926133,49.57995218654634,1
1,0,0.49749381973793133,1,0.7723865895289239,54.598150033144236,1,1.184408348622142,98.88280850710684,1
0,1,-0.4186796781356095,0,23.3285229245126,2.7093763186911453,1,0.7863040056487213,20.08321361383863,0
0,0,-1.5775792349850737,0,39.87069974653244,0.9945638509891146,1,-1.090963042683487,3.053512637082023,1
0,1,-0.7746314271240656,1,26.404557566772908,1.6172217446726331,1,-0.009400922642559614,33.763036077625564,0
0,1,-0.6936602561816912,0,18.03184662102985,2.46610455244131,1,0.597171403135347,49.44933031585119,1
0,1,-1.55692136035371,0,15.955760765142879,2.0537256252896463,0,0.9010502217067399,28.266028875514493,1
0,1,2.386849502346683,2,8.67882854005005,2.1961599472533155,0,0.5992167334155073,35.677162101684786,0
1,1,-1.0661145823071771,0,7.6646934024190205,0.7072920695059943,0,0.554066494574437,17.965462487000817,1
1,0,-0.2819109870581484,0,15.408517208077965,4.88606504253476,0,-0.2720233242995284,88.35323772529766,0
0,0,2.404090253928922,2,37.23399628071681,2.341806300444622,1,-0.20306993356423383,32.26272783582711,1
1,1,0.3270388996850459,2,5.1735976660261995,2.829702584293642,0,0.7181954142935555,40.633053744143176,0
1,0,0.3469328232681115,1,16.10636532815604,2.9775938208428183,0,-1.0331203158981401,95.11245269784231,0
0,0,0.1107231556799283,1,25.10503722301928,2.1870422712181576,0,-0.19668572393132494,22.583569863295487,0
1,1,1.246878008079941,1,14.955847396754551,2.685193105951346,1,-0.16313832066751527,82.83465913749758,0
0,0,-0.011533798662055455,0,24.76000076093058,2.110307054826004,1,-0.5034563032645077,7.616708976290737,1
1,1,-0.05990577098950165,1,36.619019275570864,2.004808630890398,1,-1.793784368873828,26.68533182585644,0
1,0,-0.32179034699125386,1,2.3451039635976234,7.259519182017952,0,0.9429842626762994,89.20919896250233,1
1,0,0.35616749203865306,0,14.726015466045968,4.698988789442658,0,-1.2445347140732863,79.41001001850083,0
0,2,-0.1258643071585215,1,10.468940910605388,2.3495041709177045,0,1.8683059058509675,18.058212646560616,0
1,0,-1.2008708741618805,0,31.13231989062653,2.694467470022688,1,-2.3638369532432524,49.63528342503684,1
0,1,0.8440675913243125,1,6.9552301970167,2.093803956762552,1,1.3614467670976873,32.026566522413006,0
0,0,0.3775304901845356,1,38.91990599064442,2.325230539781432,1,-0.29965337637042844,13.699301300575756,0
0,2,-0.025008048740286764,1,6.265257073644593,2.4027327059116868,0,0.3359051383775697,38.39635188545625,0
1,2,1.0096132166692766,2,5.939405383095058,2.4190046501742586,0,1.3793046563059508,32.961402332127214,1
0,0,0.4864891538561542,0,28.81770800641915,2.203068698139012,1,-0.35636473869741325,37.83262419669861,1
0,0,-0.4279550696428916,0,37.09175966528094,2.413067970846893,1,0.12512586869335807,10.985424405584238,0
0,2,-0.51060653453122,1,11.531221382362464,0.9457503435656804,0,1.4493851190148213,16.68950563511924,1
0,0,-0.33098703041438554,0,18.886679194091567,2.27967830028748,1,0.4812569769575,35.68961167118664,1
0,0,-0.025373074231162293,1,26.346035700773115,2.3156983200090315,0,0.7114666066799871,12.823661696133659,0
1,0,-0.9663266573494393,0,20.841396028496586,2.5818647923337275,0,0.9924743918565371,43.93638123781617,1
0,0,1.3542611594890899,2,28.25202737859843,2.3736904789763678,1,-0.0758725918882352,10.808725297399729,0
0,0,1.082099481074648,2,10.778956262883433,2.9745425678791446,0,0.9847590781042664,36.114800363693654,0
0,1,0.713011229065731,0,12.73171357781392,0.45949471812926657,0,1.0652763142297124,7.12396075002773,1
0,1,-0.2672165404232232,0,33.3799666563869,2.0189222552743757,1,-0.665226054810858,26.002249903364007,1
0,2,0.3658754880151675,1,12.28642987793193,2.141248095474769,0,1.0470560933394528,42.66597394254673,0
1,0,-0.9161033712364912,0,10.59512108584869,5.147907936183339,0,-0.3305620182158122,80.41305004871029,0
1,1,0.8731565565587994,2,2.6287978897135855,2.0409871288975414,0,0.9533248230471679,24.397800584671973,0
0,0,0.12681034106083391,1,6.453104741659439,3.8194783870187665,0,2.104151487459228,35.073402835280895,0
1,2,-0.9871687012422928,0,12.651395011701787,2.1891085050687265,1,1.3671934336044684,32.32452778038064,1
0,1,0.4124613886916805,1,0.057845253668959984,37.44030430946734,0,2.83119935637337,87.24401060713035,1
1,0,0.4938333263294644,0,19.69501831589328,2.5921345192852727,1,-0.33157964705419785,85.07561686023901,0
1,0,-1.7138043171276605,0,9.100186776149874,3.6854739435544217,0,0.5140146681043865,74.86518569090141,0
0,1,-0.2520080582702317,2,39.60267718088974,2.4136906587322584,1,-1.0324696812447434,19.639447336986613,0
0,1,-0.9942739364878981,1,30.62607938057979,2.522039422044445,1,1.0397316217333514,83.02184688721435,0
1,0,-1.0785646517907173,0,16.957535048667644,2.100688087350281,1,-1.147320823995247,92.09461375107753,1
1,1,0.1977502624496004,0,3.5174971846789105,3.354646545521099,0,0.5420457187108639,46.488506036826315,0
1,0,0.9849015631217871,2,15.691034283478986,2.5081927862238502,0,-1.062713290637172,80.80499533643182,1
1,0,0.46420319793281895,1,8.57494395040188,3.562465571536351,1,0.5083952584996866,57.19943653747303,0
0,1,1.076980008012542,1,16.943267334527647,2.3943372383714303,0,1.989730965150444,5.1382880570779,0
1,2,0.2783477347896806,0,8.408842019252772,2.6078865956869515,0,-1.7027310289839137,94.15833972161653,1
0,2,-0.3070954288921388,0,18.195884599833146,2.309225961421116,1,1.1105038328811179,20.01445420400143,0
0,2,-1.1014998699339762,0,31.538577587389113,2.113922455054946,1,0.7778079599625598,9.712140121479212,0
0,0,-1.2023106306952653,0,27.794994117683174,2.406401342647349,1,0.10248899603396135,48.24034152413315,1
1,0,-0.6391288772555215,0,15.877415814581772,9.260385468785048,1,-0.3566566457787738,87.57827857925176,0
1,0,-0.12721604911867668,0,12.976531480934067,2.760105637092735,0,0.34296481971707715,94.63456791739449,1
0,1,-2.515217861400052,0,24.313150981101124,0.1353352832366127,0,0.916748191584501,9.47492576345988,1
1,1,1.8349717738802347,2,13.165207906432892,2.1135216094677074,0,-0.624184552414496,74.52980804515961,0
1,1,1.4650933551793335,2,5.994520261260745,2.3791370571568025,0,0.39668753073714186,72.16864018168357,1
0,0,-1.341030617001117,0,25.942849426226413,2.170179119481022,1,-0.06058389364677873,47.467286109179256,1
0,1,0.9650953788452336,1,14.239898008417562,2.312488962172313,0,0.9001648891487355,46.036383227030065,1
1,1,-1.657661370765642,0,7.864424959101863,3.159495519098278,0,-0.5230933418007621,83.80789497525497,1
1,0,0.06572266405448376,0,9.471923120502147,3.106186043319734,1,0.19608455700166502,62.438172832312944,1
0,0,0.4596337430453926,2,32.85762353120357,1.9540515772714513,1,-0.03335216183488374,14.396159800658047,1
1,2,0.35763509240664476,1,39.99571949040841,1.9990582316534125,1,-5.37805281921584,16.157811176032066,0
1,0,0.4491585926905196,1,7.7728589041712155,4.629215236060697,0,0.41598128361543496,73.64284592233753,0
1,2,-0.03242122494421767,0,9.769636228915049,2.388761896406767,0,0.0841699984464331,36.46840738650938,0
0,0,-0.8231151050074015,0,26.462384510365474,2.3840893868562243,1,0.5495632284380024,28.513643017925716,0
1,2,0.8384711237648053,1,14.18282779296987,3.9580663838871715,1,-0.29155603028421023,80.71077448268963,0
0,2,-0.001859002314109329,0,4.497075991668062,2.5666424492293576,0,1.2824795586638427,32.95087171386248,0
0,2,-3.1582798093808186,0,25.993458766934214,2.1556142059332597,0,0.8047809524261119,6.452991823746701,1
0,2,0.029357147891070964,1,3.2408100150603047,2.3203990913685435,0,1.758493616691056,0.6698115720922881,0
1,2,-0.2965168320451208,0,20.813668273651885,2.269261679909016,1,0.8644787790916557,40.70422941752636,1
1,2,-0.7359084450336321,0,3.711612460791218,4.465110675972546,0,0.6590067258833505,69.6670847791826,1
1,0,0.40143231333721213,0,31.64483269361094,1.7612464338087317,1,-1.1918804812006183,43.977635745439244,1
0,2,-0.40030609904139175,0,13.358315867147773,2.450957009293663,0,1.3603480927536278,17.692899534096192,0
0,0,-1.9459274190709877,0,7.771282727574558,0.1844912554611573,0,0.7077144249287441,8.256408850133635,1
1,0,1.4648288096452273,2,9.790578271503632,3.974940672002566,0,0.5430347451048501,67.78077661431693,0
0,1,-0.36742513238906255,0,22.716125427927683,2.250157324589894,1,0.07859668217012226,28.277834047549312,1
0,1,0.30341820134341646,2,23.24285536461804,3.2981850500684358,1,0.5794324457234598,34.30666616990513,1
0,0,1.0797001166313325,2,2.5634313719792012,9.490999305883799,0,1.7675494104717488,70.08318012149233,0
1,0,-0.5327555975598876,0,8.076412467970028,3.6182863065177697,0,1.0031523255289658,65.70434678231165,1
0,0,0.7739397578202097,0,19.854818171086638,2.94552074336224,0,-0.4771280904105928,53.158948962459974,0
0,2,-1.7096703302307124,0,28.443536327442498,2.1383992119139137,1,1.3428957589874582,20.567325324158297,1
1,2,0.2117607006064945,0,0.6981578030974345,5.388308971366336,0,1.573484550602002,76.16891407385447,1
0,0,0.4388152979775179,1,30.640578589439762,2.4972914622083264,1,-0.9367475827273012,49.942610155136315,0
0,0,0.365168087109965,2,26.66110971965412,1.565342053581872,0,0.2031483596368445,31.566513870855378,1
0,2,-0.8511635900275892,0,0.04206348286086126,5.799391370726967,0,3.850262264299479,24.700571739935008,0
1,1,-1.7301415143020515,0,10.536296136715713,4.358860227737659,0,0.034638094310647544,69.92557891554712,0
0,1,-0.5516827178757356,0,11.015547638665161,1.5219398349252544,0,0.717497304127628,10.388132234232572,1
1,1,1.6119518183546049,1,11.692238040518319,2.73951853814951,0,-0.24566500865567795,61.90824894367275,0
1,0,1.0800213247740185,2,11.84460683691827,3.521929036315266,1,-0.26177338109623716,74.53969625998218,0
0,0,1.5258159653360346,2,36.59460026685595,2.1553191543061883,1,-1.2990943503140717,59.30128028748079,0
1,0,0.4420482166093994,1,18.517397026991766,2.7438213098526827,0,-0.13577862214512385,61.17079026809512,1
1,2,0.14432006087323213,0,14.982850961811645,2.5878166995856087,0,0.17353953367346456,68.70545387901504,1
1,0,-0.9560494183029918,0,11.161675181665643,5.630310884633413,0,0.03819394145882386,61.6652994691316,0
0,1,-1.942183432006495,0,19.503869159870185,2.549911286526901,1,0.29182096378586064,9.740409527648053,1
1,0,-0.9949077438180719,0,12.299933159302059,4.616187081674141,1,-0.28075394917284807,78.03905674873006,1
0,2,-0.19406097563763589,0,9.537985603706115,2.2820684600046195,1,1.778287852121597,14.685420250534298,1
0,0,-1.534564205541846,0,38.40780399612412,2.340109405352361,1,0.2594897013587271,14.595199785477591,0
0,0,-0.7188796356018572,0,30.295312919768577,3.1931818237124143,1,-0.5587282001062348,96.61674709423711,1
1,2,0.17676280097513813,1,6.487855133911866,2.3353554508475134,0,0.7746412335674417,93.24284647546955,0
1,2,1.1178674353635456,1,5.690105215399701,2.0862272476772765,0,0.9530819210489702,46.3773664253036,0
0,1,0.46851361744267545,2,18.399028137532994,2.382286304043094,1,1.5322792413074622,14.206264575765825,1
1,0,0.3614837993613586,1,3.3572795941873568,11.47496604661143,1,1.4813687368089088,88.48072153422389,0
1,1,-2.4220433892257462,0,18.63682270589459,2.933916331691025,0,-1.6969874084528385,92.54025799108247,1
1,2,0.13769205843355334,1,21.37401402918706,2.690909049542206,1,-0.3029891150824175,67.06281545389488,1
0,1,0.41391242739386136,2,10.667615480781764,2.244199557054841,0,0.23930622653073338,28.033327277178532,1
1,0,0.5598369772839802,1,19.051198145143005,4.084181036771319,1,-0.06984966124840511,52.37844344507433,0
0,1,2.4487082707575536,2,9.505675765495935,2.5623312660037234,0,0.9719284382185505,43.71978025464973,0
1,2,0.8246202872646328,2,17.558632169336285,2.5391978615687343,1,0.15281404268724663,28.753302061598863,1
1,0,-0.16468922873376188,0,20.668235472542133,3.6864314517125396,0,-0.8725776538699076,81.42799373240324,1
0,1,-1.0643801315132502,0,6.042825357572483,3.4166321081913686,0,1.2466798785913877,64.5119625238436,0
1,0,1.3405783771871909,2,16.991677070013864,4.22031308553499,1,-0.728623952925471,87.01523521862889,1
1,0,0.026314680086144095,2,39.999449823580456,1.273107548113004,1,-3.831007264502699,6.954410686040663,1
0,0,-1.3934720063056383,0,38.27482516054131,2.1381258748931207,1,0.05980592507716958,12.374914499690288,0
