S0,S1,S2,X3,X4,X5,X6,X7,Y,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
1,2,-0.5884875550510558,0,0,0,42.91728339969685,2.3555770193431487,1,-1.0620359843454124,4.992471577612308,2,16.55492305549629,0.25364333905496195,3.1216419115516048,0,0.522917886965937,38.108699385324165,6.711758614576304,72.88628363284123
0,0,-0.4777846576031439,1,0,1,38.21743594802674,1.9255919360596507,0,0.5626045479613552,0.7070900190005851,0,56.02365603115828,0.2028218283013581,39.72029334682004,1,1.2852581617476746,23.0520144341084,7.158530995902105,32.69256562428096
0,2,-1.1972842488608892,0,0,0,38.653443263142826,1.634477161497379,1,-0.2956967335773077,7.329751307283947,2,30.89533653280524,0.22623563939437696,1.4138079427341732,0,-0.43544898004060495,64.59597528889145,6.45012032564571,59.6541842726405
0,2,1.180054732942372,0,0,0,35.10181900350825,2.5473664755522085,0,-0.35403409016244763,4.219523762212265,1,28.016298708051764,0.4317403963517726,10.53943412024729,0,0.1633476548125234,34.52087217276879,-1.7340943898400436,66.18989320467095
0,1,-0.4670511352238647,1,0,1,14.149677279810952,2.162643681977573,1,-0.22011787023016044,2.5105141608322388,0,51.52262580133778,0.16287825311531928,6.366404689393779,1,-0.3753929180648834,54.13700443929708,5.225173854786487,26.779637362518073
0,2,-0.7189008420632823,1,0,1,15.753403377760138,1.1632394841297418,1,-0.25343209693713975,1.1756847798627539,0,79.99969919206666,0.25162049264105235,10.22971475920485,1,-0.5742694408583711,69.99978532638256,-3.7469736468684207,0.5453678648783822
1,0,0.2948186852604625,0,0,0,74.49151030563918,4.145296052224411,0,-0.4488015258704818,2.612068075761588,2,17.672396726157345,0.867790096220408,31.01632395444497,0,1.5517113189212999,25.15862630491597,-6.654832397925064,89.0584469675373
0,1,0.35806523536825907,1,0,1,26.01725303723165,1.7039988893340576,1,0.6773041904476852,0.8882205904932291,0,74.34635640785557,0.1989526287897771,33.031342014108034,1,-0.18237673172210306,52.85494872558053,6.942424070215566,9.966158664398584
1,2,1.118238768312403,0,0,0,25.25564985652479,2.246709452547882,1,-0.6261204821233495,5.287713042080555,1,19.520979467046793,0.2289958215078901,4.736704352387571,0,-0.47082551680297446,47.17112696528133,2.3997029427470213,58.1543378123998
0,1,0.60841247762704,0,0,0,20.018774073814356,1.5736828489754704,1,-0.5121644193526793,3.4450346413930766,1,18.21902982771563,0.18491489678393264,11.70731558508427,1,-0.35438386276767436,40.986979439309806,6.062630383319881,48.67222619028407
0,1,-0.1463882794844351,0,0,0,27.139336115434237,1.601999534928531,0,-0.4285646042873159,2.871640807890907,1,14.690872933926293,0.38238461844816524,19.16878301589094,1,0.1129678475570246,32.43796206006405,2.0914944381859293,57.29327150048027
0,0,-0.4762930673130241,1,1,1,16.640397778654602,1.5852002859976109,1,0.22256531717828937,1.7580303631434362,0,44.68733747723705,0.27533122744999794,17.947999385730892,1,-0.47828922683765024,29.538851368097237,0.22973154878986612,26.080486536904
1,2,-1.0719768700161645,1,0,0,59.07911612493035,2.1905324346055686,0,-0.3941166204483095,2.500891854555896,2,14.040528848967586,0.2937536379024237,27.34978406637996,0,1.4621984023802441,30.48051817901655,7.813364929199249,80.45092690690724
1,1,-1.7280198486789997,0,1,0,86.14274955424382,3.6746444846215933,1,-0.5389303548663515,2.761757596492397,3,17.840900774790477,0.5696607450498904,30.735056233264242,0,1.7909795417049805,23.749349107657725,5.115083578324775,90.35527356051647
0,0,-0.5215116970452749,1,0,1,13.815100205720189,1.5444120786326987,1,0.08541724023098779,1.3749513966840954,0,74.19768085847272,0.20528349785053623,17.565525712514187,1,-0.538568439007692,36.28390327899547,2.6295683847734104,8.940086865389747
1,0,-0.763085136214506,0,1,0,72.52493045128716,2.9620112981300672,0,0.11992126071108208,1.856142625409112,2,26.91242082188133,0.6042633999421477,33.68290189981202,0,1.072280767295043,24.744532259550628,3.7506370909770848,69.34587462472108
0,0,-0.04812880817697646,1,0,1,36.985159695289724,1.4598476803888232,0,0.5257282625490537,0.6529123834542501,0,57.38247291212214,0.2172490738878105,38.5694348594282,1,0.44474825846880395,28.01255234822223,8.176158385219502,12.450796200989235
1,1,-0.7812210218125544,0,1,0,92.5211402211305,2.74136178666141,1,-1.1261142697351085,3.7600498458479286,3,21.16662220716336,0.39634974989934574,30.048851274642807,0,0.6682826313826927,29.79074796880352,9.681259859212958,90.38721918602614
1,0,-0.6546512374052973,0,2,0,99.95250384463637,28.748495129220778,0,-1.1410317190928514,6.22306121591511,4,25.847577848527944,0.9994069080742409,31.59111441553344,0,0.8004533284371567,64.10955211734384,-9.563351842075903,98.17637682309632
0,0,0.07264259207750273,1,0,1,40.74393702273721,2.1721647221311637,1,-0.6488943413929048,1.1919430015056856,1,35.6114744794229,0.19768845125265788,31.737547656797314,1,-0.5518774395879199,44.55759703891762,6.745172093852297,10.458547367319138
0,1,0.14267717446314523,1,0,1,29.467482860213124,1.6822939702150614,1,-0.9048852078170729,2.6395607772401144,1,30.866293979090138,0.28157274166323853,10.95995352192485,1,-1.2659956011482962,51.43378149175711,-1.2592983393260084,8.949563800032095
0,1,-0.339191070453998,1,1,0,12.465958355467311,1.652842133397849,1,-0.3847684890092098,5.176440230456267,0,65.22368822174181,0.29805595294214066,0.2769881430377108,1,-0.7590578889027724,65.40767524566874,-5.4941544338761625,38.52460461155997
0,1,1.508878683356556,1,0,0,24.9296801826486,1.8654063350861259,1,-0.10665874465527538,3.201489626192268,1,49.13232621052543,0.2730182583649855,14.408841800593526,1,-0.45735564687490016,40.647006797196035,0.8582051991495234,35.144339824934136
0,1,0.15596547888580806,1,0,1,22.286910553658103,1.6238781829904678,1,-0.19227704123388448,1.8939397603121095,0,73.74469197026882,0.16313983557299677,15.434853803843371,1,-0.5160312780497903,64.85444711466609,3.328173995329484,8.329745913172204
0,1,0.08785276271414653,1,0,0,23.402001120499932,1.6659328984504882,1,-0.229704683852695,4.397659809126599,1,13.890275674627652,0.24550992519756848,7.016219794425105,1,-0.49452030159361976,43.1997455449606,4.989795936805972,41.410130034039064
0,2,0.31560303470066087,0,0,0,24.414738173021604,1.5174970367858296,1,-0.3358946660960606,4.637615752011436,1,26.889309295931376,0.2636492745045251,4.4664181486275805,0,-0.3549424363744524,48.27455544615473,1.610025414832979,56.673208412910746
1,0,1.916135154586718,0,1,0,66.45352246890776,4.119067294374238,0,-1.0708232549025687,5.575984130202046,2,23.59153106858619,0.6764535142360403,18.6585109392031,0,-0.09561957728535798,28.900881903400766,-5.994023902565827,78.4740688767787
1,1,1.0270233245261073,0,1,0,98.69664738885798,21.830609210859805,0,-0.46261005508044084,10.634160912739407,4,20.59446261958575,0.9975957674421836,20.00497625449714,0,-0.5220710043576954,69.96072737175979,-9.730666246215682,95.25690537197595
0,2,-0.5192150399669788,0,0,0,23.88255244402753,1.6676659715730815,1,-0.8613286173149096,4.673502927395849,1,24.43231662582033,0.29318734256123685,4.180014796924601,0,-0.16580429373588787,35.678709807335,-0.36036986538969806,56.024256940047856
1,1,0.4575002765950478,0,1,0,32.820178976371906,2.1750791258455378,0,-0.18447890822332472,2.9181749007662154,1,12.99835481820848,0.4470270047054028,25.100148553466504,0,0.34190037600635004,43.363200540913326,1.0073313678846052,64.07498261709283
0,1,0.34017943538089823,1,2,1,79.53273290550591,1.9792575148099392,0,0.9094424315466751,0.5070480671945791,1,17.866084041078807,0.2656353779509466,39.97309527167542,1,4.251222691876088,22.33353841433138,9.827641476151111,75.50695915643327
