S0,S1,S2,X3,X4,X5,X6,Y,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,2,-0.1902681766520976,2,3.467920876866961,0,13.415958898949182,1,61.25659226080767,58.210633766886545,4.629999605567329,0,-0.6416693116637698,2,0.15222123941603788,0,-0.3546732952787672,-5.910095856214702,32.46102950208206,1,1,7.385572060575697,33.898128960516736,44.02187415954112,1,58.99737087002068,54.58581418619836,4.150479460464853,2.4761171222351672,0.8734948750940482
1,1,0.2615907463009597,3,11.580980821859637,0,13.402607716390058,1,57.46063589921161,62.59966959471899,4.167603869909108,0,-0.6296641643739697,0,0.9699763854620664,0,0.7213139315374528,-2.4282293025790747,41.7014120161671,1,0,2.670886239047224,37.403439884697136,63.17075829375776,1,20.02000256102368,49.145615582822685,5.418284182030465,2.656165609022758,0.6372453144946872
1,2,-0.5931628007473192,2,17.64235881556048,1,36.30333461934325,0,10.001301738601853,31.566686022615478,1.724139144452979,0,0.8256648479362155,1,0.8526143026717072,0,-0.7881638436146302,-4.222250258129066,32.22923528664292,1,2,7.605821650184325,64.29410044325658,43.00805965073619,0,26.82130374494841,30.965456628027322,3.2435799597379513,5.37094458546491,0.9350037553813588
0,0,0.4636346041944572,0,34.36309223207175,1,30.905382574678235,0,15.55490416866185,33.40639587641703,1.7546156206416048,1,0.3814649826797342,0,0.7132277763436566,0,-0.7042545247684384,-2.3184980019099832,0.0032192070444292398,1,2,6.897372353084723,34.71954319385351,69.181168014917,0,98.98287421206535,34.026766468563295,0.5625569131396828,3.0864194765218924,0.31573146086496945
0,1,0.29212248278811714,0,12.619638583365695,1,36.173107568943976,0,10.855478708822858,31.642736732349405,1.8354385232131025,1,-0.056897579980278556,3,0.5103073907288643,0,-0.29483731766115595,-8.274032719602516,39.91988389235689,1,2,-7.542872599678957,36.73541303742993,85.40373622606329,0,48.17878277294502,31.873602771174852,3.5880133910607084,5.167821994685316,0.5446975521789583
0,0,0.07569602230329557,0,14.624991420008268,0,17.588760901694698,1,51.762831303315195,41.52741356351831,2.8625701688479643,1,0.7791562226317459,1,0.8949361171772232,0,-0.08561771778305788,3.287188102512836,32.68393946229172,0,0,-8.455530096061612,65.94965768685037,8.372579065019965,1,33.10754387140455,59.47693330049543,0.4111497103932242,2.541491425843576,0.8957935528002681
0,1,-1.188751476486232,3,38.97426333232453,0,5.879598013185681,1,52.28772586239376,34.41613596149777,2.204289660336524,1,0.4293122414076936,2,0.6019221637211484,0,0.8291694885825694,-5.471433182588477,23.066427082859207,0,2,6.645427896854514,41.893085313347754,13.5749249092948,1,92.36922742412952,38.35839689927859,1.9133814357361254,1.7110379123914972,0.5318864603115798
1,2,0.28754914278194454,0,16.00697769973419,0,10.66362768794265,1,56.04850032639214,54.61041962690827,3.429830812217832,0,-1.492051905139508,1,0.717979851980976,0,0.26683684773503874,-3.5736473518722267,24.40414306715224,0,1,4.59111553000632,39.72497043552873,67.8224521492916,1,35.27549700115496,41.99063202951397,4.85675529608067,2.044269267471326,0.7099227279243309
1,1,-0.6861402779035883,1,39.91723951910938,1,11.652553072437442,0,35.84880120761735,32.4076157648244,1.596088594691423,0,0.4909117561620175,3,0.0007262926847080853,1,-0.6333426244854423,1.713100537402692,51.34603404606855,1,1,8.928706615963687,36.44451239772983,18.977691316018262,0,99.63275038011652,25.076924820318258,2.9365396915649873,1.2708675107685532,0.24666658571484879
1,2,0.28779166228989467,0,4.693204419352785,1,37.22218025287837,0,9.328801620846843,36.9216667692894,1.9948484081373516,0,-0.5573333068751181,2,0.05286918961120102,1,-0.5605733792413844,4.184779528489134,0.04278052260527687,0,1,-8.355396145250099,41.69061114075884,55.9865466725681,0,22.15945129888005,32.97766357007906,2.567406404279808,5.643509185985316,0.5963924246135438
0,1,-1.1003317613229355,2,39.50242173222046,1,15.759442901238724,0,33.765479851493,29.509379883852077,1.6989605333604418,1,1.2148054718358572,0,0.3595436948765748,0,-0.4958931793135838,-0.8091821333082407,29.53544099713482,1,2,4.7186979558893345,44.963377861405306,21.836737387280635,0,93.22087302788948,32.147576218366844,1.7124665945395419,1.6851341447805408,0.4450089610942998
1,0,-0.09609925899891085,1,11.296307517424617,0,9.544689574718282,1,51.44029519512111,43.552605900698005,2.557492339107865,1,-0.02530955064720676,3,0.13174284913827627,1,-0.35645011952632966,1.319361015137332,43.01040552426905,1,0,1.5174671040538374,32.08895250543766,50.68588292673408,1,18.702438188294916,35.58320642548433,6.86235234067175,3.7225788429612234,0.3710515858679927
1,0,-0.5499073670446365,0,10.230116684707262,0,11.79654471567375,1,69.82939688918707,66.45300834828751,9.397020714377458,0,-1.3838065445205259,1,0.24400353147328147,0,0.8343927459783204,-1.8703509955971676,28.51684640642686,0,2,-1.093645483725222,40.53550243183054,33.79572935278677,2,24.570698647079876,65.27546995457655,1.2779479366001296,0.9797119315114176,0.28223224289163773
1,0,0.0037105228541988748,1,10.270071109378485,0,10.800496093207315,1,75.3929730612515,68.95909384242536,12.248009064138182,0,-1.3870084410648136,2,0.7318418961601839,1,1.7746179342850346,-7.810452910034082,63.57262533865858,0,1,-7.202560810746642,38.091688050488074,10.570392167939996,2,23.715664943348074,67.31015120125241,5.854177154189392,0.6168426392962642,0.3537176844321178
0,1,-0.20433333451080105,1,27.35264007537331,1,35.59963245381161,0,11.48151291871542,37.67654856412697,2.1129768623541447,1,-0.27063574921145994,2,0.12140124717361023,1,-0.6444521417643648,-4.261642554963386,37.65176171940685,1,1,1.9103296606775828,24.286429765593674,34.80807487463539,0,54.914539023805354,34.69758870594998,1.475915312501594,3.220465957333261,0.4304525849905443
1,0,-0.1472510434911844,1,36.35808561184091,1,25.041688596529955,0,21.873050505267784,31.169991724942385,1.7048433884312875,0,0.2819989376879229,0,0.0038817574852110792,0,-0.7731124243072082,-1.6821035680587055,61.49919459406695,1,0,-3.032984546512541,30.69156543959692,29.242097404042823,0,65.89696629925803,28.231558627431735,2.226315428796393,3.293901636621993,0.3753930346672177
1,1,0.5330219791970385,1,4.278099962422419,1,10.387368984105407,1,54.88070976441999,47.19591140736323,2.842745303603038,0,-0.6656588873605068,0,0.585954521833388,0,-0.5659028691180175,-6.5293990230971835,24.832969094609485,0,2,-2.3243712697471173,41.33741178000402,68.75556087947888,1,19.105826613054823,44.1152389459841,3.6604777350369058,5.435966473976721,0.5392976822821067
0,0,0.4781336312947581,0,14.22199151460596,1,36.541910336933576,0,8.765726869184034,35.67410511616529,1.7121898475126107,1,0.11542578785047906,1,0.47068525211367607,1,-0.8528505945720491,-4.658644302883889,35.84176857344608,1,2,6.788310063312618,52.634456574143826,98.19309471266642,0,28.84213151582964,34.14523729487721,0.5213820883865944,5.012280680606386,0.34600734777350456
1,0,0.41788849439244796,0,14.767067401422548,0,9.692287845539871,1,70.29402196459094,64.7273007588866,6.473726149636332,1,-0.6268515726297337,2,0.6768725331977647,0,0.3925596516405659,-3.297826284226492,2.3750239256585637,0,0,-7.901965649378413,43.6388643384998,33.285753320103495,2,20.402925873385787,63.65835659449876,3.22247793387881,1.3921920317200123,0.38979175377084274
0,0,-0.32254403530697334,0,3.1806264214379976,0,12.867723513440005,1,49.761323817621516,38.74575453924929,2.7472388039296765,1,0.1058109044961253,0,0.9355998861980008,0,0.7283193242918993,-4.504119535627654,0.03566732370793524,0,1,-6.432205234696243,44.12184786785596,53.16354492826696,1,16.379096037823704,48.594971841984474,4.00913011313866,4.37217336940117,0.38665161676160886
0,1,0.01522514846638941,1,15.842899359176283,0,14.060311440863524,1,38.11118385125917,45.69528688225539,3.416701099503874,1,0.3577417141442877,2,0.8925954464188464,0,-0.17144230269273286,9.56031974468199,71.7627830594892,0,0,5.413383298129986,11.418330553618183,44.146543889406246,1,43.03951742049365,52.20922241390266,1.2542426227249766,2.3149106575353353,0.5456099033509838
0,0,-0.5459670803541331,2,30.177101582054338,0,8.340905608782434,1,49.59605156883689,31.13607559783985,1.9451636996233435,1,0.826480995354865,1,0.17506822769126168,0,-0.38849247571299783,-3.707709212467295,32.63114833160125,0,0,-5.9692694615474515,45.16864616411201,36.3591043569052,0,41.98781629336744,43.8386687205348,2.537292528752546,2.8773305678759726,0.42769589087788223
1,1,1.4230695997010125,0,18.492383129920288,0,12.168151222812595,1,44.459223311517164,54.02378238556995,2.3846531039846752,0,-0.5410873482825854,2,0.9020940588840967,0,-0.7528586277188828,-6.093210335212196,34.07381759229515,0,0,9.020704676897498,42.51304309976581,86.21158850082001,1,88.9643724797417,32.86383645325891,3.6166789496102525,3.6351153980500266,0.35896206158662414
0,0,0.7841781653193187,0,13.168258861961277,1,34.72068583884908,0,8.507261603344869,30.178540222477267,1.471627424185953,1,0.7326121785818259,2,0.4291960371888701,0,-0.7424394003799983,-7.656549003360346,71.03440430782501,1,0,9.634024282937816,52.7369707937288,75.23701299906132,0,29.029881947320202,25.133555568958116,2.260945314942804,6.531434624805678,0.338837931872086
1,1,-0.366420463486995,2,10.298403286537015,0,9.506384061354293,1,70.98154293694016,66.96584499943815,8.327380565129552,0,-1.8033874100674019,0,0.3306953488526342,1,1.0350810965564767,-3.4623304490490936,25.389180020957873,1,0,8.988968115280077,42.47529481667081,51.0519713421067,2,8.487569237854341,63.18281557280845,6.601720099448101,0.9771221524188278,0.14427646884226064
1,0,0.8153304444769589,0,11.677692298705878,0,12.475280161015245,0,39.74204561285077,41.45925314251964,2.0026529824572066,1,-0.6404284194199699,0,0.42569312590237995,1,-0.6115680356687123,-5.3373357594226825,37.261325413093886,1,1,-9.047113341447572,42.08123724375138,58.4596212885852,0,43.79482549737935,29.53498692721581,4.084240210909269,5.219932276517539,0.33090212021674514
0,1,-0.16197212562965876,1,39.91918577596168,1,39.99247738113061,0,0.21115110625697042,28.578608412651263,1.2857644081942445,1,0.4387137280410679,1,0.028517040334090082,1,-0.6966697498266088,4.223692978561299,72.21554652579397,1,2,-4.910855572677784,54.84091348892689,9.226457895034217,0,99.86013899261432,26.635481369851284,2.3052906954110037,2.163867396016443,0.9999896166756044
0,2,-0.08843180238892681,2,14.265956682729454,1,25.747578753880415,0,20.188094922400364,27.099539785898138,1.6259583197633838,1,1.481362957867179,0,0.49491717332397134,0,-0.8041823742208021,4.707259397416475,29.405814105676875,0,0,2.7786030947443834,37.55944418912351,54.49517857546247,0,32.655713265804785,32.934256726132,2.144327545433998,5.983900363264838,0.9268629703581692
1,1,0.10943346781544636,1,12.561037144013802,0,12.3261314294338,1,44.91572320196525,41.98371108312563,2.782179728551798,0,-0.8073310305257206,1,0.8360047054379031,1,-0.310312763194043,-1.6367888801012231,67.4531336765549,0,2,-6.981517364683416,37.63637191015356,66.23087097838557,1,21.331527256137345,33.517252434605716,10.305281755596884,4.191808023060707,0.4912726326613199
0,1,-0.12024968741107216,1,30.955511657312698,1,38.665902127041804,0,4.531287122645886,26.470655521604087,1.329865007836623,1,0.8531424309881698,2,0.009656795122372275,0,-0.7214198920041229,9.990022029420537,43.438056670101865,1,0,0.7910192239289042,7.217104980206122,76.82698281432425,0,57.622756081251005,30.90520222684825,2.864873832254721,3.1698552903185058,0.4455709515790542
0,1,-1.4734968499141836,3,34.58674748167517,1,16.85136005718399,0,26.683255848829038,28.33927094963554,1.5594329430510063,0,0.3461687406895042,1,0.08184307331930002,0,-0.5022122987345335,9.410504983399615,44.808330976981665,1,1,-4.218096402242708,0.24652783233986675,29.66131353916287,0,34.83890825002353,29.56824043812623,2.9728287144848577,3.301527553371191,0.44404430075345397
0,2,0.5985976325108249,1,33.20861390239305,0,11.965377815776076,0,37.62534394786265,30.104851713365342,1.5325089401383538,0,0.7918567570121986,1,0.6643285427716974,1,-0.34832257789558985,-2.3648208220753126,35.87984913515237,1,0,9.979772815547431,45.228938911815895,37.54760847924536,1,89.39243024653237,35.25841598034977,1.7868869247511003,2.731282267808636,0.37369410072674336
0,0,-0.7761165973876825,2,9.373476885021098,0,8.503143731152969,1,65.14209751700689,51.58810890074642,3.1324295704283105,1,1.2038432985456895,0,0.9798104684996595,0,0.5898618972490433,-2.8753986728561776,31.910186310725734,1,0,-4.186621339951195,38.07698868039539,17.626511176577186,1,36.74227792989234,63.25655416483619,1.5812686004930916,1.7720954956088217,0.21035043923258623
1,0,-0.040333524579365516,0,12.008522902961747,1,15.344250056349605,1,41.938633275503925,49.7446957588582,2.597980916359954,0,-0.35993055747449226,4,0.09143852645763023,0,-0.42352430546053094,1.3360011359089512,13.455122160858636,0,1,-3.963908356009749,45.88695294427856,56.56231543420615,0,5.012672970175386,51.31187630868265,1.8782053897012545,3.226649174601016,0.29592667334970907
1,0,-1.7206124073662796,3,8.542251821704916,0,12.696958138514082,1,79.24658634115214,69.86965858422543,29.06993020696547,0,-1.1432748841441165,0,0.8858423025621032,1,3.6975629333974367,-8.458090696038504,0.42790739128705013,0,0,5.813782183690147,41.211645078299455,2.5800848090008985,2,28.81786648230295,69.99864940608282,6.076179899133391,0.28715091740185783,0.33503812759456997
1,1,0.7356813522080172,1,12.797089867712932,1,26.571792706540013,1,24.810445124773555,40.82922872312143,2.3380064355464754,0,-1.1019758862608489,2,0.9944478276930526,1,-0.5092487361923441,-5.43734050843712,20.83252735609669,1,2,8.769756700249452,35.18155828899907,84.49860723839807,0,42.817748746697795,28.497268709484793,2.8875994800548033,4.154813529205861,0.5198381700514064
0,0,0.26793087019534667,0,35.428227843197874,1,20.553994486655824,0,28.396297893597712,30.913516107096402,1.7603301434235574,1,0.864914486979546,0,0.12557918549389357,0,-0.702285420403936,-5.82618195006181,38.34521281843665,1,0,4.377629633012983,42.215828051970846,50.47604799034055,0,82.73264891776854,33.04813628111843,1.9745165689907112,2.755271800740771,0.4230457738963291
1,0,-1.342043752831607,2,14.757208131896316,0,11.460287657899283,1,70.28019890352158,63.88597833673771,7.639937352401552,0,-0.22764235487981113,4,0.9244061350601738,0,2.4862632409549996,4.642101058395056,35.771642631931826,0,1,-4.122581481379596,7.840334199281234,3.938771390140794,2,9.803336155760729,65.99347300309304,16.66780119299545,1.069684454493309,0.4415000279389418
1,0,0.9185397675328303,0,12.177692144205965,0,13.501753561705442,0,44.90176686510281,37.218354466092336,1.676862823695954,0,-0.06951314398537538,3,0.2614158852055719,1,-0.41148220548819964,-1.7704491826782505,67.26791748847789,0,0,7.420103170782447,47.41761753073831,86.76210482003424,1,33.652192319952256,29.043448603856717,3.4589846328499187,5.4861651720396365,0.46672420585737995
0,0,0.05680847630121935,0,18.902013294545526,0,25.775052614271093,1,34.304435742275466,47.22027554810343,3.1116001231730332,0,0.4431434870343961,2,0.5340214637895104,0,-0.23102434402933159,-0.30831307584989176,0.006853189135918036,1,0,-2.0017426564381466,31.967488655656034,26.773429060328752,1,24.767905579981303,49.8521088888682,1.2020191541795238,2.373266613423269,0.3067542630091583
1,1,1.2195555830892717,0,6.466226136401671,1,6.7485097832058205,1,62.19536668025255,60.25697891692257,3.931178198801195,0,-1.4394654187764155,1,0.7548897887325943,0,-0.7364069213999351,-3.5232870320684366,20.3639428992766,1,0,-1.8989098710363912,32.984273741555526,81.9512683310752,1,40.54476011435566,36.74314439522947,3.0098346113633765,3.901782737178081,0.4110482003205175
0,0,0.026905795993803633,0,13.195848558572134,1,16.051822322112553,0,29.763891967042923,26.20429925612221,1.4259702839232138,1,0.6898834403113958,2,0.9726668672526222,1,-0.4056376892928037,-3.8730017900797717,40.21197185835801,0,0,2.7408295754831045,41.12741580061302,51.60178157896229,0,36.38948272979932,41.66004329654213,2.851575018743943,5.570553790560781,0.5327446551207184
0,2,-0.11876559902877382,1,12.130482926740044,0,12.275396666646829,1,65.23850015360719,56.02070109686338,5.097623821494123,1,0.1029062683790919,3,0.47347548192379835,0,-0.007067332470194527,-5.242809881041203,79.9731734806264,1,0,-6.771331853325828,0.680562860963625,29.779834981194742,1,52.206638335760935,62.673065100884074,2.3699717478883424,1.6547045808085574,0.80622311526797
1,0,-0.2707285790462555,0,19.489697417881388,0,14.115614820396038,1,59.97170846618065,61.028091178180865,5.355663635143861,0,-1.172080347083355,0,0.7118376865092326,0,0.9387242093109424,1.6439564106333204,46.38103131819612,1,0,-2.9573100228605123,44.39251130171898,46.02199915516066,2,30.773405886948566,50.410608103255,4.54464091619957,1.639464370710017,0.42023723949883574
0,2,0.4846631029703989,0,39.968692409884234,1,39.997345212881875,0,0.16096085982116648,24.841392317508777,1.311170325261792,1,1.640234539300638,0,0.5840614999429032,1,-0.5415792731585701,8.700183783586748,33.29892796013428,1,2,9.704745398819796,79.99886534643866,53.21360907968047,0,99.97581451025287,36.01755099814633,2.686238293428834,1.8889333444886187,0.8940365443016538
0,0,0.35429104861711397,0,36.0185076180531,1,29.538747347054827,0,18.141729329988415,27.42200789468883,1.5308274655925411,1,0.9001827890136422,0,0.2296344621818346,1,-0.610339422538212,-0.3182464264744169,26.78699727516672,1,1,3.431152434775427,38.399647893682875,63.03193559434591,0,93.10971679615162,33.7399830355462,1.0714511522034609,2.6366057342804603,0.2692658001287277
0,0,0.5768734639755201,0,35.61157601629333,1,39.68610797844755,0,2.421116452330234,26.479973265698124,1.502435487326797,0,1.6691087283778676,1,0.2242052536210205,0,-0.6615386783908819,-0.6429440313310195,46.88550544449477,1,1,1.355091942662387,73.92272108193288,84.06834806034651,0,85.65631140046118,42.96803523088703,1.360558318202949,2.2343198866476746,0.3516422433927271
0,0,0.9001051362471361,0,16.074980131849856,1,24.36415645535421,0,21.935307003210227,30.247095803221455,1.5822106553544064,1,-0.053472376585539196,1,0.10235288896881811,0,-0.5549927027505217,9.99325391788161,37.76761791567631,1,2,-8.312273734526553,39.943377693243754,80.04436067777125,0,39.27878485297697,29.82555791798456,10.417671177827431,5.192650615805614,0.4061835303498381
0,0,0.267399293849373,1,37.82396777666948,1,15.796013303594098,0,32.102554762043106,29.770969053291697,1.486911550934865,1,1.087230389455966,0,0.7540417102823718,1,-0.7639893941645217,-6.929851239021925,30.835309265988677,0,0,8.630403203521915,35.887894787826816,56.297251522395285,0,99.61175844388366,36.82944483843816,1.8054853506061215,2.3478860267297983,0.4475693299617489
0,1,-0.6159071232045836,2,29.87617102071219,1,36.76738234894363,0,7.619695995163163,28.35519421709642,1.5118631318010218,1,0.43593244428165545,2,0.6114078192898025,0,-0.5807553491535415,-3.9090820938130193,39.02356982093715,1,2,-3.411203842185433,41.299891183670155,48.116469828706975,0,44.05678425360671,33.1644183796396,0.9836301370903578,3.010084231505741,0.4538280984882468
1,1,-0.010772492553596564,1,12.139583580675975,0,10.31735122823141,1,47.442344477908364,40.32620106638761,2.2609426377062243,0,0.3836333239545824,0,0.801997205442582,0,-0.05621839378247986,-2.8115398393215028,0.0032192070444292398,0,0,4.339049638495755,51.05546638969624,49.89968301725386,1,29.874839865105173,37.86002021433936,3.2849012791617196,3.7803039293828293,0.24112234655489995
0,0,0.8974914997995023,0,9.110088726479596,1,23.588981492483548,0,19.78263717257708,27.51024279013282,1.2711196094840715,0,0.6767602752339695,2,0.8812259169800507,1,-0.6800182584255006,3.983111525199396,61.8989384380054,1,1,-6.311733634980492,37.21342504426172,73.34484133336595,0,60.248262294699806,26.889735285713243,2.8874415456835103,8.508494830741132,0.2886372608471729
0,0,-0.11772124641589744,1,39.78218837104779,0,11.972427225190621,1,40.631525848093204,30.65409852466952,1.6336587964871878,1,0.8101837279514189,1,0.6149266406327429,0,0.177319765282372,-0.3848418620002434,37.556324687247816,0,1,4.243982344667877,19.193118880757236,17.624168062395228,1,98.25219175527796,42.25144357781622,2.245101046068989,1.5334052137219072,0.45789339185466676
0,0,0.22039499689989342,0,38.587956293238975,1,33.6560710923501,0,11.826751010539574,23.902146110279887,1.372779878855066,0,2.0112327055617247,0,0.35660579037967255,1,-0.7836181407989151,9.885198427797434,32.969896716507286,1,0,5.506746698711922,5.8120252102109005,66.01122450169876,0,95.3548580099032,33.55164268811861,1.1093942090608084,2.4776885336389687,0.32974894475951755
1,0,2.6452746056879577,0,20.28416196943717,1,39.86739913155106,0,1.4431283641362969,29.21005642538423,1.4594422754660643,0,0.21565047957453495,0,0.6363036936990885,0,-0.6521815282633165,6.07056540036271,68.44552257200043,1,1,-4.628618696571298,20.555590214203473,97.54864372818427,0,96.95973906039326,25.535446909485202,2.1229438482518734,5.3812858588871935,0.5641180689878974
1,2,-1.0925159223381835,2,7.460816022406879,1,15.895022055600387,1,52.59635148964,61.34740436749772,3.587443689934105,1,-0.4148603273528945,1,0.8898389330810711,1,-0.232096902844099,-0.25217766197819813,39.70355490440668,1,0,6.576271952812142,44.316951739331856,67.46638190576294,1,13.525546540276629,53.335333592085874,2.9236314693102305,3.1135036482906226,0.9410349274063203
1,0,1.5490334992758932,0,11.592314139741745,1,24.795274849742345,1,28.23991179861978,38.52754776857597,2.151938080851639,1,-0.29921002393275675,3,0.5936467100551445,1,-0.7978381622407614,1.0774824748195844,44.16312186172295,0,0,-2.549163696511884,34.29819463745002,82.06432824093301,0,64.66840171417938,33.059400133835965,2.240320596476819,4.242995971301644,0.5873217987530045
