S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,0,2.119294193899677,0,-0.399668904776065,0.7467311325982311,1,0,66.56154126323675,-4.763863562610979,24.02557111448585,0,0,0.25241699952096497,-0.4804448523743574,19.63520639766306,-6.323492282440427,15.098659900195074,0,0.7528029899037103,21.69913663537998,36.592478240340824,5.509274426013628,0,-4.713355165599015,1,45.17311387493249,72.39229652216868,0,3.801315714117919
0,2,0.342687433770649,1,-0.2389463361455231,0.5307153235335628,0,1,4.482816253967714,2.013023924794961,61.09037185097962,1,0,0.5941737399385909,1.270853499655913,29.732438665513026,8.42819703342219,39.87958687386062,0,0.8247663204156117,40.724343336964424,5.1144228487084,2.0416957741457202,1,-6.0005346253745975,0,29.540095665894434,43.095086181347796,1,2.0444097115624786
0,1,0.6435722482632258,0,-0.5133863102578868,0.8248745309069375,0,0,37.78480955039222,-7.731930135261036,58.883837601938346,1,4,0.21034628097706531,0.10935284339079841,33.03807892270267,4.526996800092633,8.651029310686253,1,0.9267300924467843,31.416799063173887,3.6718266323984006,4.424686977929759,0,6.490500462395811,1,51.42990819178806,56.73870965599611,1,1.7765589757353373
1,2,-0.31598395208248464,0,-0.6025535790100732,0.8488133063205621,0,0,58.44080920780284,-4.758320718046614,29.95443504168508,1,1,0.6359115504767895,2.364318242413833,55.824656785275685,-1.576837180266729,39.99372271525882,0,0.19163279098827346,38.78413417773507,6.391043907349189,2.421861002665762,1,-4.6531443865859305,1,25.973031285632274,89.1092686983494,0,2.1846831671731235
0,0,-0.291435147442984,0,-0.5785251660030948,0.8284854766451306,1,0,24.337578732856656,-5.008604120979583,56.896705998246354,1,3,0.20919820538856976,-1.1424456765663764,50.145934662267976,4.316896476677105,5.767255520878287,0,0.4989002167238957,31.63504774334246,36.56374578124756,7.871656777700551,0,-5.398221891315793,1,52.471803596046314,31.667080540122903,1,1.6342621669748791
0,0,-0.4865191302231663,1,-0.28280007505317495,0.30575017451425524,2,1,62.52097936989939,2.7180278287839226,71.04957659018189,1,1,0.35132239600680604,-0.23741342750560163,47.61077485099936,5.360244488095054,1.7589043266184956,1,0.2855836002626207,46.18204974832406,18.338970330966948,3.1821614427962728,2,-7.780910253303281,1,46.55160407245816,19.58567720067644,1,1.5061605947619787
0,0,-0.49013147138120705,0,-0.5962551097261675,0.5155663886969378,1,0,54.02649492798598,-2.6568705238831747,82.27755023838806,1,3,0.22246265870749204,0.06427717582302613,52.642087743994026,5.352451099622421,5.351791588994015,0,0.08585183124127638,30.913310724261013,21.050225182283793,3.1200962738131572,0,-5.968610342226134,1,57.83269590031522,72.6533769382972,1,1.0512754212916917
1,0,-0.9223638375948202,1,1.2539159241409263,0.16583852008315175,2,2,41.18899884225462,6.028357146023367,39.74330400652811,1,0,0.7838484239090228,-1.1304130826616314,56.83469315593856,1.3174053843738207,12.11542661461806,1,0.5632221834778399,45.25972854579489,30.05231269890102,4.339024709467735,2,9.621036745158495,1,31.22848720655015,6.1950862325448774,0,2.3887411169767683
0,1,0.028328795064786437,1,-0.26304820950615937,0.40483772143555585,2,1,76.42150593421421,-4.19000326659805,60.896827560720965,1,0,0.5500775760972328,0.4827092247391071,51.54340958593105,5.17031669722334,1.957344954659661,1,0.05549060782577747,41.315699378913706,32.47509352572405,6.137879499288378,0,9.915232485641358,0,61.083725627030105,39.4185845369773,1,1.6455596968412793
1,0,-0.820342145354155,1,1.0258881527347625,0.44345607958068284,2,1,71.13558412270854,-4.197077019420641,2.0366689730469956,0,0,0.7822265211315165,-0.015720858192778988,48.57836252845214,-9.346093445413867,16.56686666563451,1,0.30785410199456575,40.1328996030321,24.387949926322207,1.9817678383662432,2,-4.542739901947746,1,41.02692688138163,35.57795259363027,0,6.375803914875129
1,0,1.91225930645022,0,-0.6160400814967183,0.9451525151645416,0,0,14.597711834668953,-4.857449078888943,1.9711334953134763,0,1,0.21568896469005788,-0.5717927433976684,20.8165211411345,-0.5064032483806713,11.522548009668057,0,0.306702591124238,46.305311790856365,30.22247552614019,5.062023989183573,0,1.565986343097471,1,43.42959969482142,99.9996859477044,1,6.128997860488625
1,0,-0.24997718893483564,1,0.9555038460075006,0.08154070395568624,3,2,34.02381294647303,8.200081871737655,99.38655050166012,1,0,0.7862312504810899,-1.341816155612232,41.73995795972566,-4.947031617514172,8.895759174405189,1,0.36617796825009663,47.37341327796663,9.303951767048899,6.088145708883224,1,-4.243659432154956,1,23.08940851994275,79.29070408786933,0,2.737553274958679
0,0,-1.164643882832725,0,-0.3784016093261012,0.5805897590740323,1,0,46.97247854473364,-3.91057294436046,95.31602398614167,1,3,0.21828986878464296,-0.6987920327142357,60.66416165267152,7.26843264839836,16.16812323999189,0,0.7591848067252409,20.014275378660564,23.682208794799394,2.570219924730663,1,1.7415352302537084,1,18.000000052669595,49.26247049398601,1,1.4553361257430186
0,2,0.29311283072783434,1,-0.7104382303255012,0.4970094975099432,0,1,76.98893693536318,-4.999564555536988,82.51944860031364,1,0,0.5118593608261931,0.8266989233070398,36.802879225161,5.147214439327804,20.69997933660161,0,0.619476321767283,33.697868854041374,17.618278871214912,2.6558114817151997,0,-3.9754074035743496,1,54.301937903491265,31.778077951310056,0,2.0617206987455985
1,0,-0.48806533132995167,0,-0.3942958107894544,0.8185453927054065,0,0,6.122620686641538,-4.883801069701709,21.573570451510744,0,1,0.2447312602914446,-0.1723794124195308,54.739666650353186,-6.355240153463852,26.875010304188866,0,0.2412647664366515,50.035330784976495,19.805371729995912,1.0200694758603361,0,-6.989195222507032,1,45.79072377959267,99.12645224221546,1,3.786816546050312
1,0,-0.9475602188117602,1,1.6140693263377328,0.09396192127754444,3,2,65.01347653099702,6.676062063381053,0.5871254758402222,0,1,0.9602497260898804,-0.41969545461167185,54.42351964627435,-8.834298014408727,12.241571598957538,1,0.3294925624156097,59.37328964761428,30.47705739533763,1.7786882778856097,2,-1.9888464567497994,1,59.72446966024449,21.75681946315931,0,13.431439630965821
0,2,-0.21268478336882835,1,-0.1763956855735151,0.3785303321738493,2,1,7.553007651381387,4.458566579719054,99.88021299928094,1,0,0.7277626266172945,0.6978014181527539,64.04952727639,-1.0673329812523367,26.634277035039418,1,0.6179115246347133,34.72728362949647,31.86153918267007,2.48793986909757,1,9.36544713629823,1,46.36412161535023,67.32087514999468,0,2.667796041320672
0,0,0.4095246149461846,0,-0.5552947615549115,0.7911248001098186,0,0,77.70552812040142,-4.173969782300347,64.11226208196028,0,1,0.19770285064163928,-0.9165794333057652,37.20793928457027,1.8945751881017934,30.250735577322136,0,0.5055733856296021,5.09935415875741,27.210069798813528,1.5430278111989482,0,-5.310726000151396,0,23.979364351307566,46.592474499492276,1,2.4844900220037576
1,0,-0.020832325224771693,0,-0.3176520829690309,0.8313847010595632,0,0,1.5945528846685786,-3.820591993874637,58.333075259574244,0,2,0.21964619264484375,0.2435244983420724,46.80476921362207,-2.8247084302925227,20.587777609193743,1,0.5266954883488721,27.587369659096524,37.886333144209694,3.4524165712672756,0,-2.476750934238934,1,35.56316480997996,87.81160060951854,1,2.9213791894744676
1,0,-0.8660980952148868,1,-0.11232189765472113,0.6109444530009741,1,1,26.800051529110917,-2.354117970554805,42.516115560001666,1,1,0.45357503287612205,-0.44204610474904515,62.20369009698619,-1.6312230575522673,3.6977141470257613,1,0.597456932184264,60.123061627465475,25.796174589171024,1.6798719876073427,2,1.2358668604302832,1,39.312313827204775,29.117826299809657,1,3.2497700049448346
1,1,0.4124179833788659,1,-0.38204714887566105,0.7007481861567922,1,1,55.647336695767784,-5.382085249882861,18.196419844197496,0,3,0.5640970481920601,0.07558036872310375,34.33203147158413,-8.137145563109126,19.25951109779,1,0.2623010607769876,36.29937668405211,14.6373619056745,2.9892678512307813,0,2.1037589765820464,1,51.93331759875539,45.28600638032292,0,10.73832950452549
1,0,0.9044103020033081,1,-0.24466456612784732,0.7986468816932288,0,0,75.76782632950668,-4.641123952816674,27.572851417982243,1,0,0.2556209093490754,0.69642006373461,24.643509002747365,-6.447239026433844,3.1666703242206173,0,0.91916285302997,54.17229065702615,23.175130914835563,3.422891499179783,0,0.13022100617764032,1,42.33762852604918,84.93847088464119,1,4.9002070865066365
1,1,2.6721527974409227,0,-0.3882579726024421,0.7087774616693333,1,0,31.57835514346076,-4.938864297390966,31.379661448147882,0,0,0.3639453568759162,0.7066652154984863,18.08248674830229,-7.8762018464495664,8.893610845470526,0,0.5539277072624568,39.94772242936507,24.757876088124565,2.2669932447990297,0,-2.7409952014249033,1,48.594229734241786,91.92406327983565,0,9.184710797210462
1,0,-0.26436456541000636,1,1.457868111079398,0.11241558077213187,3,2,42.14097448486203,7.229459921543366,97.82579263491395,1,0,0.9074386379240976,-0.13266962392468704,46.470269643564706,-7.596266780180439,3.134084771765868,1,0.020816323208580567,36.932427637488274,20.184638564995034,3.1414249343799274,2,7.570406963326384,1,49.80753593263215,32.77906731520633,1,4.627544513553987
0,2,-1.3887247946740453,0,-0.6476835427042716,0.5884475034463927,0,1,26.81745859448902,3.5827528793910073,71.69197095428828,1,0,0.4676426484609688,1.0901108215644804,66.85574411773919,4.068298254016046,33.09262797211411,1,0.3607683975787967,38.80403428371733,20.44846654572559,0.8098156934396382,2,1.7497675885617543,0,51.08829042335098,24.481945979616178,0,3.7141089684847173
1,0,-0.41564741485331774,1,0.6108096927799922,0.28424762994096975,2,2,43.17639002297396,3.3030710904792393,38.22801511709871,0,1,0.6450267935842542,-0.4648684972782772,54.51680159831949,-5.756888669111263,19.692368048517768,1,0.5316412965207717,38.382013386537444,5.803315705775263,7.574507401121913,1,-1.512409825716686,1,36.06089542443707,5.367150131262682,1,2.6290178408184026
1,1,-0.402614446651128,1,1.30797104141114,0.11069643151512698,2,2,31.627654889313256,7.728223564523002,97.5470475380052,0,2,0.8619746521419709,0.10164031109078134,49.40297102055881,-0.8133014601432507,15.760445433597436,1,0.12060354362518505,70.75180854565738,37.563393644322495,1.6426388584900558,1,9.33557301154838,0,36.99216342463574,40.582205512362926,0,5.010813797264189
1,0,-0.7484422958361556,1,2.5006357038308873,0.0014097703659340932,3,2,51.2458137461922,9.963078569068454,79.0174834275314,0,1,0.9966607053471412,-0.2753721593953729,56.3074127019644,-6.693963826557456,30.500953346696498,1,0.39194923197394854,31.896335787322272,19.53180445598044,2.2195429355376453,2,9.211220673377927,0,53.688009713701454,32.772852685835325,1,3.3110941169801995
0,0,1.0666512096756768,0,-0.6335549876959211,0.5098045299588029,0,1,32.43646119941872,-0.7848946877160046,74.63941686373454,1,2,0.22122328896513233,-0.4443203314511752,28.559244177635293,3.645752169481165,31.514602951954494,0,0.8003666618698679,41.190214623668325,11.851348682126151,2.5691166064700575,0,-5.909230546088948,0,51.447063787351226,54.733393678613886,1,1.0343672009014733
1,0,1.1969308593100552,0,-0.6351313996410887,0.7517516872650747,0,0,19.197222380813418,-4.78988654252854,43.04508142232917,0,2,0.21949181414031615,-0.5535537740476634,26.971575034323095,-2.4837369290292344,14.117128795124344,0,0.8916397739040559,41.61211461788967,34.10744055445016,4.129980903057835,0,-6.885916696741848,1,24.108003478992025,79.15531731592584,1,3.992911695974761
0,0,-0.013261842048280218,1,0.32101709248931276,0.35719920723823184,2,2,37.00329723683149,1.8576457774292727,62.75074889588963,1,0,0.48816674420271566,-0.6519383881994256,49.144511453411326,-2.209797366319587,10.047084256517731,1,0.5326411047037095,45.45102787741439,28.987676357947393,6.041422153124735,0,4.282545592066938,0,44.13688868848006,8.41624536091891,0,2.887511336341272
0,2,-0.6708420215710899,0,-0.5505639649443396,0.6991067602082648,0,0,50.51459247977954,-2.841241098790924,69.17117268696006,0,0,0.4326310023179831,0.8190565331344878,55.976246895168174,7.6664763741569075,37.04826515903967,1,0.798267254210706,57.552172857167136,34.17742875699399,2.74996726849898,1,8.20439913385616,0,35.527191669498,21.117952575181825,1,2.4754994887973187
0,0,-0.5000122671145907,0,-0.6055001609852384,0.530606854606579,0,1,45.11221529089545,-2.3608635358121592,89.27903491536165,1,3,0.2212181818371749,-0.4699556267561305,56.06585009751241,5.381555391974652,13.243107632680394,0,0.7191680115006186,38.887518088937284,8.11436669432959,1.5791527895023254,1,-1.4053793671203465,0,46.05282523478215,38.34288749154276,1,1.440931967301631
1,2,-0.5861934001186055,0,-0.6621725740471655,0.8486035411271771,0,0,2.1837481567756445,-3.558214530866593,14.505946050191303,0,1,0.3608989737323668,1.3460916423778446,50.77045450012981,-7.758186223135333,15.365468089185343,0,0.04270573898642255,40.4638719511513,16.68500622306989,1.5651595939660825,1,8.083361157372273,1,44.330192352802875,99.93082085950533,1,3.3714662532449027
1,1,-0.646797622352625,1,0.5610310023605009,0.5524448781097319,2,1,26.56329773892054,-1.6568810263952276,7.681535976827219,0,1,0.648524230109079,-0.04709065070750686,58.55743956330841,-9.092775890228463,6.184674759209883,1,0.3494091378328207,36.455790472127845,17.039873459228975,2.0764376780621374,1,-1.838479369423192,1,37.20656609382392,15.54586219658649,0,9.71342049537902
1,0,1.422359816165545,0,-0.45595944112250486,0.710907511434979,1,0,50.83271818571491,-5.446344892116146,27.75655055027601,1,1,0.2915322226407529,-0.7471364982730154,19.9441020277536,-1.7144465378969809,6.3555073369260695,0,0.8673526792392559,75.33575770031463,11.181179257803478,2.754432053763398,0,-6.332175802964963,1,39.537050225522805,70.58250915670028,0,2.4506743490925555
0,1,-0.4746483187074381,0,-0.823538823875185,0.7183806148810553,0,0,29.321685934130457,-4.893648786748901,66.71984551726143,1,1,0.32730103663359084,0.6906689324732433,50.4459379029316,-1.529899725458856,38.90329835806305,1,0.5036732593751114,48.78372289646569,26.014031698568445,1.6139959690812884,2,-2.535015492011232,1,27.647930510240528,38.36127458911836,0,1.1878174807374686
0,0,1.52428938802317,1,-0.27390717091702355,0.5926723613921341,0,1,79.91911180191714,-4.963563852626647,65.01267119342113,1,1,0.325673140312637,0.016691829818792744,22.72425746461402,5.284604419504168,13.916638678179165,1,0.8160472956022004,34.64433961130301,5.213750533084916,1.0726636947074826,0,-7.097372210928995,0,60.17166687320889,15.644864411061826,1,1.6873480548305126
1,1,1.6910090469730021,0,-0.483791831153447,0.835097687506683,0,0,37.52960590597429,-4.551455906442472,17.671999038573365,0,2,0.21983623422706056,-0.19684717157411627,24.541387249161545,-2.1823365924193254,6.167465430037762,0,0.7888704474824227,41.59903051824108,17.84572549759251,1.2308442543494724,0,-1.941584153669318,1,45.44348900708552,99.5922157989749,1,6.9025113898527515
1,2,4.2601867155920035,1,-0.06686102897277313,0.7734087071481375,1,0,55.58866990779401,-4.324701768834438,8.424437428390213,0,0,0.46605109507592757,0.6794504086873415,18.00120499197249,-8.49907664817811,32.21477537249575,1,0.9746737369686551,42.0636318082106,19.018975153516394,1.6743876529423838,0,-6.6422556885671415,1,35.89374497806079,98.72481588884821,1,6.857134876092472
0,0,-1.6335562170524336,1,3.2124796705922054,0.00013969431495747253,3,2,29.370862913144947,9.998054265469381,55.51750416992353,1,2,0.9993269619696811,-1.086592482097903,67.38792660669442,-0.7712846342131954,10.611770314096631,1,0.4999298395494832,60.12211836984585,26.530091554450088,8.227998473013876,2,9.999872324013342,0,40.15240823223078,4.0670352091525865,0,1.818380117827031
1,0,-1.0588795209842647,1,1.2152260130945298,0.1542125992321733,2,2,2.054408336378901,8.51376665188321,18.09748547594564,0,0,0.8665675435207543,-0.6164195010936864,62.02691197344405,-5.037111459463036,5.45360572026212,1,0.0016167300401636053,17.023310248953003,19.66573771708861,3.05436415401513,2,-2.969125836415203,1,64.97771695804819,27.3506157868336,1,3.7271646794638684
1,0,-0.894536780738037,1,2.4117824690374574,0.03952494106467108,3,2,43.35330072810401,9.01662666628927,4.3098507948888365,0,2,0.9850995480776747,-1.5068979226307062,59.33563354652638,-6.258673705572294,8.6700379697879,1,0.0052209094388863675,33.94569583166827,19.238994650033142,4.194980257727003,2,8.261232708983723,1,37.96581134497059,78.01364331585852,1,6.138121456371952
0,0,0.5200275486453976,1,-0.32299678518209296,0.44145096417519536,1,1,32.74280136853867,0.5873689123631749,56.71618750699913,0,1,0.20525347566586405,-0.8247156929883767,34.969394350164706,-1.9760793546016036,12.641690620274392,0,0.4424127668886006,37.975185223365486,18.96453478202795,2.7064495590869453,0,-3.8380523753936053,0,54.645314346768934,6.089754632760991,0,2.5553161356836993
0,0,-1.0599479998593144,1,1.713237658480794,0.0010860679437073584,3,2,16.926969632990044,9.989721813730313,81.13280612072693,1,0,0.9578148237848558,-1.8918102335918563,48.231630414602094,3.064523795821138,5.451778043974924,1,0.5558667987868829,25.8510544685557,20.855598455373414,36.465184933262044,2,9.981330750500277,1,54.52297262375636,51.7359208603561,1,0.8684796221256621
0,1,0.28109552857215003,0,-0.6522958290487654,0.6711834357790534,0,0,8.975713447165386,-2.768566926034641,77.10215261095496,0,2,0.2927251587073491,0.4894557471682114,45.60226080531177,9.032929948677467,15.797621224980302,0,0.898149017291536,40.563650673010486,1.6220576608691961,4.409685606233129,0,-3.696049041731091,0,52.884989757424684,28.65191121807098,0,1.2692769264924895
0,1,-0.7050800579101069,1,-0.5944352612987104,0.3951453314791463,1,1,26.94547793791169,2.06937663347372,88.37893158260374,1,1,0.6257618311005342,0.24659021558562205,57.87924820057434,0.24088868270440145,27.85663430560888,1,0.3777497011108194,36.405085548918386,15.27762524355403,1.5723779414437322,2,0.9146964496577947,0,51.261276807739016,37.67658858044845,0,3.3329159326023006
0,2,-0.5310624682645723,0,-0.530600642266067,0.7109279660441283,0,0,29.901754878271905,-6.31043079155183,80.39644820518181,1,4,0.2509242724427214,0.6681354791451963,56.449277961905935,6.243421311685392,39.941566576700694,0,0.6895664943160085,37.44445825040759,26.35471886250845,2.413006461989633,1,8.091531600145242,1,18.523432408144426,28.37702533504942,1,0.9983342916251265
0,1,-0.06298612034200272,0,-0.6685842440612558,0.691163193206817,0,0,17.70598468431433,-3.262645375191968,88.82646256871922,1,4,0.1762738137067985,-0.11983331885072619,38.00754187766282,6.253428326030885,2.5122836956475836,0,0.4306956471320692,37.45779044214768,10.928911229594554,6.048942609725113,0,1.97182995169522,0,29.656478976700587,17.778743444508134,0,1.0697347330718971
0,0,1.32149916245136,0,-0.5798367896000094,0.6448497762117776,0,0,68.16782472388692,-4.933624449575986,0.9431937102887533,1,0,0.21366506415814712,-0.5870155818403919,29.470191766872205,0.45064555038810283,11.750470395490462,0,0.8644539194295522,69.91990399846782,15.894568064768366,2.4908914058974867,0,-7.07900896288006,1,40.49696592445741,12.949563975158668,0,2.631665000286182
0,2,-2.3254242338739277,1,0.9500925552116,0.15597012151958278,2,2,13.920466838120987,7.628870971979147,60.846663007510614,0,1,0.8866550211858296,1.0026079835168813,69.84617966773348,-1.8334139857489244,37.348903182271684,1,0.04752976529869407,41.30208088445468,0.2783790447188661,2.8504902453096266,2,-6.480199837502426,1,51.098024209472705,17.359333069474985,0,2.0664823918850184
1,1,0.9771201751513646,0,-0.6182480482926414,0.841015932522776,1,0,67.90189511246928,-5.00766220200452,19.417891112151224,0,2,0.29006374000985924,0.1266152756503969,35.28612029223666,-4.486405057119711,33.18117889451578,0,0.5120886808135906,66.13864686014375,22.661890288765708,2.604239067661566,0,9.124031409192867,0,40.05143216174099,95.85390715838213,1,3.9127119442108538
1,0,-1.483593035108859,1,2.180757358513706,0.026322801325909972,3,2,54.327511609218995,9.182341020341994,44.068068236093,0,2,0.9819238766627179,-0.23583177437856492,66.72478345230064,-4.1023347438778295,13.565708783666508,1,0.205757566827106,38.471870511377006,18.299384536841227,2.2704222360506523,2,-4.106347270100928,1,51.55303388314436,33.44145699720005,1,5.811873462081473
0,1,1.932580634157305,0,-0.487511360526475,0.6960550209160976,0,0,17.252466429420608,-3.5276488274877913,64.65650469058775,1,0,0.29366059290225144,-0.006582759726626902,21.62033887447094,-0.14006410886812937,36.78585146766434,1,0.9520116682109538,53.84657943975568,9.92212147122472,1.0273306616862592,0,-6.4627653951324335,1,46.31987435186194,18.341204388838957,1,2.871586689863652
0,0,0.3691922035147703,1,-0.38840521041703974,0.49301847701116486,1,1,50.18473066481305,-1.4321863841604845,62.1664431108738,0,3,0.3211606492967164,-0.9766134977461745,47.987484436561374,7.858062646593677,12.348937010739103,0,0.7127126442677201,38.321670945401245,15.278787281199426,6.807852356156321,0,-1.0085960529130933,1,35.24649315122821,35.27016341988366,0,2.384725382783023
1,0,-0.6233208218979461,1,2.5639354158334102,0.002942271278512265,3,2,32.92069950371812,9.961819372717457,35.517274147804926,0,0,0.9859850996699748,-0.5119718354957989,60.39542210920017,-7.378158054411349,11.742227892561187,1,0.40825716136626333,44.935347661773946,28.85668191449505,7.742245144157862,2,1.8522867330462383,0,41.022858173406604,29.996563680019506,1,4.307919923492333
1,0,-4.9646710658303945,1,5.65666487990023,6.409837660648066e-10,3,2,55.92543392373153,9.999999975545396,44.76095245729512,1,0,0.9999999949907694,-0.4995988900513213,69.99999287142822,-5.489725055108311,20.369816634950855,1,0.03388960260063667,44.433688991377394,16.576106656137487,3.2636968114294516,2,8.098514847527621,1,27.54415660504001,23.61052191400242,0,3.876855386216406
0,0,-0.2955385679777906,0,-0.6783400929868316,0.5189347784782236,1,1,71.86189536286105,-4.282967170935217,38.505597366027075,1,2,0.2172607307791538,-0.7409457897003704,58.66826354904965,6.943032394903653,12.316576326501977,0,0.14803189053847876,48.41022480631429,32.404836565825015,5.667408699915995,0,4.289930416703001,0,36.62158784637549,41.384751286248495,0,0.9289329062701491
0,0,1.0254773727130329,0,-0.6798768880879961,0.466655398216008,0,1,39.376990087119175,-0.7315398463753944,74.52317385688042,1,2,0.2308181174933499,-0.8524147619269735,37.0627531436111,7.808491316253065,11.580331633423073,0,0.9714049172166757,50.22739618892594,29.71962443067023,7.857560263319746,0,1.2820870351897504,0,30.615082236754148,40.89648913764351,1,0.5471993060848067
