S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,0,-0.13907961125737814,54.192893242961524,0,-0.8513384382672768,0,0,48.18615664132765,0.33235135233354973,0,31.168638627086644,0.28637906517947276,1,40.651016075883135,0.7305588882889963,32.279267453483556,-1.1549609093261075,20.67927396121636,1,0.7984645375002483,1.442759747050474,0,1,0,3.4374084902644615,29.585952501130095,0.9809887347886697,-3.848747661153185,8.71202155133431,0,-0.36386343552261974,1.45328450072251,68.33899174551934,29.34475363317623,0,-1.4161837765033436,3,28.13573509689554,17.017809079547312
0,0,0.32941723231566195,57.80191730289281,0,-7.2783626273823625,0,1,40.359621039639535,0.5033129553458133,1,34.530933711517264,0.18756393455343973,1,38.732461999243895,0.8469925911117602,27.978714759008014,-1.6563123489228893,21.015658609722728,1,0.08657751880684317,2.4917748856323096,0,1,1,2.294468340359792,33.993796585828655,2.7807779498861653,-3.305991554638899,10.935039278525602,1,-0.5373176110487592,5.352826771614875,4.839876737961606,5.798155810399636,0,-0.3715992606316594,0,88.95775640486964,30.964723622218333
0,0,-0.03200677916342302,43.80430443170983,1,8.155327991963706,1,1,67.9077605841269,0.3474776019910929,3,68.21956977227138,0.9213639492860108,0,97.99232452396429,0.12116087341061471,78.12659071414565,0.6520972698834882,44.57489857865987,0,0.22550418019092106,3.9224428847041803,1,0,0,-2.6539145066850134,2.845654741443091,1.526807659381907,9.051640620466447,27.9609043672405,0,0.28284189332384924,4.633355347052763,10.625256475195597,59.854896019316705,2,-0.9849213004086085,0,54.32548613022633,12.630656931988899
0,2,0.045991722384498314,19.67717587984358,0,-9.781781793376371,0,0,33.35097421121393,0.7134196577027206,0,30.373084547583602,0.3102873439892563,1,23.29133568268495,0.5531182660536133,16.33922900134202,-1.6830696433155599,24.65999820572361,0,0.26576148233160696,9.017450677544737,1,0,0,2.3975045410490488,39.98634708638651,3.1465785649764895,-4.959037589775807,36.511552485485424,1,-0.3861386238854568,5.69017746637373,68.7754338602814,30.216183996198332,0,2.819504367119606,0,52.14007511440296,10.352214948373835
1,2,0.033460529514621286,61.19386524583479,2,-2.7059673622138103,0,1,27.960698344704632,0.22718421532739674,0,31.619902643636394,0.2749202461657511,1,29.411987312316867,0.7120760708805032,26.0386214991168,-0.8668935872046964,34.02324057572457,0,0.5207319476572189,6.186445812330831,0,0,1,-2.6575209686598145,4.559584669251972,1.0360042752495926,-3.0088708650635176,37.195943341126934,0,2.106490358019551,3.0767462351931636,56.04745049738382,5.045471355923736,0,2.014716245243345,1,75.35547698310747,21.692716123416783
0,0,0.12064575732791108,72.88879807342799,0,-2.0063412195724686,0,0,27.75099829664909,0.3995742334639606,0,31.43463477306981,0.3647440122926279,1,20.402782740758816,0.8256271032219324,26.602907101088356,-0.34098152573288193,40.95008639127662,0,0.15684620708275993,6.240049702086772,1,2,0,6.493946356256494,33.37667246540862,0.941539997002491,-1.089035850363059,11.561461147544573,1,-0.5643232546786663,3.4569142032490916,25.695042333199428,22.18645564190828,0,0.18916689972463907,3,69.34576183961411,20.263791782123906
1,0,0.13480060464028187,36.99641992538267,1,-5.443676909951956,1,0,31.105878399588082,0.4835345504916571,0,33.20190636982123,0.32089119988271486,1,20.544973637779933,0.6163940665379144,17.996212948178048,-0.0643832855116187,49.46654609396991,0,0.9286413623664015,1.618715093533581,0,2,1,5.503518012635446,29.268694887338246,1.4164610321783346,-2.4319313203467274,23.16206088325805,0,-0.4713635174988456,1.1506997088250226,78.57067011916337,97.84852434456319,0,-0.23692444735628745,1,18.778776619486486,7.418232816133483
0,0,0.6213637065562918,8.952695681290015,0,-6.031543891625639,0,0,27.534975110653825,0.9996432511025892,2,25.767117872194152,0.24154602082396515,1,36.9901878202336,0.6592452022463108,34.834806436664614,-1.4784479901678147,33.36641772430208,0,0.3265199473433057,2.741153833029946,0,0,1,5.403900919271065,15.54978883544214,2.2256692711150032,-5.795411844608197,7.769530413198453,1,-0.3144911198739407,4.803939702884993,68.0193946943248,95.0396559035515,0,-1.555321643042029,0,35.263255424543765,21.410392192121538
1,0,1.5348770453402467,30.687462894415507,0,-7.753729841745683,0,0,33.015336317053055,0.333234787865197,0,31.094661476548602,0.25958270004838246,1,24.577156550817946,0.6246495285597801,16.975669764056043,-1.0165091856036776,32.202073024778855,1,0.8065296216602347,1.998122166331409,1,2,1,-4.44792310697555,22.315585522924387,2.484343297006085,-4.645375503373554,6.898007860501503,1,0.4881130046221619,2.224942991887103,46.802403047048955,80.60472957863078,0,-0.08016068744054856,1,41.549862562852816,33.83442423840346
0,2,-0.0034789362543687155,53.682190214341375,1,1.927030423332452,1,1,33.98483233713579,0.5199896969770633,1,36.190357662582365,0.3400120687677397,1,35.59575228300943,0.6881916200679217,28.355883456375,-0.27562865111758184,44.64699982440062,0,0.23965242380579793,1.5888514790087438,0,0,0,4.707368459573944,18.59413698731241,2.2689614685720034,-2.0212643363085565,31.15415367919004,0,0.29743215805350576,3.2243991318147547,30.481666961727786,33.93189943334591,1,0.3944613489976392,1,57.510750128394385,15.894486700985546
0,1,0.3240908571240359,32.55236725698214,0,-4.5134201093922055,1,0,31.400565596595612,0.7554849171840612,1,35.188937610027224,0.3121359226164431,0,33.56330708588814,0.6190205263590755,30.703231109273766,-0.4428513875689489,41.81966500248252,0,0.5039779944503558,9.455296952937589,0,0,1,-2.365031031972448,18.369464296530012,8.161856015244998,-5.386792953895462,16.46631278268616,1,-1.2640621589430545,7.72946572837143,48.92555091634541,63.79301112995688,0,1.5349159349057944,0,61.43516071153271,17.847456765104972
1,1,-0.05867843735653842,4.4729069841061175,2,6.919769125021084,1,1,66.05175420293756,0.3981623458449517,0,35.9958610551987,0.9897701035205785,0,69.7037243613662,0.005602753707306507,39.962190991353516,0.7558699212392894,50.45187664420698,0,0.3178201437288182,1.1392982970131726,0,0,0,-2.9650669234872034,4.005642935650395,8.095465860562015,-2.6585799418314684,15.182189250496709,0,1.083487566032759,1.1608462339375192,56.47774733883728,85.09431288230897,1,-0.07987264248174797,2,50.562066672280196,17.012378554899165
1,1,-0.0718305444439082,23.43147200556559,0,0.6060801310984409,1,0,32.83961089833261,0.3986606034372576,1,36.3607795639938,0.40692149581535497,0,32.42291783100198,0.42039508727893565,26.895745135739748,0.3157928127158855,59.730978564246314,1,0.38437524527536193,5.7509949487647125,1,1,1,-9.73814044349189,7.624197304291189,2.9280717115967554,-3.975226101828186,15.965159135479414,0,-1.1463077880599148,1.9516843050323769,8.826516873038353,66.79919154434037,1,-0.9514117921237963,2,45.02915290481629,17.013111288356825
1,2,-0.06537866326935791,4.314438602304889,0,-5.599976015131423,0,0,33.3838444071089,0.981176189711223,1,34.148084958757394,0.28177866861027084,1,25.483886763524623,0.45283653440732946,21.390593446982752,-0.6019250835619918,42.353578085817276,1,0.9707806284760061,0.7767287385161337,1,0,0,-2.7154193451133537,37.96291288476136,1.2407557588875062,-6.793081747028524,29.09992765741083,0,-0.7813681061824208,1.619812100663666,61.63469788975001,66.69970404130802,1,3.1261787488816655,0,39.086316200691385,15.232778671300846
0,0,0.24816919963924744,39.246701231110514,0,4.076777070225999,1,0,38.55174414049116,0.36902556806156483,1,31.933076871646378,0.5025041577536976,0,36.95702815292058,0.47352970844433667,32.96725622493951,0.40874148299614455,54.526789942020045,0,0.3098117785229819,2.4151129456865466,0,2,0,-2.7814168955599117,25.783224907006247,1.343799505996434,-1.9416075357975764,1.9089859958902378,1,-0.5952648444903217,3.9226161648603597,21.511631754281485,54.40045138260881,1,-1.7408073894395588,1,8.826814947552409,19.868061182311664
1,1,-0.278154339066846,30.011373162947656,1,1.792606314516851,1,0,49.78356997275684,0.27931017644252665,1,31.320213522913384,0.4444305182352284,1,44.318009631890185,0.3892439677054228,31.64401000121628,-0.522247779909159,30.414684966472805,0,0.37888432601123595,8.016797389387188,1,0,0,-4.910496078359854,28.973993593740612,1.7420009662177434,-4.183790402346215,36.34454102316254,1,-0.46551775944457896,2.8671669203831476,51.014294059981154,47.758365346312715,1,0.8914434518630139,3,18.089328423278022,11.650553549625327
1,2,0.005236496473337224,20.175475520674237,0,-2.6237630017519287,0,1,41.63988300607012,0.3612786340466475,0,30.42860288111647,0.3249503193518334,1,32.32778134258755,0.4766972690006453,20.7706494591772,-0.7748686693627884,29.97303559545843,1,0.6802228150995002,4.921127696453382,1,0,0,-3.748831240533974,32.00045663967814,2.7655986500168797,-5.198577693507663,26.789320812213138,0,-0.6075734067657609,3.648231533808225,16.31891100928589,81.34839285587472,0,0.0651191296634945,0,66.98443213566098,14.044124415819432
0,2,0.07700766884373099,7.645987042701403,0,-7.282210280846431,0,0,33.55315036928728,0.9526397779071676,1,31.89946418345556,0.29094883299843166,1,26.808530428526588,0.4590465329509037,24.056386249343205,-0.8477364469190133,39.58322108759442,0,0.4166403355928732,3.325602973054755,0,0,1,7.301555610486265,20.71996836271705,2.5302887767081215,-5.5811191803660805,23.31425914843631,1,-0.503219801943926,4.1410047692060985,27.911053387041722,94.8189113763383,0,0.9482353077467324,0,69.74688746562565,34.84451588607273
1,2,0.17675181295780482,67.80433487700465,1,-7.320030061113711,0,0,36.84993487920828,0.2570159321340296,0,31.274320907886313,0.27838051755019155,1,32.2742352893109,0.8670054219720229,27.684756536019144,-1.2513224683612993,22.875209175304757,1,0.7620832057461714,3.8510206238288838,0,1,1,7.630581697310294,32.5294403160148,0.8769874645994944,-2.6271098698192112,37.86572621798867,1,0.8662258390318947,2.1372420719324245,65.05977662771645,70.3999975013094,0,0.7122604387158136,3,96.60970168902982,18.0697815391935
1,0,-0.3151987095611019,0.6997435359294757,2,5.426071989616748,1,1,67.18862847119814,0.2638060921363498,1,39.799636826326314,0.9958052152695659,0,70.29551697641855,0.0015183359120451434,35.97729331648317,0.6826937176118376,48.467669149555945,1,0.28197295909725284,4.020425097401533,0,0,0,-5.222566551938136,10.564066129178261,2.1005070886449446,-4.775157404691372,3.855430993287823,1,2.087847635534121,1.3348056157468051,76.47780727202912,84.1761767530509,1,-0.45952343512550525,0,76.11068151543381,27.22007875617386
1,1,-0.034158790415086286,49.998375123000436,1,-2.832379601207121,1,0,28.514833836883327,0.39597533511909017,1,36.30848734853962,0.30764350637177273,1,30.379545771795108,0.682793450150143,27.81514797067367,-0.22104711207994923,46.74965303366382,0,0.15438845065025314,0.8495815476501076,0,0,0,5.710337522457207,38.582263801881766,1.440710847292195,-1.9652465933114485,24.748062014929275,1,-0.3118093211927229,1.8872825309671324,53.27220801613005,28.43416515092799,1,0.10234403508901417,0,52.565453624840956,18.693959437992344
1,0,-0.5118903344350207,32.28223331003729,1,0.6180058314013657,1,1,57.76411837881665,0.3521125054138173,0,33.04574873695955,0.30502619736586095,0,46.431545038274756,0.6455173194987103,27.525777703499514,0.08123888783799145,33.46858694195675,0,0.6033665679247506,0.8100106208125469,0,2,1,-5.307772082423603,18.69475549765599,1.9696539229328307,-4.431522987794274,13.310622002985157,0,-0.19953085057312353,1.2733253459149592,48.01067370028217,80.27009104957621,0,0.26439841115862045,2,42.95399208722746,13.712257891820549
0,2,-0.18632711905680543,56.54548591474296,0,-0.32870954222771154,0,1,33.08475537893183,0.3341087808334122,1,28.458210123568485,0.28006808075478007,1,36.09633014151209,0.711317917837671,31.79500814832604,-0.7491389686468936,29.84506847480601,0,0.4353785872145868,1.7689731713865386,1,1,1,4.2035696307900245,27.525093707683688,8.953716096543785,-4.1983778264684135,33.53245863601044,0,-0.37361086207968014,3.4110282813025674,31.74622892207424,18.815413560403854,0,1.886757852490212,4,12.740324826821581,17.623603114112875
0,2,0.05546369097209615,49.05871409163102,1,-6.154833542233637,0,0,29.117557653154954,0.5903931296462843,0,30.690345456308055,0.2787463305114162,1,20.291895691960914,0.7117295738150519,18.731255636615096,-0.7233542088468194,35.363138951833896,1,0.41337403583415827,0.7669819808206849,1,0,0,-4.567421123445532,37.72637698809093,1.4511170187183786,-3.52562386193836,28.87132184119581,1,-0.10663920083670217,3.99221765598523,1.6833866526679087,1.1163737019331543,0,1.672073579128103,3,89.82682189497343,23.092035507621862
0,0,0.11879334244733576,56.08035828815194,0,4.867703128315664,1,1,38.38915997165476,0.18639272334538354,2,60.333119219519304,0.5523374097013783,0,61.04183754481616,0.5135941772518646,52.547270346253455,0.47435175378756766,53.966293228050716,1,0.25777343383767604,3.993463985262172,1,0,1,5.88466410508499,8.59746815656554,7.756320055543884,3.3969032546818756,10.16065012761815,0,-0.8489874582363083,9.967313104639082,15.20177905030685,67.1777078125535,1,-1.5773141953825829,1,26.041150250384714,17.203854313060877
1,2,0.11966125481365647,24.94481438472181,2,7.41040865487059,1,0,61.74381716545735,0.1659355234236411,2,69.4937876414168,0.9728219097590542,0,95.84846559244133,0.020708613970193912,75.29200830960411,1.9771921039486533,68.1272840563775,0,0.4086238682910106,2.4303640851838972,0,0,0,1.761448303376456,22.56495661606852,1.3000966397012172,9.042647468275241,38.32505725254642,1,3.9397536432894342,1.8212566341020129,31.117825281421144,98.25354434338081,2,1.220720240844472,0,57.85088038959548,0.0019005781447267722
1,2,0.15666323211024616,11.367300403570159,2,-3.9322043738846233,0,1,35.058853532977054,0.36491546616536474,0,33.809596913179625,0.31182540780336276,1,29.63308224388399,0.37259377134516625,17.453533311251277,-0.5836086741042756,38.777502845049355,0,0.8186234885684394,3.023121140778889,1,0,1,1.5604671500245715,8.771638481075923,1.2200534392200104,-5.513539585771799,38.8028627952679,1,0.43076459722742044,1.9557082979613785,15.228998905901916,80.57631977867334,0,2.946171490446627,0,31.96274485743419,19.919330381398737
1,0,0.06052370622770987,28.329793214360024,1,-0.3672085373891072,0,1,58.79299005308811,0.6678437298207986,0,30.551320653709062,0.23509033752506436,1,43.5829136478321,0.6915723408129083,27.75631628371397,-0.4594108050983171,27.11444288838228,0,0.6816047058633284,0.901887160683763,1,1,0,1.276389255134763,36.6759605220816,3.1467636119429914,-4.85161762360975,8.81983089549051,0,0.483985209039975,1.552660309172741,55.4569116009521,27.638135445757484,0,0.029299892053480537,0,59.186946431167684,12.489679934102739
0,1,0.06464035724421895,57.052231490130715,1,-4.464238581260127,0,1,31.326547650093545,0.41219670751207405,0,29.49373438388014,0.2841661948702422,1,24.203863177402567,0.7731956591616802,20.01785835927962,-0.9452336620378895,31.0379614930426,0,0.19110362764199013,1.8697541254687997,0,0,0,9.350673438473585,34.77493463070604,3.175691834328001,-4.270237383207882,23.148803379057213,1,-0.015260894980324971,2.9217101384212647,45.9403657728231,63.66015567838862,0,0.14074774493366485,3,96.2876818265431,23.780962962969628
0,0,1.5127086945177954,51.03153397429831,0,-6.746149424014897,0,1,30.905382038263838,0.16889204556356907,0,36.068617009756395,0.2555219783233704,1,22.949436744357676,0.7206886258756937,19.410379056844008,-0.7737099166880657,35.56124760800323,1,0.42739429632073184,13.0665109818229,0,2,1,-1.5470626783199606,18.953678310557653,1.9489913367233689,-4.502061924309279,10.059444116715156,1,0.15985523265621063,5.6603901482752095,14.335822921280649,54.520818812128816,0,-0.18447179485963477,2,69.80320398965884,32.347611929303284
1,0,-0.4691701613361661,11.45026529961116,0,-5.471053524391754,0,0,26.82078405811609,0.9394392700538094,1,29.923129427182367,0.25445428973161277,1,19.68513333393037,0.5849532131372662,17.376550053758926,-0.22245356449453038,53.28372539627648,1,0.9230723088239563,0.5624490967594147,1,0,1,-0.04108143590606694,27.56526322692914,2.567143691166867,-5.337513636706533,22.52964717708792,0,-0.7692506657825079,1.1620129348118964,33.18905548926273,61.09183670424751,0,-0.5530179416732443,1,73.96280512648093,20.397460378664682
1,0,-0.27400056165778963,1.9468472705065798,1,2.6932096914060093,0,1,60.96312349120754,0.4958625606712372,0,30.0270905579236,0.911632050242819,0,47.632621691627534,0.02270597375775807,23.396342336123404,-0.16238732980391898,33.719392178732335,0,0.8240123185307051,4.715884233964179,0,0,0,4.846593821961424,12.113214080119501,2.0175092213693833,-5.460963488441126,10.87837124978096,0,0.05574873308228289,1.136916078829772,69.84561942356888,53.50276168588503,0,-0.020002038274419435,0,34.65002506098447,9.75895270658614
0,2,0.13515481026157483,40.74317478551664,0,-5.379000560743585,0,0,33.72937997628435,0.332419651030905,0,30.80241895407763,0.26187963662611946,1,19.712330148671104,0.6177210127848398,15.103621552978863,-0.9826369165256056,29.90805169607789,1,0.6598635187948451,1.654802966310072,1,0,1,2.20769423480559,26.818253779143006,2.484300534891956,-5.398996429692943,32.804069060340446,1,1.6572151630626983,4.028539224969948,8.675852955336607,50.94527848873992,0,1.8342794934912336,2,15.472843110326012,18.582806311460576
1,1,-0.08891460325562284,15.19171482093267,1,-4.411832036568184,0,0,35.232367688581746,0.41035068304108313,0,29.64647175449838,0.33891605525699864,1,30.196237049367312,0.4100838553793358,21.794104863099815,-0.5230460140106742,40.03211035344769,0,0.9542451185458349,2.0114796718527,1,0,0,3.7952490487671753,30.08715363496668,0.8554559396790102,-5.461519556589741,32.349201601427815,1,0.0770496482741616,1.318422490594303,69.26386993722122,84.11727071549033,0,0.250939033567106,0,43.32797632881649,17.15717617126947
0,0,0.1838192566962404,77.34025095460929,0,4.872038838897009,1,1,48.139133532963136,0.8288672429359637,3,64.92350744749484,0.38950529553305674,0,79.09590554472774,0.9078768074523333,71.22270856241701,1.0626509634163697,58.8697179260124,1,0.31971801337492145,6.518912407796075,1,2,1,-5.5056468838506065,17.622959222978107,4.070654574077014,9.255251215453487,3.2536276178749968,1,-0.8468277692297264,4.971930851066287,62.567011559429766,7.794014742381466,2,-0.6942787327545568,1,4.630806087730805,19.43710370924052
1,1,-0.025236011577631716,70.3512589708592,2,1.6733122250640786,1,0,47.46467706543124,0.3600747926522969,1,37.95591287081575,0.2862135515038642,0,54.0769370899285,0.7828123973496375,44.01818011157343,-0.10776632100524501,36.19977244022957,0,0.263917869291974,0.8663989861520127,0,0,1,-1.7334143928077665,2.000500625791186,1.0816893049569438,3.0103011896021172,35.638044734451626,1,1.3681888143811316,1.43651426417372,46.30242384293224,14.061300309647773,1,-0.14243418862844434,2,29.578214190614094,12.539645441690276
1,0,-0.07472184755904891,64.28846712075776,1,-8.492205968694392,0,0,45.84395578477279,0.08866508439793463,0,30.71235988139836,0.2959259200545075,1,42.28625938876939,0.7508607913895353,33.0342036903001,-1.8486986697957106,19.283747410645457,1,0.9999912725741591,0.869828232627746,0,2,1,7.460980561839037,29.029201761277093,1.6127913930181628,-3.4250787120193067,16.470428240399247,1,-0.17432947852542793,0.3114937445727914,79.45117348814279,11.456904587802569,0,-0.7699376171456105,4,57.534386937668856,27.649316834026187
0,0,0.23315532134899533,67.38102907946413,0,-2.593190187955752,1,0,29.256389103200377,0.3291198877347762,1,31.031697371063444,0.29704872934766746,1,24.097228548110095,0.8472646925065935,26.190805343284282,-0.31278019701813203,41.668488863996345,1,0.28709713753541855,2.9866137909467017,1,2,1,-5.136704296327834,36.09980731574246,3.7078624827903055,-1.5873111423775743,5.312747113347309,0,-0.8264588238634795,5.694658524510888,38.60734658953654,1.1696213492946916,1,0.39700095814358644,3,68.19403213548117,18.33161530629553
1,0,0.5057606035002848,41.50325489818255,0,-5.181674228011781,0,0,29.217132103091068,0.3481962363114657,0,31.341233601391615,0.48496794527730197,1,20.275862588676922,0.6066769985313787,16.09652001544328,-0.15673116681469687,46.67352848207205,0,0.6425867770272187,11.079085118824633,1,2,0,-6.2436240665244815,8.309023767865229,1.5434491266226142,-5.4916571614125935,5.974028671122513,0,-0.26381318272241655,1.9115427415674173,44.67991955053934,49.461198689823554,0,-0.8249918554966539,0,84.54830124718208,39.99876421863932
1,0,-0.7640323037025398,10.151334681444272,1,1.7323184617329588,0,0,59.226202023235516,0.23077584054494837,0,30.917865740961705,0.7189125097399132,1,47.85156696385439,0.1347945549585456,29.01271820532547,-0.36207596626461763,30.869869879636326,0,0.8283158780623914,0.9665875909582875,0,0,0,9.275709686510815,23.504762938610384,2.5108071068428877,-7.395059796986137,2.217937029925725,1,-0.560900468849102,1.582493557203512,50.10575300788305,75.18714528333442,0,-0.47901517953362704,1,54.40525652752972,17.430857113225407
0,2,-1.561657956866063,38.98444255245104,0,4.485981753558848,1,0,30.4140832347602,0.9774739453621832,2,31.845887171330027,0.4001639531820799,0,59.33294581169783,0.6621135956555058,59.5560980194735,-0.2757840251502768,50.80384171355844,0,0.377143147157024,4.359735552772681,1,0,0,-1.1533909775047473,29.57162410028716,18.972647419993912,0.728994985813765,29.48988524358155,1,-0.6869434024329821,9.550004017360026,38.33514265435622,49.99340334541825,1,0.7846201279586724,0,30.405271557824754,14.015977017212833
0,0,0.813579954398977,54.18609841372445,0,-3.8127027414454613,0,1,27.448873000193522,0.32084448711874003,0,43.81093415159479,0.30874190313389055,1,19.770408131790834,0.6971475384064657,15.924009567415158,-0.14899685286665007,47.09839108716069,1,0.2760818736490778,7.897564085449962,1,0,1,9.972331426765109,16.001227988183636,2.082662137815988,-4.392359552566443,9.473112636004636,0,-0.5771063448255094,3.084337489741853,62.793592281864285,72.8411912696682,0,-0.8390999181874759,3,86.96743878011053,28.722004384374817
