S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
0,0,-1.7243772922903347,0,0.9527213690540568,1.7344192975328585,0,4.805073146024537,12.70243882237029,0,1,0.8224693247088406,1,25.578664824803532,50.9286701282094,0,58.69060361133217,0.8532735871523638,7.17934773245474,0.37327867359722944,55.37572669667745,0,33.309630675592814,28.619227293112345,0.4499488762694436,39.158611739571825,3,0,0.9309841277931863,0,84.88722537878743,0.963256844208563,0,6.6778170330300535,0,2.090610700478956,19.451689466904703,5.22952379253252,7.0133236635196505,3,24.828058813963494,31.54478043818074,7.82221539510452,5.666675657010211,24.734017489563445,14.64003298640321,5.23941185176519,1,36.198987799496685,0,-0.46562807488313096,28.657308728395392,1,1.8403483527745028,0,63.43442382039228,9.804932336414026,2,3.4548262325657606,2.120327109810133
1,0,0.27225166019632224,0,0.07073174668949739,14.765231823000956,1,-6.681274591111709,48.454856806906804,1,0,-1.0366315191849333,0,65.57171903807904,30.546885717028545,1,32.969824642829835,0.06194025185577284,-6.8942545333567615,0.7071269260057951,23.052452234756093,1,58.50301073483149,2.828165529507378,0.07344696974816067,20.713233044059617,0,1,2.470042357886906,0,53.35625403697968,0.19143861708875953,2,6.951956888052071,1,-0.4314458782143441,75.15720308353805,6.499683638548973,29.953997511910405,0,68.1885827324395,26.679158046778404,1.04750068353204,5.28932762998609,2.109558924754804,10.95133436005133,15.599985582983907,0,9.943918052940566,0,0.6536273707055549,62.4722771059832,0,-0.5969246955477129,1,81.3103016812177,-1.6134557217166705,2,3.907601557774308,34.435684840190675
0,2,0.020181491770527412,1,0.2488302323359199,3.3497674240931317,0,-5.9598389750418646,23.55977622551517,1,1,-0.8917121134987198,0,59.399333796510135,76.98903767540627,1,54.38067178960505,0.24847135229034967,-5.7747783645225494,0.8290623112428567,48.02752150037861,0,40.12291069395664,26.647946173544696,0.9396678858361223,20.684113919997415,0,0,-1.0354946136407213,0,47.93426942698205,0.18583199986416193,0,1.6772554502783406,0,-0.357044973343706,23.865740438827643,-8.270131048709873,54.607488134079645,0,58.42824042326073,22.013340417808802,2.0960484598742686,4.8119731124663545,30.56885816433431,24.75929326175338,2.198746323481733,1,9.299884989856473,1,-0.4304969097625496,30.205796652609635,0,0.318443073068215,0,76.81886811700119,3.5166613201054613,0,4.178998924528787,27.260312391462115
1,0,-0.3328209952440562,1,0.7489801491969907,3.431357464297175,1,1.3341091807260739,44.569707778975115,0,0,0.15925398599327303,1,36.92224014639435,28.203396464124964,0,34.977736728346045,0.5993820124546905,1.6038411690192262,0.41629448809660324,34.27245731629458,0,42.6675761739418,19.896049999879658,0.5058453018310495,32.28471340303567,2,0,0.6881515761828639,0,38.355227357013355,0.655422560775264,1,3.2896020319974775,1,0.6373321693354037,39.23241305772268,7.317090294037641,27.818545624543844,3,45.15914219773184,34.309959054558554,2.4148305038329596,-9.432041119609526,21.66941486389023,12.205274140469694,4.352165218586648,0,29.148862957464537,1,0.878652636520697,44.50765794591698,1,0.09848917476938804,1,47.08930957929096,8.430236165590628,0,0.53485512652082,34.96903164131345
1,0,0.09323454391855678,0,0.39829792633909095,2.047388925917252,1,4.084707283036996,39.53285765129206,0,0,0.14270327856490406,1,43.1048082298027,24.17698567565908,0,33.387733704720944,0.4845287037081284,-0.2264420845570907,0.383944745934064,29.396916292186734,0,52.168099405738985,11.755051344256344,0.20134969867780012,18.36775141783256,1,0,-0.4899676911041218,1,1.899178644013888,0.24939042987039034,2,3.6621334735511173,1,-0.31073069141582604,61.20776153842064,0.6656707588157218,42.29693342006122,0,27.612252055268037,39.62152999995859,2.184339662129778,0.9758550743087078,11.669064608012702,9.063599988795533,1.5444010725897646,0,16.175678557983314,1,0.013221436224576662,48.5642716099039,0,-0.01776555856495928,0,97.0436222666927,-2.71184051658304,2,2.551362974197799,8.596624601344494
0,0,-1.1285789754980295,0,0.9799819741251687,1.580207157035218,0,6.443294586600956,26.605408482911187,0,0,1.3671290609429696,1,20.783112461616973,25.561465567559182,0,50.23072904425159,0.9308249652257978,8.694017600143546,0.18474496425971298,57.05774872357452,0,34.597307447256796,27.3519073126501,0.7463295844609961,20.7698196836365,3,1,2.016000536436707,0,77.37998192184787,0.9867357510943982,0,1.0531976898445965,0,1.8454306632021367,20.86143370904546,6.35050303678122,75.07926707165608,4,76.87498516211039,20.823849895095776,5.650239224861453,-7.56927469711875,26.223770145697127,13.910724476849994,11.486612496204705,1,39.19724358257031,2,-0.1436925004493745,36.675447425967874,1,1.2223408230679442,0,21.716430747794263,9.976644323126585,0,0.83243734324494,77.99028642480975
1,0,0.3732448073340596,0,0.8776298538906104,2.878588384846433,0,-1.7080659528530688,66.07708356916547,1,1,-0.25990728149204023,0,46.62034045828858,46.40762859777027,1,57.668412866522594,0.4199294850440197,-2.469138532059807,0.6437422186264704,46.506878485884,1,25.53780943498083,26.024398372745893,0.051705973192662735,34.49670955889924,2,1,1.2020099343237634,1,10.574422995187543,0.7839787929078224,0,12.748131775020864,0,0.8988014622819306,33.265218782976355,2.4565105256543855,44.54323204833943,3,70.97618759578249,26.982638843116224,3.5176181927333574,5.297194777785654,2.7791702828378795,11.324838372106608,2.588687344214377,1,36.05630456260074,1,0.49398017825523055,24.250661753261884,0,1.3213295525803177,1,26.115776138008997,9.802422676445346,0,1.7357561952506004,86.1774934595127
1,1,0.7845943851358895,2,0.2679533189052864,2.028833077763673,0,-6.052055470656264,17.49602379881772,0,0,0.3132013940891051,2,27.584837014897424,42.27082647430384,0,20.364538394978155,0.7998596775971158,5.428058118905877,0.3487146134634318,60.626682202093704,2,28.11877662233283,36.689415028157846,0.8135293393001731,11.236059045326785,0,1,-0.7539090257788676,1,31.296666663299305,0.22133481562596397,0,2.8344543299135987,0,-0.40381003338911653,19.278197314113488,9.84847277652517,23.91057213438038,1,16.90285608286355,31.40571979873257,1.7300879673531093,4.587273703650666,21.96763712734819,39.9995165431423,1.908867188709771,0,10.96291595943239,0,-1.2150268601348955,31.790797530833075,0,-0.6546231491431405,1,14.961673861607316,0.9360688395637702,0,1.5532474733476325,40.43200888945996
1,1,1.4541074435763266,1,0.27356950215976006,7.597518875257953,1,8.08982786667725,67.68179518662451,0,0,0.49257883144254655,2,47.63392192497456,16.272634990136115,0,20.6130354131939,0.3594030917161913,-2.2678489477645396,0.1037503138090693,66.09054222063097,2,68.8355043018838,1.1456483919295568,0.22527570076526016,20.382842499755736,1,0,-0.6007136022302523,0,9.244286019537373,0.2641710154847544,2,5.039124035437178,1,-0.5282643767457337,79.20380847964672,0.6150323717433466,27.662730524750895,1,62.72812668314011,27.41220242038129,1.8511420620036847,-7.755828511546332,17.726616029239928,11.910269886008075,1.8364027494696187,0,16.439460904117592,4,-0.6320943537653776,68.42287933753138,0,-1.335046705522146,1,8.975699374900808,-2.324364862788963,0,4.552992267432498,98.26079692167681
0,0,2.752478743181286,0,0.27491154668738,4.947329366090683,0,-5.148239327605523,79.91861427939494,0,0,-0.33172681474805904,1,43.543128290579006,43.350700626894664,0,33.059778502160654,0.4887021194834752,-2.0473050608095464,0.5604464479208844,38.96414395958222,0,31.91980644643987,30.989130188332126,0.47121119679720386,11.660045691987005,1,1,1.2265194931160595,1,10.64334423822077,0.15898332781069557,0,2.0215538379963496,1,-0.5342610116705896,16.204337314745203,6.871607209351197,48.10882834346698,3,9.314774813267599,57.16431042740869,1.6445247754536034,4.331080323087555,29.343527013240454,17.571316875302866,7.25191964058157,0,18.276574105817215,1,-0.3285138071243911,26.269153563095756,1,-2.975846852414882,1,35.17185179022442,-9.959219584474756,0,5.873799568925228,99.96245681138238
0,0,1.07140581262056,0,0.3406747496582805,1.7658880701755861,1,3.8518385219595146,65.54014768596397,0,0,0.300308688007273,1,40.65607792782525,33.74643792445134,0,31.189801420477572,0.5971290705549933,1.5820855418376034,0.3468982172541265,68.29979273768834,1,62.192642709537964,11.505542297990223,0.776340711210221,22.462258678177673,0,0,0.41714766156871635,0,24.061399758513975,0.46041452136404576,1,1.2410838283161556,1,-0.3856629616471577,45.22691543572017,2.0402439085833013,30.898251129015843,0,4.839136935648982,55.40892195049672,0.7024389852919489,-4.131914773302919,34.46522888809723,11.1578798491216,3.4921557619903085,0,14.318725369646593,1,0.6823350645890006,55.06820859251565,0,-0.9928660267090078,0,83.58766746068905,-1.0413776575552838,1,4.6297050027350535,92.37494514127734
1,1,0.018115716867738052,0,0.31719326924519103,2.7293057227667896,1,2.1912699110516662,14.502964062421997,1,0,-0.1430501852065717,0,51.6413683458547,23.443463468233933,1,38.020936568987,0.33276184534993214,-3.649779129992776,0.5302644462803536,35.40655389077459,2,59.8700797424344,12.451451644004802,0.45864726206682344,13.37314800357178,0,1,-0.5656379253035441,0,73.48977846401756,0.29379058200738556,1,1.0577184750831587,1,-1.214628692192066,57.23449028936358,-6.787026916900977,22.935079074636185,1,22.34442514627302,35.492295693835054,1.726387826962505,-9.625051332399948,17.696724017404154,10.304706270173797,2.647366521137191,0,12.074729325164263,0,-0.20010522012487753,57.82102714575484,0,-0.8142991357398124,0,17.166796307033977,-9.960348609551989,2,6.803340395756629,56.732205088966424
0,2,0.20976394665828735,2,0.28784743279394087,2.611802590723796,0,-5.63902428644279,32.40826172162612,0,0,0.832197776430215,2,22.392516414030574,64.04886507550806,0,18.505156995411813,0.9094852837048415,7.856248003898276,0.16494509157150827,68.33279056454398,2,32.89661487844883,36.81138762414125,0.6421690358319592,13.280502615621979,0,0,-1.217281244963461,1,42.94677346469772,0.22001048539070828,0,3.233529457946353,0,-0.6081928530213947,20.831406677787573,9.955484617928477,43.22186984073036,1,69.80150205800328,19.8982800353378,0.9033640122779044,4.191010298497712,26.92074283795432,39.99999721806751,0.8947157292589629,1,9.562732702548722,0,0.7469201138878381,32.37021846914702,1,0.13338950959266838,0,47.88611993368474,3.691904595860878,0,2.8406564016198868,83.37615840199926
0,2,-0.5903075156367574,1,0.11354957043709302,1.7147404821205285,1,8.1750951641134,28.467599260021224,0,0,0.9224698915529823,2,35.02367436535125,22.004315525428105,0,21.63915480545682,0.63332780687624,3.402272455255064,0.11986826759202757,68.58512228270679,0,67.0362529879716,4.122664927944593,0.6077765758612816,17.831381377748905,0,0,-0.6868334984453609,1,64.810604290689,0.23838101124829708,2,2.109200263717709,1,-0.49116818664268647,68.04412319544835,-2.7460202802222504,79.97618236767538,0,4.76966248182034,29.629431889733663,0.7471394595363733,9.12321203987899,16.847786635083594,11.099691386295623,1.6071799181618975,0,9.601732590240816,2,-1.380478539126958,65.6671571195211,0,0.07302313082333031,0,72.11005925359342,3.9064474232362674,2,2.0783019310336397,17.333305900805463
1,2,-0.3152086353350347,2,0.5242962114207128,9.940106500033819,1,-6.77647538285893,22.088754496852157,0,0,-0.33425369060147303,1,46.9247196931411,89.83962834322163,0,33.89524936224967,0.43328028249421774,-2.613297408628357,0.5543516736362959,37.41800473796147,0,35.98449124817283,31.764710980623132,0.8215130429634295,17.653639456297768,1,0,-2.067159013157744,1,55.83005331037724,0.4748680411435515,1,2.7465875147681436,0,-0.10061062970921077,27.94384574837027,-1.051941705592336,36.64866583890804,1,39.913576621241546,25.732529530755706,4.314605694073969,-3.919729426518418,22.450177734588117,39.86660395307172,3.343576674796978,0,18.846469902790076,0,2.239240550078966,45.08564388075095,0,-0.18286100116517057,1,32.76374823197781,0.8423062896981257,0,4.315546369565071,16.027292998359837
0,1,-0.20502070654591018,0,0.6992214270897157,1.1875274772864526,1,4.092639231682767,11.401594118340572,0,1,0.4763149315564648,0,35.33947596694488,35.80279110563202,1,56.22584024009465,0.6645753405843946,3.397570289108627,0.4489354854198261,52.36403987442295,2,47.369507266689155,21.25735572465844,0.7391996801974539,24.639794176349866,2,0,0.12507203686991447,1,41.04751900668815,0.7607961753818917,1,1.9271633103759334,0,0.26501701433438307,29.306745363594253,-7.103216698317314,38.08342563316281,2,14.999972986016266,33.45654863624057,1.8328698956276497,-0.7235964567495614,34.82697993747378,8.87214577764913,1.3246822013151394,1,28.27038059935581,2,0.22033987877958477,40.19400018798632,0,-0.2271891705376225,0,64.9005965134462,5.703177210338271,0,4.963968641405824,25.859992463128812
0,0,0.028238476789797767,0,0.5975393689053301,1.530344856253524,0,-0.9372155794302657,14.89334728835999,1,1,-0.19227128783793207,0,44.526900265482155,30.332075103772826,1,55.818845268891245,0.4994458785463199,-0.5623811332935933,0.6699565865147342,45.297907139146176,1,25.425106672217925,25.40749150624011,0.7872226961380115,32.35005365458335,1,1,0.09440688255555338,0,43.61959960311413,0.6346480154905068,0,3.0276253157099773,1,-0.16857820490212208,22.869831209758775,3.722481900034671,31.026790106378037,2,79.01243066272312,27.831198720646967,2.0921594336961964,-0.8953457859337917,24.658431449069454,13.951523208702636,6.749673589650434,0,23.119093802075376,0,-1.214993325664979,32.35383922272688,1,0.6680479809286534,0,47.45767412518591,-4.854647804911543,2,3.538874851031026,50.03085446446755
1,0,0.7336093162971183,1,0.26994889914806325,1.6948121902122337,0,-3.3947271885461685,73.07816892073029,0,0,-0.17257571656451656,1,39.947159939093524,31.384686965520416,0,35.74293121838042,0.574653068844981,0.4556216860121669,0.5484462593632606,51.10833878484471,1,31.408056131051683,27.213917893380778,0.5332857553292223,14.235105442942828,1,1,2.7961840345819993,1,30.130776630905952,0.3094360847709159,0,4.582308416206636,1,-0.24732806646716124,21.671760613947274,9.557680552496883,35.292976498196666,1,69.48582563141046,0.01428019842324435,1.8336493744724147,3.10893902659069,16.661221932655664,18.454749473951566,26.936796037846538,0,10.62058761146557,0,-0.6568285933429554,27.219779359465672,1,-1.13892705653843,1,3.041072531629946,4.416393658242416,2,2.2282187876084607,94.98301782431908
0,0,-0.34048666084460755,1,0.7633447125065591,1.7817395574640176,0,-0.09799117244840438,15.174897164103669,0,1,0.2809869274686389,0,33.52804382898014,84.85168292840974,1,55.1035803570698,0.7473679298538167,4.622824604756328,0.530777188773871,46.022326305324746,2,35.2180524123371,28.98851448701211,0.7704309961915956,10.26667039990626,2,0,0.42006981138174493,0,49.26503114676063,0.697479975902074,0,1.3979959284015768,0,0.5922897943444532,18.377868418942107,3.6736698509616073,38.31145095888611,3,44.75970607613701,54.546209764752405,2.724944024285295,0.04638803942668446,25.428514377167424,28.08830998345306,8.741470846576343,0,29.63293663478728,2,0.7921244985372576,39.24925949185929,1,0.5063260994208146,0,26.896645866237613,-2.4037776555901758,0,1.8485820206239845,66.56151854913965
0,1,1.1005644823387928,2,0.6951007714546227,1.7719147979281253,0,-1.425447242020164,77.88929322529172,0,0,0.3906297726004707,2,32.616740168090416,41.6271135759241,0,32.265581935524956,0.7312038301792003,3.3422845085621145,0.31901711822746814,49.33549841113928,0,39.97692022287553,29.056846359465677,0.8097266598812211,31.460176127569007,2,0,-0.45632325942091523,1,25.995972713410577,0.5922914217910824,0,1.8074893413130888,0,-0.3238953433276149,25.479131152034054,9.994506357993881,31.568999380084357,3,30.928758626479848,47.36213944133472,1.8191576606164546,-8.716240792075968,33.76268991117143,28.762824798139945,1.0662550365084196,0,30.30103542367268,0,0.9099409382671823,32.099659452431,0,-1.1901316881003332,0,77.16316014062977,-1.4961529339217527,0,1.6019890318141219,93.17427559611268
0,0,1.0318288340317372,0,0.3493781995595064,1.3978367011968893,0,0.9238868284206774,79.53541834546641,0,0,0.4393709364348871,1,31.610071924548674,32.50059215372967,0,32.708144937782805,0.7577242155685153,4.569891198106246,0.32960497569266256,32.96247079456621,0,39.96094843158644,23.988166321500913,0.7832779675887543,16.152534947442025,1,0,3.3961676685416076,1,27.73288595174884,0.3725200699909944,0,2.026696368479371,1,-1.3203199353408837,20.354037555821204,8.849731672274462,69.63336943552365,1,1.2501453008858876,44.89277523939107,1.366546475657214,1.2791223556799238,35.81036329113955,12.214966459923996,24.975257934918012,0,13.868281588681821,1,-1.381699683927994,34.00098079383587,1,-0.11793295773004907,1,61.796439123015965,0.3311224881996466,2,1.8979017051840126,63.36427849948636
1,0,-0.7884951134712054,0,0.4044847707618021,1.7009933507362032,1,2.3216331300392863,10.003382697991636,1,1,-0.2195557454931407,0,50.3238558842741,20.95854187503588,1,52.987833105202,0.39255586618347366,-2.420259025740914,0.6167697708446337,26.97363220273948,0,55.90327575147474,11.896112273138936,0.6629647948202549,2.2965631636467743,0,1,0.8260451658974028,0,66.47396775632659,0.5548252293820264,1,2.9554944496128366,1,0.4249774845946497,38.02721760701377,-5.263417658666461,52.03059501397982,1,13.884827418705537,14.909096321234925,6.7646849265920155,-6.29499514320877,19.78898651926111,11.596478734254124,2.5258305445806406,1,13.435726061825385,0,0.2732437451343896,47.18214032913882,1,0.30706064897794466,0,75.76285955643014,-3.0833585679880144,1,4.235242999986249,41.39765364925113
1,0,-0.7838233097034167,1,0.21309720861339138,1.692382791330747,0,-5.872558903331902,19.09829898195224,1,1,-0.987238349099014,0,57.17496017161915,14.290364981181563,1,53.73133061915088,0.2423378540842252,-5.967432944808201,0.8883080207158023,33.73349488108034,0,26.4544091410677,29.670517757210384,0.20721994441165104,0.04696987704460698,1,1,1.192008827663669,1,59.02017957393069,0.21980280706250083,0,2.7532267722462826,0,-0.3500719051782448,18.81899776263304,0.802018946230147,42.560785744141555,0,36.819110946820636,30.236648270558874,8.301831491696701,-9.33150807291619,8.484515573616777,34.10399283601613,4.39381420633208,1,8.245777201443087,0,0.02871509024841455,25.75431381550548,1,0.5472515823544462,1,46.06850169821201,-1.2927842817470996,1,1.1922350894956437,18.372951784718932
1,0,-0.0337077897234209,1,0.17937796757464708,1.5191369271422985,0,-6.018651366941274,26.644075049539353,1,1,-0.7261292618726581,0,53.78343190319853,62.550757660278244,1,54.750164734124326,0.36068650840835953,-3.7349407071793266,0.8061615440918837,55.54403467284177,1,27.978052169086006,33.388655792965814,0.5981074751088087,16.91569700737743,0,1,-0.043364172325324024,1,47.53855727662571,0.31625624675422515,0,2.5738399938226695,0,-0.6477640993329405,14.945794358300844,0.7340167620144129,41.16400259942278,1,79.60459841082144,24.736021635793584,0.1353352832366127,1.235070564816425,17.906986043950504,31.966797662279202,2.007269326903863,1,9.603189567768078,0,0.6102586699005582,23.312282676169144,0,0.29548370106954824,0,2.5243249880361915,8.889855656609036,0,1.4666168160521553,41.84419641142537
1,2,-0.14485789970590845,0,0.2621730061471114,1.39194825036503,1,9.145856476637611,40.96101986247044,0,0,1.169545731275934,2,31.94618448147549,18.11001656447806,0,24.191109330549622,0.706013084118094,5.002144810148108,0.08451618637892466,40.7918782637211,0,65.48275964522969,1.811972715292236,0.7549349215099741,33.35550904647052,0,0,-0.16990505386458457,0,99.9977636855768,0.40757969998889376,2,3.2084933831355267,1,-0.4645423951542295,75.18362642266962,-5.756310677544965,45.491208138956736,0,50.95962075122894,36.92669015066234,2.1243195735203666,-2.8473451569635913,13.806668127728596,8.663605910583929,2.0499528255400072,1,9.651508260225814,2,-0.8022167566468716,65.0533624387978,0,-1.4165784535136892,1,93.40621310659992,-2.77743009843115,1,2.5770689903587485,6.2450189998578045
