S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,0,0.6633649501745201,-0.7421225691930964,0.5009300312940411,5.035719419537754,1,0.9376311946346683,0,2,22.227620630978695,5.6709815881213546,11.789518633085954,10.451728744906637,0,3,0.9736265393946154,33.61296908178622,0.39065711160032074,0,6.206147037543104,0,54.39992840650477,-9.196943686885259,0.14106765959904766,0,73.90248964521155,58.76322163290395,0,62.76776474181827
0,0,2.009721017552397,-0.6588161749860492,0.19419456256751572,14.962060022541285,1,0.9552380755974954,1,2,70.91984250321693,3.7503390696553995,14.941960394843717,20.67281902305112,2,2,0.7161383860353403,32.4244653138108,-0.49566924925627004,0,6.513801321257095,0,98.3597453136207,-8.18574994742683,0.14712104954426458,1,62.91776042639661,47.97761982353254,0,65.30728550998349
1,1,1.9418758956868758,0.9567959178836375,0.04875519173124243,12.731615517210816,0,0.4382181573450845,0,1,29.52616662901395,4.313597047141186,55.12472523465357,7.827506058092107,0,1,4.130591922774754,33.42996889260416,1.1120566278879955,0,-8.519579409271733,1,25.013517374916443,5.748023197447159,0.014234055802929024,1,23.347210175515407,55.27061334898062,0,68.85682106048068
0,0,0.37690060073086273,-0.6721128075994567,0.6527536648475305,12.062627339008749,1,0.8092449632142538,1,1,44.91591862280776,3.5763294198386135,32.934524636701944,18.305693127498408,1,1,1.207366479553962,33.73225561719629,-0.08213395518509582,0,7.505094906845883,0,59.43124738513479,-6.121304276227201,0.3849856773819226,1,54.39414179675089,43.78455820259957,0,50.224741525944786
1,2,-0.9301314923527808,0.972533398255324,0.8556729689761715,36.313098222899015,0,0.02852224543885462,3,0,85.0122249552253,0.8517220378436103,97.84400220190375,34.552416348274846,2,0,11.499619832420292,69.06132693725972,-0.9643708189895116,1,-2.0571643173992227,1,28.4541171590159,5.394783301723255,0.46087157480746493,1,16.186534451808626,63.30033218412369,1,24.045348318645363
0,0,-0.14298256853221572,-0.6327137267034675,0.6687206103022802,19.29094458346659,1,0.6825475589665827,1,1,34.94375189610257,3.370920609933389,23.117344256697304,18.31412909707421,0,0,1.9075887103897484,59.82197383338622,-0.18936461891751677,0,5.046853266569187,0,33.487443933683444,-7.315840283127608,0.6712947904265331,0,43.83657970694266,37.00919396200668,1,35.15394420922201
0,1,1.9758057941214318,-0.7533882981970029,0.30258832765778376,10.233528560802405,1,0.9589850606858312,1,1,76.15116650815679,3.1500497539120924,19.314872287358963,25.2684394917577,2,2,0.8516463156323871,33.75612850111875,-0.6180716738750187,0,7.742604133765486,0,99.71622379277237,-1.8812029969239976,0.14867906285109594,1,76.4232369847316,55.6229027630631,0,69.61771656092677
1,1,2.8514497113767385,1.3586777960536942,0.010845803973385859,8.264847238862323,0,0.9344029423080338,0,2,40.300558326863964,6.613913667807194,32.09171198787002,5.502403842263721,0,2,1.5397069618080146,31.381893467102138,0.9738206915007218,0,2.718411687147256,0,35.651083219244526,7.083234764430479,0.04224103199631696,1,26.54217547827021,68.56322229092078,1,69.93627786593154
0,0,-0.3722285597092024,-0.6473684851212309,0.8605182589639928,32.04788971525941,1,0.5945531407031031,3,0,86.96280052646443,1.3944116503399115,55.25165071467322,35.20447164977439,2,0,1.9902537474655486,32.556002380561374,-1.2244140672601083,1,8.427511912033342,0,98.44604390188536,-2.1203210639641155,0.5285541662468914,0,71.14872759399451,5.226250992940975,1,38.21469380461239
0,0,0.6734565345308404,-0.5568173355144043,0.6150803178727478,17.10436135260682,1,0.7513472125811613,2,0,67.30703393699721,2.4579517970087865,46.39020305071384,26.262923329645474,1,1,1.7953312771311642,34.35969031824741,-0.5117492633082895,1,7.186631850487171,0,83.31973171362382,1.999090637423457,0.4571934921540287,1,67.55023070150364,49.99326019884656,1,51.90463218894279
0,1,0.3618299353562971,0.12006403121901348,0.7538363462637807,28.236824042001132,0,0.17231384100804237,2,0,65.76241732329797,1.6405218765685798,73.75928336047146,27.689740795166262,1,0,5.704559112509563,62.67724413970682,-0.44006129831679397,1,-5.875530531199101,1,26.14167266365291,5.8056562502768365,0.300557244600962,1,49.265523959997125,44.41964177405155,1,30.716275388984613
0,0,1.1941818474503154,-0.8609076366889034,0.2229913168834895,14.993876867122395,1,0.9845802070432149,1,2,71.03141752896207,3.901399739915189,11.085856359626906,21.733314169852704,2,2,0.5821641929315088,32.87388015077311,-0.6176177753058587,0,8.431477741112857,0,99.48488988893848,-8.147240357750928,0.2733675150221466,1,70.03632187271177,33.664531667032655,0,63.94336378298755
0,0,0.25937035238910744,-0.6970250868501282,0.5838962575050302,13.920370779106008,0,0.5619143517565907,1,1,33.155203244654444,3.2551807853855537,34.21536249179415,17.003003780973106,0,0,1.9559823531322085,37.2536509372904,0.11069450174924556,0,-1.7433184932610608,0,28.050814899941923,-2.0623217656999193,0.26207266003694496,0,40.425125989329175,25.21326759590325,1,43.186113247145535
0,0,-0.010103039895884606,0.25316561835506496,0.7118174650523642,17.86014619476843,0,0.4011254113880704,1,0,37.88997393470404,3.016437695665143,61.583764831238575,15.60453788853167,0,0,3.1667707420391027,33.87685915774565,0.46289673884493737,1,1.7486711054380315,1,28.67876341331388,-5.127125390413269,0.14870120233054068,1,52.48096007950377,17.997765916857862,0,52.654572696126245
1,2,0.22134345681538273,1.681637429348844,0.3187786981168874,7.488068528781248,0,0.30780607717984676,0,1,13.071751323066593,4.885086861007161,65.18943796808549,4.9982980003021105,0,1,5.008136327440641,33.99107564908249,1.637683311413329,0,-6.098521936859428,1,30.81830263670462,8.21498337459117,0.26687619011609154,0,48.583017464880825,57.36021265142875,0,41.36876651556261
1,0,-1.342767732707761,0.22211987684979276,0.5361256689346673,28.535413198550206,0,0.2049850384205934,2,0,46.56524658080814,2.18470962145214,66.14555558522713,21.258610468037734,0,1,4.970579454006107,57.3053572347963,0.044750028560125915,1,-8.444645276938683,1,23.91838379701166,-1.8910694269580013,0.8796182651115274,1,11.866873860966646,44.65606772474775,0,28.16108359202444
0,1,2.154634423216499,-0.6834017946820711,0.022198644239071974,9.054113637069797,1,0.9415183165580842,0,2,43.67891348864382,5.575072070674354,11.732938624128469,10.231390580332778,1,3,0.9525726288950478,27.928737166432573,0.3685076765117485,0,-3.3114680378410934,0,44.094640727985336,-2.808079035640956,0.11806566795076345,0,39.76020240664659,11.386318983087458,1,69.86583662400415
0,1,0.330629840406916,-0.9703160314229093,0.54798645818605,11.041104795509874,1,0.7889944330766367,1,1,48.53288702755507,3.1785744795272626,26.96262816845688,21.227448508969466,1,0,1.3730264594095793,34.47431334382265,-0.23641436441298308,0,1.4850342925284146,0,71.38288659357114,-1.1390445491152619,0.4719908069906468,1,56.1101466482982,9.832782000278467,0,45.761593638082374
0,0,2.8557238827612585,-0.7332691185234279,0.01775412182505759,19.41766890848489,1,0.9615579196885999,1,2,62.185347753928575,4.675466127454498,5.73203631970502,15.685989939727394,1,3,0.7630530095406018,33.45745987681753,-0.22882098149409477,0,-3.379957810498535,0,96.81219720820928,-4.262656672231556,0.5762805214666938,1,60.90583371366111,6.610288782317895,1,69.36645754747963
1,1,-0.8638930622154081,0.3800357063994933,0.41485764274499626,22.787690768096294,0,0.21221894360267757,2,0,33.85001985436995,2.711959848774355,63.29517229402328,15.51979781354035,0,1,5.2139837517522025,52.14059038073776,0.4379620685944926,1,-5.95420718897741,1,25.283879458822568,2.351456800853942,0.7093650650160105,1,5.081438884282163,39.86968752597471,1,27.89220290239122
0,2,1.929011036501895,0.9735815530410427,0.08986411975965608,7.190850004294777,0,0.6833411514911722,0,1,30.053609519836133,4.846144310927303,55.595351657985894,7.310920272741175,0,0,2.5675392085937503,34.774625750267106,0.9396712135218905,0,3.4833396391397127,1,25.907290673946537,7.476576671422549,0.6147249869239585,0,22.582057355360323,66.31271041974144,0,64.65619325672401
1,0,-0.28676940096837367,0.04694109431389253,0.5687520910841308,35.84863905692223,0,0.14373405556639096,3,0,53.61783448179318,1.8474736692107894,65.18825926713835,24.24960648730973,1,2,5.3386799204232265,44.12551030061378,-0.07473649014051241,1,-8.612099134227504,1,13.950926045633283,-0.2861281076281994,0.6045374672483482,1,2.8707486397996673,21.745930052737688,0,28.055549234151812
0,0,-1.3813564621283594,-1.4283027159548791,0.9754481958658404,39.78481900842777,1,0.32535198164087803,4,0,99.79793754601153,0.4128428923479636,72.99906540092209,39.92231948778038,2,1,2.711071245324981,33.17313013904657,-2.934234939156032,1,7.436093554934381,0,99.99879078252994,-6.448051998266937,0.8080742954860989,0,79.4882168378065,16.24220931548111,1,20.760371088221152
0,1,0.4386314100756434,-0.19049968245704285,0.32594694839594757,11.26322315945552,1,0.7445945313997664,1,1,50.424006194344116,3.5150357888238206,41.3892588507917,16.617388321789463,1,1,1.6402229715950498,32.48409752369325,0.29390038771870547,0,-0.2674491899040703,0,28.82921131256445,-0.8274157480494555,0.6420201849442911,1,53.50299028705781,59.26600884264665,0,56.915240326678685
0,1,-0.454410351562597,0.3759031225191567,0.9824373393743071,39.96444339058965,1,0.0056344970547054785,4,0,99.76867847404445,0.25922229844476347,98.68795285251237,39.92848636143488,2,1,15.378252186576304,69.99467090051418,-2.900539082705394,1,3.614979022657824,0,85.2039496130133,5.903019147277163,0.23388166918043218,1,58.92173125509408,69.54883545470868,1,25.139799091990813
0,0,-0.026108110559832313,-0.845410024454817,0.7861583247320949,24.423234858637915,1,0.7388298464971225,2,0,76.75077067113365,2.052550111366799,36.71582370487647,31.054936912911508,2,1,1.4984831130473986,31.16849232245424,-0.8484067127283577,1,8.283407610098603,0,97.66019354057131,-6.487798167349378,0.42192443756251063,0,65.89119052935145,33.46655921706835,0,41.568811843081406
1,1,-0.025502180882752194,-0.6240288168942009,0.15400981348989107,10.1587393409714,0,0.47265310600123916,0,2,4.719385099026441,6.2757122529201625,9.624656505602236,4.542347173439385,0,3,2.662412569045005,59.54809765724098,0.9134088592133344,0,-9.361939708495552,1,23.906451897222546,1.3670125131285715,0.5300316209822097,1,0.5480026807345251,0.2950075821139553,0,48.08723576365126
0,1,0.15895764852408478,-0.47653828635599105,0.48569424347543005,9.639172196630614,1,0.9094386197384616,1,1,43.51064406233435,4.262509422444512,22.18096705373247,15.932210453579136,1,2,1.0418042618196621,29.84232365937585,-0.1726150621004563,0,8.42126236313237,0,81.51154230030193,0.9955762605974083,0.35057878461075,1,61.517945399206475,21.84608303156363,1,52.11199584098442
0,1,0.33869719716097163,-0.3618100662218196,0.10684110473825026,13.386318759092608,1,0.9100884250483683,1,1,70.25904361143161,3.3916209030856885,29.224679188837595,20.49169605569483,1,1,1.1595936937542246,35.138957353484706,-0.31245885170289966,0,5.560726726826877,0,87.01448702113363,2.59909089115105,0.30477587933122985,0,65.5464514135322,17.228840322082796,0,69.02438538846758
0,0,-0.3854582984158099,-0.6345092092777209,0.3403282735255635,6.073167363336919,1,0.8708673821585786,0,1,32.86671648693005,4.8246110334223875,23.16355136347973,11.631559551494535,0,1,1.1890348613392954,33.01334035514496,0.4753338605042338,0,4.5636909778213575,0,24.206103981001025,-5.356777573364347,0.9863925636360324,0,68.73938461339648,30.444809315846726,0,47.23840132559516
0,1,-0.9467392695012721,0.35726139836234205,0.9120612187603812,39.459258695241466,1,0.022397805478545196,4,0,97.16929728179994,0.522896407290035,96.88095381112069,38.87044704132777,2,2,10.943453350764903,65.73367494320468,-1.6146773660488147,1,-0.7340907952974227,1,29.790370394080135,7.172536279523307,0.26142239897191777,0,25.698119548962563,32.618405839773146,1,23.22133680795716
0,1,0.42737957682756217,-0.9880951943854482,0.29591015344168303,7.856681090276578,1,0.9335914039559656,0,2,50.14479492743914,4.160465509403476,15.274328291168809,17.42062319516968,1,2,0.9647239027863118,33.28931995410218,-0.21049078225996617,0,6.71457355204161,0,87.69074586478133,-2.122387781813102,0.7722880878980061,0,68.08961543882374,47.40865230477367,0,61.873010127484704
1,0,-0.5495243948157501,-0.5037058906711827,0.42174323653756557,19.51486479898091,0,0.5087700011493173,1,1,32.78566689333565,3.332758047218364,27.524558089276518,16.27970689014375,0,1,2.3722505834828738,32.013066503971835,0.25795246312533293,0,-3.9731935562033556,1,26.094713186161695,-2.258216322541033,0.5774608268746353,1,7.785340659524129,6.325355893841387,0,30.362463191065803
0,0,-0.1903595793674555,-1.5950334755003757,0.6829526511301305,25.630329513195683,1,0.7052582119295957,2,0,77.00548650839096,1.9925501686962828,22.300295387653534,31.352505909007764,2,0,1.364196029133328,35.90777793159211,-1.003512686934546,1,0.3632358657771224,0,89.11711158783424,-0.5094056472797011,0.25307404685819923,1,71.25370253720034,49.900514769872885,1,38.94919520981353
0,0,1.4045965701403145,-0.7048603640777569,0.7552800429471765,10.737658778283459,1,0.8098934455068648,0,1,31.827200854528936,4.056614177736403,17.26553228222337,15.966299444511233,0,2,1.3204145410511317,33.49036592503272,0.24199029349227238,0,7.948576286494486,0,38.51492990652279,-7.526114210268396,0.055559567664806686,1,64.09307964304597,39.792509085451854,1,57.10734579909014
1,0,-0.2301052122629266,-0.6825162201056116,0.09828678419042797,8.353097665203444,0,0.7450210790472329,0,2,13.02889489118514,6.721816670643834,10.650224225211236,4.781797552327777,0,3,1.5635180217491098,33.976509652765074,0.9732284964496135,0,-7.870018181183836,1,24.38359333173757,-8.178860214221835,0.9038377266738862,1,3.7379026005238503,28.714394554880023,0,46.38666399456152
0,0,-1.2316670655776814,0.717208129352412,0.8604371656426653,39.1440165878845,1,0.09271327660506268,3,0,99.05268131735139,0.5867566335688968,97.81476256182842,38.736644058097696,2,1,7.678812390535722,34.572668228020504,-1.3730236923548425,1,7.923926021596266,0,68.0099173828719,4.562606677771994,0.38780048342498963,0,61.46277826829171,31.1139283985936,1,26.314893390901666
0,1,3.5429699859016965,-0.8003293837854801,0.0004678700928554824,12.009903490000905,1,0.9906136548630293,0,2,74.64777462501722,5.3514848319877775,6.817775247958063,13.93128333959826,2,3,0.6495528740134593,31.282835238182344,-0.28337237623559414,0,4.108867736220464,0,98.18453486700793,-3.9456231142982734,0.9565688991624732,0,42.32598800688396,46.51649545220275,0,69.99424468287602
1,0,-1.0598423680661353,0.10655953457628206,0.7423867995862687,33.54379539006612,1,0.2389755747870465,3,0,83.91120181542055,1.2773816075190674,74.13328584078297,33.9333646052672,2,1,3.9539320536103704,34.91612094882596,-0.8345906122653077,1,4.007357063312362,0,53.88381644034155,1.8413955812223008,0.9282215250008334,1,47.53091081219851,35.69706959271185,0,28.179845476870426
1,2,-0.6974129903806524,2.307323513392498,0.7119305497094204,33.98551800840501,0,0.0010381750477209684,3,0,72.4328601767103,0.9127864638935854,99.50265554477187,29.457164387967175,1,0,30.62596573397357,69.99164776829849,-0.19551721729063717,1,-6.508114984346346,1,25.611136714586614,9.010299598804657,0.5318555424539917,1,5.008289671658388,72.3894471395715,0,21.721437592570783
1,0,-0.7367665372126578,0.3652155609080575,0.46765384055709786,17.94449757605626,0,0.5192888723479858,2,0,44.3172261893878,2.9528853575344183,56.5988626946233,17.357416109113974,1,1,2.669474598650007,33.7402522724397,0.22384141627090176,1,-2.4085885371453433,1,30.42755014974794,2.769603820346875,0.7587769060195542,1,34.681872470581595,49.93580523105666,0,32.30486575485549
1,2,-0.980387248264204,2.581922376962319,0.18349249812473195,10.744024211949048,0,0.06867759730631695,0,0,5.212111215196913,5.052048127242492,88.8178150956877,1.8398584096255433,0,0,11.286471449658558,34.11069095438132,2.3690481719230427,1,-9.923676851708471,1,30.00071245166132,4.718466748412462,0.6503243750123484,1,0.913994487796348,78.50170398869093,0,32.37058394539662
0,0,0.4348755101260723,-0.7027144980975291,0.7008228487376948,13.8923753314265,1,0.7860354772906244,1,1,59.44244095150596,3.05455558860856,29.420702358749256,22.493645531634442,1,2,1.3867240680949342,32.95521276677886,-0.24243597305131492,0,7.079644400698822,0,88.58681830147441,1.6948711596680006,0.20020319029481282,1,73.3506111294357,23.557929558711077,1,51.14731041805423
0,1,-0.8249205125590691,0.06850870750838944,0.8228982915114099,19.19806061963352,1,0.4049843699593131,2,0,51.65504274900261,2.227722745254559,58.2284212666351,24.328999316842967,1,0,3.0907086832647304,63.889296259405604,-0.3448781149131377,1,4.602697250868042,0,30.385840782128177,3.040775700769885,0.7546044087391948,0,66.22477060515313,48.585874987238995,1,35.65602019448603
0,0,2.4071189975267426,-0.7059142980802589,0.0079076191956155,10.344481531075807,1,0.9742039149021617,0,2,50.72581708219801,6.26407811413855,7.796400217846439,9.616871791692287,1,3,0.7578057926973552,26.2993432270444,0.37067472807241775,0,1.79243322419409,0,75.53289100033527,-5.691435123786607,0.6998820053861181,0,42.237600596674,30.901502501198067,1,69.93815233611483
1,0,1.0119716448512168,0.4016446528220431,0.07617155492248456,9.742001906721786,0,0.3442221848158744,0,1,9.927964677156515,5.405619955653391,31.22946422755636,5.205030280097751,0,1,3.81627466981842,36.86325391793076,1.377511910102509,0,-9.46709962271788,1,19.318665543353365,-0.36048449439838315,0.08770073324960415,1,5.147505719480878,23.788264531205616,0,62.66577592412522
1,0,0.9428379591193181,-1.0107418377833433,0.1387813056771099,7.820915903382621,1,0.9263127175454122,0,2,26.950512458268538,5.849676728422438,7.360199372000176,10.014297553650916,0,3,0.9306759055986186,33.30542313567251,0.27732765089368444,0,-1.2970068096927179,0,51.7063208163985,-7.232643708507405,0.15927630218087285,1,21.222721538034868,22.642813018767313,0,61.28006810270995
0,1,-0.32616041234721904,0.7338019455341979,0.5711612186839743,12.944692591031801,0,0.38278281404176295,1,0,30.169346111215457,3.1740310364596334,67.86214952551884,13.759906527699833,0,1,3.784938739504602,49.210061042571404,0.43781369605381343,1,-4.1612312894154035,1,11.110508032158151,1.6126660349330422,0.8532107985239625,1,48.87753252251197,74.70002968837161,0,38.03206224869905
0,0,0.0900735639302866,-0.7014403995931603,0.5515392250658788,9.132963685837904,1,0.866999035203339,0,1,44.52635970849384,4.128601201891468,34.20356290755462,15.664090338655846,1,0,1.2381627838071128,31.927452169894266,0.2602844788759264,0,1.1272833745258541,0,45.11617630603668,-9.596192670311005,0.7989773045295567,1,68.61657397261399,76.32384192711221,0,54.99519970620109
0,1,1.54844874015249,-0.7547782733188587,0.5242115160570526,8.272539324740416,1,0.8172578624547646,0,1,32.220885408010005,4.307107023594209,19.026545264656864,14.98386267331326,0,2,1.317116985648929,33.35441142384942,0.1702102251362216,0,6.431108412366303,0,52.31897262152058,1.2110712315198136,0.12968268474628142,0,58.01648545782924,28.829003756824356,0,67.40933551924799
0,1,0.5814566780182971,-0.6292815438749096,0.583094058720749,10.351854227262866,1,0.8387645075096364,1,1,52.0326234412579,3.37972281355858,28.934575046510545,20.411162295675823,1,1,1.198347391143981,32.95985803751419,-0.19529270662253312,0,4.4077531013482165,0,76.95699796193367,-5.4537928870967045,0.2727944893500108,0,73.68218047145203,49.796199490874464,1,38.55920247133283
1,0,1.1496105964463397,0.016968078563977834,0.7314924147263298,23.08692316286843,0,0.30881812174723733,1,1,25.700802974910243,2.9558930934446663,34.09889506374764,17.119698892081626,0,0,3.156662757574624,68.52765903903509,-0.015341310184972281,1,0.36644567841717546,1,31.565339102273477,1.0307894123952916,0.26054503524910894,1,13.790845167942347,33.2649431203402,1,36.66313025512356
1,0,-0.19422513328104574,-0.5841233463118624,0.12005178363540331,5.410221722615516,0,0.9307206573104774,0,2,8.296072863233894,8.296449562727048,6.026214059379526,3.4157835910604217,0,3,0.8584389228712768,33.380628715313534,1.0011701979096657,0,-4.111491161046176,1,28.85530373143055,-8.418073714336261,0.42414354300828805,0,24.383307830817998,8.496005588422602,0,42.81479738021168
0,0,-0.1678539318654166,-0.5361253872546031,0.7985789494947357,33.256574694475376,1,0.4176731999706096,3,0,79.29180615765544,1.4940024012151563,52.839971869136846,32.97419917933535,2,1,3.009491758269328,35.217968334334785,-0.8035803123870526,1,1.5687834395208498,0,81.16446105349613,-3.121248846170749,0.4000963562707277,0,64.80572850855069,31.668882684787413,1,27.682523425888732
0,0,-0.36873366656656215,-0.8231612861991795,0.5670847064499072,15.148213725110956,1,0.7190313057110467,1,1,30.662714261509105,3.79990393036828,21.022630678846205,16.180004133417786,0,0,1.5382524915839457,34.595911164409586,0.03820978105224946,0,-3.7395716486951667,0,29.081183943706655,-8.581817793469975,0.7362389832309777,0,58.992132307832165,6.0495170274699195,0,41.379517202998024
1,0,-0.35552869693048755,-0.8084905534239079,0.15790655723482366,8.573330580143901,0,0.756909964853699,0,2,9.961872781835424,6.7432897441443,12.510047745107627,4.924742606757051,0,2,1.4844717436347257,34.839511318227565,1.0215022440693056,0,-7.066372940877552,1,17.231217507223096,-7.836004166332229,0.21792301472792358,1,9.441708798969689,0.14370015873324427,0,61.07606854327663
1,1,-0.758165721622963,0.9636245717066998,0.09534091226764035,9.030353454947521,0,0.5444339765653677,0,1,14.196734873178762,5.651097635399448,45.80347955964875,4.616688004155409,0,0,3.380944275262114,34.044378309907216,1.3839401448923352,0,-8.519633604985653,1,21.3462919431158,-2.958346578803752,0.7635997063218563,1,8.150025643043758,70.35122567492496,1,55.04418917591579
