S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,0,-2.56042914668647,1,0,1,52.942127858042475,52.284725034873595,6.809730671967791,36.100285925445675,39.26140159750488,1.1148526957287352,0.2608225662600582,9.392611366073297,1.9771707095525104,1,56.868328285385644,-1.115906072240493,0,1
0,1,-0.34269862210664037,0,1,1,13.558979839452823,69.44386907631326,32.677162542870136,18.657784698095547,34.06647683701005,1.4842812914600536,0.07678270908830664,-7.788593187976618,2.510169568972739,0,35.05171811966117,-0.3986635891523359,2,0
1,1,0.6422588575435613,1,1,0,73.33385778095418,36.53426854569292,12.66842728695262,64.68733522202217,20.344119053406075,5.087672909498493,0.6401407913949733,2.0045599725228556,1.5645276382730309,2,26.453829793736496,0.25968174382161924,0,1
1,2,-0.8846098412245061,0,1,0,14.728651118302412,29.707820286076398,38.405459661370074,23.457944128887384,73.70883260591528,7.349349914829541,0.3354378050432912,-3.473070278502157,8.431713291631336,0,22.19011818680981,-0.8667671178469724,1,0
1,0,1.9484177484133605,1,0,0,29.343448689614178,29.08006557175407,13.661735786221554,32.4745170259453,87.06622813804424,3.2441342819398233,0.8095501411196027,7.397622482434041,2.9775794189829203,1,54.96120586665643,1.2884420736963333,1,0
1,1,-0.8194632777790194,1,0,0,20.89202353939864,32.948161528046704,22.7921369677816,36.030822445355426,68.73129059124014,3.045393785812922,0.4032368119388193,5.880701588142239,2.7571654339449085,1,33.56592872304244,-0.3585343321800426,0,0
1,0,-0.5959129993365645,0,1,1,20.31637436416449,34.015408575161594,15.872758730599763,19.258470330461467,82.29437373317869,1.3451434745519977,0.8783061906259353,-2.3848700183760947,3.8025217601422363,1,60.579554069015856,-0.7045054644361141,0,0
0,0,-0.023116815434235907,0,0,1,53.76226654452785,69.98851088834388,4.856256164566243,34.00672630283503,14.158809959246577,1.2199072471423984,0.3445171507740563,-0.5291978545750524,1.5714548808511812,1,64.16418148554447,-0.5666402731416011,3,1
0,2,-0.9825146726942814,0,0,1,20.814996529416945,67.18013955782448,35.068891814496304,19.62187383976389,1.8516452314744358,4.732517814797603,0.1465518897113638,5.825631645118921,2.241744688698877,0,28.656704301714328,-1.1693072267445381,3,1
1,1,-0.08446313199945606,1,0,0,44.97572864283208,35.893482492115055,19.870292577729757,37.727284683480484,88.80854711928528,5.364101532686588,0.5900117144809301,-0.5699264371021577,3.5416981028980348,1,18.956768118373446,0.037063470750419984,1,1
1,0,1.2894800404914695,1,0,0,41.96905652369418,39.883969560447056,8.868365729427104,55.93114496760164,32.65997219507176,1.8020491507505665,0.6578942103589855,-9.311555890911904,2.123774914485717,1,35.27072586858209,1.4759782328635402,1,1
0,0,0.5574524735740662,1,0,1,74.88224878751495,69.35498491205334,9.727937915304874,36.705144055572866,1.5543479873883437,1.3952221272598262,0.30041122043598034,-5.404257470055737,1.1905181230642818,1,38.14568478402496,0.42559744461919446,3,1
1,0,-0.9104612156611627,1,0,0,79.34667618552032,26.333509409398648,3.2438926958244974,79.87336348230752,53.1754246674968,2.811483924331497,0.8693927161307912,-0.35968950084724227,0.6712841305810464,2,19.851000508106146,-0.7588823987933208,0,1
0,2,0.5297025134723269,1,0,1,55.45815236926921,39.83209038639818,26.951389605934118,47.12605331570757,48.22324404209958,3.4305187844339646,0.3143138354908688,4.197794034747167,1.7271333036438496,1,30.96626347236069,0.3738116448331997,1,0
0,0,-0.631291825415664,1,0,1,52.795723935904284,51.82077460544061,7.921519483303429,32.83674680866976,46.55646756498971,1.1778445918542284,0.45442304564576336,4.37589330758547,1.5093883816116769,1,67.96538306688166,1.3891314498498994,0,1
1,0,1.2767492145579027,1,0,1,38.00480702232293,27.668464266664888,9.767455262804678,60.24474808853665,69.21521147246247,1.527771636961791,0.7591848870765139,-6.321314539671908,2.179500842004644,1,33.19125708797342,0.16541182879376465,0,1
0,0,0.7612892395961189,0,0,1,18.462156336984723,62.026790627315165,11.897232364144612,15.698488874725225,60.21651923707352,0.8703588142071301,0.4586803762792846,-8.39103113177124,3.9692388043897937,0,59.32008454617292,-0.38256399293859056,3,0
0,1,0.10291564249371764,0,1,1,19.155779340460498,51.4955104462464,38.78402914712469,20.234952241111827,12.817813638907676,5.387719185841555,0.26506110630302027,-3.6402138318363475,3.8877492982678117,0,50.63574156208513,0.04856340637863168,3,1
1,0,-0.37965172778928274,1,0,1,30.027489470664065,37.93906322920104,4.502254725256785,20.007311964448732,73.31741499992498,0.9051980089614358,0.2846187256337584,2.195502034944063,2.313099364717639,1,66.22763096882407,1.1370488020079745,0,1
0,0,1.5953249077918072,1,0,1,59.6135923844532,56.7720098132852,14.29041541411052,35.76215631041807,2.018524813919098,2.342973861730938,0.2605972357100591,-5.588168365786366,1.9751095684112874,0,45.55816459019193,1.1909483399667073,3,0
0,0,-0.16730348376759754,0,1,1,26.262797035019567,34.459252920166286,24.110352649697578,30.656542269285726,61.075108861955194,2.2314329721812607,0.15811171824267656,1.9516655450273426,3.829581650242637,0,35.60396702226471,0.5652783750723693,1,0
1,0,-0.7267084112416727,0,1,1,27.42569135401596,40.60735831924882,23.601197664205884,31.621160267651405,83.28691268729953,3.077055099319115,0.6373394446985144,-2.3016681367556258,5.981850801025497,1,67.5132074788921,-1.3460718415553534,1,0
0,1,-0.5919724710842491,0,0,0,26.298560457019732,30.29873305709578,20.33738086189855,25.271696088565676,53.313060027397796,3.3758923036039103,0.34344890100545405,3.502169051957914,2.010680926333518,1,38.33739498896506,-0.6036847340817446,0,0
0,2,1.4111541402210086,0,0,0,18.154652179128938,51.34707287100618,38.58672641771564,18.083985394305632,49.51568206738881,9.384068090805295,0.38566151256387937,4.374649240619881,3.9004845992557944,0,49.24811083095605,0.9868070577050524,3,0
1,0,-0.2636724198137693,1,0,0,71.59564225875201,34.37788617803493,6.849827381658223,76.09389763865914,47.66187508204177,1.7992540919821036,0.854380523532634,-2.8612001545261334,1.3213835453643061,2,25.72012329392733,0.8308413442542415,1,1
1,0,-1.3173477654957788,1,0,1,76.72460595366955,41.087500100397804,6.423418249623445,79.48058730883471,26.61847700862542,1.3729712328307622,0.8669197767530479,7.054749261019861,1.3073539811747728,2,35.23463230544938,-0.7115738098612702,0,1
0,0,0.4586119131973141,1,1,1,79.95076408978518,68.41762667198216,3.8246321083607193,79.73236073380768,1.6614365973637357,4.870581367865859,0.4703206189030166,-1.4642082665509708,0.4372297539079401,2,19.216447865957022,0.47107287998676667,3,1
1,0,-0.4636165504961222,1,0,1,19.0252157484981,36.2710951891012,4.19632507561007,16.78597903447711,85.86113501966241,0.8504858400659399,0.8709502058013221,-7.439529038823239,2.7817604148559743,1,61.7592840580574,1.0372642068796771,0,1
1,2,-0.057602972379854615,0,0,0,23.163474337321183,34.67411458062523,31.062920481543195,39.3689820338352,59.38081968792244,3.7381852798320567,0.3888272870811178,2.0716056917996557,3.351264989058795,0,24.654858211416972,0.1443721375329927,0,0
1,0,1.925009502451786,1,1,1,14.296903268580209,57.9872170587521,0.41905123467342653,15.662318667722413,82.90543480803457,0.41963635553150663,0.8470985147737333,-2.3589070516663657,2.8928453796599403,0,69.97131540763107,1.4292056306568934,1,0
1,0,0.4212160023836006,1,1,1,14.769264861505507,42.14531320951693,3.240027476502678,8.360094244219066,83.29763743724357,1.0662417622207665,0.9643524334430281,-5.9127129760586765,3.663123610883567,0,69.9326382347045,0.35201502322522205,0,1
0,0,-0.7168594675224466,0,1,1,19.994996578483082,62.92996207772073,14.644094412106305,39.950972705229354,33.59583447511189,0.9009834391955477,0.12161149518564618,8.183587595477988,3.6002242380967187,0,63.33682024355874,-0.8186607780577413,2,0
1,0,-0.5735774722424593,0,1,1,19.000386137121886,48.42306906846015,22.83853872060524,10.110917232278268,76.86654589348552,1.7148356088172652,0.40643220357819254,3.9360224836807323,3.776890378881049,0,64.47438438591325,-0.49386384306724446,1,0
0,2,-0.481077551812321,0,1,0,16.46379588444283,30.961589432682874,39.72980549581379,21.535754241233604,82.31406609938117,15.820306773833746,0.24619127879480335,9.228901299576847,5.358505049008874,0,29.80328237065705,-1.015160841700812,2,0
1,0,0.09674225434033594,0,1,1,24.01820216276885,50.43498654933395,9.380868860144233,18.20161968975183,52.20128084274511,2.0937555365727674,0.8027061460189895,-1.8618594475412138,4.152775330254422,0,64.97340406539246,-0.34927277836079734,0,1
1,1,0.1507104247179723,0,1,1,26.00812799078885,36.451008806324516,28.98540397086396,15.61817911261533,53.86727219930353,2.9288001757617343,0.3690145978648141,-7.887818408726232,5.768221312521864,0,56.248944147053585,0.594000897352894,0,1
1,2,1.106900482036686,0,1,0,17.431509445062517,32.06315484115983,38.72195563831587,27.66945547264165,54.18513022726103,12.436808841814681,0.32051986094670737,-5.510123680677753,7.042063255189343,0,25.158351161065973,0.8666679650745163,1,0
1,1,0.2610422787971543,0,1,0,15.029120745971273,35.10122167023559,33.56994529179265,29.57081054342259,96.81993195778833,7.026142879841121,0.6550581314279866,0.6073740893801443,7.640956421784834,0,37.39858328958519,-0.014148365798807553,0,0
1,0,-0.22346102223637854,1,0,0,14.970613717446541,27.934913837452118,17.187560105358358,35.7055933056231,74.43171979962348,0.9828088099288731,0.315623898422864,2.6161573680982304,2.8353432081579433,0,44.083827544112964,0.5731587073745558,2,0
0,1,-1.1866757932609509,0,1,0,18.362557987901575,34.785434570096335,29.27123461134249,34.51393477357301,46.758398841002375,6.3438312258038945,0.40118062100012986,3.883040681535901,3.2695432753988514,0,27.4194863485682,-0.4547052423120145,2,0
0,2,-1.5576486827024794,1,0,0,72.56255007007783,24.765493847184093,20.374848865680974,78.62231324349081,79.5651774314313,6.3687542644431305,0.3591197282089128,8.985577462114087,1.1355590940437736,2,20.98763837758085,-0.663908564240222,0,1
1,2,-0.788541693273483,1,1,0,16.46419183321108,32.69586547694692,29.321882747772175,55.67154563452995,98.32540266066549,3.3429963385344155,0.9389809606289632,-2.554081571922236,4.215481198325718,1,26.237230308767757,1.5281969867248808,0,1
1,0,-1.4260651280339718,0,1,1,25.199459211365564,44.80675143492069,7.491399870150273,42.56170330151916,62.660665051605925,1.6125286164389478,0.4976956005032136,0.21104153194587916,3.1557471495622127,0,58.24596849248996,-0.7962878289730034,0,0
0,0,-0.24138381736667686,0,0,1,34.451491958396204,47.62446156877628,12.034235877810193,10.420854106737224,60.52698328091277,1.8963123310708039,0.3911637159411796,-6.549259152248387,2.604918423224016,0,54.29703766581585,1.148692650921709,1,0
1,0,1.9742113220842163,1,1,0,13.071163204441426,37.07060431766179,15.503149945564996,38.74178156486462,68.0464143767996,3.321494688311037,0.8268814660448207,1.2219011734006813,2.7980825826862694,1,55.815583193428296,1.8869215340335397,0,0
0,0,0.5090047628619764,0,0,0,14.450709285780379,55.70683779290373,20.065622218220067,26.06326660736615,26.92819367173125,4.309149218066618,0.32322834963095903,-2.7495581212372624,3.160031996894116,0,44.87531774321789,0.20058786949372193,1,0
0,0,1.5757965494606272,0,0,1,24.570840851422638,64.97563051771078,17.019051828714545,16.116350372770917,44.08273103539821,2.665652853780713,0.2539319268124536,-7.153246753896916,3.4677645280315885,0,50.782616867289285,-0.6625304494510856,2,0
0,0,-0.711333065087933,0,1,1,25.57063951118536,66.34067025173476,9.815161357633107,18.622146550151992,21.285079749677138,1.0375769402175958,0.251643620027622,7.084873662753704,3.624788143452053,0,69.75141192655614,-0.8127072678462456,2,1
1,0,0.813829392366814,1,0,0,48.90187907874842,26.30768663824533,11.49855158120843,45.92610286551312,61.961457316057434,2.3363836202052997,0.5999202535356586,-9.47179689221645,1.844958218193254,1,29.35506850087213,0.68875479010508,0,0
1,2,1.3656202138011015,1,0,0,44.53672011773523,21.719542103630157,21.376921794001554,77.60461170409828,77.97670198209792,5.077403617611929,0.5818191895379439,9.409719220907562,0.6598064305988938,2,28.09961697243001,0.32481740612863647,0,1
0,1,-0.3243395478455459,0,1,1,19.24476979481686,62.81831741796584,29.0061445726527,15.123136654262478,2.3023719214193825,5.812602723707547,0.3282459602122754,1.5597582103027978,1.9870905419521505,0,49.63310153894119,-0.4847030378444316,3,0
0,0,-0.36918864918789485,0,1,1,19.83547771581449,54.88748664207128,20.416095865215258,22.966764110014417,38.273114931629664,1.0979599441052224,0.11163248707546436,-0.22041960501885072,3.2761490098172055,0,56.831531110822354,0.13581302366217166,1,0
0,0,-2.4065603576369363,1,0,1,51.90257997812331,51.812907791502916,13.611490385979277,42.28967256969227,34.60155690565766,2.8826631030112186,0.5230223261826311,8.97401693300424,1.4997291331703129,1,52.62231277032498,-0.7619811488905983,2,1
0,0,-0.16023168908795926,1,0,1,42.69018552741151,41.82418463835207,9.173761549740128,25.18355139381793,37.85194764987358,1.170566963222535,0.20396491029627345,-5.073966582391629,4.471909145342294,0,38.54406746044267,1.5180938579634586,0,1
1,0,1.1195496878549953,1,1,1,68.43133850810453,31.54782766437982,4.823468690959385,59.7714863994573,54.76479958096315,1.4195802548160383,0.8568024627376736,-3.332732271068033,1.5395950856195018,2,40.165141200387,0.5611301558315664,0,1
0,0,0.8757035541586602,1,0,1,48.36634124581198,52.05068069073509,10.395639107944046,16.14238531672892,28.989827815604258,0.9990374825427042,0.30302469404436333,-8.08391933785645,2.029528927566054,0,26.400073669047885,1.0095485616433602,3,0
1,1,-0.526357713772262,1,0,0,33.248194609847076,32.81052484134219,17.947107543335196,36.04629632279736,47.306742012844396,1.8303691862247258,0.5400149880498902,-1.515499304432705,3.6480358218469253,1,33.56076073289091,-0.5111014336200574,1,1
0,0,-0.3226663278475961,0,0,1,55.06411162636971,61.969604567385474,26.053751094008454,11.241099141698609,17.65928814801156,3.741728828575839,0.3416521594771952,-3.759790551604139,2.0801495189983883,0,44.852432522609035,-0.21186037149367754,1,0
1,1,-1.7324965718763923,1,0,0,75.45485646379426,35.8145930722542,6.143130865479735,76.78558116366887,38.64615634560581,2.5631489231155635,0.9874033543646381,9.76267432945031,1.4335998550784417,2,44.61988401972829,-2.5044285953109884,0,1
1,2,-0.665180292461537,0,1,0,14.032052969458633,33.32236817459068,38.17961471461294,42.80842969359646,98.31679988709567,4.422286138684858,0.6788757683829592,1.0385999903769498,12.284493446612034,0,48.09894819244754,-1.393669610636603,0,1
0,1,0.9359548954295366,1,0,1,60.21852145857217,31.020354190056196,11.133411600746118,61.962674343662194,37.315436193611305,1.5224208722295984,0.5521592415412913,-8.864816133745318,1.2992229194679599,2,20.332104389531715,0.16268285238161811,2,1
0,2,-1.5528602656383557,0,0,1,41.80414605175951,59.75196351827408,33.65554760578591,54.40224258248392,24.432387661471232,4.8899748068764195,0.19253824554920773,8.313364547281743,1.669209140890895,1,27.50472102884912,-1.1166410520052907,1,0
1,1,0.7161575529854931,1,0,1,58.73283999172284,40.60170249404832,12.237669941922654,73.8172318356107,45.48447348868167,2.550560187825386,0.3224272102208975,5.099079729887791,1.45845733740419,2,25.66441010021218,0.054947020010948394,1,1
1,2,-0.2406299362617708,0,1,0,14.272506046276646,42.15367438437001,35.68917043179945,23.884854856953783,49.79398312530312,7.2378253336824665,0.443138787217228,-5.615509128721442,6.485519077100077,0,32.89213339081423,0.018411503130620104,0,0
0,1,2.1417585370301193,1,1,0,55.24116218400552,34.002020025417394,17.610624264762087,36.26182376954165,20.813204713852883,2.5703653821422683,0.41048959500846377,-8.382502639359055,2.2374426676135046,1,23.72128452417008,-0.7747177084582355,0,1
0,0,-2.569418749944893,1,0,1,59.51364790788858,68.28140025144626,0.8438430216246551,21.25476085193216,58.600181012167354,0.9306432333039234,0.7756614718825844,9.95756378028791,1.3773823957594031,1,69.92565337298916,-1.9317607331480637,1,1
0,0,0.7821928793975754,0,1,1,33.13221832322239,45.8124380068503,21.794084428938085,28.29435625003559,28.667144767657888,1.8384139964157429,0.17200082734101363,2.4090613437680624,3.2177618232182894,0,49.73802107380128,0.29200844906280643,2,1
1,0,-0.9771447255750858,1,0,0,79.87803780917362,27.992659816519218,0.5491234483332974,79.79758323832266,48.758326724662965,0.9145261481344358,0.7739895736377989,2.536489354258137,0.6157086315744221,2,26.78980321878868,0.5648948778508308,0,1
0,0,-0.26286341553835324,1,1,1,67.81941357444636,58.01874934176981,13.351182595996534,66.11379891939326,31.57083503590702,3.3867045236880773,0.3298745613760433,2.7655990586271546,1.2379224542985099,2,21.094286602365177,-0.13741256067600918,3,1
1,0,0.8141629171720317,1,0,1,14.923447676727818,52.44303192666113,3.4776786419748706,14.094701689731842,69.81720713852742,0.5438105796398731,0.48358935270365466,3.701305017014514,2.9094759659891043,0,69.05486279600754,0.4327304444042333,0,0
1,0,2.107406131669345,1,0,1,30.686855912850458,32.66244178228584,14.796560856787124,39.59936134984397,12.934703259577706,4.508684214493122,0.24300285265419252,-7.196623547178267,2.370716913607111,1,37.71589953333587,1.018047874871486,0,0
0,2,-0.9538458501130127,0,1,0,17.850241625603708,33.90767466754404,37.73665763127846,8.357119776202753,23.821994581459272,12.417235872908456,0.2723927484066073,-1.5683470567217164,6.032889864152106,0,35.739063297189,-0.7157441369703449,2,1
1,2,-0.8343014737908482,0,1,0,24.68027623610854,32.93610651171048,30.156605394330008,19.977066940319958,64.42423186117927,4.104833906595771,0.5498306740679665,4.8107137443162,3.9834164667115375,0,33.83328406182269,0.05965078623239693,1,1
1,0,-0.41433872005042405,1,1,0,59.58545658239502,43.15400438317107,10.063606515697856,75.66883326199539,55.48651083272017,2.5558626340769623,0.9019905253238898,5.003305856879921,1.6752241855926189,2,31.575236797722734,-0.9874069680903145,0,1
1,0,1.0906045195469596,1,1,1,17.797497335608668,30.9054565870536,9.719020188131516,42.88756312238139,58.575703773230146,1.2120698497703681,0.8575832619452335,-6.903681549347978,2.5961292922677726,1,60.8331997052307,0.7635518559418794,1,0
1,1,-1.333340278921388,0,1,0,17.394717508446746,32.64695212074402,22.528083400039172,12.612137785749212,75.62917462949757,3.9642707015640903,0.8710535951462244,1.2658674689845562,4.403841029825872,0,54.83389063070783,-0.08984958145789988,0,0
1,2,0.3579232965099043,0,1,0,25.316800566611334,27.522829213982547,38.83465779124039,20.093688398622724,77.54060430525433,6.797509854929304,0.9711714843067059,2.4594519676667215,6.996565071542809,0,52.89888102687096,0.098356006186626,0,0
0,1,-0.07291114338644154,0,1,0,15.927455257123345,49.547461038375836,30.00280997315663,36.74442442818354,25.502786703959146,4.424038863722658,0.0002973640430885549,-5.1814826344805365,5.216556584925415,1,19.9454778723328,0.9212992758623086,2,0
0,1,-1.1413833710065588,0,1,0,15.124969322204205,30.945780010399062,38.639091923371346,24.10517817243523,58.122599297217256,1.9707192825454594,0.1088099109089467,0.5965401824402541,13.495562341535244,0,42.952462785788654,-3.85818506786916,1,0
0,0,-0.1301923156310213,0,0,1,27.19574300617035,62.470501087970874,16.504680946046857,11.302482644623186,39.457093144481,1.6565015390247184,0.1133644149714883,5.5782295985283135,2.237928998225561,0,52.21630439329591,-0.5176481940578384,1,0
0,1,0.23513034590512372,0,1,0,20.820047830827548,42.285464820832445,32.773613651600755,8.263091229082207,49.78014837788997,3.4821489922653748,0.044574852467169024,-2.8641949315450574,4.0243071594104824,1,28.56001901065421,0.3905533886097275,1,1
0,1,-0.9272382956991647,0,1,1,22.207919210355655,32.141138766354175,32.70510796019703,24.827257717415016,62.929763598161145,4.541243706683464,0.4925537595189192,4.738940264965734,5.468606163078483,0,56.09705595986616,-0.8118424214022031,1,0
1,0,0.27984264163333744,0,1,1,20.21158253594595,31.751192271597944,16.604531168571988,31.33230012923759,46.757140676378214,4.195658260193222,0.4624222535248203,-8.756217088529997,3.430148209013133,1,47.344851491920224,0.5806491993565703,1,0
0,2,-0.8475766131724463,0,0,0,25.133220412302105,55.807113006078865,33.11533339298134,33.00738030304526,1.392236054937157,11.729380806039064,0.6897764434068587,-2.551457400361161,2.242040362394244,0,35.242073748641914,-1.0240959813177488,2,0
1,2,0.2762078947278498,0,1,0,18.20670719796031,29.284568624811623,33.50942942161456,16.55775598308095,52.01676968440935,4.966323884996026,0.38117520824756157,0.08794769198022401,6.65310662495672,0,41.583108279264835,0.1391703262012133,0,0
0,0,-0.7648358262673204,1,0,1,49.743271675255734,49.67309102396551,14.90050391990188,39.56489611307052,24.720339789519524,4.385748393266276,0.3556272662712746,5.93613171217854,1.5157445225499002,1,29.042875437518504,-0.40524743524492846,1,1
0,0,-0.3715695321126833,0,0,1,30.170136416291847,60.50729578125975,14.785230705182634,15.31790600800651,43.052658808806434,1.8836891195612364,0.3299077218450883,1.1988542500574866,2.178418613431496,0,41.89433634317051,-0.2558008621036198,2,0
0,2,1.6143834618171937,0,1,0,12.560096086219756,33.66062052291659,39.495463168767884,26.152028577384527,20.641308686119963,31.762814741085737,0.2693676052172046,3.4630156427731595,8.281738108788756,0,51.65980847824572,0.9372433486070529,2,0
0,0,-0.9115152158457677,0,1,1,19.213246273979042,67.68045889733263,13.321847423909523,21.729570494435656,31.93505023229196,1.1678979148476631,0.0930261480453653,0.23329363208435794,5.316766208004335,0,66.82044268819394,-0.9444038449347943,2,0
1,1,1.6345592837565999,1,0,0,56.617584540465025,28.053331311160605,9.524963822684072,76.67736748538574,57.74158814506068,3.4694438218320953,0.8892857302299275,0.2163056376746333,1.9127040208124293,2,40.316055327554835,1.399920150655739,0,1
0,1,-1.46137890638183,1,0,1,65.62130667101083,45.923196152878916,13.631891809495638,59.30972959718144,61.09478321364191,6.60416484110697,0.7291062433182034,8.919947935486384,1.3911610052873529,2,21.194901235353566,-2.003492922711529,1,1
1,2,-0.17004307125180051,0,1,0,18.869431671792135,26.80780369442371,30.928493021601987,33.10600701360403,91.85326261392797,3.2056643724898652,0.5262771272296807,-3.7379952598287343,3.8670535458055255,1,43.237434981335156,0.4293122649989301,0,0
1,0,-1.2029909030992294,0,1,1,21.033996551215957,38.4705344864554,20.027734461238072,7.821339640847822,26.312812085389048,1.7390934402240663,0.1601430860689413,9.23691403617294,7.014711460805862,0,67.29664203851466,-2.524676474346394,1,0
1,1,0.33943748996723955,0,1,0,23.58603531555613,31.0967082931041,29.153019904353748,17.411510820239833,33.904721555471134,2.1184559430331174,0.2204292194102918,-9.490453038108802,3.79386772433376,0,41.06441219262737,2.0158987913460273,1,0
0,0,0.16873090599309826,0,1,1,28.337106566971784,66.94925380995049,27.526660375450795,31.96009056967955,47.07030920940929,3.0648647510701137,0.2105573548617804,-7.688932789349094,6.239282018451017,0,47.86435572879796,-0.38232554416696335,2,0
1,2,-1.3971700671964866,0,1,0,19.841159461813973,33.583993416062825,32.31272510337354,21.011990195426023,33.822069572789765,10.248347087439258,0.11239855415786831,2.1828206565291897,3.8425210498862326,0,20.560817576684872,-1.025109112287481,0,0
0,0,0.1279824990572707,0,1,1,35.11975096878635,54.63077154346726,22.589460703557155,10.056913046691495,49.38932099977033,2.0281688250727186,0.08020345459816647,-2.03275421026916,6.114828766921313,1,57.17204644044153,-0.16019695864467715,1,0
0,0,-0.7163535514694699,1,0,1,54.33438307621227,41.133525474198294,11.951006585180743,66.16229580985701,44.709608233576716,5.226857690523166,0.471899175613393,6.146295410258546,1.6068206163469192,2,35.89169642713715,0.25942432033609586,0,1
1,2,-1.7244540738324403,1,1,0,21.088259074522924,37.56079353055398,27.97516865180959,39.660850250231725,92.83335674838871,9.684525546363625,0.9343229078838047,5.468099632155086,3.928630875922476,0,30.550341945420392,-1.3097095949086102,0,1
1,0,-0.13345445177925488,1,0,1,33.36143070203535,38.05929095367522,8.07850872713421,19.662885408280243,82.1219949655777,1.4626030577849811,0.49933553028168276,-8.562733803561631,2.271502894796278,1,41.67160325228855,2.1620939781697066,0,1
0,1,-0.37573776553536153,1,0,0,53.29507759032016,48.97618047640835,19.16415603933477,48.21444166095658,52.30971933111688,6.094876912551627,0.47561268731112916,2.758967790703686,1.9395832011295433,1,28.6298135011642,-0.923773889727046,1,1
0,1,-0.8216304333775011,0,1,1,27.079448355267903,30.497000183594228,30.576482212172166,36.471681887737276,42.40639083752813,4.68012684905246,0.18376587074142875,6.685143635425554,3.2490944364947074,0,43.83365447143683,-0.6581994960099106,1,0
1,1,-0.7007970844036987,0,1,0,28.37639668172801,33.052160951220905,25.165608349602383,44.43244367335329,44.732829085468204,4.07808762800901,0.7564789756004213,2.4128932973483312,4.153306658449205,0,53.46266981230941,-0.15876069196776119,1,0
0,2,0.7606608311752336,0,1,0,18.195975525174333,36.57944827644825,39.93277489526041,21.79103005259408,34.743453565607204,22.331286576352408,0.2873219787071552,-4.483741256215907,2.360881903383605,0,25.70121505027597,0.5760104947779433,2,0
0,0,-1.7971383859038277,0,0,1,41.66822649618693,68.72682552078606,13.570416986296944,14.13831343412423,30.964776177735132,1.4532212440301562,0.0520758644617324,7.862004984212099,1.7974750749148114,1,44.79198431318389,-1.50750902584077,1,1
1,2,0.3288868350450988,0,1,0,13.35273484422248,30.69177398420089,23.50160054248896,24.7751438474112,70.98306012239462,2.7719527006790536,0.46174806538018,-8.55307307268307,5.031426339941887,0,37.034262686874484,0.4596742949619255,1,0
0,0,-0.3257184922910278,0,0,1,42.54031575894282,36.27348295861478,25.364870750864714,11.040840922115468,26.92746608460077,3.303194054826695,0.2639591950423399,-2.8088676371786416,3.3388724010095885,1,49.618198379807666,-0.037353758962970565,1,0
