S0,S1,S2,Y,X4,X5,X6,X7,X8,X9
1,1,-1.0764697734260282,1,63.957969260658984,0,4.2584656658475915,0,52.434158139408794,59.95296347273684
1,0,-2.2436117156068742,0,31.988206866551515,0,2.7856912727150673,1,36.51316857970357,45.523380550826154
1,1,-0.5993384372652993,0,35.03368762456933,0,3.3748877901903134,0,43.04839177019778,46.138123881985436
0,0,-0.735996623527905,0,32.13558315879346,2,2.9896368584027773,1,17.779746252598514,28.961597999481334
0,0,1.324421909762154,0,6.5884643162102074,2,0.6417083165649735,1,6.406141263175913,23.316526747452233
1,2,-1.78356432695894,1,82.3205102782946,0,4.205890274729519,0,63.10723182733307,59.73675873037108
1,1,-0.1876279086632843,1,69.22656271866445,0,5.300435431227222,0,69.88618843181007,59.43588721875309
0,2,0.33921181181259746,1,75.80328651949878,0,3.31420904172993,0,46.70084246551927,36.61163612144688
0,0,1.003261907524908,0,26.946362914229184,1,1.6986888505619826,1,19.407476043821642,37.975740152386194
0,0,0.6297128097505041,0,49.59563903466566,0,1.9235761701800382,0,31.947049174734694,41.24689882159298
0,2,-1.0315146325104385,1,64.03812051851484,0,5.640270514056421,1,48.34371714336876,36.62095098035564
0,1,2.1151707306819154,0,73.52700103587875,1,2.318324114571833,0,30.365384541225964,42.223089594215764
1,0,1.2605164161623663,1,43.08055004472898,1,1.9060428512918879,1,45.09868596910418,49.184205434268705
0,2,0.845557939757342,1,99.21775344703387,0,6.376693621043465,0,68.62342302002415,50.46201155500553
1,0,1.8487211050013188,1,60.34524879425989,0,2.3445694254982072,1,62.761659102195004,52.806206061168076
1,0,1.0438755429520852,1,46.85589899864104,0,2.2040257756058605,0,68.09873342573712,44.10966125887526
1,2,0.11532255207415118,1,95.27314777304763,0,10.482483288576846,0,79.47807772740113,67.6973982228968
1,0,0.18875165503755112,0,4.042242752120257,1,2.254396626548314,1,49.59656791321194,49.867560089284304
1,1,-0.017040414159100285,1,65.00637390443435,0,6.84921656115058,0,72.73876503199062,67.28329354333363
0,0,-2.141549283002861,0,76.27394301178998,1,1.5274600843624198,1,22.46847450552366,22.612090547010574
0,1,0.35808130052195036,0,31.958897923625834,1,3.2788210441400363,1,17.48296136463854,47.268863599882394
0,1,0.5784732009687344,1,70.20936841722956,0,4.242863953777277,0,45.01137468315307,26.374192637309193
1,0,-0.013198658009953151,0,4.807134563886817,2,1.358348794488047,1,13.363168663250903,43.57696446368189
1,0,-0.9116955469287004,0,15.779631790772486,1,1.9412172337633837,1,31.72323978338277,54.12198237579931
0,1,0.33709552256606,1,64.4292851656599,1,1.8152985930017211,1,45.50562418998823,63.80167492660099
1,0,-0.1820169886586014,1,59.98066843140509,0,2.175923533204234,0,61.592676400931154,47.45823089185221
0,1,0.3960042748310308,1,71.69403970771735,0,2.945563893133424,0,59.37688670514797,49.784156213929705
1,2,1.7363471396978452,1,98.39364587857494,0,7.75023525325596,0,72.42600195469254,61.569110986232786
0,1,-0.6585666188701952,0,44.09303497444672,0,2.516148830778214,0,30.433002233439375,57.61637472044186
0,0,-1.0731986281724706,0,7.408670629601239,2,0.4547663383474687,1,9.09152426049956,19.985474007538542
0,0,-0.6993535875660971,0,1.8004125719201125,2,0.48213586622670446,1,5.65373792893765,22.963688657397064
0,0,-0.5478314954707622,0,23.33605917752717,2,2.41804492436726,1,7.677335956357103,24.263152354736903
1,1,-0.6216443794812739,1,86.0401299506646,0,5.427781795151508,1,67.26964738969423,50.87193679944838
1,0,-0.8679144138436428,0,25.411279609948522,1,2.498061841769348,1,25.94759033120532,48.022591800797755
1,0,0.017676082798767517,0,34.50940697823388,0,1.9783450854986233,1,37.57376076653044,41.47716465576803
1,0,0.3861639018980638,0,19.94924985699843,1,0.9506228112921198,1,36.69579194923735,34.65066973003812
1,1,-0.19796725582014327,1,50.0576845047887,0,5.573239393868503,0,66.61157653260155,69.2379086471839
1,1,-0.5753750148021891,1,83.34537938128676,0,6.33408469988596,0,69.73242635681035,57.70093232265154
0,0,-0.19586422104248696,0,31.350767985990803,2,1.514964575875307,1,13.316040119588667,26.10916295135509
0,0,-0.007384528935586246,0,63.50297249417216,0,1.8181971601680356,0,30.3048436416874,41.920954919981995
0,0,-0.604447065225717,1,44.864737834008004,0,1.6505866954197208,0,35.57133860003415,27.97228884445925
1,0,0.050720236054098304,0,17.3388101636343,1,2.571800365253813,1,40.150216272216156,40.9756873014525
0,0,0.4333082374694886,0,25.25913745973309,2,0.5954264792253937,1,5.085391929099301,19.272879551394578
0,0,0.7337528959812359,0,8.454200249789439,2,1.0679985866103958,1,3.8431244173939216,19.013084323222486
0,0,-0.3357620415171108,0,18.866750604947658,2,0.8978984916524521,1,10.35366018838082,26.958321462073
1,0,-0.5101396491290321,0,13.577628304849975,2,2.2545882287329246,1,47.699053251174945,35.66958115892817
0,0,-0.48734342618670695,0,57.61711403232829,1,1.8633107630975976,0,31.531146487369153,41.39653668670359
1,0,-1.611061902690462,0,3.5671498697521784,1,2.922285406168538,1,32.30771073662907,52.84655877002964
1,0,1.2805457736187722,0,7.415661304779608,2,1.968939875209613,1,24.433233509719567,25.142894871869963
1,0,-0.07086774064766616,1,54.66423795231137,0,2.8456667308556414,0,54.17407383938004,59.15534009344364
1,0,-0.385527280003783,0,10.937465157810466,2,2.1840290189555307,1,33.32206352862058,43.91030861174555
1,0,-1.0935604637714862,1,43.750750822847856,0,11.382260330123565,0,60.74446655137279,44.24976906060883
0,2,0.5802889025406747,1,86.83508504688938,0,9.36581105219523,0,48.74931885156851,35.822591781629626
0,0,0.3696665793262786,0,14.892535919290555,2,1.4362319438920432,1,16.17074186016572,28.61529402915422
0,0,-0.3064839987203933,0,3.602245347932176,2,0.9226345752948444,1,0.8417229887545297,26.07131133731221
1,0,0.2678022426256574,0,27.21352904461084,1,1.8822569930862378,1,54.047491802953544,54.29029151280235
0,2,-0.28319356961173564,0,55.84500155943009,1,1.5712234854298295,1,9.620874452107708,38.121843729754886
0,2,1.2215710626315859,1,89.98052479929402,0,4.347267532864081,0,60.46675820861655,25.460996024841073
0,0,0.6701115980534629,0,43.695204895375014,1,1.5066077315349289,1,34.53344452926603,24.63712988575171
0,0,0.960701659539465,0,45.1244125468608,1,1.987522138372695,0,33.78809341523209,25.01167196600888
1,1,-0.01914000443746043,1,82.20097478670752,0,8.618966012096031,0,69.20254992762553,63.06845320260706
1,1,-0.5764768865338261,1,81.83117479253978,0,3.994806311915762,0,55.9926703738668,58.9803526326706
1,2,0.47465587401899023,1,91.72784673616796,0,28.115209502587938,0,75.23986398620644,69.5749032429194
1,1,0.19863400951043286,1,45.574488041752716,0,6.934176528606988,0,64.17261010419772,56.337411808742765
1,2,-0.18949332804691935,1,74.91392527601523,0,5.411611393323561,0,51.79433524730097,63.92647346301986
1,1,-0.10373745004320799,1,83.92879744035788,0,2.6910077261870198,0,61.46078935749202,50.86752998769543
0,0,-2.1980497765265374,0,28.18342210968867,1,1.3958744582854663,1,29.772333204745163,26.19260545062489
0,1,-1.018797551449915,1,66.90084642285903,0,1.7647143515022845,0,9.323760824491911,19.965707011918376
1,1,1.0304021832226995,1,69.22611100806645,0,4.666341376696511,0,53.489572902733464,58.04248622284247
0,0,-0.13453694891541265,0,5.15811455244487,2,1.5555875693802155,1,11.408382036234297,23.96834726262822
0,1,0.3224517823768679,0,52.64854743776859,0,4.48491282731576,0,35.737944949497056,53.620770238417705
0,0,0.19917772197166705,0,32.40521864723469,1,1.0018474477714485,1,9.01860228733582,29.779004249069807
0,0,-0.41205951911910504,0,22.84072121198204,1,1.5189151588373493,1,14.051362989732027,44.42142320384497
1,0,-0.7137420314192559,0,16.56981781656224,1,3.447960438168318,1,50.013609822628155,56.53992544266776
0,2,-0.08214816482506443,1,65.46291506583785,0,2.8834597754992433,0,29.893541361434373,65.2502947183851
1,2,0.27307797784592747,1,66.6944290158945,0,10.228648882176444,0,59.08646951454475,63.183492763086576
1,0,-1.8829858348742605,1,45.98741235480259,0,2.2299792629193576,0,58.192882626662524,49.88806314307127
1,1,-0.5243063479662696,1,39.68340732693767,0,3.186621611092985,0,61.780555993320725,62.84088033887119
0,1,-0.1543857665918337,1,69.60876178081813,0,3.3310118616462105,0,52.765042641159745,57.837629897834496
1,2,-0.1405254507711821,1,96.30319322048777,0,4.992167991847675,0,72.24241220777726,54.78613878848745
1,2,1.3312540791120095,1,99.34531427638203,0,14.789953536131753,0,79.28663621022625,68.93348910757712
0,0,-0.010251724860466814,0,19.08462939112955,2,0.8038927598387903,1,0.4650857070301395,18.165581296698463
1,1,0.27116535538940306,1,63.58996199002198,0,6.1118953747977285,0,73.4541618940755,64.63514310031118
0,0,-0.12914157194340536,0,61.989655710602065,1,1.0566977486564517,1,25.39097973922154,43.192335139382195
1,1,0.9496803777195735,1,55.04964386364988,0,3.3491775076653583,0,46.42480666271936,66.78081174045897
0,1,1.9524050743132317,0,12.842983128581354,2,1.1274586232951889,1,10.205287627453536,32.9870069612332
0,0,0.6131570195393345,0,0.22389145419313694,2,0.3617221295325788,1,0.14352156670171645,18.585208456392248
1,1,0.16311323729805383,1,88.75217637087529,0,3.413323851918284,0,72.81153021749353,50.14888788359502
0,2,0.10798722846965049,1,95.26599280367589,0,4.413105293857283,0,65.06986988491904,49.88407528101435
0,0,0.6292039136990838,0,32.935634623953604,1,2.238421126548945,1,8.366260529593621,53.986413696753274
0,0,-3.416676471675629,0,2.8409924528064345,2,2.81379515447133,1,0.48342491428532863,27.406765415742477
1,0,-1.0255964997936409,1,42.042624295486576,1,3.2109114902362967,1,64.32053463396228,67.63881948681254
0,0,0.8232222846217305,0,16.85667143185522,2,1.4642346256646526,1,12.889946985880343,23.729575830413648
0,0,-1.8905987647677065,0,9.619557143747992,2,0.7136906550389445,1,7.875580094318355,26.51982081943538
0,0,-0.2323520164638966,0,2.941037442144767,2,1.0743722434329463,1,4.810930337579715,21.72389777370521
0,1,-0.09247346080531665,1,79.43896603910952,0,1.7798347194524042,0,29.819191824752057,28.31521025560616
1,1,-0.44937176359262204,1,77.81661865285693,0,4.114397189464637,0,64.20525124962438,67.19873016043591
1,0,-0.062193976889004556,0,20.319508518818246,1,2.2918882626605357,1,23.424239318719984,33.747293375821734
1,1,0.11945278793492752,0,39.41170583947671,1,2.638971389191987,0,35.64344600110421,46.646890277914636
0,0,-0.019554257168708605,0,35.75217791437603,1,1.5246994434107206,1,29.735325906171973,34.11309741266906
1,0,-0.12969473274648932,1,80.6500537040848,0,4.350802278517806,0,73.32953241026344,56.75142507591305
1,0,0.34323012759175425,0,5.307518870101896,2,2.2306150519056103,1,26.546844543001527,39.84122243408087
0,2,0.5617775014581969,1,76.98751518728805,0,4.3550327461292255,0,34.805111038603194,49.30304215390909
0,0,-1.4430547103666427,0,10.941346108710077,2,1.6085948548976674,1,18.885453942252113,32.81170324959157
1,2,-0.9989135124704324,1,95.05048583805342,0,5.498244323899883,1,71.6001477984998,62.53746741469419
1,1,-0.42464077506007464,1,47.785044306681854,0,4.493546997461781,0,64.72545574909132,68.26091244062954
1,0,0.5566077440799971,0,44.92572832618975,1,5.511424366160987,0,53.27672329396805,50.04359195608881
0,1,-1.177723828748244,0,29.34410991364197,1,1.687172192625974,1,24.67716065455138,57.89078300621124
1,0,0.6264019026249292,0,32.99160962999581,1,2.593281355598095,1,30.960945849268874,43.95826810465009
1,0,0.2879200028685326,0,21.599183472948454,0,1.8404569058473796,1,33.53387397573031,40.25818079335282
1,2,1.2606248896820018,1,85.74048824989842,0,5.7029998485084725,0,72.42088779511128,63.9069873547778
1,0,-0.4993318282500541,1,61.938532448369166,0,4.377267064593516,1,67.3936079130232,41.985511528822926
0,1,-0.14383032963953166,0,27.926961869820428,2,4.868113683456122,1,9.253853781995073,24.623941460825662
1,0,-2.232245734725094,1,81.96655510568543,0,4.28742016944432,1,51.95323660634312,44.092166803514914
1,1,0.07315145332470685,0,40.15709902348691,0,4.186889960196492,0,47.33473799014479,51.11064786936115
0,0,-1.4671757271849386,0,22.68525816601968,2,2.0549327950952088,1,16.18306727617164,26.3091816790324
1,0,1.075813151384906,1,89.39715639155837,0,2.696050587568153,0,64.85410765537543,56.83176942249327
1,0,-0.1713964454441358,1,59.81555351575,1,1.8524936944617711,1,60.294168144066646,41.498785833436465
1,2,0.5460483856029715,1,97.14207040878873,0,6.772208271228858,0,70.65271521989702,64.29128104260025
1,0,1.1228309941601502,1,46.47521868574333,0,3.2257458831467596,0,60.436637910943254,64.82843616735258
0,1,0.9991880478686742,0,51.236254304016214,1,2.1991212200722825,0,42.3378495799017,57.41830025126524
0,2,0.5547980139523232,1,84.22686013065368,0,4.462577517426858,0,48.89583085344278,37.07794143207654
1,2,-0.25273755761426353,1,92.31121004627316,0,6.57676087647424,0,67.77126881981582,65.15813503065185
0,0,-0.022243278201257714,0,16.701173598378343,1,1.2571332146769676,1,27.040645910157124,38.792604662485445
0,0,-0.23130448083927196,0,59.27738584639346,1,1.0120227949445788,1,14.236234522668575,20.44170690697691
0,0,-0.9639087148292319,0,34.0757691723128,1,1.0151322662478417,1,20.447318632151976,29.431568004435963
1,0,-0.3645529144835532,0,9.009028907534965,1,2.1219204882318974,1,44.56225567477532,36.99303551782994
0,2,-0.20859173169892337,1,95.650117302886,0,7.551674125989075,1,57.584705922909606,61.84805508195753
0,2,0.18006196496538324,1,94.09220377603008,0,4.8011896076356875,0,54.743217159948614,53.41803680031973
1,0,1.0370747343252236,0,25.143589080376483,1,2.963369759086123,1,19.469358003702716,18.922549153469664
1,0,0.19572362767513635,1,38.6562244243787,0,3.6161789755540474,0,54.201111195003044,44.09794506850895
1,2,-0.19561181623832544,1,85.14680341059314,0,6.7771431346170035,0,65.80450864404355,65.06545369369397
1,0,-0.039917235694708,0,32.57472060474156,1,2.135663698934303,1,40.088417299503185,36.973411346326415
0,2,0.0762029611676324,1,93.28181402910198,0,5.202473144353491,0,52.13617975785901,50.529952478281935
1,0,-0.1876566281524065,0,27.116869531509437,1,2.696958542206452,1,41.09877009941044,56.3074696917605
0,0,-0.042106416491136764,0,27.910691566903644,1,3.009549733026846,1,34.53925252512212,26.58000328448694
0,1,-0.10109776550946861,1,79.14026181422122,1,3.703124715799802,0,50.79962545266468,33.55523355856013
1,1,0.31268585377008806,0,22.544607912934172,1,4.942793630785267,1,51.70567980039975,57.33755596181893
0,2,0.1456429500519616,0,73.03834875524117,0,3.330162966005322,0,12.021466507725203,43.576303287645175
0,0,-1.4692079011877093,1,34.45800836080023,1,1.574784794925579,0,39.41688036164794,41.808168793787075
0,2,0.6302344212003403,1,80.11848434797788,0,3.1196257830509335,1,44.95951830198548,47.04583706857583
0,1,0.3100909027137948,0,28.111839100851398,1,1.855022204641519,1,20.68958561313936,29.6291697296972
0,1,-0.41827172162203646,0,14.431867050250736,1,3.3408900975368807,1,11.799940840708633,48.93104924548472
0,2,1.5082529584271915,1,96.24456398950308,0,5.753087695553152,0,61.95944006810694,51.47317261109616
1,1,0.03424675455975132,1,86.91558478608906,0,3.1126273047014186,0,58.52224707330851,44.276299245571465
0,1,-0.22557001254746958,1,85.0231958502956,0,3.261826865819161,0,46.479063710659275,54.33724232257442
1,0,1.3310791213982751,0,25.255505396336098,0,5.163049857980563,0,51.34424369441324,53.17258377199882
1,0,0.6872779324330001,0,18.58786532642471,1,1.7375805647179818,1,71.46772632445308,52.67961025642373
0,2,-0.009557171566579993,1,63.03627000486387,0,2.5561221663527482,0,24.99554215790166,50.352029883135344
1,2,0.023595138210659422,1,99.7813407249328,0,29.03693690513728,0,79.35920511025068,69.3851557441904
0,0,0.5886950891462845,0,27.90059859204952,1,2.1152729179267933,1,3.6309377809810295,36.02586135474063
1,0,0.9034517874349561,0,11.151415098149576,1,1.3902446088949814,1,17.902204202188013,32.27526881894477
0,0,-1.9095653880938273,0,1.5320539756948026,2,2.368760400326684,1,3.287463522174918,25.36209379404223
1,1,0.4000298211470535,1,72.91048698122967,0,3.012124315222348,0,59.00399313284279,50.459057374539235
1,2,2.9490153871235423,1,82.3890484639864,0,7.85512676566993,0,56.93878420470757,65.51418365740503
1,0,0.4747768970253981,1,51.56481525455331,1,2.0950107432408847,1,44.41543063956967,47.424061238597005
0,1,0.4518646683069469,1,80.5973982340088,0,5.436770758870347,0,56.17612954858987,34.91506789368849
1,0,-1.9801348338378293,1,34.719073473664416,0,5.971628323694991,0,67.8390501598212,43.060286691685306
1,1,0.6542382195268794,1,77.41857272422655,0,3.4689583336078815,0,65.22135184428483,54.89568305558698
1,2,0.8945502023595314,1,95.16079080706025,0,7.357407502682938,1,59.50332390223778,65.89432217988337
0,0,-1.2408676391348314,0,3.2261775178777596,2,0.8730693147689936,1,2.4014632618771037,20.654513477810887
1,2,1.8086063131687349,1,76.12833016419839,0,6.450112489568623,0,58.37957873910987,63.85299407611689
1,2,1.0710677825393287,1,96.96161052302254,0,7.001434094504098,0,66.3123229076045,48.03727429501417
1,1,0.09265252086257858,1,85.94361857885548,0,5.6219299322487615,0,68.22581806580587,38.12124591016405
0,0,-0.7556583616906878,0,24.245618975774708,2,1.4297699275842828,1,3.60466642606029,22.769970223853772
0,2,-0.07133719537526094,1,90.9650690499345,0,5.317724807685946,0,44.52443894626575,25.015118997962666
1,0,0.09795916385782251,0,22.45935242248624,1,3.078120978765222,1,26.264995141937924,44.6523665229495
0,0,0.25097478933828293,0,46.07628654895412,0,2.365152516762476,1,38.305838134649406,43.94968087637959
1,0,-0.38759474414658274,0,8.611181293292647,1,2.570299101925218,1,61.50657278238935,47.4023283630795
0,1,-0.6928344612428975,0,61.47420349921201,1,1.5665640946907444,1,13.012838287557198,49.398376368179875
1,1,1.835719306220955,1,79.55665415071128,0,3.845381910792862,0,66.68938016928641,45.52698614373685
0,2,0.678745050346534,0,42.98035722213336,1,3.1224857573409777,0,17.182000499478484,45.46399103951943
0,1,0.5152181988155159,1,71.30384777518697,0,2.199140270932039,0,39.59091442953432,24.35913991056472
0,0,-0.8656698681370526,0,12.332417246825106,2,1.2054537922205144,1,8.619598051464155,19.190945109247327
0,2,-0.30285052280352276,1,98.77393560795815,0,8.58494573133129,0,60.77600096969619,61.26922103787527
0,0,-0.3643363093934264,0,31.14912603126756,0,1.0712101387253143,1,28.557510778296596,25.833800124957044
1,1,0.02784732350553226,1,65.56903879967915,0,3.6475444867645925,0,65.140990534124,29.62035494635341
1,1,-0.3537153656646286,1,49.05634844540629,0,2.9428055598190017,0,26.00995814490489,63.345090639514325
0,0,-0.9385898897878542,0,9.440075072092519,2,1.0577799046012044,1,8.842906325839937,25.26121062811832
0,1,-0.941147538832838,0,44.16842434140691,1,2.3438799199173377,0,10.78936322565983,35.812232962051915
0,1,-0.668787302046125,0,56.635336658374605,1,1.665322878659589,1,22.35681888518255,28.526846578815807
0,0,1.1439488477470048,0,3.838739428757237,2,0.8139406384621638,1,0.8583939064148272,23.025638984393183
0,0,-0.6719127067367883,0,29.584604512286116,1,1.9962919118031472,1,21.38082140248004,30.082898634269824
1,0,-0.20571968771246918,1,38.5278085182518,0,3.8265387623545486,0,51.645424860180526,46.19932281200438
0,0,-0.2801089628049783,0,27.065878008256337,1,1.2620529233436337,1,13.881081424391496,22.81655446583917
0,0,0.07396736558827317,0,24.518010864433393,1,2.0840565742917643,1,17.80195669186259,50.398134275677535
0,0,-0.5189510096124973,0,1.9121045949877236,2,0.5395643458090154,1,0.005822728437072655,18.178044627665372
1,0,0.2636690999346411,1,48.08007232580305,1,3.2893749139835036,1,56.1636415653249,46.157888401185176
0,1,0.4765269886806783,1,54.47767671212392,1,4.474570335200064,1,35.43392913137031,49.09167983898467
0,0,-0.767146756370377,0,20.210623462470505,2,1.250326760168346,1,1.4605719083898716,22.67462261092046
0,0,0.07211557618932979,0,11.63727459250557,1,0.9841088704489807,1,27.96555134774244,36.34018049630948
1,0,-1.3803605902741334,0,20.71550145186362,1,2.5886770153426717,1,58.40497186373256,44.98225709336225
1,0,1.2444749704385207,0,31.965763141806132,1,2.478287033759687,1,51.49134053169172,46.401278356477974
1,0,0.3788877883803882,0,21.927087698821857,1,1.2508065911347566,1,27.058417044981304,39.37502978476271
0,2,1.0003382255511228,1,81.52602657771652,0,2.7066047570825984,0,53.26744193771118,53.85493336208522
1,0,0.308203050504822,1,94.63205575337905,0,4.23705514632613,0,70.95193076458364,50.11236624023768
1,1,0.009382006203312782,1,79.36309479429808,0,5.820283657711056,0,65.18084838801029,62.97195394656013
1,0,0.5172593673888032,1,59.61931429592149,0,5.33317585760363,0,67.76347338586952,32.2645710688591
1,0,1.4582520925347047,0,29.348880803010868,1,2.0426293397986655,1,29.65064910313756,36.17756079874709
1,1,0.44494416122613567,1,67.60927005921789,0,5.839954580108051,0,61.94123972318312,63.34135358185218
0,1,0.2608046980849286,1,62.84052633810964,1,2.9209580595583073,0,43.14336971858402,65.67595671469594
1,0,0.5493179990638871,0,0.30139713332217877,2,1.1461083002534285,1,31.70748501580761,37.447123085629514
0,0,0.2265542831579304,0,16.575980734509287,2,0.8898992452837614,1,9.48553275731939,24.913061141033452
0,2,1.161120545685046,1,95.28488794266605,0,3.298720298154232,0,45.11243659265659,27.985612748697612
0,2,-0.2635566468077235,1,82.34509897507154,0,4.921651212885538,0,45.531596439477354,40.893935161635014
0,1,0.6231752033002325,1,86.9939064222196,0,3.202095955548681,0,43.30234103073826,56.31560167656494
1,0,0.246557362816113,1,54.87734481730055,0,2.776156112354269,0,53.67554211157213,48.266333871468746
1,2,-1.4460757363263208,1,98.07388927852536,0,5.537285463514984,1,77.1767365800751,62.67560805631538
1,0,-1.5043405046704208,1,56.33250862287817,0,3.1325672683679655,0,33.00377223307671,66.92810493329948
1,0,-0.4130080193478339,0,2.6157411188405533,2,3.482946544543288,1,17.758561142827183,34.21256159125021
1,1,0.43604575885929814,0,63.46025727200979,0,5.280391044903226,0,40.561733674950354,51.42051326453733
1,2,-0.39136189175216174,1,86.18860436751373,1,7.285787673959162,1,50.944482346068426,61.89683118555686
0,0,1.7679632004429275,0,37.319735961392595,1,2.563220048595671,1,28.718565497913996,42.05054048992008
0,0,-0.10570233010098343,0,46.85628971579573,1,2.0784642119768892,1,32.31614674930676,27.803004019317093
1,1,0.5173151476751788,1,65.95572818123794,0,3.8579058462256235,1,67.50431501233335,66.51751600634
0,0,-0.47996403192918397,0,25.694912744480703,2,0.900793764899575,1,4.78208627881326,21.122027714132066
1,0,-0.9916805264546084,1,55.27309967909353,1,4.083951672177717,0,58.366996585951696,45.132950017834546
0,1,-0.6046949977143206,0,11.902086575868015,2,1.3933845553280562,1,10.575020223761275,29.839369977650975
1,0,-0.3890552517745887,0,20.279265030897676,1,2.1642018113583195,1,24.282613645586302,33.07196255989312
1,0,0.07183925150264447,0,49.697259680124375,1,2.8007759245238213,0,41.041430514975694,42.0229638648012
1,0,0.25277835998632564,0,11.461365694934045,2,1.9027082300707854,1,24.03773883956682,43.590611819044014
0,1,0.021416281981915787,1,56.75219348940982,0,3.256643010734915,0,9.200542140556873,24.73468385546652
0,2,-0.07764173342917775,1,72.02321743886382,0,3.2715976416667893,0,32.10240584968672,66.60440685547984
1,1,1.0414749427828016,1,76.0562713580582,0,4.273658566012791,0,72.37082240855418,66.41360185401163
1,0,-0.345632555423038,0,1.9665272498850472,2,1.0274506215538586,1,23.688364715355977,24.122321889688937
0,0,-0.04110820503260202,0,10.647803471582307,2,0.9790848677720593,1,6.037760783905415,24.564433661363495
0,0,-0.0014359853942685894,0,4.658331573297547,2,0.5009215131908625,1,2.3445150270701776,18.19234724634449
1,0,-1.412768150156856,0,27.134110450702416,1,2.908994506031977,1,46.66503122062187,32.79311394167542
0,0,-0.43614770355194454,0,0.29809301016426315,2,0.8561042601456149,1,1.8132892519184063,27.26778432831332
0,0,-0.2817017165673456,0,28.220726665473872,2,1.98234662846788,1,9.652659164085527,25.830312098578617
0,0,-0.17945621564215056,0,4.827012045982215,2,1.0178310930823253,1,3.64460632682305,40.44311930067903
1,0,2.5228782596009065,0,30.97047394938979,1,2.575047031656525,0,44.94208643659326,44.5902990098576
0,0,-0.5907876483110794,0,32.39206930108068,1,1.3516298790267802,1,46.71450521099183,37.15361110462345
0,2,-1.5633799599925364,1,91.99932340722816,0,2.040092626920087,0,38.743581292084514,46.371397646950285
1,1,0.6094724018150828,1,47.51495014876902,0,7.689137347368598,0,44.4022037164899,55.240034987896635
1,1,-1.041032120364366,1,59.37296615388239,0,3.0648910838354975,0,48.19792097635991,47.04965515263106
