S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4
0,0,-2.37053320346905,1,55.814550114019994,0,0.19382329884608773,21.695441160031912,1,47.95191605121655,0.6568532482152866,0,-0.9768175322640076,1,81.65392494608932
1,0,-0.9042681430845001,0,37.012183904915275,2,0.5861467262321884,15.127947188299057,0,26.059898139348636,-0.9934526935779404,0,-2.5801129989445144,0,51.95033006652929
1,2,1.290242923051381,0,22.98465339776444,3,0.8915303221379692,10.724236484616041,0,25.837897056529453,-0.9268281888284131,1,7.317049727677851,0,4.1775521820775205
1,1,-0.08073608920238252,0,24.575942783764305,3,0.8094225812577098,12.939293570607138,0,24.233835810993618,-0.359474527354314,1,-5.814977174953477,0,17.909601078825304
0,2,1.064156112984622,1,51.675021960222466,0,0.1886007538420963,21.88813006397104,1,39.11186969814737,0.5827906581965853,1,6.535296247901137,0,32.44003697515589
1,0,-1.096250863479384,0,24.901407798229087,3,0.8990575084810664,12.816052770087595,0,21.84987683402599,-1.3872536469804428,0,-2.7826080787891128,0,20.575365349368347
1,0,0.6010139727682368,0,30.650354012089625,3,0.877242632355095,14.405822018307482,0,23.725297320476557,-1.4568100110538995,0,-9.98557532017959,0,47.577747817205875
0,0,-0.6299543893814412,1,46.728963692682505,0,0.21066189930043344,13.009009300493762,1,23.40849803961639,0.5024872413327957,0,-3.047045283020271,0,66.80600572479898
1,1,-0.9737965093527016,0,31.106557797998555,2,0.7998049716369309,18.022201190652545,0,25.969496846972064,-0.6870439164943921,1,-1.6836741525958452,0,25.11473609707365
1,2,-0.5310785586251382,1,49.07251952487001,1,0.2982839095119513,12.67615758814507,1,22.29240571490033,0.2196320165220654,1,1.603612485497866,1,63.68699035030498
0,0,-0.7867514176656879,1,63.93786905854866,0,0.2330923901738034,36.60661468224812,2,70.63159681902049,0.522601298191335,0,-1.977610465985487,1,83.38068935688472
0,0,-0.8663416969282692,1,63.412534203606974,0,0.2406336351563395,35.00407818061593,2,67.16415778383363,0.8951734123002659,1,-4.592967046489274,1,90.69426914066784
1,2,0.15096492731909106,0,18.14914794639464,4,0.999771052537659,21.52096517607194,0,28.372976985164584,-3.5501744708699343,1,-2.4308417298439373,0,0.5330782837930426
1,1,0.07995727734143798,0,22.792984039779363,3,0.938964479112607,8.704653496623237,0,23.22513250377171,-0.765935174604801,1,-1.4162804199137078,0,12.403620022087914
0,0,-0.1346299792559125,1,69.37957390468904,0,0.1981728614810423,39.99186153773457,2,79.99049849314372,1.9171636741600593,0,-5.945337036740291,1,95.49359675842531
1,0,0.7008845660493278,0,27.353257323711105,3,0.8909875304228136,16.44425015702491,0,25.6594184739477,-1.253438370183522,0,3.5201282392256577,0,16.195900849455647
1,0,-0.005053292346652625,0,28.749283988546953,3,0.790205893302024,17.616795447810205,0,18.94928162118335,-1.4572840602588721,0,-3.2984340109435113,0,31.294154747264642
1,2,0.11623101533853614,0,30.346241239745382,3,0.8085162482032153,19.54841984863697,0,22.70538924919741,-0.67010163046081,1,-1.7039412916832113,0,20.313289099912456
0,1,-0.6947432936512311,1,42.916475571984165,1,0.32389489310451736,12.434843863260083,0,24.95067719079212,0.06358514265580381,0,0.5798018061832426,0,76.27484175048556
0,2,-0.4136674632295698,1,55.98399391250567,0,0.22550063944726573,15.328585181804291,1,36.27548826933556,0.31550317377234083,1,-5.587883259654883,0,77.87417400459447
0,0,1.380753993454412,1,64.38885863554995,1,0.2850101754621941,36.59235698501249,2,73.41275180244448,1.1707894011910795,0,7.2198823787214685,1,87.14517919195524
0,0,-0.39401776088651064,0,34.68155924886901,1,0.37623012797587585,21.24204560773975,0,23.08631004491759,0.2535362734616833,0,9.781353059257878,0,20.7326484212179
0,0,-0.10962820232540531,1,69.16715532566565,1,0.2743269192857083,39.996431263395706,2,79.99855411951627,1.334475999565727,0,-9.992129396136262,1,99.31498732124162
0,0,1.5409316549172742,1,58.776264143849076,0,0.17777770593321424,30.49538543323387,2,61.993049098366946,0.4319044316130272,0,5.966906976185511,1,80.95442953541998
1,0,0.05919157484506064,1,53.59919398231727,1,0.332723216434166,16.746222925688414,1,27.351939499008004,-0.00024051709177393927,0,-4.222051489804127,0,74.42099027876696
1,0,-1.5826385577538749,0,21.939672514641035,4,0.9920079660220722,7.734380073611053,0,24.264443129398437,-0.8522757414935289,0,-4.386497015866788,0,4.8095387245512375
0,0,0.9458409432074711,0,43.08589949010275,1,0.2991957947956663,16.679072254129817,1,24.209876766589108,0.14445311435092686,0,5.803355083183897,1,43.52286698618541
1,0,0.4820872548908433,0,31.210980652902144,2,0.7316321006274008,16.244126019243204,0,24.391455003277365,-0.4874938200397199,1,-8.304663652300185,0,23.72159459794822
1,0,0.42534076551657884,0,36.461379201108656,2,0.4747670297677107,15.453052650899487,0,25.997870370536155,1.2548971048703839,0,1.7040568795332707,0,49.86640473890977
1,1,-0.7348007799114482,0,43.94253663426038,1,0.34892268286174716,7.224221368763981,0,22.58053039225765,0.07538662943322573,1,-3.0754682100665187,0,54.69168906806351
0,0,0.24614642095446232,1,48.235792998009835,1,0.2545979745847299,14.395433618747742,1,27.67209616778187,0.13208787416927842,1,7.4360319298140745,1,31.931692431170678
0,0,0.06964984616310123,1,68.51050505236944,0,0.2061202279475708,39.94395122612891,2,79.87821359484668,1.9085065603050682,0,-1.642292588707301,1,89.04822979960213
0,0,-1.0594737347666743,1,55.91633752928115,0,0.20730708842635737,20.711469660942527,1,38.76085716090059,0.9564681958986678,0,-5.494039498249715,0,71.99513745426658
0,0,1.4064072441650604,0,45.498135543185725,1,0.2924241092073848,15.21143096676834,1,24.773518636396613,0.5463807688944811,0,7.697060492193884,0,43.50393447646198
0,0,-0.6991430007879217,1,67.57618461939333,0,0.20655986404176152,39.9892206296771,2,79.9842909488352,1.6555313617573408,0,-3.266817795255033,1,92.05407313134862
1,2,-2.700113159296546,0,33.97462939784306,2,0.7163644054709055,13.57201698021167,0,25.530780241498952,0.08379560080013473,1,-6.114594040377639,0,26.382809598933566
0,0,1.57869710261722,0,46.838141380558355,1,0.30190075189087173,13.922444960938869,0,24.971694874961806,0.5657436800466509,0,8.46326707986551,1,37.297003088666635
1,1,-0.44909611828688023,1,52.617374604357494,1,0.24881383882669578,10.076552774347736,1,22.183786135924734,-0.2669082296069094,0,-3.014641383079856,1,78.23720659663256
1,2,-0.7308356651179986,0,18.80106084077822,4,0.996717119233316,11.73208926697814,0,25.55582192503102,-2.45667500767905,1,-2.317948762399692,0,2.937968012066344
1,0,0.8113659334213332,0,48.16275498997538,2,0.39437909706287677,17.914424014311606,1,24.463633621449212,-1.1143509757221897,0,-9.968969240826176,0,67.31040769661792
0,0,0.34136133036958377,1,63.43673407172106,0,0.216856143446992,37.81059083941887,2,74.78937039840145,1.8624788788847217,0,0.12011367377675342,1,90.58710755086801
1,0,0.5658850626551737,0,41.90407292283635,1,0.38247730070860947,15.315690608215355,0,24.95154450477528,-0.15026798429377047,0,2.4019580616595793,1,57.8162555809792
1,2,0.3542991724161853,0,25.946248892356387,2,0.7981506055166563,12.34080689439962,0,24.68447517962933,-0.07840062866462846,1,9.993805244737725,1,12.74010625738391
0,0,1.1812719287912719,1,47.14881960505832,0,0.1978873897148346,15.043599924144342,1,25.974408205391804,0.46560090931745896,1,6.86365328767646,0,63.832303935416526
1,0,0.22871041024698546,0,21.925732814693376,3,0.8927546198695208,13.604694678236493,0,23.12271298528345,-0.5156516559357531,1,2.297120786354368,0,12.666978534069628
0,0,0.4004670057187517,1,67.16646749930266,0,0.17510560851648166,38.89734212253241,2,77.2607948389376,1.0988695987037103,0,2.063882263364345,1,93.70195880061216
1,0,0.7299862011811975,0,24.580988645811985,3,0.8918024937743144,10.891700264064553,0,26.82567180229642,-0.8951066276913499,0,5.009390572338841,0,10.984072153933727
0,1,0.07492163387425543,1,50.15597774838761,0,0.18006967488126896,22.75870050872756,1,38.5986471421338,0.21548729428842456,0,-2.258615180571769,0,65.34653266747561
1,0,0.30448510680922236,0,37.971600470499844,2,0.6213054423514959,12.238551930930697,0,23.008611758828927,-0.546867289404431,0,-2.1868366002586477,0,47.711531600883134
0,0,0.47069767839133725,1,46.91905104415291,0,0.22948543552688971,25.18548424957207,1,48.256198099622296,0.886763891688119,0,3.860292260570258,1,57.31108284179294
0,0,-1.5466617862695131,1,65.23066506163796,0,0.1783717687822226,39.92755966351008,2,79.88494716825451,2.0827824417975673,1,-3.2239147615741723,1,93.54324533994675
0,0,-0.26469348630108724,1,57.50504535788869,0,0.2202057088388621,13.521159764145592,1,27.725311870884557,0.5409154826196388,0,-1.7689637526258153,1,81.82550796134156
0,0,-0.16755280433084577,1,51.58400494811793,0,0.2005826208093331,9.536018885814501,1,22.58587939415189,0.008027871257587934,0,-6.48836495822758,0,75.50926870509326
1,0,1.2029857326283644,0,24.404231739565674,2,0.7038735102295722,14.381408686761823,0,24.095138997000063,-0.9765889335289583,0,6.576065427298033,1,15.076293160208909
1,1,-1.523084337298937,0,30.972710779754475,2,0.754878666452558,10.139057719159762,0,23.18654455568126,-0.7285068855337211,1,1.5686938933401624,1,26.36878210395238
0,0,-0.4335066683784783,1,67.7461100531177,0,0.2980040238619089,38.69667677167199,2,78.17830633493357,1.0486072379023157,0,-3.2532511718625727,1,92.96538801244014
0,2,0.1921001706492076,1,62.20020338266213,1,0.30401187221328385,12.47379757115446,1,27.024621036598845,0.8734409747595927,1,-1.0508944209215905,1,81.02628188841248
1,0,0.43811394155328276,0,24.999218747779455,3,0.8427499601233248,11.943586410482023,0,24.76559002765353,-0.8268026217472878,0,4.846338378447559,0,7.620698523267483
0,1,-0.9386302813133718,1,48.289636039212425,0,0.19973478815897983,11.468420304979862,1,25.56003371756332,0.33293384233088763,0,-2.4168443665129713,0,61.95488118707707
0,0,-1.376571420523376,1,69.5856387950358,0,0.18885273253593204,39.999998596589506,2,79.9999994036555,1.5289350875665264,0,-9.998766591021333,1,99.73289259205828
0,0,-0.7321702840066022,1,56.91653084164847,0,0.19472461190613027,26.383813058413665,1,49.7149873147439,-0.24004109327934556,1,-3.3769899548296163,1,82.8736501495279
0,0,0.16868482966912815,1,55.14324039703861,1,0.25574055534411044,13.974414783670547,1,25.58452003636258,0.3087051988878385,0,4.010677753348766,1,77.3695956515459
1,2,0.8133428962647768,0,35.34125759046546,2,0.5959968218639387,16.399834071477645,0,23.61999869392551,0.10599770704413665,0,6.3913234202344995,0,44.85666580381389
1,0,1.1216550579484996,0,34.12884872589143,2,0.7367322697802627,9.333427781350698,0,24.94931163286192,-0.11199779006603057,1,6.63390801557145,0,15.834008899245694
1,2,-2.4271237385426265,0,33.670413108950164,2,0.67564958159269,9.555693763767541,0,25.357624621122934,-0.9308202407305826,1,-1.149004946029379,1,30.869708457351695
0,0,-0.4248135434931957,1,60.66272969459006,0,0.19830970433107203,38.548405251860885,2,75.5859006464265,1.2474128721434745,1,-3.244425697668052,1,77.8006163540663
1,1,-0.06327288177706164,0,45.2048695872802,2,0.5625811114638292,7.893929436462974,0,23.843023069672007,-1.0986553692307437,0,-2.0942462075056936,1,59.729955725889525
1,0,-0.19030218798952794,0,37.82804468538646,2,0.44828725316114926,15.753872649272038,0,25.64594266913428,-0.33417605267790995,0,-2.7895648805615227,0,46.23359098355963
1,1,0.513416954735645,0,56.67584345447069,1,0.3910196656075227,8.358042923176168,0,22.83714303043932,-0.03967217200264379,0,5.258195287980239,1,46.47790047043088
1,0,-0.9374895142481672,0,46.74787194285375,1,0.3816281047225667,10.184828932556691,0,21.86582468359207,-0.7810119503261742,0,-1.6788950765431743,0,40.66397767262585
1,0,-1.3132599722122862,0,20.580619338989305,4,0.9830398175520032,8.331806525814219,0,22.395234493634078,-1.8889194863613579,0,-2.157817086943612,0,8.041855186907936
0,1,0.34839077901332854,1,61.0198006849603,0,0.17761565527650808,32.29332575076896,2,70.52002719010508,1.8469184010202198,1,0.4522984624542854,0,77.91460353722606
0,1,-0.022381272118804914,1,60.1510790409054,0,0.17047989834375432,37.86082867815881,2,76.45252337341076,0.9264313605412322,1,-1.4357215660967952,1,78.00877308545864
0,2,0.5894519351365318,1,47.140874487106856,0,0.20500194099683477,11.022186505998285,1,25.144442644108047,0.8436828357471063,1,2.6222385940610238,1,43.9145221920277
0,1,1.2215786450449122,1,58.038981728477665,0,0.25520511612995833,22.501098967787033,1,47.050177761263406,1.0785520645940188,1,5.474304227173157,0,70.17848108373806
1,2,0.793130774917817,0,26.157798139196153,3,0.7722990659297797,13.200931252173106,0,25.765297364493158,-1.1273750235451276,1,1.7798669633363282,0,15.146937095544066
0,0,0.03927029162278704,1,64.7059904391391,1,0.2999994287971808,33.90849622765509,2,66.5697446099127,0.8605641315300828,1,-6.419018640542285,1,95.73787082641658
0,0,1.4221064547973048,1,58.68164725086293,0,0.21964458095175443,34.75667761521216,2,69.88145680901144,1.1298659374259763,0,6.75868510333348,1,76.80432899433798
0,0,-0.8849665432972641,1,61.59752299238305,1,0.2725887554502895,25.78945202877321,2,51.6475358414603,0.9460859268997157,0,-8.86176491456202,0,88.42758318581197
0,2,0.24728720931019796,1,68.0218344316036,1,0.27389149194568135,35.503847941894584,2,76.08385350891999,0.9938348455549069,1,-3.4384139135742515,1,87.83325943822311
1,0,-1.0831187015908703,0,36.28062854384309,1,0.40796042124669746,15.216702717275886,0,25.599901389686917,0.32020881799495104,0,-2.2991727615179673,0,33.19517113040876
1,0,-0.19197339230619528,0,42.47509126001411,2,0.5123885421860834,15.317756282820373,1,21.784584500333185,-0.31019768622251215,1,-3.1768148953254336,1,50.43687757895894
1,1,-0.3587031113247949,0,22.680521697956603,3,0.9103573636021516,11.51401944179048,0,23.232427255118864,-0.746709635509668,1,-3.729399997250784,0,11.782506225440114
0,0,-0.3041131818254812,1,46.389546542871464,0,0.2226306851565154,9.801305654653131,1,24.52327510742996,-0.45093633216463047,0,-4.1099367327283804,0,62.543399082884285
1,0,-1.663419321867122,0,30.20431058902043,2,0.6189694918191071,11.96590535304233,0,23.205241492405186,-1.2558924118156065,0,-4.344777431739439,0,37.12372772140181
1,2,0.06860371585170816,0,19.373052869349728,4,0.9912509384633996,16.825356133459493,0,23.227107479662436,-1.8128105576960274,1,-2.6950858905463786,0,5.919971656128214
0,1,1.4171532457701927,1,63.821009665620664,0,0.20260372386071357,38.3827490883833,2,77.10385491101496,0.6496943988369217,0,7.305437986769881,1,92.82723395870607
0,1,-0.9874259018487482,1,54.24373325422046,0,0.2553919395716371,6.8536927677616095,1,23.24803858904825,0.7535087155588308,1,-2.9364577082290317,1,82.41086033288842
1,1,-0.5558725379922311,0,31.10186084771184,2,0.7116736569749247,17.69490517877714,0,27.165011536534376,-0.8897867918585861,1,-4.016475256925778,1,44.88075222978965
0,1,-1.3741846651590857,0,36.20430225526265,1,0.37686744176054965,20.817384677487706,1,23.742678255789087,0.25339114235257315,1,-2.4880663494249244,0,36.04769945930164
1,0,-2.6164534381931386,0,21.175354892772603,3,0.9733619514971863,10.788314662673443,0,21.072618267110492,-0.4832338672539558,0,2.2628852538401603,0,12.304391337842057
0,1,0.42755855149273986,1,44.34878219375715,1,0.30790553211235666,10.821869378900779,0,24.928468275575586,0.05232276648415966,0,9.080607420042568,1,40.63057946202638
1,1,-0.3271064157653958,0,19.49009899878547,3,0.973261046839604,16.09056747289109,0,24.10705106659226,-1.4567063231730106,1,-0.06883237856222202,0,4.920328020730691
0,2,-1.8747716916232477,1,64.94997609305508,0,0.24211639544266594,39.76227073999439,2,79.50444988611872,1.3177256297242166,1,-1.7222369232967516,1,84.49708650902235
0,0,0.15776817043725863,0,41.19547611334386,1,0.3103139827964145,12.071010070811802,0,24.754562585055076,0.08768724812585121,1,-2.022296520679533,1,45.58365880688438
0,2,0.39985986910577104,1,53.243437083913946,1,0.24363342059747078,16.167334172349598,1,22.490887103001306,0.7442348121017948,1,-0.8186437889706255,1,55.38146716749937
1,0,-0.29914573907498127,0,25.99568289721206,3,0.862591468648636,12.242784505126101,0,25.46825135758153,-1.1770582769685427,1,-3.549851839294335,0,21.83768926155349
0,2,-0.48346394270194293,1,63.777238513758014,0,0.19934756757012884,39.18792410625967,2,78.49068425666054,1.115874866821947,1,-0.6478665653109292,1,92.35745526666201
1,0,0.2151669841439557,0,42.369487738389736,2,0.4687181883272398,8.825458599896553,0,22.06716361698956,-0.8945671064918158,0,-3.212997367836179,1,60.48744625840906
1,0,-0.16183112932544916,1,50.97739150631774,1,0.36193351353006975,9.329927740366282,1,27.679934213595814,0.015825295429541662,0,-3.709840347355529,0,65.00862688871852
0,2,-0.655709645121729,1,45.282905155274534,1,0.2998928827601324,9.241759804715755,0,25.819610752353057,-0.41192220715606964,0,-4.945933014507418,0,53.115975903756706
1,0,-0.09158997644987889,0,25.421910250451774,3,0.97787197690858,8.222460775737044,0,24.468643339607745,-1.826151298913203,0,-3.7634787865301718,0,12.288158873273225
0,1,0.3189650609097161,1,65.5977238616461,0,0.16136754696771755,39.796884116435834,2,79.70941715295388,0.8609476927311792,0,0.5711269400419017,1,94.48924348506105
1,1,0.8413094870920524,0,24.207046161004346,3,0.9055037067181915,14.727887198215175,0,24.68786689384208,-0.48927342214416014,1,8.817248801391557,0,8.33059818002228
1,1,0.17771194173923482,0,32.64293143324589,3,0.8060309980577031,9.975151244156423,0,25.36254449839695,-0.6324142372005521,0,-2.8061540554707705,0,29.549115907453988
0,1,0.36619045464955985,1,62.83546867683026,1,0.3104740995402411,26.261288866218273,2,54.42759558649895,1.1785280793512627,1,-4.055653182014786,0,84.55861803786718
1,0,-1.7455839424274584,0,40.34731227533215,2,0.5127776603428998,9.395112653145643,0,23.53924361689898,0.14250627691591056,0,-3.69919319604597,0,45.915152342792595
1,1,-0.7825302983028638,1,47.532509203795115,1,0.3310800831059365,9.847475967591425,0,24.629556426324264,-0.7818978715042362,1,-4.109422103567324,1,69.47514176098457
