S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4
1,0,-1.535589156110192,1,28.018698028173194,-0.5188507303125318,4.641659507309594,0.8469133019144868,2,1,0,18.737479138393695,3,61.768509439511334,2.368525287854442
1,0,0.282347181817384,1,29.791847653879966,-0.9042766933419949,2.0930231653747793,0.8179115904810177,1,1,0,28.592940421805988,2,72.73841214711254,3.3994860244584215
1,0,-0.4869614477635482,1,33.40795289883087,0.2024997065047368,8.966682001832975,0.9684146384081658,2,1,0,13.25215762307684,3,57.205065015145394,1.3289173401850702
1,2,0.5714845719791934,0,35.77763227952781,1.0469302299454766,-4.525720244012237,0.18076756258199406,1,0,0,42.22842404606211,1,43.02105872453594,3.1019594652902702
1,2,-0.4154287758539253,1,24.344598100358333,2.0726687685636604,0.7639750295669305,0.1697602957915449,1,0,0,36.89096303979457,1,52.10726032603959,6.888862951121409
0,1,0.15521708047442856,0,35.55857423034812,-0.0008155789356136102,-5.768963506962372,0.16641614288730422,0,0,1,11.694578584583937,0,41.634075186986365,2.241067836238661
0,0,-0.3941663735828845,0,42.16996440524488,-0.8440835520581689,1.5265945936658945,0.7512668652295604,1,0,1,21.86276456125599,0,20.758416991541257,2.2587316257622088
0,1,-0.1365595062055529,0,61.930332746837074,-1.241973404507556,-0.17433971514613233,0.11075213712887555,0,0,1,5.530796306137504,1,39.56770855849039,3.9375839178140293
0,2,0.3960198151479389,0,32.206867643867895,1.256480320329536,-5.387655504037308,0.579921740738693,1,0,1,67.3917942774155,0,81.84258389228616,8.172813227782665
1,1,0.415643036504073,0,29.045965948721594,-0.16900796866367598,-5.8988097745717205,0.23729072682708086,0,0,0,34.56060037539651,1,35.201008970657085,1.8128283356292556
0,0,0.13885280948961556,1,36.714405604057475,-0.1812559417057406,5.320548272563153,0.9014899696575318,1,1,0,23.472597959074413,2,40.18640559849236,2.90158776885624
0,0,-0.535831660850948,0,40.89891146656203,-0.6898640361776935,-4.564195191428122,0.15794267299848297,0,0,1,5.53020119138254,1,49.334770583283394,1.9163705057426381
0,0,-0.3144720758416869,0,59.207839426977536,-0.4369340457784419,-4.806950837717668,0.6619387186828433,0,0,1,44.120601607604364,0,55.559843631217646,1.3622067071385546
1,1,-0.978039863201277,1,27.917639111420684,-0.40450387015775824,-2.23933632449865,0.15630766846203997,1,1,0,50.69196197873431,2,55.98610276987696,3.3986625697472683
0,0,2.5150895363544348,0,63.91674082958346,-0.49500199737121503,-4.440104057510346,0.1879274723911552,0,0,1,30.539362009204034,0,61.31466137492736,1.8287252882295875
0,0,-0.3641257227958111,0,49.985922528632905,-0.9550206839094111,-3.860278594353929,0.3385958817362478,0,0,1,4.053270809727754,0,45.9090901062101,2.4934263619233157
0,2,1.8128980174712839,0,42.35698148569081,2.001020362388532,-4.911540009843129,0.1944807108518179,1,1,1,68.4659026768089,1,22.266911642086107,10.619019165025291
1,2,-0.6079366281871995,1,32.38063464387606,1.3327581359878284,-4.78588637624507,0.49557731364040913,1,1,0,75.74094901006274,2,78.89163007370799,3.866896887487636
1,1,-2.300734659509369,1,31.14242659023865,0.4484198843853954,0.627142277269165,0.697817223293028,1,1,0,37.819737581682496,2,81.29484545915793,11.698631366525136
1,0,0.5342844452616412,1,42.51573173690896,0.4889731334999399,9.99457155079476,0.969732325658407,2,1,0,14.377871031040893,4,99.42279411526957,4.608937580989136
1,0,-0.835688068854571,1,27.90509260813045,-0.037433857997521476,5.494346768863313,0.692265545154372,2,1,0,19.84599120914094,3,74.905880328458,2.842858751627609
0,0,0.5818977561490539,0,62.384715006156625,-0.7541748935423852,-2.97158559152491,0.17137912993486293,0,0,1,49.32883462618578,0,33.10790146475827,0.36656183194536024
0,2,0.7733925335267955,0,68.95018042529867,3.263942034278111,-1.312047471010425,0.4599681272963263,2,1,1,79.9999138353279,0,3.401915705423053,54.598150033144236
0,1,1.0286589445805803,0,42.16182152632156,0.01118044605569853,-6.1039017728321365,0.26900718534645496,0,0,1,27.005938117746737,1,63.38789012562147,2.1880057677100964
1,0,-1.2668664788267023,1,22.47686275114008,-0.8994542238744988,-3.15100788957122,0.5536078720293685,0,0,1,30.346535296762198,1,34.27969562091805,0.9505073163105773
0,1,-0.022270222783746484,0,31.125774954450016,-0.3235137254434665,-4.749131750260088,0.14163090179689508,0,0,1,59.02320884299293,1,54.071552671489854,1.6233503962287157
1,1,-1.8683269196399823,1,26.275074406424192,0.6107678796615117,8.377689806215066,0.7044348141529155,2,1,0,23.77014890000618,3,95.27867983506779,1.5068660910370926
0,1,0.651082822718091,0,62.402548226658205,0.7164381872376702,-2.98425981488238,0.2684195476894857,0,0,1,9.165571989161062,0,2.2534469014745873,7.196306689258336
1,0,0.12506672925957402,1,38.61920173788394,-0.5580158297700775,-0.6128644239943295,0.2174273191927118,1,1,0,13.169290987320327,2,41.699721785232114,2.578123958829977
0,0,1.0423414471538368,0,68.90807241027281,-0.6476719715540034,-0.9592104483297597,0.2233240201086371,0,0,1,60.81449920182217,1,2.70579644419896,1.906368567480318
1,0,0.23785243356143487,1,42.00991423738179,0.03705300139341824,2.3455229026839106,0.7682684148328489,1,1,0,30.35938351974414,2,49.907390405562715,2.6033677777523745
0,0,1.0016857211623866,0,56.262359793877536,-1.1508762550294802,-5.4796300665450755,0.61900049627013,0,0,0,78.23906418947988,1,41.908714563506045,2.4920841139325147
0,0,-0.23695683323840988,0,47.286570782554456,-1.2941737082639935,-5.869020555265788,0.2465204031127775,0,0,1,53.24331392657516,1,62.84722325917902,1.1091896823843352
0,2,-0.23774461138589234,0,44.97606278867323,0.5352546550728091,-5.374812378663226,0.6215031531576667,0,0,1,19.4473924728449,0,28.326193884785276,4.182622717803945
1,0,0.34233205699065367,1,27.435787112640757,-0.6675719630468085,3.6002083711340482,0.9232503945472353,1,1,0,5.737699943765375,2,36.802648629506876,2.526068008337125
1,0,0.40691512585358464,1,31.257264542015044,0.09106363001034438,9.142941745515067,0.5686721977424839,2,1,0,36.264399540170615,3,69.90750906684964,2.8171547985786125
1,0,0.924406807597276,1,30.91486713326755,-0.4985244271496725,2.0785575165832206,0.7694227272971939,1,1,0,8.562397139495905,2,73.49888109844525,2.8249834591542133
0,1,0.5974818122773913,0,57.030818572517106,-1.0386922755838701,-2.953662907597744,0.2354173030050647,0,1,1,39.550276594149494,0,23.705027499908116,1.905927741552814
1,2,-0.4148654529051984,1,33.62510850683444,1.5475551027394157,-0.8786953277999103,0.6760557147069649,2,1,0,73.5792721100127,3,94.4709863437356,5.431584480375962
1,1,-0.5701677174915806,1,21.427306232166263,-0.5400562214442169,1.6212489730086155,0.5691467808570981,1,1,0,21.7992025388169,2,34.4950720883034,1.9516982903528992
1,0,-0.092399598063259,1,35.665571850923996,-0.5321882743940965,2.9618912711781498,0.6736469919034522,1,1,0,7.402885430477535,2,74.47556115127037,4.885462043161334
0,0,-1.1149716319956533,1,41.55390532770625,-0.28692155947092307,-3.627925917429094,0.5925767166745497,0,0,0,61.37298316071874,1,27.67268411047208,3.2499815573303614
1,1,0.6870576549929165,1,40.965704249266864,0.5136289897435534,0.45184137125574253,0.40008682536333257,1,1,0,54.34083068949058,2,91.29985868659027,3.02066878235608
1,1,-0.35543256190073413,1,43.942838894464515,1.429442216097694,1.7098234088953745,0.5757845279114621,1,1,0,44.12750851441913,2,56.3592320548081,1.5145653647525124
1,1,0.18954504973300065,1,32.161637128610664,0.6758022121719475,7.640194258058884,0.8858198347651953,2,1,0,11.67591589759362,3,92.74971833668893,1.3070321655293873
0,0,-2.157937012969692,1,30.87056370146918,-0.9902095500172868,-0.5770655192125389,0.8192107178210788,0,0,1,22.706197640032798,1,43.95235775218544,2.909894420962599
1,0,-1.7152147564991151,1,35.03802592885276,-1.113397758203582,-5.18595030480064,0.6056380977274366,0,0,1,33.538394500177745,1,47.90742419703326,4.004577012547552
0,1,-0.170158227347268,0,34.87967510191145,-0.13764563611548927,-5.682262879529505,0.23332112726841975,0,0,1,38.05527147664093,0,35.94301110060201,10.538798565582683
0,1,-1.8025441080789406,0,50.151077578333386,-0.5311339844426015,-3.2784897241975797,0.5826107816554824,0,0,1,46.05428218168248,0,39.83386099951313,3.014207377257766
0,1,0.24959736868091872,0,36.31484821253258,-0.1382198013619722,-5.302697562925736,0.44152555787962755,0,0,1,59.14251827939047,1,40.201825362049995,2.65698703881212
1,2,0.5611883834053962,0,39.874870695081356,2.1732987830369566,-5.412513877884471,0.4995399382526671,0,1,0,42.37233405494257,1,74.64789844949125,4.210538555924852
1,1,0.6128650053609304,1,25.672720450477637,-0.11201140108995476,2.8472144208251855,0.36872584469147096,2,1,0,37.26876681807383,2,68.39185430566646,3.2636946912495866
0,2,0.15625775761784635,1,59.315808421304496,-0.09272772552292478,-0.6206937313266678,0.16368627527214674,1,1,1,41.31357524349866,0,41.98863140897211,4.139166657989268
1,0,0.5278230064719246,0,38.45184033161728,-0.990479528995897,-5.467345485586607,0.5650737037004162,0,0,0,45.23004747132808,1,26.271673852862104,2.864388092402941
1,1,0.14102919947505263,1,30.595954495576763,0.0002105591387102117,-4.014482567592158,0.4423214276015591,1,1,0,50.98987676408101,2,82.45366268892298,1.8106173653013666
1,1,0.2705742697525249,1,43.35805400117931,0.5425089519973509,-2.3783785249157727,0.23832159946068743,1,1,0,56.75557794223047,2,72.76144901445166,4.302793344664334
0,0,-1.1154061620809586,0,30.971865602529046,-1.2555582504257217,-4.48575336784843,0.5608665218757851,0,0,1,46.42147427389364,0,45.08387924801806,0.5089655791470866
1,2,-0.42870727617155746,0,27.668848287941486,0.9812570906640531,-5.024234152528514,0.7091065840316413,0,0,0,32.37290062763137,1,47.832993092304235,9.859071061507047
0,1,-1.3557498838626678,1,27.069965490613185,-0.6860253543864064,1.0702195437256474,0.1741298699604844,1,1,0,21.066199785220373,2,29.251790708433482,4.094411440542778
1,0,-0.9594600960532799,1,42.469638566606385,-1.193280662900229,-2.970174642700072,0.18150084995458776,1,1,0,25.70490149653851,2,84.6886385507506,2.0566320595421796
1,0,-0.21357725254482662,1,36.19374585022125,-0.45731740984218117,6.866195684503246,0.8928711853023938,2,1,0,21.13603752230107,3,42.0581480729705,3.2610306037783556
0,0,0.8732215667961242,0,65.84077314967155,-0.565514399698702,-1.6589657713294876,0.32665499568630874,0,0,1,20.440418771795265,0,32.74238274660848,2.4356971629169117
0,0,0.2502298469679617,0,50.648661910528475,-1.2120800137136367,-5.4238802923465945,0.41113216880347964,0,0,1,43.01760515153642,0,38.33105756539021,3.3040835474977115
1,0,-1.315870161524533,1,39.90364673156518,0.6068636235715523,6.8657379766615065,0.9707921002046045,2,1,0,58.029211319958655,3,57.30940609958889,1.7622978870238124
1,2,1.9275525482748908,0,29.086939371127116,1.836945325426591,-5.667127330188313,0.30288751354197796,1,1,0,79.5298323340082,1,83.00574789541571,8.579437847183776
1,2,-0.0761306805667911,0,38.45134644673473,2.5938879878677397,-5.195729446699274,0.3063007926611853,0,0,0,64.34972042128761,1,83.73848303840369,5.961532363615951
0,1,-0.026217682399542842,1,65.94750258383897,-0.5624845567559245,0.3442995030228708,0.5061861435458996,0,1,1,40.67813116589348,0,28.683119651146793,1.6409426881875158
1,1,0.4624090924215644,1,23.859024083255733,0.8283919248161654,4.202299581489521,0.39279082363308854,2,1,0,33.3804791004239,3,72.5198210108415,3.8881453950339835
0,0,-0.16334944856065817,0,33.12761663171841,-0.10593249476523664,-5.488439699721074,0.293614773839613,0,0,1,33.61624833383305,0,45.03032712881955,3.0307102126706367
0,1,0.6081608260939608,0,46.46525411543642,-1.079494714470506,-5.291492013430976,0.4245071075937894,0,0,1,31.495639192224605,0,34.32449828988513,4.841973456364312
1,2,-0.09230336660835113,1,28.017205323343564,1.8393140786779136,-5.390604750213397,0.37446476255102956,1,1,0,70.59715479800973,1,57.99537565534516,5.391041036230784
0,0,2.6145035489087567,0,30.660977611604345,-0.7884278564027335,-4.116061702506055,0.44381719603089653,0,0,0,52.292558155619616,0,39.4018543073947,1.7320749503648747
0,0,0.012356244735765295,0,51.702383769861825,-1.1553499903453572,-4.617192896829581,0.2569689091500318,0,0,1,64.94263362785236,0,16.19923700306985,2.6586864247060618
1,2,-0.8168953054356233,1,26.28324603514102,1.2031613384210698,-4.164311970449065,0.5406816819055639,1,1,0,48.414044862250314,1,38.73835196750133,4.1568259894990405
1,2,-0.3075077349744262,0,39.778285215852,1.5372999681502748,-0.8028953553140852,0.13572768865700802,1,1,0,74.0455385631721,1,92.9259479049402,3.5338787359698984
0,0,-0.21011862250161917,0,49.47866023402382,-0.36729204706525087,-3.9614206368401685,0.30039026800123636,0,0,1,24.875725209998294,0,19.448477888557598,1.8315127076419073
1,0,0.8764738343451308,1,30.013810976408607,-0.896952052678972,3.2503383832454436,0.8089917520478389,1,1,0,11.43299657611006,2,43.60086747520223,1.584351400853969
0,1,-1.1797596036290816,1,32.462169982520365,-0.6497301428873052,-1.775355448323218,0.7665571335030744,1,1,0,33.35033665953026,1,63.534470639646216,3.0597099783250665
1,1,0.10574040930666559,1,32.97429012896029,-0.43855089498329525,4.8261933549801395,0.46719898204590826,2,1,0,7.757075919782337,2,63.26538489942889,3.3111138764897197
1,1,0.13520215540284133,1,27.808121270041223,0.4902837444475795,6.744686266158567,0.8972376927463309,2,1,0,19.401864556227544,3,59.868863823489406,2.5946307975763356
0,1,0.11025999736077029,0,33.97595823838935,-0.03165024973209361,-5.588987647146143,0.4972339634512224,0,0,1,23.476555338726254,0,48.64443997677514,2.7600074648295068
1,0,0.5090124062109095,1,29.227197180610787,0.013386397191939282,9.180343203258403,0.9109999977465905,2,1,0,18.889522473084934,3,82.2514770184823,2.515717850048935
0,0,0.4214965289854607,0,69.99999999986647,-0.9901901081514698,3.3194185930729105,0.2272158848871909,0,0,1,36.3038991413589,1,0.0030995594565208506,2.7116036184813472
0,0,-0.9997846796815415,1,66.21922859987677,-0.4375998317701943,-1.3807942092777665,0.1411899425797481,0,1,1,28.960137161484525,1,4.671660279952544,1.63707590221578
1,0,-0.5602298425274008,1,32.35626523871819,-1.066337654551316,7.50801995375085,0.7509200086222372,2,1,0,16.3654880803658,3,88.0972608845237,1.9887085027330746
1,1,-0.409900908812891,1,36.86963508255402,0.47159919958426033,-3.186256541665795,0.3060141217474987,1,1,0,26.337334943883306,2,65.05885251132011,3.1050982699532366
1,2,-0.5394058255202464,1,28.245837316240113,0.8455981364719264,3.414058777288531,0.16060085935354068,2,1,0,28.53098119559582,3,58.61143227887795,4.673626192515467
0,1,-1.890457846581142,0,31.68550808460047,-0.17534525220927677,-4.2170006492808465,0.33776846448547104,0,0,1,66.9143539409261,0,62.90204625189012,3.9847740629878725
0,1,2.1211461640073472,0,45.19123576918892,0.04570779297344098,-2.5965944703806514,0.5409683111886071,0,0,1,35.12170553552671,1,23.770890952844216,4.262017046199354
1,0,1.7264500538624508,1,39.659990612215736,0.05321467883683957,9.273742950722557,0.8700924972272115,2,1,0,3.4317390330362008,3,71.70931103091804,0.8613699735323348
0,1,-1.2393612824664455,0,67.73911261076366,-0.874477286367201,-2.6637450317900306,0.19285469733336064,1,0,1,47.78886549808337,0,27.624849758900748,3.562533743203802
1,1,-1.3294214065496643,1,32.21564799367726,0.4599291861434117,4.999193998513775,0.814414482404132,2,1,0,44.49551615157232,3,76.02559417876729,2.7865437978643812
1,1,0.5009085596518299,1,26.345389918779915,0.36742549462745233,-0.7459743085113484,0.22327918803080316,1,1,0,51.81673318368816,2,42.19269972818922,2.0450182992027557
1,0,-0.6741297766435245,1,28.44126741099125,-0.563016312486195,9.69054187191627,0.9902815076190945,2,1,0,9.871975684423568,4,69.87660868516394,0.509298707182213
1,0,-0.1774724065846234,1,27.079598759516408,-0.7591958735599685,-7.871517870796335,0.8504082112564557,0,0,0,39.253131044512656,2,44.56986955749182,2.494117985358513
1,0,0.44449839781379336,0,41.96019147938031,-0.7871637471558344,-5.747910519740209,0.6286480799353051,0,0,1,72.1676585067222,0,34.7271716962504,2.344075316613045
1,0,0.5422249522485625,1,25.07831990328879,-0.4814598435090546,6.706849905638229,0.9973504731426548,2,1,0,8.936769268123555,3,79.8397501584023,3.1926853019818098
1,1,-0.1599947861533762,1,37.09047071870193,1.7703164486811795,9.883999818600927,0.9757158586325798,2,1,0,25.505654859301387,4,90.48908251137574,13.138479889618663
1,0,-1.3366310903594745,1,33.773243836317285,-1.072412961505102,8.051531392736585,0.9712327607590299,2,1,0,16.193737003931147,3,92.47065095059367,0.6153175178028732
0,2,-0.5180246957496479,0,32.049845759692914,0.039927678306192066,-5.379140787037979,0.08879614751736942,0,0,1,67.03484725918663,0,30.301834490983154,3.173175748335264
1,0,0.7472152494248999,1,23.465244972810915,-0.04871390473662396,9.989132490908752,0.9999118895116055,2,1,0,26.270421341623276,4,96.73287184092491,2.7538768592018505
1,1,-0.16175163563904454,1,25.614493986626634,0.2866951134741613,3.768129973382127,0.634991799819796,2,1,0,22.199459066136953,3,75.96411902909426,6.630706178223483
0,0,-1.4447362211390113,0,64.75484871444313,-0.7599752283854754,-4.009125117616595,0.19026559077367733,0,0,1,36.988467194938536,0,42.03652333011097,2.560455655907688
1,2,0.8154600726807832,1,34.12493479099372,0.42660266178359285,0.26124234461267193,0.42819150723352795,1,1,0,20.645508411007523,2,75.58492402277552,3.285212050088916
0,0,1.071171327435705,0,37.757040330652615,-0.6399735709880369,-4.766092489212319,0.7574962199553179,0,0,1,29.65952842227224,1,36.29965939398517,2.2686661182544907
1,1,0.3340834839204104,1,30.5750917098348,0.08434881425536674,5.701233362710152,0.3386977231047684,2,1,0,25.708039060949126,3,58.915283661030294,2.968135517067749
1,1,0.5815950223497864,0,36.886223594645784,0.09254341289997609,-5.521138781540014,0.3583583855982266,0,0,0,65.72759882192939,0,56.131709631754866,3.013300841301937
1,1,0.3872623460929682,1,27.330303927798557,1.1320507603580845,5.035115722683781,0.9207771838906513,2,1,0,56.11675209274179,3,98.06141126569554,5.632780352863312
1,1,0.4666564042432907,0,31.055161546675297,0.1551120039953225,-8.70872270481997,0.6859112923497447,1,0,0,48.293813578018614,2,50.16226286988047,3.2042150301398222
0,0,0.18930512694147106,0,40.090110797763735,-1.0403413683322287,-4.399223707100748,0.540360411383373,0,0,1,15.648089701968741,1,16.835559846660768,1.4917691794696275
1,2,0.32258808819945833,1,27.84229732426654,0.7489183470872457,-5.093310668388014,0.2753339320956433,1,0,0,45.11283672622948,1,47.76941287934282,2.7213995140612988
1,0,-0.10392796603425056,1,37.38335045983274,0.9771113621492176,9.833043585448998,0.9901980889886188,2,1,0,34.5776028619822,4,98.88261931780971,2.1368740019330685
1,1,0.5130716458629772,1,23.90204425846052,0.9143599251085843,4.6339938231209405,0.392863842072469,2,1,0,35.72384062544304,3,86.44805517737618,3.945690763240128
