S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
1,0,0.04097496627089741,51.05295850911294,0,0.26821368243900967,3.5398458592599695,0,1,35.15468684494843,0.7401976215457394,1,64.58920047699053,1,51.96082995111265,18.094702301198144,1.704805197686404,0.3930642805467251,0,45.83939383247497,56.454894118084574,3.294638357166575,0,1,-0.08949227500106798,55.92458807230824,0.5254002078814287,22.91182783258,5.666775715217298,14.695239888599168,-0.07701816554673477,-0.33029532806962286,35.26136534701577,0.7041923638602388,40.0796245678934,2,24.33391338411219,28.238427834898427,7.225199629180784,0,2.102630816634358,-4.9436240659282955,1,0,3.5614705191988385,0,1,0.7094779031398333,3.6990092978992237,6.8240311359245,0.7188401420851102,0,46.11886233445408,24.766955623251008,21.560307505372933,0,2,0.09046296197464948,1,11.88060620231315
1,2,0.2751517346610291,79.21737679380891,0,0.3499131062897594,2.3467460981312063,0,0,38.04170430009519,0.8062334920707829,0,91.24242170864119,0,28.82535457414908,7.799151272412219,1.701673060569357,1.1898332893266943,1,18.288928789550397,13.871678490180239,2.56183483663243,1,2,0.6391179697875758,29.075024233204076,0.553500930100864,50.32944801385048,-6.923464686224394,22.71262625257604,-0.7431780639111265,0.24666340538401788,37.99888407485247,76.36300482952547,41.588052915289566,0,9.597457612742748,21.34662193478169,1.2408465098214447,1,2.636273510592709,-6.205959689842649,1,1,-4.526626465260621,1,1,0.30894122203735086,8.13237453798115,-2.3032298989051867,0.45605611576588906,1,56.2790221400092,17.475118672850346,47.20402496993907,1,0,0.3241353354984854,0,6.707999453277016
1,1,-0.36515514606938115,8.91762370575461,0,-1.3746158311180485,0.9453420753457655,1,2,68.01719918978792,0.012643882776657234,0,2.939126031357342,0,30.735765331321517,21.113849305448632,12.245659956695562,-1.151511167181737,1,55.14422070334683,50.32589610096802,1.014674525036508,1,0,-0.4379926988279573,35.96240678153007,0.7075033218190724,57.37573703992723,-2.960861672762931,15.502774727303056,0.43030095592167816,-2.1681751812619376,68.01048116566207,18.653007326485206,29.7192427983752,0,35.157301714777965,8.06614089054603,3.3997518015177235,1,8.74203102931042,9.77582858484606,0,0,1.589887429882788,2,0,0.32231582888324106,-2.9722443769686464,7.401923449410084,0.9272518859077927,1,27.47171006410002,3.9713961289309863,47.93535284660484,1,2,0.3514080271137612,1,25.920737028143467
0,0,-1.3757494235575873,79.99829894059874,1,3.337723643416426,22.78197068654391,0,2,18.89494899876392,0.9231592175534884,1,11.017591946663446,1,99.98351052355939,39.9919121160941,1.6932950487869187,-2.798409808794261,0,99.97600469443712,13.346740764672138,21.626080380578447,0,1,1.8660166952660664,50.66548808998969,0.09043111428753609,19.217874409168516,8.231879240128123,25.612527573599316,-0.06336161677727939,1.4035893979966099,18.902391385670025,29.015417547529523,79.41541345690445,3,20.493658260951918,12.074175334679397,4.315151361394061,0,2.000510113364692,-8.412262439361204,2,2,9.996873653351596,0,1,0.7798816888427198,-4.303811159022583,6.09378511524444,0.6980121467068652,0,45.16955847215064,39.881674120581074,49.18334938620609,1,1,0.6853374283156588,1,61.05577293664545
1,2,-4.528565385845717,79.48959571327607,1,3.7495556690607255,32.10725605857918,0,2,18.491443229423343,0.8074788076985819,1,0.8344483206303877,1,99.999149046365,39.999812985902096,1.7577413372674529,-3.758444405782147,0,99.9995443216012,76.40140264634442,28.267750419288078,1,0,0.33511453760986487,33.88711027016943,0.00043589326619075663,55.14323321251075,-4.8036223306444015,4.478176201785833,-0.43714865382085666,2.4385815422105206,18.5015650733216,69.95281541339631,79.99569560897491,0,35.94318846407975,17.015000569486546,0.6133279753697186,0,3.582565163351189,-5.504020713092691,0,1,-1.928681408879429,0,1,0.0705968302061672,3.4904020816591537,7.1599483390984595,0.6895132046695465,0,57.895050963586336,39.96946448147088,69.32598781049688,1,4,0.9999875002721664,1,63.48792257772367
0,0,-0.33410215031186485,45.3940809243922,1,0.2032731480978385,3.3076584069176946,0,0,34.95100546373765,0.6535259647961101,1,65.8142748219696,1,56.70276048295584,20.331104863352607,1.7202638348996633,0.27104866616452883,0,52.430665963189874,16.802889291236124,2.9859848573975025,1,1,0.5514843771974883,41.043201153174806,0.5333287701357166,11.294990623950053,-0.9040126527117032,16.721133042300444,0.368416940355329,0.6594231484223411,34.97951980358323,10.02537549429572,41.662542597659986,2,3.5513180903531483,24.563186395970796,3.872766338701114,0,4.760023395957427,-2.946911491489253,0,1,3.117400541407843,0,0,0.5864681996416898,-3.163926055167556,-5.306839179734164,0.03617313184887455,0,82.93764943598423,24.818690581900285,42.66364833194537,2,3,0.37656925968407295,0,79.93869128138408
1,1,0.09268364547179564,32.908455763319544,0,0.3525172218535936,4.211769061146428,0,2,32.50982526840588,0.7473769624604484,1,58.304068113382826,1,56.1667211906179,20.36468284681975,1.7157122285147761,0.24711858949178478,0,49.64612009707012,96.4042919089463,3.76708268790015,0,1,-1.2356639773506264,45.389672055746885,0.6223313073589883,77.58379457468835,-5.130031955858289,19.937271594053286,1.5851933085347039,-0.5311990866131487,32.63808811786097,20.776492942773768,67.49811586929215,0,12.773059357883465,32.56211793079551,3.305402432706419,0,15.442499904174039,-4.946521211676442,0,1,-8.936490155494836,0,0,0.6640001547749704,4.003788600675566,-6.018488575176809,0.3704717810633691,1,0.7668256880476121,28.05606314106459,66.142020765023,0,0,0.6067995489417278,1,61.423982369384746
1,0,-1.2755360727612683,6.803602611807391,0,-0.632295307401519,2.2711976674739547,1,1,44.94605350782288,0.5467005650598468,0,69.05890286969552,1,28.821465070195952,10.084221321800273,2.2716942633019035,0.740883873344402,1,25.348071782685107,38.81378696532266,2.352714472876387,1,0,-1.0388418654397868,48.370945929953336,0.1430577103008483,78.03498080941954,4.4884455494097715,20.902151981488682,0.12679748665205706,-1.0466689129925981,44.93544851623213,23.94203918345504,25.009149452383323,0,7.319995030064755,16.16217776464283,5.319149538219359,1,13.12156076856552,-0.7755805601037356,0,0,7.354878965995088,1,0,0.8284659979243246,-1.7161003746386125,-4.388145285991422,0.40015972120578147,1,67.21428671936013,16.676467153866604,68.71594994052813,0,3,0.4181587497324399,1,11.4408905512302
0,0,-0.31009462613718225,78.76956488584008,0,1.1389491502069318,4.732931715167124,0,0,28.550392120815303,0.8581614095180234,1,78.44415697898476,1,67.50716123035683,23.631628840651643,1.7466847056757095,0.20468791978953393,0,57.04094123132608,36.56841352443459,4.350862847827669,1,2,-0.002073849776744296,57.95408503405481,0.47648159972351056,13.749420972684248,9.568327965724883,10.92678182439892,-0.4120879922668123,-0.27471734311056367,28.59064680403176,42.89193623306035,79.23795499188296,1,34.57778842716292,4.524560384711414,5.750149697483766,1,2.457607519298937,-7.072043595858162,1,0,0.4180283588434346,0,1,0.9153413480273538,8.620005475271672,-4.317733802450075,0.8405058849714862,0,33.72797785165291,30.31791220471927,32.52770917554356,1,1,0.8478855452783227,1,20.05027749562896
1,0,-0.26630533220889346,6.868572674490343,1,-0.06586533153718088,3.5880065079759667,0,1,35.732217569886735,0.6874967442417586,1,66.32279900677246,1,48.794130990777276,17.619145640724202,1.6974917741533453,0.39457043499446054,0,43.955993851350605,21.719206190235607,3.4757632564763163,0,1,-0.11558752482756747,52.79735006355807,0.28802610164379056,44.7481705733862,4.299092570471004,17.97081079176092,0.25232913075147545,-0.4063532589635629,35.77496222569888,22.429908705065763,49.074457841663104,0,8.782452920998448,26.904770043233146,5.1953194271339,0,2.0831222353387835,-4.011470558485932,0,0,5.107447404818739,0,0,0.866032794735113,-0.9436316339076853,7.202423539767533,0.21761587232334462,1,79.78518369079497,25.46509693359213,60.08282616169036,1,1,0.026021996951598347,1,56.50318473752871
0,0,0.05403888978001915,73.42729370689625,1,0.7050180589448318,3.834765869301855,0,0,30.908471124762926,0.7525770650104702,1,76.58455408739977,1,69.75506617689287,25.077606710408162,1.7213748512155136,0.06537565074754928,0,63.01721916549522,44.35247985520024,3.4458723842642063,0,2,1.3570855938388595,49.506233544614645,0.4641379949775916,21.93302916504703,3.599131238627349,11.770190150304334,-0.5164257218401594,-0.4294558424615458,31.107127461508405,37.761630782087686,42.87676060393476,3,33.25310544723786,18.91753953031561,1.7612392111531265,0,3.4513682731684665,-4.584112842979029,0,0,8.691932739076627,0,1,0.8796560276076025,-7.378455609940225,-5.662691420342285,0.9791916212112282,0,51.89133603907954,28.728048170291984,30.680116758715,0,2,0.6992626565419904,0,55.738409584215994
1,1,-2.459596809999337,66.25095961701213,1,2.5257692030487275,17.401007805537702,0,2,19.917028275759144,0.8046163706584988,1,6.020981997629366,1,99.79433697061705,39.92433173631884,1.702469367211034,-2.3862764265883123,1,99.79210720283103,99.99999127766583,17.26412473419754,1,1,-1.8779239498600853,52.35349806814124,0.021734778638424657,71.63633715170549,3.6592157099296863,4.697744322047404,1.309644786934925,-0.8317196752813725,19.917004600715558,37.01113675655183,79.99682977051542,0,13.97280261349026,12.585529964527534,2.8914956780332144,1,3.5379422541549244,-5.8092782656804145,2,0,-5.642236496181914,0,1,0.6564428383671492,1.943648058086465,-9.511869959706265,0.0973497057793889,1,60.53672944612871,39.70342868986414,61.277400668717306,1,4,0.9925415145178798,1,0.38342737682671046
1,0,-0.028417634493617887,20.90901809804814,0,-0.3214477733556321,2.113937290871844,1,0,45.37110986993957,0.645757829373681,0,76.73521799897416,0,28.91543567858609,9.602976647049415,2.204073640256098,0.7755904855950868,0,22.879880625468417,42.74556239495093,2.1033613270470513,0,0,-0.10481875575441968,49.913306330286446,0.4763719177864362,50.588379897227746,2.1372507586640292,35.30666351685254,0.4493972166419847,-3.1310491425769222,45.355975564288116,8.003737573370744,45.754392887006354,0,24.266729963093585,27.368111325404158,4.610839094980844,0,5.027171549847231,-3.1202083703445993,0,1,-9.238993197362946,1,0,0.3801310168837204,-2.8088837825561184,-9.037822214764615,0.7941825241800474,1,21.32800764109513,14.54433448448684,34.135538241062406,1,0,0.09715078251965309,1,2.9661504667621497
0,2,-0.08632498550820528,79.9271650395419,0,1.1601104722981643,4.464355823290013,0,0,29.302470703900177,0.8030811656024723,1,67.60606195108994,1,69.90702572987335,25.42373070819208,1.7173976454330346,0.007664548157748198,0,61.59755607456562,18.602938901474243,4.24362628613938,1,1,-1.808690276784731,48.817934292843624,0.7730616169343714,25.365747775779106,-6.043037790146192,3.7826210718767617,0.27839104025958106,0.04289457952841441,29.332665294884077,77.7230412040034,78.7223600455263,1,36.71325462338945,4.528862726282375,2.223882079632645,1,5.515979451066916,-6.088347616622693,0,0,8.245055984880246,0,1,0.642150141991907,7.895852173029503,3.2637284270411104,0.6614304177646214,0,16.47329937012637,29.251731164790353,24.03885658112751,0,1,0.445047493277561,0,35.206992076766724
0,2,0.04018559842321123,58.43370089586518,1,0.20326221046740656,2.8216048637599243,0,0,36.4769671104597,0.6762281879869675,1,80.6457862575863,1,42.114982204443244,14.237608942721689,1.7049990587424138,0.653757328053361,0,35.96536941863086,47.62246496675778,2.5665175572915677,0,2,0.5414036428662328,32.50457691512295,0.38856073480720443,14.09024000886587,-8.831232354629094,17.543444274224417,-0.2485998105706977,-0.3141334493988221,36.577361709299,66.23088907879728,39.01562536808775,1,11.495611768489042,18.511317607803818,2.4291494210154694,1,3.372431826155395,-3.5116084814449646,1,0,0.06295996808577797,0,1,0.25443044931853454,-2.8300699438602805,5.643709158391337,0.0035060079047489756,0,85.92867738515764,18.77286852494855,33.30683676056444,1,2,0.5838065487953015,0,22.245008563944964
0,0,0.00739200557807385,37.04516752086289,1,0.14904341091352616,3.2660229901322184,0,0,35.083071877468456,0.6984425233119607,1,76.8897901361668,1,52.05372589966585,18.378999275747756,1.7005356859733518,0.3820916887924095,0,46.94133204014463,59.583673604875145,2.9431182824938267,0,1,0.39875009959835855,48.92186644806679,0.508709375761543,19.178600763121082,3.7984830368163536,17.62549584831643,-0.9357272661121262,-0.331641176321052,35.16911358725298,9.995979898257122,40.513449563124524,0,14.995846124796074,5.032380023840492,3.7052963168969106,0,5.022162219988744,-4.216278727545763,1,1,-3.775925124311536,0,1,0.658557943299932,2.9686730695976937,1.7675933783270352,0.08830117756796829,0,50.13734554782627,22.763123060818376,26.409960391447292,0,3,0.44732385095658667,0,36.72472424088952
1,2,0.17311150211061876,23.209685426445077,0,-0.7913126105464741,1.3834355549777406,1,1,61.78801408712512,0.10887127557969872,0,26.993770752967617,0,29.68584055082728,15.989452709270434,5.630050787977516,-0.3029835231220726,0,41.35525100355905,45.8732327449381,1.3641046711449563,1,0,-0.12938136424563412,34.679054122966384,0.6383608402674271,35.24165256587656,-9.555637898532668,12.465667528383463,0.443963182572401,2.4385815422105206,61.803425749131165,79.1915862608646,30.363894973387087,0,23.45722238354049,15.510702966127308,0.7251967399152247,0,2.55422289454176,7.778070309731877,2,0,-1.3742810201373583,2,0,0.014238345935003893,-4.950723254033459,4.18920150241393,0.5547061148540647,0,83.40286987394178,7.604899804327214,68.09394562181768,1,0,0.4553904059077067,1,35.862626676509954
1,2,-0.31380054261705226,41.76628387021668,1,0.472984163817798,3.3279513103363265,0,0,34.25581887657019,0.7262707305927814,1,75.46878748868316,1,48.168447397956456,16.609428273309156,1.7084161688370887,0.5339878469601025,1,41.527325009878865,24.70079673165899,3.368915648722538,1,2,0.1839063163348084,33.04847870143518,0.5680882924614944,44.348941631407186,-8.571593329172142,31.98014273882997,1.0549320039466632,-0.19378781698051029,34.23226511583354,60.9279064619347,52.91786905342056,1,24.81195419103772,33.26706621991766,1.0360958823685884,0,3.7723817608702856,-4.57180306869263,1,0,7.294964756116521,0,1,0.1308049313423968,-5.985925834025095,-8.4863509491387,0.688775329001312,1,7.1183256642410875,24.8349681946977,42.05299161219362,1,3,0.932414014765726,1,43.48408626892882
0,0,-0.02359805563890713,15.993537484703545,1,0.4098999790184722,4.8046600930648875,0,1,30.141896813590858,0.7539247887385029,1,59.57068412557612,1,75.13267141792281,28.107887951596837,1.6969964234155241,-0.15490521576021915,0,70.33254927828608,41.95848117200267,4.367630284994294,1,2,0.31257074081990255,53.67273402862142,0.016333455775289496,23.98039330932086,2.619567010233684,14.556154123685063,-0.3272450001186328,-0.48780212388834654,30.196566235974924,8.578637251981146,43.92845273209932,2,5.890175985870803,29.888444141478136,5.076230165794684,0,0.6247320149303917,-5.012910419703686,1,0,-2.7915898480216184,0,0,0.9527229334390721,1.5559644209827557,7.422819696832175,0.7477119072760037,0,99.96415833135003,27.16707616762212,49.20083057258995,1,0,0.5785630903351224,0,2.591870050880254
0,2,0.0286555636055722,42.78362454239509,1,-0.02170692213025904,2.9307550202899075,0,0,38.83950547627586,0.6779298701071624,1,78.71128839964337,1,36.129159090549294,12.17821272188007,1.7695864897843723,0.778680741983936,1,31.386208929413144,31.13928211723812,3.0559543146287123,1,1,3.9282365620659694,69.98586002561561,0.3752430518447278,25.310119908649508,-9.262413609673107,19.253992384898314,-1.756033327668934,2.420570147986986,38.73879216037692,63.54169803213451,44.39608207872016,3,20.03491084750261,23.46657154427529,1.258702900897336,0,0.9743769257049252,-3.751127563503534,0,2,4.780684391371825,0,1,0.14694862253718316,-0.9086286291720764,-4.844361585721142,0.5564040179606463,0,81.43385652109217,22.211053421888714,27.126765859276603,3,2,0.38410567784254246,0,15.16315120752262
1,0,0.020400482346122715,40.64738405771716,0,0.2376863098474296,3.659296132439567,0,1,35.057550543332404,0.7387590305880511,1,52.59949745280926,1,42.257014337877116,14.542353722288691,1.7226218762722083,0.5838673839465632,1,35.37468990772953,97.03792488253204,3.4591343022773446,1,1,-2.3268850113858193,67.72963950023367,0.3368705429057247,79.86985693399951,-1.9425983196177565,17.079475503118754,2.35830164690153,-0.2982178569869278,35.037143252771656,13.993827047696076,40.72643224809224,0,4.900821629553387,20.390993048484745,1.4426474233016118,1,1.6461993822167929,-4.747353372214013,0,0,-9.938804883097628,0,1,0.5020987620508506,4.479867257889103,-3.0929477923164406,0.7949118588298478,1,58.26874291253446,23.953144278827576,69.9753320626834,2,0,0.6521937753537221,1,61.443714705583915
1,1,0.44592067948512537,41.29629235735811,0,-0.7174453099560907,1.6221115003552904,1,0,56.44244106383018,0.2960749389298689,0,53.24329772984988,0,28.6760135920895,12.658728751988813,4.00305867275396,0.17184116033807903,1,32.064341663547694,30.619065222869747,1.725162579501198,1,0,-0.2248286612578371,42.68542385516387,0.551485357626593,48.50611430510696,-7.418691045140108,23.6816491128986,-0.818419303577029,-0.25729561672262,56.34622779827464,15.873797160471366,26.403211898950545,0,1.6200170187907825,15.28106009974123,1.592218512646986,1,5.856854149403381,3.951273683137753,0,0,-1.631464643852297,1,0,0.16282974310860165,8.728376154466389,-2.3020004131548655,0.2834147744264661,1,28.173971605147297,11.18266999311733,34.961840016499266,0,2,0.32346322917092496,0,15.991441081671201
0,1,0.06086464431580102,68.12966014637144,1,-0.027316027692638627,2.4041707477716208,0,0,39.394313995891,0.7066996691539398,0,86.85760337433838,0,28.844101934208677,8.602047448771357,1.7035695026282873,1.0623858942521098,1,21.22938631131711,12.145910375532265,2.464186070431574,1,2,1.058920115047601,47.63348004852563,0.5014953765665386,14.213630810806617,6.874882021849519,13.34996210582936,-0.32970295628139384,1.8105532356556093,39.36974104008162,73.36748112116128,31.04924914718879,3,8.004757384069038,16.551775712615555,1.571478117763622,1,5.223564988097896,-4.13488086105732,0,2,7.405565425439349,1,1,0.858736457297832,-2.400838835211111,-0.4467735870870584,0.283805993489893,0,67.45429765633062,17.60160698460061,26.40278129855716,1,1,0.5172048995236231,0,5.699460853727221
0,0,0.03469374972856279,61.61334251230534,1,0.15198610795379344,2.6336512469204387,0,0,37.25773237880983,0.6934622760398222,1,86.03225488671757,0,42.38731655798856,14.08554648522231,1.7097418411203356,0.6441975858383102,0,35.43750330721993,24.503251157835926,2.5106333725145045,0,1,-0.0473022165690982,34.92736336934455,0.3782001838286882,33.597931473412046,1.8021317043955065,9.887104793002708,-0.0006951000770706813,-0.29008987954367055,37.922115062660936,37.156635471157735,39.7267085212762,1,19.762858962140847,7.15242471137953,1.868621482410157,0,3.1013141019330934,-3.5796881726011307,0,0,7.551366362998081,0,1,0.8048504172294746,4.484331378557304,0.6690295937823194,0.07801940685107667,0,44.22952385801011,19.225480508346955,50.6136764732097,1,1,0.372091528948992,0,55.8569988853025
0,0,0.23655366821666146,18.880237874404013,1,-0.23118321015575885,2.4580142791392228,1,0,41.39842234464962,0.6368496311556177,0,73.06696527754019,1,31.228024048723814,10.357946729584084,1.8553954189146615,0.838899258695291,1,26.78032333823856,34.90982000970118,2.7357940878558398,1,0,0.11236223798171814,48.63600916740583,0.5976362171027721,22.458797469271534,6.86981708149073,20.11070559921511,0.6969364723541235,0.3914826326101598,41.30284615104172,24.302503297576223,33.588551641521676,1,4.6960162529159515,12.352406429950975,3.0501751074175654,0,5.464128870846597,-2.7871651378677704,0,2,2.0987435839374413,1,0,0.9170792913423629,2.2591737625828205,6.634238237280719,0.8545791643528047,1,68.58585506679398,19.003653090025374,24.006789787340598,2,1,0.16688706949235033,0,78.74050661508898
