S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,0,0.28601409396996536,0,-0.5044759127411039,3,7.0949241663416664,72.4242354301886,2,1,67.60255693519704,5.872057582908612,1,66.70777278942302,19.80501033922282,3.8033259154366195,1,8.932120950430466,0.8424060651109316,0.31521430109281934,62.48674056253254,0,6.062187365867054,29.14601374939858,1.16683970172173,0,2.293319640865709,1,65.82113828689013,1.621508168841208,1,1.1571368761321499,31.55088439938665,10.899824624816716,17.214152443831047,3.1988269587731777,0,0,0.45948483390472367,67.41951567197479
1,0,0.0788101688780822,1,0.09565398755078287,1,3.391314804286901,30.642803131760125,1,1,30.256129924661373,0.7453869731869585,1,54.042880664983734,49.440680032089865,15.70792574547761,2,3.6134949359405937,0.5095636464599882,0.502007762629556,25.867136011947387,0,16.13209573740216,12.829915474221636,2.5003251492480048,0,6.995184221025371,0,39.8656052807942,-3.6254207286907114,1,0.5697535428680565,24.655245614282315,14.745070218544324,41.275396281443236,1.7784571924575165,1,0,0.5059656160698079,46.07809210822506
0,0,-0.10198755046796179,0,1.5680097466183458,0,0.9490142774685235,27.80120087691115,0,0,16.130051444084238,-5.352845991622951,0,41.50568345197492,60.006093758670275,36.454907860827895,3,2.315871219392891,0.2512601875192523,0.8075389192497131,49.06269128903726,1,32.073571459037765,25.85423079092571,0.5050744566962585,1,2.3314965817377655,1,26.805480502976156,0.311743019826654,0,-0.19925335995841273,24.45967801495977,66.72323891247821,9.931814755050352,3.2792412027947595,0,1,0.66453174061171,16.959012887449166
0,0,0.11834674479417523,0,0.9236998489546049,1,1.1363799939405625,51.372037035629454,0,0,35.73090789331681,-1.476674258749716,0,39.757883035034396,35.390968870815975,34.430337228288394,3,0.22876137353270032,0.24888523604532203,0.6039268936828537,80.99732517952847,1,33.97659685399351,24.97315552998903,-1.3477907384146917,1,1.6213639976847631,1,32.63233059244348,1.4811045826644875,1,-0.34038384672370703,30.563189759448314,69.46134753049581,27.757058917870793,4.749500126000792,0,1,0.5803028689106071,16.34527989353395
1,0,-0.06166213858227821,1,-2.264880493828604,4,10.392823256988857,65.53552617689894,2,1,77.13951947688173,9.406659286507754,1,69.60316536688086,35.80469920169398,1.687728232268979,1,9.674510830943465,0.9427635305486486,0.02894145548732674,98.62765447401368,0,11.6527336751804,15.544632819103644,1.359313164023761,0,3.227993223762203,0,69.68359117784048,8.443720775459926,1,0.30902147148973214,32.872317142118995,64.48575520123708,79.93171066972675,10.416005288341928,0,0,0.5718073629102222,99.37734092100972
1,0,-0.10451634052506308,1,-2.0864142259885483,4,12.738132674558907,75.36020640298517,2,1,75.73870688402339,9.271489954616353,1,69.80342691819709,32.88764033397469,1.2399315242885467,0,9.800535346044171,0.9774319077793191,0.06913301878010497,60.05207898849921,0,24.58412442729307,37.76461938225026,1.5390158505618887,0,10.494818815357094,0,69.91396551960531,8.473123189467309,2,-0.8513942349438508,53.18992990516406,16.680667178293092,61.75646150960459,1.6538609123884824,1,0,0.3932318392552553,99.36021004750751
1,1,-0.06708054787864014,1,-0.4536010696199761,1,3.279557986324728,17.39032675021695,0,1,16.250194663324194,-8.377053933291528,0,26.314660072088646,37.9643218989749,17.71881789572046,1,-6.64140696112945,0.2667332316128468,0.9347809436799,54.21004437567248,0,35.71235712133547,13.280352165856733,0.043907225292202846,1,2.2470433311355573,0,31.974583920879404,-4.181722927399911,0,-0.3571332224875147,43.692788169479826,55.77037170844693,62.991878776081414,2.648608142448976,0,0,3.845706660016157e-05,57.954256869626896
1,1,0.7879513183862251,2,-0.06056114492455897,1,3.305419582900793,17.85988289603378,1,1,27.629436880946265,1.7624279993791845,1,58.753951950280836,35.9244843836224,13.13384135117088,2,6.564579892457807,0.7795331169969819,0.4903150714220093,9.073844358434469,0,6.086704602829491,14.328572702220882,0.3634622718100155,1,9.450540980843689,1,29.287663601765527,-8.309293323413767,1,0.05884379304264346,51.229693279106165,16.327274564598923,49.51847475844647,1.5577872031851518,1,0,0.5765554912766037,51.74300437705873
1,1,0.007618626510319333,2,0.03428585207895234,0,1.94025859778564,21.62890338778089,1,1,53.42113707696846,4.1475986471118365,0,33.04010017770584,34.83102780179117,23.611633194161897,1,-3.8916201021227304,0.6340711672847692,0.13524068741643597,87.04245202155879,0,32.66657898167727,11.630396029623885,2.163755244251903,1,3.6864058653351104,0,27.637717266408497,-9.62563001751106,0,0.8853434410202403,38.28863056439144,56.71086029167172,77.63436261893818,2.400832489076781,1,1,0.42631399615398424,35.94154989040296
1,1,-0.03623222285424849,2,-0.08002018569281787,2,2.505179787848633,35.64785348256155,2,1,54.03638565626118,6.166022209958673,1,57.06677998590368,38.34450815056556,20.64307747859499,2,6.197986474114469,0.9442245457786828,0.1971279345691055,74.06561605758803,0,33.896319573778946,35.63679216706666,-0.5932763981819363,0,8.095498502396842,0,49.97824150253041,-5.222498089459152,0,0.9647647283772913,63.99505798436573,63.95448913865772,56.54534640265341,2.7718250021162953,1,0,0.46031606143803455,30.49638126479787
0,2,0.014783226311825872,0,0.7608028990787279,0,1.3033479764077718,30.576916208957385,0,0,20.140250676914846,-5.753398498003881,0,33.44511492746432,98.68922780520154,32.908274145487,3,-5.969684160470463,0.270023575946597,0.695148316463647,27.97859151379731,0,23.25818891957239,4.000476901782868,-1.6835772957631068,1,2.176309249374309,1,29.12530212294081,2.6458395713780902,0,0.5063621229341665,38.72203729011695,78.33093335508985,35.61975374305953,1.1032945600782735,0,1,0.6333611936672485,12.073984478444666
1,2,1.1716020532159375,1,0.4473174273092266,0,1.470785819408917,19.30568331184771,0,0,41.11700487908797,-0.7005551198450242,0,33.918959826866654,36.730166989537295,28.860356511854526,3,-3.088599116121678,0.2029778346889607,0.2895743213623574,88.61718579726427,0,19.292555714109323,13.663758285609848,-0.04771000653331105,1,2.5319526870922897,0,43.989792697919306,-8.758500045473076,0,-0.34000792294914034,30.51252845014455,46.45313706213864,61.0925938232523,1.232394297899745,1,1,0.4862561847453699,19.98936176632668
0,0,0.5634813164636315,0,0.4187744192135829,1,2.6468363417062295,58.40162131155906,1,0,62.818219766944324,6.189581394788423,1,38.946213328925424,36.012872471466,16.31424772994022,0,-0.681986954010025,0.7271362581271967,0.15037262127591589,4.176885249436102,1,16.746307436479007,22.66956086605007,-0.0872888215715379,1,2.835995427248638,1,36.58457280093111,-2.512132313584468,1,0.328214970220173,34.50010322220938,11.979076426574512,42.14989391719566,0.8950517991134357,0,1,0.44715824259570747,30.205647542121504
0,0,4.536722963753024,0,0.7194153824691226,3,9.02309477559952,79.9967505612214,2,0,79.9915969084911,9.961684188677019,1,69.71579588102354,38.01241098146137,0.5936704791010872,0,9.967373594815033,0.9938546896524008,0.0012262009080692415,24.287257087145157,1,8.09965607363914,5.829116271481157,-0.7402645952995188,0,2.655750427878207,1,56.9782418452523,5.984796104885115,0,3.909122379107471,65.76578615271787,47.75742564730596,23.826374763286626,3.980630717472503,0,0,0.5739373327092029,29.092833753740067
1,1,0.16329037507520794,1,-0.02781660322181439,1,2.672209002052877,32.848764463783844,1,1,41.25409117329062,1.497512690685891,1,37.7781919756402,35.12924294564527,18.658420405215352,1,-2.4477374684473574,0.4812695833081304,0.3558344086423715,70.1578542879561,0,26.97485533447828,29.375330826999047,0.32407567477137667,0,4.725004661974352,1,39.13778645476974,-3.0802964176042344,0,-0.008154473195408362,67.03523835251853,15.20403040944065,73.60671972249185,2.997851818517389,0,1,0.2641967363751415,38.23141725227322
1,1,-0.06188841625431278,0,0.9023567567304563,0,1.351775537461762,17.314029936021736,0,0,38.37312072261122,0.9498615644901598,0,33.669633425715254,39.067463156210785,29.925685223294103,2,-2.210166493725339,0.3674478946150094,0.30616607012876407,82.67633736111006,1,24.880292142897346,9.658763375182357,-0.25794849837860245,1,4.430577474769663,1,26.047674537999683,-2.6719127369897606,0,0.3170371447632969,40.293683052186445,43.55808073640185,41.4372186763881,7.652055235653387,0,1,0.9872954523450921,20.394061674946556
1,0,-1.0420504376634352,2,-1.2875935286558404,2,3.959585566168221,37.87310038884799,1,1,46.27914727262006,0.17484195130429825,1,40.832809090050695,35.55988602374697,16.12277913074178,0,-3.916337179900075,0.29205973514388217,0.4713434363964403,93.55886933558651,0,16.9565715255987,13.824366480064558,1.5818955206810181,0,5.13856597965561,0,52.94572983025195,-0.3234741270092947,2,-0.9364018108591269,22.1622449444865,33.38682659140158,67.20662632148388,1.7795648282192262,1,0,0.6150821797504841,89.20416673285186
0,2,-0.49255087806758197,0,0.8920382865813573,2,1.6217115801110864,59.398326809034174,1,0,52.763984098506775,3.747615526251982,0,30.489069853096915,36.73766192427173,29.443715083464905,1,-3.1522324486040576,0.5624409486261731,0.3835924874118165,38.728468065584885,1,19.81015360615267,34.957251453197,0.7581891867212593,0,1.757332453812136,0,46.30998739316297,-5.503394294527499,1,0.7247093687288761,26.145468192747735,55.10628926242048,3.9068182945484597,0.6525990338855456,0,1,0.6868135947036966,27.143667795503724
0,0,0.3855737303110158,0,1.2844289097694401,0,0.9872444637905324,20.990633636069617,0,0,17.658307705145752,-5.3077566518484245,0,41.706286042962205,78.23599060935645,36.25981690197291,3,0.694548490039292,0.31367293480865355,0.7573510216433121,54.35234549516882,0,28.511546597150115,28.523463804513554,0.043816166641511,0,2.9459040132398537,1,27.333904345030508,3.3946026711871475,0,-0.9431099836541772,22.28303106405191,37.783196788200996,24.74345036756897,5.340730081173524,0,1,0.5095035255508973,18.04085310230506
1,1,-0.24557246010052214,2,-2.5535865593967144,3,8.67141470903518,25.031769462175234,2,1,64.23510000299822,8.135709553101279,1,69.46075368613057,35.63438711002359,2.351524802571272,1,9.553367184162461,0.9614167129479563,0.07581088298045047,97.14458814591373,0,19.321144573561458,6.9907822707084355,0.7692881480165343,1,5.210560229363367,1,62.74125039272692,-6.030549611861944,2,0.21727776937723173,64.00471557987674,41.559446498955204,79.95326980781647,2.0673617295354574,0,0,0.45004845065616816,99.96398479573804
0,1,-0.48881951923216205,0,0.7610592643158105,0,1.3021521213499683,27.516237185500792,0,0,18.60344634256684,-5.795120227931926,0,31.70359637371335,65.55280797715997,33.768528975320436,3,-4.502806156267624,0.23823325198854306,0.7473909534570852,36.750258585487096,1,37.46567214663574,23.22855467800383,0.7212238274326832,0,2.2659824708623506,1,27.221044296503674,1.5721136356202194,0,-0.3430680124709577,34.43434570001337,57.58045952202147,12.75774149249676,1.7139725482035497,0,1,0.5370210992964453,18.36101789481907
1,1,1.5995940956057155,2,-1.7969646527468364,3,8.995319329214515,38.27094507418427,2,1,62.98301577309432,7.67940307879757,1,68.60100462452027,35.45362268659501,1.572269917200415,0,9.166545869213948,0.9297089303207885,0.10390261953120972,95.84433697924378,0,18.403496611985496,17.810607873751866,2.4688710452425,0,1.7698459914061508,0,62.20142609276787,0.9003595133817566,1,0.23278672814344956,40.90606573817644,58.71581970649365,78.05027776704503,2.2894054331780254,0,0,0.5075215461895258,98.75736457088384
0,0,-0.0652208589153657,0,-0.8084015918192885,3,6.0107759773703116,79.0174060792074,1,1,68.84040859572937,4.595388854340312,1,52.57579118069775,35.089004244588985,9.426641005995107,0,1.1605503753289739,0.3343536503452004,0.38244509050772474,4.00737296810148,1,13.15491698586377,22.802753055719016,0.3134514540420589,1,2.354552641180928,1,69.32647287409591,9.960653475645596,1,-0.4441841321279871,34.17503032865989,52.86997195949125,18.63461193190237,5.531324725066968,1,0,0.4345467441636438,75.23490320402038
1,1,-0.08567772591396908,2,0.29466275110816564,0,2.0681364138671765,20.108850796433543,0,0,26.737036968873078,-3.08330173607973,0,26.207833397786604,38.83440934513054,23.49260066668791,1,-6.6677424129200125,0.267585213729085,0.5374822516259882,81.2756325475377,0,28.14911026297752,18.21226770370088,0.6366819066044764,1,1.9823500740049853,0,25.196266093025674,-4.123896249440772,0,-0.1127192421211377,44.91563942767132,13.711283906583752,64.19965231159556,1.161944345535538,0,1,0.539623639716564,27.10237912741782
0,2,4.536722963753024,0,1.3753242882582242,3,3.86976463025104,79.99920665936264,2,0,79.99977676598314,9.993956936297266,1,64.21260221127264,37.39375771005277,5.102328767430128,0,9.094634482310916,0.9981421751332389,2.3504602241486428e-05,93.35434655332529,0,38.42148193023449,29.721153813706117,-1.0685141855632245,0,2.249230771280238,0,47.00207774198172,-5.906956018757773,1,3.208987363873941,36.61669092786484,71.70903570611569,7.531557546084029,5.222158991563013,1,1,0.454272435490408,16.433303154037056
0,1,-0.07532494542736284,0,1.3593998591486094,0,0.7870544202997316,21.41673054029659,0,0,16.216921337627003,-5.79445215097815,0,42.69464104359661,95.25464008013856,37.869918549572795,4,-0.8787068203550739,0.24657226792384773,0.651750459804818,36.47113819898999,1,28.685249411997926,26.324498159667336,-1.3058057114646915,1,4.450901616189216,1,27.530111069303324,-7.212085078086617,0,-1.2669068158804089,42.08473104610066,46.38147409689576,16.59843890170344,1.7352206555728544,1,1,0.40409944559032673,16.33644409679648
0,0,0.1211056601891393,0,0.816652706889754,2,3.2522609263554587,74.66425668016628,2,0,68.1393011110012,7.082224183396832,1,51.56456897346868,36.17036481865908,12.918201871420457,1,4.48558498869458,0.8854682345036528,0.1875618815576504,47.52483452846982,1,35.32615524028826,17.787358728879564,-0.5768923790080068,0,2.6612519714770353,0,55.04547567805917,2.3114724839780756,1,1.5572686505711195,53.25503912505701,41.607760087334455,22.758790986428306,0.9219256286420264,1,1,0.6582802369000667,17.275147734918626
1,0,-0.16627208723251646,2,-0.9297557429901963,2,4.149509544644685,23.758710570823418,1,1,49.0913021910173,3.85118278426879,1,58.0596324112856,34.2936484495054,10.107490641583393,1,4.883852809937048,0.7944537444962633,0.2626503808024946,46.92756735980233,0,18.77666149472647,14.462180438411995,3.410006215173605,0,1.555482182823549,1,49.261319316525665,-4.822150805795023,0,0.21918417233153514,46.6584308617995,61.31786862110136,76.82593335790783,2.380731538795074,1,0,0.5682573736526347,75.32256295135255
1,2,0.004344727177468511,1,-0.3012849680515043,1,4.563233482418133,27.296213892256517,0,1,28.015638793548497,-2.923940470833557,1,48.854053695084716,34.737389865394164,8.253032867848004,1,1.8435147573635327,0.27244012681503016,0.6799990774033351,0.5983696916216308,0,26.73520303973964,4.678103566190879,-0.3320756270533388,0,1.9402642794019382,0,46.14887085136588,-6.1903898099016175,1,1.604724751129985,33.21874040400099,48.19706123913203,25.309107958904058,1.102132630278525,1,0,0.06246729033007842,49.492340556114236
1,0,-0.007330451165282552,1,-0.4554563523827842,2,3.916599337270801,26.711204245722577,1,1,24.55564977423249,-1.3901840849122706,1,49.519037953200936,37.79309644998504,14.512889076611128,1,1.620977256282936,0.41273875931140835,0.68827721711855,41.18893699066318,1,5.733011735306612,22.331609707482908,0.09257826138695645,1,3.345081938483935,0,50.92552210922976,-4.2292306150433125,1,0.1417837654297801,59.29117923372347,57.26284453911654,57.29888809526429,6.381859889574929,1,0,0.5267184203504091,60.60185988542762
0,0,-0.15291359225490198,0,0.9619319014391741,1,1.5073426352976822,31.94374791061246,0,0,31.242301514099754,-2.680186399006887,0,29.779093153420792,22.8930556487295,30.67564946450291,2,-3.508381239945031,0.31675539338093706,0.6465611759302242,76.70492921610325,1,11.414567922891692,21.995693821372477,0.5204495098238946,1,3.9911457718813184,1,28.346006402260482,-6.372181822095179,0,-0.43781130535389706,19.515861506219476,30.962160299767394,41.33251476955735,2.0241785519936277,1,1,0.4198972397082048,22.479689667305053
1,0,-0.09812855765387361,0,-2.373458759376722,4,14.220127313324022,73.91870539431979,2,1,63.56822222459384,4.760678845814423,1,68.30120189599977,38.31322258848744,1.4328431322328306,0,8.064321085589064,0.37619875415464493,0.4628188380185835,39.59499452188014,0,3.3254645768558366,24.131969837771095,0.7907500800572576,1,2.3652079629819007,0,69.93737698257323,9.998721291313718,1,-0.5217813658624176,20.299119089542568,47.473506845043644,28.4360145278579,11.160256364241807,0,0,0.5384998282728468,99.5759446432217
1,0,-0.1264317613361913,1,0.02840531864196848,1,3.1671015628835306,18.379638007682463,0,1,20.927904085816156,-2.6584670049634074,1,31.306754160312973,39.35771994710374,16.680121001845883,0,-5.465463521436982,0.3121688674906278,0.7018430898909669,58.89370269168784,0,25.85326099068294,12.79657252785607,-0.15747908392331897,1,2.26223752345033,1,34.74431451594138,6.971011687458628,0,0.18376193600386762,41.856745852035196,4.138250574680007,57.89508965310455,2.7534852048442278,1,1,0.47949743227947544,36.60636702744482
