S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
0,0,-0.8313258385845878,0,1.8828876435821393,0,-0.38303489311055894,14.571902483497146,27.82609059977522,0,3,-7.740257814808514,57.20635870225501,1,0.7112758251458494,21.92012311625913,1.2318179300470782,9.924290178521655,1,-0.8760744880940178
1,0,-0.5685542287917298,0,4.900529112343692,0,-0.9347677733080667,9.206244424536322,49.967231389620544,0,2,-5.453888950603412,60.53913604575437,1,0.7894680574111395,17.216726625750645,4.196519679512353,16.31410482132204,1,-0.8294065066257691
1,1,0.9909492703538028,0,4.332801664836368,0,-0.6351318621596702,9.443785526149114,57.90228973237484,0,3,-6.842912232133167,62.91289713319871,1,0.8487470438718941,10.81800831423681,5.38087277718886,27.040137249323653,1,-0.9129498852061337
1,1,-0.08641892523672202,1,2.27888969596824,1,-0.10385731544310361,12.540984796974419,59.547038562278075,0,1,-2.258439788201123,56.557158138160695,0,0.7150991634562576,25.189229314161015,1.4884754817546577,65.72434090320083,0,-0.6160522870348217
1,0,-0.9590094480534577,0,6.971333291944657,0,0.6699333605332377,24.360995282407206,23.308665983784515,1,1,1.1115317722445432,35.73488904006161,0,0.2854513513787036,56.82089291912379,1.8220899966981021,23.63577780244281,1,0.39501862101423774
0,0,0.46615197929967095,1,2.3674694174812485,1,0.05238625496442554,25.50140990432551,46.29488597424063,1,0,2.5835226744919737,39.72013594368053,0,0.4234642738842469,45.2566370240356,1.5048567922121268,77.69455393098833,0,0.275855197417719
1,1,1.4041745165620307,1,3.5392797235094107,0,-0.4109974168756285,15.538424524658133,51.71026707920999,0,2,-4.1723043427041855,58.40446595548244,1,0.7200902580315955,21.179979751821563,1.74222408232698,39.39061897638592,1,-0.7242065455514147
0,0,-1.0308484353334662,1,2.384845757551226,1,0.33049278102163715,28.02046955755619,38.006930063322116,1,0,3.325054162787474,35.34982237037882,0,0.34596202586940483,52.623071731923766,2.795493181257539,70.84890334826477,0,0.4323755040212433
0,0,-0.34529543324951084,0,2.1490299882120967,1,-0.2080400805058379,20.50912876865754,39.32915484798064,1,2,-3.5333620247861237,50.69910689179245,1,0.6083605208385314,31.07088199752682,1.7032060484369165,40.963301124570116,1,-0.4222971196594615
1,1,0.7764069570336309,0,7.021562288460235,0,0.06854443401575863,13.1039936865833,51.82920532002889,0,1,-0.3878474040719162,52.22573052654627,0,0.6593712734356086,27.844968794451805,5.654251254978069,32.7813914300246,1,-0.42822132129099383
1,1,-3.392386017042339,0,2.152876434657698,1,1.293159250176225,37.35527735596114,42.868519159452845,2,0,9.655750542989058,19.406225109954875,0,0.04135954359690086,77.76578136383453,2.3166843038561926,95.50943571728696,0,2.1324759804714692
0,0,-1.1605525395738485,1,2.1227724244552477,1,0.5486355396553658,33.13321252673895,33.91026647686238,2,0,5.9889694672754334,30.177179843632068,0,0.2716000828041325,60.21378009856571,2.3841451300856735,76.20955248208415,0,0.6831119592006574
1,0,-0.7746680116512906,0,3.44206766025083,0,0.09792253275210853,26.88340899655241,27.81009434762681,1,1,0.2160407015672945,36.37641531334417,1,0.34264427371796236,52.535349961192594,1.8394524163822277,40.360696510559734,1,0.29540729033124147
1,2,-1.7529729919456378,1,1.7983722043717525,1,1.2645871302014948,36.745891433828454,39.165247817256954,2,0,9.25462412732912,21.40627874983929,0,0.05573214573283031,76.22812959202804,1.0751632310717518,97.14033970752509,0,1.801395667839847
1,0,-0.27569573587146856,0,1.9242111927639518,0,-0.5527692222876631,9.918510177894778,49.373994730901416,0,1,-4.455355848112198,53.591116303337635,1,0.6773366525879305,25.835893537150145,5.083687875298823,18.04694047647186,1,-0.5023765642622503
1,0,-0.7620237398105234,1,2.861899996952932,1,0.04457044692273423,20.213864476378834,35.59658509648705,1,1,-0.0009927845348496334,43.451602453845965,1,0.4533581565095974,45.396281587565326,1.652699590107209,34.64985761349383,1,0.08482112666139814
0,2,-0.16166245002492316,0,1.9480050835992389,0,-0.38791725415400785,17.19031637022903,62.55246413631196,1,1,-1.6067635102040754,52.03200568182697,0,0.6936894107417289,24.484524822362385,3.1048682627764896,74.23707366793953,0,-0.4338548768210507
1,2,-0.07394373846403268,0,3.298312955567144,0,-0.8860816135788891,8.221971920369137,62.22322860869271,0,1,-4.833415190455549,58.37560141774153,1,0.7758881256925267,19.019567499330353,3.22909183680572,39.88546707555633,1,-0.6871567224433993
0,1,-1.143903980645773,1,14.2650875531064,1,2.9835651510278054,39.87166702035738,19.31147729509218,2,0,9.949938872014098,18.190608097088383,0,0.0021103921619985977,79.81897703891305,2.895380838915764,98.14709088671773,0,2.8499441795435247
1,2,-0.6693185657532041,0,9.116271626663314,0,0.05696433007301703,12.958488924107968,52.00291772456158,1,0,0.6114989509426465,47.98836851434253,0,0.5546493369558989,35.401857395441525,2.9635153923507476,40.0973517244643,1,-0.06386465575813537
0,1,-0.047980877642576074,1,3.1180369334526405,1,0.0704352694473746,27.886671751754832,35.584552234190646,1,0,2.231427520226452,38.56338833335846,0,0.3709096342641903,49.809220513326125,1.8099815719580576,74.5838636633657,0,0.36146611833931663
1,0,0.20726860160853772,0,17.840798605029846,0,1.3934849254982782,28.908745201765697,26.76083115199482,1,0,5.3171031976265954,29.096676648983234,0,0.1877930447440173,63.461701392569836,1.0223977654374963,42.48056515048446,1,0.7293612601473207
1,2,-1.4394336535386583,0,4.427905232155154,0,0.18712624286923216,15.19957096521981,65.72679989055419,1,0,3.7969739610970272,45.24823597461955,0,0.6235661944037028,34.760704393544614,1.1285260663032148,67.3001238972916,0,-0.10963723443978922
1,1,-0.23307402954782702,0,3.7383537600835384,1,0.38246715383011404,29.27640456562238,28.94883016543526,1,0,3.89077766149283,31.732277659545037,0,0.26769795878415026,58.78821202748491,1.191299562917061,57.95960882698763,1,0.6416723135995264
1,0,-0.42071577241294694,1,3.6487777132730193,1,0.5467929692141381,26.298574083609378,37.049307224184936,1,0,4.93935488034376,34.09456612049449,0,0.2934671536507262,57.85584242799614,1.611488854436697,64.14255512532843,0,0.6224964213067959
0,1,0.16367015424336095,1,1.724093182708913,1,-1.1644531488349414,10.620207260964216,66.88273351512927,0,1,-4.770319936595474,62.548047482512274,1,0.8657883042405075,11.775035722673298,2.587758425643498,58.87619787282154,0,-0.8941103652394108
0,2,0.3237400284002474,1,1.9782508882464003,1,-0.8959017679192446,14.720321741687833,57.08665818592406,0,2,-5.9569112359235845,62.619070279036855,1,0.7983275357666492,16.582939173158053,1.551333951656093,62.88688312578108,1,-0.9212097459525461
0,0,-0.533854721355393,0,1.8943415322010069,0,-0.558915948415668,13.43585230496072,48.796690001876996,0,2,-5.945854647971793,55.8830762667397,1,0.7295375054647829,22.13343291819658,4.115308759166831,19.933656904733294,1,-0.7564149913367354
0,0,-0.6603038212074063,1,2.2679430525882482,1,2.5530857832005314,39.91878854490413,18.61701944430785,2,0,9.861334039093212,18.139874309384474,0,0.0039903266895642275,79.68077516412498,2.4663500142322903,98.71573327795315,0,2.632925035057081
1,0,2.2862502714547803,0,5.974053702607786,0,-0.6129381595670679,14.977192689899795,20.623189536802027,0,3,-7.316799226225889,49.530780276719256,1,0.5141024442420566,32.29976993227608,12.286262705854964,1.3322712940604886,1,-0.40052680823354386
0,0,0.4850813693709865,1,1.4047379113429788,1,-0.5693909199601739,9.526546098311556,60.908765231283574,0,2,-6.5325839816617295,62.0843246702768,1,0.8457971321660087,12.16767694966084,5.950291284988474,51.34298290527497,1,-0.8977222830008162
0,2,0.05608557685732461,1,1.9379219581976583,0,-0.9475149033321696,6.810938081991537,68.27901796614651,0,1,-5.117134414833805,62.24929865447208,1,0.8758141575042102,11.1287670065383,2.6682140398307514,60.28458934982477,0,-0.8802898727084565
1,0,0.028008620807732105,1,9.090906053219042,1,3.082280813448196,39.93898224132078,18.028435056948087,2,0,9.889129451207847,18.046506325729432,0,0.0008297803302773077,79.90458683202363,1.3726728149783969,94.02686115433798,0,2.941646018120612
0,2,1.0753918770992237,1,1.0212988688888154,0,-0.7502512826097193,16.65511869678515,48.18148732505188,0,3,-7.402738775997058,59.70911533999177,1,0.7850056241798039,15.49953817598631,1.3493965652061999,59.06446667201598,1,-0.8614760286003178
1,0,-0.9609157003834808,0,11.787465449879157,0,1.3356799070550698,29.880430842346748,35.100505553009526,1,0,6.184261774956266,28.437832120524085,0,0.18507280882000926,64.67717996128542,2.224290776809489,32.7436490806203,0,0.8216455333489913
1,1,0.0803150240717646,0,1.9398055927381832,0,-0.6813383729994282,11.341979387931582,47.7100567494873,0,2,-6.382907924351342,57.91043595116694,1,0.7661831846885006,18.927062844815957,1.628084903410824,25.513885578371454,1,-0.8286458828900354
0,0,-0.49196895247750216,1,1.8280632881321515,1,-0.7955990223509557,10.807883641656026,67.19003261878704,0,0,-2.0367361122073557,57.600321509946426,0,0.7934093088069916,18.935563731982374,1.7267007084784571,65.96601929625075,0,-0.6030230363415974
0,1,-0.01599066749479312,1,2.2487102071105975,1,0.6837792353814255,27.621655942928122,43.34779261639014,1,0,5.238709720436791,36.118048644093946,0,0.33118152401697437,55.11118752204248,1.3534441982701453,87.94328019148733,0,0.4974781823441645
1,0,1.479578150602074,1,2.37357304043315,0,-1.370437978312792,6.6602043932350234,49.297674598614265,0,2,-6.618701793477857,63.973033268701286,1,0.8184542477647055,15.17059308072993,2.839420528497551,18.600273248213288,1,-0.839849197271574
0,1,-0.5759082302099257,1,1.731985742431678,1,0.2559313284719155,26.61098313004496,44.27440168552704,1,0,3.564136430621307,38.649589300901354,0,0.3902165744448442,50.160292542467104,1.5745171989832194,78.61963449744805,0,0.31830559839947214
0,1,0.650003673171164,0,2.191846673903576,0,-0.8393705647488986,11.20845088696961,39.486115512582636,0,3,-6.896195620724171,54.09001322576448,1,0.6889728289492422,22.697940432536498,10.011809855227405,10.644654970806888,1,-0.6191303490258492
1,0,-0.8813008234836938,0,4.236309375419359,1,0.3212863546099699,22.040766547122686,39.55791931884896,1,0,4.2094690017723515,36.06815379326662,0,0.3086698917365452,56.26070699710239,2.717281736440807,49.109889252669554,0,0.610179064963702
1,0,0.9658367719245611,0,6.965935189482858,0,-0.3638628355521147,8.438770165140408,43.25999371604176,0,2,-5.722074318844786,57.98744634640501,1,0.740558529304062,20.020884833645294,14.999710955921147,8.146784515370719,1,-0.7792456186205927
0,1,2.2842350398360356,1,2.1641755680223747,1,-0.25407159168209353,15.13122544038916,45.332430769070015,0,2,-5.759732297507627,59.89871238734994,1,0.829241596654682,12.502736017268802,2.960566455561009,59.1993103058369,1,-0.9523499061936798
1,1,0.38752196935395583,1,2.2816693159557406,0,-0.7708915797219167,11.147013227425749,48.88102699791744,0,2,-5.69029283814774,59.124854324697345,1,0.7617470922035098,19.110178729481184,2.1496913723156856,34.13976150454226,1,-0.7313813375020877
0,1,-0.7345538683674877,0,1.6512922389749958,1,-0.29763843793904254,20.19705221816985,47.30359550675489,1,0,0.03723580729135101,45.57418155661303,0,0.5515333217306212,36.58434246688879,4.568339582998216,56.29889612699397,0,-0.046707184461012186
0,0,-0.2232709682065149,1,1.7446024290254125,1,-0.23902029759371227,27.71963222842277,44.26647604791559,1,0,1.202337046592083,40.781949940332,0,0.4567663877104945,44.301363373515144,2.232929143108744,76.48024232442197,0,0.1675431770966878
0,0,-0.17032897030744046,1,2.2601579625324106,1,0.510418524777307,31.224338355946315,31.63766299136093,1,0,3.891205117848468,32.851478800173766,0,0.2758807942900591,57.64145705546524,1.9420967244079297,54.701556753613154,0,0.5767098179401438
1,0,0.29669801356892234,0,3.4194292134554987,0,-1.0459060781277947,8.19370678140447,46.07191422320557,0,2,-5.5053359374797,57.903573385531644,1,0.7642635467791257,17.54254996168132,4.574038331333698,12.722050699811271,1,-0.7041024850355542
1,2,0.1607495777126988,0,6.656514358455311,0,0.1320670449742293,14.898063203705236,57.99364876540949,0,1,-1.6154239949296354,53.5607024374535,0,0.6767411800855716,26.351227460549488,2.7673198533851946,56.343700164126176,1,-0.5836767691206722
1,0,-0.2681530855863077,1,4.132234584846674,1,0.7035678761608856,22.984693252245407,46.49917821117768,1,0,4.038722204462209,38.25669382257372,0,0.36465842271953947,51.14265826646438,2.231992004173139,67.99414770747883,0,0.3724519256545429
1,2,-0.6047285465969062,0,6.205253320326304,0,1.426335199214168,34.50567228009153,36.89008500920457,2,0,7.8546875295456005,23.431453195632265,0,0.12398891175131993,69.72409460036346,1.7856493447387936,74.13280293553812,0,1.1056054415369023
1,0,0.16275656884659206,0,2.643790792445382,0,-0.7657395924169428,7.708168050353277,48.8517963083971,0,2,-6.439260330130198,60.32216613391029,1,0.7749528702339297,17.638838649478572,3.437528751465209,16.37846500453514,1,-0.8669807554848586
0,2,-0.9917194708679504,1,2.0390386602087953,1,-0.1620628605928588,20.25272460640761,62.69455522357774,1,0,1.762750978092063,45.67154230725446,0,0.5953738525611251,35.95422189142682,1.2958858644867974,86.87459377748132,0,-0.02623932429241609
1,1,-0.014924795218980536,0,5.463206631675744,1,1.032889624233263,30.124814226983354,46.81684476963332,1,0,6.459272139406039,29.86261916296737,0,0.2628263959000229,59.72465029697872,2.0946702709265135,77.70700891936968,0,0.6421876315931481
1,0,-0.9617204053347737,0,3.465283884806413,0,-0.5657327909158915,8.833538317367445,61.38027982299723,0,1,-2.2504487536142515,55.30974715130226,0,0.735023434309515,22.095114253659823,1.7281857138943473,26.440521969072517,0,-0.4955306303989384
1,0,0.21755745105786983,0,3.0996871881793155,0,-0.6882907822675542,8.360062604409773,61.273166270790156,0,1,-4.925863006874808,61.498847361025824,1,0.8511543994196272,13.463408791182466,2.459384695473292,39.493757165240154,0,-0.874185244566443
0,1,1.0326875578412604,0,2.128170534412394,0,-0.6895583981519491,9.378470622735982,43.3235988883215,0,2,-6.491256008552481,56.46369980961438,1,0.7570376624461249,18.340524804672164,4.1788935749190745,18.762239008009747,1,-0.7814088766746762
1,0,0.05664396113037037,0,10.021019246626704,0,-0.7887243229429945,9.892120664721748,44.54035276135984,0,2,-4.9098547666147745,56.54894228198163,1,0.6767453752359986,26.74053219612837,10.108000413036361,9.62321599942706,1,-0.4875313036723584
0,1,1.133234191820242,1,1.7275101374890216,1,-0.0414526542507058,21.827628489135012,47.474009600351195,1,1,-3.2372019291162974,52.62710461935333,1,0.6971096259718053,23.116484120109952,1.4518440985086536,73.0447117413908,1,-0.6571340027716287
1,1,-0.21937868972914415,0,2.3602875100610983,0,-0.15300928554106846,12.797661717491025,52.60507973019763,1,0,-0.06990124209396065,48.88509064791935,0,0.6003940442732192,33.52905925874589,1.7167048682868375,47.26644071937014,0,-0.20676355589130074
0,0,0.32927137566740616,1,2.0772610948764445,1,0.4395272293804737,29.87365565138957,42.56932856821457,1,0,5.0088629013977215,34.14544297410822,0,0.3038419833256211,56.044334484711555,2.152597043036914,81.5681718230311,0,0.5918174293941653
1,0,-1.5594693081862447,0,5.9399717538145715,1,2.4271653361138843,39.342947765861005,19.592242994982037,2,0,9.791516843239599,18.316052580428856,0,0.006161482915507055,79.52040722336606,1.9177372310158927,79.82411782635846,0,2.523153709494415
0,2,-0.17453940086070607,1,2.0016483130275207,1,0.48962467185407754,33.23011038857585,49.79780253552725,2,0,7.646838371136795,26.597332585930907,0,0.19930696379689794,63.43752577496757,1.6811565092035843,95.24720367253747,0,1.0707578655246235
1,0,0.3723424923334822,0,2.239935043375789,0,-1.0649009921067898,4.575039760703534,52.334922256825784,0,1,-5.766637942304953,55.090831021563005,1,0.7452124302424363,19.57632580622665,14.494946678614117,9.557691944638231,1,-0.5794588067240444
1,2,-0.32354381916321073,0,5.102912017442118,0,-0.1666770692814488,18.36102930906019,63.23596823714548,1,0,1.6528107229205737,46.38349633690426,0,0.613275835415658,32.781335245856276,1.2976243894624135,67.3640138099896,0,-0.1460456769681054
0,2,-0.6798732674870684,0,2.0324527542152095,1,0.6314692462835841,35.41523630015654,25.86932938544723,2,0,6.6965643584781915,24.57535515255119,0,0.12754726537079109,69.99037191881027,1.1787483370128071,90.39735025402908,0,1.206121995505676
1,0,-0.704052957966067,0,2.1073082089242865,0,-0.31889220522127526,15.756492324176293,56.718866307360585,1,1,-1.6199708660477956,51.79815311660716,0,0.6791223867196142,27.86928304613997,1.9939707091017231,32.89247992778243,0,-0.4489324957137585
1,1,-0.15543724619437177,0,3.8724167873532926,0,-0.6825250663996523,7.8542431675057856,44.92190737482828,0,1,-4.19618326241336,53.221246448143106,1,0.663152857121914,25.47268173603061,15.056996674877567,9.141051736051498,1,-0.4509239878902183
1,0,-0.6793416173695664,1,2.0785071334066725,1,0.38217466667054234,28.03975215499149,34.74564724159184,2,0,5.454783567937884,33.4223732983514,0,0.3055706451947312,57.75449162477252,2.7915784907932806,67.2130662328238,0,0.611712107908019
1,0,0.10848493479357962,0,1.7654402730444343,0,-0.7102075979006923,2.242303951666511,55.787579824502515,0,1,-5.667188539394057,51.12937019304611,1,0.7288533554468603,21.86073190535307,54.598150033144236,1.953067160229549,1,-0.6023791285649457
1,2,1.307246764216223,0,6.601238168693737,0,-0.8927784608937643,9.953633945246638,52.11959207908046,0,1,-4.857325175964639,57.84571554439941,1,0.7580011980089728,19.559518384626415,5.492692599677079,29.5319304584218,1,-0.7010685713322948
0,0,1.2033919603322778,1,2.0016981525786677,1,-0.052255824004758464,21.544271811618035,40.48679763432065,1,1,-1.7605748131530383,48.623848057458034,1,0.5330951957541449,37.563330546848086,1.5957054595175475,58.475964613387774,0,-0.13519223288051996
1,0,-0.2097951011707107,1,47.16679689760941,1,3.8250463732300037,39.99744417248013,18.00037788970064,2,0,9.985471118363868,18.003155447988732,0,4.2407330017146805e-05,79.99428818676111,3.5326631785202416,95.69964424920563,1,3.6025935919365812
1,1,0.320660733326777,1,2.11317419994615,0,-0.5852393245281893,12.028594253628096,52.06827221861252,0,1,-3.259910560594152,54.44415371793293,1,0.6898471081576727,24.9082581823292,2.5857569119828074,45.724273049779754,1,-0.46254331866953174
0,0,-1.3124066388943914,1,1.039339134888961,1,0.7766561872084997,30.22183339472842,43.01668442096667,2,0,7.041095928906799,27.801732821143347,0,0.20058699564025334,65.35910616674506,2.152071881321683,87.4394004163942,0,0.9923734124239042
0,0,0.6367670450135555,1,3.903558459447796,1,0.5794341429130366,28.875377944583352,31.95887690194779,1,0,2.684104718253499,37.34333086647075,0,0.3245378180950256,51.68366771318819,2.2512676457406995,53.58547304463433,0,0.32350889899174196
1,0,-0.47858925418024423,0,2.5951140924100735,0,-0.47164418764157073,10.348447384005723,52.80911233278418,0,2,-5.8767626150101275,61.49007934953031,1,0.7674728822800669,18.96808484249196,1.8031478897499627,21.68683351313242,1,-0.8252176385660541
0,0,-0.19764549174569895,1,2.2117317079313836,1,-0.07647470846760351,22.730148553288878,53.41674593121743,1,0,2.0903130102078187,43.1358662618158,0,0.5026686618195169,41.092480269432755,1.6561092885837003,74.626770156552,0,0.08596132472652239
1,1,-0.22383792532210317,0,2.306223878041618,0,-0.09401052049765155,13.92139610473009,62.80126389664461,0,2,-4.449843053262144,55.78836614202587,1,0.7493545847441272,19.45650796829627,3.0123348229876545,47.24411161723923,1,-0.7992073243114147
1,1,1.0616889148427553,1,2.6382677185930756,0,-0.5269566436248772,8.75075153643127,58.382999176782164,0,2,-5.689328150314642,60.97525488294832,1,0.8100713186449958,15.272080099033207,6.593525171362232,20.763421314790175,1,-0.9443939929751983
0,0,-0.9428015015647432,0,1.8870433522368533,1,-0.5432249480493986,20.794087685277933,44.817743196570376,1,1,-1.1227097756017486,45.716049403606476,0,0.5678092693808858,35.40750127694767,1.5041361925805012,55.370446450574626,0,-0.04967745821188045
0,0,-0.2446913076844753,1,2.0253326760797674,1,-0.431358706472407,17.103588013943963,52.3667208405429,1,0,0.6858377423176325,47.0565357035363,0,0.5699398368012739,33.58019605399733,2.268248750715094,60.68919512959883,0,-0.0006673546351630051
1,0,-0.6419451319250007,1,3.076015680658748,1,0.8064310565701494,24.515926254493007,35.68545952404814,1,0,5.223872580834573,33.2676603890211,0,0.28398072145510866,57.3179532245496,2.012728047235748,46.84065364280667,0,0.5790507939827602
1,1,-0.34133304928184327,0,6.18405611632828,0,-0.17740609987826714,11.639855666011147,58.17104359639908,0,1,-2.2025887472940475,54.1697356418144,0,0.6870245205470837,26.35871436916071,5.261615274643677,46.88049242867854,1,-0.47682679504502173
0,0,-0.24707387041691942,1,2.1171647044789936,1,-0.3983340885328834,14.440842075650306,51.043469364906315,0,1,-3.782934295967882,54.4546520026639,1,0.6949161655752397,25.471384777473702,5.477809567432449,39.85012997116842,0,-0.5406770521263783
1,2,1.192452269553206,1,2.9755183801349414,0,-0.48581279826139756,10.785531720208219,64.10086683336986,0,1,-3.5510262005966586,59.41130970550624,0,0.813201139415418,15.417935445622186,1.29762297305241,59.37716900513532,1,-0.8828672853774608
0,1,-1.6861181950998938,1,0.6054895433707098,1,0.24931309071085203,25.753692586876245,60.69284388040461,1,0,5.517805786516357,35.49151275456974,0,0.39360517910807125,53.20028585872781,1.2696197583838602,92.68739479045229,0,0.5305780745273827
0,0,-0.506043275673813,1,1.8555758095300765,1,0.7008058337177754,34.05612789536121,35.68754753091457,2,0,7.192157601039376,28.599395281961712,0,0.2109804552216823,63.08212045321351,2.048140754558539,89.05696890000985,0,0.9086980860544173
0,0,-1.7846081880508966,1,1.976228491286465,1,0.5433726382365981,33.38522334676079,38.67225638006671,2,0,7.117450721821772,27.070548130455126,0,0.19346837625805524,67.14863998297622,2.6311885326781135,86.87632920772377,0,1.0203527545623963
1,2,0.0010796264093411111,1,2.0646830976763786,1,-0.0018821163629194444,17.77994471866507,60.819916870806,1,1,-0.14496275599555375,49.530850035246786,0,0.637686480726445,28.87859107911194,3.4725282775884305,66.90167638777291,0,-0.3061895091820977
1,2,-0.7683417017923936,1,0.16731306200728607,0,-1.236754173621641,9.424440172913577,62.91390008583508,0,2,-5.530098035030325,55.56852780312441,1,0.7556883011930906,22.120565498258618,3.3768948148646722,43.524553485063414,1,-0.6213747378738075
1,0,-0.18626280163926642,1,1.500538689914815,1,-0.5515309576559968,11.706493434980045,57.01188799150956,1,1,-2.7020488110560663,55.714213850162565,1,0.698214602456694,25.83794478259478,2.3536332970355605,56.81951445466598,0,-0.40674924374705873
1,0,-0.12483534826189586,1,2.8979693483202085,1,1.3629474571462667,35.317019200111275,27.29105760212819,2,0,8.127793111567655,23.553531953127532,0,0.08566089976206354,73.21589275217285,2.3599999167766175,71.5969513415994,0,1.354548610087694
0,1,-0.14949242828954803,1,1.9514023190121457,1,0.24395307017246723,19.231234318266793,56.68108844319229,1,0,1.9593998844033855,50.18637494720262,0,0.5797355587237508,35.1627581975805,1.2583988448821948,80.06246838281135,0,-0.14851819253853343
0,2,0.5597852539035327,1,1.658909155842673,1,-0.7526051958161882,10.94743252672506,65.11136909583125,0,1,-4.380633179077966,60.94723110038507,1,0.8235588438938237,14.989826321913098,2.0201278879045574,67.61312250960438,0,-0.9488597480967838
1,1,-0.7409132260841874,0,14.52112322934031,1,1.477520445423565,35.18337429069095,26.200333819552228,2,0,8.221761251282317,21.56200087154589,0,0.08389142357910018,72.42147221800019,1.3018461096677527,76.86285620596148,0,1.3213125080709174
0,2,-5.0584386033865405,1,27.440749682156643,1,7.123675798568999,39.999999999999986,18.000000174855096,2,0,9.999999999999893,18.0,0,1.6653345369377348e-16,79.99999999999999,1.4621806553731145,99.99999992449717,0,8.387231993806234
1,0,-1.0612224694311656,1,5.553055530492729,1,1.66451425157701,35.42119195315961,23.277013310932702,2,0,8.45407861636906,22.84548139891779,0,0.05802374379764924,75.75917114890856,1.7694551118978548,73.67525473346805,0,1.5646292854792683
1,0,-0.6126693165033941,0,2.125755128356376,1,0.5557418255729455,27.182977030880586,32.40535486545353,1,0,3.820738034770418,31.77457466949155,0,0.3083357411840699,56.682218923497125,2.2849323525117415,61.34401016819934,0,0.4702817818397515
0,2,-2.480037148787519,1,1.668763082256744,1,1.0070782550321031,35.25259985430986,58.19832158789145,2,0,9.35630751976155,22.53413288633382,0,0.12798767880387135,72.15220081491336,1.7927586154569528,98.19322309462798,0,1.526954973292891
1,1,0.00777033759217905,0,2.3506674040831195,0,0.14159146639116435,19.017203011244845,41.77325827915898,1,1,-1.5784072167632566,47.3503054393984,0,0.5315342096624637,36.25667122047173,1.643803151391455,43.0678881495898,1,-0.16901596885189435
1,0,-0.9552712029729863,1,5.656569029294917,1,1.576741008940269,35.08006583305331,30.051060551236944,2,0,8.602723645631201,23.361164593591326,0,0.11379175821383647,71.67870410862082,2.3300904580737583,86.25987275952184,0,1.1719166706422517
