S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,2,0.855196544355457,39.7999168812948,0.7177797683813127,0,0,0,59.231338970020545,-0.4563702753854873,0,72.99526204590605,1,2,-3.8205786196318865,67.55129534018891,1.8759283403090123,3.5001650711306693,7.525052749164773,2.108587827105918
1,1,-0.30553236182126725,69.43234123708675,0.9914738095585159,0,1,0,62.50205337266145,1.6367344522698675,1,84.99023525328518,1,0,0.05132574057294015,8.647418605341418,-0.5707148458015884,0.9713394690323987,36.71411491751511,1.6857152600864878
0,0,-0.4490215626538962,38.741970130200876,0.3893030071468615,1,0,0,62.2105699284438,-1.1873416809548194,0,23.310681252475295,0,1,-0.1218349252543085,70.68160138967214,-0.7280118296920601,2.4486528806461587,6.230163859127362,7.451558647312928
0,1,1.1961555790386151,33.53519682406822,0.24467593014602074,1,0,1,28.929658308968406,-0.7481115751742862,0,41.362438202265785,0,3,2.908408443404751,48.974540970000405,-0.16734600511922507,3.75143489885763,24.58862242638333,1.529053719433725
1,0,0.412713413867615,30.511174252237325,0.2444788710199643,0,0,1,23.54396689771855,-0.8688383543243335,0,42.875227656104045,0,1,0.6919779038675529,58.9299130293822,-0.5138892137835815,4.044880256015886,22.32921050486539,2.953588661365856
1,1,1.2822968796648135,48.039579161144246,0.5102493734882276,0,1,1,19.166285083451275,-0.040818034991633674,1,52.497344090063436,0,1,-2.6624032742131476,42.498432615567616,-0.7692648695927343,2.870521612614097,24.001164977935872,1.5931102484885067
1,0,-0.05478420468295719,37.51364488117311,0.25442769798667725,0,1,1,32.81769376999343,0.3053104697784599,1,79.97477788109335,0,1,2.422342648588259,21.988356605762206,0.0058580123370445955,1.6654391533263833,32.381422805528814,1.512943689669609
0,0,-0.24332691050571215,44.062467063182865,0.4143879799464063,1,0,1,60.39309889573549,-1.3217085637354622,0,19.409507152659312,2,1,0.21958742009654486,80.008222693094,-0.31755854129451583,5.935495577261172,9.623924042813172,9.51978888655429
0,0,0.6142085969141403,21.02376413288159,0.17114882041221263,1,0,1,36.19549862783029,-0.8426633835306986,0,10.32327647458634,1,2,0.9139901363784873,81.42882173886225,-1.1597301335866392,9.094073339018298,4.152469838118722,9.778498786634552
0,2,4.520025161527664,60.29214452149343,0.5275630138067028,1,1,0,57.13580343730315,-0.9775548741452438,1,42.74148940163984,2,2,-7.036987569227953,43.55705827686108,-0.5769855722140365,6.679098203810284,22.92646663367149,1.6905869058705394
0,1,-0.9705248046441671,40.73888848929737,0.3613938806277366,0,0,1,50.40196714101363,-0.8120011029981599,0,22.819005172044132,1,2,-0.8748054630813158,71.77823617028093,1.1753693581487865,3.221357362420292,13.40391822835736,3.0183414365405103
1,1,-0.39174782868315877,41.478744478647116,0.46575611801579,0,1,1,36.47313989076885,-0.07626497767455985,1,36.963252680760554,0,0,1.0993002145843072,47.682383312020704,-0.835066534826,2.5049846953071024,23.646111212714995,1.2849274502769568
0,2,0.7446224254796552,42.75987647859367,0.45295952528547323,1,1,0,42.515992432220095,0.7269408496561289,1,96.80083687657502,1,0,-1.7256011405727918,25.85858147473312,-0.5351513464474497,1.708286990866734,18.193186085009327,1.611977702959708
1,0,-0.5144359462594973,65.986254329401,0.892806054685332,1,1,0,40.597006944318736,4.118943631883781,1,97.52880585188116,0,0,7.4100611590507555,0.2559222924813642,-1.1376370712460493,0.29751552861667996,39.98956740252709,1.6896873219099193
0,2,0.00225285683968469,60.74856167734123,0.8571636807641531,0,1,0,64.21438712886356,0.23002834823540483,1,48.54911595295543,2,0,-1.2898641059646607,29.392212066223923,0.0987397821000183,1.77279940677127,30.148336997674484,1.4977615517221574
0,0,-0.01286141968769828,30.672178423972724,0.37889784769405266,0,0,1,66.76027759606838,-0.48877977478760354,0,8.477210924417927,0,2,-2.7243677089425224,93.81742981710484,-0.2718020815337329,7.214755369638914,5.40977356371553,8.344298312550068
1,0,-1.4751121830658536,41.901656382473625,0.6753630728329039,1,1,0,46.1169625072079,0.9288882846134368,1,34.97257838454626,0,0,-0.008697415943087705,25.074473863318058,0.04957621465214229,1.1351849445831463,35.171964626680115,1.5101469894963129
1,2,1.5169346652458042,52.36051508134504,0.5911433579415019,1,1,0,45.5586278885561,0.1301179238435302,1,54.708265736509354,2,1,-0.9698481532545529,26.517349299773525,0.1693850519122362,2.202588503109191,20.739615372601477,1.9245977832603816
1,0,3.0461705737344222,29.958678417836268,0.2153766461151178,1,1,1,10.66196205261518,-0.17734419060704035,1,43.89174378663416,1,1,-1.620112252383132,16.61171426675219,0.21337478417787958,3.2673395141039143,27.289681866060718,1.7244981858678075
0,0,-0.023606013976272967,34.10036220476247,0.19358934732587907,1,0,1,33.788050762370055,-0.5145305956285684,0,34.920825342919336,0,4,0.06972868056196013,62.05401602090268,-0.10029021696928513,1.7674469487786633,17.23639631081528,3.0859692881212193
1,0,0.24347669365877672,46.17443797222078,0.5367962787760235,0,1,0,20.121463156372783,1.2573029223156695,1,98.6008648808504,0,1,-0.6126821833516072,14.184207995887533,-0.47681613127549277,1.1916870395250305,35.70025547713258,1.6918002749154917
1,1,-0.03307747292431753,44.96513820995111,0.7824135008562392,0,0,0,17.584024737851337,-0.4865409545024907,1,46.99840927090879,1,1,0.4119105086516903,58.04182514532954,-0.750931181094379,2.573268742099826,26.947927846048888,1.9547006536998186
1,0,0.5264051473834758,46.51836585201017,0.4746410060025247,1,1,0,16.68948267504879,1.1445655056329571,1,72.45482799815224,0,0,-1.628872040943266,18.468081469323383,0.6857536456903848,1.4987177745857976,23.604401806844535,1.7873027992629171
1,0,0.26062957991096786,51.63060924066081,0.5177988344283997,1,1,0,39.13073087672458,0.801394199740585,1,67.32263516288461,0,0,1.9171459100221249,18.729559567043673,-1.0569285748633652,1.6840799747210922,26.622621688287964,1.7188908901352171
0,1,-0.9739098510853372,33.18799701097328,0.1829599898118643,0,0,1,62.3662574502033,-0.893098497775195,0,4.428821392670374,0,1,-0.10197395850734203,89.79042467380918,-0.8502245689748573,5.972994889834694,1.5221945281839466,5.846585037789486
0,0,1.2504574765207355,26.998854066035193,0.1345439827554062,1,0,1,32.1160339644008,-0.2600160467402001,0,28.196180450951363,1,0,-0.9340119559362847,49.35002908748715,0.4578289138469843,4.034941151905172,9.043193243388208,2.220246343781222
1,0,-0.06822924117657601,64.02827089334338,0.9528029928501311,0,1,0,23.335863863606757,1.628909635120477,1,92.1988551062255,1,0,-1.172285389326582,4.9253771976604686,-1.1364043674577828,0.8235785078278359,39.19734380093655,1.5565940643938458
0,0,-0.6940958277299398,36.541843330141305,0.18609563073683194,0,0,1,74.66183291981869,-0.5639345588985184,0,6.3522046483740375,0,3,2.2250047405691475,93.9560695421157,0.3184158279770674,7.245879675770001,0.7702044844852263,9.800481213466137
1,2,0.21305821987738532,55.97727613062297,0.9634127587550827,1,1,0,36.92081369581901,0.5512669717903317,1,87.93963921893099,0,2,0.45825004620643384,30.453859173724616,-0.23126872465666717,1.7720928754633187,28.309804344602302,1.5241278589401628
1,1,-0.8396034369050529,56.15196155539133,0.6320746295416586,1,1,0,38.63354325800727,0.9027205256056421,1,84.2185950861163,0,0,3.364997972008865,24.887540324175315,-0.3919516479230492,1.2115291340231704,29.001653584882796,1.6690884464555362
0,2,1.3186316663073034,68.49397976710473,0.9163278119427449,0,0,0,79.75496839541542,-1.1124902811395698,0,0.6641366654014547,2,4,-0.5973516797997842,93.68182640697576,-0.8192961371321642,8.648359663991128,6.662505008919874,7.000277842706593
0,1,0.5013497805748776,53.1564727282421,0.5358884159564203,0,0,0,59.812006733331756,-0.5100901366136575,1,57.57119455997874,1,4,0.5459225564679198,68.94139446978538,-0.4952028799692846,4.321452987825961,16.505140103743535,3.111719936740719
1,0,-0.8915716565689015,21.333115276741104,0.17086836356888352,1,1,0,2.432921783449662,0.9705551194837664,1,85.93204637118599,1,0,-1.5549951950046275,22.602455163181894,-0.3580133900812035,1.3715604361375946,34.16700174997092,1.656840413210146
1,1,-0.5257765539766802,68.79729305249357,0.972537097304025,0,1,0,40.71589926170788,2.648512090828522,1,98.86934782452128,1,0,1.1086573866163114,2.350927895021915,0.7389432765663102,0.520941472505447,38.915638469784845,1.4621925043382493
0,0,-0.4221482219546824,47.780078092332715,0.6089354077266846,1,0,0,57.91709863297123,-0.39039844512841543,0,49.08887365277405,1,1,1.6523357659400357,70.22508299479699,1.050607780419446,6.149019046965103,15.8045710566362,5.553842939318043
1,2,0.5817418028422285,68.18106662520103,0.8980872754474991,1,1,0,41.39617006425545,2.9950628269120805,1,88.98663015357644,2,0,1.457876730443635,3.408915563571319,0.47747540937129956,0.7082558095714808,38.25909745919576,1.6549589073367406
0,0,0.08429438126845173,22.881187799752425,0.42477028162653563,1,0,0,25.352107803290615,-0.45941020822214396,0,3.7434130396234275,1,3,0.3344937408718973,78.8479033385546,0.15687427542063698,5.474191095619971,16.4637956264923,5.94063587127406
1,1,0.5511624822293228,30.57795950436129,0.20774132096624293,0,1,1,23.4395946113317,-0.25091962763902415,1,51.80251275279664,2,0,1.8382264839570883,44.36662802053243,0.7400805160802111,2.3273619379107364,19.915816989406917,1.8046333648315516
0,0,-0.24514911886138455,37.03036176368699,0.20274259099503467,1,0,1,49.942185955066016,-0.5240638511593472,0,37.87561040608093,0,3,0.8174778645061771,54.670214265922176,-0.9986681561265872,3.4587378422679054,21.8969002545968,3.4550972204516865
1,0,-0.7427048491815439,29.68277734783209,0.19687790789380522,1,1,0,3.778607186901559,0.3071821857217257,1,53.11695446436529,1,0,-1.405908789354518,22.614238971320987,0.892243514251454,0.6711507061105723,27.70316474547272,1.4399941245269636
1,0,0.40501166386433207,58.604233788545585,0.8684611228112327,0,1,0,28.998060696675907,1.5203110364295025,1,76.23081508428152,0,1,3.815069125437754,7.478949166628479,-0.25861935746526554,1.184319819972379,37.89690043064661,1.3804668498107733
1,0,0.3790012583199232,40.51588170977469,0.21160762560917667,1,1,1,24.46434634900003,1.851857793784873,1,83.89891795811961,0,0,-0.2666716717148905,5.459880722617899,0.5913728292432764,0.9993611325864388,33.844700791770144,2.023310992177294
0,2,-0.9723010197553277,61.86995467301979,0.727026581952481,1,0,0,76.50004166692898,-0.3648725436639891,0,6.801969951629616,2,4,0.1027854292712842,94.78150998861499,-0.2774741625170342,5.771689510437931,7.86637252510568,10.091375824726468
0,2,-0.2545981822348352,61.340025657094074,0.8610144883572226,1,0,0,69.30270199153134,-0.5637361762665754,0,92.66585107546226,2,0,-9.569848761091128,78.74351942077924,-0.300068800064918,4.031015969764203,10.27250486938083,3.8351302218833574
0,0,0.9738513559801889,39.27157756880997,0.5080787504773128,1,0,0,77.02606736897965,-0.6148737631688175,0,0.4818099168797607,0,3,-0.748059734693685,92.90078982913764,-0.06685462342300262,12.39161057635856,1.5185386099161269,10.217091399769426
0,1,-0.20107454178924894,24.010662086093113,0.11932711448544336,1,1,1,25.163274262185684,-0.6423007974318587,0,20.281102173801436,2,0,-0.26232334628286935,50.231981393112,3.0841090774881357,3.6746240910578454,11.133521673563,1.6424060606050135
0,0,-0.2921474925505591,31.02603528825024,0.3904548722318554,0,0,1,38.551859704443665,-0.6501761869373025,0,6.260947548463747,0,1,-0.9786024251773426,78.91901667820609,-1.1716603088506425,4.3534584370515645,13.040993072720894,3.3608562466589103
0,0,-1.3468581931117107,32.24545604040979,0.17160071976381097,0,0,1,38.55338101023487,-0.5132125832309401,1,20.58117323271488,0,4,1.4586650881024035,87.7659731201028,0.24331900426228723,6.101503279088846,5.874759852594349,10.662830603659495
0,0,-0.5542911324160398,31.842475435147385,0.20437391380087927,1,0,0,57.50083818295542,-0.5941694730069487,0,20.23513078343307,0,2,-0.5967040614523196,71.13982854009117,0.003014749498541527,3.9476981134528177,16.900042004417564,3.310303954325075
0,1,-0.6106910338277903,32.81096567854933,0.14053209496432728,0,0,1,63.665999666901584,-1.1411145864540215,0,0.8839508149486586,0,2,-0.5448901866184901,88.04802000927015,-0.8583685102798542,5.324681144957826,11.12393593933982,6.38029905153811
1,1,-1.472271066965371,34.09470278257899,0.21973201918413976,1,1,1,21.353061726283507,1.0501102717518258,1,54.45414796982326,0,1,-1.2332809231196968,29.421366541100646,0.4279569677323271,2.568690890544563,31.867177206746433,1.64780695978474
1,0,2.5891209990530637,24.705264410141638,0.2227268097914354,0,1,1,4.098901067938834,0.18242490235021594,1,76.92171885582256,0,0,-0.14201140736516749,15.128300383808629,0.018189105732574616,2.656875693016339,26.71702287150257,1.4737036577846172
1,0,0.40013394148332504,40.86668146517407,0.20508311616365854,1,1,0,15.737773551003187,1.6042592307609502,1,84.98827052203723,0,0,0.7913276052698635,15.370492483446913,-0.9877140360515876,1.3802695685159796,35.73934965426992,1.7353105616321474
0,1,-1.7742129184743862,41.63208743144121,0.6300343047916738,1,0,0,29.650531136872136,-0.14679148693839492,0,19.44045194164715,0,2,-3.0759881393867676,55.38708243970032,1.454216722365226,1.7811701099731245,19.661164008031797,1.7250424047120907
1,1,-0.9309877205551496,45.52952112702829,0.422192624150059,1,0,0,28.15036459113432,-0.377465796724896,0,55.71461618397397,0,0,0.9231088080140957,63.5803810090246,-0.9240677624771103,2.1440529457176383,9.379843301961344,2.8947043067486473
1,1,0.4508487527944308,33.20352732919479,0.27925922064193737,1,1,1,19.217758738352234,0.7052411408704254,1,67.99239783427558,0,0,-2.9543303326341963,22.194594210123764,-1.1235233796698374,1.7536654824347662,31.845911112199957,1.8098823510421673
0,1,0.5667149935494642,25.888703335904445,0.201469493244601,0,1,1,12.919991155061602,-0.8658560402549778,0,35.97969150598344,0,1,-1.6538009735331691,40.70385888933645,1.0497470504994313,4.9283045852961775,17.53941680862171,1.9968350100873404
0,0,-0.19271266268658,27.744484636240724,0.08136901148950343,0,0,1,54.33057447219448,-0.10431102306739824,0,3.398149208062545,0,2,-1.7869173771916902,97.43033805386754,0.5576396555314296,12.859175316006969,0.15209701465570102,24.151738151647095
0,2,1.282725935138256,53.812778021886025,0.5714993638757218,0,1,1,64.51403361240368,0.27612866218562654,1,56.22246317344408,2,0,0.6004861128589596,26.01047494970663,0.11249322383319592,2.0506793201097846,22.187544743180876,1.6484263637301761
0,0,2.58938105363155,32.64147707510116,0.38835051622312705,1,0,1,47.4096550417744,-0.6536489676011281,0,22.53943937167882,1,2,2.3749038253894668,56.34217825987632,0.20734673003250398,7.317337037959411,6.616000214054784,2.6147669367397026
0,0,0.48507051682853985,31.059528001054346,0.16408650068691794,0,0,1,33.499405969905595,-1.054450340634002,0,17.43299399576319,0,0,-1.1777929390644957,63.79919254479422,-0.044091001786654704,4.581768390985566,10.599098719426564,3.3712246532152035
1,0,0.2017412360694181,25.316223738113678,0.23378780860187764,1,1,1,7.1578462263113085,-0.9970065997101295,0,63.01189130424527,0,3,0.5082210118806252,30.97372318001027,0.5926528966090567,1.2132545146620939,17.601594887270295,1.2857587033354656
1,0,-0.5712574733388649,53.26872206063522,0.5292497001271989,1,1,0,3.0891867377651394,5.570237053186549,1,97.82108423086837,0,0,4.421078233172874,0.04212925057714978,-0.41479425210263865,0.1867515916697227,39.99686925265836,1.7931754425754256
0,0,0.3097859003647696,35.44304444554858,0.22949877690005988,0,0,1,32.5971049125011,-0.388410807422951,1,68.19995488036295,1,4,-0.5488741883553008,68.55217907244857,0.37554017452225713,4.711165720599142,15.633040834504925,4.032768132241526
1,0,-0.021619281628086132,48.83871782886352,0.7140235443019388,0,1,0,24.852817632897846,0.40709377135416264,1,83.06135519414019,0,0,0.5528866431324211,30.42454757281482,0.22217395032612636,1.7074221674632863,29.38603046135846,1.846667047641738
0,1,0.580793638036575,20.72350376477203,0.12712978308559253,1,0,1,28.746167936646074,-1.1221722433091539,0,26.194291328886543,0,3,1.6699696989324089,88.09548703949186,-2.9284676595351593,7.537671632472458,5.327605630230683,7.088142672952427
0,0,-1.3088873404055466,25.02502237620789,0.28351360127596015,1,0,1,45.25823226709192,-0.5313608217174308,0,5.734918136590639,0,3,-0.20631991996181576,72.1921466790238,1.8791041632076546,3.367247677082495,11.956508111700233,5.1705806304768105
0,0,0.17895397838878296,20.619751786765146,0.21922933114009752,0,0,1,9.566071631070546,-0.3706102457710947,0,27.71781668247456,1,2,-2.4335171400163986,59.20864627486324,-1.531134202227662,4.071341169696447,16.738052250587053,2.707820614742875
0,0,2.23132894204202,33.34384910861442,0.19549780746127154,1,0,1,73.06490770419259,-0.2950422070391158,0,1.7780500825415713,0,3,3.1690380718579156,89.94386402001298,-0.13835697881009598,12.423787647880802,1.11919678548839,4.651962750755584
1,0,-0.8322666913689429,42.23165944441292,0.5106047243479814,0,1,1,27.970820042814157,-0.15376464533846382,0,24.396663393809103,1,0,1.7917391005368764,38.510983731358316,1.6952535759718614,1.911051265665933,20.662947411471965,2.0319990596439808
1,0,0.17630642900630525,42.36426661657361,0.45928478966526826,0,1,1,19.153665329106783,-0.5607219008412009,1,70.79969507294709,0,1,7.811723232192634,25.57836540434124,-0.6047386950904908,2.2204575504427515,28.271692836592646,1.4399174965431973
1,0,3.2647470519226047,58.91745593343656,0.5881374283599582,0,1,0,5.756908869704103,2.5965060761905217,1,98.77097906916373,0,0,-0.35691619528471996,0.4381422995297757,0.17110466367243451,0.9264670206014387,38.80694045809066,1.6097465923414054
0,2,-0.5020536945420884,32.28936667501405,0.19254692967801545,0,0,1,55.80120937399478,-0.8114454821335724,0,6.238929724872916,2,2,-0.1456127866471455,78.98167708700427,3.6972840569143814,4.3298971048666655,1.818252701512888,5.529376227293982
1,2,-1.2444545375472384,65.16661944430885,0.913338806040523,1,1,0,58.25210776976567,0.46624215079947207,1,82.00761438898792,2,0,2.5387026398072514,31.40868293405833,0.9743069601596813,1.2642919450480727,26.9783979878969,1.5171800716446204
1,1,-0.6876130821068372,63.76129610281699,0.8926120240198696,1,1,0,22.19208566829468,2.611155371047386,1,89.91789235107422,2,0,3.271201088343661,5.760696542958832,0.4300399048626561,0.685604272827248,37.90643456993315,1.6039933305139744
0,1,0.7210727023383483,42.93543563692303,0.4838656261042865,0,0,1,71.19835267357509,-0.3110896570351345,0,9.923137906712265,0,2,-0.4920993968055516,85.30645168361177,-0.5249809476366767,6.54497001791487,2.5208548162096123,4.238634879194994
0,2,0.2707489321804649,38.350280662158504,0.16380579419690028,1,0,1,66.39387560581906,-0.5177050265292421,1,11.994156359930003,2,1,-7.001568524186358,86.6644251000636,-0.5713841290289559,5.327093618312419,14.930745799344535,4.673184544365897
1,0,-1.0084160083202045,35.26212610825549,0.5833638946974438,0,1,1,8.520242574697559,0.46483017948199185,1,98.22966717100579,1,0,0.15966520222046476,27.70431346089634,0.6145692401499175,1.293841883651073,30.371338083197514,1.3997224725044504
0,2,-0.5101222886439986,35.769878189313594,0.25343213502164363,0,0,1,40.10712884071658,-0.6127313576357262,0,43.358298531699255,1,3,-3.520112909621278,75.47085089249163,0.3024853630149915,3.6643808786889,14.234796264561624,3.4919999508791797
0,1,-0.2467881777206734,31.180434673652563,0.1254857435255533,0,0,1,56.819250536682446,-0.8561082538455927,0,6.625649678315343,1,3,-3.1367765567451453,59.64873313559572,1.7893748812472554,2.8411243932564196,20.54391387549293,1.4707353767940454
1,0,0.3049654809684687,46.49175557414102,0.37555356503304627,1,1,0,21.445820590423494,-0.6813508530086809,1,69.0712507921198,0,0,6.864613506812081,28.293686331739064,-0.5731491271245585,2.192663568129274,22.42806935391604,1.7251045304567232
0,2,-1.4913436873688006,39.501835015773196,0.8803348598877387,1,0,0,60.60110422619411,-0.2841274453620424,0,7.0171363396102855,2,1,-1.6452713941615542,88.886071830728,0.8435900331504563,3.8186057597250267,5.662395664267173,5.207612939039466
0,0,-3.0374411419059735,33.316288299277446,0.408113080387314,1,0,1,38.22693615523558,-0.589662243899898,0,64.35628747011401,0,4,6.893835270651305,86.25199228379256,2.36469442339207,3.0131174618103875,6.833149632204196,7.781739287609032
0,0,-0.42397072635324684,28.202447105350323,0.1473096816966052,0,0,1,35.00033449163087,-0.6868748073994183,0,96.33970569173904,1,3,-0.3189501464611819,79.36527282060888,-0.3047386211052402,4.392536315311541,7.5002592192803075,5.918149878983816
1,0,0.23763030486553335,26.26023835705606,0.24674438160240114,1,1,0,8.531645853813231,0.05826958826323264,1,65.9191814548509,0,2,1.6197766720794462,21.22116748173188,0.5640103796924066,1.9391417267680124,29.263440201198698,1.5675768097780893
1,0,0.44745447830740126,36.59356842731546,0.2164217244358681,1,1,1,7.37295924222253,0.6731928873884814,1,54.126242824553074,0,0,-6.181425154521602,24.61339065137644,0.23302916124299194,1.9401658706286073,32.52738139132312,1.5924019114985526
1,1,-1.9228873580260217,52.41928272289205,0.8247554232628532,1,0,0,40.69115453599619,-1.1451297213727745,0,8.455228474741256,1,1,-3.7408463545374717,82.86007965107494,1.3846245312130154,3.3239352250566325,13.979552705226144,8.249927824700876
0,1,0.05442794986914146,38.283508090414585,0.18792157976889368,1,0,1,50.67466334313943,0.04437085819558057,1,49.20329202866247,0,0,1.2577023211695568,63.83927649845427,-1.3012679275336956,3.4199744105303402,10.929150885903699,2.419570624591083
1,2,-1.3178801429067837,66.20539685382226,0.980601971362117,0,1,0,43.30510007247061,2.189293185822256,1,55.25311326024326,2,0,-0.03453404335082766,25.128660465796486,0.5853562066947713,0.856166308130509,34.05780304060321,1.6485597021798657
0,0,1.4696882376666147,46.6242686257294,0.33157535432349416,1,0,1,62.12282768361662,-0.23701141988641844,0,16.481748596941582,1,3,-3.9377143020528944,84.69701093974624,1.126604669295774,8.627693321490385,3.6714930146756086,5.117363607669942
0,2,-0.5024767767788147,31.168055492453,0.398306209623831,0,0,1,12.43699256983433,-0.23805973025765292,0,46.7966365053641,0,1,2.8253551290863754,51.65346759719785,1.0567454396112597,2.492079042176641,9.559653243270672,1.852773542440679
1,0,0.1253018234586183,55.33526492208843,0.6726036014623668,1,1,0,33.75325906260933,1.854354754810938,1,85.97009077303017,0,0,0.13296758875192083,7.939786007386834,0.30801088211433253,0.9310253300671706,36.81080510461839,1.699687505555463
0,2,-0.06661763555409649,51.03032983868739,0.5633014650399599,1,0,0,60.85037028746535,-0.9989406796277069,0,55.391007622375355,2,1,-2.0747230878631555,64.17407578468807,-0.07330238106363705,2.761524512790196,17.013467449901444,1.5825925516455805
0,2,0.4298053001552488,54.56855053339518,0.6438013879069853,0,0,0,78.69750011968125,-0.6207725544404626,0,4.388245462580448,2,4,-6.656720847294074,98.63929349118163,-0.12856097880529574,11.239031621715075,2.0058195530676493,12.126480153747247
0,2,-0.006687952208098164,46.41220266205572,0.531369785352114,0,0,1,47.159332404760605,-0.3590924095931384,0,35.08937028664489,0,3,-0.306958657258372,59.32833652896095,-0.27510802710406296,3.1330723009038657,21.33976723433349,1.9950924714811626
0,0,-0.8695128576846228,33.780923587125514,0.2825121339289666,0,0,1,42.77940523852625,-0.37846445480876756,0,14.76558312658735,0,2,-0.36274055909660774,64.4453447835137,0.41024741182396324,3.24469173480598,11.265939465584193,3.5783207628458573
