S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
1,1,-1.3101583565247688,0,-2.313234345745865,0.911620471723158,0,68.45321694207662,1,0.979604618143793,0,41.94343462262603,0.8673335323298497,6.3874339929580435,-8.660603041524752,0.032718250881588806,0,-9.510843773227732,1.5318351746740455,2,0,19.971316400283555,58.907267959161416,1,4,0.992523235236207,1.3522740695416995,1.8082197757472291,2.0636912283915443,98.72758893703396
0,1,-0.9521460425590156,0,-0.3426120081123141,26.18613941852395,0,42.77965982024034,1,0.4284717745332184,1,26.109296001828444,1.7516175266091418,1.3001699639883098,1.869110605849741,0.5447891538500499,1,0.5405982001278442,59.47493749117061,0,1,47.67066229099361,58.707297649601664,1,2,0.29180885430029824,3.561475209474774,-0.36196055534649924,9.983303359565724,34.41282199376449
0,1,0.1662357599096044,0,-0.38896472817936273,16.269139060133572,0,45.39694781856072,0,0.590858234801973,0,18.037999362456535,1.9625509818471638,1.7683351969112588,-3.778084939451385,0.47240204887767784,0,-1.9880690402711156,45.205689199432356,1,0,36.540158530280465,59.62988070764847,1,0,0.3334540961003791,4.895036045319104,0.14077258932527015,6.746104610627435,29.20390754077411
0,1,0.331052481920171,2,-0.10377791384057608,22.045804756883594,0,40.17411617852896,1,0.503228491793342,0,34.15005533399754,2.55424748801354,1.7530634669838552,-1.0774641221407464,0.5653512620689451,0,0.3736845466229646,49.22669520502947,1,0,40.816953092331914,21.209704400921765,1,1,0.42954331058064693,2.6559071674333543,-2.005776555673519,19.877950150686992,22.158559413024008
0,0,-0.434530688740565,2,-0.15240224349075945,18.577448259848936,1,42.762295390440315,0,0.4735644609320007,1,30.426246105892165,2.641920783404358,1.5975881961412082,-1.5355271773198371,0.5539150376294102,0,0.48483642661904014,52.93469678611839,1,1,48.95825507292772,14.622984297109834,1,2,0.43018026200539744,2.656916349541842,-0.37566058722625906,31.890141575684527,26.489253820493797
1,1,-1.0519625586588446,0,-1.3095466296275262,6.194864045324449,0,64.66283140436491,1,0.8894973675549471,0,42.45861411735751,2.058711204318813,4.951944676413598,-2.097242031320949,0.101898893151807,0,-7.645642208778558,10.771997224928114,1,1,22.40566900014938,73.05009204565461,1,4,0.8711590214802597,2.324744988977844,-0.18836126732614963,17.84578453397156,94.49654494087993
1,0,-0.47008600038807546,0,0.22527946127091036,21.547429830843146,0,51.31620590602013,1,0.524872405051919,1,27.000175902973112,1.8908444978898715,4.240790072196135,5.210182836762993,0.34109278147222255,2,-0.8656856388101168,53.919859087301724,0,0,33.72232000910934,14.207214627404179,0,2,0.47968268445726603,2.5567210194130103,0.2694726159620449,24.170997233569224,25.180209680071158
0,1,0.18619317693523268,0,1.7078508284364309,39.092419639278184,1,22.3800031084955,0,0.03629615480141907,1,19.91853724005097,4.281407253711794,1.6649822947786372,9.54148319993697,0.9085273975296329,3,9.08843718045999,98.19453881479055,0,1,63.031560195867144,63.427773696924596,0,0,0.1942546435560824,3.113970371428152,-1.3934617174242463,12.464081557328438,22.103435290133717
1,0,-0.4426183252921625,2,-0.7528314023487628,5.669556438241557,0,54.40314198023399,0,0.8216405199459388,0,6.22358075880689,1.49121136501307,2.063479733893316,-8.347725942783782,0.28202624380705876,0,-6.2628303069179845,16.95213060710376,2,0,28.89861679636804,0.18884534986892465,1,0,0.7888732630288832,2.8302846871577385,-0.9582619488605053,31.69174883271845,35.39962540939433
1,1,0.24951216750485236,1,0.48984867419178396,23.65565599546287,0,44.32623806116192,1,0.4581693360169511,1,22.199887136124165,1.6790933960361922,1.7735098451264406,2.8221404943986172,0.45736920590035934,1,0.005470662874873966,59.826765346393415,0,1,41.5249862338365,35.58567209632584,0,0,0.37722299095260053,2.85278833697744,-0.7468174273191117,18.892918858606244,24.472020205937884
1,2,0.0628804617239846,0,-1.974000282578457,1.3329458438263786,0,66.94617548758092,1,0.9535676856267801,0,15.3620208885418,1.3559081168229703,5.396809491137092,-8.471425894222088,0.06321890190248697,0,-9.049502365164356,5.00933393124075,2,1,25.06031294174214,60.669721917258684,1,3,0.99778299797963,0.5261749950583857,1.6924348566215293,3.4914349527408484,82.75805492171374
1,1,0.0374159019482079,0,-0.7161769708322381,10.368570605222446,0,54.94077842975902,1,0.7879920745942305,0,1.6789064132067244,1.118181048703284,1.8031303755700578,-6.5733214387803365,0.27340111332627276,0,-6.030294213700518,25.829707236942053,2,0,29.43853354983509,54.749038901010394,1,2,0.5866744661776382,2.142924787902325,-0.1931845265548496,19.256729293471462,55.93103809560424
1,0,0.040833446589153374,1,-0.4418100693909388,11.415126355154898,0,53.095668726647034,0,0.6616509542224567,0,35.998094875956866,2.5690210417825674,2.406541390352296,-3.541732850151547,0.32259291413255864,0,-3.679341275616908,34.95997257395154,1,0,33.62380527480194,24.160004555018382,1,0,0.733476520957594,2.7489612596078983,0.44330004096585957,24.16952168129102,50.15263210274966
0,0,-0.045369919646667554,2,0.1669823703492338,26.300748784626208,1,34.47397848557544,0,0.34232360055932853,1,36.15958049317594,3.1469559768418556,1.992382239543047,2.7174323521781254,0.7179398929060087,1,4.341878236476697,73.57544427712294,0,1,57.82457953865382,13.256991742271268,0,1,0.2822956058525502,2.6743517544950106,-1.671054041794723,17.71470517136361,24.482139195334913
1,0,-0.8675895379072456,0,-1.1682222296017668,3.9906473780118312,0,65.85833340403812,1,0.9320454027882533,0,1.3363504081678723,0.4645738196384174,3.6849181870877996,-7.073218289344142,0.06491052375939876,0,-8.935424870802283,9.39726661498797,2,0,21.280956042661305,35.511387022814446,1,3,0.7944449712741433,2.5463831772060903,0.21858529939871918,13.89064385556539,99.02643633621646
1,0,2.6214094476600676,1,0.4864135505944003,12.206139924245779,0,55.863176733975834,1,0.5654446516043834,1,72.2795647696597,7.109581707055801,13.169659697390868,6.228016703504526,0.2842752938614205,2,-0.1256673476440664,51.72023975935419,0,0,23.353692659687887,38.55219836002979,0,0,0.2702452622889045,2.1689650871109722,-1.4104035587212203,23.817683999270614,43.374629904116816
1,0,0.11374324266245006,0,0.21919918723608642,16.8601342990085,0,47.39605279881354,1,0.49264422348491876,1,77.57437861169196,5.0770224726948845,3.0293344812393515,1.6840973857500643,0.4284486957090478,1,-0.3553193537516428,46.217737103778255,0,0,49.8741409664305,31.20673530881006,0,2,0.32920515415170015,2.870861080097129,1.307416864867866,22.0335109694353,35.534949506985534
1,0,-0.2874729818393933,1,-0.13402876828204213,15.635044781505345,0,56.494104390395,1,0.7084704087451221,1,20.64137335305918,1.462134763186066,2.952112784499237,1.6564646763600486,0.2102684786697801,1,-4.821072282294978,36.77569952484622,0,0,32.93001815082771,19.804606140984212,0,2,0.40517011186380447,0.724548518473699,-0.5673990406097769,14.593876217668186,78.52644280101964
1,0,0.15468494339115857,2,0.3440177144528763,16.583548512739597,0,54.75795426789843,1,0.5912112092077006,1,13.26860028901644,2.0773714477143352,6.517289991934298,5.677699815286186,0.25722161503317864,2,-1.256501305762317,52.005491110183534,0,0,42.02161596893248,1.621262779239876,0,2,0.2524788151213313,0.3521662901065218,-1.2949590982812154,39.15940605684697,44.893047902000085
1,1,-0.5610601836461191,0,-1.798523184927729,0.5188013118879398,0,69.7647443900265,1,0.9856963359349145,0,23.073009197243334,0.85942460749222,54.598150033144236,-0.259159415717928,0.0049835154258853764,1,-9.508332797440275,3.720928445824839,0,1,18.743659475107727,53.96689151222317,1,4,0.9894858541803644,0.7916032119600858,1.7215814651456274,15.7549825592256,99.98513261278339
0,0,0.3796410611223146,1,0.9789776706688356,30.893781473912018,1,31.807811914461013,0,0.1983783515626319,1,46.973412212826126,4.883428693094542,2.0814310132983884,6.232614273087112,0.7353416036450666,2,5.9540121998180275,82.34258543018274,0,0,56.20301992417375,7.385190926787244,0,0,0.2140677345891543,2.513883619920894,-0.37267642268396894,12.055557618235579,23.066065867271778
1,0,0.42874001046686855,0,-0.23610209112128816,12.95948582923305,0,53.04361011961529,1,0.6301328391668934,0,69.73720489437696,3.5633949225893327,3.2177143721166876,-0.7935743342288539,0.34503212858708066,1,-2.8399960527903385,35.02701105985665,1,0,34.02612194785914,53.868424715458985,0,2,0.47205426294283676,3.1795697215226713,0.5609375917696688,3.903604329056578,39.14084495427171
1,0,-0.04479930985120483,0,0.03142052473125525,15.577409792540855,1,45.06481980291177,0,0.5889083998219673,0,57.08667402315156,3.0283430278432673,1.9722104354170984,-6.095302091004355,0.4728820378721297,0,-2.661622794274079,36.49024692502866,2,1,48.82742663771903,12.242907634535687,0,1,0.26858339574590995,2.9866097519040267,1.632353610393473,6.444499774922137,23.944987162858855
0,0,1.9822659640374858,0,1.3823097239897741,27.776744568322535,1,37.73453445327914,1,0.35544771280956455,0,68.3745152863731,5.109078792693653,1.9801835683198672,2.342735464347987,0.5511864363135506,1,1.14638702794565,64.4607216178516,0,1,50.90678527994879,67.21223088672575,0,0,0.24461899007179322,2.6681442353978246,-0.8156365228791351,23.157115104176626,32.4436128151669
0,0,1.1706612505981628,2,0.7360953270234132,22.858974076539464,1,34.23096258918779,0,0.3501489469752751,1,29.647404571185266,4.807312203750599,1.924852761450765,-1.7830537696685127,0.665981678366818,0,2.406360972475829,66.76777424321972,1,1,55.1653682437741,4.287822336981608,0,0,0.16729890004735193,2.371132854223846,-2.01028332444644,32.96531345547844,35.901330634927135
0,0,0.06037419116771112,0,-0.9156363457648499,11.261093243825886,0,57.54446477011425,1,0.7523888131650321,0,5.958468225084337,1.280256844207698,2.620103394376582,-4.18955807897092,0.23771860608075218,0,-5.546117912029722,36.51829946387088,1,0,32.34092890166956,28.696763091202552,1,3,0.9039192244531209,3.2184210406327116,-0.9612157539454792,10.704911939517094,64.3042753293898
1,0,-1.6622702538947765,1,-0.018776293691281268,26.32998728151459,0,52.197520004209196,1,0.5391719310398312,1,10.000747020514552,1.005261096969006,2.889227721086722,6.714286264622622,0.3210665831195606,2,-0.9357370481490044,54.543408580474896,0,0,35.27700945323559,35.82920895089893,1,2,0.27888415916386144,2.913790854856531,-2.170900377922513,29.335778928798902,66.2258773416133
1,0,-0.07538080859607259,0,0.7623242075673555,32.351529853337276,1,33.06050649803485,1,0.1737441995552415,1,74.85561153562672,5.373732950389348,1.9743701980999455,7.647483763893593,0.7500086763554725,2,6.259323860571836,82.51975586171412,0,0,57.8382584653406,37.39662226928723,0,2,0.437160262393408,3.844464145618389,0.844294987720624,0.6592144685171508,26.159946853608023
0,2,-1.0024635749792508,0,1.0175707114874457,38.867127567577676,1,22.358692192605602,1,0.05867846417865086,1,40.606853673627796,3.486814946535585,2.1626179605203806,9.312846830484087,0.913891202118612,3,8.959178864672928,94.06171578917031,0,1,67.57387329866546,78.06137881139836,1,1,0.17750794689987093,3.134294437541364,0.006137739236388008,4.597525880918685,20.61344682698894
1,0,-0.5495953948727595,2,-0.6170381303709891,5.850917334479435,0,54.389043717867914,0,0.7993264791887345,0,16.20202931757875,1.5774911161226643,1.4725179340278256,-8.390554815840826,0.2920070540529467,0,-6.123558972579004,17.79243052476569,2,1,37.111503314179004,2.0231736640163245,1,0,0.6172737044538278,2.9695790681606034,-0.11532359221745606,39.42877027837384,44.39983578769352
1,0,1.0094525649949047,1,-0.9356066627266654,2.2807896550922258,0,65.23802691240505,1,0.9093981848740211,0,38.526889994951965,2.5669063786999256,6.212478235256447,-7.150015988801409,0.08727002362049091,0,-8.273906696519802,10.182527616262293,2,0,29.77656031263697,40.71578751060194,0,3,0.934477994468667,2.7123103313575565,-1.0394233577132819,30.162490510289537,82.56959805710291
1,0,-1.7897769034726507,0,-1.855789658326593,3.8834685803734925,0,67.05567437991488,1,0.9495828277560926,0,61.408496304107345,0.8406965466143704,4.530998535854999,-5.841709194251022,0.05905560308253471,0,-8.901562199821685,3.5776208968417214,1,1,20.73158660982026,47.43425328014075,1,4,0.9201007652276069,1.8296687944145615,0.18611198611611607,5.496893719204403,98.35781449436813
0,1,0.5252188788636224,0,1.313030091864956,37.730455085003605,1,20.950096787999705,0,0.04906210170182751,1,79.22640663142079,10.46076729464358,1.6764524127021527,7.171724306020671,0.9406145992070767,2,8.922758367009017,91.54445980746813,0,1,67.02971504162397,71.92973167978748,0,1,0.677118592601332,3.6167568041481233,-0.023710474332058983,18.224792026573652,21.728537413362552
0,1,-0.05837513329925722,1,0.7652872730865529,33.95610042023149,1,30.33516427424184,0,0.1861159242955639,1,28.311807899270292,3.195790153682347,1.75673364534639,5.227466805421512,0.7536770000683553,2,5.616137547080511,84.15266562891655,0,1,49.96517910722352,42.21429927825046,1,1,0.1780417370218219,1.8964365384551574,-0.3415239451920977,18.928454407665015,31.86122956747707
0,0,0.5420225190609544,0,2.839501692875258,39.9164168853721,1,18.128380333897486,0,0.002242218044916866,1,74.15058375036848,13.58833538228992,1.668627517980761,9.412100190154732,0.9973036971897912,3,9.956473584361632,99.82008655695086,0,1,69.9475852754891,53.461644559756046,0,1,0.2260017918531816,3.445065856697253,0.00582698938927759,7.794534861105591,21.372348415261982
0,0,0.28888336957729566,0,1.0091731542359328,29.876850487468136,1,39.74652201495918,1,0.30011598592702626,1,14.436361793677616,2.419462890858285,1.6290698165198954,5.721227724992801,0.5476078830318893,2,2.6195547989890713,78.22632623710889,0,1,43.231735980815294,39.32844704388485,0,0,0.21293059595930403,2.727012443540597,-1.6256343480999422,8.949455894554568,42.93920288602573
0,0,-0.25537296122439596,0,0.5258799401675104,28.897457936711454,1,31.986168222257305,0,0.2788542170409868,1,35.4218364412197,2.9964489707257878,1.6386947666805267,1.169842665654981,0.7284509703718052,1,3.979310957438301,71.00668777261697,0,0,57.83966297857198,37.72473271678182,0,1,0.16192104486403458,2.0800932409512525,0.5459065202620054,4.143074664209683,24.882311503507378
1,1,-0.011115698128005001,0,-1.3518318334282358,2.3689858582140855,0,66.07417643488274,1,0.9422045971384396,0,35.76186368585232,1.3607718005689988,4.90363380784836,-7.979878289444865,0.07327526481088004,0,-8.821065769663953,4.2982840096009,2,0,26.033682203497072,37.41944443999246,1,3,0.9380826536836316,2.1320477615149183,1.205209606608725,2.4957351277350437,92.04462123157093
0,1,-0.8294872042528793,1,0.5282151058913191,35.747291313265436,1,24.468832521631064,0,0.14369350401736725,1,17.919472346907792,2.7138314175262352,1.888955723997412,5.313780137081764,0.8757836060497809,2,7.236581248781455,84.83291427527865,0,1,65.61535059782156,28.95588247936263,1,1,0.17627919136399517,3.3161653497868615,0.18771632648111178,14.124261217653238,20.396354943060423
1,0,-0.22009255624134597,2,-0.3817041426930284,6.763567323142112,0,54.41154527404973,0,0.7575195884381596,0,43.01314980738717,2.546127862109821,1.6076900878107832,-6.624809706617558,0.2846749469377036,0,-5.313266423589573,18.876758357481123,2,0,32.78610047441162,0.15048104999275225,0,1,0.5966697946429473,0.4004476918096563,0.9407478219157457,36.598150365677284,21.898798927579417
1,0,-3.2547196252019575,0,-2.1042125932371896,7.416216661453879,0,65.35190825967109,1,0.9120074573606788,0,6.388721507714958,0.4144235145154271,2.973002892848451,-4.428052592503812,0.1005909631270741,0,-8.168075649204809,9.05464361585383,1,0,19.9680806891643,41.92173662189215,1,3,0.9875867692161668,2.5652919320552985,-0.7621808883297807,11.351527504841105,99.60147345082852
0,2,1.136845839674997,0,0.2970920852908716,22.607866272069867,1,42.04583025948696,1,0.4551629123683345,1,51.3582663117795,3.819309468625267,1.77135682109421,0.15164555640195942,0.5129441392749928,1,-0.054784907197269916,54.72537016420447,1,1,46.68137927433813,75.11882793425882,0,2,0.28853858786714515,2.7574541530498977,-0.962285558989971,25.797030472034102,36.791772361596344
1,0,-0.004970461316259126,0,-0.641759798090136,6.534942143352507,0,57.749354599029786,0,0.7646349458122186,0,70.61856888781905,2.996901557686964,3.691540359815373,-6.192889622295976,0.2416083339826982,0,-5.826594004853635,19.50255602644973,1,0,33.98109402446086,49.620764933002434,0,2,0.5712204278058809,2.9342541272831015,2.335894844134388,29.614422593480736,25.993513677331848
0,2,-0.764935856986792,0,-0.025294476262797346,32.00586726415128,1,25.045474160905055,0,0.20380473170687569,0,15.232503215449071,2.8598444298196495,1.7679320075618337,0.7068302441602228,0.8822618270409659,1,6.510815132340543,76.50840075700447,0,1,63.98547962022088,78.10216160853648,1,0,0.19434955281025584,2.348932452724058,1.4665105766146525,0.05763089659736709,35.13936166513405
0,1,-0.10631755656190978,0,0.7206210638466561,33.60396407483932,1,22.845820534040158,0,0.1836850876301419,0,29.411722058286202,2.0299892081398725,1.761213449968124,0.004961233140637233,0.9003641736769876,1,6.776762567389415,76.9723515723677,0,1,58.44692315281979,72.8744733635027,0,0,0.3190726454591913,2.952401644524781,0.09892078041082496,4.616586343640352,22.863007148434782
1,0,0.5363022768215762,0,-0.5511835232536998,12.12986753089822,0,56.401354231036784,1,0.7084292047026237,0,4.550603800309352,1.734497702091075,2.9534466019512298,-1.710611561892895,0.3033182011734884,0,-3.970780426580264,38.32896350025611,1,0,27.183835685317995,27.520864767040045,0,2,0.7657868338562203,2.476644157252029,-0.8828199353724299,16.653695980694806,78.31778596981853
0,0,0.10704002405754318,1,0.7446565417465628,30.41980163348171,1,28.226247929450665,0,0.2129540342711489,1,25.9593404197297,3.802312105889109,1.7750832080306294,2.7349446447626313,0.8028697845976726,1,5.737654632084169,78.77480065648528,0,0,58.17465923651006,26.283110164450942,0,0,0.17160129692514803,2.8843942719284144,-0.5593822361497349,35.492489934081505,28.214091955210453
1,0,-0.5686938063730522,0,-0.07909790870649833,20.445666434066844,0,52.574817419403786,1,0.5068088149744112,1,38.14775527384322,2.3599656596499554,5.9036251120268775,5.987236934977398,0.32429654555420734,2,-0.23775829893195777,55.760931218914514,0,0,39.40981285374487,45.453203981370216,0,2,0.706508704461757,2.91874537599762,-0.24855264225815923,28.033281933345933,50.20399167370264
0,0,1.5938139414342942,2,0.8411475014418158,20.83334680440248,1,30.76693682281891,0,0.3781437522769692,0,41.5265116259807,6.391098689973578,1.939829295847009,-5.194006133423424,0.7375340367602605,0,2.7985873252299456,57.79658455055955,1,0,57.08314491569641,0.6523216385470842,0,0,0.26070521977046857,2.5204378659697486,-0.43475922913261505,35.23767516536489,20.48393824692975
0,0,-0.22980876843271716,2,0.5521227712465043,23.78821021337548,1,33.78681102828057,0,0.35728969725303306,1,14.469605314992187,3.364340080206748,1.8769497495870509,-1.7188792418395007,0.6858888685750373,1,2.936731106175415,63.526642103306926,1,1,52.81883123107006,0.4016545947539285,1,1,0.19317598025302518,4.929112320384885,-0.9008304470389882,28.83765604230063,28.33281191151164
0,1,0.9705934623246879,0,1.3825715214856018,37.367450798772495,1,24.040471414287087,0,0.05686651765283629,1,72.9789001481732,9.412687635126986,1.8611132864360922,8.494429938062382,0.8837168234585535,3,8.631196710764701,94.7657692175273,0,1,66.20054953615721,43.502395653122136,0,0,0.42447951762144065,4.004352163262145,-0.26171946067830004,0.0056268647434354335,19.30216585930213
1,2,-1.0361020363480025,0,-1.721264732509242,4.715336797160585,0,61.539064571508305,1,0.859289300565957,0,12.462054049816249,1.2493810966648171,2.2433657284505237,-7.757385585646148,0.18972956919785844,0,-7.4136829730521505,14.70873842163985,2,0,23.804299791527388,58.05469339350181,1,3,0.952286723215138,2.852067008654881,1.8683538542521425,27.19627164418106,63.05891569676773
1,1,-0.4609832600529658,1,-1.7517629630994407,2.2893150413109398,0,68.79079196309988,1,0.9474484309211415,0,11.809138910907135,0.9444380392814149,20.11093465059998,0.3171633347033662,0.024149995220344334,1,-8.57003217593676,9.537248511374141,0,0,19.687585157505012,60.378977800319134,1,4,0.9971242043128757,1.3739287948235228,-0.4580705546554281,0.04789626869882824,99.61879547090935
1,0,-1.2022921260811852,1,-1.0162317935249139,5.16128161766207,0,63.317810657051126,1,0.9253057011431147,0,59.58381189471628,1.0113265873350854,1.6371058592412426,-8.247475170374143,0.1081777116439801,0,-8.704497521590216,4.445323625670405,2,0,21.775589747461133,7.271741295888123,1,3,0.7457362424866928,2.437461243523985,0.5625382396579953,35.05993900557756,87.8196763012094
1,1,-1.1481809408152095,0,-0.08290167881005843,26.574017126200253,0,45.896966667861435,1,0.3845559874426909,1,24.3204652267939,1.8722301138128101,2.958998329644373,6.325091571155603,0.4810062129774417,2,2.036499841409542,68.32291533098005,0,1,45.25234301944612,76.86506720317418,1,0,0.15948041174712252,3.041543670651795,-0.2806159543864027,7.839590763755224,23.953531934959454
0,1,1.1402735134274742,0,1.2253147648595977,35.769044362763545,1,21.506416177851822,0,0.07618606030625402,1,78.70155964801327,11.634145075814752,1.4017712409615233,4.532153850812925,0.9355389933201256,2,8.441361709557857,88.13516940122874,0,1,66.16250600199723,76.48135930384642,0,2,0.2070317341292382,3.218833776332806,0.7485865711515697,27.995409472026097,47.74053974027612
0,2,0.007133827327456733,1,1.5073414024896208,39.67659419662286,1,18.48576674834582,0,0.011558906605280306,1,65.29918836656792,8.47914700573346,1.3183285638834032,8.65754759244101,0.9918308245694182,3,9.8424630424343,98.14042172805723,0,1,69.29837956804874,43.93096040985881,0,0,0.23492293684368998,4.70566565127604,-0.6798168708164002,32.0856181507955,30.92456427060665
1,0,-1.7344401494348036,0,-2.0575116890098,0.9373174749971525,0,68.1704332909448,1,0.9845962782629529,0,45.53694839796566,0.6834666470559905,2.6051173138426833,-9.425728969597216,0.03054527864435691,0,-9.741593548358932,0.8333544145633531,2,0,19.392169181455763,44.419418477670014,1,4,0.9767904179699499,2.947311752907649,0.7406255438530011,17.0473918330605,99.7597727038044
1,1,0.30673459421894433,1,0.1318350167740989,19.521670575813694,0,46.28077840660789,1,0.49484218215280973,1,2.8445172432125254,2.0938787926218785,2.424992960604674,1.8839313744303254,0.4474403425531985,1,-0.23556505115795368,61.74052533155143,0,1,34.42171654850928,32.53540203130238,0,0,0.18635786443817554,3.8401750714099427,-0.7659652589065177,29.56403422850977,15.299301428353163
0,1,0.7271466189107992,0,1.2204045348946462,34.99311925776736,1,30.457215703859546,1,0.1443122680632104,1,48.76656321457779,4.74580015073396,1.8041513583496605,7.938151202056613,0.7504866632579067,2,6.484544643710137,88.95754907758615,0,1,54.08360629603968,70.2910075488051,0,1,0.16215635673079137,2.350616831411298,-1.8027339076103146,28.976540097293505,21.014294645301064
0,0,-0.4962927490150972,1,0.1620299990119676,27.91392663005384,1,34.27767065133662,0,0.36369013878360323,0,10.30615627509762,1.893655798259044,1.7732872698856177,-0.3631744744027756,0.6577593544033878,1,2.3150163720197554,63.46015644798452,1,0,52.37917976001461,47.96725658117835,1,0,0.37339299028079864,3.091596960746374,0.9289213515992593,0.6329618891970656,22.00944087179225
1,1,2.2937198008790154,2,0.5093927236437792,26.472002143537246,1,33.81456505825026,0,0.2161683732916566,1,47.3312798621479,8.534715101086084,2.5292365984579717,5.768450416038267,0.7315209406152864,2,5.959280409891232,84.44264512542578,0,1,60.77439693054245,37.632308347891595,0,1,0.4337482195120611,3.1281050287668317,-0.6038326932875062,33.1730924296265,39.06603410282842
1,2,-0.22584867442063203,0,-2.19934463131664,0.8521938909194193,0,67.9018930804186,1,0.9671790902072588,0,35.209145010570964,1.4050247779357141,7.183436735823322,-8.55882221177889,0.048656748094676405,0,-9.218731701359587,3.3811544160048057,2,1,22.345681848611424,40.71277550740149,1,3,0.9998667479276571,1.3281342846756243,1.3114184091423222,16.94458906388413,98.78624740096902
