S0,S1,S2,Y,X4,X5,X6,X7,X8,X9
0,1,-2.0462566091531698,0,23.566032374017407,38.244489065299824,0,1,0.6184965481530351,0.1891664219326632
1,1,0.2756390746291027,1,20.103015474206316,13.86450861376614,0,1,0.6920433519560005,-4.312796989869627
0,0,-0.5973108302689065,0,8.464165281745451,63.47922837651545,1,2,0.14852285788823383,8.326947153957903
0,1,0.7262980958294073,1,32.785356382387064,20.901404296053435,0,0,0.661615738728818,-0.848089665850738
0,2,0.9452098099561538,1,38.17812839344007,51.58717563118465,0,0,0.8916737841139151,-3.5986087997353158
1,2,0.4865144595491219,1,39.57322733309915,7.59100082087059,0,0,0.9336360620688084,-8.135211041247834
0,1,0.8284038632318942,1,24.13990586189459,64.64247927573297,1,0,0.5790797121447886,0.255324418354693
0,0,1.7799621674524582,0,5.916201881510574,45.91614906284076,1,1,0.03769524965609938,8.38493449573918
0,1,0.13463831141877186,1,26.77731231554459,19.173953109067156,0,0,0.7425653237937371,-2.7650784202920793
0,0,-0.08755564577146879,0,11.399737896904863,73.41859306459064,1,0,0.24612004366113055,5.633699962981142
1,2,-0.6176129134419683,1,30.57735851776264,22.642419511073157,0,0,0.9048110170207878,-8.458234708625248
0,0,0.7087388277779496,0,24.18228918215222,50.962563298800674,0,2,0.35334253473603394,3.855225675631173
0,1,-2.0679045169328445,1,27.161410486812933,9.201034999055038,0,1,0.4600388666809322,-0.08001788385657527
0,1,0.14111941144104406,0,27.52646077655116,69.12495523986983,1,0,0.3521949846786624,4.371346750713974
1,0,0.275056406440579,0,1.8878336398337714,19.811280629675274,1,2,0.2609031534940175,4.90850644123536
1,2,0.7077793898025224,1,35.44473286418474,9.590299244628731,0,0,0.9479561250776094,-8.846057909455979
1,1,-0.837822430870744,1,30.828566363696094,6.188129825586106,0,2,0.8378235610575782,-9.219470149143357
0,2,-0.7277746908572662,1,24.122116635873155,13.647482531081124,0,0,0.6989105644167313,-3.595740909246156
0,1,-1.2921762859161057,0,13.07924372234693,13.664240328061194,1,0,0.38683504219949216,4.0473299281600905
1,2,0.6009484180248835,1,34.06870155665415,12.315940671320803,0,0,0.9694655374916494,-8.864059425179821
1,1,0.12362643644548073,1,33.5676127089186,27.600701399547276,0,1,0.8905765014582756,-7.862151006745746
0,1,0.045421826060718325,0,32.57607150443774,43.84327758090403,0,0,0.3827117410309027,0.2837193761396346
1,1,0.23897334345470111,1,18.50863633098779,28.726477733038074,1,2,0.6146192346623538,-3.670080056216354
1,0,-0.45993842460598827,1,19.373108676230466,59.09287571924516,1,1,0.5404484106588369,0.8330932524639252
1,2,-0.057645555746646815,1,24.699588252237316,15.407757741898461,0,0,0.7989537535291358,-5.492158550611155
1,2,-0.6463986988146858,1,30.446653473783137,22.454334238805274,0,0,0.8669944217703847,-7.571722199897178
0,1,0.5681118891739902,1,8.065901745417607,52.29849754384587,0,0,0.6431066335205587,-2.7897289049341056
1,0,-0.2879255493987069,1,23.188258639230842,53.03750696720215,1,1,0.7466437335481305,-6.275725378358738
1,0,0.6397278768555134,1,9.670028182024309,49.985378959207495,1,2,0.4152638238947863,-2.0085760966528827
0,2,1.114365096897275,1,31.420094769214874,48.614339076370314,0,0,0.9268564243102564,-7.5900692867518105
0,0,-0.43834685542458546,0,27.269043017013463,76.12678129973455,1,0,0.09870940024330471,7.136438744823334
0,1,0.39989292454376496,0,34.83108909433248,77.21838773119576,0,0,0.44385608906294516,4.658999316176073
0,0,-2.7074514001299312,0,10.295130448646894,79.93597924626192,1,0,0.006566627663882829,9.982396713589406
0,0,-0.9650509495578611,0,14.872133774776412,58.54436384245701,1,0,0.27984931408032326,5.81060513917733
0,0,-1.1337227361935414,0,9.858182163324042,10.85276446077421,1,1,0.2747305270003699,5.853417336486562
0,2,-1.0240810836944962,1,39.5138341700546,33.85203516972836,0,0,0.8471879789817025,-5.405497633614562
1,1,0.21991478901928646,1,30.267805415548032,23.289203165367166,0,2,0.9573375666051755,-8.601788738752978
0,0,-0.5520409219476423,0,0.23796936324514295,53.29860387344621,1,0,0.30918774817747346,4.682986296069354
1,1,0.29076063306659206,1,28.05612942436025,5.59683390258932,0,0,0.8830096809589598,-8.339320255662898
0,0,1.037585425087407,0,24.48835777899931,79.7295576015999,1,0,0.02760558340071706,7.783306262513687
0,0,0.9707756738596311,0,5.9277967998756464,51.41374353469739,1,1,0.04763901539053028,9.218850029636371
0,0,-2.136879018465978,1,31.812623425695424,10.716667498131937,0,1,0.532813733190335,-2.380192790652499
1,0,-0.9322401957209226,1,6.066412076340115,11.960645433686752,1,1,0.3795428767041234,-0.32980674513411046
1,0,0.7660696248205686,1,8.577620855120704,47.28650398162781,1,2,0.2889796726174878,-1.5386505509513295
0,2,-0.23920330607257015,1,37.82937983576791,20.628358148942883,0,0,0.7404526031134375,-5.771075507316428
0,2,-0.130825992604037,1,36.30568337486501,16.037121247856998,0,0,0.7895913598325915,-0.8008498109693392
0,0,-3.0001045699852575,0,3.196114390736886,79.62587504661859,1,0,0.019057281599654752,9.558492352120012
1,0,0.05439093199109668,1,22.693452738586828,13.61574180822295,1,1,0.707189898044666,-5.045069268384567
1,0,1.4090379480281214,0,0.3077407980885294,39.18268030214784,1,2,0.13661531458915527,5.061476762392376
0,1,-1.1394978152260773,0,29.724525644788287,72.62667157961016,1,0,0.22150828899917496,6.905909547254588
1,0,-0.6299377185754184,1,7.45876016424686,79.82269765773182,1,1,0.2408706462405108,0.12390023179330711
1,0,0.2358343671465043,1,11.161603219937204,16.134373738973125,1,2,0.5628697213972789,-2.951755678780385
1,2,2.103619070786624,1,38.459240911744644,71.67221149486501,0,0,0.9696415580177451,-9.524513713892926
1,0,-0.6199901745609033,1,24.69229804410539,20.22489286406048,0,2,0.7562699052681638,-8.984316721050195
1,1,-0.20631845509531063,1,16.89066006069335,57.35894001535111,1,0,0.6907141374687003,-5.371949535963982
1,1,-0.508617388507222,1,31.517433234925786,75.75176573523288,0,2,0.9203271474713388,-9.243665398302127
1,0,2.87849023358896,1,39.24328617138798,27.079147152462546,0,1,0.8466988179096069,-6.874807251354893
1,0,-2.4161157395886286,1,19.28654365760388,49.593411196070974,0,0,0.6078139864250566,-4.247333060584544
0,0,-0.8020730258990458,0,5.747780415609231,32.18230976125263,1,1,0.07846534305631186,9.282982076908155
0,0,-0.08697811753898911,0,11.6903037287554,61.31614592257307,1,1,0.09562970246380398,7.560129747211736
0,0,-1.1023382422174346,0,21.55340291388616,24.99884129482333,1,0,0.38181536442901814,3.7100998183538323
1,0,1.3384835357399665,0,10.453065411225491,52.908636106676724,1,0,0.25284788540537523,0.8717188994349314
1,0,0.244995538701889,1,9.739667515994949,9.487088246696338,1,1,0.3908827583293458,5.762408555509316
1,0,1.5194604884841107,0,7.993102206351064,23.6891986587555,1,0,0.24301261904479216,6.705576608464028
1,1,-0.23113800604405088,1,25.34054802836769,17.58872988300854,1,0,0.7282217187014548,-0.8461508808777687
0,2,-1.4317804888742627,1,23.629738867500585,14.019310268055488,0,0,0.9214516613135897,-4.060760381603524
0,1,-0.1676081197184777,1,29.855114624832307,14.002221387223246,0,0,0.8014253594592495,-3.3928461737894615
1,2,-0.8161576243947982,1,30.68360774076637,42.44868603972709,0,1,0.9298734952619139,-8.080876834942856
0,1,1.5430859798250867,0,21.700259280145694,76.81389932833855,0,0,0.3303408969163709,6.804868552736995
0,0,-0.26405817580469165,0,16.44610486669951,39.66152773671255,1,1,0.3029083255502585,3.1966731040297667
1,2,-0.5511623276896657,1,20.386362335770528,59.47217777773213,0,0,0.9462037914431709,-8.659221268735056
1,1,-0.5758647709125508,1,24.64591818742335,20.925785370011234,0,0,0.3286011909088728,-6.082375309821887
1,1,-1.766573544788069,1,36.898621878763365,30.513780786258483,1,0,0.8246086578774683,-6.050178321490894
0,2,-1.289119665235686,1,32.92767459129248,20.540317971570996,0,0,0.9022743254595853,-7.712460165890138
1,0,1.0375329920053415,1,8.732764433920979,15.240181675715036,1,1,0.41057057679754033,-0.39746569040517876
1,2,0.38673273669845976,1,39.999054685216066,69.11342396119805,0,0,0.997492113385577,-9.583331828100256
1,2,2.3914334705572666,1,34.18540479584475,68.68869629988056,0,2,0.9546669632055186,-9.589089763303182
1,1,-0.15722248764685415,1,24.860813281701574,21.958665826848076,1,0,0.7942260634141174,-3.2602185075397507
0,1,0.24186201586330602,1,31.15576377360759,12.441658782749121,0,1,0.7065095627876402,-4.206709669548786
0,0,0.2725709624320976,0,13.723021611888186,6.625609797311327,1,1,0.3521195185029846,4.779993938244198
1,2,-0.02451646216206903,1,39.138879889420025,13.757254755883466,0,1,0.9186615958905044,-8.30481801369093
1,0,0.5525403811797142,1,6.0957531481172245,10.769784156324125,1,2,0.4779698781745706,1.5432908163200825
0,2,0.6506533599769478,1,27.206787892545492,12.970131966740453,0,0,0.718078327105423,-4.236287470454634
1,0,-0.5003064252803098,0,16.726342836728136,14.200101052824387,0,0,0.4267380776999929,2.382284562181985
1,2,-0.00976253146414163,1,34.47970231652975,10.29613627054486,0,0,0.9593319566324361,-8.733409773163594
1,0,0.8127286194650202,1,39.664402314580045,16.085742686991345,0,1,0.51368338513359,0.2555467766539934
0,2,-0.7968200642766752,1,39.025335476721985,39.496994904216706,0,0,0.6666751157822651,-2.499689147152755
1,2,0.6654173610306165,1,23.960215533956152,43.643276876721,0,1,0.9095463164261182,-5.735287807779411
0,0,0.18554765942870174,0,10.374075844387916,44.759033432945394,1,2,0.18094671785156036,6.847026410595461
1,0,2.167199015676649,0,4.699678012817037,69.78878180800695,1,1,0.0674824930475661,7.7230067977282175
0,1,0.498749349947799,1,29.677891661031186,18.54675131209816,0,2,0.4685569833372438,-1.2252711502785711
0,1,-1.0748164976519652,0,10.039336827042096,16.462975528361625,1,1,0.2964043057970915,4.348795341148659
1,1,-0.8008441319689058,1,22.02568049274452,51.70583444929527,1,2,0.8148821731420786,-7.878072823171246
1,1,0.2235549367749475,1,21.517475383395617,5.0203015685008445,0,1,0.7253187607528904,-5.572840241839493
0,2,1.1149326513865265,1,38.58214732905939,27.151858522611928,0,0,0.9079747834492449,-2.38583080642786
1,0,-0.6351698138267279,1,25.037831569075657,13.02502586733063,0,2,0.6992932215209788,-6.50680374506147
1,0,0.7728498570594701,0,20.760673144220213,36.09694564263726,1,1,0.3631436450100474,1.612587176478522
1,0,0.15289058875317157,1,5.43606604589951,24.259392946007104,1,2,0.46003237001101194,-4.622380590904626
0,1,-1.231686792860528,0,17.96717753771098,50.070899891488935,0,0,0.18749677874981824,7.1091942090311555
0,0,0.27878552495828474,0,14.449434476382176,17.78683993059671,0,0,0.38723586764556833,1.1827320557393008
1,0,0.35530968085859643,0,2.836343556844849,72.26339269446308,1,1,0.20195885428635302,5.937701094613775
0,0,0.7510912825317023,0,31.321048465614183,49.655412776347546,1,1,0.3790854868005653,4.706879877170561
1,2,-0.2839834919549455,1,0.9736079359544592,26.569212185006492,0,1,0.8472193036652339,-8.01075092537314
0,2,0.13081031682584363,1,36.958309106906675,24.576053696273807,0,0,0.8564152537767167,-7.82803957230894
1,1,0.6561949575954175,1,29.722964682980006,39.07524412726225,0,0,0.8139777421592888,-6.170029781517038
1,0,0.5010022307371527,0,14.780191811714761,24.54244649258028,1,1,0.3638564949288303,1.7203338567005453
1,1,0.4376211124416859,1,25.099326507267747,55.74275000471387,0,1,0.6912640419719729,-5.774723007484014
0,1,0.7716516164265432,0,17.819814019969925,34.87824137403465,1,0,0.2517918995512657,4.409899109899239
1,0,-0.03224546041427619,0,4.299939232302341,7.087965430650516,1,1,0.40626065307126236,0.09323762407590763
1,0,0.3617248069204738,0,10.184545618657815,23.555818343318357,1,2,0.4072446443062421,2.8713375472076574
0,0,-0.1500731950439187,0,7.773187759669615,33.673419223278515,1,1,0.1519484951770939,6.909826108972471
0,0,0.1744696727415369,0,15.550965942610715,45.80604359531093,0,0,0.37174536769467575,4.149952212460356
0,2,0.04750595099267543,1,0.44599497091535323,8.320359230770794,0,0,0.6859702069105869,-2.192573072091733
0,1,1.3618985099326848,1,24.319170562245482,8.229314428897204,0,0,0.5940868029664769,-2.3718472378656887
0,0,1.3881319026083767,0,13.373032678050908,17.308107027044247,1,2,0.17748889360190812,7.906842120954469
0,1,-0.05809604599289859,1,34.45082868820636,35.527113692968115,0,0,0.6498252663298671,-3.856457931216875
0,2,0.11420918887344501,1,36.211537467906396,7.082053028128499,0,0,0.9320837992802452,-8.32743729231266
0,0,0.05391794111755045,0,4.167569376101357,32.39834449160971,1,2,0.0529397599484589,8.25668901240272
0,0,0.40270025927350495,0,16.027157388453364,25.063360912013437,0,0,0.46593805994996035,0.008692735986731037
0,0,-3.433594203200271,0,5.728320990596303,54.80660144113381,1,2,0.06609636108943762,8.246961184611557
1,1,-1.2315343140871156,1,19.46383095875838,3.9701209654622893,0,0,0.7648523254997581,-5.524886026185898
1,0,-0.7032042738896226,1,20.916524456818664,16.721650904090307,1,0,0.5664936238032389,-4.79703584836731
1,1,-2.3029890002456526,1,16.332874193932238,28.933641481045527,0,2,0.7319477289074403,-7.985896038748265
0,2,-0.3124438328463454,1,38.191318313509,20.378426849513303,0,0,0.9792090854739531,-8.765537160071247
1,1,0.40681943689198924,1,39.88807174727625,21.14899271232245,1,1,0.8560857818112,-3.628450281796452
1,1,0.15127526906794606,0,20.4855239336568,37.767383445077236,1,1,0.4926939689560126,-1.0971011992925543
0,2,0.6835999637758203,1,30.388897122185917,39.76285388133998,0,0,0.7229737376428013,-2.3346914510177674
1,1,0.04295245562999794,1,32.371829782400084,39.046385661679686,0,1,0.8330746111443397,-6.478675015401492
1,2,1.2776035151651066,1,32.82351425225242,12.373484669474326,0,0,0.9180027151980756,-7.737287199245031
0,0,0.8191892319524925,0,22.152394313709255,35.594326253593465,1,1,0.35196887789359566,2.821218492028878
0,0,-0.3853287558444697,0,5.827731284863806,26.92343487817716,1,1,0.14277252330346685,7.821561383485761
1,1,1.078562788652222,1,25.01178166138425,28.359216498864953,0,0,0.7421480160813693,-4.4169000582630495
0,0,1.4397060566847057,0,19.04329383294598,70.7003704076328,0,0,0.29894072335140337,6.857500525165847
1,1,-0.802079847861781,1,31.807713444811696,33.20361275696613,0,2,0.6981941318889052,-4.520287390144966
1,0,-0.22427219257904413,1,14.917696974698377,50.93725646519081,1,2,0.748820155089537,-7.088902677809519
0,1,-0.40904471903330536,1,31.287011777751523,77.8274483161381,0,0,0.8199998584105634,-5.155215349743111
1,1,0.20884312865120427,1,16.5659768781015,35.118003404133525,0,1,0.6059335033655842,-3.6066792623106068
1,0,-2.0098072781580636,0,0.40246656145578985,43.28977910776783,1,2,0.05633393232677092,6.385083255316552
0,0,0.8687971898089805,0,7.509316413143203,30.425451792334776,1,0,0.1753075203412689,7.5703275152554035
0,0,-0.5773747780507156,1,26.675460347901428,16.04707613478132,0,0,0.48246498166732016,0.9640152214704507
1,0,0.6650419565498163,1,15.519551630909607,56.312165082654495,1,1,0.45862114445194774,-3.2863208116249787
1,2,0.11934028704970308,1,25.470274410843846,73.41910136942946,0,1,0.880757005920719,-7.227021980534902
0,0,1.58024955529007,0,32.95511695416527,33.10583409520635,0,1,0.15093919350962803,2.5567980547664035
0,0,-0.23243219691934047,0,24.477469689835626,20.855517148352185,0,0,0.5714677427115745,3.6832812570594236
0,0,0.41032383227951613,0,7.769227158578136,33.358593037021166,1,0,0.03536135962730613,7.6956424737302775
1,2,0.27658855125791926,1,34.740485867605315,6.4256471298411455,0,0,0.9878303811481179,-9.863602828261337
1,0,0.8745893882461747,1,22.291465988400528,26.27469207444016,0,1,0.7205115649901519,-6.088300652863682
1,2,1.8116896423099855,1,20.005992245782735,32.68493233121723,0,0,0.8375049273112917,-5.232504909828656
1,2,-0.7560696014104243,1,15.300248571893256,20.825408699634835,0,0,0.9430406728215357,-9.115735637802064
1,2,0.23520073573281902,1,39.30020851291923,14.65696282420566,0,0,0.955932986168305,-9.552601354855012
1,1,0.5515298403950525,1,29.638303992721802,21.71220510429241,0,0,0.7399460042504092,-6.2482540275240215
0,0,0.04837864764166555,1,29.116737667970767,51.15841885914832,1,1,0.5306585561747543,0.4773063705447953
1,1,0.4647376329105174,1,21.288953908174456,15.396676486140626,0,0,0.7508393648611362,-4.933555146656957
0,0,0.06666464923858147,0,20.240437640148446,63.29303594002983,1,1,0.3002814292976932,3.0010851432817454
0,1,-1.1561676556585792,0,0.3087729315848531,73.43099142238222,0,0,0.2613124298146221,4.651972470952483
1,0,0.16760664520421792,0,12.049425991554587,45.85460892528077,1,1,0.2985214030945097,3.3170816002107486
1,1,-0.5903212279826552,1,21.469771584069022,24.351070140010883,0,1,0.7650168490823388,-3.857119239312645
0,0,0.1260823574999706,0,17.88551173522547,69.04650196613315,1,1,0.11280856478723827,7.411201870627604
1,0,2.061581713668878,1,14.869849219742807,50.03137658311287,1,2,0.8801696266117549,-8.392494654143617
0,0,-1.3978172400250017,0,18.144090746006928,53.30679993263304,1,0,0.21189108759323333,5.4140047509098075
1,2,-0.3143848435220466,1,27.24876605966393,46.55503847151965,0,1,0.8856033334026618,-6.047163965022488
0,1,-1.7183440948654893,1,24.121831243493506,25.013691983775324,1,1,0.6414205585882439,0.9813735574929527
0,1,0.4354082050862443,1,30.123261319023257,74.33264484367187,0,0,0.7394013044619253,-3.152397898674991
0,0,1.3603942338349644,0,3.3705757413174053,67.58871625693708,1,0,0.054393543293733915,9.032567152354773
0,0,0.6699223544221774,0,4.893769453215288,74.05168507609807,1,1,0.007670491951063507,9.347466799045709
0,1,0.639282280025921,1,25.347863446622743,20.45296881163405,0,1,0.6600744531446285,-3.192630148652542
0,1,0.2577465410567734,0,33.718481656034704,65.29547269683229,0,0,0.44017936674205527,5.077697892994774
1,1,1.6270912073266373,1,17.031477933778977,46.03577885795836,0,1,0.627852346475051,-5.048693667958783
1,0,-0.14426465176340375,0,15.859534305678139,70.207537969068,1,1,0.4262352453167617,3.2789403716345884
0,0,1.7007798022989824,0,16.069160562871367,45.47324977005137,1,0,0.15666277411626828,8.168286260304342
0,2,-1.2066730133760029,1,13.052878921938667,16.45473706520276,0,0,0.7795743790093022,-0.9345313001506756
1,0,0.17852945047602575,1,3.992559584679065,8.546481291232748,1,2,0.40305261233764145,-1.5382935221110152
0,2,0.035095220753351745,1,32.42992616152132,7.439529087099648,0,0,0.8263181725058464,-4.718296107133764
0,0,0.01927708932736399,0,20.429828693173633,57.323808067838584,0,1,0.5121959021032957,-0.2962098085690066
1,0,1.387115590623126,0,15.236933720039813,24.446390876768138,1,1,0.5012946858304823,1.5139629563437236
1,2,0.41302765115462736,1,19.046927460870204,17.36488259215711,0,2,0.8884652012455934,-7.126905914573563
1,1,-0.8962367137546355,1,29.875370411371343,14.63048631131143,0,0,0.9279439180446898,-8.570953404652245
