S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
0,0,-1.6629584649486684,4.1303660653734715,75.16131410281614,0.7347783042597514,1,0,0.08052905517907216,5.6982277087564,0,18.418904982451846,55.583650092923804,29.568941600904104,1,44.89929402718693,0.9031663673626419,0,1,33.839513844445214
1,1,0.01717050146293116,0.8191097451573858,14.714599591062534,-0.5636763973673737,0,1,0.7181376986662769,-6.402831852699853,2,52.63997878021346,29.754483565929867,24.341320796825293,1,12.38269105096428,-1.0542688033541343,1,0,5.042567474801947
1,0,-1.3713964224255646,0.7547087015974467,3.1146202801615708,-0.6539780653949471,1,1,0.7205985414090577,-8.95757157157554,2,82.29306671410048,19.9996290127677,5.591844674333741,0,14.758092665889393,-1.511959775595541,2,1,3.2871421882728225
1,2,-0.047013446591592276,0.551124089575839,19.684602160803337,-0.46465437480186345,0,1,0.5563895226612486,-4.686433546464026,1,21.653210338168645,38.00755300361081,35.0521600013252,1,54.88872463971829,-0.6803644248282115,0,1,3.379516677920893
0,0,0.41014692253619667,5.04910212455208,65.24775880264231,1.3940214242067552,1,0,0.1366912315700186,7.585527987305241,0,39.97109847056825,62.09887172079844,27.870998067884976,1,46.85345818750772,1.0447874891381508,0,0,36.80805096085717
0,0,-0.3352164631730551,3.0999645612212587,69.30122553473186,0.6988146917623933,1,0,0.28615770318139566,5.051812480264424,0,31.250114602025196,54.67753117190671,29.35639316598089,1,45.68065640928879,0.8115872067842492,1,1,25.19769334929847
1,0,-0.10386782826652904,1.4297891308783988,23.237315277892115,0.06645462748657618,1,1,0.7296218317854957,-4.726450935503328,1,64.04253931405405,30.639295612206485,20.973357162985312,0,18.000380736258833,-0.6121616017412544,2,1,14.878099667914624
0,2,-0.6316299512301745,4.719643071712454,74.06140745986924,-1.5154454460395639,0,0,0.409901498298397,4.276695778214137,0,19.75413740639258,60.6739460561035,27.146582554493364,0,72.48464047533909,0.60487130209446,2,1,21.818402057977604
1,1,0.2599101005647455,3.604003221026578,40.61150451041151,-0.820753130061043,1,1,0.7512250041606352,-4.269374926086195,1,67.21163969974711,31.696402194867595,8.827013254059768,0,11.492168415920641,-0.5973763012573579,3,1,14.40424800539003
0,2,0.2546886410504114,1.7394803156939578,52.152450025654566,-0.8019246369718284,1,0,0.5871494293448389,-1.490794694748855,1,25.622098442785934,40.56962571970844,24.611170320658296,0,17.064644041767178,-0.18937032632593268,2,1,6.979729375187134
0,1,-0.4227794390870826,5.677855411288199,52.52506791944087,-0.32642263684081413,0,0,0.3025170816817613,4.949755943576527,0,25.96812160954216,56.43224246363964,26.11304456408717,1,35.43363218374366,0.6909039078987352,0,0,22.424472420859235
1,1,0.4386516080266046,1.8694899578387794,44.76345336587382,-0.10797081070123414,0,0,0.5696394013416319,-0.5489101346282901,1,22.989304652666565,46.51970230162705,32.46420252103707,0,54.157629835719035,-0.1550430138611592,1,0,9.55017954075724
0,1,-0.6089311640835465,2.7904937615462795,61.59786024101158,-0.2537473506461628,1,1,0.5160310319998477,-1.6439190701161603,1,29.032634100061394,38.4121429227105,22.820129570294213,0,30.35542082265721,-0.06538140481257082,3,1,11.595879768583227
1,1,-0.8253510762068204,2.4519964993915253,31.960557736726898,-0.0864462002331706,1,1,0.46361788811178967,-0.7857167172606463,0,33.216134391669605,38.67853003981352,33.34164510525375,1,19.123728055899658,-0.015370927797662366,0,0,9.13617296172949
1,0,0.2435101999250628,1.8636602734968508,25.470059828791864,-1.171656209501479,1,1,0.9315696105927257,-8.623383135574743,2,98.53276438590413,20.861605561603824,0.27151950402773295,0,15.309009178560299,-1.5655781891577913,3,1,28.522515448536552
1,1,0.015346969838111615,1.0153943035316078,36.20212710059099,-0.5030875304122144,0,1,0.6064482780819206,-3.5372254597262964,1,27.92419561536923,37.861963684323285,32.355927212725355,0,32.5042677073839,-0.375196868490738,1,0,5.321886565554312
0,2,-1.3244949840729614,2.188556172076984,70.28434137367141,-0.5563844446215493,1,0,0.2933109875976406,2.6797580108923427,0,29.621845702997117,54.693260203655946,21.845786507172452,1,68.46063903281123,0.14864795577688167,1,1,28.157103234180557
1,1,2.5975317781931913,1.9590882613364917,6.343140402352905,0.5502404742044066,0,1,0.9280868056738065,-6.527043066402605,2,95.15256419187355,26.13206614294671,1.990974170565194,0,19.31352346164054,-1.0653218872603158,3,0,18.820549497396193
1,1,0.498821482208663,1.514850651872408,19.621597856480975,-0.6171072276496788,1,1,0.7759634551996879,-5.316984980771181,1,71.76880577578048,31.82874460974886,12.73201147114416,0,32.280838409146064,-0.6708524010452126,3,1,13.152713032581133
1,2,2.6477568164765084,2.971363155001429,16.607382649646965,0.13425179334347148,0,0,0.9086365213785697,-2.8331620632411836,1,80.03663412272599,38.526329397366936,6.0958742338361755,0,12.835158116319118,-0.6489939562784945,3,0,16.388512257062573
0,0,-0.30562558255937705,7.102869242518895,44.95843335986551,0.3832711381744512,0,0,0.33423908604994457,4.827221452975721,0,31.87933194184054,54.30737069923059,26.116678750913795,1,35.04694894741952,0.6813566368943449,1,0,23.249617713708048
1,1,-0.6146436821633984,2.0078957347894955,51.935893277800965,-0.2716390277370505,0,0,0.19231403926991086,4.793813075477598,0,36.23350650450044,58.056397730956675,26.967543081134757,1,67.26722681749317,0.5961338778929286,0,0,26.4903160380136
0,0,-0.36597869157473867,5.362416260888627,65.60710479084968,-0.09476798477232484,0,0,0.41451619294140507,3.7840233819720037,0,23.960674454235477,53.36685735645544,28.90630358223477,0,39.49836574441219,0.6784748525237055,2,1,19.544491406594165
0,1,-0.5920094210608643,8.650520956491794,71.11019355380145,0.5527909464759049,1,0,0.09384575697974967,7.446164151548512,0,26.339367278018067,62.74568933143748,23.619644594797236,1,67.2098536060664,1.130317253718074,0,0,33.446966681716965
1,0,-0.015050696782557356,0.6989976673601574,25.67922781685986,-0.18050530442725846,1,1,0.7587310920938759,-8.871534825249181,2,98.63071298955691,20.456455251265865,0.5096965245326257,0,24.432149564238653,-1.6194955858656543,4,1,30.471133486934473
0,0,0.31206968920573197,2.084837105489887,27.47760141353906,-0.425309451035517,1,1,0.7544218573577236,-4.7474926228547805,1,62.04837400670098,32.510582954208644,16.151188841320888,0,17.67835839276545,-0.5953534600393049,3,1,15.858697654748887
0,0,-0.22382281276005295,3.1788026565683527,55.514605578668004,-1.6581673275890711,1,1,0.831615753235035,-5.709522185617921,1,75.09870164435999,28.769395854335237,9.98069507846261,0,30.307353539669627,-0.7103146182725382,2,1,17.72594465775812
1,0,1.0306920902376444,1.529660527693183,18.597473837144317,-0.39789525594385133,0,1,0.796603655833606,-6.124863869578184,1,79.59939406037016,27.59164116773139,13.186780898166518,0,10.977715047587688,-0.806418903713042,2,0,11.658481721852883
0,0,-1.1135698468712272,2.4943473091959674,42.227280584879374,-0.9296974695569186,1,1,0.48903462934991204,-2.3205026618799085,1,22.410619989901807,38.47321083666992,32.25965647921826,0,11.193739764193316,-0.1256788004943993,1,0,5.79402432138187
1,0,-0.7709465413865141,0.9645741509427038,18.536128526376974,-0.5521643003941462,0,1,0.7240940813972814,-6.123744515017413,1,70.31865640996081,32.39831381816521,18.387217609318792,0,43.26897995370204,-0.7900720322077539,2,0,13.66647171854726
1,0,0.025128184670413285,2.098887494800507,32.74369881371206,0.5799125285055556,0,0,0.4526938578074843,2.8355483332934526,0,27.321501497492484,51.55848724044704,34.27240214359866,0,53.932067979665106,0.527305406869651,1,1,16.535720745289925
1,0,-1.0355299865005405,2.3222829420901263,47.72287122693938,-0.5775274893663748,1,1,0.5408089146251089,-4.507906888040633,1,35.89077792451707,30.66216558504999,32.179928535927516,0,15.646089144075571,-0.4974542420661093,1,1,7.7958661262172395
0,1,-0.4340091802090475,5.647229682884215,38.34551686835246,-0.9929641085610301,1,1,0.3444999487285417,0.5776686011691208,0,26.149122328561447,47.32710949465718,23.865414448145646,1,24.123585749115847,-0.09053995190199196,0,0,13.478178829098479
0,0,0.13714101678226984,1.6352501831876793,43.945224990367095,-1.0890033153137477,1,1,0.772556088175262,-7.064096558564367,2,80.55002817584752,27.565763528077877,5.434559927134666,0,19.20169589785361,-1.023870641821969,3,1,17.878772996078165
0,0,1.9786768111806796,4.312943978358555,46.71676058037379,1.5074319359530202,0,0,0.5498523178573457,2.296362052989206,0,26.625074868921423,44.92850448051503,32.264910105825194,0,13.543429041144268,0.3766341382848679,2,1,12.751068107671838
0,0,-0.36403557184098867,1.8819889225362498,41.232919271506034,-0.5357208593414886,1,1,0.5516422283166983,-2.633313176914493,1,35.128569456457306,36.87014055669092,32.07404917017587,0,19.805434971716103,-0.18897048920837067,1,0,8.503922869230635
1,0,-0.33116315561294507,3.2724954203480263,39.04531848132797,-0.7363431702849648,0,1,0.5910890234830544,-2.699320467717188,1,26.024819613942984,36.20153649657561,31.135473013232104,0,16.5140998564426,-0.06214587896624187,2,0,4.652475428009943
0,0,0.6258392060947217,3.089267953130486,76.21574919105888,1.7910801236291798,1,0,0.03574559423047535,9.0342607054965,0,32.07937842933821,67.36372444718376,25.437867854854844,1,79.45885421849013,1.7152874801177178,0,1,39.38869175413562
0,0,-0.7121110264118145,3.159601459926774,44.15489627690658,-0.11009204869595494,1,1,0.4225592751609555,-2.2847172354240026,1,29.789765566844473,33.712769565605285,26.11949499894962,1,12.801405440225281,-0.24420004705716505,1,1,10.919844005252559
1,0,0.19159072419388873,2.6367026644686984,36.966755940476766,0.03357309332693231,1,1,0.689220703491479,-3.9478816135883914,1,61.1306514116777,32.46516067988688,6.6176104740881625,0,21.919662659115108,-0.5317164572217553,3,1,22.313826635120236
1,0,0.052282665211041066,2.755773641893505,15.318058421616012,-0.6860465931070865,0,1,0.7181271741548954,-4.107248155898528,1,38.52478182098219,31.938950344332817,28.919015264607392,0,13.468385003063347,-0.4293609482946445,2,1,3.8937489124324376
1,0,-0.847169929922736,2.1613337345046917,17.92987376439953,-0.9010619634637812,1,1,0.895735134159668,-7.639658890823757,2,91.48081375043505,23.180061238895888,1.987872564954971,0,13.881471712776765,-1.2560999411086302,3,1,13.521053863912494
0,1,0.4681682050692352,2.4305376266762444,70.95575947444993,3.1050605563591427,1,0,0.016319958510949584,9.579211348229425,0,47.230749654423335,68.8031370827452,21.050244253143823,1,79.0061802076103,1.863831056229109,0,0,39.92390559934294
0,0,-0.24310143763653194,0.8032452306635856,48.34659796589471,0.3841479546324348,1,1,0.5057013489958541,-7.9886728775081925,2,83.60307451430052,21.543459750506592,5.088081934451401,0,16.289295259916482,-1.3185518562024159,2,1,20.006000373665223
0,0,-0.8825005276421739,3.5179161521521647,76.56419461826458,0.3017215301507325,1,0,0.19553853749005023,5.098376400920275,0,40.38948608986089,57.82024750021458,17.394079567139343,1,64.64162824566309,0.6623127300205421,1,1,35.78541774870261
1,1,1.280355291361056,4.340429378841181,9.820072776739588,-1.093755330217944,1,1,0.9677053841998791,-8.735382319943136,2,99.81845338119308,20.556141905421722,0.00450326912077692,0,17.634686581644914,-1.7245603061870878,4,1,24.52170281761461
1,1,-0.1473998930855609,1.5944407685638842,32.3774816199965,-0.20675723722605366,1,0,0.49583746002780676,-0.8557282410415255,1,23.81268860799888,44.65187662438717,31.912514576222804,1,47.40782632585835,-0.13901135063271036,0,0,7.962325553395417
0,2,-1.2872615674905414,1.839672793244366,62.73347092191493,-0.457620200430124,1,0,0.2377762354207814,3.1297216850556353,0,24.41569530642216,56.00511879239126,28.584523801104535,1,63.48184350836972,0.4384588970864439,0,1,24.00421056482628
1,1,-0.1670774396145644,0.7056620895687221,32.806764154412605,-0.5156061608622078,1,1,0.7807156255463077,-5.088022113689909,1,83.98130860739943,34.96247371274922,6.484360738404482,0,28.837925335155646,-0.694014520359741,3,1,29.95615955723938
0,1,-2.2958792198509164,5.970299470451039,63.09777967687115,-0.4819748680338629,0,0,0.19833793995637256,6.417680993650798,0,26.57098171035529,61.72131568591091,29.327777808068618,1,68.29176315722191,1.1748128345745137,0,1,28.59958730616551
0,0,-0.25030038811277516,4.690425811907336,49.407046980988895,-0.7872074787430158,0,1,0.7899775770657145,-3.638307684445648,1,59.95831345329011,31.802273369875664,15.084291324094995,0,18.430051573639776,-0.26888797783474144,3,1,17.06136944199138
0,1,-0.33170863269656203,2.001089128482458,68.38035133677202,0.33392837329280656,1,0,0.1518759742917815,4.874375056002416,0,33.12663953658506,58.319289551026536,25.979857507808354,1,67.99960167817267,0.8418173822603686,0,0,32.02009791919476
0,0,-0.8022312044202726,6.91694326412477,60.6821978369074,1.0042093633933318,0,0,0.05633093371600095,8.114777775335607,0,24.847073152794273,62.70298269626272,30.158945728476798,1,57.68431645764207,1.4426926027774831,0,0,34.314918465641775
1,2,0.2253895671157107,1.523683346368028,21.21907794094529,-0.18637635036931183,0,0,0.7890719276472378,-3.5584181059110325,1,70.1390082934835,37.99912862723488,12.502162202659871,0,19.296442582125408,-0.47784538832386597,2,0,13.057007463005824
1,0,0.26352077300375176,4.204644551952811,35.00269569369436,0.38589805092501495,1,1,0.7058594878900447,-3.298110210047702,1,43.998107234717445,29.963760645925994,24.32722246516647,0,17.27996586105677,-0.3205956679643064,2,1,6.149424497054044
1,0,-0.36758170243058536,1.0085499116838725,6.202939648944645,-1.9214124155804961,1,1,0.8402589946609842,-8.768901470378937,2,83.13801881752228,21.924092007846205,8.931933961315055,0,19.800622986462677,-1.5895225147881968,2,0,4.894938935610105
0,0,0.21816730052140593,4.213887614900901,56.259498067614764,0.5503567154263624,0,0,0.3095634265060552,5.50763021295532,0,28.270158894869944,57.31325920976209,32.487415250528294,0,51.37037815082025,0.9929549818592631,1,1,26.912876040207287
0,0,-2.0064336269704266,4.188910775700338,64.79262172240567,-0.18327803601020246,1,0,0.1163368651504994,5.309333628828165,0,32.04784551094997,57.205443533201965,19.744297950302073,1,54.499925822385755,0.8352564640169448,0,1,31.165576111415277
1,1,-0.47850651576872805,1.15077495517101,30.300349116662787,-1.6274956740451434,0,1,0.78714520053075,-6.609847105764473,2,77.73555757092423,32.14277643760187,19.841892295768343,0,35.973828477831944,-0.8656975073368082,2,0,16.299818721869382
0,1,0.25160445725235747,4.105575486597784,57.068738602743494,0.22002053596972987,0,0,0.32732995125739106,5.159962870645149,0,22.835711591377166,58.78070881544332,31.726690723507005,1,61.39747801408962,0.6324758265100253,0,0,23.127644979758205
1,0,-0.15083532493064428,2.4238727006564735,62.56782416856103,0.34531481321954455,1,0,0.26155949514603183,3.6305249430137927,0,29.166138261361695,54.271074649946215,26.720599983830642,1,66.16111932015,0.5087689526162643,0,1,28.49274587584878
0,2,1.052715146993448,4.718447059858177,59.69436248997977,0.5088700575729315,1,0,0.37540223001099676,4.788101370787924,0,32.66509404755106,57.30052890941884,18.487962110547016,1,56.552286487082824,0.48275275681792984,1,1,27.871046276934113
1,0,-0.46470082920778943,3.0291345257673568,16.762959082497243,-0.6172536341494121,1,1,0.7571080934952524,-5.746578468207395,1,51.833492409030725,27.160395934398014,21.192974986986172,0,11.855178298671518,-0.6024912442633064,2,1,11.374900785160627
0,1,-0.7117600833905512,4.4790307437919825,66.73905763867187,-0.5296261255884681,0,0,0.41423626190021007,3.7656042609541807,0,29.15659093246904,53.35037005469664,26.846812092907655,0,38.46442374522407,0.6192272575114917,1,0,20.779189933171452
1,0,1.069243969297925,1.5957086137496077,19.937698785786058,0.14942238350036097,1,1,0.7872811830401967,-6.293653483269363,2,83.85553066598416,26.19147910823233,9.51279430687989,0,14.998428745895293,-0.9089079208893878,3,1,16.139788192184284
0,1,-0.9189634730561597,9.183600314917156,32.03157261079419,-1.3810909613344882,0,1,0.526410522443622,-1.661393695293956,1,34.818218420843074,37.833567120939286,20.287338876213866,1,17.79785176339754,-0.22131463611998017,1,0,6.801500292856593
0,1,0.9191744647089942,2.4988103271304962,43.45382708623025,-0.16013342581298945,1,1,0.3424598375717893,-0.18884317504904224,1,34.956667749668135,46.13764229425788,22.843098476454298,1,32.7506568495993,-0.2417610519083716,0,0,20.586836615822556
0,0,-0.736202299978333,6.694147712949541,43.13138279397482,-0.008424411343236574,1,1,0.600608046019309,-2.382433216140509,1,28.771243217846663,30.080105983693134,27.553529166468287,0,16.793791974997045,-0.17337618591854387,2,1,5.9186312142876485
0,2,-0.22879409381526153,6.888207085232752,45.78449924288984,-0.07933913752915255,0,0,0.14943775818427296,7.177130492750852,0,30.370793437103274,63.72750283357425,18.00256823193887,1,72.40883639267197,0.7282681976959655,0,0,37.522712110737366
1,2,0.03489703357981505,2.020475405358306,17.34306246090678,-0.2239151755847903,1,1,0.30973828594363634,-1.032109965027825,1,25.071070676471365,47.95203948546039,22.023801098169933,1,52.0339003041918,-0.49211923712893946,0,0,14.023218771065606
1,0,-0.27073702009115047,1.1462970914464041,40.373005600837296,-0.5944012634441126,1,1,0.7897742499882835,-8.417313783712428,2,98.45867156811592,21.494912816774725,0.22627324435480656,0,11.690475775228094,-1.4607790201424415,3,1,31.089982439821423
1,1,2.3372295414867628,1.9947355579951147,13.083638497127872,0.13619816584218655,0,1,0.83318637889962,-3.5616054744621835,1,60.60237925387548,34.88979883882054,16.058790619942886,0,22.704727753529326,-0.6211841787081028,2,1,12.055483950977717
0,0,0.15647907957724863,4.459428683364812,54.68241500206254,0.4630345034415452,1,1,0.5575908170504345,-1.8453231594109045,1,18.943089351283042,35.1272762708157,30.958700659525036,0,10.659415547457595,-0.13894809855018117,2,1,6.756555662104356
1,2,-1.4283586161338384,1.820159543016783,3.595962973719784,-0.5837002112266306,1,1,0.49056629729862195,-3.606730153869191,1,35.26061472474482,38.69514628126552,22.794293685279,1,25.644690643625417,-0.8791660521730618,0,0,7.465603396904696
1,2,-0.9822022435277762,0.7053948877985832,5.272442420028378,-1.0902570574909798,1,1,0.8248630648199512,-8.431888189641592,2,96.41198423108473,20.8359732348074,1.610272761757825,0,16.895632888927793,-1.5187323987407382,2,1,9.998561801767558
0,0,-1.0714507022211024,10.220301123360198,79.04722177848517,0.4553496857723185,1,0,0.0034731568219894537,9.771668117295818,0,23.449568723028126,69.47071247805681,25.116072849009804,1,79.87369343716966,2.1386216277110863,0,0,39.9081205827427
1,1,0.15611226646081341,2.449786924950071,33.60309675319337,0.9481551223781233,0,0,0.32239822946223784,1.7239604145016845,0,30.873636722277343,49.195029500933884,27.988374289164422,1,45.08777342123348,0.04424867863702402,0,0,16.363590196901722
0,0,0.14457036379326163,0.521896702946217,55.20667871516256,0.9516146275572633,1,1,0.23475923857253128,-3.75208067980566,1,36.04390372696713,32.20954631200278,27.342760214771605,1,25.65450910080271,-0.5287410638903886,0,1,16.390374385886105
0,2,-1.8239515696372743,4.8499231981409645,52.05544286137406,-0.527021537605672,0,0,0.15233442384031032,6.132559686243482,0,23.8685942379398,62.23084652569256,28.680161942245054,1,67.23290759357201,0.7869125698308703,0,0,27.242143264588705
1,1,0.03217649528125369,1.5769464910656914,13.352286890390857,-0.32018059465464205,0,1,0.422406148038573,-0.4237113946047728,1,26.788734214475003,46.95905246152063,31.287823387894917,1,56.85754488114501,-0.19405065308432776,0,0,11.22395623105267
1,1,0.7398655003478978,0.47703681458139524,5.646255632473012,0.08222589248297844,0,1,0.7654975882759152,-7.193972045089191,2,85.2469036615358,26.748504983949324,12.398007792944606,0,17.872182521435715,-1.1809610899695686,2,0,10.420375744489114
0,0,0.8891337433907389,4.468196782776413,60.09191452297337,0.7197479024286458,1,0,0.2627844569283762,5.066033329343256,0,19.728815094115802,54.20070735680264,26.401464887876386,1,30.513494014738114,0.7079410547354649,0,1,20.93883107514944
0,0,-0.3885289013348104,2.1476922248555486,47.44937044712772,-0.7884014038000092,1,1,0.5467641939685532,-1.4660486760209128,1,37.76839651842203,41.18031531728074,25.224958048921486,0,32.70784106972289,-0.08694179469470001,2,1,8.026539812327512
1,0,0.22703963761439347,1.4913636651037205,14.996575813673939,-0.19768374566078628,1,1,0.7953102779825949,-6.957441238194565,2,83.6087170901842,23.772894420509814,8.299837676951613,0,10.36127766729316,-1.025528103491984,3,1,10.591144960830562
1,2,-0.8160587043089835,0.3552763317922015,1.7782691740919443,-0.7606883489417803,1,1,0.8561406840931665,-8.941639110831778,2,95.91304358953032,22.97722319685156,2.7464774623811183,0,13.10016964728591,-1.7423784121143393,2,0,15.341870936857521
0,1,0.4825056505945083,4.795051619975401,69.38142957077932,0.2666686301133095,1,0,0.46342989031880616,3.732089160907691,0,25.58040491468676,55.17036583385791,26.52143593280863,0,58.05205478331884,0.7063876243090806,2,1,23.791582461836754
0,0,0.23327170898477756,1.2425220487878663,71.28933451106148,1.3086337881389047,1,0,0.17937763455264782,3.82646650801021,0,27.010168820021214,52.09591995618752,30.05675695876598,1,50.58250385185781,0.5175030100416349,0,1,28.96187616930297
1,0,-0.3933386086373134,6.537074474851215,23.446957603282534,-0.8479872762083219,0,1,0.7792843663757045,-3.0374656422552926,1,24.9577762244234,32.81012762820508,30.333458433135032,0,20.3539705839654,-0.32460138524258136,1,0,2.9222858899562
0,1,0.637692227636235,8.995430827418902,64.86557974197265,-0.5942140720407078,0,0,0.6101489817911111,3.526277981475145,0,28.962217665690925,51.66269198681546,25.27937719637014,0,20.792578131743387,0.6566846563869398,2,1,15.896714245799583
0,1,0.7867704212472904,1.8421679191433953,45.92152588193294,0.08782130927627255,0,0,0.45783734479185023,0.23630915796371355,0,21.638429176671746,43.31111359026408,32.83403636779112,1,16.836810825904358,0.06125021186884313,1,0,7.99312488757529
1,0,-1.8869214023065854,0.6752252442587334,11.821618557703664,-1.5653915730106185,1,1,0.8270981765927521,-9.411390379284404,2,98.60036923618306,19.824448958934266,0.5915738697530504,0,14.72111727691583,-1.857823331393049,3,1,20.10763438176079
0,2,-0.5584172729270169,2.630318201149652,54.15506777115807,-0.0995173608894329,0,0,0.20912470583720655,6.327931329739677,0,39.37145568773926,62.855232220797404,23.914743955161235,1,75.23536859243478,0.8361579018883508,0,1,31.19012734785743
1,1,-0.9300684101528085,0.5243428929087298,6.974480099776983,-1.641482133231653,1,1,0.8523751198940305,-8.835745829349083,2,98.34057533729029,23.002331788178402,1.0228159536820702,0,14.781210892173107,-1.5893201464437543,3,1,24.24292725679523
0,1,1.1442635131187964,2.1524448073303337,65.3145299933897,1.9795553629484273,0,0,0.15465630229687927,7.454319071911673,0,25.34899810683107,63.71976850513546,32.15994054761431,1,71.9587878852675,1.012201291090196,0,0,31.902496777001772
