S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,1,0.700740502777015,0,1,0.25601654565622783,1,3.0536787272591344,5.0850012897454615,55.96055130968276,25.26633423153993,1,24.728836338585623,47.2603491954352,0,0,22.594691260906544,0.45085706425887817,53.393842105918715,0.5438115075934279
1,0,-0.21503689454986458,1,0,-0.9444393873765746,2,-7.041268562448782,1.321490291530503,38.76610865196356,31.46526697317291,1,21.03345094350564,48.57886905890453,2,1,8.96547583570474,0.7356298999966803,31.480857260433886,0.4840674259585224
1,0,0.12956582311435685,0,1,1.3042086129631572,1,7.586956672362209,4.034500523591579,35.525204411616116,11.545973989167447,1,74.75165799499831,25.771816100860566,0,0,36.013758607844736,0.5585162658897598,40.49305721431615,0.5407345697012503
1,2,1.1992992258839337,0,1,2.515330631902903,1,9.358912233872637,5.367334026432326,6.613042891462922,37.692460896259185,1,78.40341639995204,21.59642045557752,0,1,39.506379715063325,0.3372345130138743,69.81936647117908,0.5058148184424952
0,1,-0.3163946725263548,0,1,1.07749075966292,2,8.007042662893607,7.78110083159546,31.581551137939794,36.086105718556155,1,79.07218200724537,39.85979240688459,0,0,37.235728814784856,0.29108653164634035,39.87764792692531,0.516783466206089
1,1,-3.7008077464515794,1,0,-1.0416653285942117,0,-7.352328083267893,1.8895274980900614,41.966903247254535,9.286677968912823,0,37.08188620262726,69.99650433268926,2,1,13.190973698868769,0.9036868625600898,29.692144327802794,0.7976448343323109
1,2,-1.519242058795058,0,1,1.6629635546543555,1,7.6227906222469635,3.987209335573033,15.827098608325246,37.70574270745395,1,64.93251027555519,67.96702511980064,0,1,38.40324056018493,0.5537700408005681,69.47474686975721,0.39005133270808523
0,1,0.6905132669107661,0,1,0.8699393669872886,1,5.498980641650832,4.7715878923870765,72.69123282840006,0.3131053540748363,0,47.93853036734039,32.516537068082215,0,1,27.216265388559044,0.25178563199758436,46.59788685882866,0.5457598243422623
0,2,-2.154805102666226,0,1,1.505874805149192,1,8.156254291236692,6.93115385671053,16.218364685230775,28.94956511979889,1,75.35026608423021,69.29769844601628,0,0,39.649356630268784,0.2704430104065784,67.59301393890121,0.6727179500323394
1,1,-0.5392998985364856,1,0,-1.1240121300364037,0,-6.6447811662394285,1.272418727151677,44.50404200736569,38.459691126145465,1,35.08270627252092,63.24159497430264,2,1,7.144265216904668,0.36241202292598423,30.372439374765428,0.7089751951909264
0,1,1.2948172203926724,0,0,-0.3324027544757267,0,-0.6297650493426623,3.12803825189423,82.5532303097794,11.978886639756528,0,17.721179281940316,32.006603040449974,0,1,12.324478174807465,0.4285591449791264,43.50198979898227,0.686349611425856
1,0,0.05467193333102638,1,0,-0.8477105123230221,2,-6.100924488702492,1.677767457639403,53.30845829572056,29.969537624604065,1,24.373257787622492,49.67037401880985,2,0,8.41910630266556,0.4744292579025008,31.735810762162618,0.42946705946053276
0,0,-0.3649258471957699,0,1,-0.16620565182132194,2,4.317487854259493,4.028989305068769,62.081256633085225,11.313161805200265,1,36.44663516959523,57.187427016709904,0,0,25.821389783445255,0.22630769220522567,53.17291115305383,0.4439077618426713
1,0,1.7908005618076237,1,0,-0.8576124250207395,2,0.46060449027538475,1.600612455292261,44.635580700190346,28.54906166736262,1,26.034894757280604,21.376515482968532,1,0,6.201653464866794,0.2157356469496587,33.20045628679634,0.5050449346669685
0,1,0.22270499836883156,0,0,-0.15069654348475317,2,1.1362298236877866,2.5728255026341285,45.59144160319676,8.617970504399675,0,8.924967364143264,52.126562495813424,0,0,18.398338745299977,0.19716627192795033,49.918633667374294,0.4751668466776495
0,2,-0.19133063915733386,0,0,0.28941310678248955,0,1.0636552243167507,2.9337179467454995,18.385461016486254,8.108107122378911,0,27.81694128816154,62.6826348892506,0,0,22.46836306603909,0.7264680100257783,62.308426330497326,0.5012311613746624
0,0,1.5669026920418154,0,0,-0.37829572869219463,1,3.9015373817287546,2.6078161723681994,97.71669354542625,15.401039691297536,0,49.94538633490084,23.21049627024619,0,0,13.258366659466795,0.4032175043936404,31.84538777566359,0.5299887493167416
0,0,-1.417998387900296,1,0,-0.8487899114756592,0,-5.340112982392759,1.7935150832544429,85.03020690491499,9.963838058477176,0,31.687346755927102,68.49615506509443,2,1,9.265098344412152,0.9390075574973187,35.534893524316026,0.554212030917106
0,0,0.4182846329271522,1,0,-0.5977353515245551,0,-0.6020595069433572,1.918709987974906,67.27697353701836,14.027213937743749,0,49.139021847778366,39.191091413778906,1,1,11.733716376716865,0.2442846721117452,30.90433071772244,0.4368148068501895
0,0,-1.2205355523555643,1,0,-0.6318955768678182,1,-3.0043347460078813,1.7259570634133825,80.91992821181124,20.84989634638984,0,62.945522379379035,49.28784457518066,1,0,12.650610218264259,0.2667101009236236,19.58031472377581,0.44887267878587833
1,0,1.6247349439014165,1,0,-0.01358607803715836,0,-1.2932925664002006,1.4649234983242145,47.66014349540989,29.372111010131622,1,35.591156844610644,21.333831233987368,1,0,5.997772913983804,0.46605993458773787,23.8077329702761,0.48732356467226035
0,1,0.24030562965409744,0,0,-0.1216181245139107,0,0.32992046122111596,3.229257036769886,31.929709304751686,21.384875017153895,0,64.55250458366451,31.059961498690484,0,0,16.847366194602284,0.24697493941948873,32.11557823525136,0.8718944242872837
0,1,-0.289519821846892,1,0,-0.44085782476884894,1,-1.420715473811299,2.803871425077993,68.12013258703888,21.45885374281013,0,51.751044799330295,53.819233914171804,1,1,14.194052450873059,0.5364812750051103,36.949481216216896,0.4846306823946436
1,0,1.5255608295909178,1,0,-0.5660615064613891,3,-9.844829030368704,2.1497758840506265,78.63629586257586,5.002965888930511,0,2.9096700222703964,31.027153764710356,2,1,4.3067818159175,0.9999965681699028,18.336594234690534,0.5397202953215504
0,1,-0.5606110904900197,1,1,-0.3862412333329421,0,-3.0654459885944707,2.6432702712502802,85.7801370236699,8.284334948315601,0,31.147636639772266,33.697431765197344,0,1,15.838772717689427,0.30380960011470576,43.22799908421356,0.3857766921568763
0,2,-0.4931535361850283,0,1,0.22363285937782626,1,-0.42635501597485614,2.5127589190892525,25.685327509152422,24.787528409867335,0,66.66961304699751,64.5246860762765,0,0,20.322411281653054,0.42070532704408237,49.38047047243989,0.3572996089832021
0,1,0.8373110404888011,1,0,-0.46935705742416844,1,-3.1019953494042474,2.2505045133014163,73.70025964333675,9.144229197204709,0,35.50947895862946,34.0645055831437,1,0,9.60586913534746,0.4890039543418864,31.776705654283635,0.5356522582147472
1,0,-0.25764550208461107,1,1,-0.8213427347456009,2,-2.14115080580428,1.7685757508993922,70.056668574272,15.54790798518459,0,21.224803094213158,54.116599408007076,1,0,13.102941164538437,0.37413278734880023,36.929227420894385,0.3988000746469683
1,2,1.150480092254346,0,1,1.019619086181677,3,5.3813602529549875,1.4873917457068364,2.0768786309906972,38.62036195604324,1,46.04374289092911,25.226862016538906,0,0,33.328732793010516,0.4916880139173576,54.60344168972688,0.3107346237254005
1,0,0.8608949037728829,1,1,-0.9332215224865748,2,-4.704819197988455,1.5289598962002513,43.56024372300299,7.400419731371275,1,24.45976215997455,42.61991737400004,1,0,7.388626053599285,0.13859229030339515,32.17708529201401,0.44143765043793537
0,1,-0.527690249730583,1,0,-0.6425217544714239,2,-7.475793729858161,2.6810014085490566,60.84352405924521,3.236463161253287,0,2.815184620670479,57.04184301862823,1,1,12.732167023428133,0.6112770495966209,41.175873096243706,0.4952648037806708
1,1,-0.44443445254945085,0,1,0.05589699483314794,0,2.915401655091358,1.3340641999665095,1.8695003484575923,20.70020964725876,1,13.544707446263162,56.62352804090534,0,1,27.748390179835766,0.28029267800380464,68.22658624895547,0.0015496179831293033
0,1,0.12805372291194606,1,0,-0.4539966307669011,0,-1.9136180609097106,2.0879603771259485,54.951393282980064,9.764948575192061,1,30.559633374436586,40.1456510672824,0,1,12.734097342841068,0.31641095296498345,37.07197763040791,0.30257553519254665
1,0,0.497857287586995,0,1,0.9860359408822666,2,7.0296174838042305,2.476832288749607,15.975375654096629,18.41827978937008,1,59.17086764679782,26.555907891117947,0,1,38.22457230405134,0.3159838351252704,50.55267332452199,0.25391059336263005
0,1,-0.2368305744618063,0,1,-0.06667693320642465,0,-0.4840065552905273,2.325880121711562,6.445021536225143,24.439415497387728,0,41.409856361770196,34.60108601191579,0,0,19.420815628651184,0.5079328596563287,50.09523095336156,0.8066592946007776
0,0,-2.290105294632441,0,1,0.8198319046651643,0,3.733142273778645,4.279915691495242,56.756670789629936,6.456492593887497,1,22.773435669888507,68.92133535565513,0,0,36.42177079590304,0.2693443363343869,69.31553214770817,0.40848077940158056
0,1,-0.37673426603138804,1,0,-0.8098535143288428,0,-4.477387353942854,1.7634319474282882,42.244222148436236,35.241998743183785,0,58.8865939203885,36.59788455405241,1,0,11.717597344128388,0.33401662567623214,48.22348810854089,0.505866417879146
0,0,0.33448001715739245,0,1,-0.15317837296123385,0,2.4525474074799387,4.892071031664837,85.46787354201054,24.264602241938576,1,51.74936955845186,38.52495329110437,0,0,17.964889094581448,0.19139428608495923,36.599775067882476,0.5650066178100389
1,0,0.684755796927892,0,1,-0.1298911895973945,1,0.40104956960487215,1.671223910248307,25.097024271029756,14.58593530667184,0,69.04761271741911,44.44791121722152,1,0,14.603591217323086,0.4710577570210755,32.71170442072977,0.4986831280322563
1,0,1.5174086882433835,0,1,-0.06977222907071026,1,1.9015172052012446,2.074253148341713,37.50879365334433,12.842047403209907,1,34.01236861672383,20.124678693444153,0,0,14.860873806490593,0.05028112719989064,26.58214754693021,0.56680409128883
0,0,0.650592479187622,1,0,-0.688121203296852,0,0.9059865326879226,2.41366340193166,87.33387146013646,9.13828899637474,0,14.735415897859774,38.14221939833267,1,0,10.299067061846678,0.1273580525055747,53.85765346455334,0.5056613314508087
1,0,-0.0342918042497322,0,1,0.013206482446056352,1,2.823340189469171,1.4152726005426708,11.491994486806867,39.195162894441246,1,76.73613904510691,39.6494826567621,0,1,24.5750901353694,0.46561373980649673,33.4297456346596,0.5311197583730461
0,2,0.05107963526360522,0,1,0.9225645371942695,0,5.539869127723843,7.230876253307454,29.349000774399858,13.568919722903667,0,73.48878379305206,40.924467741800754,0,1,34.03413757379755,0.31186969867158504,68.28629842533577,0.41935327050375115
0,2,-1.3245541737889421,0,1,1.5922862809816776,1,7.947661585879267,7.233112900929125,42.201095530854246,20.770115640329468,1,63.7003458002839,63.73349147718614,0,1,38.97573298151656,0.659238364427997,60.84848875660582,0.9291379736089418
0,0,0.3414080435282067,0,1,0.542776704992173,0,4.531336934746825,2.7502525469361268,90.72928329111267,29.221053242417362,1,56.322749361677715,29.879867419378918,0,0,25.378166756293506,0.2694531690322357,47.37057249246891,0.4626481367712655
0,0,0.37359010105689905,1,0,-0.9002031857025997,1,-3.691455241151946,1.6749623436209988,92.78213878273853,16.876907778804178,0,58.761963061553466,44.33341424194538,1,0,8.322443072598132,0.6244265430202591,31.55234558629931,0.4575223010001454
0,0,0.3180971036657844,0,1,0.33860646842123315,1,3.1675957854661014,2.6056990766262427,57.560594930072774,7.4372935578991655,0,46.619726930797995,26.884571337300653,0,0,23.85836193044043,0.3112060603712179,49.86494619090013,0.4855537948292388
0,0,1.2902780284382087,0,0,-0.4697178252208711,0,0.6919189422329168,3.5302343094640722,74.9414866638138,23.58540315978537,1,4.450576424145276,24.58838435719946,0,0,11.06490311073021,0.22581557784705925,43.49857891288973,0.6733728782412012
0,0,1.3598247104299057,1,0,-0.2781905723220792,3,-0.35179877007299787,2.132311459966576,77.45672729139021,20.27621800572536,1,26.125188779225642,21.409067696665545,1,1,10.290507542568108,0.24154782293021854,29.717107732128948,0.49339237008206105
1,2,1.1035818764147227,0,1,1.1565630691537727,0,6.623093013598471,2.9698268723127095,0.680298973390836,23.93348519379019,1,18.861181124467812,27.69540153463094,0,1,29.877691295882222,0.9922698332595827,65.00521322678415,0.5033657388138372
1,0,0.707646474822741,1,0,-0.4986751425865022,1,-0.9144828677467345,1.6482555986435068,38.955954096858314,11.529572706267754,0,64.53226565348521,48.44009879894065,1,0,11.629455197687953,0.16707773103205015,36.815491029567134,0.1695494859541818
1,1,-1.021349640758701,0,1,0.27607612520875824,1,3.2248581766383637,2.3971589338115096,14.394387812337268,38.88328613309274,1,74.18000316340449,56.06960896298921,0,0,27.44798209333199,0.2689504834415378,69.55153719972503,0.48758161836347896
1,2,0.5699589291661925,0,1,1.099961238910326,2,4.798574272912601,3.028029598334147,12.543165460363737,32.73773523279153,1,56.42684465048447,24.728257209256945,0,0,35.89987912728671,0.007480131088991815,58.043941540190325,0.4467436420575328
1,0,-1.2741825263498772,0,1,-0.12102032970537596,0,1.206998661398595,2.205522908426486,33.562178291616476,6.178679550193918,1,42.75905651874375,65.88436884397262,0,1,26.107585054271084,0.38432589612478457,37.765191280370146,0.14101694599574455
1,0,0.6877259263813323,0,1,-0.01937559161204967,3,3.0840838449163535,1.3281463741013497,12.544311898554245,39.95642159601629,1,38.099103853327485,24.98230010039843,0,1,16.52732969265449,0.38849550885960726,45.37754257534081,0.21051171676335817
1,1,0.18587105400097065,1,0,-0.5618535843057241,1,-4.9231549579878875,1.4662595364377353,34.21511197678008,20.880538910361185,0,52.643150108608225,34.78405237645437,1,0,8.098516441822197,0.39491306357626443,41.762812089706486,0.5195786890299118
0,0,0.10564752479776518,0,1,0.011714277340096876,1,3.1955993749253064,6.143371042394885,98.56367103533023,1.889805578985917,0,23.479502625091968,42.360836932859755,0,0,20.828432016463815,0.3023665013880104,23.929575201045154,0.8568790910311718
0,0,-0.4192191993463215,1,0,-0.7556243446344164,0,-3.2967605338053154,2.0357271533346464,96.24918020204846,26.227074943925608,0,30.489284390344302,37.85782352754763,1,0,16.573275408052442,0.44054126010275774,26.858649242057616,0.9486592280119529
1,0,-0.7548814481612982,1,0,-0.8179603942937931,3,-6.335317719901799,1.3772737393438697,28.016239935980614,28.018904026102874,1,28.16002065380726,50.8101101571221,1,1,8.17020689232454,0.4303122244664482,22.888488379011935,0.14887013316919234
0,0,1.4002832936271083,0,0,-0.010105734246565344,1,0.9451805287906865,3.0490876117077588,68.51260379574737,17.213469165738683,0,64.6200333222742,25.85927857341876,0,0,11.560435134758427,0.5445160461721513,38.08108371561541,0.4606402799774784
0,0,-0.14954530073337896,1,0,-0.6824531029702141,1,-7.81814399129233,1.4499198295390852,86.30071238933515,14.485971648940597,0,57.59660019604009,35.52919606803794,1,1,6.2973049324053605,0.96041640024697,25.195124787953112,0.47716970602136366
1,1,0.1779776241150681,1,0,-0.9832374914414448,2,-8.719823144407124,1.513656896427118,8.877371113346866,24.06226371089104,1,6.770935038189014,50.79381955397996,2,1,5.7464420958878515,0.8362791779344435,34.004547829499955,0.21795927998098957
1,0,-0.13181798001884737,1,1,-0.6026944217277531,0,-1.512937219957056,1.274520784881465,51.70950138161168,37.32284503865553,1,48.38521747167575,35.06585063260563,1,0,10.000225152668897,0.5048781702265132,44.80625877607329,0.47339628940751166
0,1,-0.0761525147475446,0,1,0.0736358230633941,0,3.0329921759479994,3.0589466342281724,52.55138707802631,6.628801830074278,0,63.32825484814396,41.0671120653749,0,0,24.694338060754273,0.14044424521177412,27.88858671780575,0.49992123793843307
1,1,-0.8212098067039186,1,0,-0.8307237306685913,2,-1.767301093989552,1.3781108202351546,36.6004954103139,10.281296638078555,0,43.36021279525356,62.46938186464565,1,0,8.773362213089564,0.07957114026910717,41.753630767023495,0.49829808310524665
0,0,-1.2146759394364264,1,0,-0.8212225451668157,1,-9.088515583524622,1.6973105133524877,51.14840969302956,34.196625995250606,1,3.8191483800620984,68.19867920860568,2,1,5.405139994189452,0.9934670109667485,23.60613127691735,0.38279821135250414
1,0,0.24580595590719945,1,0,-1.1013013868671462,2,-6.665268281330315,1.2031942823659072,42.841560237246526,32.10489339235316,0,0.28861744186789995,20.510203627117374,2,1,4.845365403503021,0.7356958678653913,46.77944281506142,0.4767210816178431
1,2,0.7389802610613244,0,1,2.6764807746885038,0,9.653016000955887,9.62682415970399,0.1392947535660216,32.7097723964367,1,77.38394421840864,36.788619861774244,0,0,39.696374555779684,0.5359704755310524,69.982969271322,0.4630830551367367
0,0,-0.49865767176199877,1,0,-0.5730991593524107,0,-3.3530451406272235,1.2792011859722854,54.16798914841353,33.83460528600257,1,51.29769050999215,61.953617209309876,1,1,8.674582082888712,0.6169082317877688,28.30057053922488,0.6361262370662961
0,0,-0.47948258472227356,1,0,-0.7933271761855784,2,-4.032274077316609,2.702369515917845,91.58473290889481,6.025443378180613,1,6.1413187575092865,56.379727753028256,1,1,10.1266545187043,0.8639006530543105,27.76760354517655,0.3987858288394829
0,0,0.0776748856734678,1,0,-0.9681669510439681,1,-2.7791786579665008,1.5488312178794932,88.87696114642745,22.10831757796594,1,8.980444219879292,38.04078141730625,1,0,8.491692914485405,0.5818462483427158,30.948531675518787,0.46775552700633594
0,0,-3.2885618654512765,0,0,-0.2817660307676964,0,1.7209695409691257,3.013278232569953,90.99254239212597,3.1183890277693527,1,35.885053419480535,68.87605889220967,1,1,30.625814659511054,0.292246196611719,38.14981440313402,0.5866228451461879
1,2,0.7354395099478612,0,1,1.463703267063068,1,8.427454615475263,6.304389556986058,48.641791968418275,3.676945976070818,1,77.45584307950985,27.483008894277887,0,1,37.476799149063865,0.15793254709354082,39.68020365939837,0.32876347397917405
1,1,1.6376931688306822,0,1,0.619159635901636,0,6.310541703539634,3.0361193093227055,23.28730682583153,34.867018427846624,1,66.04329834511965,23.573351113849426,0,1,28.562415001812198,0.2386862806558318,39.96385547363431,0.8905191217106438
0,0,-1.510986403552878,1,0,-0.9066118044362453,0,-9.731923993645555,1.4694468142009602,94.34752510617629,20.01573943888053,0,0.12700114695746834,69.68045555304329,2,1,6.396964600781123,0.9999903384522584,31.217944437959215,0.8470635882263451
0,0,-2.033831607298676,1,0,-0.6860531716426364,1,-6.379098709408797,1.5527254297232074,60.99657318229418,18.617997086032393,0,52.63738162530893,66.51811102699837,2,1,6.223109552900481,0.9489772532577128,29.983902959951056,0.5532547684326983
1,1,0.9396247371784889,0,1,-0.11086285403745634,1,0.013326546554475627,2.49744635783489,34.61669079043626,19.415218168141617,0,63.55405323020693,24.254485186007482,0,0,15.802865012147471,0.32101806532377297,23.807460975010734,0.5025499738490267
0,0,-0.6492016717005126,1,0,-0.5183948419216037,2,-4.228234673893898,1.9889817501926415,62.233022731960794,1.2493572044087187,1,2.1225675267488597,62.00624133769965,1,1,16.335648591549994,0.06645428588604324,27.3885126982768,0.5024886976911854
1,0,0.6355104252806675,0,1,0.3116658494204426,2,3.0835177677547136,2.068882985901355,49.53241256967208,18.87632519975146,1,60.05234164081324,43.108294200583316,0,1,18.930034867362277,0.45118346078895416,35.43248382264193,0.4962309897732772
1,0,0.3467588347351983,1,1,-0.4735248197415269,1,-1.0769977445662846,2.241515130724421,48.254651473208895,7.978528714842592,0,47.40356514119383,24.672330732946683,1,0,11.478213572666316,0.6543615790900306,30.065073180470574,0.43013136408786756
0,0,1.0096366982575675,1,0,-0.5960547363680109,0,-0.33965885994336276,3.3429398597256426,88.4140720919249,10.993629913726943,0,23.970119926285072,36.83737643371991,1,1,9.106347285503094,0.4234960388471626,43.5163013108389,0.30090542394856323
1,0,1.259058850452227,1,0,-0.9287056797479012,3,-2.9148483314655866,1.569125128344911,43.391373895279365,25.777533157534943,1,46.30322067204177,21.524401637924626,1,0,5.823854413365408,0.4388107887221994,38.462000895493375,0.32924214888701275
0,2,0.20800107343168192,0,1,2.9199466304179174,1,9.893060834704084,26.118697264697644,65.40797780245519,5.493351133815409,1,69.4894471728359,39.15003631087786,0,1,39.93088069524475,0.3793873561852968,63.49328243566289,0.5793503780781203
1,2,-0.9991705196714257,1,1,-0.36854529703867467,0,-3.078622186201743,1.5477663338351082,1.4149498346986311,38.036127825366776,0,76.86396551666664,59.133352943322365,1,0,18.483823993276776,0.4449003801726333,54.02973721277453,0.39338999796981666
1,0,0.04020543285689607,1,0,-1.0251438683110663,3,-8.38680827158184,1.8520298941788629,63.6415580386355,21.978552559268373,1,15.361984849398818,23.2435137705366,2,1,5.31350006756969,0.9124112903327978,19.537026595673428,0.20423116281790188
1,0,1.048172357632005,1,0,-0.9027527956725917,3,-9.24814030166502,1.6259724401145548,48.00205437164157,32.220506976762564,1,36.16449306031867,25.046809796796097,2,1,7.977007992202512,0.9405566016941599,18.995309989762966,0.4732622967699697
0,0,0.38906187252930896,1,0,-1.0397635945475703,0,1.6326924826125335,2.5235764124623694,83.03910622300472,0.861588443829826,0,30.181642304493984,33.58547546980686,1,0,7.080676204786059,0.46899212506626226,39.768550943188416,0.49560402746093646
0,0,0.7975048965750908,1,0,-0.8762152870097101,0,-3.8698969637534617,2.1057691091310318,43.43566213715033,12.1106316423143,0,15.300884455703736,28.273913770838952,1,0,7.832281838552831,0.4453843315458592,34.091517439565735,0.41101053025576917
0,1,0.13361055546469175,0,1,0.1553351641741232,1,1.2227141311820553,2.6329994357685083,54.45870611458625,18.516905048332248,0,23.01155548867594,34.62732001055693,0,0,22.529602969095794,0.47892321639245966,68.14558006349753,0.513936002222127
1,2,-0.39107365339931344,1,0,-0.8548339629545498,1,-6.80658765904216,1.8512723665470612,8.267619203725996,36.19204482494623,1,0.007824193246910305,54.63681773403707,1,1,5.441861663724059,0.1126011590221005,66.48636160977298,0.16062204882118414
1,1,0.0596327662406054,1,1,-0.598587108623753,3,-2.95673457208067,1.7975003171162667,2.673440377567654,26.65820854627671,1,45.975498586407625,50.0413150389286,1,0,11.558028049814006,0.330367133267256,38.94182525095171,1.5908660980890055e-05
0,0,0.38457558362445726,1,0,-0.8855428642292131,0,-7.9401161286094535,1.3586172298244754,55.58803111726643,34.85494482957019,0,28.206489978352323,38.939914957381006,2,1,6.997674549156447,0.8742323934421634,33.81405896523553,0.4791561186113472
1,0,2.571760319962552,0,1,0.05517363959240521,2,3.4346691512522156,2.1843477478931295,62.98507386936277,15.648436279202373,1,47.735116508579296,34.7594574550386,0,0,11.281996052036156,0.42833697957363825,51.939535645697156,0.1515881296833358
1,0,-0.1350843481783007,1,1,-0.48901155169908206,3,-0.6424887837982283,1.4611352956408663,34.90323796499261,32.97749507395985,1,22.46476388077472,36.91503155888583,1,0,15.972379777765262,0.37206165336502495,49.64059278749161,0.5636770851133382
0,1,1.8625362646364343,1,0,-0.010593947102897346,1,-1.7540318124706111,3.325055278445895,48.55138786500888,35.27210952719194,0,20.297324472435694,51.84707877984763,0,0,10.949654193237484,0.312996043967099,62.19801121658075,0.6013869159701177
0,0,1.3999406807291015,0,1,-0.015325405946286477,0,4.136846652953546,3.554903840531771,94.12038039470191,1.8677343196590934,0,31.91778953708654,20.29627927293218,0,0,17.834659575936787,0.39027540875918826,38.65188453776099,0.6661436798157174
0,0,-0.4496687418591641,1,0,-0.7956720120629821,3,-7.5929566850960075,1.4921175011574346,92.59505904014284,35.98024530397804,0,45.09212137398652,55.84293632110753,2,1,7.812672366689359,0.9972168586214497,34.060396361100814,0.40558270149746223
1,1,2.0376025559293933,1,1,-0.7270496391949386,2,-2.9440946865951663,1.4126585277976256,46.22519421886641,20.715761588039335,0,43.811786804968605,23.202960120991875,1,0,7.752873827487841,0.47250776659621113,34.51599039212349,0.5372664417931229
0,2,0.28055096868052426,0,1,2.56638579504262,0,9.802153988275691,13.564766009967224,49.63997578747818,27.650254523409835,1,79.07403893812548,40.48617361044603,0,1,39.55351563709179,0.2748759899614335,67.77054167406698,0.9124567296792789
0,0,0.5601976317437642,0,0,0.5340921438888225,0,6.656172720591904,8.932550467102494,97.85990992750816,8.12295821196846,1,9.196808829499963,23.031759407365477,0,1,30.71618452028268,0.5592402034462703,30.2715499743712,0.8221447999269161
0,0,0.9242455070944968,0,0,-0.011267747704114163,1,0.8028238410200128,2.410162085106114,89.27900993611675,11.77325374115016,1,25.78266740135365,28.7605099315495,0,1,12.61574845467928,0.37931081605971767,25.40391982579875,0.6102569249861238
1,1,0.6488248968270967,0,1,0.4972920915738414,0,4.178817163929944,2.738666529153096,23.81016499774328,10.26979302091009,0,74.29845046827955,37.60347461406775,0,1,25.09899789004702,0.44458290960363467,35.59061813677464,0.34794441594029246
1,0,-0.5419287919552324,0,1,0.5922156750158082,3,4.943460916237413,1.8612795651852427,33.63962941160149,39.72972634187987,1,74.31051627256224,54.584813272623414,0,1,30.934521604598952,0.1422556046276799,44.297080971261046,0.4398349089574699
1,1,0.032677341856700695,1,1,-0.25297027580840725,1,-2.0398965935852864,1.5554254392841655,22.85499971651705,39.64383211488339,1,67.87113097112714,28.096387890399978,1,1,15.181558857399441,0.20567933705327318,28.857962853454872,0.5473482251931331
1,0,0.8907639762896136,1,1,-0.3969588524603727,3,-0.8271767053710448,1.3600010460960468,28.976360098972066,39.12883626673414,1,45.47859849099738,45.443045010546435,1,0,10.560624390318925,0.3758448386477483,50.37352265026932,0.5679835137045901
0,1,-0.28249458018389895,1,0,-0.38818045241010474,2,-1.2379527869975444,2.9723422043111642,74.44656956579723,2.4193202536374003,0,32.76750505869863,45.62704939092658,0,0,15.350545353823659,0.3628071179097061,43.018184414644395,0.6732831358606401
0,1,-0.5889743125642883,1,0,-0.6208118297923333,0,-3.968518552501078,1.7013187522854907,61.09639582978221,26.907154322689966,0,67.33914595561417,51.715745432227585,1,0,10.885365018316353,0.6652487483846872,29.472551932403213,0.45229129846021604
