S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,0,-0.4596246364986775,1,47.848028043322685,-1.2477838315790604,0.6522816548286685,2,0,-1.6207228969132519,5.048385801937278,0.16598280880300031,10.350940445906742,1.25305503925118,49.5238817556949,52.66741019292726,1.8839245053341152,0,3,0.6808688802019705,1,2.627676759743264,1,37.81515947859447,60.75919794291516,35.06569838451698,18.960818869197006,0,41.089999125658984,1
0,0,-0.27119960664734116,0,54.38082589140738,1.2795884561258684,0.1754974323154892,0,1,-0.19402081294725448,1.1514596227047225,-1.2393657965309435,34.697884130965726,-1.303145607440218,19.793738616430687,27.352996009218074,9.910634509805284,2,2,0.38409218212373286,1,4.093855635038113,0,65.67256631607519,48.01539618536679,74.69844604923848,22.517520629167823,0,48.2008324992519,0
1,1,-0.14342924973737955,1,11.529414724824877,-0.8708787737924005,0.9953832841534357,3,0,-3.732515224132758,11.011831917397064,3.869200903131117,0.22050316535830783,4.687843958117902,79.69419437605666,69.51210455657144,6.589022450450165,1,0,0.99876182527464,1,4.460611953060968,0,40.84976996706244,76.18072019533552,2.8102981831332308,12.874066441031808,0,90.28757437540445,1
0,0,-1.505464286731877,1,62.7900625534052,0.5823366388725232,0.3167178751611597,0,0,-8.95273861738701,2.069083828871923,-0.41157744463371176,20.169278057333194,7.10603703415298,41.40143291348374,29.15332848317864,3.6254922555444593,0,1,0.5832381551885735,0,6.543519614560109,0,44.915403094653456,17.128562422630495,39.29403550195635,26.702782670850482,1,41.733761009396616,1
1,0,0.07756394003461797,1,35.031934488681514,-0.9178502063540481,0.9164369120181161,1,0,0.11432127713016627,6.464833380256733,0.7818833998806783,4.208429205461128,4.12013874410138,70.53822334289605,57.34796577450926,0.39519202765152395,2,3,0.9353893058027064,0,5.458112619339462,0,20.279469506646635,66.29601904355337,26.032498957732596,27.062932968872513,1,60.262683663610396,1
1,0,-0.11539411459468335,0,97.31931220540918,-0.8686634405054551,0.8257251531679506,4,1,8.74190201776387,15.012271204503463,-0.5845456678830382,3.3614000040340497,5.516686721379283,22.036188245525913,32.89449134420104,0.5054732887965727,0,0,0.2878466982976625,0,1.0610618466905606,0,44.03422654607138,79.8353947128315,66.4175303500001,8.309286592123044e-10,1,3.610131362582675,1
0,0,0.22028174998118918,0,78.73632901280872,3.371129164388159,0.08860021247720645,0,1,8.520789981153861,1.4203361970023596,-0.5418758574999318,34.74790687148676,4.102793409185743,18.63785163388812,27.732137650343574,6.946473708221995,2,1,0.26018813653900896,0,3.960585510957947,0,27.5187454745923,8.04844695434079,83.9372230739374,30.476120687828583,0,21.714552916237533,0
0,0,0.6542244112139848,1,43.251362836454945,-0.5620584308580295,0.39428013651344784,0,0,-2.384854084599004,2.1137645839016854,0.10964091753335538,25.137572660077417,2.9099993622138687,39.37784983980369,39.96322224035855,0.9651976253289731,0,0,0.5226437018535164,0,2.2594969962716878,1,65.31176585373015,20.6490776159309,64.04206331954,17.621379865951123,0,62.63685552397138,1
0,0,1.2213959046845984,0,80.60698861419841,0.33576234223345613,0.2522744029577554,1,1,3.7969260439091777,2.2936335811521693,-0.2819313302590423,30.803964394186586,4.7796036247406235,13.122853568519846,38.269627008482615,1.1032636181628757,2,0,0.21824489736042446,0,1.6561396508415325,0,63.52164034176134,33.935101693310074,90.39355504291487,13.778975185389072,0,20.89386658953846,0
1,0,-0.07746955543631101,0,85.55046499468968,-0.1725579004466572,0.31969251699633106,1,1,8.550984365307531,3.952772504267295,2.332025952404056,23.994751902095487,0.3500671292230617,22.916566978718752,32.664229165926685,1.635898383185744,2,0,0.2943304558424439,0,10.599056651816332,1,43.50383860904668,57.88510582770333,75.02652086435737,17.890574015511437,1,15.426272652385009,0
0,1,-0.7560398491475105,1,17.825704463859992,2.279782030993618,0.1759100043147906,0,0,-7.6053225009408845,0.8717026592699563,-0.8229098068361069,33.266622477401775,-0.847177743082117,39.32240613454659,32.21284727096116,1.7599806205850053,2,1,0.2564689162867032,1,3.812465672175839,0,30.30040197176518,6.2089430253634825,38.070783988030506,34.1989881767697,1,71.29758589436396,0
0,1,0.11233330212381094,1,39.56694996628867,2.1912265171366467,0.5966285486538263,2,1,1.7192345340816768,1.6765181528348998,0.11751392363608656,22.591017829876083,2.8595654917733917,47.464616377981926,41.631403808569715,7.1073803176907235,2,0,0.45852504425940316,1,1.6292493214772663,0,43.99483677013869,8.067495331925546,42.56781582777183,22.731409269575877,1,83.67804034154435,0
1,0,-0.7448816340974789,1,36.161277134917604,-0.8010521026707764,0.9968586646776332,3,0,2.0535160228583287,21.48830139140406,2.4842351407856125,0.06648580006229476,4.0278138571209965,78.4234582314962,64.65177770908971,1.14197383313227,1,1,0.9957874019351618,0,2.585254591274676,0,22.667470585666784,78.53132682410207,3.78351696178012,5.94432660451607,2,63.33496794825207,1
0,1,-0.6693125080049189,0,72.70821285451758,0.7544725219156867,0.2511861011909361,1,0,-3.7891884589103437,3.327913462520043,-1.8326746263727498,29.064354014294217,-3.1525177096908763,23.054811896642757,28.4505870781823,3.345109383662146,1,1,0.26382327119706006,1,3.1643105075446143,1,44.439326481158616,22.15616418200142,53.69484614726239,16.956708488586273,0,42.87585691897052,1
1,0,-0.2715724853114126,0,78.08866846250271,0.5923993982379,0.363298421216007,1,1,-3.4545875548892706,3.897749518907849,0.31229968795763097,22.475948312077925,1.3271769847616959,31.45224414977993,31.373308536523766,5.901746680331124,0,2,0.304815291735015,0,5.479047708150018,0,33.07759714327576,48.184652230564,65.48033926195426,17.851329646078913,1,20.662808976324992,0
1,2,-1.0302104249706792,1,0.492876544844828,-0.6136238171081881,0.9933772745676934,3,0,-1.1274570323529183,4.223749794957667,2.3509565215388815,0.33609403575331154,1.6623565629577222,79.30518967524996,69.67957942815414,1.878082682568256,1,1,0.9718035031987671,1,0.5972501017004429,1,39.903704505953385,60.2394768483515,0.09581474680341318,39.24282038722541,0,99.76965092956986,1
0,2,-0.790942502022352,1,12.417894551105762,-0.24278003784836877,0.7867839996580068,2,0,0.31645970731568873,2.411834548731021,-0.3787793604751751,7.597175015735475,-4.1877135948591295,69.98373647358997,63.62021655718607,2.812426247500395,0,0,0.8189215097418976,1,2.7938483600561796,0,29.712936610177426,31.468781861152753,8.377918065203026,17.35942267358884,0,87.67729273867944,1
1,0,0.04690097554578302,0,72.40905815437497,0.15099554407514063,0.3122279186095098,2,1,-3.653809511390156,3.735696574638741,0.3151577678399835,25.990655207144012,-4.056206512494067,16.023740597634077,31.079731359230276,0.8865615872589911,0,2,0.4305299733247675,0,3.3986804531643573,1,43.103235513653246,38.8451129450671,77.82913593068604,17.331748227203608,1,26.532942036831862,0
0,1,1.3458296501557685,0,61.95792657515653,0.08816034187984809,0.190380212462535,0,1,-0.19093323823387642,1.05023570325179,-0.49007057301040224,34.25612545975356,-3.127883114590265,14.415072264966247,36.74905959899586,0.20438746305202943,1,1,0.33681364097507793,1,2.198499810420992,1,50.41474914714459,17.843414254059994,89.53861947351356,11.48489239025865,1,31.436441812665212,1
1,0,0.8455388723988639,0,65.57603452281073,-1.082011257713245,0.3997925589132728,1,0,-0.9416640147386417,3.4896662635948044,0.6432494685191584,22.36475590279564,-5.981672657606999,35.63255811248617,42.23126031290177,3.5206804347258776,0,0,0.5711933550354015,0,3.3270532250094256,0,44.87206869892668,55.43948664269237,80.31413747636834,18.53272386461764,0,29.922479855316343,1
0,0,0.4365082511763931,0,71.81797102292623,-0.2660228644277215,0.1676021525305308,1,1,2.688685908959558,1.2413342100429827,-0.6387223950228639,30.878789109809244,-1.9036648820327802,21.45892632270555,30.094414521705055,0.7092758889948861,1,1,0.3065172211131789,0,0.8425898052969905,0,35.2504980080443,43.89043558469423,80.66201346765047,18.934851982815164,1,22.618018625988395,1
1,1,-0.9853332123403653,1,17.181991428630937,-1.0910409506742753,0.9018280958705249,2,0,-3.910665007091616,4.391408367808231,0.9130684789372241,4.722372568329256,-6.126538180967493,71.61393241238396,56.51631677930907,1.3272922712812878,0,1,0.8773455862854849,1,1.5863109192199834,0,61.18265087006356,44.340385496060335,8.190052010606335,13.875260625566273,1,77.79553706103366,1
1,0,-0.38300271060178953,0,88.89440040206169,-0.4349876644071703,0.47566218406491745,1,1,6.737123718663813,4.976181934942884,0.6238234803613418,18.144751201432957,-4.844210502182788,26.209464510603144,35.36273635483563,3.1453030180957455,0,1,0.24721814850184626,1,1.9248659604849443,1,33.27237232071204,66.04243528475078,62.97733291192561,19.52733511346549,2,14.941588309678288,0
1,0,-0.24740761814433346,1,64.24535296478157,-0.2081827407342408,0.8053044461232552,1,0,-4.082115773099875,8.420355060428465,1.2058559115172696,5.651854925376753,-5.912303462003555,44.13410291793248,46.03670773488183,3.1207778323679367,0,1,0.7909104994153341,1,6.882298689349739,0,33.812085508309835,79.74457812011649,33.26835429556741,18.628807387556172,0,45.743273203837695,1
1,0,-0.1271147495930302,0,95.34309503950563,-0.7892534154470504,0.6172031771898567,3,1,-0.9936217193530776,8.63274090976223,0.556941422555357,12.770269439205986,-1.8049456564914443,23.719527153167235,31.386462674699782,2.2508508563351044,0,2,0.35529438393424295,0,3.158570260751141,1,56.21812947294269,74.62928770781646,69.75811091748247,1.3518732962717084,0,10.152709943694466,1
0,1,-1.2512532690141975,0,69.93539435162907,-0.6981291402705411,0.19953355292984165,2,1,-5.584553908294685,1.8816783066039746,-0.4903399411255508,30.971528472601307,-6.579716376654394,14.57558914001947,30.949245300042733,2.180824668474601,0,1,0.2655062744406643,0,1.8426207247565962,1,42.20437367846969,27.117174687747422,56.00809328307827,14.915174374714562,2,47.42717473737269,1
0,1,2.483523029989235,0,65.85614109328932,-0.7078544861615814,0.2583883208629848,0,1,-1.334808219115967,2.2184051266466183,-1.3106667888830486,31.245625103044308,-3.2716687610620525,16.418892836122065,48.2404769173649,0.899342680767428,0,1,0.22275035861216003,0,1.9758619412865916,1,51.66690075225429,25.874070823590785,93.30703884533597,18.5637892899361,1,18.5595148220813,0
0,1,-2.0888712356610126,1,26.991926389249837,-0.004041922336149317,0.44400137651545274,0,0,-1.0980911344107884,1.5567824420699672,-0.547389137221435,23.410583264233786,3.457325395098362,51.41789373877157,36.22445931172224,0.6607611528968751,0,0,0.4777302744755507,0,1.240281621752298,1,38.535734703799264,9.46847504876343,13.816725132557533,34.55996606164406,0,78.13403566748829,1
1,0,1.3609651942378695,1,50.32151904666261,-0.45942570601808863,0.7277465670142881,1,0,-8.987431498971493,4.516630937033466,0.0679691151378966,10.397042930959707,7.264091523078076,61.22029325283046,54.69688461320938,0.20145791732432505,0,0,0.8038683407547642,0,4.2190526242017246,1,60.67791103568493,44.37002638690308,55.53409443490631,11.59431151653841,1,50.1372830633519,1
1,0,0.6851390045779284,0,94.05540142020168,-0.6675302527597688,0.5486895065780577,3,0,9.740969768029363,8.031014503192308,1.3848471368458395,15.762443856496684,-4.513024307361214,25.163843298374484,27.894338036892265,1.8510963520923802,0,1,0.3359446774462932,1,2.3984919758433803,1,65.2283002904999,62.43207249785115,81.83508470274138,12.243126857313849,2,7.033139064803962,0
1,2,-0.6422843392824173,1,15.56347799646421,-0.4348396841855635,0.9882124157541636,3,0,-4.567475060018338,10.123912653520561,1.0072747588783992,0.8487259895506449,7.1813463333154175,76.4913083356749,65.38932976791402,3.108188013405079,1,1,0.8830099820109694,1,2.739771188265086,0,39.27815725778564,70.5108789173477,3.0290814275912847,7.7254480315258744,1,89.39755480297337,1
0,0,-0.3534585913896266,1,2.952548650014819e-07,7.466565533181023,0.6842090286570784,0,0,-1.5629615485669976,0.1353352832366127,3.7436693557912277,23.823963880164854,-4.592084686386155,79.99926854205235,69.9901442779863,4.266011746311423,0,0,0.999999992520676,0,3.152681184840121,0,36.79353912863363,0.0004255663150010136,0.047981452035950056,40.0,1,99.99999939265982,1
1,2,0.2571982729917086,1,14.492156291869795,0.23756948862537494,0.9767550657383139,4,0,-7.654702600000292,6.86701461836925,1.604095200560132,2.050523596987277,8.653481741219021,73.7936289219787,68.10237561400257,1.7632228171065547,1,3,0.7884917966335416,0,2.492129622678631,1,22.674898821367016,70.80017573179904,11.047899358384171,25.278677283725987,1,85.82390252301957,1
0,2,0.36909449941031525,1,5.297789101879069,0.4937524471145823,0.47242087338974126,2,0,-4.033020653446613,1.0784424978739673,-0.998701406067082,24.152938878354462,2.5715468931194394,47.2736978558634,56.80289900806815,2.4828892187001994,0,1,0.38463265592629436,1,2.2125871827376007,0,63.299825004076254,15.816632707790301,26.314363742619417,12.751710042937155,0,93.7372468289506,1
0,0,0.6393832486292584,1,40.1876152754269,1.5444986971180168,0.23658905055331825,0,0,0.8825037822603043,1.5274435832230018,-0.20809158770312589,25.187260652534004,8.187397914563125,35.887569467832805,50.053415585454175,4.741821674220043,0,1,0.5677628365770135,0,7.609156021737275,0,33.9450394160137,8.950858156222345,68.48776355470264,26.56086113111857,1,38.960787747444684,1
0,1,0.6413564544960776,0,74.56386202186933,-0.695550688442084,0.3329700956097863,0,1,-3.2449949772835236,2.5029239744197134,-0.8574617168638802,27.570737669479037,6.632643122250101,14.283616451886259,32.023136134152296,2.507680084546001,0,2,0.28765190771423677,0,4.0350959760177725,1,40.69515423758128,39.14854401666282,82.35863832037977,25.127187178659078,0,26.06667828735216,1
1,0,-0.5980400360738861,1,59.655976350410626,-1.3231715774373827,0.6710568365798832,2,0,1.2215208961769832,6.413736427543341,0.7894776596493568,10.101268586943256,-0.15734981965805872,46.41992049761172,46.163233854312544,3.475832769676271,0,2,0.6210639533265676,0,2.0837410603296256,0,42.898194275570816,55.745651018808424,36.01744064852988,21.68318528527677,2,36.913265170938416,1
1,0,-0.29919580985600086,0,88.15514917600082,0.03219158299403722,0.3326722747870734,0,1,8.877815987822405,3.4628569126799866,-0.07798838903322168,25.442916535693044,-3.0886046124353843,16.42385034106503,30.0071926015144,2.2676626443817574,1,2,0.28799345416408395,0,4.184955610515,0,28.91818020449094,47.36447496537858,76.87073333503606,11.447916994771724,2,10.611028160600172,1
0,2,0.7778388805727424,1,19.38031532676545,-0.707740338934565,0.7066810021426599,2,0,-0.40736040147856833,1.6082671665260078,-0.34266784677881823,17.72801288645485,8.474998452783364,63.12117967063871,61.31870458911077,1.6993482674089129,0,0,0.7347798736316422,1,5.488175990250921,0,40.085779921916526,34.86025872700034,31.510738027298746,28.526722553794862,1,88.79383106439039,0
0,1,-1.2536918326703206,1,35.76332510978791,1.9180991115098447,0.5276310437000497,1,0,-3.3691827714763756,1.4812193215065441,0.054736060909975466,22.872527492461906,9.80217364056848,42.66107526543489,39.85387490349023,2.392836424374116,0,0,0.4429049195908818,0,1.8363578079752234,0,42.28476587774887,17.199970169333056,23.852997325429126,20.00190035628347,0,53.223433512436024,1
1,0,0.1748966555331261,0,81.82958101065219,-0.2632398428841143,0.28131091164534183,1,1,-5.977855838884808,3.323209554563409,-0.7151845971225672,24.960687421790713,-9.50289211014717,16.947836864654814,28.94702481349569,6.615170352092894,0,2,0.21784918827616662,0,3.360346960837062,0,36.5407834068979,50.409725764740976,71.10615979504308,18.87057089621483,0,21.821042253482727,0
0,0,-0.09070357426810358,1,22.963103893848057,1.5932508410147543,0.2700863349182617,0,0,-1.5534408395562043,0.9571097078678317,-0.38973103565960887,30.056487522509983,-3.100727010979165,48.22312377357515,37.5898589677404,1.5597191181862773,0,0,0.6656471575492681,0,1.8532657384312297,0,44.792609125620295,3.2433719503746783,45.78305771980684,38.6508365975158,0,71.06376197723782,1
1,2,-0.5472902614965918,0,78.67375098294997,-1.0327513717596377,0.43434261401914515,4,1,-9.125370034324963,3.9893294942625093,-0.7205694612414469,18.57085330210066,0.57136167896161,8.572305456461237,39.98618208505327,3.2517222720085925,0,3,0.31243590886442635,1,2.9807379266984486,1,52.93891813114731,62.90615167807027,68.42480073100381,5.164148663988335,0,11.9113764501662,0
1,0,-0.06992764403047795,1,29.582267012708563,-0.23447429551011362,0.7518892862284955,1,0,-8.084097579388786,3.762355012332343,0.08951769795087718,7.101804171980373,7.128385498156938,65.36240377254273,49.21147041742666,1.0175865616035442,0,1,0.8187335778066076,0,0.987760163016567,1,18.783380908165057,66.69059786318368,23.34708624957131,25.920548421162565,2,53.64448020969543,1
1,0,0.9516781774338428,1,63.47978389077865,-0.48187944974377617,0.6847569170879041,3,0,-1.9236052541106048,11.248113566970618,1.4097932174552128,11.080616228266095,-0.9065154181081834,48.1582087097614,49.46623557743003,3.554408413231597,2,1,0.579797659018797,1,2.9242025623186074,1,50.45125287069197,69.29345343100567,62.59522758143081,12.475822774824877,1,44.909912670099345,0
0,1,-0.21318407585528112,1,45.15169819791115,-0.47966769258053843,0.32891747482842715,1,1,-2.2648323384520204,1.7873725777329126,-0.763403849190651,27.42328442737658,6.4542975868640475,34.839322279210606,48.377804836662264,1.5676329283789527,0,1,0.31950503227033217,0,2.1867197165362695,1,58.46859899094687,11.161905410748162,50.47803435415915,15.008106372586816,2,56.22977785262554,1
1,0,-1.122080555873496,0,71.20138042123864,-0.29484675181519265,0.5431856961291602,2,0,-7.457803844241124,4.696257082883408,-0.9837622417201347,17.71171711660852,8.291094572143201,27.337395164783725,29.43722585997694,2.901395383100258,2,0,0.4869916395322472,0,1.6699986271655116,1,64.30300669749842,51.014982659415665,43.63939113506168,0.007045385641260005,1,27.66891905412728,1
0,0,0.2892970495097572,0,77.1076393118797,2.1363628484434574,0.3480216153136069,0,1,8.717486027084288,2.511964531942944,-0.736312863530835,29.36212369107798,-0.6645632880255743,22.739637277677716,29.796915325774016,3.9515001123676057,1,2,0.376183994678423,0,15.372833235952564,1,20.45277179273269,24.89696319162677,78.7039573179021,20.9816399993585,0,22.141827349131578,0
0,0,1.7319191011395545,0,73.57544888706225,2.2956742015988953,0.28017724239080344,0,0,9.729758522981967,2.313864174209411,-1.336260811851592,29.495062049314036,6.071587981334936,30.880636606295635,44.0070039364258,6.038832987885924,1,1,0.7136079249965541,0,16.386794246029986,1,50.88299085345757,39.1497917713271,90.40295330196145,14.068672942600138,1,25.02989908879495,0
1,0,-0.24855896780069833,0,82.14081066969018,-0.7899120997132624,0.5406944647680594,1,0,-9.945135090074988,4.821637512948945,-1.0646872504902136,15.08169972052421,1.6009562475496644,24.73171832336494,28.344806347465195,4.068985882126156,2,2,0.465091985946552,1,2.196138834503354,0,33.2149646652227,63.04178423363476,38.5756404382098,2.731659250871561,2,18.728896486118195,0
0,0,-0.20662393028221768,0,54.591841311549175,-0.40902316654377124,0.32207927219446886,1,1,-5.039259118199198,2.0611371221934514,0.14503090810266525,28.259626576498313,1.8190989852583996,28.335899876725637,34.97873530457046,2.3682700809965995,2,0,0.2952367564573023,1,1.5304915834097121,1,56.04889492302453,34.47625139781837,51.12752708532769,29.841854581986137,2,33.871117428773005,1
0,1,0.3772202911786664,1,36.280494956725775,0.43319066777807735,0.3075233534882642,0,0,-4.922340432643004,1.0687767713521628,-1.1409007938341977,34.12376677410176,-0.7270874085058594,44.296009391220366,45.64714083527472,3.0939250106834972,1,1,0.4040454061219757,0,1.1591609875498814,0,27.375980615263327,6.799418535972044,53.633554497264235,32.44881552798623,2,75.568033502905,1
1,0,-1.0696034413733364,0,88.45368139225491,1.5275619623502488,0.48604597344718903,2,1,7.376552701113933,5.67094280887698,0.7806473472103365,9.287495520277629,7.26303708386531,33.79964149999231,26.128643015705848,3.3654618237498397,2,1,0.2901102207764231,0,2.1693358513027303,1,48.232662534458484,79.99360783034112,53.55371474573513,17.32831103589218,1,11.116379838857815,0
0,1,1.1880278087978857,0,64.31247678973358,0.17977345252260568,0.2436073763420638,1,1,-2.883694927824644,1.9865118952833176,-0.5407268673357372,29.607021400074434,-4.430753478199123,10.237676452933204,38.88690666115862,3.362023478466112,1,2,0.24801769879846441,1,3.97074370715621,0,47.91996385042211,13.385676955305644,83.15770387889354,13.80190378512176,0,19.478460622937217,0
0,0,-0.8721612542307049,0,54.670250700755176,1.0635258514190944,0.18870468533338552,0,1,8.768696202657683,1.6116628404317952,-0.004096264503468515,32.5922471392346,5.485201099965465,25.35929199960012,27.693303120370373,3.5750507374866256,1,1,0.3125620052588411,0,9.949197233173209,1,56.55551357242311,14.926927687448671,59.49160214492275,38.28232180286864,1,31.42991467374036,1
0,0,2.806110082619249,0,59.0499077936536,0.6360244596047678,0.20927571363971614,1,1,-2.0646279435519563,1.9473820410038092,-0.3704942865713947,28.66027252011166,-6.860141301749641,26.913712768336207,48.65497446635024,6.794619612448258,0,2,0.5269758185243871,1,1.0818203726545788,0,69.9999477057493,20.655716903701244,95.23974592373033,34.0859596074379,0,44.88435776209602,0
1,0,-0.7025110872437755,1,56.41953740371473,-0.8688359680372101,0.4750176493049758,1,0,3.3335191233346,3.6455106824261243,0.9258519727844002,16.359376276933595,2.288373434127884,41.458093191963655,30.178902364401537,1.5292556566609798,0,2,0.6536654206165414,0,2.0565266488251255,1,50.065302418969864,60.95001730506922,41.81969769971169,34.740322778090885,1,35.94453642571928,1
1,1,-0.0758916252192584,1,6.350402547782536,-0.8219704462193166,0.9977288517961053,4,0,-4.568017348027784,11.564587261241863,2.3892934362448335,0.10609331373244268,3.3075727238967367,79.66783711322377,69.69753388703823,3.5949148978897725,1,0,0.9995998588858682,1,1.9176461754386331,0,21.247129029642984,77.70792887551922,1.5220289449818458,23.115837731833317,0,96.03728425321127,0
0,1,-1.590312236794413,0,67.22792491653063,0.13803550777428342,0.32822667075623646,0,1,-9.342839590382859,2.270365544356651,-0.77183423019723,29.962380927016625,1.261033038365147,22.01999346182348,33.07586285544597,5.728715199903687,0,0,0.529825481669505,1,2.35159287883877,1,47.79119726119853,30.652015478893084,44.59870824484786,12.692371457304967,2,38.39632658731929,1
1,0,-0.6019062057563783,0,85.83300053277205,-1.20341322246423,0.37062631058757295,3,1,9.056652936817574,3.91031295161034,0.3012546198809451,19.556395787286224,1.7365437551998113,20.80837917855846,31.268234395191058,16.077874761461665,1,1,0.27763419296182523,0,4.5960628044132115,1,38.50934140123688,57.04261573018713,66.9350347450095,7.920220318882112,1,14.496901777920407,0
1,1,2.182528419642066,1,67.49469122043647,-0.5563344293018884,0.7094339645624288,3,0,0.2467952252008878,5.376126440893997,1.3288139778008787,12.119131328221776,-1.875222642507028,32.52122702367197,58.748009854526764,2.1492485236274885,1,2,0.3374733076410524,1,3.327211864253722,1,35.58210079193768,66.172179585557,85.6799694938637,23.14361081670105,2,28.295344104794662,0
1,0,-0.5908313893262848,1,6.702775624755852,-0.9863877136878197,0.9812770148357945,3,0,-3.6772609977488377,6.866057692313128,-0.2880016952088589,1.0249793205135171,-1.5803323784990564,79.285615201279,65.64863361735101,3.1844275716886337,0,2,0.9990275653613909,0,2.2460712577199953,1,18.00001663063841,58.675805170579665,2.526647483669975,2.0452031752110433,0,91.9611042076196,1
1,0,0.4866149554522286,1,54.65415213654599,0.6294403263522016,0.5323968329259469,1,0,-9.798370235572984,3.6313688494223606,0.23511289715503328,16.858473265424486,5.652082774869541,49.564863732404035,44.69790981577303,0.29524762569967655,1,1,0.7658536023643416,0,13.776567831733797,0,46.67865198191813,37.97362210395165,60.34903046857435,17.55895086308427,2,26.32395235608446,1
