S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,U0,U1,U2,U3,U4
0,1,0.31183188097400505,0.35313119355095013,-0.9277728384006084,69.26759498671507,0,73.75468119883413,2,0,28.231378807474982,24.48417463204069,13.854993237865118,1,0
1,0,0.5847259723971705,0.41308577662371776,1.2048316053977126,32.536754964489305,1,32.37482813032032,1,2,12.219658706256205,62.2676872032997,2.044575293926405,0,1
0,0,-0.9546943980285834,0.9316355671037093,0.05998398181352193,35.82665765053876,0,38.30726845607191,0,4,28.112835721096655,23.983414594742037,2.7294563354450343,0,1
1,0,1.0269481415789738,0.9884960795178932,-0.31933688773571567,49.607761957892535,1,38.211284950903305,1,3,30.10615516924784,76.46285920657053,2.227108133162968,0,0
1,0,0.35786425682220746,0.9574634544898799,1.5846407595045366,69.61314938443435,1,39.74486714326612,2,1,0.5166704898718755,22.165488267090332,8.183774342803154,0,1
1,1,1.3561329014730776,0.6345665497337252,-0.3470039477500014,50.413482982453786,1,35.69554542870681,1,2,30.653692585275742,26.66643045325288,4.409156622107113,0,0
0,2,-0.3547466001745238,0.2367407908791616,-1.4427952210433421,63.19703550972031,0,96.72761756819716,2,0,28.313117755006367,11.149451083179049,7.482265266010431,1,0
1,2,-0.46397526336877026,0.9034438237978195,0.845618652488268,48.00938121543242,1,38.29106651081094,1,1,11.69355275469211,79.65895179170282,4.177687149363671,1,1
1,1,-0.2738503132298235,0.830731856223744,-0.4718435673985336,42.85234371276712,1,39.60172579154288,1,3,24.978001442619497,60.00141700071068,2.31196644499748,0,0
1,0,0.8399296278914002,0.6406470932999584,-0.39425582716578,69.98957315945758,0,39.077891998107425,2,0,17.685095979087755,27.824109056876605,54.598150033144236,0,0
1,0,-1.3367335861573084,0.3730495470132157,2.4330133092719826,57.48462816388695,0,39.2033167106184,1,1,18.697173498617758,45.716574739864406,3.7017757103224143,0,1
0,0,1.6795619251156835,0.6881385830936849,-0.7538274596717156,25.65571653477182,1,0.01060425436471002,0,2,15.628878268085927,36.07084193698934,1.8093843545526886,0,0
0,1,0.3829046983135379,0.40772241826041233,-0.7484488689398653,65.40330805798888,1,43.222543797664876,2,0,13.375050774767603,36.50475275553363,1.6301502366672131,1,0
0,0,1.488348667168162,0.42985200812095836,-0.8723387274084587,54.82133514460519,1,62.23580637021987,1,2,8.14965970515811,37.33816180102367,2.309750455205066,0,0
1,2,0.20992612814845865,0.6233370184048672,-0.9110287344895059,24.37064923948477,1,2.1830767617776194,0,2,13.492605167397556,72.5205426900215,1.5442089910293022,1,0
1,2,-0.6402889465273958,0.4395322597361108,0.18961377070915925,43.8642793397552,0,32.87940696564283,1,1,10.806638542628807,49.260032912339,6.681099909795946,0,1
0,1,-1.2577229765249336,0.1742294850515036,1.2752350932278147,30.47289316123805,1,39.28531702125343,0,2,5.843883105138266,11.602398329597925,2.7908502161228315,1,1
0,0,1.5576339292395236,0.7056412133913261,-0.8270942039119064,37.054942213266635,1,32.78441263573426,0,3,23.18418253513091,21.71715628461806,2.09249890815355,1,0
0,0,2.06449843459179,0.8640459668992514,-0.8835283653778723,32.02962013698482,1,63.89014335172335,0,3,2.5979991722992923,79.92834576187434,1.271798915299651,0,0
1,1,-0.40902175221562376,0.49628238057000135,0.39791414516005336,44.42976366227258,0,43.8609573662074,1,2,17.077125245190818,54.860907549310184,0.864869535658737,1,1
1,0,-0.5968934334104842,0.1711916812249727,-0.0968252790733662,55.27232450939437,1,42.113940160439796,2,1,37.94031961730186,20.733079392612048,2.447089458781369,1,1
1,2,1.8094668533068061,0.9968736098453912,0.08784452949415744,31.501499042655254,1,40.625541516738224,0,4,13.194969137806405,67.53583710910044,1.0452054673651248,1,0
0,0,-0.11915170434552172,0.6515065304561569,0.01722563895612533,40.06060239300473,1,99.667825201496,0,0,2.8959112946413,18.17851420023606,1.433674989582816,0,1
0,1,-0.4784919775170848,0.19596632775032918,0.46777015558876817,51.188906397775895,0,46.35578561677367,1,0,37.43513038331293,34.803025222793096,3.0430304486029165,1,1
1,0,1.3400286309854985,0.9010593901969584,-0.8239913477030368,36.22452166223347,1,77.72556854051761,0,2,11.689459699106987,55.1044478368342,1.629289254954115,0,0
1,0,0.011191734792223787,0.36803682694400053,0.837591427225886,40.70592775712183,1,87.48033202968715,1,2,28.28138806284731,52.44953202618382,1.8335608367705107,0,1
0,0,-0.43189336778901205,0.3076428233173796,0.7107855509907037,38.77161839726139,0,37.44410462556679,0,0,30.65123484810642,24.81969314634415,1.7657456776396836,0,0
1,1,-0.8561862109094756,0.8227311508374722,-0.5591857574006286,57.30542590189231,1,62.13783580689059,1,3,18.661403096146966,77.4056220421148,0.9552995473185927,1,1
1,0,1.4817188624737665,0.980180312627508,-0.6768069984630091,26.99002948826498,0,66.65624559581123,0,4,9.818487468090533,54.309330568592884,1.751857699828302,1,0
0,0,1.954982154793526,0.6801111972841187,-1.2766996948529121,23.003607797876892,1,96.20218896718133,0,3,19.38902729320651,21.3641337679424,1.0176002982422536,0,0
1,0,-1.9457779765155245,0.6851344353729032,2.367304487886546,36.22213504998138,0,43.569997052400794,0,1,21.968180589415276,36.17067408253264,5.730576136297953,0,1
1,2,-0.32270016033946936,0.08843429689015003,-0.924736489359322,66.07928489501346,1,94.20824490388628,2,0,20.94899766842183,73.16939439908455,1.5940489605535906,1,1
1,0,1.0689050180909965,0.9851314549918804,-1.5894332497857158,69.94807315145013,1,99.99729526512512,2,1,2.4753283081171795,73.89340971666445,12.575672704732751,1,0
0,2,0.2506267755401572,0.41330722886731,-1.0746550551517884,39.29026388777777,1,91.81024362490268,0,2,16.61546933493545,44.35579016792705,1.9019940079119466,1,1
1,0,-0.15745254166910488,0.4627142285967886,-0.9806379099386278,53.47103396852669,1,86.85957025018868,2,0,21.118128675440477,72.42325352419721,1.8145493077851922,0,0
0,0,-0.4995300340109917,0.4567409419796463,0.21026470108780881,59.35631175372686,0,32.06436882363368,1,0,27.42053813764067,40.804789301281836,10.436613533504216,0,1
1,0,1.0214691454150027,0.8773303502919552,-0.40600131724481864,40.81611647590706,1,54.19522120103041,1,3,29.872716118010942,68.72314412108713,1.3691112906103002,0,0
1,0,-1.678603649520407,0.2653558849572081,1.3588189158630528,49.62851411158616,0,25.003069817121908,1,1,26.180435879432732,62.42609185897122,4.881450993594627,0,1
0,0,-0.43310755586690924,0.4321643993873494,-0.5257559989797974,47.04281049081834,1,44.176052060141345,0,1,11.373654031249018,37.74404801062773,1.849264439953953,0,0
1,0,0.7906533126943524,0.7183223504050471,-1.0031652507237083,42.42000108926504,1,86.64267006504241,0,0,25.19261123156877,33.524474394565445,1.9624992955998355,0,0
1,1,0.3772853840295194,0.8419901469700677,-0.07446184511806057,36.12265310544415,1,42.60729829321893,1,4,33.37987695830562,70.21541217217262,2.092233075405266,1,0
1,1,0.2890779140042065,0.5228632058662925,-1.6468502284207558,44.33461709216208,1,99.97320582904501,0,1,20.757271374052884,33.53311256773663,4.554755156252432,1,0
0,0,-0.07632193965376527,0.18095485857775878,-0.20134735228825235,34.54611993684807,0,37.31612877651986,1,1,39.38339453959024,25.427570829954654,4.855490467867423,0,1
1,1,-0.5590836758591978,0.6982460976324253,1.9141963601684426,33.17526781467616,1,33.81848651783594,0,3,16.402326206100497,52.927916784010065,1.7148889903441853,0,1
1,1,-0.9944840002782366,0.21464176077203578,0.8355322458008457,39.02173070734388,1,0.009069519389198755,1,0,0.1439742376582287,64.44111617383514,2.7066777154165655,1,1
0,1,-1.5863789420988388,0.48450712085308834,1.7157933198355186,46.680496116971995,0,58.081810636372865,1,0,32.24295472451922,64.72758211883871,2.896107368119557,1,1
1,1,-0.7300933228988947,0.5339619053257825,0.9243322423656231,30.472890681597555,0,35.224697044336764,1,0,15.883667667771268,72.52390533252738,1.6140119384387979,1,1
1,0,0.05737886976805193,0.6182023117218757,1.4206692099248566,34.049974955794994,1,77.94929839733331,0,1,18.253627507234533,46.755990367541486,1.5132078909367443,0,1
0,0,-1.1653516223000486,0.4798408226230599,-0.7779452380529884,63.94959967075808,0,29.655758855490145,1,0,38.73078787513413,45.45048545923777,7.3108301502675745,0,1
0,2,-0.11411918288426487,0.17796806767394313,-0.38969814646810746,28.779358260566966,0,31.991218401653203,0,2,39.54331295661479,28.82536637107,1.7703719729792498,1,0
0,0,-0.1701163737148716,0.5442706246227271,0.5092888009631671,57.79615593774849,1,27.040139145549936,2,2,33.84959495757052,24.383853668054655,1.8266315743557673,0,1
1,1,0.7103784660690619,0.9697858558175063,-0.6737142003273056,41.49346400972868,1,78.51447524287313,1,3,9.901388637995353,68.4625422522061,5.9521523322856575,0,0
1,2,-0.5625876939124688,0.9816242258747482,-0.5140811956537394,61.790836950870954,0,31.947436081362067,2,4,21.19925427636154,50.00196750135707,5.904585440122505,1,0
1,0,0.9117671970759162,0.933446806525053,0.02379834958131248,27.36584571539577,0,39.253716502359175,0,3,18.77032442154007,30.99780657128455,1.8074523912199676,0,0
1,0,-0.23096182214865005,0.3811481831835262,-1.0921884449061705,47.96974068937222,1,93.57408449944928,1,0,26.951191963129304,36.147253775738434,1.9485922437314427,0,0
0,1,1.0947116923747533,0.4568196987687277,-0.9758792355848026,37.1773735250113,1,83.0814207751216,0,2,14.93284615734568,23.234557758513915,3.6823931892028074,1,0
0,0,-1.5782025822545749,0.3160390477380496,-0.16533201848295592,34.68729528683165,0,86.1671507436711,0,0,31.48008616114896,24.148646268060787,2.0490679873478803,1,1
0,1,0.08399146522691753,0.5209930257226462,-0.4369176153123543,43.56813080373399,0,39.108950661823975,0,3,26.28728768352243,27.0541557989715,2.6415980077773296,1,0
0,0,-0.3858193468811759,0.27747962587915087,-0.006997308683227505,42.649698712009624,0,33.332454546598655,1,0,9.237411286315782,28.065562251020076,2.9928187966324993,0,1
1,1,-1.248023958858407,0.24807870348985683,0.033252180245624305,55.37498670144782,0,53.08126107351754,1,1,17.254806212004553,37.401787598212415,5.404826816372463,0,1
0,2,-0.5574426662221156,0.41526234852669847,-0.56434738708211,63.501981796859894,1,35.90663522875248,2,0,37.70494607074777,31.16804444005002,2.345828159594827,1,1
0,0,-1.1670942919356717,0.49419961380074057,0.9587148078440294,55.94186462425348,1,36.85846956861709,1,1,15.256339621566717,19.832888277848877,2.408102265036031,0,1
1,1,0.8100971534178805,0.6109122682901613,-1.0664422977994552,50.93810530479269,1,92.95042925756276,1,0,16.617442565849277,35.52339917054473,3.1710687752394615,1,0
1,0,-0.20668116979663748,0.8819930439059126,0.23231863759329602,50.129655961601834,0,54.26958642078742,2,2,19.01459776140195,66.82507417255304,2.0227280148782545,0,0
1,1,0.12562004603611482,0.09040423197954056,-0.7484919940919609,25.196377066993538,0,22.991405886542516,0,0,22.19829270078359,30.727760568607373,2.957571079453971,0,1
1,0,1.503574871384837,0.9740406299684652,0.00929157087893497,47.99724595452122,0,36.04359080496204,1,2,15.020240163407006,68.7820028686605,4.23145643253408,0,0
1,0,1.235018026258832,0.761283848878272,-0.6625271075977318,40.90718644194395,1,63.36243162206987,0,1,19.60094335084168,15.791421310588989,1.757373093929876,0,0
0,2,-1.594822456203944,0.23755312435137216,0.45444174451534014,36.35583873230878,1,43.43986995816152,0,1,0.20865830487722725,27.17725200004342,1.9833123121221201,1,1
1,0,-0.022295562322373244,0.4040031431282943,0.8567029816680133,28.152567754406235,0,36.66864304483677,0,2,36.08909514732895,51.52324136476405,3.6265363033501954,0,1
0,2,-0.47801037583121875,0.41131637684734823,-0.532777557200573,67.19743765513877,0,71.27764390044011,2,0,24.424383603522408,16.274110036584204,7.680103049032205,1,1
0,0,-0.1904666766825106,0.23491983143575468,0.07189097591712446,67.30998844389914,1,33.13102288641138,2,0,6.8235387839152795,28.432028235854364,4.092260387148895,1,1
1,0,-1.2065637716120685,0.7166284253994829,0.8635282129341977,35.03433496513412,1,36.82901291361264,0,0,24.35449823964179,73.44435571806272,2.000578113388452,0,1
1,1,-0.8215780875065469,0.01693966965432986,-0.8717069767043822,69.97231213522585,0,80.39327341523615,2,0,28.027867850807162,36.23717252920933,54.598150033144236,1,0
0,1,-2.0806004997670198,0.5010072328144428,0.19529940816752214,31.989674865113898,0,20.62165310251264,1,1,39.664870371754816,4.152491395785081,8.760617398646893,0,1
1,2,-0.7216251755184391,0.2426327919718667,0.581148727796475,34.75182777537451,1,32.336071463753136,0,1,8.941360384414931,57.34534448022945,1.7013422567170065,1,1
0,0,0.7975056429163858,0.6207179500364499,-0.7340026978126345,66.40625578434211,1,38.335319173923864,2,0,12.111521961937887,77.72287346177808,3.0934998957160738,0,0
1,0,-0.23370209405379172,0.466772174638111,2.515921573911437,46.12029016299426,0,35.169913470359596,1,1,14.013356424456749,58.664827294222164,6.30397830934272,0,1
0,0,-0.5441913586558156,0.16641676140945505,-0.33409071224209524,42.74692435513418,1,20.41007584805527,0,2,20.223097548529143,19.418027257081608,1.8292575302309788,0,0
1,0,1.107019739083991,0.3999812336590114,-1.0886588872226497,66.97904739796948,0,97.6204221358454,2,0,21.192929266561418,29.409122373598855,11.796792223154409,0,0
0,0,-0.30334532476731696,0.5799511459491977,0.477081384367161,34.474773888480854,0,99.9053500223998,1,2,26.25918133273203,24.992141455764845,1.4704563983530137,1,1
0,0,-0.5760586949440949,0.55194176587152,1.8338561024849622,36.97905323495489,0,37.621180824892505,0,3,35.03644944878156,0.002742497164454072,1.6307236643976586,0,1
0,1,0.9640444487416964,0.5100020466902853,-0.672856813707143,41.34796244353889,0,17.468587375109635,0,0,39.8862477731885,27.55497671236415,7.722228496116202,0,0
