S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,U0,U1,U2,U3,U4
1,0,0.5254977759181022,0.2433773523506088,1,36.689391056251544,0,1.4455081720840226,2,-7.89687081139009,38.90444613781797,1,1.339289057993809,79.60377013291952,1
1,0,-0.3061963817577895,0.2515196380297733,0,34.87181448191153,0,2.6276897545769238,0,-9.493278487319406,39.030818249703024,1,1.9173784984188618,78.6292689749081,1
0,1,0.8680741172992368,0.7981829666385252,1,69.12305797966242,1,12.317793585766756,0,7.18600330511201,6.60015815607609,0,-1.1879527234405622,15.534908544383716,0
1,2,-0.07031000194844203,0.8130507056292084,1,33.505074495564216,1,3.852835350787429,0,0.15103684568554776,17.618097133801868,1,-0.6636138729751703,24.324240699578958,2
0,1,0.006879335842407519,0.5363374256394523,0,60.895635823038745,1,6.428642446931428,0,5.984177782501527,5.8034855120581135,0,-0.4450495765187555,31.550035581281847,0
0,0,-1.070461673060715,0.3880197094590686,0,51.45977544267377,1,4.829120327566049,0,9.323648793491941,0.7575561599069469,0,-0.5868595899273971,13.462284472223436,1
0,0,0.14402340935217237,0.43861443058507527,0,63.5986952587503,1,10.885223872553729,0,9.076288645244883,2.761928717678943,0,-0.8139817593379579,23.08119761706665,0
1,0,-2.3518824653749486,0.41099806408282846,1,27.36899667440929,0,1.4982718053279054,0,-8.733178961036517,23.15448178728066,1,1.5479977625591739,70.7488772886654,0
0,2,0.0939947035904548,0.8895013094721698,0,41.83368882617529,0,3.2091905800579914,1,-0.08784098265338258,33.47786954128416,0,0.2911498626187218,19.62855449420301,3
1,0,0.5642747486142291,0.2568500105172541,1,45.065903493093835,0,1.4379984503019172,0,-6.654982183085282,33.306018611245506,0,0.9276728082113262,59.674658883073306,0
1,1,0.6355682754086481,0.5027379806486441,0,25.850650248285813,1,1.8643366545253328,0,1.094621472259675,19.64552699872247,1,-0.48998141427645325,16.691602753283256,0
0,0,-2.038972552493759,0.39985674051505055,0,28.910279180702382,1,2.661154098456776,1,1.8104946029559592,3.8476933938910096,1,-0.8021382722703412,10.156907998897031,1
1,1,1.1216614083491578,0.5111163428060124,1,49.83867979139106,1,0.8487451609488064,0,4.631382744202677,16.419920812547584,0,-0.6181682566781368,22.871566689006286,2
1,2,0.9172796433565908,0.7083723592912389,0,26.647630053804193,0,1.7800949730011602,0,-5.530847084272392,36.039887706596765,1,0.9611214577711679,55.358590802118464,2
1,1,0.22632775291180265,0.26035674479526894,0,53.47375636132463,1,3.2081059015562863,2,1.450352866132512,21.959545078809484,1,-0.04608977166773515,23.595363403733604,1
0,0,0.01603007298166144,0.3669726006232777,1,54.72764032309914,1,3.996810028970359,1,7.945945278478412,1.8371361502147376,0,-0.6373260632536327,30.458507619556915,0
1,1,-0.7774285876836494,0.36206049620486436,0,42.98776700446584,0,2.4569911670074647,1,-9.541631200642005,38.71087444228655,1,2.6916567967769787,79.62669727265153,1
0,0,-1.5719742044171376,0.3101178494795038,0,31.75868220461995,1,2.1039199506926667,1,2.501811237929372,8.987227051488176,1,-0.8065470252959307,28.31652090559681,1
1,0,-1.331853424250737,0.3310803206432864,1,53.87967409302756,0,3.6599461140910114,0,-5.702686658232324,18.873809187572643,1,0.6566818782041832,66.58588578295229,0
0,0,-1.0160077155146672,0.26635377769577445,0,39.00897245680207,0,2.611094359262185,0,-3.9663804560710787,19.925520569507594,1,0.3581555581964998,44.95495247745285,0
1,0,0.15686186682281864,0.4012812442931257,1,41.122567209108034,0,2.1032895199106934,2,0.6089734464512375,28.868742072502556,0,-0.647631990361971,37.97523462655419,1
0,0,-0.4827556759372383,0.8040920770627125,1,69.27836073122793,1,12.807947493164,1,8.836276814452553,2.2790027112824984,0,-0.7421024313018058,19.616388225567313,1
1,0,-1.6330439173426636,0.15888551276594792,1,36.76442010385172,0,1.5991460527405756,2,-9.906320680780205,39.87866557535935,1,0.8017818428962464,79.99833239122593,1
0,1,-1.7183528532687617,0.5882791010984042,1,63.513218457277844,0,4.317136456334118,0,-5.222183234773477,10.837387725194647,0,0.2681696020446841,32.10441691143001,0
0,1,2.082211358671255,0.562908863789841,0,24.724290942972562,1,1.4605510461379465,0,8.355067020240575,18.305530169592426,0,-0.6044328830923377,20.684065680955793,1
1,0,0.38261881689416327,0.2919225846925815,0,45.6054829787927,0,3.717819256713901,0,-6.416277250701788,37.06074919622885,1,1.1174033359192692,67.29527308115338,2
1,1,0.7345157193545817,0.4571659608575497,0,28.84841742562395,1,2.1224917469030466,0,4.818189525378431,17.092509629302853,1,-0.3078269389560829,22.681402702049525,1
1,2,0.22918342097107627,0.659621290626955,0,27.215225574423208,0,1.4874820458003197,0,-9.341906285668879,39.53550886752923,1,2.075482102969373,73.31957671584274,3
1,0,-0.6384184393061628,0.23264998310693996,1,41.781854834483646,0,1.8204437053085245,2,-8.109170534881878,27.347315227734814,1,1.6630515332559086,74.54583008159506,0
1,0,1.8934902734240768,0.15099882545608462,1,66.95540901761163,1,4.143415912420825,0,4.322689251609956,23.97439221351759,0,0.6098598176349663,21.698051319318992,0
1,0,-0.5281886084340343,0.21565894960427195,0,21.976972327163427,0,1.4784896465781445,2,-9.282922440141446,39.11803386140149,1,0.7472181890295229,79.04761732877418,2
1,0,-0.49888275340881977,0.23821162995363893,0,31.89067481086247,0,2.0203925822127577,1,-4.093174753035749,27.969374592920218,1,-0.2809650281545905,35.04023436682083,1
1,0,0.5953036003735803,0.18420203947873737,1,50.37456637337496,0,1.6968608880678067,2,-9.28915908240439,39.978433074802396,0,2.3741064226131643,79.28109864736564,2
1,0,-0.016903652835801378,0.21153659866317748,1,40.232139951620354,0,1.4908000510398873,2,-8.269244708719052,34.01076199594826,1,1.3557358789073253,79.19512022803232,0
0,1,-0.34017140852883043,0.16601487338026505,1,55.357511318318366,1,2.7240501660912764,0,1.4587744896492651,20.79241456687072,1,-0.7661077495506126,24.377012397541012,3
0,0,1.6674770206309497,0.6517610660638615,0,47.23008436202082,1,3.3315321793593125,0,8.07791083455653,12.693324502728714,0,-0.583477057177888,24.532544426849256,1
0,0,-0.26353414679347503,0.6824269683920702,1,67.53535576347448,1,9.711918531786115,0,7.872234367440832,2.698745469683943,0,-0.9040728068823178,15.715989872098955,1
1,0,-0.4057849552356867,0.20061966675666432,1,49.71316778501255,0,2.5471007816424565,2,-6.217906375212028,36.849571986879745,1,0.26558083219151296,71.82525818177731,1
0,1,-0.8913187301202155,0.7835088195748311,0,58.62266550131922,1,6.270342126607305,0,3.0581256219365667,8.655680635768991,0,-0.7777348696207268,25.66110930997514,1
0,0,0.72168017749201,0.0513748867595038,1,69.88170778198656,1,6.844651852440905,2,2.4208450398397563,10.471617587525053,1,-0.015675219666736177,16.345417603873603,0
1,0,0.4640464216484405,0.2833763370803737,0,44.108541647821426,0,2.982336224072148,1,-4.068859246855633,27.56438113922266,1,0.6030365441549559,59.275039670482386,0
0,1,-0.18251437618589142,0.5847357082450743,0,25.835604795174692,1,0.8853041295923222,0,1.645593480849863,16.810153775228894,0,-0.6174112523517883,25.447436606903423,1
1,2,-0.4583493113339982,0.7468803814662461,1,34.05120235662251,0,1.7969827097668478,0,-9.633463666578463,39.705424510829104,1,3.447838075151057,78.62983883470784,2
1,2,-0.20891761657377164,0.8413557618328624,1,29.777580431195993,1,1.5396504114117313,0,2.3108454241305214,25.179359696315366,1,-0.6003397294346374,18.01838393447095,3
1,1,1.1148367260914043,0.2706746853254851,0,46.40317471461723,0,3.480662350923786,2,-7.653509452724173,38.04438109818338,1,1.2563359517267119,69.70305192719931,2
1,0,-0.010084192340462523,0.27945910278766783,0,33.65880832549561,0,0.9118089889042605,0,-3.248218117801959,33.15480789962212,0,-0.21894317049853293,55.542118814943805,1
1,2,-1.0033866239435691,0.8957151821968918,1,25.147587392458107,0,1.8941241366161585,1,-7.588705201026231,30.783158109990012,1,0.6779904494321882,28.810919089913213,3
1,1,0.720598167382775,0.6632550094294414,1,34.62633833871598,1,1.4833613332314186,0,2.7803022577092094,18.691010579114405,1,-0.7043865768298321,26.08041841350535,2
1,0,0.27942593344345507,0.4166150107817387,1,41.56297144035837,0,1.947526327241235,0,-0.6659061746041193,29.48838379169696,0,-0.17164290178059108,43.05636418781826,1
0,2,0.30546369353917874,0.9434408273652657,0,60.850214167565326,1,6.469496410944948,1,7.986633675422141,2.232912850848232,0,-0.3408136690881421,19.355335924658462,1
1,1,-1.2547739490686212,0.2613981309604093,0,36.63137152984921,0,3.049739834138634,2,-8.875246257127836,32.83228651564167,1,2.037224902020448,77.52454492970087,0
0,0,-0.17839511826416754,0.21333823186352235,0,22.239788074867768,1,1.5606344378044545,0,4.7656697337213565,11.712011133034581,0,-0.7208364848692113,22.511775469729546,1
1,1,-1.3471345995546162,0.2690293212709872,0,32.40198933790555,0,2.018343316230617,2,-8.810966761464307,35.69412414265632,1,1.517201525830445,77.84622293474558,0
1,1,1.0145355077442388,0.38783615317314674,0,32.9092088318291,0,1.6215204365470524,1,-0.7553291062128373,31.51540380172667,1,-0.6017999667101345,23.238693996692614,2
1,2,0.1516308966441278,0.8117741006337913,1,29.2041209776065,0,1.3329856447351343,0,-2.642280473261631,34.125399700008145,1,0.6469268947333474,33.573297038798955,3
0,1,0.059640669777430426,0.7830399843372498,0,34.91128843531098,1,4.088280808343286,0,6.544601439073862,5.967665991302551,0,-0.5273438766115647,21.971294030344723,2
0,0,0.48866776907526005,0.8304824068569967,1,67.15908471323613,1,10.379885748327313,0,8.109186883294011,5.950292201031373,0,-0.5054153689421582,23.159089639689622,0
1,0,-1.6239188604711576,0.24086893476223598,0,23.86747893621454,0,1.3333128881261895,2,-8.952289192607607,30.23659664549005,1,1.2492340403822357,78.42335715740501,0
1,0,0.9531078516276102,0.2519728678625284,1,40.01687716520816,0,1.3928804892480906,1,-5.775518770403496,37.613324121000566,1,0.25528146078229536,62.92936808953803,0
0,0,-0.7892041526834009,0.7031288858703353,1,62.49180010256728,1,6.344604272920092,0,7.0514004455717085,3.2781286155926948,0,-0.5547713546478478,20.39466282785267,0
0,2,-0.4357826255291324,0.9978727299790893,1,66.38001787750434,1,7.641171983430751,1,7.834701347723573,2.948135829803813,0,-0.29493869403557893,28.313387815396833,3
1,2,-0.0014434576210769457,0.629731816766777,0,41.94109787622817,0,1.0518854685009025,1,-5.576086803250023,31.48197315501889,1,-0.4953776018962481,27.337369931302185,1
0,1,-0.5818379783953185,0.684906267556188,0,30.99162155119966,1,2.228797531837285,2,4.945144488008644,6.853854924601032,0,-0.7182005438768072,16.999674737289553,1
0,0,-0.048555269587664034,0.29897906210564473,0,28.776807727145545,1,1.7498718755231482,0,3.2253984172405747,22.11422590949271,1,-0.40718538285062983,19.271570556685198,2
0,1,0.7894491438143002,0.8356036432376637,0,49.16106360912197,1,5.194109221885384,0,7.506514860869672,4.578556239744362,0,-0.7901606991316159,17.979620718945778,1
1,2,0.934584716936343,0.865259636594931,0,32.18403589912491,1,1.7359253356042117,0,4.959415793091768,11.453115926722454,1,-0.784406534708913,22.871272204903477,3
1,2,-1.1369121720910358,0.4649761966491678,1,26.535918608276695,0,1.386790960139761,1,-5.340694129448731,32.68591959575586,1,-0.26765024630999934,29.966080547798875,3
0,0,-0.0064068940374053815,0.9861650748039215,0,67.2707569573478,1,13.356123114221267,0,9.157032629154784,0.6446066531918926,0,-0.5646401475761917,18.837669880937984,1
1,0,1.1590474334312102,0.35346573716687646,0,26.76554310383213,1,1.2343078686071942,1,5.195330773786617,22.01968594978478,0,-0.9293034493207812,14.955117382994537,0
0,0,0.8073823082919733,0.9896742767808409,0,59.873841611561105,1,5.95571562265516,0,1.9171706110606088,6.514276773614302,0,-0.4865529498487408,16.74408469157288,0
1,1,-0.9683640460814691,0.48659355109604396,1,24.588401352038183,0,1.6320300280049032,0,-7.117931313034279,33.5619859423293,1,1.1581482271344277,58.36375218417669,1
1,1,-0.024470238093497337,0.27473683528604453,0,35.41635382913068,1,2.141537877925268,1,3.3946375721109767,18.48449503856092,1,-0.335728048396592,18.741473402344788,3
0,1,0.1374494857040134,0.9248372809245528,0,65.83980358344519,1,3.7487502828373014,0,4.5429603998672405,16.56788010545239,0,-1.3967398328299352,21.604526962494013,2
0,1,0.07900927469001554,0.9476319665913993,1,65.64660993038461,1,6.756457771782292,0,4.043321702017554,10.436021584047948,0,-0.26274392534745744,21.766658960052247,1
1,1,0.012061025977659342,0.3299764489279131,1,25.88822742658379,1,1.3864896764056625,0,0.7292602109409252,15.95778901007327,1,-0.5719524772727604,23.052457160188162,1
1,1,0.6663362326100196,0.39224616847300153,0,26.544614220057603,1,2.5904227312789185,0,-1.2302087717902364,27.234762659495786,0,-0.29717310521985757,16.068131857959116,2
0,2,0.85389308557967,0.7154344890447325,0,21.912874774116666,1,1.432788287418812,0,6.304311809599486,16.844869532400274,1,-0.040660425139391346,19.430535796605,1
0,0,0.7871452477057698,0.9007322322457028,0,41.88098786007927,1,7.992892188328656,0,7.177913444072974,5.547576771377507,0,-0.60451958870587,20.820185140859575,1
1,1,-1.2505520651608284,0.571507358485724,1,51.00364445338925,1,7.24739711126633,0,0.5942998845133047,13.820517786629976,0,-1.0099893158559874,36.27190183768639,2
0,2,3.2585531716477942,0.9896060971631939,1,59.39282016522737,1,1.9731491764825735,0,9.699030980383768,3.2319482879047023,0,-0.7304336312489748,19.855686008182474,2
0,0,-1.563953342500126,0.2926656586542983,1,63.76575021660291,0,3.753259207410724,0,-0.9339336864490715,8.325631330739805,0,0.020612915061516926,31.14600188431959,0
0,0,0.8687440031871302,0.6768849739919526,0,35.20441882633418,1,2.759432435218848,0,8.499755149381091,1.795671889356043,0,-0.6268314920831081,14.170688250952654,0
1,0,-1.3405021231742025,0.21840911294271137,1,26.860759986262686,0,1.497518104861578,2,-7.208794814345396,35.00817104574767,1,0.9174758595407014,77.95732046574754,1
0,2,-1.5013809199470067,0.9523112488272056,0,53.83846282365445,1,4.054215892850758,1,6.886584006559207,2.3611725547479168,0,-0.7323424736215464,17.53244056240238,3
0,0,0.298208560442576,0.6216394141888818,0,43.17612393234316,1,3.7276717514458158,0,3.564954336959662,9.642430678605795,0,-0.32602882948857104,22.968912451014198,0
1,0,-0.8627341708040298,0.017152432389371974,1,30.910128442009174,0,1.675182889172971,2,-7.469863550371912,31.762263648842122,1,0.8016676416191982,65.94126546069253,2
0,1,0.5456694152278693,0.8825532790947627,1,52.67166139602146,0,2.7099105572885147,0,-1.28825537671732,22.63606747388397,1,0.1587645861296218,20.414743111827182,1
1,0,1.2643575767115558,0.20855905234040284,1,40.15382797694314,0,1.6581955597619484,1,1.214998252204369,23.925407652906458,0,-0.5432980779554161,23.75307788505844,0
0,1,-1.0492045166759913,0.7991195929531056,0,37.843772513507076,0,1.9936230931482513,1,-3.420104384712797,16.460716425622824,1,0.24664114238603912,36.19593363593917,0
0,0,-0.351894143078685,0.19236029936997107,1,46.48693818261353,1,5.438973962855698,1,-0.08045353324489568,14.040720475011844,1,-0.18478127351637252,12.941942649461682,0
1,1,-0.6027215159421878,0.22405115597384673,0,32.99619164476288,0,2.926342290144503,2,-8.105236579333413,36.51774052217146,1,0.8316096738918005,75.33980052708529,2
0,1,0.666556653900329,0.4731759061545744,1,54.22168606467252,1,3.1060561745472532,1,-1.0473176288333867,25.726338953046685,1,-0.6386046948457396,31.370956490531285,1
0,0,1.4469623004212975,0.20500110040798725,1,66.40372234416368,1,4.880451318401887,0,8.973333227628927,7.711823328265219,1,-0.6816732297290926,14.26394049184653,1
1,2,-1.3028516681494455,0.8066047836337876,0,30.220067855082597,0,1.436807295701796,0,-7.184510905830631,34.70777568368415,0,1.4457085078201675,68.44326232023275,2
1,2,1.1539321264370903,0.7167734529395945,1,25.04372939262439,0,1.674800064298877,1,-3.5822291025680775,33.429182601799965,1,0.2364104138643593,23.342363999347107,3
1,0,-1.2517694225222509,0.15771312315199365,0,26.83071224704137,0,1.5930073596350665,1,-5.832106909554411,32.13897154536643,1,0.46710102419004784,61.77151773635472,1
0,1,0.6018064496999657,0.7632404331104363,0,41.24077750932509,1,2.454937180123431,0,5.480883389639629,8.918231689277743,1,-1.388900908754759,18.137209496887934,1
1,0,-0.5115569266394863,0.1756123842226362,1,25.767177923703255,0,1.1966059350129072,1,-2.7447529007546576,31.31216346474613,0,0.16372668350855019,63.10212336179069,0
0,0,-0.14228724790260233,0.31989029035119837,0,62.0419318359395,1,12.019072307584231,0,9.907127667921124,0.24553953246143623,0,-0.7418918228591918,17.292709087345255,0
0,2,0.13251078878619788,0.9712233429401624,1,28.722855889399977,1,1.4974137875548923,0,3.507772644935068,18.82444207200309,1,-0.8816940119732353,20.50642618067961,3
1,0,-0.392889136758545,0.40014430093631403,1,26.774732681564487,0,1.478516732650108,0,-1.6794635786811405,21.386798502954356,1,-0.39641159264834297,33.76950369004031,0
0,0,-0.23241250884275122,0.4474974153352943,0,34.55069184260042,1,1.6251858556245524,1,4.421915334085307,12.200813969338306,0,-0.6150235547690655,21.392559574307263,1
1,1,0.2878723624851383,0.4852689009052274,1,30.225996043319846,0,1.4497989724963256,0,-2.050664702467535,31.596829730951924,1,-0.304464432138844,38.5867565775376,2
0,0,0.18156332867049085,0.4470505026228336,0,59.71112242178993,1,7.0321361160730245,0,9.935679784623872,0.6486390554474708,0,-1.1940105366210185,18.335100899914867,0
1,2,0.9000048428449375,0.6234519890290834,0,24.81262052108665,0,1.4114108204628069,0,-7.547359827930505,27.859860602778966,1,1.6405601043153342,65.35052093077954,0
0,2,-0.13180056861757633,0.9856229420690084,0,31.121684584509246,1,3.5508469820868753,0,5.516062634852851,13.382008106907886,0,-1.2772894759981581,17.196465696873165,3
0,0,0.6313280330162429,0.9424141964018935,1,69.98376197794519,1,54.598150033144236,0,9.362362186817393,0.8650418647949021,0,-0.8130454535212257,29.005260756414827,0
0,1,-0.2937000466971429,0.6100824008960029,1,42.59632453495006,0,0.7399258020664706,0,-1.2590576101978908,22.262474673012296,0,0.4437304361448859,19.09624729213544,0
1,0,-0.3815471709139399,0.15883894739163373,1,52.25826754722203,1,2.6981683960707734,1,5.304334984488417,14.698829741442045,0,-0.5894610359223547,16.59839032319151,0
1,1,-0.7919322236058414,0.33205065130911593,0,27.891028381706334,0,1.2795383855434022,1,-6.657545734231992,28.751945709835127,0,1.3802706372287834,67.76585549681408,0
0,2,1.015501560673298,0.9625441617943085,1,59.1029636399968,0,3.369106852577185,0,0.7757985272724248,21.776559707069246,0,-0.012335409146637704,16.890228382127262,2
0,1,-0.9913413820818581,0.9415907846010564,0,60.51112157382031,1,9.293071289123318,0,7.326944699077089,1.1136301352243927,0,-1.8017306111884628,15.145274517769316,1
1,1,0.9068049475045262,0.1828493288559785,1,27.93188245992949,0,1.3017190713161118,2,-7.916532123204767,37.00926578162178,1,1.7133135356602711,77.54369776960837,0
0,0,0.2145366805852257,0.242791924188765,0,33.95039203799064,1,2.7746379965279373,0,0.2508243199584914,17.68589470405339,0,-0.7317585473216993,22.64207591484776,0
0,1,-0.6619889801219548,0.3461232617467276,0,48.91533575444326,1,3.8899749116209734,0,3.659911950439307,7.2899498155332605,0,0.7341836094491845,46.38324292435409,0
1,1,0.5108454506486276,0.360014987165751,1,45.97799630645181,1,1.7899869772670391,0,5.914504615907411,11.134481445989035,1,-0.627158625636274,20.615960069465498,1
0,2,2.7894629992258486,0.931331179055967,0,35.28456436047145,1,1.8704148415760011,0,8.399737193893394,10.819917275312811,0,-0.5954824289825085,22.82367038058296,1
1,2,-1.5635008322992359,0.4834560097696803,0,27.20632111285722,0,1.4704308370748704,0,-3.39152443197764,28.416757574858874,0,0.3771030008876997,21.86961497344327,3
1,0,1.485306222118601,0.2520171716541101,1,39.18301291911797,1,1.7715923317644295,0,2.4180826250644074,22.23154745226526,0,-0.7506279224714958,20.825411587108213,0
1,1,0.898950437439325,0.33173257404336487,0,28.141947976032768,0,1.1965527039880375,1,-1.8269025128309213,29.67809910875672,1,-0.1294032017464073,40.09496071303211,1
1,2,-0.20991231357282977,0.4439915087277561,1,36.91740648223593,0,1.537778897518142,0,-5.680001443344393,23.995851555617392,1,0.44811667944537015,23.049260972111835,2
0,0,0.8372959073285261,0.12495834653983195,1,65.90125496674557,1,5.444217325982214,0,5.290705706967291,13.321246046202264,0,-0.4547916714392272,23.67500050853458,0
1,0,-0.8947349475453906,0.3901970057069852,0,35.56930989554026,0,1.944522785610873,1,-7.959046905879225,31.36860668170261,1,0.719168740774814,72.91007145037233,0
0,0,0.8565453403524745,0.5252899016193993,1,59.759228544825646,1,3.750786576767339,1,7.349624949209755,9.369135210907478,1,-0.7529856325804171,25.93473545959273,2
