S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y,X16,X17,X18,X19
1,2,-1.3292463167188928,10.145482663964662,79.40442702532907,1.1093706864514434,11.761045799604851,1,0.7655616949229347,0,24.008177969954037,0,1,37.52204663294046,3.567357376535494,1,40.34788318115821,1,-0.1887674353128816,1.729007567076025
0,0,2.234942832635165,38.335411720049336,15.979909966987735,0.6786786717979422,34.876740420610155,2,0.8564986831815949,1,32.55133372133125,1,0,66.01990275373484,6.926870365422314,1,63.267928584463874,0,1.569267912812376,1.8300339591574801
0,1,1.250800194263761,12.464562084590423,30.551444872254343,-0.028515175267641347,22.64523400468366,1,0.2942053939210276,0,45.26054965163336,1,0,41.446030646703505,-1.913279178541849,1,47.06378350602398,1,-0.2986840211951251,1.8645930108627096
0,0,0.8711105931056303,24.082543187219457,46.35998942279614,0.26723032815274533,23.968680636721167,1,0.6744679590807791,1,34.78197286031689,1,1,51.04220591846054,3.9668947356220414,1,41.79152840416319,0,0.4499993893054068,2.00671446727202
0,2,-0.20711145109657406,30.657136021210285,16.015647593324736,0.8178560198145544,35.584974248777705,2,0.6534472183278704,1,27.590499530207335,1,1,63.50567653700357,4.633727876271802,1,50.333398160196275,0,0.7913552990303888,1.9601359114301804
0,1,1.323351780925921,24.359834892247008,17.19640637394938,-0.14815366993964332,34.58095059756087,1,0.2528795399523157,1,32.59126711064659,1,0,51.051217848783246,0.860612447549931,1,46.617472213417855,0,0.10470818226531056,1.9400986010291545
0,0,-0.378296482062032,39.9637835716583,57.19207363996759,2.2005553648086975,37.38153745104107,2,0.9993282538236791,1,31.596149512852236,1,0,69.86783861999722,9.97258215397931,1,69.66339339425733,0,3.345241275790403,2.5804653789048824
0,0,-0.5696608495012951,39.8749737160199,25.758164520382554,1.999803431801597,39.71700542948912,2,0.9804920001769137,1,38.42487775515255,1,0,69.90904391327769,9.819680215115415,1,66.77763116842206,0,2.5275651462102764,2.0169884072388786
0,1,-0.6461425104570211,12.772912248198,46.45193379576195,-1.1727176909276178,3.8066131356725896,0,0.2249801967521819,0,79.90225870910204,0,1,27.29508765514464,-7.13039350723678,0,29.27285336741428,3,-0.9769496267434159,3.6994381873605646
1,0,0.6736917706652669,15.240042337340656,46.827709853331854,0.20606089192794236,14.463300105633099,1,0.6139990346911124,0,39.1046820473475,1,1,43.39251119015171,-0.06573491522312125,1,56.440384171991894,1,0.21299205037651012,1.8375365768762977
0,2,-2.55507520070887,5.415844870191062,6.013880930379467,-1.0955540441398872,27.66054711435242,0,0.023262172528488223,1,51.96721059854353,0,1,29.812766082734605,-8.079360831661774,0,19.4923697958192,1,-1.0335909779446228,13.192396206113054
0,0,0.33407378426425016,27.894372532554556,14.870082356509759,-0.44680759579200063,21.009206596510445,0,0.41755126291795674,1,32.03121206830733,1,1,40.068700668140345,-3.6456600447727894,0,38.08169987733562,1,-0.24237497670873667,1.6610648869386184
0,1,0.6139798475232598,39.859349498530165,39.17716134808199,1.9683825888071131,39.72062016524533,2,0.9640278967918556,1,9.44279672064583,1,0,69.97724002016685,9.965813748306758,1,64.52974469356278,0,3.1599164468987904,2.4483025599186927
0,1,-0.01782537907512421,26.41736489763928,17.2261221181533,-0.0866927578085683,33.770187664372486,1,0.14276666564563195,1,31.95643602250662,1,0,51.71326939141325,-0.9822501360706877,1,44.588813080757774,0,-0.27649031674735247,2.0006420260227906
0,0,2.0358455761623233,33.82164686268397,9.637485712346745,-0.056676498328106534,33.657458923216055,1,0.35289557024700324,1,46.2880706261435,1,0,60.7333163344798,0.8714035821314443,1,43.266676079591065,0,0.4058755259142165,1.8464323435835908
1,1,0.2019976213407254,8.069396172185495,46.84245644958275,-1.1524936856804773,6.867059434972194,0,0.09432388496939115,0,92.88144520748702,0,1,26.900322648818083,-6.2766162219407295,0,22.2120943749905,2,-1.1146531438693452,11.281889669372264
0,2,-0.6966182769449981,32.25134561204851,5.3189034585360995,1.0926922333522686,37.76528967993241,2,0.6534116287640381,1,36.588885412543235,1,0,64.88576216657705,6.7818519034929,1,59.458969599462016,0,0.9067267764338001,2.023394931295265
1,0,0.883544550361902,6.635026091597476,76.53386666566198,-1.023505734374414,1.0211233542595988,0,0.5302326184401283,0,88.61139925470873,0,1,26.8851123238195,-6.964084738123607,0,19.300262526478548,2,-0.9430421861926213,20.69202363811325
0,1,0.5087111647794973,33.44485014359219,18.53360313846721,0.7867873368054878,35.39512207382188,2,0.6772014591644182,1,43.72401536475917,1,0,62.493481719022824,5.110358182256199,1,54.74506878046061,0,0.48796564175866924,1.7967571764656085
0,0,-1.120966695618917,5.813043077084011,14.324978750310793,-1.06709827611253,6.038904013050708,0,0.2766101636748122,0,79.94690052206967,0,0,27.43244091153414,-6.951761388032741,0,39.246657359552785,3,-0.9192300258104542,2.2558314803058175
0,2,-1.5240026018437507,19.729928911280275,32.89686999893611,-0.09218131944210575,27.35872406749147,0,0.2823597115665082,1,32.39245935222582,1,0,42.81611934572726,-0.13397066527684132,1,49.01448809499935,1,-0.29247489071208177,1.7622279805456278
0,1,-0.8667672292528045,16.68298821405013,26.10519914031279,-0.11265016093678862,26.838861199871204,0,0.363632200439425,1,37.20581736762741,1,1,44.60502204964669,-2.4307380618402687,1,37.759399433440905,0,-0.29872584820737375,1.8900987488934158
1,1,2.1816432522423477,3.567970207335809,67.76057813276114,-1.4618146760772106,2.072130228604512,0,0.09763394584419594,0,99.71399987603871,0,1,24.997459655168186,-7.020814200314706,0,18.209355212462107,2,-0.9602887532168358,54.598150033144236
0,0,-1.617290295062124,28.724535019924193,30.34853283496463,-0.737894305145021,15.189701940297176,1,0.604340707772381,0,25.204305646636993,1,1,39.822607621502826,-1.0857678988736534,1,40.35216100700179,1,0.029508880636973652,1.7830029223623507
1,0,0.5218170356325958,24.061896560141935,50.471441312668084,0.44508686464060365,22.717779065226978,1,0.6190650256390375,1,32.178134598846405,1,0,52.60002919661842,3.927345924750316,1,56.22644153582159,0,0.6385727346346319,1.7910676742033123
1,0,0.7984026466262842,14.369360719441165,62.188056119072044,0.458215722584713,11.44728451925208,1,0.8238466582440847,0,24.905617340906545,1,1,42.310986406589926,0.6996723988398372,1,46.3990572487939,1,0.17494960291738873,2.3699220934006213
1,0,-0.8047150944367369,8.333397919887734,58.70726742510055,-0.4250306898002808,12.973990119263183,0,0.3234709727658345,0,31.28562439567053,0,1,30.085243128780455,-4.1718183660128085,0,37.74303714012428,2,-0.6910300408190906,1.6354571544105432
1,0,0.20172340166405495,28.834255227700034,9.950968547424806,0.2036883691205133,35.51866101433274,1,0.5174526175117762,1,45.10044057662947,1,1,58.730024452593945,-0.40296542113568634,1,39.44209196292417,0,0.22583631264158358,2.3937422584184285
1,0,1.5230348525781408,20.960543455301035,49.17955886739854,0.009759143635454716,21.826208470873496,1,0.5180629995926445,0,41.10801325893054,1,1,46.05877534437164,0.1253805080404451,1,45.7337990746572,1,-0.01462912503089172,1.8379272638826107
0,2,-1.0134887036572144,10.82304840034292,19.426025644608234,-1.904375252985307,15.97907858816627,0,0.01807916229262796,0,69.96317324961687,0,0,29.31500705112611,-8.255064852768266,0,21.672663157995203,1,-0.9653473788524034,8.842014952076891
0,0,1.0258453752086143,24.753260341353066,27.96898742117086,-1.0169897108189798,11.22958932425286,1,0.4502115111400292,0,31.978733733389618,0,1,36.188188924414284,-3.458553842830298,0,36.44715682648958,1,-0.11668471010955585,2.091044715448906
1,1,-0.9297486162119251,28.99102616428745,46.605358147405695,1.3295332987232502,32.623492889764236,2,0.7498400097470589,1,35.72001276721311,1,0,61.64439091479992,6.109462871963817,1,64.62395415091838,0,0.9536460231179539,2.2763338409609797
1,1,-0.5952311767790393,26.26512358065103,64.2884236026159,2.316344632294708,36.02577407192462,2,0.9333389929706043,1,64.02321845405532,1,0,67.9267365260403,9.505361256534087,1,68.17932778952148,0,1.558790015993658,1.7014522854470069
1,0,-0.0820738415602321,5.7085618488234235,57.429627496316826,-0.5976862245817658,5.28206028292203,0,0.15361012468484042,0,97.29987898982412,0,1,26.76943960259283,-6.733325859305665,0,22.67134413059496,3,-0.9374985674082482,7.637928253333945
1,2,0.5006329265557149,14.339939245548603,78.80931486263404,1.9853080653366808,28.127528709209237,2,0.8564057777437815,1,7.78430882974977,1,1,60.88539342702332,8.419538079049413,1,52.36298342167323,0,0.9828987760133594,1.7054412384117565
0,0,0.44457036595889987,38.14984105511376,37.77179340212276,0.8006400419653029,27.130437671858694,2,0.9557329635521471,1,33.52343907551043,1,0,61.64278464237532,7.905391510932951,1,64.49181502179704,0,1.5312981889529667,1.6814059563916062
0,0,-0.771719174880634,31.16473651421307,78.62279031207376,1.2159122629586612,12.313345865073009,2,0.9688576870903873,0,18.055552864263248,1,0,51.33222818358776,8.825160296606857,1,68.13085291745915,1,1.4363836745344827,1.8141294490230946
0,0,-0.06322498826860526,38.69608834862685,54.170170781392784,1.5002817739617462,32.78022637083115,2,0.9892179108055883,1,30.95723670566625,1,0,67.56902080519367,9.453850230416467,1,68.94812768995794,0,2.235360980129231,2.22458348970395
0,0,1.087040152646949,18.389985232535906,26.06193177813609,-0.933594205536323,7.14271495142172,0,0.33491372165212563,0,34.00630214588638,0,1,26.056365700326275,-5.923627840681654,0,33.128201089506334,3,-0.7757440356689883,3.6400304106772214
1,0,1.3335737819146682,17.49153437383983,58.406511035785755,-0.11589937576956164,11.623795495431118,1,0.5751625644269912,0,27.975711324830122,0,1,36.9879429803199,-3.0235689382752025,0,49.941644091884775,1,-0.0895699206287399,1.6151472158550724
1,1,-1.481835571828721,23.73642247003754,35.636257666135876,-1.127827348930229,9.097497166900483,0,0.3332026457959039,1,33.316722799924364,0,1,26.97962313768693,-8.027849110604476,0,36.057392039888846,3,-0.9893713913599008,2.506372675432244
0,0,1.1709362022716434,2.5062064990709887,18.574757957208853,-1.3113094622027566,7.563791742144561,0,0.12539099370847778,0,94.22930018388303,0,1,27.124339296621237,-7.05607233216136,0,23.918172273364576,2,-0.8519066143993839,6.287745879832686
1,2,0.4820343379450116,12.043471818574194,25.675286278438776,-0.09747264782607394,29.967883029222037,0,0.19629793331814532,1,34.65732651490771,0,0,36.985664159893986,-6.615820942864005,0,41.21423725447677,1,-1.0963104509657062,1.8654736993129475
1,0,-1.5666722874805263,10.978166004558016,52.872898864518305,-0.4028829057415069,11.07342776671311,0,0.3608821678323517,0,32.347360979439955,0,1,29.60966959713803,-4.89905033616399,0,49.20147705754371,4,-1.04501553417548,2.024705720652257
0,1,0.38400923250488583,30.211225411414713,36.49119132679814,0.3981238692927278,27.717664177150077,1,0.532679675303332,1,35.599181385934045,1,0,52.80023419775624,3.181856830210851,1,52.923063030942764,0,0.40481187523040624,1.8741184233569086
0,1,-0.4470278776937888,6.00791170203906,29.887758171369562,-1.4524614102250841,6.8761030556750065,0,0.11072470801347029,0,88.40227512861254,0,1,27.05777749649082,-8.066045246244826,0,21.929470071552366,2,-0.7177100420737765,11.627809425779214
1,2,-0.4804240754902327,2.7197275810098254,78.56712513435195,0.5739141265761806,3.8404047307062106,0,0.5208756266047205,0,97.21796697109208,0,1,26.923728256765628,-0.6307879019938216,0,19.607066364284016,3,-0.9525654210772467,18.846038526214905
0,1,-1.1630550441089518,34.29513669078104,29.86839390030231,0.3584795516927113,32.589665406443075,1,0.6935020098059111,1,35.04500494905846,1,0,60.26043678739784,5.532444691627937,1,52.768286436610865,0,0.7841841080404556,1.758725928302266
0,0,0.1674942354807672,39.931352356215456,25.12898481005419,1.573453701496792,39.96253230513255,2,0.9508654408693707,1,41.58912248180038,1,1,69.97149055400118,9.905147072373989,1,51.73790906691733,0,2.2896590504350334,1.9639553789936133
1,2,0.9686217668163247,18.719431364672484,55.11525704075566,0.3797167942303715,16.964516432988113,1,0.5818985428291223,0,31.964334079265466,1,1,42.715773129235615,2.4359036549746538,1,54.74192505397585,1,0.2856966016652816,1.609844902809882
1,0,-2.417156063353621,19.764084398395067,66.51506995808822,0.392602635077079,6.016356964942742,1,0.8758673562658457,0,20.470797949344288,1,1,41.82984863430002,4.727397957977997,1,58.54386166423646,1,0.8085325104445206,1.8365406050807465
0,2,0.42260701956606034,6.817630701860682,36.5082599623806,-0.7756537833060845,13.592604593179596,0,0.19631927270586907,0,57.90010828991794,0,1,26.929896774489293,-4.849143039638971,0,26.4686459596989,3,-1.122706672432197,4.697256184424069
1,1,-1.3715953147465383,17.687496336197146,52.645146636579724,0.7909709231883723,25.223704290430355,1,0.6270690635860011,1,33.184836989102116,1,0,49.80068573904431,2.7866448538299426,1,57.84676121662573,1,0.3312263265383336,1.7906433670238944
1,1,-1.2516390646062163,2.7727808224366846,15.712385804352715,-1.360406604166386,12.986366664271426,0,0.01904736099797999,0,98.48769330376584,0,1,26.548189920877533,-7.942068528623003,0,24.58048891216525,2,-0.9552961595716002,6.007693260337926
1,1,-1.1140337200002208,10.40136121848204,38.873585081210244,-0.22185203442051976,16.84992264963452,0,0.2334130159587865,0,37.612489096665854,0,0,34.13233411837642,-4.038344366942206,0,45.65856927611142,2,-0.6114489018644209,1.8199108559133794
0,1,-0.38833401670599943,29.0129212932211,21.134661193364074,0.3820161078654979,35.60070680539098,1,0.41004435065608424,1,33.67392005761933,1,0,60.630633879581204,2.426803521156595,1,46.11405118496408,0,0.4189281803472124,2.5712464708475875
1,1,0.49010604259883983,4.173062932139371,76.07715869798793,-0.21655219271805967,3.801310245510925,0,0.4002835889096275,0,93.57918911890802,0,1,27.267005418670138,-4.59784067586496,0,21.69878855984783,3,-0.9333539768990491,9.250060036265563
1,1,1.5239650816749155,10.049977899735953,72.53308529979749,0.5713529943360425,13.663494642700797,1,0.5775548707816107,0,28.730533613696263,1,1,38.93831465663581,1.7099663656691853,1,35.4971748902,1,-0.3125731909062136,2.6935926987196424
0,2,-0.31571443171902147,17.832853798718862,26.996717150810134,0.2172743565977343,25.263541459418263,0,0.43791323115537645,1,33.31002513940628,1,1,42.96608854090836,-1.156124634750796,1,50.910322850080355,1,-0.3673884775620961,1.963197669320132
1,0,-0.06648013506346982,10.305850541861181,50.4056064871883,-0.8780684009863252,10.151415972411272,0,0.2164893771859716,0,52.76290265476562,0,1,26.618664621269538,-6.595385855642579,0,26.12533957400398,2,-0.984398402946561,8.303163998831234
0,1,-0.6336139403946397,39.48990750958414,33.46863000735901,1.7439980236650177,37.75731716049749,2,0.9663973046287174,1,33.58707214012863,1,0,69.17899191910784,9.751949004970424,1,68.39579882212556,0,2.397069841531822,1.8742116886909117
1,0,1.2174859691395294,14.361107641960482,46.427589567840414,0.12709789075708236,19.277472510630492,1,0.50543826937961,1,33.151987682611924,1,0,39.76394433361319,-1.4785096030194058,1,57.7398462808958,1,-0.013917275528926314,1.756886073234609
0,0,0.7958468516495663,37.85588134147142,11.492468820027582,-0.4304743244538761,23.561017965372905,1,0.7733461102997378,1,70.5605689280543,1,0,49.80772454760924,2.5284657255633647,1,64.83075454019229,1,0.6698454947147061,1.7190926720916906
0,0,-0.37754377133989975,18.413337479220978,73.45976005299676,-1.028834590458295,2.125329234714579,0,0.6181417745715088,0,33.644979192354214,0,1,27.01157850398903,-1.1072283727073717,0,35.990534510058154,3,-0.7109372603115598,2.488746225170718
0,0,-1.1914539544510627,6.628115005598096,7.46823858419035,-0.883585373886163,11.44241338297099,0,0.17577189782913272,0,72.9372335292655,0,0,26.79299863394652,-7.482982649943367,0,39.43802720328774,4,-0.686384852849338,1.7040340756641374
1,0,2.4421537181313195,22.985243880208273,58.34225981424087,0.6371220958595366,11.281060143186842,2,0.7191274516435465,0,31.901103747493565,1,1,49.870858801208584,5.050178324150876,1,58.853390146741845,1,0.80941304310309,1.6391138313196445
0,0,0.02219558599248544,16.12707303789819,21.718922510199768,-1.00832153741291,15.28382999474022,0,0.3330023515528746,0,33.67242095570434,0,0,31.877919550222195,-6.34915949803502,0,39.730344000470545,2,-0.5299791551449833,1.986023597494665
0,0,0.15120291922901116,20.56205101053981,25.53899415333405,-0.43067247315131363,12.492637569856795,1,0.5303600334752799,0,1.915973804352722,1,0,43.97757697943622,-2.092521257273834,1,50.257569140145556,1,0.6540457604504342,1.8836394666138736
1,0,0.3467254822264653,14.18572419904681,46.00690728322967,-0.060023359649017886,20.141693250139014,0,0.3961544916057084,1,32.539543877006516,0,0,39.293048031173555,-2.0126464931499664,1,45.89526474555106,1,-0.4453760490117338,1.9858464692094158
0,2,0.2206142789051221,24.60773877687494,41.563356057074415,0.20156030741374836,22.214772698820475,1,0.6226678894606281,1,33.0184055249138,1,0,45.305977449414556,0.7930150027601641,1,60.91179095725101,1,0.19743050410090593,1.853453320974956
0,0,-1.5098799288541864,9.138842947036531,38.2128624956961,-1.0586234599698205,13.060865131151127,0,0.152713976415164,0,44.00537114619132,0,0,26.95209420303446,-6.955824270860687,0,36.55689351104861,3,-1.041184865114117,2.2076968025153176
1,0,0.5474849406523152,9.447784555649314,49.73428799664235,-1.2063263064287184,3.941914993952884,0,0.28763168300836905,0,73.68548278462309,0,1,26.88351572034216,-7.133659570946433,0,21.172350293842744,2,-1.0011801086139585,12.698004660394947
0,0,2.133245771334399,38.284657405723166,21.520488348816258,0.9953766051990067,32.34784015283567,2,0.9552150612173388,1,23.775776717439808,1,0,66.54981675239864,8.048022350507726,1,65.11451945203734,0,1.984733426218406,1.8870703859321531
1,0,0.39059610029991454,10.68547616470116,32.962476155465986,-0.4105957002002597,13.767718939716648,0,0.3682181355320694,0,31.46304798761398,0,1,30.100786755870836,-6.305010051220013,0,25.364333724684638,1,-0.9142955468403801,4.2195558017261305
0,2,0.6716089602330672,25.689829632274403,43.38777989341956,0.7584493768330354,27.59328272451758,1,0.7418739488994474,1,36.19081075810151,1,1,47.747956096841634,3.795942280022757,1,51.21154749266736,1,0.28127523432506474,2.054253653240723
0,0,1.0519172116693905,24.047904205049953,19.02199324937221,-0.6524333868680121,30.50720253071529,0,0.29198643596442747,1,23.360114755208183,0,0,39.423874111193776,-5.993974325684862,0,36.0683311981531,1,-0.6672986486678271,1.889608582314678
1,1,0.610320286774052,24.767206646095,26.678608573470672,0.748230220766656,34.24018129980848,1,0.548172733872901,1,32.16079636027669,1,1,56.464532879317396,2.045258902502326,1,57.143972578374026,0,0.2674525549060418,2.0520378077278707
