S0,S1,S2,X3,X4,X5,Y,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
1,0,-0.21065200691868183,1.5527525171313339,0,19.597612553422326,0,3.7346055066901833,29.576932055019583,38.42144410800686,5.331367896205201,1.038048779025007,0,58.5331059636441,0.6487818843125017,0.0400063118677832,0,1,0,4.181021562860469,9.98350458382468,-0.6695548570050291,1,27.091407504079523,2,0.923648022033849,23.39448460107611,4.199969263666434,3,91.10989130069633,46.97314495963971,1,22.34273798748611,0,0,-7.975920361218558,1,0.9101297516395377,1,19.51751642876984,37.85352611102158,60.97349071069394,0.10085356138645829,3,0.4487759224351797,0.07953488220366328,24.758968524011202,0.6515041427861527,0.8582035149529019,-0.3549902056953549,-0.00804707279664166,0,0.42628527921834414,1,40.808498142119404,34.36603553300157,52.55984514008153,72.55422820863627,42.858135732521774,0
0,1,-0.17842600439933032,0.8082750093746646,4,79.22505565424136,1,-5.232279326629694,0.04480798730371216,37.728763292210914,1.5528938033700899,10.570234477097209,2,35.55051615669509,-0.6597731431096769,0.23161005921995692,1,0,1,1.9613665812047785,16.868147788052116,1.0783307817763694,1,6.284213324183319,2,4.547946488879851,38.69392078439064,-9.963094677396441,2,73.99102919469274,37.470994744840034,1,67.90799480506381,1,1,-2.1493688171793126,2,-6.863384128141682,0,12.779311822331252,27.20951970603403,16.361220975080613,0.6786882344953828,0,0.4691796243246808,0.9994258983462365,45.232923083083676,0.19589535872168107,-0.6483270905196432,-1.7471475295213992,1.5817157863738385,0,0.006052691988123082,0,41.95161593377844,43.90152212588316,72.25702405622623,0.6104029519357401,18.2477547056463,2
0,1,-0.2665892953361098,2.122614647355013,2,67.08095908400614,1,-4.561191515304337,6.106982551265472,37.80816616173833,1.5627331875008437,6.546255542020578,2,54.09130633707492,-0.6328754711097621,-0.4151897095691448,1,0,1,1.9238753471112522,19.547143367933767,1.4819738893275785,0,32.090179786794614,1,7.346911609078965,33.48755241339359,-8.15564344483602,1,30.90829442701559,45.67473487533731,0,74.74753581900444,1,1,9.371612682448287,0,-1.2176907936423014,0,8.097919861336287,11.06248286886714,23.326748298859638,0.9664636270847551,0,0.5234869763585265,0.9279989076590522,67.98892071698504,0.3164006996442013,0.3928535829678454,-4.665028744723348,-0.15096720406938746,1,0.21971969787681567,1,36.99854622893841,48.36062092555344,41.151721966659444,5.679998331155456,29.050790164229976,1
0,0,-4.504448149455964,1.1803418267031376,3,58.425782478713906,1,-4.78459800026248,8.779189497823625,38.821530800747794,1.7647522212697615,4.483770338514746,2,70.58301788397327,-0.65440783994462,-0.8247075744893199,1,0,1,1.8549160778825466,6.376319986207788,1.7276951428329457,0,21.883817271889047,2,17.863924680268596,40.460453109643296,-7.760325461345886,0,66.75717606134319,45.11787234131492,0,76.55913000749337,1,1,0.2793434535616015,0,-5.893540357790835,0,8.897445664369226,10.685390752205484,79.78195584360998,0.9673266800930369,0,0.4337327688182904,0.49197814869798767,35.69608178347986,0.29724572553949047,3.5857632993760613,3.2004727459016724,-0.4279695125080912,0,0.13547955247642418,1,31.381978549976132,74.3552579529165,42.17791157541731,6.557815619546325,24.593222861152412,1
0,0,0.2928319351002303,1.6252006566118442,1,46.60655704390925,1,-4.573608607246942,20.800341278872526,37.512396530387015,1.915503875744883,2.8807982291730614,1,38.24576940401193,-0.5018475249690905,-0.5285999385037695,1,1,0,1.873085317787559,18.216964449027742,1.038750177076143,1,23.43536490482564,1,9.069747471753319,46.567565812750786,-2.2007814845914266,2,73.90560886323276,39.2864331693995,0,58.26529458287533,0,0,-8.850088293606008,1,1.4173819614465266,0,9.795624655218107,10.728181197043336,29.385458859441297,0.8829074774902868,3,0.4627515455330901,0.34203100539885567,28.154898689399744,0.2755038717603181,0.10694605528279394,-5.6156521294464055,-1.3126161330989077,0,0.32708256934212887,1,43.87592212993703,25.155656478331522,2.563548042914782,28.294614617102365,36.046695785889895,0
0,2,-0.2390433175009529,4.975197464135452,4,75.55077413305669,1,-4.423330989502093,3.5530517860728184,29.520315539329374,1.55211603161558,25.32105967418582,2,23.78859024842177,-0.6579415442152041,-0.09974474452211726,1,0,1,1.7725780002577893,19.52392513495183,0.4820451450425352,0,22.607544122640533,1,1.8819338909498429,68.98846127947974,-5.527532616138414,2,39.581124327133324,59.213187343435166,0,58.317394892854196,1,1,7.290368495075612,2,-4.178840146869258,1,3.662680814113979,1.7362243846990144,66.96848785320302,0.703292376070511,0,0.08477302469758141,0.9620718873798264,68.68109575872259,0.19398167638158353,0.013340376206844709,-4.952773458232162,0.18103669066548847,1,0.5664081117915073,1,37.31000138160023,56.503790574648164,16.791051187529003,24.43116028744204,46.85124822236781,2
0,0,0.42727214433720867,0.3683011402432793,3,69.69350466473938,1,-4.97673930826145,0.9967514461228366,37.707607509446945,2.352913118900098,2.371808927643743,1,43.02419462958704,-0.6576617499771864,-0.5725050854741854,1,0,0,1.8446374288563308,8.902996143009824,1.520302235412566,1,20.775311909678006,0,8.70407214207707,25.869096442116202,-9.932446944330385,0,96.2935955302122,47.4471195528377,1,74.68878806612213,1,1,-7.077670463197671,0,-2.053600402398713,0,7.315361804066596,38.90137147969434,22.474212080346994,0.977820731346815,0,0.6630535592725046,0.945436506639638,23.27467873612669,0.22133943642640802,-1.049195775568065,-1.8018431270517627,-0.88388800236336,0,0.001655652219428816,0,55.28093943681184,49.27610444073188,5.725816939217326,0.6461987819955384,18.0462116524406,2
1,2,0.06648547415247491,3.522942109884234,0,17.920305655655213,0,5.529359362002726,31.395932359163538,37.51939730037587,4.529311253903549,1.993516436320439,0,72.60738153552185,0.7308654020983962,-0.7613174455129688,0,1,1,4.616012711220954,10.395115211085324,-0.2961828109293918,1,23.882850178886947,1,1.6417558613529928,14.545588411183275,4.728458373876467,0,4.066543392217092,37.89493620556762,0,30.330192743714104,0,0,8.149883512983767,2,4.064496556019979,1,15.694413721330054,35.370511987860446,7.80656564427705,0.21824639385373706,4,0.2791992313281205,0.30051234890831907,69.50513844534231,0.9877024600890929,-0.15406648860303138,0.7705093682915738,-0.9093285276494403,1,0.6908929345051371,0,65.06827498787135,2.158407936685741,35.84093619912866,74.13529426803296,55.34056912862942,0
0,0,-0.199697463799592,2.588893009184397,4,66.03231800685623,1,-5.164364862683232,5.828035313505899,37.11715443503701,1.605821919485089,5.946061490331305,2,25.946794712208852,-0.6573683042533384,-0.2733516686901322,1,0,1,1.6919609947572616,12.04741897513716,0.5485382636189162,1,2.8873101936377643,2,2.2996057663069736,14.195143151868441,-4.849104149774761,0,47.00791984455478,63.54205162973283,1,47.026377535197376,1,1,-9.476998842076812,0,-3.593300444431148,0,8.404509125571824,34.27677960872,75.07103722756193,0.27764695519427396,0,3.001617020603753e-06,0.8422766964725144,24.288895139135207,0.17521705671259852,0.4091071295007961,-5.31595291355198,0.19046139865975803,0,0.3006021029539542,0,27.804289298566594,66.05977543874022,37.02061536959267,28.07729077867155,33.889229348525504,2
0,0,0.1556685785347208,1.1190791050589648,0,7.518649219393629,1,8.986236545500663,34.89758392732628,34.27112737452862,14.915311446150831,0.5210983456641887,0,96.31238835116842,2.0635428105446376,0.8905077799499372,0,1,1,12.927325475251001,18.32034616899597,-0.010936163068010115,1,18.108189327412106,0,2.5419013949319025,24.183243694692184,2.883746749701043,4,95.76289895862897,30.95018608570623,0,47.401569754197716,0,0,-9.617013975343756,1,8.125160198453937,0,7.94124649694762,15.375137177303813,44.67827316204499,0.6557177113282215,0,0.4847343335350543,0.048470189944384845,18.034877471390786,0.7777622121727854,-0.2121473538367257,-6.169688513772091,-0.546953772268991,1,0.3138291262667353,1,50.757315652168536,71.76738474101305,64.14105051094485,63.82212135438249,34.50871468176248,0
0,0,-0.17892686565649804,1.0103075676750284,2,55.06191187329325,1,-5.107654265331839,10.937585017195456,37.44135027898199,1.922738843508312,2.6193089761859123,1,41.94796975361127,-0.6804861793334726,0.07055995089200603,1,0,0,1.691134311980856,39.1680792193779,1.3570800156502585,1,20.82408500237916,0,8.75771530293909,18.969432312823827,-7.43977383914654,1,81.09086273941158,58.20563402046881,1,73.36592166952762,1,1,-9.959276104240221,1,-5.725180969152359,1,10.060927208012526,36.2042856044004,31.896218039018205,0.8429082501702494,0,0.5950839727390985,0.6645720925229425,31.15980835441374,0.2330728862228083,-0.4965497784950592,-7.29289357428041,-0.06767438779372613,0,0.07532762331581189,1,23.7677569044552,48.47868712185554,0.5632093585573039,8.278890666831051,22.75984851438721,0
1,0,-0.013085292065991683,2.314690089155537,1,45.781750596919096,1,-4.906877168966095,17.770538014577525,33.877788529224304,1.7924652755081636,3.1973026074817414,1,15.02268080586353,-0.6444290151109455,-0.8750582810759744,1,0,0,1.554976822778464,13.464857608231746,-0.4327182989346315,0,20.38529730468167,0,1.097724343334709,70.69503606829225,0.8734401829541465,0,94.38022647909722,45.77034952231324,2,30.45670413748093,0,1,-4.9373982878620275,1,-5.0799130564537,1,19.45680097858069,35.3371266028575,24.89488849454892,0.30143019233594576,0,0.40208005975807143,0.4143181264884287,42.92576903548138,0.26305631371055604,0.21857967337388884,-1.8941961989921658,-0.925790205500433,1,0.4519957417513844,1,35.20528236709674,29.730185101110006,58.21312152013542,59.11277066833706,41.14659790391042,0
0,2,-0.01157284692853302,1.9346528331621473,0,30.87401510461364,0,-0.9448780398928154,28.472827060829648,35.77304233296406,3.10684602224315,2.02198580720018,0,43.165817593480185,0.12933248418543664,-0.7245028184135985,0,1,0,2.817079074186218,30.84689604926251,-0.00518855647004576,0,17.845838980284242,1,2.1926390085371352,26.2069251183577,4.255212465459135,3,61.35672170849376,40.79243540126963,0,46.632468799583584,0,0,9.365170526850115,0,-1.972802971111804,1,21.817714407461292,21.286202094183835,51.707262310444975,0.19213825543561802,2,0.5091241890236863,0.10793450374348651,60.993234752566885,0.5994175949880285,0.26257598639580165,-4.908231218985659,-0.625336039082665,0,0.5152416831764537,0,38.12870182037132,62.05961842085519,52.59177052092705,60.49685372060001,44.782249053397926,1
0,0,1.0535828541758014,3.363819671003259,1,47.541138357473535,1,-4.893059180078703,15.660997657726387,37.9279466823598,1.5778549001933369,4.187088384922896,1,19.604834372392965,-0.6431013504222239,0.23652944385300945,1,0,0,1.6137091972906275,24.22808199678648,0.12077151622896903,1,39.99600688732486,1,1.163172926491589,38.04537135694861,-4.3167683055042625,0,59.40035912350932,67.00802734351842,0,49.696414914508644,1,1,-6.657317169523175,0,9.129205093113562,1,3.126296140147131,24.66811578766685,28.29192585615,0.48533739117782876,0,0.8405704953895723,0.7805028729020262,44.264683689464405,0.16961614884365378,-0.5112721093532787,-0.39677838530437626,-0.5273249514980575,1,0.5065265098078838,1,46.011563174940804,73.5143003726787,74.88395383832676,40.83652296322961,43.27423080397919,0
1,1,-0.07216216520635726,2.8792389817249187,0,34.3318599748818,0,0.11147765646934005,27.860961565104336,49.236515535147454,2.3382234119681002,2.1250419430308467,0,51.75158470602559,-0.0696051558409248,-0.09505909786017112,0,1,0,2.557034567783046,22.180388185443704,-0.17851027991237436,0,19.01692471030238,1,2.4819871209736073,18.709003025968826,4.888439806110547,3,50.0688623874815,57.827136938802234,2,45.10198498069441,0,0,2.451162959002165,0,4.619803954352763,1,7.616923931104558,29.098320944653125,18.689319156482952,0.4136455302772765,0,0.5050559978096408,0.15243526791918793,41.20212195843179,0.6712834317999361,-0.02925003295589632,-1.4020313104739213,0.2141543060070946,0,0.6257074256593985,0,52.904994900691264,30.058895096811476,43.21314338801909,69.07099343096962,51.58623944672654,0
