S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
1,1,0.3694026170742472,1,-6.689558440606223,0,1.4824669043628682,0,0.5819166685990715,31.511693059442592,1,0,12.922375331614926,30.254173742410593,4.062735665165427,2.955789386267769,30.24124427422913,0,0.36779685920112093,0.33219958282923034
1,1,-0.37539772485087003,0,-8.289628181303351,1,0.7077511326892637,3,0.11662017311537431,74.1184208285277,1,0,28.856269638649707,60.479859367160586,28.888202694381484,2.6402183313292316,3.0390526084331904,0,0.8950636095167448,-0.42250983810555376
0,0,0.9365074893629562,0,-4.709167773584982,0,-0.7888660481908448,0,0.8903686462122884,8.83247662360613,0,1,82.92690422238329,48.898976984803504,36.70309492116094,2.5818661321039857,6.893615372371109,1,0.5232133390888473,-1.346886595542948
0,0,-0.7240690194212629,0,-8.336967398746228,0,-0.485848460399855,0,0.8903281195476573,12.7416799712482,2,1,27.908550423111844,61.56806315249452,13.476108054278821,3.0236786956972903,74.5568822934285,1,0.7562209327768485,-0.4633901453022363
0,0,-0.1364968096734087,1,2.376880696835679,0,-0.5463334306740453,0,0.6764195872869805,31.527343062215838,0,1,59.08889049504995,47.600806735012426,39.98137530908458,2.5395435181218473,78.16961851686189,0,0.3626741402396778,0.0459033275120177
0,2,-0.4513992695740035,0,-7.0584817524184915,1,-0.07782399538518839,1,0.7413244365997124,22.250807132258295,0,1,5.873257850073266,57.65653823399556,2.4803716627309935,2.478148398168294,19.51314885509739,1,0.7560232243432946,0.3086947719981158
0,1,-3.3925766204274015,0,-5.786804795920028,1,-0.16297296975970824,2,0.3662135096146283,47.190589219837456,0,1,71.91539739353703,68.20354618921576,10.309803507329992,54.598150033144236,72.69737498554304,1,0.8095741018941132,0.6030505882212127
1,0,-1.5183233944884267,1,1.9074339815919892,0,0.3749455567037937,0,0.7379824911544857,22.408546326098573,0,0,71.83730329061194,39.57766630839045,31.697020043080578,2.866000908768919,57.0411113880522,1,0.21774716512482906,1.6372059119586635
1,0,0.7173845512065455,1,9.76246546086692,0,2.419269940163369,1,0.021942945607845155,78.46857455521334,2,0,56.771232701103436,18.528834963945883,37.601053150374725,2.7038017464013415,78.73908340095876,1,0.0041864134319414825,1.6482816271078247
1,0,-0.2841471797086586,1,7.902648701707058,0,1.6312292117935903,0,0.22189960717101143,60.03855733642521,0,0,33.633746183157264,23.956690153509207,25.382456050916527,2.7854205017563634,33.81822773633768,1,0.0823111030712757,1.4059542319794869
1,2,0.900823629253481,1,-3.3254481843112043,1,0.02235082758249029,2,0.2586982241044886,68.94316975810546,0,0,12.422225082305943,39.05083951529854,3.3309123366297477,2.539115823256547,2.747900700035044,0,0.47990692741288815,-0.10186064671778497
1,0,-0.6518815966992652,0,-4.864718304730209,1,-0.04224611498199389,1,0.7783247179518564,13.546950189059892,0,0,76.71092311033124,58.76539294435208,36.56041211057529,2.304855493013829,5.913212972078702,0,0.5585839284185434,-0.3288842796551688
1,0,-1.449953924687286,1,5.715124358398281,0,1.599200750087565,0,0.25050026031147066,51.635924803438385,1,1,47.13695172402866,26.6802566631263,12.33844564501075,2.046794848708707,71.78339146586993,1,0.05971030054703247,2.2964153853557474
0,1,-0.1989017490856979,0,2.647358042269497,0,-1.1671918029353754,1,0.7090583594950237,13.047956355733392,2,1,72.35976318513863,52.774032448612395,0.4125206604383136,2.7159583616657326,45.15910017973411,0,0.6278338704631057,-0.05651083105970413
1,0,0.9456449496004331,1,2.011780910474453,0,0.5743171695371678,0,0.5614673004963029,32.98504596266694,2,0,59.7897564941963,28.305140367792948,21.03866041921115,3.01841275099974,36.35928840618335,1,0.15885294606192163,-0.08907256872579272
0,0,0.5862939704483967,1,-2.659911625505579,0,-0.5464697156132606,1,0.4595710623258646,39.96189837234537,0,1,81.5390954956426,44.364049210719614,34.0950933320799,2.781975192034417,23.96795671109148,1,0.35863658780937696,-0.36714126532417285
1,2,-0.5507442739078402,1,5.689484830306043,1,0.00894930781505268,1,0.2806838249043452,55.8452986067493,0,1,8.662624489741033,38.79326864738136,5.901698182948638,3.055231529703493,59.84645475229857,1,0.3152291553588321,0.8397204035181054
0,1,1.1705253175117465,1,1.8554152884973654,1,-0.12642705756083242,0,0.6922160907535089,32.04515441198198,0,0,72.79004878752811,39.442700784647,28.60559725367132,0.42925501672024485,0.9874716774047831,0,0.4985718873054459,-0.6739022730565647
0,1,0.3580237796513645,0,2.961583405992858,0,-1.906484765714197,1,0.8482093670604545,12.215872779630068,2,1,44.496191567336,57.5221594221923,7.015474995763782,2.6164113690661965,99.34836301871647,1,0.869822164317944,-0.9445187422649725
0,1,0.05708705660440258,1,7.369864490973221,0,1.0107132776545706,0,0.4645835626660336,33.44341332944799,0,1,28.45593848133774,31.1989588073031,14.49111855397186,1.8797892249930597,42.05750927641616,1,0.19689139498392622,0.20686237817456407
0,2,1.3142626759932026,0,-4.82560274805997,1,-1.5282313483172092,2,0.6329843757235397,32.333566420075876,2,1,25.71178929701069,58.77296338585071,5.304703114640472,2.6741469690237607,94.92132008248433,1,0.8534286430362159,-1.8028523259218665
0,0,-1.425326945750657,1,-0.6727655433772846,0,-1.1339247544984792,0,0.8984265891186687,10.758595268747113,1,1,85.95303308824592,51.89883334851884,20.87708630882046,2.6752911221858935,16.402058276797156,0,0.5303553403982937,0.9110716814892913
1,0,0.8621330181944976,1,-6.814309611276167,0,0.7145782055386979,0,0.7567236042459367,18.793368818661392,1,1,70.9017663548947,34.33855154355946,38.09156717867181,2.89374687473391,22.273205756375564,0,0.3037547706119671,-0.3967624443499613
1,2,-1.0601450661519585,0,-6.377340429354942,1,0.8138909774073588,2,0.471681899987885,39.65272877574455,2,0,51.88357649374416,60.209881279225804,32.03210728262316,2.5951380111065987,37.235069930396655,0,0.7594953877608299,0.08158675867228728
1,2,0.2730809759571897,0,-9.406513225391112,1,0.5617899406858451,3,0.22003143410944725,67.68929866147745,2,0,61.13724873280457,51.5510248794482,14.1153978205526,3.2858795571300172,32.064082130561864,1,0.8533329798211,-1.5539789732173612
1,0,-0.5024140840397839,0,-4.664787077173672,1,-0.257870178153299,1,0.8488598111702836,11.05968336205211,1,0,87.76276019726352,53.46773280342786,22.04132228896166,2.249498166855412,72.29450876316474,0,0.5393815988961103,-0.22180176161550605
1,2,-0.47782919956044373,0,-5.180799008656386,1,-0.8477639395967066,3,0.11747705411991882,75.50762971676278,1,0,12.146428353610283,64.91698832917129,9.67743690098857,2.8480004761946773,97.72923056165013,1,0.9376439514551758,-1.23350089297884
1,1,1.2489774914970555,0,-1.9467650678018718,0,0.0931259581513341,1,0.6032869884486062,31.06203493050682,0,1,78.31283389856371,45.83160491536658,24.81795702849018,0.7001067640054895,31.627922177290834,0,0.6218100588503223,-0.8380327781477108
1,0,-1.0567664503263816,1,4.681729012162032,0,0.5975355754037739,0,0.5043002322103745,25.179311446401623,0,1,66.2558968053392,31.77766009424014,33.646475260491925,3.036760640417823,13.405979212781743,1,0.11015678033735593,1.326488828223234
0,0,0.9328090435584248,1,5.70159185472782,0,-1.5740971219046815,1,0.5224293428742586,29.827201138050707,2,1,78.18151281798511,40.30266621823314,12.883208436803901,2.7437760280834502,6.068225796477433,1,0.4431585586915453,-0.05122662706903098
0,0,0.6266072367659495,1,6.591564731071113,0,-0.06310731770406988,1,0.4785612241188841,36.41488121540124,0,1,97.60343683489948,40.18371757380764,31.097310893381234,2.7388438614808415,32.06584716814426,0,0.23734217586504613,-0.027503350577929284
1,0,1.0708402007560187,1,8.993217305587361,0,3.3076629437489706,0,0.011498406443965492,77.94999108481699,0,0,16.277658886534535,18.246724147041647,4.821981789194798,2.155976879320261,51.277702040295694,1,0.002160318995529986,2.105635401202594
0,0,1.4018970613376627,1,-0.31379929898494474,0,-0.33581413561971235,1,0.9440743760373554,11.874549325773597,1,0,71.9395230816631,34.33986733335379,12.169079527585156,2.6072447527703404,49.07369493898132,1,0.4143128354654654,-0.920298164860769
0,1,-0.5300272271584766,0,-6.198448525956394,1,-0.7617848348488743,3,0.4098976958630195,44.95904114260522,1,1,73.1496583104219,65.87688020899628,13.981633952876411,2.72401582372895,65.6901923087187,0,0.8320081503578988,-0.5243467872908756
0,2,-0.6002648075027781,1,6.0959568736059815,0,-0.5188163696372763,0,0.47404762515751725,40.44268840284172,0,0,0.888446619087846,39.9662649543361,3.973989368849855,2.0337095157113154,51.22560220649319,0,0.36120107860784645,1.0870423045701698
0,1,-0.03346244952206365,0,-4.86320763491068,0,-1.9268952300098547,0,0.9726060347821855,8.166709405471671,2,1,38.52033279717597,59.91514226055464,33.593163593781625,1.1416489409825192,95.28156029731622,1,0.7844358762106205,-0.9776193368413835
0,1,-0.3112074985728482,0,-7.597465332671785,1,-0.44048216042309546,2,0.45141827470131823,56.84053188251494,0,1,44.11827774564891,52.164084239388956,26.6276630802001,2.6225977599036763,2.7983777387243225,0,0.6778977016651032,-0.17954361995702825
1,0,-2.1883676964841206,0,0.2498596604699408,0,0.6965089547050167,0,0.7761806817551309,13.601013261203128,0,1,68.07745713615972,63.71823166519664,35.561821775035476,7.193266996214722,54.247177662311444,0,0.5348006955391287,1.1440649512603676
1,0,-0.5293460618939914,0,-5.0612941034203,1,0.5718543958226029,1,0.5609462587326348,36.947936072606055,0,0,71.44334435805656,43.297235326167005,20.142652945046326,3.0245921218007745,18.500343305297807,0,0.49544310083209475,0.13736986037260043
1,1,-1.6976498532928475,0,-3.1736096316351947,1,-0.003823984763627887,3,0.31406016953896576,53.80481312551835,1,0,75.92821060932657,66.99896536944071,6.053167892473514,32.158949484115276,90.79944283949972,1,0.9422310868603887,-0.0620172797049639
1,2,-0.28596549601746035,0,-2.079273773069911,1,0.6574758502288935,0,0.9623762499260284,10.142982460133654,0,1,0.9311562736198098,54.20611149164196,1.15607428804398,3.7743422322727453,47.800964063509696,1,0.8079584398557687,-0.8699125239916337
1,1,0.7312167648378557,0,-9.145653521979739,1,0.6994632775958013,3,0.10038790439068218,76.78035396842235,0,0,62.63746403600054,49.99355416400929,17.59284765299502,4.867807118381122,65.19391317716268,1,0.7469016695690897,-1.026529356514212
1,0,-0.27914930031393054,1,-1.501799811001348,0,-0.16244124935022128,0,0.833510301245109,11.87463864807459,0,0,65.05936965703052,48.35876499201629,21.17810728702818,1.8100631564844107,80.14691289098764,1,0.47070307121008936,0.033998308038422506
0,0,-0.7389354319570519,0,-2.5744956683426885,0,-0.9298309617405853,0,0.882592984232323,8.749110915334764,2,1,94.94397834521547,54.97499115245024,36.207447816202304,2.6026361628811063,88.21035115107883,0,0.4682841463653108,-0.024346053610708077
1,0,0.5437532466838467,1,-7.824524338563743,0,1.4031735685289874,0,0.8434367884424219,9.155119967789776,1,0,51.79492820125867,53.74136790309141,25.589313987013735,1.212020808436782,11.962474150223285,1,0.5360808028582088,-0.5344953415897367
1,2,-0.6327568425577762,0,-6.62224250685211,1,0.00643405702309377,2,0.3965082318307024,56.01416854343759,0,1,19.325373815644824,65.63116552493446,21.73980457981458,2.9109466815027085,20.495143337289495,1,0.7642240045919659,-0.11929094750924558
0,2,-0.9352714182060232,0,-8.164633034257605,1,-0.7285216492804547,2,0.6507915075689218,25.398347190168362,2,0,11.636697095905369,58.52040336729601,1.2716196067296948,2.868324812347432,49.796922067250925,0,0.7442638154499935,-0.5692847598205171
0,2,0.664463180116926,0,-4.980916489558085,1,-0.7545483218529858,3,0.31638970587656856,60.02562124818529,2,1,13.218587830542255,62.936268257358606,17.08880422815906,2.9965343787240775,94.20217507459708,0,0.9491445617835523,-1.8804002456167535
1,0,-1.981972945238603,0,-5.129062374329099,1,0.4545855744069164,2,0.3875977149242659,44.5926456087947,0,0,77.8473541436214,61.54199913129399,19.502633783380016,16.30252628338156,43.27223837646185,0,0.6612057355669496,0.6924404313769599
0,0,-0.03964763393491589,1,-0.648350619255222,0,0.1439945440882168,1,0.5567903120102704,41.7116400555512,1,0,81.7874423820775,49.18968744063602,18.628123391966014,3.264646946805792,3.504581458728362,0,0.5921124997649563,0.06305771368700976
1,1,-0.5587167617290553,1,-2.132905155103577,0,-0.07095747237349043,0,0.5136686954761549,32.703196053130085,0,1,8.494674676890263,30.946829226109294,23.132737061945257,3.0883545537605754,15.18057341557461,1,0.3997972266387272,1.149971364886122
0,2,-0.45127194930984854,1,-1.598373573090754,0,-0.15276264283163118,1,0.5570611759863895,39.844513112451,0,0,1.2700174233792216,54.36555613684399,4.054768188867099,2.7977942903171122,61.99990112705072,1,0.5979034909897799,-0.0448481146650878
1,1,-1.4252209564751663,0,-6.408071587276649,1,0.8258718755378737,2,0.5372817297086745,43.74295745766736,0,0,58.360518226028056,58.638391892658795,21.026649666514743,2.9961816063149387,22.21231854184061,0,0.7287668128490927,0.2720744738367261
1,2,-1.0728746189229914,1,-2.9770846180695205,1,0.6342670026730686,0,0.291986257816505,61.68400695524703,0,0,6.004201317974522,47.983029110150234,23.42293262315973,2.3654575265790885,12.306211448454645,1,0.1408635479327292,1.540803491149234
0,0,0.7859676170871731,0,1.6867070994250817,1,-2.049904700065701,2,0.22058367596001888,63.320642304154084,1,0,74.26150263840367,48.10086346065131,28.484263203855924,2.243684717390534,89.29586827614126,0,0.7016159148069745,-0.8947203533424947
0,1,-0.06859301829563272,1,3.9456109588905353,0,-0.4639582131253622,0,0.6420397620157774,25.677605033497425,0,0,48.13616959003657,44.31836582010803,33.062222729501315,3.180918627525597,73.97210820488434,0,0.422167475714202,0.18244455919342625
0,1,-0.25638167472569784,0,-2.952133013258022,0,-1.189718880859325,0,0.817386437565067,8.908208667514135,2,1,49.019794220940206,56.816150626954894,28.28156985348872,2.7561372354655105,88.84389481605734,1,0.70866245649178,-0.023321296588668928
1,0,-0.9523029191123649,1,-2.5164226254315185,1,0.4582122437213562,1,0.381761595086458,53.11696741357862,0,1,40.532632973178316,40.73582411194626,18.38254435191338,4.317688953730964,22.90835421319669,1,0.21573463726604014,1.4360206034244045
1,1,1.0116529543727009,1,1.4048097367446246,0,0.7497139963563252,1,0.2408025358907414,55.23033335080214,0,0,25.75935559103334,23.94637872131559,4.690230774276378,2.572873596973272,19.46543879655888,1,0.13141976449445825,0.299675787497755
0,1,0.45763233554661814,0,-4.611957698176795,1,-1.072394610886293,3,0.12609039433037933,71.65159840311608,1,0,70.93414788085892,58.825025469863576,15.036387056827758,4.211268008398174,9.342028993198237,0,0.7741785625768265,-2.041448730186377
1,0,0.501504210795021,1,8.474805171410736,1,0.26144726917801664,2,0.3882274927326258,50.77897221632352,1,1,84.76364678085567,37.805115691114196,35.00882256542119,3.3260947533298184,22.50696574781369,0,0.3513432705747372,-0.09367614384894717
0,2,-0.46998227354418326,0,1.4700188872723263,0,-0.2828654779101144,0,0.873242067932954,12.23310728452573,0,0,27.211842032171475,51.658465091114294,35.32549609173585,2.7836926793528254,71.56791808815596,0,0.669720418559116,-0.1296394483142337
1,1,-0.27121937618450437,0,-6.748304315817224,1,-0.17451126492060817,2,0.5381648115215137,43.734928320399256,0,0,31.689174798887244,51.248367124137495,32.583354204078695,2.2377672267183177,31.34686432527589,0,0.6354210423091633,-0.28670839135839776
1,2,0.6498975804361129,1,0.8844345990048641,1,0.5527426330687141,1,0.21598684157012882,66.00466319165093,0,1,0.0025943746361167808,28.607956253832203,10.658357372473617,1.4776770634682033,48.738753083891346,1,0.2689376890835985,0.586015319716624
0,1,-0.8585271264125393,0,-3.040530049047625,1,-1.137929922581396,3,0.15566583601242634,66.31548496341267,1,1,60.167428081113464,67.2934477956392,13.064950927985265,4.639485935250453,77.26459999915667,0,0.9473572345828716,-0.6319570533151777
0,0,0.3350155703415404,1,1.1025726269178175,1,-1.7439762127205227,0,0.7807805433663262,18.46179574872172,0,0,74.25172356322031,46.004552846533805,23.053650727913823,2.7274242769218855,86.1405848143147,0,0.5100148189858017,-0.10523036564103393
0,0,0.06476386863098152,0,-3.7571558417312536,0,-0.6552913860691805,1,0.9084635924847482,12.183801496513302,2,0,85.87094279096108,56.20040647731405,36.459409321973084,2.1693727405663448,34.41827032050977,0,0.9394548599136718,-1.0748517661699881
0,0,0.5896866210825229,1,-0.3041861783337634,0,-1.3928361550226265,1,0.5386774766267606,36.87429240992205,0,1,46.45565095131119,50.28749338041442,34.05293748393675,2.779180401334696,22.682605411192803,1,0.6089283420243082,-0.08269754675797941
0,2,-0.5568672526445052,0,-2.431587123907118,0,-0.5667408863791121,0,0.8490162043970431,9.665915957013489,0,0,0.8990442654383923,55.64228199453056,0.255676106515379,1.4815380834246477,13.934412796375023,0,0.7954620155636731,-0.4203521381140664
1,0,-0.20431995231055852,1,1.9364496426185092,1,2.0724024098116787,0,0.16444161813209174,61.30527087609554,0,0,36.67357765630742,28.556413146199983,19.126732439293693,2.083783700996629,24.785612174139104,1,0.10364677941437461,1.5078813724397762
1,2,0.9525884886399077,0,-5.975572397119552,1,1.1421969409192707,3,0.7209973725771428,21.608713376388934,0,1,3.9851484566579276,60.58302669211723,0.6062010128959328,2.4231238664690258,44.49280334116337,0,0.8849457327777321,-1.6041609186951058
1,2,-0.3315406918159529,0,-3.669716962548266,1,0.23676351759545125,2,0.45468292728601234,48.07424348828813,0,1,22.11805756714234,59.25576141506824,1.7249502453954046,2.321763439395819,46.13702470402248,0,0.7824009463771755,-0.4479829432806177
1,0,-0.06012667769931339,0,-5.468668222727656,1,-0.27091667740573655,2,0.5389553023503666,37.811772095715824,1,0,73.81961578240659,64.68092619246823,35.939726976475214,3.1576826046724396,78.90649160311783,0,0.7232263159323636,-0.8574254519647861
0,0,0.443614665952167,0,-2.8822301998923727,0,-0.6021824366226926,0,0.9460889663756282,10.12225811455069,0,1,80.72041610939789,32.48636267457297,24.939071882636643,2.8709602381745203,26.059831050295767,1,0.4564913256081301,-0.7994118383852568
0,2,-0.14258411957312428,1,3.945811332957714,0,-0.3813095096380517,1,0.2757747351581336,56.48754195911554,1,1,0.1831606192688684,34.48232312722547,0.7844936013801673,2.828489069838363,15.849190717550282,0,0.5682661227979345,0.5619528439747418
0,0,1.892646286587003,1,9.257580316797323,0,0.4721510780319203,1,0.18569287597992434,61.738305854442046,0,0,33.201458651783,22.06471971304392,23.264098287065423,0.7108613858605375,31.233303797894674,0,0.1517459352755729,-0.2585847626314642
1,1,-0.7954906574847961,0,-4.934101238852227,1,-0.12505834233977606,3,0.011346411111213262,79.79150317279525,1,1,78.35302678265282,62.652674382282946,19.064651573089257,6.915810594115309,35.93584985205383,0,0.97214875995017,-1.1268892980183256
1,0,-0.8068755348831972,1,8.628272110668238,0,0.9182335095116,2,0.0312747553663556,78.84955960518029,0,1,28.138412150485426,24.97340221732231,18.81099130652518,2.5817435041478127,33.157389128669,1,0.057487538424282836,1.756565552845484
0,1,0.9283787544247458,1,-0.40522177386087144,0,1.1606501910172415,0,0.7956427429889394,16.703235608527812,2,0,37.81682438787037,40.746158718887685,6.371640913490917,2.053622508337639,42.73850248556782,1,0.4809493146676524,-0.562681417533658
1,0,-0.15311827516889276,1,1.570212280161769,0,0.3246265115148791,1,0.3004992639636992,48.259265773072954,0,1,12.178667078392309,31.446838278738056,23.025955603865942,2.8991806330263055,25.439171697796887,1,0.3702933169613898,0.6366813825100992
1,0,-1.8688353182402335,1,1.2186572215329967,1,1.0770981036777192,1,0.34372434464805546,47.263431366468154,1,0,56.193285001620076,36.26673873432404,20.307490969876593,2.454478751469739,26.246515845371597,1,0.2635637137582617,2.1466931389298973
0,0,-0.18774522251953857,0,-3.339523802946742,1,0.16137814019452296,0,0.9968697033994784,11.616614673414531,0,0,89.12404029611577,60.27199504827566,9.156499479208584,4.460114066182147,30.8285573039017,0,0.7916658674509753,-0.9958658070276158
0,1,-0.6927725778108229,1,5.552580936802819,0,0.8777641142739885,1,0.4133015564507305,47.770529068410596,0,1,30.935525505278793,37.920146364137594,26.22963126084837,8.44265991065991,52.23129497365223,1,0.5145889823769346,0.7984397260303292
0,1,0.2968326415361797,1,5.6840003896675935,0,-1.8587315447245685,0,0.991007351418411,9.701128899405171,1,0,46.85351099468672,32.998938051728764,20.52650318101653,3.2864061956900454,32.61503797702889,1,0.4597331284025659,-0.22104979970059446
1,2,0.8461342800232355,1,-2.968060116167102,0,1.6531560469069273,2,0.41959281414621746,51.586117926081194,0,1,10.99919116914944,43.489439879341276,28.150992152622866,2.4067179456138343,36.98624992545053,1,0.8397254707804689,-0.6324211222414686
0,2,-1.0183583437907455,0,-6.312452638439646,1,-0.519885125743782,1,0.8745282660255767,11.14477876854795,0,0,5.74191358225769,62.58642952978038,14.552386157897619,2.9975220670399665,64.3532844199929,1,0.8690894793660725,0.33139976652961695
1,2,-0.680774163427102,1,-3.9377911564836223,0,1.9753130818905666,0,0.5267953868524025,37.12162366579473,1,0,13.262959371736722,42.79898132902237,7.4470562810231495,1.7066693738827554,68.78102176450047,1,0.5542020253702122,0.7792999889462557
0,0,-0.366716685637954,1,7.465930937123552,0,0.38683042648388793,1,0.5714278921941468,30.261374158512453,1,0,54.938532900573676,25.816364327685193,13.23836380122126,2.8719522760314624,63.56556135752286,1,0.20105459873152876,0.9594216205509607
1,1,-0.7785505705966833,0,-5.446285286788102,1,0.28439882494407737,2,0.463565176972113,48.43595872311117,0,1,25.644640775800976,55.01396976028516,10.662212530855646,2.605071678713673,42.512384073506716,0,0.5672764782482214,-0.3203736514042582
1,2,0.6549166878811487,0,-5.055756343446261,1,0.3446418186732313,1,0.7876108787724092,15.239174034910512,1,0,5.1909790533359255,49.99219619271016,8.018279884153088,2.360772898208078,20.627549679690294,1,0.7006126310770641,-0.2793844171239352
0,2,0.8212475603438337,1,0.20089030359698867,0,-0.2775189256134851,1,0.5155433226754988,35.49866955830617,0,1,2.041523765907083,31.227267606983098,6.360163453605718,3.0617316287772094,31.448950100742746,1,0.4142452804738919,-0.36010721392543943
1,1,1.604846108111254,0,4.128881397846122,0,-0.2853634034619026,0,0.6672619557677718,35.152882370716625,2,0,27.837468872641523,44.266127386957706,15.623411948691025,2.661974273980418,13.913979549355965,1,0.6526070630713381,-1.256182747320641
0,0,-1.3809272425128782,1,0.28081821073677204,1,-0.9905654906472771,0,0.6565773173673195,25.55965520675189,2,0,70.7756375518383,53.79106726881839,21.388229417061613,2.9187041230293556,46.676751183861754,0,0.5303883667408704,0.4295589368965961
0,0,0.17418044949327183,1,4.359213694670119,0,-1.0286340450583424,0,0.32426418171001015,58.672489896950424,1,1,57.361828154814,27.129146102654065,16.44623067890658,2.841425790290353,42.086785090864446,1,0.19294705986659938,1.0130319154410519
0,0,0.23285055981732486,0,-5.145059739796826,1,-0.26534039321637926,1,0.7724821296199074,14.3044756272554,0,0,78.53731061565563,52.23701003306757,13.364860239602223,2.834588952337987,56.473204402350376,0,0.5543573509571866,-0.29717259345543695
1,1,1.3657356648892989,1,6.929334333680622,0,2.04783207322338,0,0.2513916461067345,44.38296462016402,0,1,8.166920885503792,18.46163198426087,3.0012448921872714,0.6033333184086423,23.624649668725883,0,0.05010370386330615,1.3194223014062338
