S0,S1,S2,X3,X4,X5,X6,Y,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,0,0.797183718636337,1,47.371943534637964,55.073037096218826,0,0,31.885106827518754,-0.40199748097577864,3,0.41981708717949573,0.9481431321540195,18.080968559234066,0,18.03543997390004,0,1.1761652677611245,2.052180066695351,2.052532425680486
0,2,-1.0430545043985957,0,50.20428545403477,41.76770096923259,0,1,39.41121347748521,-0.26285155523338255,3,0.3427579360753802,0.6730191260412256,4.80267830342525,0,20.003342832223435,1,-1.1291846774436536,1.7230364761106947,2.3353594762225196
0,0,-0.0028154299648884057,1,64.8235647391765,37.654142041140815,1,0,11.765022262872375,-0.45784418928627973,3,0.8916418015866893,0.7478670611951332,22.15183173617056,1,30.959818196334787,1,2.969577756275241,11.914215767508143,4.074019277207076
1,0,0.2265866977401526,1,69.28287701680769,0.652203349042646,1,0,28.98235853156943,-0.7768099435832447,0,0.9987481574621165,0.051541608320070154,21.523168614401825,0,32.38579614219926,2,-0.48778697956444894,2.4795471061051195,2.6893789023105605
0,0,-0.9943798955198012,1,63.35120974412979,79.90016439676543,0,0,1.435545742386819,-0.7319400630793319,1,0.7106161315803542,0.2812033156951483,19.385066727699417,0,27.252563042967854,0,-0.33698394540960486,13.181260518332838,1.3007160894376628
0,1,-0.09525685169780951,0,46.324485015589474,44.756041439971014,0,1,34.45362595669241,-0.4598618415356609,2,0.14961652091552657,0.5298788591031182,5.132415441813219,0,15.971183201733671,1,-0.8865298862433963,1.773798511248834,3.054009984238477
0,0,-0.623374799169042,1,22.213666409929345,73.87863738152056,0,1,79.08007850529124,2.243969577416775,1,0.1967999917934159,0.47347115771612724,22.34360381763856,1,3.5981459111784786,0,-7.7579888653203675,3.423556529059577,3.0790007229862577
0,0,0.43799636828912375,1,42.30093915172387,70.96930328399448,0,1,24.971267095309855,-0.40563057271014374,3,0.2567164245406978,0.43189999296946696,19.99067238840664,1,25.082132743252178,0,-0.9200262623426774,2.3776332496241337,2.4921900274820015
1,2,1.7451337776568476,0,46.34129786962644,9.143326505331896,1,0,57.318500137989815,-0.6443047401033432,0,0.7681421732299847,0.10314866322330829,22.4106815775837,0,24.776841054396932,1,-0.7665170566619679,0.6485485055190437,2.4090217509678156
1,2,0.617076984606677,0,37.42891139054189,14.444159671354246,1,0,45.62614095928134,-0.8272740462201632,0,0.5106194878171206,0.3823083738851253,16.93252815430375,0,29.77195830622243,2,1.7625412715742623,2.2756168806844554,3.446948676671083
1,0,1.3001062068439673,0,66.43630662453793,25.358914859524017,1,0,45.717670680003515,-0.6128618985662392,0,0.5952770153626248,0.9212612252090336,20.694842217612447,1,6.1232026396107075,1,-2.4942619531218213,1.3692963456772294,2.4385492413690746
1,0,0.9832021393403196,0,58.07354190002441,8.192694387314397,1,0,56.41230498381523,-0.31453762225981635,0,0.9402593024915564,0.038190112807520105,13.487303720441428,1,30.0044033217063,2,2.546911545907445,0.3559365857212974,5.234902060049269
1,2,-0.25303847366822885,0,38.37117556932487,73.7166961390171,0,1,41.730555908757346,1.3315905439889628,0,0.22826896293973659,0.290875864335548,18.245201443305994,1,7.190265018177167,0,-0.6158275613583797,1.2858995593857487,4.7324710387419255
0,1,-1.166105787089324,1,30.300533171572358,89.44651355023056,0,1,21.919102875672944,-0.3317649799562988,1,0.21780158938348565,0.6087831178676189,21.402697225629232,0,21.26742881945246,0,9.967977744833046,2.4517172386014137,3.058023062247701
1,0,0.45644639088667405,1,61.80334872076294,14.161313977561568,1,0,17.324315997085545,-0.5612585176058883,0,0.9149209777174161,0.33793489306372104,31.490076135016977,0,32.1622415189299,2,-6.238110227872751,4.237961969642255,2.8285631740780377
1,2,0.8404627771018531,0,52.08930562925549,9.292532600224106,1,0,24.658414772690627,-0.31566031282397483,1,0.7155897307315693,0.2538392787186831,18.243666044239873,0,30.809243785274163,2,-0.7294502471283284,4.21649592895744,2.8226616117054633
1,0,-0.9671703291978884,1,67.38999250386621,27.575042342452548,1,0,0.9816456325243239,-0.6118408427640271,1,0.9960208563841721,0.12675720788332334,28.55447778867607,0,38.66034038225348,2,0.07373652340172221,20.708398319792604,1.5631704680911898
0,2,2.102928941661429,0,35.98429822592781,49.436259643170615,0,1,56.29106177090477,0.28442999162358373,2,0.19104232011841804,0.6239438089242619,16.500724913474773,0,16.959673630983684,0,0.8446333902224907,1.4314468872005408,4.442319588494736
1,0,1.1563636242581121,0,47.28161806861871,20.934938733569464,1,1,63.13011317825197,-0.33456041922589425,0,0.48176439611665917,0.6376274364225427,18.158949855238376,1,11.672187481778389,1,1.3127121674592406,2.013744504655359,2.4000396030241404
1,0,0.3395446948464228,1,68.1113184409089,7.107498763612802,1,0,0.7142245008866421,-0.6222889781067998,1,0.9999109940902178,0.3985286075326785,21.486590754534014,0,39.9647903390069,2,9.999928230193266,35.11166920429897,2.3213492292710063
1,1,0.14691646689440044,0,67.23525586130461,0.06795169990552186,1,0,56.4492751783642,-0.296247525434531,0,0.9976628775004954,0.10032672536892384,24.227233221196034,0,38.423803744896354,2,0.4750334512469667,2.418642799326452,1.4536449099524438
0,0,3.9191812006344064,0,45.64878261422815,21.048708003108203,1,1,62.90655015129745,-0.5041360190126678,1,0.20462062107963175,0.837270293128376,19.98729258211388,1,11.424095454882732,1,-0.08304694457994799,1.5482358075891876,2.72862452506213
1,1,-0.7212111355341223,0,56.30612643212978,10.47084027121159,1,0,40.79832692806532,-0.5520930211971311,0,0.8728219887431676,0.0987928205262617,22.638329182909132,1,24.883881932660938,2,-0.07145742771951014,1.7114455422357793,2.0156553122099576
0,0,0.16043061563356256,1,42.41139161838159,53.25408784720281,1,0,32.255957281626515,-0.6895950869487073,2,0.3930830542984093,0.7029985253142654,34.791485244735405,1,25.61210240571278,0,-2.8922941294665616,4.309082524541162,4.399264426124093
1,1,0.41972297081863713,0,54.335989184178224,16.40367231393674,1,1,60.89817552756605,-0.7888294348838503,0,0.420655843611098,0.9828118994797153,26.222063325303708,0,13.55008131077717,1,-0.6641787620410824,1.7031219052935043,1.9204038118731328
0,1,-0.3937860559256474,1,19.674141642302832,74.80131826689475,0,1,24.1736083112892,-0.32887970029710045,4,0.19925384048189815,0.8015905812511919,39.85934601510237,0,35.21744018732156,0,5.752134662776685,2.6543702832004117,2.6650347174562636
0,1,-1.2001947153535413,1,20.54056360108102,99.47128643797447,0,1,43.17070500054185,1.9922500573333637,4,0.1739228987496757,0.8233759432153445,33.397955355323894,1,9.816298633904657,0,-0.42579385491516497,0.8217300934434421,4.440193827280329
1,2,-0.42259696965115345,0,25.78127219727499,70.96074228765895,0,1,25.060672063892365,0.4718317040910285,0,0.23319847806021882,0.10793811949202164,19.957129295542234,1,25.124927823729596,0,5.880563039056613,3.1233031823701958,2.5913297499331267
1,2,-0.31337629409403245,0,39.02069941192783,25.80590700904185,1,1,50.609230723580524,-0.4588038637461366,0,0.38272286071045214,0.2043806244783245,16.595967327281688,1,21.4091094618989,1,0.6685993073820189,1.7586225390774815,1.8340329187609525
1,2,-0.7375835759423323,0,51.60558390242773,10.629287335272236,1,0,18.896590854748496,-0.8560657505805127,1,0.6812759032920891,0.6447266957227024,21.688087872360434,0,29.52444006597637,2,-4.21591044721634,4.809071627100251,1.0650747951492556
0,1,-0.3170669066242893,1,34.948189302538665,54.57733757512837,0,0,15.620305454726022,-0.7020600218471429,3,0.4484204004864351,0.13255038647819867,15.475516557154167,0,37.985389055932174,1,-0.7062992909387873,8.859848277912672,0.9473216421442161
1,1,-1.0660386126554506,1,56.05132599063142,23.652820309587387,1,1,67.89658206166825,0.12347814792871485,1,0.2538674425822517,0.7006947135560335,3.3515118626455043,0,7.653489937031226,1,-9.844686172150059,3.390948156339978,2.284678420912655
1,2,0.7827650068304874,0,48.748858064969866,7.0055332906114876,1,0,64.3185306639536,-0.6134248168998326,0,0.6747323005891703,0.13413061967327722,17.001952091337806,0,24.59902377416984,2,-1.7840391684870713,2.638799435254179,2.6281692055584576
0,1,0.9066306280015274,0,40.335945790326136,70.23842778731554,0,0,21.06205748103799,-0.7928369823293179,3,0.31850913455417484,0.3035106933672004,9.189380513474,1,33.89513368442547,0,6.711120189580846,2.888279528930331,4.918885810295788
0,0,0.35039825443995865,0,34.08479556707821,41.55190744394179,1,1,72.98972938359834,-0.8196040262368997,1,0.23677648166664528,0.5578167885650273,27.92794326387134,1,19.734966639821096,0,2.0541768926161907,1.268158482472477,1.8304757342639155
1,0,0.2316814256787317,1,66.26481371491539,42.25926753935232,1,0,5.309282531901354,-0.35638575069688166,0,0.9542686660628369,0.20173869459322374,19.44197574680228,0,25.42048179914009,1,-1.4833050561710408,5.630052437175616,3.2560169289063556
1,0,0.6024828799173366,1,53.056690080696015,26.243090469770276,1,0,30.812977360126258,-0.15945712534165873,1,0.8697428907358875,0.18337608010417505,24.94046652645337,0,36.127487409338684,1,2.8999481226416677,12.944553585563122,1.744617495372877
0,1,-0.3293260292327808,0,40.72609320882509,57.55773010900887,0,1,39.67722975423423,-1.003632287445214,1,0.2102612709871151,0.5649204659549293,17.93784448976632,1,18.906437212364434,0,-6.0380705488780215,1.8202817969091571,2.1211662787343126
1,0,0.33390275746965425,1,53.84476376585092,31.859928440974517,1,0,51.328301925130184,-0.5108310902825663,0,0.8284352894588409,0.12853974955270425,15.27379579785766,1,12.79239509283502,1,-3.5089695369886513,2.835032137651795,1.8986463454402818
0,0,-0.6677331638181863,1,36.56542499400057,93.83318708945589,0,1,32.070646236871426,0.08033829704281857,3,0.17825185471912375,0.565626070679333,19.3264927385666,1,18.53258028116918,0,0.3125315340997137,1.1664476409563986,3.5633669354573625
1,1,-0.3703368377807645,0,54.35499852792655,19.454362150854372,1,1,77.86277615517838,0.7586001372871346,0,0.21546816355806475,0.4929823216817718,4.5893678753070954,1,0.9981799439529748,2,-9.537522419061798,2.660019352232076,2.5203750462116568
0,0,2.753726950457533,0,52.549814528449545,20.92255240828719,1,0,25.213152378584397,-0.33833469129455085,0,0.597364973388582,0.33376384498801126,21.79430281175368,0,32.336545988824376,1,-0.3818342713288132,6.987702542167308,2.7614109293134628
0,1,0.2734303389452655,0,22.072626123291936,99.35194965179129,0,1,76.45111103147667,4.803825309652669,0,0.1674512700623237,0.9971234109648459,19.467844337726866,1,0.047951561011927435,0,-0.5144199237016256,2.453082147390463,20.474112125095104
0,2,-0.8466363938720362,0,18.770539266674223,95.89895926354555,0,1,79.6692519252445,4.27578559122435,3,0.2479980693351097,0.9999926413512001,19.360061066376336,1,0.7468875474811787,0,1.6112277477652732,1.839366705062886,3.2496551084839833
1,0,-0.9512629758158412,1,61.27787679087433,12.117516668170852,1,1,79.92380375087282,2.2551163607014066,0,0.38590993661721085,0.047533498225022286,21.38681257857977,1,0.48445748377279774,2,-9.999925604965014,2.0981280414868095,2.7964148938156743
0,0,1.3119699720206541,0,36.81260766534685,50.82893902290101,0,0,27.01149790718685,-0.6377906752265154,1,0.3888833714891657,0.390918313076633,19.756970220920646,1,13.286099019557591,1,0.5398916273695704,1.7226409908618021,3.065115842085589
1,0,0.17443140972271498,1,54.25456423589973,81.14064545455287,0,1,52.94872567397458,0.23463106284812146,0,0.2724444518905069,0.8319046208155695,15.215553959942216,1,7.560401618051589,0,-0.5003508889583692,4.577186917166982,2.320186140477562
0,2,0.24944387935345816,0,27.416296425719256,24.0314701657537,1,1,72.61655925681663,0.2812902613881301,1,0.21412541304270494,0.4435975253917219,20.504424768569855,0,19.896402944595387,1,-2.1222206798030463,1.5671762402922507,1.4095275522458734
1,0,0.6004179241027979,1,54.77413475956359,18.761578746958534,1,1,76.97830439645995,0.471984402421981,0,0.4450237784470985,0.2290597907845044,17.174129526569242,1,2.6614664249829656,2,-9.880317421679003,1.3423196668153623,2.3931046195421297
1,0,3.2511432941536254,0,65.47212844334601,3.665820695038735,1,0,37.67000778431794,-0.49840804133425565,1,0.9065850738854009,0.18511721102626638,9.979826767686182,0,21.43105377287922,2,1.8362094375967768,4.215034206220973,4.001937575796273
1,1,-1.4235410033264906,0,35.48888301132024,66.59788901713341,0,1,47.81369326637329,0.5677713443024656,0,0.4105582685832197,0.14034063844310501,22.4820599302388,1,15.15027373796726,0,-0.3905315706985739,1.1205981854776885,4.885469670000548
1,0,-0.34419125007923107,1,69.68988687823253,7.025479866046902,1,0,13.507748529663335,-0.537042616368499,0,0.9961577391973007,0.23094972543226405,15.384110911183273,1,18.04326732912893,2,-5.756311154424055,3.261970475910605,2.329318248196541
1,0,-0.05146746120164393,0,47.12200825599257,42.58886661860332,1,0,5.806883256123547,-0.5304813645643701,1,0.8627182309410284,0.2565983620164326,29.028617323986712,1,33.90434771843764,1,9.994835794262006,5.9278989908730555,2.3283132396603246
0,0,-0.2370751359346437,1,26.12701188539305,95.56487567917125,0,1,21.247595528770145,0.19705245417705633,3,0.17314904218879457,0.751644123742879,17.93744687502041,1,16.818217693292297,0,3.012859203342755,1.0494945038583468,2.514306084899058
1,1,0.5174452866777519,0,33.984393880464225,23.089414791784947,1,0,41.76699246339794,-0.3694668896881603,0,0.7173721639553935,0.9971503544129423,39.99986846058121,0,36.95883624167823,1,-0.8711632642883806,2.5475492846942567,4.093374399267374
0,0,-1.1284902788276805,1,40.13194321273402,93.08821609325604,0,1,38.45761509416245,0.42645110486889204,2,0.16500932137453794,0.7640182270438016,18.656943067947505,1,6.920113789282181,0,-2.5329429291915346,2.306744070130744,2.66309699541302
1,2,0.08925559901572781,0,21.453591129948098,69.162925279152,0,1,59.74884757229957,2.197080520833143,0,0.1936321643882073,0.35112222440061935,20.47638129992796,1,11.602835131901731,0,-0.36805956638218795,1.4875494694889286,4.510962060968739
0,0,0.470128495084679,0,57.534527429438555,38.284013048419745,1,0,18.341967613661467,-0.6879521287990584,2,0.5796646189406576,0.4334720698569451,23.901429157122394,0,27.526273112557433,1,0.4994687257881054,5.640772127149895,3.6236213654774123
1,0,-0.1606721673604309,1,61.35824342533966,18.289372961852656,1,0,35.52537329814773,-0.48882287840109206,0,0.9478236544150168,0.1616211761615185,18.44310429272366,1,29.613335221086405,1,0.25162489031822055,1.3382071087850929,1.2666412080777765
1,0,3.4637769485074568,0,66.35550514259819,3.7998915191744254,1,0,37.81316782545689,-0.6214406580820695,1,0.9382359433409025,0.48726742870701695,21.47918378907674,0,27.89122967610244,2,1.328273533850421,7.237671751564612,2.630193250429523
1,0,-0.6466938191333284,1,57.36787652627018,39.520709135300784,1,1,64.69474920141748,0.07405526447423628,0,0.36522385288804765,0.9204063636112442,16.25248650537627,1,7.24246311041192,1,-3.6586865373721613,1.8150523571979582,3.6707580091478156
1,2,-1.311259571216626,1,64.34952408971083,8.638320546409089,1,0,11.099362429346629,-0.5780584356291176,0,0.9534556083975076,0.16343415708389392,11.853292968260112,0,32.10417533419685,2,1.0531979391530228,0.6896491615922,1.7382985749955093
0,1,-1.8225218207723368,1,32.92413499151316,73.08170511585907,0,0,21.263744126847843,-0.4399672393124908,3,0.33185175949608253,0.3461659786874314,27.289577862369534,0,29.06235724914577,0,4.560860203793123,1.7048913124325147,5.840242013379007
0,0,-0.4500389224496531,1,52.665793347604904,48.94858131233473,1,0,14.853023969683662,-0.567766910421851,2,0.6685038541418996,0.6565961830580616,19.95500331714139,1,31.84006719295585,1,-0.522446251798641,4.816539019356095,1.5487477533722729
1,2,-0.008786378593483893,0,57.81298019604493,8.697178234507003,1,0,42.8120717308721,-0.6431354085693428,0,0.8409702625190405,0.21037209475094193,21.472332626693834,0,15.522041798072463,2,-0.3442610131332664,1.76182804489934,2.5493184780064904
0,0,0.09186349967158881,1,28.202219850059986,96.29588327260268,0,1,55.329171065566456,1.0448057447304788,3,0.20215557255869565,0.8820422356507441,22.778365177476797,1,4.82111121566787,0,-3.5381767318983615,0.8104827795201669,2.7319371592821504
1,1,1.1684745510388503,0,51.43097120025224,25.854284144349776,1,0,34.424026898518946,-0.6040174815387558,0,0.5318874622124179,0.29137373798849,19.393069542824296,1,14.173941979146868,1,-3.1051229498021025,1.5066323113471134,2.762941065155901
1,1,-0.06198925944462276,0,48.7563573071928,28.654500383426196,1,1,49.35645497377205,-0.3003193904525274,0,0.29019015058280606,0.543634679033601,7.103513734561417,0,9.942199334401703,2,-3.0465104620681283,2.2769622025129665,2.3806302439456144
0,2,-1.2272431342162917,0,25.213885336334343,79.91186900974503,0,1,33.88332193294253,0.707356021934179,2,0.24402381759583908,0.8474392530400146,27.929269861076786,0,17.54645660589081,0,7.357568884984346,2.8143272662142547,5.441498197902766
0,2,0.6779289398766061,0,40.98280887552266,64.66946733422868,0,1,39.25962648315177,-0.545283077723275,0,0.23178512935573808,0.38273683666517644,21.032391096441895,0,15.44865914433207,0,1.5221790077268693,1.9936914196503823,3.3625639218120513
0,1,0.5241405017736906,0,48.43251916895024,52.13863769202477,0,0,6.755092180522029,-0.6098181098146026,2,0.5805732557300767,0.877381389181888,20.711228348098647,0,34.383444330839474,1,9.92487536802582,10.70374644003703,1.656204998902609
1,2,-0.9370652325593929,1,42.542837917818275,9.972294477836252,1,0,50.80163881294054,-0.9879941484628675,0,0.6708011411648919,0.13460082579881677,14.055391565841457,0,13.411759441892288,2,0.8513617164448668,1.006040972725888,1.448219633865076
0,0,-1.1257590215609732,1,25.162251476085633,98.23157339382003,0,1,15.300865969480611,-0.16551427807424815,2,0.2309299713563115,0.4154402857975392,39.74728695996276,1,22.534589039415366,0,0.3995640409436234,1.5663289676865826,7.961876305349388
0,2,-0.546617399798545,0,36.75638241241101,39.340570428444124,0,1,29.368245530192905,-0.5246942562608048,3,0.17540362132157827,0.5831127393684635,21.72331951757741,0,21.423930400375397,1,-1.8766820879866675,2.731614119949775,3.0046206389640133
1,2,-0.2513187603523666,0,19.174386300938526,72.12049031247183,0,1,64.61533337715542,2.6066795432267225,1,0.21829812134526072,0.37327752697348127,23.006109263111373,1,16.6433084308026,0,-1.8415003756749364,1.3369070880171523,1.634383326374693
1,0,-0.36242156888956395,1,53.12804079102244,78.66547589392961,0,0,23.53913815300099,-0.96700614299014,2,0.46003119564074785,0.13804516301779773,17.302321581806666,1,19.824824419178523,0,-1.7179290428093346,1.054682199117434,5.629323748001446
1,2,0.9508444982918779,0,69.24645178882464,8.417501376739883,1,1,73.84365936432779,0.6290057532651607,0,0.5506840791865945,0.10300470773681963,0.00012119718007186364,0,0.051502950415518445,2,1.4917681761236459,1.5180786654988876,11.152891745831406
1,0,-1.170268965121707,1,59.20671861154745,34.31645079050361,1,0,33.77911347073648,-0.5480996374854616,0,0.7882320792960062,0.4232485261071992,16.598169959125674,1,14.852232120515474,1,1.3027008350623213,1.6332374280860267,2.8800562392271005
1,2,1.3737290023892519,0,30.62498129706662,77.84889645621705,0,0,6.081224601391324,-0.3962419211042634,0,0.5473352501866577,0.7508563449106735,21.53403476522324,1,32.032458799807955,0,9.999928230193266,2.4844649258464604,5.084196641813326
1,2,-0.7608945981714962,0,42.15050931820231,53.39329933941387,0,1,38.57460958039749,-0.41415047490006557,0,0.3846116663166241,0.5167035886368914,28.350387412789992,1,6.69063168923357,1,0.5731558010916871,4.52724953589894,3.1868851569814853
1,0,0.139860847507666,1,57.52175849512534,65.98553088706672,0,1,21.96266450986095,-0.281764551084653,2,0.4069883566077271,0.1585511292850354,9.762552282557984,0,9.802415811931244,0,-0.566478939459083,1.6405477152434527,12.759185942873028
0,1,-0.6283721839865378,0,27.312128195881662,56.047190106464214,0,1,47.72727143409177,-0.03058591826444947,2,0.21316203674637613,0.6172083282062016,25.852191943751404,0,16.22167741917598,0,1.5598101530272999,1.7049498434163493,4.330072322918166
1,1,-0.020214206802571234,0,52.1306690054558,20.057837323759962,1,1,68.53966631006664,-0.28826255180370475,0,0.5416120285966063,0.36294883032403547,17.601494969764037,0,9.154064691487507,2,-9.910253295462166,2.060514198616641,2.7670241370313704
1,1,2.0953179494351852,0,48.507656114104776,2.9428849915183797,1,0,58.09055324975085,-0.6136000354992023,2,0.7849724355218104,0.2215400508264676,18.76520012005404,0,25.69191669949696,2,-8.410853558769823,2.0681920854704896,2.381854753987261
0,2,-0.24350829658772788,0,30.916430548534173,59.88761994316453,0,1,48.02158950703193,0.3544800415096085,3,0.22154058568070073,0.7261572252482074,17.70355809019462,0,20.2948597674032,1,1.4763910814252075,1.93005996142674,3.159572921266918
0,0,-0.06059272897968923,1,35.74876722519307,86.62070055212328,0,1,78.2659119392995,2.3443392324648036,1,0.2576864071312583,0.9204819738416572,22.722408892329717,1,0.7779869191504818,0,-9.987232042405953,2.1731656392068657,3.509569582432436
1,0,-1.227135494873991,1,65.57666436114539,59.99479597049229,1,0,30.953565732530002,-0.4806957862471915,0,0.5042096898497653,0.9524504266427274,22.204164212525384,1,5.627180372463529,1,-1.0999216738430366,1.5113471013909294,2.874262309048229
0,1,-0.7244262383826805,1,49.928554371902294,58.32982872538665,0,0,11.51031925533815,-0.7138365969249697,1,0.6105384196736291,0.21929766658112954,21.50299926699668,0,30.848030979246623,0,0.5609554620081987,4.471121097946972,4.063519326600396
0,1,-1.3449594293532487,1,21.917593238604994,98.26426805790567,0,1,61.47704967814113,2.440307588171406,1,0.22092774896983802,0.7697379106605109,20.703430398277177,1,1.417967049131319,0,-2.2474749863793306,3.3980612234186203,3.1815924248055367
0,0,-0.9527533164050517,1,31.589433896867718,94.80744561299032,0,1,9.719755435499184,-0.3910472705698957,3,0.20374347144717891,0.2739649791131752,18.156131648342996,1,17.34025801265637,0,3.365296933575987,3.5054627372620453,2.617790998238686
1,1,-0.9052111065212604,1,38.03058106604975,38.63061135438304,1,1,52.059248138411,-0.5239096781392674,1,0.33780959250105885,0.6776556269588591,16.533748918969092,1,13.868926635506199,1,0.08315578075389851,0.9331582170480599,1.731506827012883
1,0,1.8247080057503224,0,69.08918565078625,2.7002263010055874,1,0,20.62495726371049,-0.5102024677620219,0,0.9940253153938636,0.0980647869216223,0.24001604264885845,1,25.785880427484944,2,0.4293701601369655,1.8849683223958906,1.2769657303246924
0,1,1.3389732272301702,0,46.94247526704693,44.52491510395238,0,0,24.609653245248573,-0.8940581972531026,1,0.32015067777016637,0.5262525554545293,19.714814277119082,0,24.697395903731454,0,3.2705265119136477,3.225327117157662,10.059959314953128
1,0,-0.711158042585148,1,56.75135227925805,23.543584043788396,1,1,35.448245066609665,-0.27138747662519536,0,0.32697007017375346,0.6260989131029783,15.03089346844833,0,12.353017776033933,1,-0.637997529391555,2.320742577848914,4.073820760523894
1,2,0.4636575805386634,0,35.7196461775179,27.012952541246598,1,1,66.80774900726662,-0.4799146835097209,0,0.6030992557125859,0.17220709777866317,16.91237634849656,1,27.67443121312994,1,-1.2565059543110522,2.146385850902632,1.0798812355411054
1,0,0.7598145139545471,1,67.48714458343721,15.343733034345547,1,1,76.55151983093393,0.035611825806578734,0,0.6667435957850274,0.6890508911357168,20.844956371815858,1,1.0730834580587745,2,-9.999925604965014,2.020864524182987,2.751200925459082
0,0,-0.5178322318602865,1,66.99692121340311,87.52919990435366,0,1,33.45312887063838,-0.46068404101627486,2,0.24612915477952774,0.993976139638471,0.043223077603413707,0,0.8213424272730485,0,-0.6627660449687447,2.0891288404421475,3.547579670473997
0,2,0.7889127577602525,0,21.873994169502573,10.488877443344691,1,0,59.12773565532474,-0.43012378736134066,3,0.3103617690418074,0.7356715923986086,21.114446301393734,1,39.427925164824046,1,-2.409777191792233,11.770913252329372,0.15294661675253649
0,0,0.25690906625576077,1,46.18555580293595,51.685901186304875,0,0,17.438827303280373,-0.5451799027433852,2,0.31628333115383844,0.47715924664192644,14.572998287330996,0,23.503403426476595,1,0.6701461788329652,3.9981022006627334,2.344057853716925
0,0,-0.3627014027478471,1,49.688398873805255,57.59639339398988,0,0,10.656668243929541,-0.6873609184271978,1,0.5823531039886618,0.16381450979564427,7.770035983260977,1,29.520068229390695,0,0.22974737609397167,4.241902930537339,1.2319847640719803
1,1,-0.9928043588924812,1,36.857401232603095,75.74848326909967,0,1,45.756511072168145,0.33394783560837776,1,0.2791739004583348,0.34346787328466566,21.365720454953284,0,10.970663485485876,0,-1.1348338364823487,1.0565995583827839,4.66646570514001
0,0,0.1301739622765697,1,48.46086125359243,77.76932571121912,0,0,27.341278046373738,-0.7581882803121021,3,0.3421240703462296,0.30722128456676,18.179541111900328,1,18.538821930205373,0,-2.0114488414692815,2.355984202916655,5.2242102642208605
1,0,-0.5605870537842574,0,49.3385435357599,38.55911906735274,1,0,43.820681540659585,-0.6271166395529035,0,0.5211126644447472,0.10693082950640642,21.17533706769529,1,22.63038087447977,1,-0.6103789864123836,1.6437102615730144,1.6202174891131065
0,0,2.528159562655277,0,56.33862377135809,41.73600948953625,1,1,69.18834949374019,-0.21438755192574915,3,0.21391566306604987,0.8055496197052638,0.002410842310616168,1,5.054183676321999,0,-2.270875211722255,2.3024425715818007,1.322917945995904
0,0,1.2904878406847575,0,32.91327061080363,62.7105686885312,0,1,79.00955842905708,1.7086229688652226,1,0.19686092372430192,0.913034841774348,21.109803143513325,1,3.769680116024474,0,-9.782585413459818,0.7268049899080622,4.877100000176346
1,0,-0.5073992142453934,1,65.06749531679287,23.452497398186573,1,0,32.837721721276594,-0.3468389104537571,0,0.8501548434359198,0.40894420787746705,9.375752286374645,0,25.665485879301517,1,-1.8610228348982805,5.307384295386063,3.884859650828874
