S0,S1,S2,X3,X4,X5,X6,Y,X8,X9
1,0,-0.06044994212144181,4.316717412538065,22.714359522702114,-1.2806240382165115,50.12612675410792,0,1,1
0,2,-4.469249212653005,-8.664982037408818,24.237296512757585,-1.2507993347940325,45.08376520882548,0,0,1
1,1,-0.02851444337542283,4.874538453264883,25.968194434849448,0.07059005644429313,61.42126461294511,0,1,1
1,0,0.00591483437610549,9.534660872944492,3.945639345491321,-0.3612241358255804,68.38355903213635,0,2,1
0,0,0.08673967404647832,0.6429231059534963,22.1132313634048,-0.14268919334377847,35.16840350692289,1,1,0
0,1,1.178014650339852,-8.251910702916883,26.994999940378655,0.6476206005181495,48.82221730147727,0,0,1
1,1,-0.06162029944388962,7.4342320393155035,8.836608052983932,3.218502774447451,35.21166590495251,1,1,0
0,2,-0.16479204592883295,-8.959840920662556,8.231563086482982,-0.6667460786044016,64.22033295440163,0,0,1
0,1,-1.9816373214528837,-6.592201173452459,6.178833111204421,-0.6646708824701133,32.60223684355032,0,0,1
1,0,-0.04336735237334009,9.8900873573836,36.64348035826971,-0.5925366139766084,69.99686437666897,0,2,1
1,1,-0.023380655408208287,9.637882572281654,2.0968667473571045,0.7670606668263086,69.84670169799193,0,0,1
1,0,-0.48923979841786325,9.990636264048675,23.165851445013246,-0.7987896137348643,69.9980220906906,0,1,1
1,1,0.17773423256965898,4.760491397637701,10.8593545928709,-0.30003888189821937,62.20748567405684,0,1,1
0,0,0.14139571273320234,-0.49701692277511356,27.52815063725447,-0.9706047376112661,37.42939685062974,1,0,0
1,1,0.21185524255998292,8.632944228428837,15.148628163752848,0.6815010660945596,55.082808913061456,0,1,1
1,0,-0.23832717596436148,2.3891090395349384,2.8008664335310063,0.30821379057055076,27.849301739923682,1,1,0
0,0,-0.4617872760676106,6.519154722972672,34.27402718787328,-0.757141593319325,69.46525994208827,0,2,1
1,1,0.1520756872972551,-2.3329335434215697,18.56648938409867,-0.4233404283063571,49.641660849153695,0,0,1
0,1,-0.1785218402416123,-3.5208941781677314,1.446616695331795,-0.9667870966831248,47.150069885882914,0,0,1
0,0,-0.0003524821527376943,-7.066461748646957,33.76572858652924,-0.27684850669894984,49.270634312719544,1,0,1
1,1,-0.13616176246605416,9.809729982335714,3.6297744899967554,1.4104981183079515,68.87804811281893,0,0,1
1,1,-0.46470982601690886,0.2462287894600763,6.104447115391971,0.13982055670298732,29.194417257323522,1,1,0
1,1,-0.10197981980540094,7.735513479722179,14.144578678439492,0.8688403068433975,47.611429016642404,0,0,1
1,0,-0.06263425129937294,8.183965802194002,20.329301709844337,0.4915902335565802,23.897096658535986,1,1,0
1,0,0.13120723112855454,7.654525410977801,17.125717810562204,0.23102319162024212,53.58498245489736,0,0,1
0,2,-0.3531524736392398,-7.882268316306415,5.447500298862604,-0.637224141335177,26.18289205330598,1,1,0
0,1,0.2862235954428269,-8.847208153278194,16.02171430044345,-0.9621215988942263,31.12689694333894,1,0,0
0,0,0.1172632806954885,-7.013715288439769,28.168045605965695,-0.1679419356274391,20.861617676075472,1,0,0
0,1,-0.060419179476523144,-3.4993889606188677,17.49942219643964,-0.06225068099838587,35.546551606033844,1,0,1
1,0,0.27522071010963634,9.520498793161533,20.66678409802209,-0.0657257833118361,65.19670342415463,0,2,1
1,1,-0.12466606836431493,1.881669608698937,8.938559858231617,-0.617870016441882,45.41842540222885,0,0,1
0,1,0.1188302424323737,-2.229045686323877,10.818082561212483,-1.1293713328200583,26.95502341777332,1,0,0
0,2,0.19073138675654377,-6.184310246832125,11.973786214854876,1.3286825459561324,43.02448804771261,0,0,1
0,1,0.5449182274084265,-0.31353724739286726,18.61185210189532,0.40443709429095254,42.04994186162487,0,0,1
0,2,0.10398129335987144,-9.040884026459931,12.172137113200048,-1.0522079238375512,42.34540010136571,0,0,1
0,0,-0.007001124524986272,-5.863564744854087,28.40271877359923,1.6662139264616802,52.69062547633398,0,0,1
1,0,0.2065996490828783,4.125352291290891,1.4412354887176604,0.5956766906247579,42.36402512457917,0,0,1
1,1,0.20364943712125005,8.020206705022268,4.396822013753152,3.229047584886099,43.24530259199669,0,2,1
0,1,0.2677276581676,1.38845085878485,24.39422902249969,-0.0735536485154224,59.04154293823441,0,0,1
1,0,0.23051812260728288,7.078091900211586,15.460611360230903,0.046634129608837865,42.39420791980787,0,2,1
0,0,-0.08784258071099049,-3.993342050572009,38.79492588293341,-0.7038579016400688,37.13968623460943,1,1,0
1,2,0.040749723123736245,2.4267463771230275,9.572424687052049,2.9627854157736557,30.762307076697823,0,0,0
1,0,-0.37946874543407016,7.381299312025721,9.49563353691408,0.4723170211268224,49.85816158225879,0,2,1
0,2,0.4323594566040097,-9.119372019902295,6.0869537352166585,-0.48575630806138076,27.047327179226247,1,1,0
0,0,0.1789702140966563,3.930318204195258,32.58393752719334,-1.0120527683567058,58.74834293270376,0,1,1
1,0,3.500817795284424,3.9282603040857076,12.484207496959272,1.066277645555234,44.30077656346811,1,0,0
1,0,1.417658728000579,1.7600489414523999,11.947588721350693,-0.14370698069449603,45.021045637238146,1,1,0
1,1,-0.8916967078975999,0.37691111531344035,2.032919604445229,-0.08621496641559553,30.907377400920492,1,0,0
0,0,-0.020715620532180075,-4.5613801036524855,35.902982622281314,-0.4220791690604124,57.02470385388005,0,1,1
0,0,-0.4190714776375042,0.26344810316718537,39.30445333001933,-0.6736737894271134,64.28122465281493,0,0,1
1,1,-0.002097773920606607,4.719328146838178,17.79014510679383,1.2257364879887656,33.155661847431844,0,2,1
1,1,0.009743993580394909,9.337362956328903,7.585176869610056,0.7426833847582595,45.926427960652646,0,1,1
0,1,0.02866641942402537,-5.979577436045286,37.253057529732835,-0.11372151641792612,36.20416586693058,0,1,1
1,0,-0.6261794950548709,3.6958469748840432,19.578506393430487,0.05760842480906018,56.70042474808373,0,0,1
1,0,0.005412596546671342,8.06798526430552,11.163498718694822,-0.3515726278740359,46.84672258272043,1,2,0
1,1,-0.03433499196157241,-4.549200250006031,15.948182786790577,-0.12142187821474697,20.164136115901773,1,0,0
1,0,0.4389939021702662,7.415383492347196,19.527098625716953,-0.42636278527448607,59.06643809381195,0,2,1
0,0,-0.30478842898808184,1.4286040898242813,32.34945309274338,-0.5807270906218978,34.20366142631616,1,0,0
0,0,0.09866068097949589,-1.0351662102674162,8.61825734254364,0.2136382338403518,46.80924264636526,0,2,0
1,2,-0.5265765792053433,-0.5449615314436258,4.140631607697996,1.659505017659451,41.17399848885014,1,2,0
1,0,0.0124067131503546,-0.9150784112401773,33.79609509816203,-0.11670463491937953,43.17348431472756,1,0,0
0,0,0.7961065345162208,-6.46507685651798,23.457259997823726,0.11266692179427006,53.704672736400006,0,0,1
0,1,-0.10745097900091334,-2.7608436668899845,25.094225677341505,-0.0849358458208036,50.94657195233994,0,1,1
1,0,1.0823215791500156,8.576804810458498,20.831252491837184,-0.4699532275599736,69.49757471610398,0,2,1
1,0,-0.5415521451645494,9.943670557474775,10.292815628524766,0.5742910090364944,69.63527676759307,0,2,1
0,0,-0.49087677053922246,4.578030254759229,34.004647054193036,-0.3682566835784182,48.535236656356915,1,2,1
0,0,-0.12863372678986768,-5.349367968749906,30.683813477422454,-1.0363915951829343,31.959657404648404,1,0,1
1,1,1.1540884772825217,1.6181306656582777,8.825530905958711,0.025982391780970525,42.38092748190617,1,0,0
0,0,-0.7124850044297466,-4.192293794780366,28.96628201157455,-0.8552631759354037,30.860580998227967,1,1,0
0,1,-0.19432043392066772,-9.38211164986442,34.14607646084002,-0.677153625449537,38.2595992315149,0,0,1
1,0,4.450881885917035,7.972331521528805,10.811171615941035,-0.549804021180791,28.392978524473452,1,0,0
1,2,-0.18308409736159198,1.4044176969895972,14.64852536596302,1.9947669504426602,43.887103156372035,1,0,0
1,1,0.34100081897102597,-4.081122353577409,23.356786501050543,-0.3117095438571289,49.80725744138292,0,0,1
0,0,0.19691060739108615,-4.989323836770212,21.932986893549383,-0.014413883182152101,23.464658191563057,1,1,0
0,0,-0.4720369115884985,-6.604148732342891,39.397805665662005,-0.1427290786778257,38.59126419524631,1,2,0
1,2,-0.3546014313007159,-7.654348103985028,26.603002977437207,-0.2009812931480477,43.43904452411006,1,0,0
1,0,0.47909561648120147,9.809543705981287,35.992544256004926,-0.718141918832592,69.39272195550885,0,2,1
1,0,-0.05106591178872314,9.605976016543014,9.073414603402021,-0.7070606593622885,68.8163544775482,0,2,1
1,2,0.15668719366552414,-2.8633204430046,14.917875567109267,3.495456187781186,20.112867804274593,1,0,0
1,0,0.5018905542477413,6.354005963281189,20.004687501722536,-0.4984504743928352,50.41080453042439,1,2,1
1,1,-4.469249212653005,0.2947156216286153,8.241856552232123,-0.09467875638088193,25.24150125370162,1,1,0
1,1,4.450881885917035,-1.0848988222487765,5.073662667513162,-1.082866048002749,32.267517564413524,1,0,1
0,1,-0.3437068552033499,-5.545251539967952,4.157151773222902,-0.20591911323402778,26.801140947837702,1,0,0
0,1,-0.24844390427258498,-8.244304436630589,14.353307942904102,-0.17163832667244022,60.90895659264832,0,0,0
1,0,0.016628795194619954,-1.1086060460684486,26.445927667323858,-0.15112940538573258,27.59780361212772,1,1,0
0,0,0.11653030324608969,-2.7250916743812237,39.82480258714054,-0.2092173134605486,51.4234971713961,1,1,0
1,1,-0.21840666649546386,-4.499673053903629,7.414597269600723,0.9116306373181076,33.298155243206544,1,0,0
1,0,-0.48877331164849885,-0.09088135797803076,20.130472819713106,-1.4305586407981261,21.70290344764,1,1,0
1,1,0.3291833733144497,0.9464969649547665,6.826316724906924,-0.15911560559525043,33.766834995629225,0,1,1
1,0,0.04272468451770767,6.6142111182133725,25.794487513491436,-0.7839900966483291,33.70730504184628,1,1,0
0,2,-0.6112354727653947,-2.5340479481722653,10.020463307233157,-0.7465811921856267,28.584684364302436,1,0,0
0,0,0.008291821587738184,-7.735548796988304,30.663123572502574,-0.06511874477830268,40.17072172962959,0,0,1
0,0,-0.3614415102052381,7.646737650625809,28.009964840147386,-0.4668571399481656,68.3838255133221,0,0,1
1,0,-0.1893091059381834,-0.8425349137748128,11.940492737174246,-0.08887746752453504,45.82990129533452,0,1,1
1,1,0.04598266976394519,5.770303030984492,11.251141428691911,1.8219550904201633,27.598587509283735,1,0,0
0,0,-0.18352331189533938,3.7700003544621232,36.02461020848496,-0.9813838947779651,55.63667999729022,0,1,1
0,0,-0.03332594173756402,-5.640209256954983,29.320463599471154,-0.5080915703819668,31.314393134714066,1,1,0
1,0,-0.22458206777528805,6.210846876959007,1.9465370042288876,-0.4314631074320055,29.962671183123657,1,2,0
0,0,-0.17377391028913253,-1.6638412274413756,28.9218852573409,-0.6955599299951213,38.07831781187636,0,0,1
1,2,-0.34391101974839583,1.9019255213893835,9.924811645617545,1.1237255212836859,25.557794170111137,1,1,0
0,1,-1.0030592763730775,-5.635343239490787,23.423632350586125,-1.4469822945470532,30.681739407698622,1,1,0
1,2,0.003871014612955476,-3.615150072335041,12.550652703569586,1.120958970868602,30.84195363678304,1,1,0
1,0,-0.20955853073957503,8.524532504247983,24.209410144441193,-0.531837812544117,57.913057482844366,0,1,1
1,2,-0.06762453923793532,-4.696385234678554,10.051016729161844,1.4426647023893495,28.262743284976576,1,2,0
0,0,0.9336730379645147,1.2468063404746488,38.6270508426474,-0.4749315217020449,53.005859276263095,1,1,0
1,0,0.5886068384497218,9.6738843547758,24.03371305021264,-0.6304698570631355,69.46554048753873,0,2,1
1,1,0.045010863411808016,3.536881912713019,10.60687728084316,0.07520433354493275,44.74104581429697,0,0,1
1,2,-0.41677825811343255,-7.654769855555567,8.388007447222385,1.4058207282036783,53.413430456962985,0,0,1
0,1,-0.05040374596455191,-2.7562503641787517,3.2471410595209216,-0.6445667378371691,51.13851551108718,0,0,1
0,0,-0.0502936108780263,-3.4579218260692173,35.06621325509869,0.21540901592335346,46.17960960745601,0,2,1
0,1,0.49394580507878005,0.8470088314787425,12.250992348268177,-0.9973071927921255,49.48967576857563,0,2,1
1,0,-0.12463200827298206,-1.9135614029760593,32.584577380044735,-1.1668503253428575,51.923387443167094,0,0,1
1,0,-0.07333926820733455,8.78766876354652,10.014383815382057,-0.21105653962309423,39.73646327107093,1,0,0
1,1,-0.188279385165524,-2.8918022536248253,3.7109453079054444,0.27580215916447126,47.04404361475564,0,2,1
0,1,-0.8949378755364725,-4.548012872874958,13.046394650823444,0.41654527609309944,31.639641906665894,1,1,0
0,0,0.10736029109081233,-0.9681462983816083,28.995319625021537,-0.10847460235841032,50.222670130127774,0,0,1
1,1,0.03473932580068464,-2.3286907127808663,4.720424081150512,-0.8565006780800236,33.757741325922076,1,0,0
0,0,0.16732312454009463,-3.506095401353413,19.427482495879026,0.860353814514875,54.148617162142685,0,0,1
1,0,0.5583988852526686,0.3857200479695422,26.372629346367376,0.1828720259396091,52.04218638263521,0,0,1
0,1,-0.4292155111978197,-7.090226424908469,21.39597807094182,-0.4592687387595983,22.3700647576198,1,0,0
0,2,-0.483224946924827,-7.729943100486727,7.943070657921938,0.42772551029644956,54.89575532409687,0,0,1
0,0,-0.07867202798614341,1.7127328772833224,38.7128715983459,-0.3835290294628354,63.77880212528146,0,1,1
0,1,-0.07029530416734359,5.723708613229094,33.04611679907222,-0.9527585018503051,62.87976294984145,0,1,1
1,2,-0.400842969331375,-2.710664938971324,8.612975574781558,1.1115766433522807,64.25933994605043,0,0,1
0,0,0.22819014091654874,1.0969826785064072,24.001906416187154,-0.7624481193784713,46.91632192041014,1,1,0
1,0,0.15704968313942763,9.632549802668091,28.620292979972074,-0.8331690898071401,69.88052720525789,0,2,1
0,0,-0.08072428445453117,-6.924565250941298,37.6402477938786,-0.24928702521604867,34.039099559869754,0,0,1
1,0,-0.229158634414687,4.280230293091625,32.92174749495385,-0.4899297204642897,37.90412830422612,1,1,0
1,0,0.07380595799926107,6.413198435291491,31.1731134525159,-0.547534187144649,66.16030170845376,0,1,1
0,0,0.17774635094600807,-1.0240672311281926,39.86501981714818,-1.5206949004706647,62.12174151975161,0,1,1
0,1,0.06693375291825321,-5.234201941673455,17.22865592941464,-0.8808936973068673,41.295693052194785,0,1,1
0,2,0.1810470904191431,-5.264976726816215,23.604191495289943,0.620318969497005,51.541315562881216,0,1,1
0,2,-0.058362857166472736,-8.025230425793378,10.880388491166851,-0.1674864629264106,25.79771912387021,1,0,0
1,0,-0.41393693951488936,7.685853842802285,17.765387231279437,-0.6949008651744624,48.82082294708633,0,2,1
1,0,1.0142736804868628,7.272590136383595,39.46483143717326,-0.3212118096351486,63.42650867048563,0,0,1
1,1,0.013866874292690824,-2.944206618332328,14.033748309417902,-0.12707179764124377,34.69324798244984,1,1,0
0,0,-0.3929283188148149,3.2627260691192195,21.28887389222988,0.3270641646174535,55.46891246252321,0,0,1
0,2,-0.017546673402675562,-6.10401876253237,16.375534466968166,2.5917779998982775,29.682819706651827,1,0,0
0,0,0.7416043218441537,-0.3143574814495249,33.42412603159108,-0.3712318472027093,57.85187706070348,0,1,1
1,0,-0.24803450756988143,-0.4960292000515949,5.674632932058543,1.2394100574694638,30.275922229346772,1,2,0
1,2,-0.07070993773631631,-6.947789571359895,1.0205974730082112,1.2392986159343373,28.42942608344299,1,0,0
0,1,0.2602334728281017,-8.075020505114312,12.889085711164995,-0.7400857507035588,48.26426301028661,0,0,1
0,2,-0.004104914439074399,-6.357752199911667,11.4341598775084,1.2370748213757363,21.3043486623278,1,1,0
1,1,0.07077711308430674,1.3557623412425972,2.449794317822387,0.17887693710278543,38.28795850733927,1,1,0
0,2,-0.09107370843377663,-9.365262901663854,5.135705508625321,2.0272431720190798,43.57938891511717,0,0,0
0,1,0.279777053305742,-6.652068523312401,15.98421940955388,-0.9070462416207711,40.48653856506837,0,0,1
0,1,0.6510301537246237,-3.326641258617129,28.640221289844334,0.3460954560165342,47.5063892783238,0,0,1
1,0,0.15271569968364926,4.484579324064228,23.394953141321558,-0.9131606106015222,48.62904073326759,0,2,1
0,0,-0.2887100594202046,1.6227245377782538,18.978101726823056,-0.7059682564680185,68.99658517434649,0,1,1
1,1,0.9900041582496424,6.997068783259579,11.188651251007784,1.0902717395819757,48.00462517435409,0,2,1
0,2,0.024405731277462064,-7.499935146991533,14.41968765287748,-0.593489851251988,49.07106122858018,0,1,1
0,0,0.08733126763662268,-4.360588841318944,23.561491150323207,-0.5617783350463355,44.4847062852858,1,2,1
1,1,0.1445150819895581,2.658984420614148,21.09955014274222,-0.10071038908611185,41.52036722806088,0,1,1
0,0,-0.04778061360811289,-7.088560493896773,34.86978555126417,-0.5546587632200722,57.611283089648474,0,1,1
1,1,0.20916937470410932,0.9082444745033253,16.768872887963525,0.937275921092709,24.509366896024744,1,1,0
0,0,-0.6471486224256325,-4.633526775641919,39.677759378538525,-0.7674378699900068,34.194410648080435,1,1,0
0,1,0.1398619669861968,3.937942036615812,22.821270539025747,-0.0593712585314873,47.92523797767676,0,0,1
1,2,0.051321823687629664,1.3352997334037493,14.947906734859604,1.6641191910233615,44.6013438387467,0,0,1
1,0,3.0476966877666443,-0.7525919506394825,1.2128916327822625,-0.27373731621606673,25.097953451373634,1,0,0
0,2,-0.552156960466322,-6.783875686621167,9.5439741843322,1.8367708165530814,36.586416357991645,1,0,0
